,num_dol,num_dfep,num_tfsi,num_ps,num_li,atoms_dol,atoms_dfep,atoms_tfsi,atoms_ps,atoms_li,count,%
267,4,0,2,1,2,1O:1O:2O:2O,,1O1S:1O1S,,1L:1L,2,0.06000600060006
268,4,0,3,1,2,1O:1O:1O:2O,,1O:2O:2O1S,,1L:1L,2,0.06000600060006
269,7,0,1,1,1,:::1O:1O:1O:1O,,,,1L,2,0.06000600060006
270,4,0,2,1,2,1O:1O:1O:2O,,1N3O2S:1O1S,,1L:1L,2,0.06000600060006
271,7,0,1,1,1,:::1O:1O:1O:2O,,2O1S,,1L,2,0.06000600060006
272,4,0,2,1,2,1O:1O:1O:2O,,1O:1O1S,,1L:1L,2,0.06000600060006
273,4,0,2,1,2,1O:1O:1O:2O,,1O:2O1S,,1L:1L,2,0.06000600060006
274,5,1,3,1,2,:1O:1O:1O:1O,1O,:1O:1O1S,,1L:1L,2,0.06000600060006
275,4,0,3,1,2,1O:1O:1O:2O,,1O:1O1S:2O,,1L:1L,2,0.06000600060006
276,5,1,1,1,2,1O:1O:1O:1O:1O,,2O,,1L:1L,2,0.06000600060006
277,3,0,2,2,2,1O:1O:2O,,1O:1O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
278,4,0,2,1,2,1O:1O:1O:2O,,:2O,,1L:1L,2,0.06000600060006
279,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
280,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,1O1S,,1L:1L,2,0.06000600060006
281,4,0,3,1,2,1O:1O:1O:1O,,:1O:2O1S,,1L:1L,2,0.06000600060006
282,4,0,2,1,2,1O:1O:2O:2O,,1N1O1S:2O1S,,1L:1L,2,0.06000600060006
283,7,0,1,1,2,:1O:1O:1O:1O:1O:2O,,1O,,1L:1L,2,0.06000600060006
284,3,0,2,2,2,1O:1O:1O,,1O:2O1S,3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
285,5,1,1,1,2,1O:1O:1O:2O:2O,,1O1S,,1L:1L,2,0.06000600060006
286,5,1,1,1,2,:1O:1O:1O:1O,,1N4O2S,,1L:1L,2,0.06000600060006
287,4,3,0,1,1,:::1O,::1O,,,1L,2,0.06000600060006
288,5,1,2,1,2,:1O:1O:1O:2O,,1N3O2S:1O,,1L:1L,2,0.06000600060006
289,5,0,1,1,2,1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,2,0.06000600060006
290,5,0,1,2,2,:1O:1O:1O:1O,,1N1O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
291,7,1,1,1,2,::1O:1O:1O:1O:2O,,1O1S,,1L:1L,2,0.06000600060006
292,5,0,1,1,2,1O:1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
293,5,1,2,1,2,1O:1O:1O:1O:1O,,1O:1O,,1L:1L,2,0.06000600060006
294,5,0,1,1,2,1O:1O:1O:1O:2O,,1N2O2S,,1L:1L,2,0.06000600060006
295,5,0,1,1,2,1O:1O:1O:1O:2O,,2O2S,,1L:1L,2,0.06000600060006
296,5,1,1,2,2,:1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
297,5,0,1,2,2,1O:1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
298,5,0,1,1,2,1O:1O:1O:2O:2O,,2O,,1L:1L,2,0.06000600060006
299,5,0,1,1,2,1O:1O:2O:2O:2O,,1N1O1S,,1L:1L,2,0.06000600060006
300,2,1,2,2,2,1O:1O,,1N3O2S:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
301,2,1,2,1,2,1O:1O,1O,1N1O1S:2O2S,,1L:1L,2,0.06000600060006
302,5,0,1,2,2,1O:1O:1O:1O:2O,,1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
303,5,0,1,2,2,1O:1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
304,8,1,0,1,1,::::1O:1O:1O:2O,,,,1L,2,0.06000600060006
305,1,4,1,1,2,2O,::1O:1O,1O1S,,1L:1L,2,0.06000600060006
306,7,1,1,1,1,:::1O:1O:1O:1O,,,,1L,2,0.06000600060006
307,5,1,2,1,2,1O:1O:1O:1O:1O,,2O1S:2O1S,,1L:1L,2,0.06000600060006
308,5,1,2,1,2,1O:1O:1O:2O:2O,,1O:1O,,1L:1L,2,0.06000600060006
309,4,3,1,1,2,:1O:1O:2O,::1O,2O1S,,1L:1L,2,0.06000600060006
310,5,1,1,1,2,:1O:1O:1O:2O,,1N3O2S,,1L:1L,2,0.06000600060006
311,4,3,1,1,2,1O:1O:1O:1O,::,1O1S,,1L:1L,2,0.06000600060006
312,4,3,1,1,2,1O:1O:1O:1O,::,2O1S,,1L:1L,2,0.06000600060006
313,5,0,1,2,2,:1O:1O:1O:2O,,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
314,5,0,1,2,2,:1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
315,7,0,2,1,2,:1O:1O:1O:1O:1O:2O,,:1O,,1L:1L,2,0.06000600060006
316,5,1,1,1,2,:1O:1O:2O:2O,,1N3O2S,,1L:1L,2,0.06000600060006
317,5,1,2,1,2,:1O:1O:1O:1O,,2O1S:2O1S,,1L:1L,2,0.06000600060006
318,5,0,1,2,2,:1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
319,5,1,2,1,2,:1O:1O:1O:1O,,1O:1O,,1L:1L,2,0.06000600060006
320,5,1,2,1,2,:1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,2,0.06000600060006
321,4,0,2,2,2,1O:1O:1O:1O,,:1O,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
322,4,0,2,2,2,1O:1O:1O:1O,,:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
323,2,3,1,1,2,1O:1O,:1O:1O,1O1S,,1L:1L,2,0.06000600060006
324,4,0,2,2,2,1O:1O:1O:1O,,:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
325,5,1,1,1,2,::1O:1O:1O,1O,1N3O2S,,1L:1L,2,0.06000600060006
326,5,1,1,1,2,1O:1O:1O:1O:1O,,1N3O2S,,1L:1L,2,0.06000600060006
327,4,2,2,1,2,:1O:1O:1O,:,1N3O2S:2O,,1L:1L,2,0.06000600060006
328,3,0,3,1,2,:1O:2O,,1O1S:2O:2O1S,,1L:1L,2,0.06000600060006
329,5,1,1,1,1,::1O:1O:1O,1O,,,1L,2,0.06000600060006
330,5,0,2,1,2,1O:1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,2,0.06000600060006
331,4,2,0,1,2,1O:1O:2O:2O,:1O,,,1L:1L,2,0.06000600060006
332,7,0,0,1,1,:::1O:1O:2O:2O,,,,1L,2,0.06000600060006
333,7,0,0,1,1,:::1O:1O:1O:2O,,,,1L,2,0.06000600060006
334,4,0,3,1,2,:1O:1O:1O,,1N1O1S:1O:1O1S,,1L:1L,2,0.06000600060006
335,6,2,0,1,1,::1O:1O:1O:1O,:,,,1L,2,0.06000600060006
336,5,2,0,1,2,1O:1O:1O:1O:2O,:1O,,,1L:1L,2,0.06000600060006
337,5,0,2,1,2,1O:1O:1O:1O:1O,,1N1O2S:1O,,1L:1L,2,0.06000600060006
338,5,0,2,1,2,1O:1O:1O:1O:1O,,:1N1O1S,,1L:1L,2,0.06000600060006
339,4,0,2,1,2,1O:1O:1O:1O,,1O1S:3O1S,,1L:1L,2,0.06000600060006
340,4,0,2,1,2,1O:1O:1O:1O,,1N3O2S:2O1S,,1L:1L,2,0.06000600060006
341,5,0,2,1,2,1O:1O:1O:1O:1O,,:1N3O2S,,1L:1L,2,0.06000600060006
342,5,0,2,1,2,1O:1O:1O:1O:1O,,:1O,,1L:1L,2,0.06000600060006
343,4,0,2,1,2,1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,2,0.06000600060006
344,5,2,1,1,2,:1O:1O:1O:1O,:,1N3O2S,,1L:1L,2,0.06000600060006
345,5,2,1,1,2,1O:1O:1O:1O:2O,:,2O1S,,1L:1L,2,0.06000600060006
346,5,2,1,1,1,::1O:1O:1O,:,1O,,1L,2,0.06000600060006
347,6,2,0,1,1,:::1O:1O:2O,:1O,,,1L,2,0.06000600060006
348,4,1,3,1,2,:1O:1O:1O,,1N1O1S:1O:1O1S,,1L:1L,2,0.06000600060006
349,5,0,2,1,2,1O:1O:1O:1O:1O,,1N1O1S:1O1S,,1L:1L,2,0.06000600060006
350,4,0,2,1,2,1O:1O:1O:1O,,1O:2O2S,,1L:1L,2,0.06000600060006
351,4,1,3,1,2,:1O:1O:1O,,1N3O2S:1O:1O1S,,1L:1L,2,0.06000600060006
352,3,0,3,1,2,1O:1O:1O,,1N1O1S:1O1S:1O1S,,1L:1L,2,0.06000600060006
353,4,0,2,1,2,1O:1O:1O:1O,,:1N3O2S,,1L:1L,2,0.06000600060006
354,4,2,1,1,2,1O:1O:1O:2O,:1O,1O,,1L:1L,2,0.06000600060006
355,6,1,2,1,2,::1O:1O:1O:1O,,1O:2O1S,,1L:1L,2,0.06000600060006
356,7,0,0,2,2,::1O:1O:1O:1O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
357,5,2,0,1,1,:::1O:1O,:1O,,,1L,2,0.06000600060006
358,4,0,2,1,2,1O:1O:1O:1O,,:2O2S,,1L:1L,2,0.06000600060006
359,4,0,3,1,2,:1O:1O:1O,,1N3O2S:1O1S:2O1S,,1L:1L,2,0.06000600060006
360,5,1,1,1,2,::1O:1O:2O,1O,1O,,1L:1L,1,0.03000300030003
361,5,0,3,1,1,::1O:1O:1O,,::1N1O1S,,1L,1,0.03000300030003
362,5,0,3,2,2,:1O:1O:1O:1O,,:1O:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
363,5,0,2,2,3,1O:1O:1O:2O:2O,,:1O1S,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L:1L,1,0.03000300030003
364,5,1,1,2,2,1O:1O:1O:2O:2O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
365,5,1,1,1,2,::1O:1O:1O,1O,1N1O1S,,1L:1L,1,0.03000300030003
366,5,0,3,2,2,:1O:1O:1O:1O,,:1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
367,5,0,3,2,2,:1O:1O:1O:1O,,:1O:1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
368,5,1,1,1,2,::1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
369,5,1,0,1,2,1O:1O:1O:1O:1O,1O,,,1L:1L,1,0.03000300030003
370,5,1,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
371,5,1,0,1,1,::1O:1O:2O,1O,,,1L,1,0.03000300030003
372,5,1,1,2,2,1O:1O:1O:1O:2O,,1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
373,5,0,3,1,2,1O:1O:1O:1O:2O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
374,5,0,3,1,2,1O:1O:1O:1O:2O,,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
375,5,1,1,2,2,:1O:1O:1O:1O,,1O1S,1S:2S:3S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
376,5,0,3,1,2,1O:1O:1O:1O:1O,,:1O:1O,,1L:1L,1,0.03000300030003
377,5,0,3,1,2,1O:1O:1O:1O:1O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
378,5,1,0,1,2,1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
379,5,0,3,1,2,1O:1O:1O:1O:1O,,::1O1S,,1L:1L,1,0.03000300030003
380,5,0,3,1,2,1O:1O:1O:1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
381,5,0,3,1,2,1O:1O:1O:1O:1O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
382,5,1,1,1,2,::1O:2O:2O,1O,1O1S,,1L:1L,1,0.03000300030003
383,5,1,1,2,2,1O:1O:1O:1O:1O,,,1S:2S:3S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
384,5,1,1,1,2,::1O:1O:2O,1O,2O2S,,1L:1L,1,0.03000300030003
385,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
386,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
387,5,1,1,2,2,1O:1O:1O:1O:1O,,2O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
388,5,1,1,2,2,1O:1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
389,5,1,1,2,2,1O:1O:1O:1O:2O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
390,5,1,0,1,1,:::1O:1O,,,,1L,1,0.03000300030003
391,5,0,3,1,2,1O:1O:1O:1O:1O,,1N2O2S:1O:1O,,1L:1L,1,0.03000300030003
392,5,1,1,1,3,1O:1O:1O:2O:2O,,1O,,1L:1L:1L,1,0.03000300030003
393,5,0,3,1,2,:2O:2O:2O:2O,,1N2O2S:1O:1O,,1L:1L,1,0.03000300030003
394,5,0,2,3,3,:::1O:1O,,1O:1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
395,5,1,1,2,2,:1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
396,5,0,2,2,3,:1O:1O:1O:1O,,:1O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L:1L,1,0.03000300030003
397,5,0,2,2,3,:1O:1O:1O:1O,,:1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
398,5,1,1,2,2,:1O:1O:1O:2O,,2O1S,1S:1S:2S:3S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
399,5,1,1,2,2,:1O:1O:1O:2O,,3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
400,5,1,1,2,2,:1O:1O:1O:2O,1O,1N3O2S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
401,5,0,2,2,3,:1O:1O:1O:1O,,1O:3O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
402,5,0,2,2,3,:1O:1O:1O:1O,,1O:3O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
403,5,0,2,2,3,:1O:1O:1O:1O,,1O:2O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
404,5,1,1,2,2,:1O:1O:1O:2O,1O,1O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
405,5,0,2,2,3,:1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
406,5,1,1,2,2,:1O:1O:1O:2O,1O,1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
407,5,0,3,2,3,:1O:1O:1O:1O,,:1O:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
408,5,0,2,2,3,:1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
409,5,0,2,2,3,:1O:1O:1O:1O,,1O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
410,5,0,2,2,3,:1O:1O:1O:1O,,1N2O2S:3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
411,5,1,1,2,2,::1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
412,5,0,3,2,3,1O:1O:1O:1O:1O,,:1O:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
413,5,1,1,2,2,::1O:1O:1O,,2O2S,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
414,5,1,1,2,2,::1O:1O:1O,1O,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
415,5,1,1,2,2,:1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
416,5,1,1,2,2,:1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
417,5,0,2,3,3,::1O:1O:2O,,1N3O1S:1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
418,5,0,4,1,2,1O:1O:1O:2O:2O,,:1O:1O:2O,,1L:1L,1,0.03000300030003
419,5,0,2,3,3,::1O:1O:1O,,1N3O2S:1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
420,5,1,1,2,2,:1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
421,5,1,1,1,2,:1O:2O:2O:2O,1O,1N3O2S,,1L:1L,1,0.03000300030003
422,5,0,4,1,2,::1O:1O:2O,,1N2O1S:1O:1O:2O1S,,1L:1L,1,0.03000300030003
423,5,0,4,1,2,::1O:1O:1O,,:1N1O1S:1N1O1S:1O,,1L:1L,1,0.03000300030003
424,5,1,1,2,2,:1O:1O:1O:1O,,2O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
425,5,1,1,2,2,:1O:1O:1O:1O,1O,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
426,5,0,4,1,2,:1O:1O:1O:2O,,:1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
427,5,1,1,2,2,:1O:1O:1O:2O,,1O,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
428,5,0,3,2,2,::1O:1O:1O,,:1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
429,5,1,1,2,2,:1O:1O:1O:2O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
430,5,1,1,2,2,:1O:1O:1O:2O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
431,5,0,4,1,2,:1O:1O:1O:2O,,:1O:1O:1O1S,,1L:1L,1,0.03000300030003
432,5,0,2,3,1,:::1O:2O,,:,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
433,5,0,2,2,3,::1O:2O:2O,,1O:2O1S,2S:2S:2S:3S:4S:4S:4S:5S,1L:1L:1L,1,0.03000300030003
434,5,0,2,2,3,::1O:1O:1O,,1N3O2S:1O,3S:3S:3S:3S:3S:3S:4S:4S,1L:1L:1L,1,0.03000300030003
435,5,1,1,2,2,:1O:1O:1O:2O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
436,5,0,2,2,3,::1O:1O:1O,,1N1O1S:3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
437,5,0,2,2,3,:1O:1O:2O:2O,,1N2O1S:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
438,5,1,0,1,1,1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
439,5,1,1,1,2,:1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
440,5,0,3,1,2,1O:1O:1O:1O:2O,,:1O:2O1S,,1L:1L,1,0.03000300030003
441,5,0,3,1,2,:1O:1O:1O:2O,,1N2O2S:1O:1O1S,,1L:1L,1,0.03000300030003
442,5,0,3,1,2,:1O:1O:1O:2O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
443,5,0,3,1,2,:1O:1O:1O:2O,,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
444,5,0,3,1,2,::1O:1O:1O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
445,5,0,3,1,2,:1O:1O:1O:2O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
446,5,1,1,1,2,1O:1O:1O:1O:1O,,2O2S,,1L:1L,1,0.03000300030003
447,5,0,3,1,2,:1O:1O:1O:2O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
448,5,0,3,1,2,:1O:1O:1O:2O,,1N4O2S:1O1S:2O,,1L:1L,1,0.03000300030003
449,5,1,1,1,2,1O:1O:1O:1O:1O,,3O1S,,1L:1L,1,0.03000300030003
450,5,0,3,1,2,:1O:1O:1O:2O,,1N1O1S:1O:2O1S,,1L:1L,1,0.03000300030003
451,5,0,3,1,2,:1O:1O:1O:2O,,:1N3O1S:1O,,1L:1L,1,0.03000300030003
452,5,0,3,1,2,::1O:1O:1O,,1O:2O1S:3O1S,,1L:1L,1,0.03000300030003
453,5,0,3,1,2,:1O:1O:1O:1O,,::1O1S,,1L:1L,1,0.03000300030003
454,5,1,1,1,2,1O:1O:1O:1O:2O,,1N3O1S,,1L:1L,1,0.03000300030003
455,5,1,1,1,1,::1O:1O:1O,,2O1S,,1L,1,0.03000300030003
456,5,1,1,1,1,::1O:1O:1O,,2O,,1L,1,0.03000300030003
457,5,0,3,1,2,::1O:1O:1O,,::1O,,1L:1L,1,0.03000300030003
458,5,1,1,1,1,::1O:1O:1O,,1O1S,,1L,1,0.03000300030003
459,5,0,3,1,2,:1O:1O:1O:1O,,:2O1S:2O1S,,1L:1L,1,0.03000300030003
460,5,0,3,1,2,::1O:1O:1O,,1O:1O1S:3O1S,,1L:1L,1,0.03000300030003
461,5,0,3,1,2,::1O:1O:1O,,1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
462,5,1,1,1,2,:1O:1O:2O:2O,1O,1O,,1L:1L,1,0.03000300030003
463,5,0,3,1,2,:1O:1O:2O:2O,,1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
464,5,1,1,1,2,1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
465,5,0,3,1,2,:1O:1O:2O:2O,,:1O:2O2S,,1L:1L,1,0.03000300030003
466,5,1,1,1,1,:::1O:1O,,1O,,1L,1,0.03000300030003
467,5,1,1,1,1,::1O:2O:2O,,1O,,1L,1,0.03000300030003
468,5,0,3,1,2,:1O:1O:2O:2O,,:1O:1O1S,,1L:1L,1,0.03000300030003
469,5,1,1,1,2,1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
470,5,0,3,1,2,:1O:1O:2O:2O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
471,5,1,1,1,1,::1O:1O:2O,1O,,,1L,1,0.03000300030003
472,5,1,1,1,1,::1O:1O:2O,,1N1O1S,,1L,1,0.03000300030003
473,5,0,3,1,2,:1O:1O:1O:2O,,:1O1S:2O,,1L:1L,1,0.03000300030003
474,5,0,3,1,2,:1O:1O:1O:2O,,:1O:2O1S,,1L:1L,1,0.03000300030003
475,5,0,3,1,2,::1O:1O:1O,,1N1O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
476,5,0,3,1,2,::1O:1O:1O,,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
477,5,1,1,1,1,::1O:1O:2O,,,,1L,1,0.03000300030003
478,5,0,3,1,2,::1O:1O:1O,,1N3O2S:1O:1O1S,,1L:1L,1,0.03000300030003
479,5,0,3,1,2,::1O:1O:1O,,1N4O2S:2O1S:2O1S,,1L:1L,1,0.03000300030003
480,5,0,3,1,2,:1O:1O:1O:2O,,:1O1S:3O2S,,1L:1L,1,0.03000300030003
481,5,0,3,1,2,:1O:1O:1O:2O,,:1O1S:2O2S,,1L:1L,1,0.03000300030003
482,5,0,3,2,3,:1O:1O:1O:1O,,1O:1O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
483,5,1,1,1,1,:1O:1O:1O:2O,,2O1S,,1L,1,0.03000300030003
484,5,0,3,1,2,::1O:1O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
485,5,0,3,1,2,1O:1O:1O:2O:2O,,::2O1S,,1L:1L,1,0.03000300030003
486,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O1S:2O2S,,1L:1L,1,0.03000300030003
487,5,1,0,2,2,1O:1O:1O:1O:2O,,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
488,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
489,5,0,3,1,2,:::1O:2O,,1N2O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
490,5,0,3,1,2,:1O:1O:1O:1O,,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
491,5,1,1,1,2,:1O:1O:1O:2O,,1N4O2S,,1L:1L,1,0.03000300030003
492,5,0,3,1,2,:1O:1O:1O:1O,,1N1O1S:1O:2O1S,,1L:1L,1,0.03000300030003
493,5,1,0,1,2,:1O:1O:1O:2O,1O,,,1L:1L,1,0.03000300030003
494,5,1,1,1,2,:1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
495,5,1,1,1,1,:1O:1O:1O:1O,,3O1S,,1L,1,0.03000300030003
496,5,0,3,1,2,:1O:1O:2O:2O,,:1O:3O1S,,1L:1L,1,0.03000300030003
497,5,1,1,1,2,:1O:1O:1O:2O,1O,1N3O2S,,1L:1L,1,0.03000300030003
498,5,0,3,1,2,:::2O:2O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
499,5,0,3,1,3,1O:1O:1O:1O:2O,,1O:1O1S:1O1S,,1L:1L:1L,1,0.03000300030003
500,5,1,1,1,2,:1O:1O:2O:2O,,1N4O2S,,1L:1L,1,0.03000300030003
501,5,0,3,1,2,1O:1O:1O:2O:2O,,1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
502,5,0,3,1,3,:1O:1O:1O:1O,,:2O1S:3O2S,,1L:1L:1L,1,0.03000300030003
503,5,1,0,1,2,:1O:1O:1O:1O,1O,,,1L:1L,1,0.03000300030003
504,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O1S:3O2S,,1L:1L,1,0.03000300030003
505,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
506,5,0,3,1,2,::1O:1O:2O,,:1N3O2S:1O1S,,1L:1L,1,0.03000300030003
507,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
508,5,1,1,1,2,1O:1O:1O:1O:2O,1O,,,1L:1L,1,0.03000300030003
509,5,1,1,1,2,1O:1O:1O:1O:2O,1O,3O1S,,1L:1L,1,0.03000300030003
