,num_dol,num_dbe,num_tfsi,num_ps,num_li,atoms_dol,atoms_dbe,atoms_tfsi,atoms_ps,atoms_li,count,%
763,5,0,1,2,2,:1O:1O:1O:1O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
764,5,0,1,2,2,:1O:1O:1O:1O,,2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
765,5,0,1,2,2,:1O:1O:1O:1O,,2O,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
766,7,0,0,1,1,::1O:1O:1O:2O:2O,,,,1L,1,0.03000300030003
767,7,0,0,1,1,::::1O:1O:1O,,,,1L,1,0.03000300030003
768,5,0,1,2,2,:1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
769,7,0,0,1,2,1O:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
770,5,0,1,2,2,1O:1O:1O:2O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
771,5,0,1,2,2,1O:1O:1O:1O:2O,,3O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
772,5,0,1,2,2,1O:1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
773,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
774,7,0,1,1,1,::::1O:1O:1O,,1O,,1L,1,0.03000300030003
775,7,0,1,1,1,::::1O:1O:1O,,2O1S,,1L,1,0.03000300030003
776,7,0,1,1,1,::::1O:1O:2O,,,,1L,1,0.03000300030003
777,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
778,7,0,1,1,1,:::::1O:2O,,1O,,1L,1,0.03000300030003
779,7,0,1,1,2,1O:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
780,7,0,1,1,2,1O:1O:1O:1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
781,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
782,5,0,1,2,2,1O:1O:1O:1O:2O,,2O,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
783,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
784,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
785,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
786,7,0,1,1,2,:1O:1O:1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
787,7,0,1,1,2,:1O:1O:1O:1O:2O:2O,,,,1L:1L,1,0.03000300030003
788,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
789,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
790,7,0,1,1,1,::::1O:1O:1O,,,,1L,1,0.03000300030003
791,7,0,1,1,1,:::1O:1O:1O:2O,,1O,,1L,1,0.03000300030003
792,5,0,1,2,2,1O:1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
793,5,0,1,2,2,1O:1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
794,7,0,1,1,1,:1O:1O:1O:1O:1O:2O,,,,1L,1,0.03000300030003
795,5,0,1,2,2,1O:1O:1O:1O:2O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
796,5,0,1,2,2,1O:1O:1O:1O:2O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
797,5,0,1,2,2,1O:1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
798,5,0,1,2,2,1O:1O:1O:1O:2O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
799,5,0,1,2,2,1O:1O:1O:1O:2O,,1O,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
800,5,0,1,2,2,1O:1O:1O:1O:2O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
801,5,0,1,2,2,1O:1O:1O:1O:2O,,1O,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
802,7,0,1,1,1,::1O:1O:1O:1O:2O,,1O,,1L,1,0.03000300030003
803,5,0,1,2,2,1O:1O:1O:1O:2O,,1N2O1S,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
804,5,0,1,2,2,1O:1O:1O:1O:2O,,1N1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
805,7,0,1,1,1,::1O:1O:1O:2O:2O,,1O,,1L,1,0.03000300030003
806,5,0,1,2,2,1O:1O:1O:1O:1O,,3O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
807,7,0,1,1,1,:::1O:1O:1O:1O,,,,1L,1,0.03000300030003
808,5,0,1,2,2,1O:1O:1O:1O:1O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
809,6,0,2,1,2,::1O:1O:1O:2O,,:2O,,1L:1L,1,0.03000300030003
810,6,0,2,1,2,:1O:1O:1O:1O:2O,,:1O1S,,1L:1L,1,0.03000300030003
811,5,0,2,1,2,:1O:1O:1O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
812,6,0,1,1,2,::1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
813,5,1,1,1,2,:1O:1O:1O:1O,,2O2S,,1L:1L,1,0.03000300030003
814,5,1,1,1,2,:1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
815,6,0,1,1,2,:1O:1O:1O:1O:1O,,1N3O1S,,1L:1L,1,0.03000300030003
816,5,1,1,1,2,1O:1O:2O:2O:2O,,,,1L:1L,1,0.03000300030003
817,6,0,1,1,2,:1O:1O:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
818,5,1,1,1,2,1O:1O:1O:1O:2O,1O,1O,,1L:1L,1,0.03000300030003
819,5,1,1,1,2,1O:1O:1O:1O:2O,1O,,,1L:1L,1,0.03000300030003
820,6,0,1,1,2,:1O:1O:1O:1O:1O,,3O1S,,1L:1L,1,0.03000300030003
821,5,1,1,1,2,1O:1O:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
822,6,0,1,1,2,:1O:1O:1O:1O:1O,,3O2S,,1L:1L,1,0.03000300030003
823,5,1,1,1,2,1O:1O:1O:1O:2O,,1N1O1S,,1L:1L,1,0.03000300030003
824,5,1,1,1,2,1O:1O:1O:1O:1O,1O,2O1S,,1L:1L,1,0.03000300030003
825,6,0,1,1,2,:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
826,6,0,1,1,2,:1O:1O:1O:1O:2O,,1N1O1S,,1L:1L,1,0.03000300030003
827,6,0,1,1,2,:1O:1O:1O:2O:2O,,1O,,1L:1L,1,0.03000300030003
828,5,1,1,1,2,1O:1O:1O:1O:1O,1O,1N1O,,1L:1L,1,0.03000300030003
829,6,0,1,1,2,::1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
830,6,0,1,1,2,:1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
831,6,0,1,1,2,:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
832,6,0,1,1,2,1O:1O:1O:1O:2O:2O,,1O,,1L:1L,1,0.03000300030003
833,5,1,1,2,2,1O:1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
834,5,1,1,2,2,:1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
835,5,1,1,2,2,:1O:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
836,5,1,1,2,2,:1O:1O:1O:1O,,1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
837,5,1,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
838,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,3O,,1L:1L,1,0.03000300030003
839,5,1,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
840,5,1,1,2,2,1O:1O:1O:2O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
841,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
842,5,1,1,1,2,:1O:1O:1O:1O,1O,3O2S,,1L:1L,1,0.03000300030003
843,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
844,5,1,1,2,1,::1O:1O:1O,,1O,1S:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
845,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,1N2O2S,,1L:1L,1,0.03000300030003
846,5,1,1,1,2,:1O:1O:1O:2O,1O,2O,,1L:1L,1,0.03000300030003
847,5,1,1,1,2,:1O:1O:1O:2O,1O,1O,,1L:1L,1,0.03000300030003
848,5,1,1,1,2,:1O:1O:1O:2O,1O,1N3O2S,,1L:1L,1,0.03000300030003
849,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
850,6,0,1,1,2,::1O:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
851,6,0,1,1,2,::1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
852,6,0,2,1,2,::1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
853,6,0,1,1,2,::1O:1O:1O:2O,,1N1O1S,,1L:1L,1,0.03000300030003
854,5,1,0,2,2,:1O:1O:2O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
855,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
856,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
857,5,1,0,2,2,:1O:1O:1O:2O,1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
858,5,1,0,2,2,:1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
859,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
860,5,1,0,2,2,:1O:1O:1O:1O,1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
861,5,1,0,2,2,:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
862,5,1,0,2,2,:1O:1O:1O:1O,,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
863,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
864,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
865,5,1,0,2,2,:1O:1O:1O:1O,,,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
866,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
867,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
868,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
869,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
870,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
871,5,1,0,2,2,::1O:1O:1O,,,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
872,5,1,0,2,2,::1O:1O:2O,,,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
873,5,1,0,2,2,::1O:1O:2O,,,2S:2S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
874,6,0,1,1,3,:1O:1O:1O:1O:2O,,1O,,1L:1L:1L,1,0.03000300030003
875,6,0,1,1,2,::1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
876,6,0,1,1,2,::1O:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
877,5,1,1,1,2,1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
878,6,0,1,1,2,::1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
879,5,1,1,1,1,::1O:1O:2O,,1O,,1L,1,0.03000300030003
880,6,0,1,1,2,:::1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
881,5,1,1,1,1,::1O:1O:1O,1O,,,1L,1,0.03000300030003
882,6,0,1,2,1,:1O:1O:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
883,5,1,0,2,3,1O:1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
884,6,0,1,2,1,:::1O:1O:1O,,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
885,6,0,1,2,1,:::1O:1O:1O,,1O,1S:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
886,6,0,1,2,2,1O:1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
887,5,1,1,1,1,:1O:1O:1O:1O,,,,1L,1,0.03000300030003
888,6,0,1,2,2,1O:1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
889,6,0,1,2,2,:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
890,5,1,0,2,3,:1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
891,5,1,1,2,2,:1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
892,5,1,1,2,2,:1O:1O:1O:1O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
893,5,1,1,2,2,:1O:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
894,5,1,1,2,2,:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
895,6,0,0,2,2,:::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
896,6,0,0,1,1,::::1O:1O,,,,1L,1,0.03000300030003
897,6,0,0,1,1,::1O:1O:2O:2O,,,,1L,1,0.03000300030003
898,6,0,0,2,2,:::1O:1O:1O,,,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
899,6,0,0,2,2,:::1O:1O:1O,,,2S:2S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
900,5,3,0,2,1,:::1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
901,5,2,2,1,2,:1O:1O:1O:1O,:,1O:1O,,1L:1L,1,0.03000300030003
902,5,2,2,1,1,::::1O,:,1O:2O,,1L,1,0.03000300030003
903,5,2,1,2,2,:1O:1O:1O:1O,:,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
904,5,2,1,1,1,:::1O:1O,:,1O,,1L,1,0.03000300030003
905,5,2,1,1,1,::1O:1O:1O,:,,,1L,1,0.03000300030003
906,5,2,0,2,1,::::1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
907,6,0,0,2,3,:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
908,5,2,0,2,1,:::1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
909,5,2,0,1,2,1O:1O:1O:1O:2O,:1O,,,1L:1L,1,0.03000300030003
910,5,2,0,1,1,:::1O:1O,:1O,,,1L,1,0.03000300030003
911,6,0,0,3,2,::1O:1O:1O:1O,,,::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
912,6,0,0,2,2,::1O:1O:1O:2O,,,1S:1S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
913,6,0,0,1,2,:1O:2O:2O:2O:2O,,,,1L:1L,1,0.03000300030003
914,6,0,0,2,2,::1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
915,6,0,0,2,1,:::1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
916,6,0,0,2,2,:1O:1O:1O:1O:1O,,,3S:4S:5S:5S:5S:6S:6S:6S,1L:1L,1,0.03000300030003
917,6,0,0,2,2,:1O:1O:1O:1O:1O,,,3S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
918,6,0,0,2,2,:1O:1O:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
919,6,0,0,2,2,:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
920,6,0,0,2,2,:1O:1O:1O:1O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
921,6,0,0,2,2,:1O:1O:1O:1O:2O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
922,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
923,6,0,0,2,1,:::1O:1O:1O,,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
924,6,0,0,1,2,::1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
925,6,0,0,2,1,:::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
926,6,0,0,2,1,::1O:1O:1O:2O,,,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
927,6,0,0,2,1,::1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
928,6,0,0,2,2,::1O:1O:1O:1O,,,1S:1S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
929,6,0,0,1,2,::1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
930,6,0,0,2,2,::1O:1O:1O:1O,,,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
931,6,0,0,2,2,::1O:1O:1O:1O,,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
932,6,0,1,1,1,1O:1O:1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
933,5,2,0,1,1,::1O:1O:2O,:,,,1L,1,0.03000300030003
934,5,2,0,1,1,:1O:1O:1O:1O,:1O,,,1L,1,0.03000300030003
935,5,1,2,1,2,1O:1O:1O:1O:1O,,2O:3O1S,,1L:1L,1,0.03000300030003
936,5,1,2,1,2,:1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
937,5,1,2,1,2,:1O:1O:1O:1O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
938,5,1,2,1,2,1O:1O:1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
939,6,0,1,1,1,:::1O:1O:2O,,3O1S,,1L,1,0.03000300030003
940,6,0,1,1,1,::::1O:1O,,2O,,1L,1,0.03000300030003
941,5,1,2,1,2,1O:1O:1O:1O:1O,,:1O1S,,1L:1L,1,0.03000300030003
942,6,0,1,1,1,::::2O:2O,,2O,,1L,1,0.03000300030003
943,6,0,1,1,1,:::::1O,,1O1S,,1L,1,0.03000300030003
944,6,0,1,1,1,:::1O:1O:2O,,,,1L,1,0.03000300030003
945,5,1,2,1,2,1O:1O:1O:1O:1O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
946,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
947,5,1,2,1,1,::1O:1O:1O,,1O:2O,,1L,1,0.03000300030003
948,5,1,1,2,3,1O:1O:1O:1O:2O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
949,5,1,1,2,2,::1O:1O:1O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
950,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1N2O1S,,1L:1L,1,0.03000300030003
951,5,1,1,2,2,:1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
952,5,1,2,1,2,:1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
953,5,1,2,1,2,:1O:1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
954,5,1,3,2,2,::1O:1O:1O,,1O:1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
955,5,1,2,1,2,:1O:1O:1O:2O,,:1N3O2S,,1L:1L,1,0.03000300030003
956,5,1,3,1,2,1O:1O:1O:1O:1O,,:1O:2O,,1L:1L,1,0.03000300030003
957,5,1,3,1,2,1O:1O:1O:1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
958,5,1,2,2,2,:1O:1O:1O:1O,,1O:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
959,5,1,2,1,2,::1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
960,5,1,2,1,2,::1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
961,5,1,2,1,2,::1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
962,6,0,1,1,1,:1O:1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
963,5,1,2,1,2,:1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
964,6,0,1,1,1,:::1O:1O:1O,,2O,,1L,1,0.03000300030003
965,5,1,2,1,2,:1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
966,5,1,2,1,2,:1O:1O:1O:1O,1O,:1O,,1L:1L,1,0.03000300030003
967,6,0,1,1,1,::1O:1O:1O:2O,,,,1L,1,0.03000300030003
968,6,0,1,1,1,:::1O:1O:1O,,1O1S,,1L,1,0.03000300030003
969,5,1,2,1,2,:1O:1O:1O:1O,1O,1O:2O1S,,1L:1L,1,0.03000300030003
970,5,1,2,1,2,:1O:1O:1O:1O,1O,1O:1O,,1L:1L,1,0.03000300030003
971,5,1,2,1,2,:1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
972,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
973,5,1,0,2,2,:1O:1O:1O:1O,,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
974,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
975,5,0,2,2,2,::1O:1O:1O,,:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
976,5,0,2,2,2,:1O:1O:1O:2O,,1O:1O,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
977,6,0,2,1,1,:::::1O,,:1O,,1L,1,0.03000300030003
978,5,0,2,2,2,:1O:1O:1O:2O,,1O:1O,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
979,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,:,,1L:1L,1,0.03000300030003
980,5,0,2,2,2,:1O:1O:1O:1O,,:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
981,5,0,2,2,2,:1O:1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
982,5,0,2,2,2,:1O:1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
983,5,0,2,2,2,:1O:1O:1O:1O,,2O1S:3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
984,5,0,2,2,2,:1O:1O:1O:1O,,1O:3O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
985,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
986,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,:2O1S,,1L:1L,1,0.03000300030003
987,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
988,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
989,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
990,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
991,6,0,2,1,2,1O:1O:1O:1O:2O:2O,,:1O,,1L:1L,1,0.03000300030003
992,6,0,2,1,2,:1O:1O:1O:1O:1O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
993,5,0,2,2,2,:1O:1O:1O:2O,,:,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
994,5,0,2,2,2,:1O:1O:1O:2O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
995,5,0,2,2,2,::1O:1O:1O,,1N1O1S:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
996,6,0,2,1,1,:1O:1O:1O:1O:1O,,:,,1L,1,0.03000300030003
997,5,0,2,2,2,::1O:1O:1O,,2O1S:3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
998,5,0,2,2,2,::1O:1O:1O,,1O:3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
999,5,0,2,2,2,::1O:1O:1O,,1O:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1000,6,0,1,3,2,:1O:1O:1O:1O:1O,,1O,::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
