,num_dol,num_ttfp,num_tfsi,num_ps,num_li,atoms_dol,atoms_ttfp,atoms_tfsi,atoms_ps,atoms_li,count,%
1102,4,2,1,1,1,:::,:3O,1O,,1L,1,0.03000300030003
1103,4,2,1,1,1,:::,:2O,2O2S,,1L,1,0.03000300030003
1104,4,2,1,1,1,:::,:2O,2O,,1L,1,0.03000300030003
1105,4,2,1,1,1,::1O:1O,:2O,2O,,1L,1,0.03000300030003
1106,4,2,1,1,1,::1O:1O,:2O,1O1S,,1L,1,0.03000300030003
1107,1,2,0,1,1,1O,2O:3O,,,1L,1,0.03000300030003
1108,1,2,0,1,1,2O,1O:3O,,,1L,1,0.03000300030003
1109,4,2,1,1,1,::1O:1O,:,1O1S,,1L,1,0.03000300030003
1110,4,2,1,1,1,:1O:1O:1O,:3O,1O,,1L,1,0.03000300030003
1111,4,2,1,1,1,:::1O,:3O,1O,,1L,1,0.03000300030003
1112,4,2,1,1,1,:1O:1O:1O,:,2O1S,,1L,1,0.03000300030003
1113,4,2,1,1,1,:1O:1O:1O,:,1O1S,,1L,1,0.03000300030003
1114,1,2,0,2,1,,:3O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1115,4,2,0,2,2,::1O:2O,1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1116,4,2,0,2,2,::1O:1O,:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1117,1,2,0,2,1,1O,1O:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1118,4,2,0,2,2,::1O:1O,2O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1119,4,2,0,2,2,::1O:1O,1O:3O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1120,4,2,0,2,2,::1O:1O,1O:3O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1121,1,2,0,1,1,,:2O,,,1L,1,0.03000300030003
1122,4,2,1,1,1,:::1O,:3O,2O,,1L,1,0.03000300030003
1123,4,2,2,1,2,1O:1O:1O:1O,:,2O:2O,,1L:1L,1,0.03000300030003
1124,1,1,3,1,2,1O,3O,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1125,4,2,2,1,1,::1O:1O,:,1O:1O,,1L,1,0.03000300030003
1126,4,2,1,2,2,::1O:1O,:2O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1127,4,2,1,2,2,::1O:1O,:,1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1128,4,2,1,2,2,:1O:1O:1O,:3O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1129,4,2,1,2,1,:::1O,:3O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1130,4,2,1,2,1,:::,:3O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1131,4,2,1,2,1,:::,:2O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1132,4,2,1,1,2,:::1O,2O:2O,1O1S,,1L:1L,1,0.03000300030003
1133,4,2,1,1,2,::1O:1O,2O:3O,1O,,1L:1L,1,0.03000300030003
1134,4,2,1,1,2,::1O:1O,2O:2O,1N1O1S,,1L:1L,1,0.03000300030003
1135,4,2,1,1,2,1O:1O:1O:1O,:,2O1S,,1L:1L,1,0.03000300030003
1136,4,2,1,1,2,:1O:1O:2O,1O:3O,1O,,1L:1L,1,0.03000300030003
1137,1,1,3,1,2,1O,3O,:1O1S:2O,,1L:1L,1,0.03000300030003
1138,4,2,1,1,2,:1O:1O:1O,:2O,1O,,1L:1L,1,0.03000300030003
1139,4,2,1,1,2,:1O:1O:1O,:2O,1N3O2S,,1L:1L,1,0.03000300030003
1140,4,2,1,1,2,:1O:1O:1O,:2O,1N3O1S,,1L:1L,1,0.03000300030003
1141,4,2,1,1,2,1O:1O:1O:2O,:2O,1O1S,,1L:1L,1,0.03000300030003
1142,4,2,1,1,2,1O:1O:1O:2O,:1O,1O,,1L:1L,1,0.03000300030003
1143,4,2,1,1,2,1O:1O:1O:1O,:2O,2O,,1L:1L,1,0.03000300030003
1144,4,2,1,1,2,1O:1O:1O:1O,:2O,1O,,1L:1L,1,0.03000300030003
1145,4,2,0,2,2,::1O:1O,1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1146,4,2,0,2,2,:1O:1O:2O,:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1147,4,2,0,2,2,:1O:1O:1O,:3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1148,1,2,1,1,2,1O,1O:3O,1O,,1L:1L,1,0.03000300030003
1149,4,2,0,1,2,1O:1O:1O:1O,:3O,,,1L:1L,1,0.03000300030003
1150,1,2,1,1,1,1O,1O:2O,1N1O,,1L,1,0.03000300030003
1151,4,2,0,1,1,:::2O,:3O,,,1L,1,0.03000300030003
1152,1,2,1,1,1,1O,1O:2O,1O,,1L,1,0.03000300030003
1153,4,2,0,1,1,:::1O,:1O,,,1L,1,0.03000300030003
1154,4,2,0,1,1,:::1O,2O:2O,,,1L,1,0.03000300030003
1155,1,2,1,1,1,1O,1O:3O,1O,,1L,1,0.03000300030003
1156,4,2,0,1,1,:::1O,1O:2O,,,1L,1,0.03000300030003
1157,1,2,1,1,2,1O,1O:2O,,,1L:1L,1,0.03000300030003
1158,3,2,2,1,1,::,:2O,:2O,,1L,1,0.03000300030003
1159,4,2,0,2,2,:1O:1O:1O,:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1160,4,2,0,1,1,::1O:1O,1O:3O,,,1L,1,0.03000300030003
1161,4,2,0,1,1,:1O:1O:2O,:2O,,,1L,1,0.03000300030003
1162,4,2,0,1,1,:1O:1O:2O,:,,,1L,1,0.03000300030003
1163,1,2,1,1,2,1O,2O:2O,1O,,1L:1L,1,0.03000300030003
1164,1,2,1,1,2,1O,2O:2O,1O1S,,1L:1L,1,0.03000300030003
1165,1,2,1,1,2,1O,2O:2O,2O,,1L:1L,1,0.03000300030003
1166,4,2,0,1,1,:1O:1O:1O,1O:3O,,,1L,1,0.03000300030003
1167,4,2,0,1,1,1O:1O:1O:2O,:,,,1L,1,0.03000300030003
1168,4,1,3,1,2,::1O:1O,2O,:1O:1O1S,,1L:1L,1,0.03000300030003
1169,4,2,0,1,2,1O:1O:1O:2O,2O:2O,,,1L:1L,1,0.03000300030003
1170,1,2,1,1,1,,:3O,1O1S,,1L,1,0.03000300030003
1171,1,2,1,1,1,,:3O,1O,,1L,1,0.03000300030003
1172,4,2,0,1,2,:1O:1O:2O,2O:3O,,,1L:1L,1,0.03000300030003
1173,1,2,0,2,1,1O,:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1174,4,2,0,2,2,:1O:1O:1O,:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1175,1,2,0,2,2,1O,2O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1176,4,2,0,2,2,1O:1O:1O:1O,:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1177,1,2,0,2,2,1O,2O:2O,,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1178,4,2,0,2,2,1O:1O:1O:1O,:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1179,4,2,0,2,1,:::1O,:,,2S:2S:2S:2S:2S:3S:3S:4S,1L,1,0.03000300030003
1180,4,2,0,2,1,:::1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1181,1,2,0,2,2,1O,2O:2O,,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1182,1,2,0,2,2,1O,2O:2O,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1183,1,2,0,2,2,1O,2O:2O,,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1184,1,2,1,1,1,,1O:2O,2O1S,,1L,1,0.03000300030003
1185,1,2,1,1,1,,2O:3O,1O1S,,1L,1,0.03000300030003
1186,4,2,0,2,1,:1O:1O:2O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1187,4,2,0,2,1,:1O:1O:1O,:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1188,4,2,0,2,1,:1O:1O:1O,:,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1189,1,2,1,1,1,,:2O,1N3O2S,,1L,1,0.03000300030003
1190,4,2,0,2,1,:1O:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1191,1,2,1,1,1,,:3O,1N4O2S,,1L,1,0.03000300030003
1192,4,2,2,1,2,1O:1O:1O:1O,:,1O:2O,,1L:1L,1,0.03000300030003
1193,4,2,2,1,2,:1O:1O:1O,:3O,:1O,,1L:1L,1,0.03000300030003
1194,0,3,2,1,2,,:2O:2O,:2O,,1L:1L,1,0.03000300030003
1195,5,0,1,2,2,:::1O:2O,,2O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1196,5,0,2,1,2,1O:1O:1O:1O:1O,,2O:2O,,1L:1L,1,0.03000300030003
1197,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
1198,0,3,2,1,2,,:2O:3O,:1O1S,,1L:1L,1,0.03000300030003
1199,5,0,2,1,2,1O:1O:1O:1O:1O,,1N1O:1O,,1L:1L,1,0.03000300030003
1200,5,0,2,1,2,1O:1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1201,5,0,2,1,1,::::1O,,1O:2O,,1L,1,0.03000300030003
1202,5,0,2,1,1,:::1O:1O,,1O:1O1S,,1L,1,0.03000300030003
1203,5,0,2,1,1,:::1O:1O,,1O1S:2O1S,,1L,1,0.03000300030003
1204,5,0,1,3,2,:1O:1O:1O:1O,,,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1205,5,0,1,2,2,:::1O:1O,,1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1206,0,3,2,1,2,,:2O:3O,2O:2O1S,,1L:1L,1,0.03000300030003
1207,5,0,1,2,2,::1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1208,0,3,2,1,2,,:3O:3O,1O:2O1S,,1L:1L,1,0.03000300030003
1209,5,0,1,2,2,::1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1210,5,0,1,2,2,::1O:1O:1O,,1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1211,5,0,1,2,2,:1O:1O:1O:2O,,1N2O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1212,5,0,1,2,2,:1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1213,5,0,1,2,2,:1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1214,5,0,1,2,2,:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1215,0,3,2,1,2,,:3O:3O,:1O,,1L:1L,1,0.03000300030003
1216,0,3,2,1,2,,:2O:3O,:1N1O1S,,1L:1L,1,0.03000300030003
1217,5,0,2,1,2,:1O:1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
1218,4,3,0,1,0,::1O:1O,::1O,,,,1,0.03000300030003
1219,5,0,2,2,2,:::1O:1O,,:1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1220,0,3,2,1,2,,:2O:3O,1N1O1S:2O,,1L:1L,1,0.03000300030003
1221,0,3,2,1,2,,:2O:3O,1N1O1S:2O2S,,1L:1L,1,0.03000300030003
1222,0,3,2,1,2,,:2O:3O,1N1O:1N3O2S,,1L:1L,1,0.03000300030003
1223,0,3,2,1,2,,:2O:3O,1N2O1S:1N2O1S,,1L:1L,1,0.03000300030003
1224,5,1,0,1,1,:1O:1O:1O:2O,,,,1L,1,0.03000300030003
1225,5,1,0,1,1,:1O:1O:1O:1O,2O,,,1L,1,0.03000300030003
1226,5,1,0,1,1,:1O:1O:1O:1O,1O,,,1L,1,0.03000300030003
1227,5,1,0,1,1,1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
1228,5,1,0,1,0,::::1O,,,,,1,0.03000300030003
1229,0,3,2,1,2,,:2O:3O,1N2O1S:2O,,1L:1L,1,0.03000300030003
1230,0,3,2,1,2,,:2O:3O,1O:2O,,1L:1L,1,0.03000300030003
1231,0,3,2,1,2,,:2O:3O,1N2O2S:1O,,1L:1L,1,0.03000300030003
1232,5,0,2,1,2,::1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1233,5,0,2,1,2,::1O:1O:1O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
1234,5,0,2,1,2,:1O:1O:2O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1235,5,0,2,1,2,:1O:1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
1236,5,0,2,1,2,:1O:1O:1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1237,0,3,2,1,2,,:2O:3O,1N3O1S:1O,,1L:1L,1,0.03000300030003
1238,0,3,2,1,2,,:2O:3O,1O1S:2O,,1L:1L,1,0.03000300030003
1239,0,3,2,1,2,,:2O:3O,1O1S:2O1S,,1L:1L,1,0.03000300030003
1240,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1241,5,0,1,1,2,::1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1242,5,0,1,1,2,:1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
1243,4,3,0,2,1,::1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1244,4,4,0,2,1,::1O:1O,:::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1245,4,3,1,1,1,:::1O,::3O,1O,,1L,1,0.03000300030003
1246,4,3,1,1,1,::1O:1O,::3O,1O1S,,1L,1,0.03000300030003
1247,4,3,0,2,2,::1O:2O,::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1248,4,3,0,2,2,1O:1O:1O:1O,::,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1249,4,3,0,2,1,::1O:1O,::2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1250,4,3,0,2,1,::1O:1O,::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1251,0,4,2,1,2,,::2O:2O,1O:2O,,1L:1L,1,0.03000300030003
1252,0,4,2,1,2,,::2O:3O,1O:1O,,1L:1L,1,0.03000300030003
1253,4,3,0,2,1,:1O:1O:1O,::,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1254,5,0,1,1,2,:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
1255,4,3,0,1,2,::1O:2O,:2O:3O,,,1L:1L,1,0.03000300030003
1256,4,3,0,1,1,:::2O,::2O,,,1L,1,0.03000300030003
1257,4,3,0,1,1,:::1O,::3O,,,1L,1,0.03000300030003
1258,1,1,1,2,2,1O,2O,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1259,4,3,0,1,1,:::,::2O,,,1L,1,0.03000300030003
1260,1,1,2,1,2,1O,3O,1O1S:3O1S,,1L:1L,1,0.03000300030003
1261,4,3,0,1,1,:1O:1O:2O,::,,,1L,1,0.03000300030003
1262,1,1,3,1,2,1O,3O,1O:1O:1O,,1L:1L,1,0.03000300030003
1263,4,3,0,1,0,:::,::,,,,1,0.03000300030003
1264,5,0,0,1,1,:1O:1O:1O:1O,,,,1L,1,0.03000300030003
1265,5,0,0,2,1,::1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1266,5,0,0,2,1,:::1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1267,5,0,0,2,2,1O:1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1268,0,3,2,1,2,,:3O:3O,:2O,,1L:1L,1,0.03000300030003
1269,5,0,1,1,2,:1O:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
1270,5,0,1,1,2,1O:1O:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
1271,0,3,3,1,2,,:2O:2O,:1N1O1S:1O,,1L:1L,1,0.03000300030003
1272,0,3,3,1,2,,:2O:2O,:2O1S:2O1S,,1L:1L,1,0.03000300030003
1273,5,0,1,1,2,1O:1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
1274,0,3,3,1,2,,:2O:3O,:1O:1O,,1L:1L,1,0.03000300030003
1275,0,3,3,1,2,,:2O:3O,:1O:2O,,1L:1L,1,0.03000300030003
1276,5,0,1,1,2,1O:1O:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
1277,0,3,3,1,2,,:2O:3O,:1O:3O1S,,1L:1L,1,0.03000300030003
1278,5,0,1,1,1,:::1O:1O,,1O1S,,1L,1,0.03000300030003
1279,0,3,3,1,2,,:3O:3O,:1O:1O1S,,1L:1L,1,0.03000300030003
1280,5,0,1,1,1,::1O:1O:1O,,1O,,1L,1,0.03000300030003
1281,5,0,1,1,1,::1O:1O:1O,,1N1O1S,,1L,1,0.03000300030003
1282,0,3,3,1,2,,:3O:3O,:1O:2O1S,,1L:1L,1,0.03000300030003
1283,5,0,1,1,1,:1O:1O:1O:2O,,2O1S,,1L,1,0.03000300030003
1284,0,4,1,2,1,,:::2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1285,5,0,0,3,2,:1O:1O:1O:1O,,,::::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1286,5,0,0,2,2,:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1287,3,2,2,1,1,::1O,1O:2O,:1O,,1L,1,0.03000300030003
1288,3,2,1,2,2,:1O:1O,:2O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1289,3,2,2,1,1,::,1O:3O,:2O1S,,1L,1,0.03000300030003
1290,2,1,2,1,2,1O:1O,2O,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1291,2,3,1,1,1,:1O,::3O,,,1L,1,0.03000300030003
1292,2,1,2,1,2,1O:1O,1O,1N2O2S:2O,,1L:1L,1,0.03000300030003
1293,2,1,2,1,2,1O:1O,1O,2O:2O1S,,1L:1L,1,0.03000300030003
1294,2,3,1,1,1,:1O,:1O:2O,2O1S,,1L,1,0.03000300030003
1295,2,1,2,1,2,1O:1O,1O,2O:3O1S,,1L:1L,1,0.03000300030003
1296,2,1,2,1,2,1O:1O,2O,1N2O1S:1O,,1L:1L,1,0.03000300030003
1297,2,3,1,1,1,:,:1O:2O,1O,,1L,1,0.03000300030003
1298,2,3,1,1,1,1O:2O,::2O,,,1L,1,0.03000300030003
1299,2,3,1,1,1,1O:1O,::2O,1O1S,,1L,1,0.03000300030003
1300,2,1,2,1,2,1O:1O,2O,1N3O2S:1O,,1L:1L,1,0.03000300030003
1301,2,3,1,1,2,1O:1O,:1O:3O,1O,,1L:1L,1,0.03000300030003
1302,2,3,1,1,1,1O:1O,:1O:2O,1O,,1L,1,0.03000300030003
1303,2,1,2,1,2,1O:1O,2O,1O1S:2O1S,,1L:1L,1,0.03000300030003
1304,2,3,0,3,2,1O:2O,::3O,,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1305,2,1,2,1,2,1O:1O,2O,1O:1O,,1L:1L,1,0.03000300030003
1306,2,3,0,2,2,:1O,:2O:2O,,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1307,2,3,0,2,2,2O:2O,::1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1308,2,3,0,2,2,1O:2O,::2O,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1309,2,3,0,2,2,1O:2O,::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1310,2,3,0,2,2,1O:2O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1311,2,3,1,1,2,1O:1O,:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1312,2,1,2,1,1,:1O,,1N1O1S:1O,,1L,1,0.03000300030003
1313,2,4,0,1,2,:1O,::2O:2O,,,1L:1L,1,0.03000300030003
1314,2,3,1,2,2,:,:2O:3O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1315,2,1,1,2,3,1O:2O,3O,3O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L:1L,1,0.03000300030003
1316,2,4,0,1,1,:1O,:::1O,,,1L,1,0.03000300030003
1317,2,4,0,1,1,:1O,::1O:2O,,,1L,1,0.03000300030003
1318,2,1,1,3,2,1O:1O,,2O,::::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1319,2,3,2,1,2,:1O,::1O,1O:1O,,1L:1L,1,0.03000300030003
1320,2,3,2,1,2,1O:1O,::2O,:2O,,1L:1L,1,0.03000300030003
1321,2,3,2,1,1,:1O,::2O,:1O,,1L,1,0.03000300030003
1322,2,3,2,1,1,:1O,::2O,:,,1L,1,0.03000300030003
1323,2,3,2,1,1,:,::1O,1O:2O,,1L,1,0.03000300030003
1324,2,1,1,3,2,1O:2O,3O,1O,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1325,2,3,1,1,2,1O:1O,:2O:3O,,,1L:1L,1,0.03000300030003
1326,2,3,1,2,1,:1O,::1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1327,2,1,1,3,2,:1O,3O,1O,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1328,2,3,1,1,2,:1O,:2O:3O,2O1S,,1L:1L,1,0.03000300030003
1329,2,3,1,1,2,:1O,:2O:3O,1O,,1L:1L,1,0.03000300030003
1330,2,3,1,1,2,:1O,:2O:2O,2O,,1L:1L,1,0.03000300030003
1331,2,3,1,1,2,:1O,:2O:2O,1O,,1L:1L,1,0.03000300030003
1332,2,3,1,1,2,1O:1O,::2O,2O,,1L:1L,1,0.03000300030003
1333,2,3,1,1,2,1O:1O,::1O,2O,,1L:1L,1,0.03000300030003
1334,2,1,2,1,1,1O:1O,,1N1O:1O,,1L,1,0.03000300030003
1335,2,3,0,2,2,1O:1O,:3O:3O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1336,2,3,0,2,2,1O:1O,:2O:3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1337,2,1,2,1,2,1O:1O,2O,1O:3O,,1L:1L,1,0.03000300030003
1338,2,1,2,2,2,1O:1O,2O,:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1339,2,1,2,2,2,1O:1O,,1O:1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1340,2,1,2,2,2,1O:1O,,1O:1O1S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1341,2,3,0,1,1,:1O,::1O,,,1L,1,0.03000300030003
1342,2,3,0,1,1,:1O,:2O:2O,,,1L,1,0.03000300030003
1343,2,1,2,2,2,1O:1O,,1O:1O1S,1S:2S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1344,2,1,2,2,2,1O:1O,,:1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1345,2,3,0,1,1,:,:1O:3O,,,1L,1,0.03000300030003
1346,2,3,0,1,1,:,:1O:2O,,,1L,1,0.03000300030003
1347,2,3,0,1,1,1O:2O,::2O,,,1L,1,0.03000300030003
1348,2,3,0,1,1,1O:1O,::1O,,,1L,1,0.03000300030003
1349,2,3,0,2,2,1O:1O,:2O:3O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1350,2,3,0,1,1,1O:1O,::,,,1L,1,0.03000300030003
1351,2,1,2,2,2,1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1352,2,3,0,1,1,1O:1O,:1O:1O,,,1L,1,0.03000300030003
1353,2,2,3,2,2,1O:1O,:,:1O:2O1S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1354,2,2,3,1,2,1O:1O,:3O,1O:1O:1O,,1L:1L,1,0.03000300030003
1355,2,2,3,1,2,1O:1O,:,1O:1O:2O,,1L:1L,1,0.03000300030003
1356,2,2,3,1,2,1O:1O,1O:3O,::1O,,1L:1L,1,0.03000300030003
1357,2,2,2,2,3,:1O,1O:2O,1O:2O,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1358,2,2,2,2,2,1O:1O,:3O,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1359,2,1,2,2,2,1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1360,2,1,2,1,2,:1O,3O,2O:3O1S,,1L:1L,1,0.03000300030003
1361,2,3,0,2,1,1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1362,2,1,2,1,2,1O:2O,3O,:1O,,1L:1L,1,0.03000300030003
1363,2,3,0,2,2,1O:1O,:2O:2O,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1364,2,3,0,2,2,1O:1O,:2O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1365,2,3,0,2,2,1O:1O,:2O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1366,2,3,0,2,2,1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1367,2,3,0,2,1,:1O,::2O,,1S:1S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1368,2,3,0,2,1,:1O,::2O,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1369,2,1,2,1,2,1O:1O,3O,1N3O1S:1O,,1L:1L,1,0.03000300030003
1370,2,1,2,1,2,1O:1O,3O,1N4O2S:1O,,1L:1L,1,0.03000300030003
1371,2,3,0,2,1,:1O,::,,1S:2S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1372,2,3,0,2,1,:,:1O:3O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
