,num_dol,num_toluene,num_tfsi,num_ps,num_li,atoms_dol,atoms_toluene,atoms_tfsi,atoms_ps,atoms_li,count,%
966,7,1,1,1,2,::1O:1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
967,7,1,1,1,2,::1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
968,7,1,1,1,1,:::::1O:2O,,1O,,1L,1,0.03000300030003
969,7,1,1,1,1,:::::1O:1O,,1O1S,,1L,1,0.03000300030003
970,7,1,1,1,1,::::1O:1O:2O,,,,1L,1,0.03000300030003
971,7,1,1,1,1,::::1O:1O:1O,,1N3O1S,,1L,1,0.03000300030003
972,7,1,1,1,1,::::1O:1O:1O,,,,1L,1,0.03000300030003
973,7,0,1,2,2,::1O:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
974,7,0,1,2,1,::::1O:1O:2O,,1O,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
975,7,0,1,2,1,::::1O:1O:1O,,,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
976,7,0,0,2,1,::1O:1O:1O:1O:2O,,,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
977,7,0,0,2,2,::1O:1O:1O:1O:1O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
978,7,0,0,2,2,::1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
979,7,0,0,2,2,::1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
980,7,0,0,2,2,:1O:1O:1O:1O:2O:2O,,,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
981,7,0,0,2,2,:1O:1O:1O:1O:1O:2O,,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
982,7,0,0,2,2,:1O:1O:1O:1O:1O:2O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
983,7,0,0,2,2,:1O:1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
984,7,0,0,2,2,:1O:1O:1O:1O:1O:1O,,,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
985,7,0,0,2,2,:1O:1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
986,7,0,0,2,2,:1O:1O:1O:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
987,7,0,0,2,1,:::1O:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
988,7,0,0,2,1,:::1O:1O:1O:2O,,,2S:2S:3S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
989,7,0,0,2,1,:::1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
990,7,0,0,2,1,::1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
991,7,0,0,2,2,::1O:1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
992,7,0,0,1,2,:1O:1O:1O:1O:2O:2O,,,,1L:1L,1,0.03000300030003
993,7,0,0,1,2,:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
994,7,0,0,1,2,1O:1O:1O:1O:2O:2O:2O,,,,1L:1L,1,0.03000300030003
995,7,0,0,1,2,1O:1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
996,7,0,0,1,1,:::1O:1O:2O:2O,,,,1L,1,0.03000300030003
997,7,0,0,1,1,:1O:1O:1O:1O:1O:2O,,,,1L,1,0.03000300030003
998,6,3,1,1,1,::::1O:1O,::,2O,,1L,1,0.03000300030003
999,6,3,1,1,1,::::1O:1O,::,1O1S,,1L,1,0.03000300030003
1000,6,3,1,1,1,:::1O:1O:1O,::,2O1S,,1L,1,0.03000300030003
1001,6,3,1,1,1,:::1O:1O:1O,::,1O,,1L,1,0.03000300030003
1002,6,3,1,1,1,::1O:1O:1O:2O,::,1O,,1L,1,0.03000300030003
1003,6,3,0,1,1,:::1O:1O:2O,::,,,1L,1,0.03000300030003
1004,6,3,0,1,1,::1O:1O:1O:2O,::,,,1L,1,0.03000300030003
1005,7,0,0,2,2,::1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1006,7,0,0,2,2,::1O:1O:1O:2O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1007,7,0,1,2,1,:::1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1008,7,0,1,1,2,1O:1O:1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
1009,7,0,1,2,1,::1O:1O:1O:2O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1010,7,0,1,1,2,:::1O:1O:2O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
1011,7,0,1,1,2,::1O:1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
1012,7,0,1,1,2,::1O:1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1013,7,0,1,1,2,::1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
1014,7,0,1,1,2,::1O:1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
1015,7,0,1,1,2,::1O:1O:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
1016,7,0,1,1,2,:1O:1O:1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
1017,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,3O1S,,1L:1L,1,0.03000300030003
1018,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
1019,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1020,7,0,1,1,2,1O:1O:1O:1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1021,7,0,1,1,2,1O:1O:1O:1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1022,7,0,1,1,2,1O:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1023,7,0,0,2,2,:::1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1024,7,0,1,1,1,::::1O:1O:2O,,1O,,1L,1,0.03000300030003
1025,7,0,1,1,1,::::1O:1O:1O,,1N2O1S,,1L,1,0.03000300030003
1026,7,0,1,1,1,::::1O:1O:1O,,,,1L,1,0.03000300030003
1027,7,0,1,1,1,:::1O:1O:2O:2O,,1O,,1L,1,0.03000300030003
1028,7,0,1,1,1,:::1O:1O:1O:2O,,2O1S,,1L,1,0.03000300030003
1029,7,0,1,1,1,:::1O:1O:1O:2O,,1O1S,,1L,1,0.03000300030003
1030,7,0,1,1,1,:::1O:1O:1O:2O,,1O,,1L,1,0.03000300030003
1031,7,0,1,1,1,:::1O:1O:1O:1O,,2O1S,,1L,1,0.03000300030003
1032,7,0,1,1,1,:::1O:1O:1O:1O,,1O1S,,1L,1,0.03000300030003
1033,7,0,1,1,1,:::1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
1034,7,0,1,1,1,::1O:1O:1O:1O:2O,,2O1S,,1L,1,0.03000300030003
1035,7,0,1,1,1,::1O:1O:1O:1O:2O,,1O,,1L,1,0.03000300030003
1036,7,0,1,1,1,::1O:1O:1O:1O:1O,,2O1S,,1L,1,0.03000300030003
1037,6,0,2,1,2,:1O:1O:1O:1O:2O,,:2O1S,,1L:1L,1,0.03000300030003
1038,6,0,2,1,2,:1O:1O:1O:1O:2O,,:1O1S,,1L:1L,1,0.03000300030003
1039,6,0,2,1,2,:1O:1O:1O:1O:2O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
1040,6,0,1,1,1,::1O:1O:1O:2O,,,,1L,1,0.03000300030003
1041,6,0,0,2,2,1O:1O:1O:1O:1O:2O,,,1S:1S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1042,6,0,0,2,2,1O:1O:1O:1O:1O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1043,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1044,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1045,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1046,6,0,0,2,1,:::1O:1O:1O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
1047,6,0,0,2,1,:1O:1O:1O:1O:2O,,,1S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1048,6,0,0,2,1,:1O:1O:1O:1O:2O,,,1S:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1049,6,0,0,2,1,:1O:1O:1O:1O:1O,,,:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1050,6,0,0,1,2,:1O:1O:2O:2O:2O,,,,1L:1L,1,0.03000300030003
1051,6,0,0,1,2,1O:1O:1O:2O:2O:2O,,,,1L:1L,1,0.03000300030003
1052,6,0,0,1,1,::::1O:1O,,,,1L,1,0.03000300030003
1053,6,0,0,1,1,:::1O:1O:1O,,,,1L,1,0.03000300030003
1054,6,0,0,1,1,:1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
1055,5,5,0,1,1,::1O:1O:1O,::::,,,1L,1,0.03000300030003
1056,5,4,0,1,1,:1O:1O:1O:2O,:::,,,1L,1,0.03000300030003
1057,5,3,1,1,2,:1O:1O:1O:1O,::,2O1S,,1L:1L,1,0.03000300030003
1058,5,3,1,1,1,:::1O:1O,::,,,1L,1,0.03000300030003
1059,5,3,1,1,1,::1O:1O:1O,::,,,1L,1,0.03000300030003
1060,5,3,1,1,1,:1O:1O:1O:2O,::,,,1L,1,0.03000300030003
1061,5,3,0,2,1,:::1O:1O,::,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1062,5,3,0,1,1,:::1O:2O,::,,,1L,1,0.03000300030003
1063,5,3,0,1,1,1O:1O:1O:1O:1O,::,,,1L,1,0.03000300030003
1064,5,2,2,1,2,::1O:1O:1O,:,1O:2O1S,,1L:1L,1,0.03000300030003
1065,5,0,1,2,2,::1O:1O:1O,,2O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1066,5,2,2,1,2,1O:1O:1O:1O:1O,:,2O1S:3O1S,,1L:1L,1,0.03000300030003
1067,5,2,2,1,2,1O:1O:1O:1O:1O,:,1O:2O1S,,1L:1L,1,0.03000300030003
1068,5,2,2,1,1,::1O:1O:1O,:,:2O,,1L,1,0.03000300030003
1069,5,2,2,1,1,::1O:1O:1O,:,:1O,,1L,1,0.03000300030003
1070,6,0,0,2,2,1O:1O:1O:1O:1O:2O,,,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1071,6,0,0,2,2,1O:1O:1O:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1072,6,0,0,2,2,:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1073,6,0,0,3,2,:1O:1O:1O:1O:2O,,,::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1074,6,0,1,1,1,::1O:1O:1O:1O,,1N1O1S,,1L,1,0.03000300030003
1075,6,0,1,1,1,::1O:1O:1O:1O,,,,1L,1,0.03000300030003
1076,6,0,1,1,1,:1O:1O:1O:2O:2O,,2O,,1L,1,0.03000300030003
1077,6,0,1,1,1,:1O:1O:1O:1O:2O,,2O1S,,1L,1,0.03000300030003
1078,6,0,1,1,1,:1O:1O:1O:1O:2O,,2O,,1L,1,0.03000300030003
1079,6,0,1,1,1,1O:1O:1O:1O:1O:2O,,1O,,1L,1,0.03000300030003
1080,6,0,0,3,3,:1O:1O:1O:1O:2O,,,::::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
1081,6,0,0,3,3,:1O:1O:1O:1O:2O,,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1082,6,0,0,3,2,::1O:1O:1O:2O,,,:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1083,6,0,0,3,2,::1O:1O:1O:1O,,,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1084,6,0,0,3,2,:1O:1O:2O:2O:2O,,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1085,6,0,0,3,2,:1O:1O:1O:2O:2O,,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1086,6,0,0,3,2,:1O:1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1087,6,0,0,3,2,:1O:1O:1O:1O:1O,,,:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1088,6,0,0,2,2,:1O:1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1089,6,0,0,2,2,::1O:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1090,6,0,0,2,2,:1O:1O:1O:2O:2O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1091,6,0,0,2,2,:1O:1O:1O:2O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1092,6,0,0,2,2,:1O:1O:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1093,6,0,0,2,2,:1O:1O:1O:1O:2O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1094,6,0,0,2,2,:1O:1O:1O:1O:2O,,,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1095,6,0,0,2,2,:1O:1O:1O:1O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1096,6,0,0,2,2,:1O:1O:1O:1O:2O,,,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1097,6,0,0,2,2,:1O:1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1098,6,0,0,2,2,:1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1099,6,0,0,2,2,:1O:1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1100,6,0,0,2,2,:1O:1O:1O:1O:1O,,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1101,6,0,0,2,2,:1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1102,5,2,1,2,2,::1O:1O:1O,:,1O,3S:3S:4S:4S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
1103,5,2,1,2,2,:1O:2O:2O:2O,:,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1104,5,2,1,2,2,:1O:1O:1O:1O,:,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1105,5,1,2,1,2,:1O:1O:1O:1O,,1O:3O1S,,1L:1L,1,0.03000300030003
1106,5,1,3,1,2,:1O:1O:1O:2O,,:1O:2O1S,,1L:1L,1,0.03000300030003
1107,5,1,3,1,2,:1O:1O:1O:1O,,:1O:1O1S,,1L:1L,1,0.03000300030003
1108,5,1,3,1,2,1O:1O:1O:1O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1109,5,1,2,2,2,::1O:1O:1O,,1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1110,5,1,2,2,2,:1O:1O:1O:1O,,:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1111,5,1,2,2,2,:1O:1O:1O:1O,,:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1112,5,1,2,2,2,1O:1O:1O:1O:2O,,:2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1113,5,1,2,1,3,:1O:1O:1O:2O,,1O:2O1S,,1L:1L:1L,1,0.03000300030003
1114,5,1,2,1,2,::1O:1O:2O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1115,5,1,2,1,2,::1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
1116,5,1,2,1,2,:1O:1O:1O:2O,,:3O2S,,1L:1L,1,0.03000300030003
1117,5,1,2,1,2,:1O:1O:1O:2O,,:3O1S,,1L:1L,1,0.03000300030003
1118,5,1,2,1,2,:1O:1O:1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1119,5,1,2,1,2,:1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
1120,5,2,0,1,1,:1O:1O:1O:2O,:,,,1L,1,0.03000300030003
1121,5,1,2,1,2,:1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
1122,5,1,2,1,2,:1O:1O:1O:1O,,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
1123,5,1,2,1,2,:1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1124,5,1,2,1,2,1O:1O:1O:2O:2O,,:1O,,1L:1L,1,0.03000300030003
1125,5,1,2,1,2,1O:1O:1O:1O:2O,,:3O1S,,1L:1L,1,0.03000300030003
1126,5,1,2,1,2,1O:1O:1O:1O:2O,,:2O1S,,1L:1L,1,0.03000300030003
1127,5,1,2,1,2,1O:1O:1O:1O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1128,5,1,2,1,2,1O:1O:1O:1O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1129,5,1,2,1,2,1O:1O:1O:1O:1O,,:2O2S,,1L:1L,1,0.03000300030003
1130,5,1,2,1,2,1O:1O:1O:1O:1O,,:1O1S,,1L:1L,1,0.03000300030003
1131,5,1,2,1,2,1O:1O:1O:1O:1O,,:1N3O2S,,1L:1L,1,0.03000300030003
1132,5,1,2,1,2,1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
1133,5,1,2,1,2,1O:1O:1O:1O:1O,,1O1S:3O2S,,1L:1L,1,0.03000300030003
1134,5,1,3,1,2,::1O:1O:1O,,1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1135,5,2,0,2,1,:1O:1O:1O:1O,:,,:::1S:1S:2S:3S:3S,1L,1,0.03000300030003
1136,5,2,1,2,2,:1O:1O:1O:1O,:,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1137,5,2,1,1,2,1O:1O:1O:1O:1O,:,1N3O2S,,1L:1L,1,0.03000300030003
1138,5,2,1,2,2,:1O:1O:1O:1O,:,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1139,5,2,1,2,2,1O:1O:1O:1O:1O,:,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1140,5,2,1,2,2,1O:1O:1O:1O:1O,:,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1141,5,2,1,1,2,:1O:1O:1O:2O,:,2O,,1L:1L,1,0.03000300030003
1142,5,2,1,1,2,:1O:1O:1O:1O,:,2O1S,,1L:1L,1,0.03000300030003
1143,5,2,1,1,2,:1O:1O:1O:1O,:,2O,,1L:1L,1,0.03000300030003
1144,5,2,1,1,2,:1O:1O:1O:1O,:,1N2O2S,,1L:1L,1,0.03000300030003
1145,5,2,1,1,2,1O:1O:1O:2O:2O,:,2O,,1L:1L,1,0.03000300030003
1146,5,2,1,1,2,1O:1O:1O:2O:2O,:,1O,,1L:1L,1,0.03000300030003
1147,5,2,1,1,2,1O:1O:1O:1O:2O,:,2O1S,,1L:1L,1,0.03000300030003
1148,5,2,1,1,2,1O:1O:1O:1O:2O,:,1O,,1L:1L,1,0.03000300030003
1149,5,2,1,1,2,1O:1O:1O:1O:1O,:,1O1S,,1L:1L,1,0.03000300030003
1150,5,2,1,1,2,1O:1O:1O:1O:1O,:,1O,,1L:1L,1,0.03000300030003
1151,5,2,1,1,1,:::1O:2O,:,1O1S,,1L,1,0.03000300030003
1152,5,2,0,2,1,::1O:1O:1O,:,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1153,5,2,1,1,1,::1O:1O:2O,:,1O,,1L,1,0.03000300030003
1154,5,2,1,1,1,::1O:1O:1O,:,1O1S,,1L,1,0.03000300030003
1155,5,2,1,1,1,::1O:1O:1O,:,,,1L,1,0.03000300030003
1156,5,2,1,1,1,:1O:1O:2O:2O,:,1O,,1L,1,0.03000300030003
1157,5,2,1,1,1,:1O:1O:1O:2O,:,1O1S,,1L,1,0.03000300030003
1158,5,2,1,1,1,:1O:1O:1O:2O,:,1O,,1L,1,0.03000300030003
1159,5,2,1,1,1,:1O:1O:1O:2O,:,,,1L,1,0.03000300030003
1160,5,2,1,1,1,:1O:1O:1O:1O,:,1O1S,,1L,1,0.03000300030003
1161,5,2,1,1,1,:1O:1O:1O:1O,:,1O,,1L,1,0.03000300030003
1162,5,2,1,1,1,:1O:1O:1O:1O,:,1N2O1S,,1L,1,0.03000300030003
1163,5,2,0,3,1,:::1O:1O,:,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1164,5,2,0,2,2,:1O:1O:1O:2O,:,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1165,5,2,0,2,1,::1O:2O:2O,:,,2S:2S:2S:2S:3S:3S:4S:4S,1L,1,0.03000300030003
1166,6,0,1,1,1,::1O:1O:1O:1O,,2O1S,,1L,1,0.03000300030003
1167,6,0,1,1,1,::1O:1O:1O:2O,,1N2O2S,,1L,1,0.03000300030003
1168,6,0,2,1,2,:1O:1O:1O:1O:1O,,:1N3O1S,,1L:1L,1,0.03000300030003
1169,6,0,1,1,1,::1O:1O:1O:2O,,1O1S,,1L,1,0.03000300030003
1170,6,0,1,2,2,:::1O:1O:2O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1171,6,0,1,2,2,:::1O:1O:2O,,1N1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1172,6,0,1,2,2,:::1O:1O:1O,,2O2S,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1173,6,0,1,2,2,:::1O:1O:1O,,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1174,6,0,1,2,2,:::1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1175,6,0,1,2,2,:::1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1176,6,0,1,2,2,:::1O:1O:1O,,1N3O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1177,6,0,1,2,2,:::1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1178,6,0,1,2,2,::1O:2O:2O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1179,6,0,1,2,2,::1O:1O:2O:2O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1180,6,0,1,2,2,::1O:1O:2O:2O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1181,6,0,1,2,2,::1O:1O:1O:2O,,3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1182,6,0,1,2,2,::1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1183,6,0,1,2,2,::1O:1O:1O:2O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1184,6,0,1,2,2,::1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1185,6,0,1,2,2,::1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1186,6,0,1,2,2,::1O:1O:1O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1187,6,0,1,2,2,::1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1188,6,0,1,2,2,::1O:1O:1O:2O,,1N2O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1189,6,0,1,2,2,::1O:1O:1O:2O,,1N1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1190,6,0,1,2,2,::1O:1O:1O:2O,,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1191,6,0,1,2,2,::1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1192,6,0,1,2,2,::1O:1O:1O:1O,,1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1193,6,0,1,2,2,::1O:1O:1O:1O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1194,6,0,1,2,2,::1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1195,6,0,1,2,2,::1O:1O:1O:1O,,1N2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1196,6,0,1,2,2,:1O:1O:2O:2O:2O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1197,6,0,1,2,2,:1O:1O:1O:1O:2O,,2O1S,3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1198,6,0,1,2,2,:1O:1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1199,6,0,1,2,2,:::1O:1O:2O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1200,6,0,1,2,3,:1O:1O:1O:1O:1O,,1N2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1201,6,0,1,2,3,::1O:1O:1O:2O,,2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1202,6,0,2,1,1,::::1O:1O,,1O:3O1S,,1L,1,0.03000300030003
