,num_dol,num_dpt,num_tfsi,num_ps,num_li,atoms_dol,atoms_dpt,atoms_tfsi,atoms_ps,atoms_li,count,%
870,1,3,1,2,2,,1O:1O1S:2O1S,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
871,1,3,1,2,2,1O,1O:2O:2O1S,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
872,1,3,1,2,2,1O,1O:1O:2O1S,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
873,1,3,1,2,2,1O,1O:1O:2O,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
874,1,3,1,2,2,1O,1O:1O:1O1S,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
875,1,3,1,2,2,1O,1O:1O:1O1S,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
876,1,3,1,2,2,1O,1O:1O:1O,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
877,1,3,1,2,2,1O,1O:1O:1O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
878,1,3,2,2,2,1O,1O:1O:1O,:1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
879,1,4,0,1,1,,:1N1O1S:1O:1O,,,1L,1,0.03000300030003
880,1,4,0,1,1,,:1N1O1S:1O:1O1S,,,1L,1,0.03000300030003
881,1,4,0,1,1,,:1O:1O:1O1S,,,1L,1,0.03000300030003
882,1,4,0,2,2,1O,1N2O1S:1O:1O:2O1S,,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
883,1,4,0,2,2,1O,1N2O1S:1O:1O:2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
884,1,4,0,2,2,1O,1N2O1S:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
885,1,4,0,2,2,1O,1N1O1S:1O:1O:1O1S,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
886,1,4,0,2,2,,1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
887,1,4,0,1,3,1O,1O:1O:2O1S:2O1S,,,1L:1L:1L,1,0.03000300030003
888,1,4,0,1,3,1O,1N2O1S:1O:1O:2O1S,,,1L:1L:1L,1,0.03000300030003
889,1,4,0,1,2,1O,:1O:1O:1O,,,1L:1L,1,0.03000300030003
890,1,4,0,1,2,1O,1O:1O:2O:2O1S,,,1L:1L,1,0.03000300030003
891,1,4,0,1,2,1O,1O:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
892,1,4,0,1,2,1O,1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
893,1,4,0,1,2,1O,1N1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
894,1,4,0,1,1,1O,:::2O1S,,,1L,1,0.03000300030003
895,1,4,0,1,1,1O,::1O:1O,,,1L,1,0.03000300030003
896,1,4,0,1,1,,::1O:2O1S,,,1L,1,0.03000300030003
897,1,3,1,2,2,,1O:1O:1O,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
898,1,3,1,2,2,,1N1O1S:1O:1O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
899,3,1,1,1,1,::1O,,1O,,1L,1,0.03000300030003
900,1,3,1,1,1,1O,1O:1O:2O1S,1O,,1L,1,0.03000300030003
901,1,3,1,1,2,,:1O:2O1S,1N3O2S,,1L:1L,1,0.03000300030003
902,1,3,1,1,2,,:1O1S:2O1S,1O,,1L:1L,1,0.03000300030003
903,1,3,1,1,2,,1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
904,1,3,1,1,1,1O,::2O1S,1O,,1L,1,0.03000300030003
905,1,3,1,1,1,1O,::1O,2O1S,,1L,1,0.03000300030003
906,1,3,1,1,1,1O,::1O,2O,,1L,1,0.03000300030003
907,1,3,1,1,1,1O,::1N2O1S,1O,,1L,1,0.03000300030003
908,1,3,1,1,1,,::2O,1O,,1L,1,0.03000300030003
909,1,3,1,2,1,,::1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
910,1,3,1,1,1,,::1O1S,2O,,1L,1,0.03000300030003
911,1,3,1,1,1,,:1O:2O1S,2O1S,,1L,1,0.03000300030003
912,1,3,1,1,1,,:1O:1O,2O,,1L,1,0.03000300030003
913,1,3,1,1,1,,:1O:1O,1O1S,,1L,1,0.03000300030003
914,1,3,1,1,1,,1O:1O:1O,,,1L,1,0.03000300030003
915,1,3,0,2,3,1O,1N2O1S:1O:2O1S,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
916,1,3,0,2,3,1O,1N2O1S:1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
917,1,3,1,1,2,,:1O:2O1S,2O,,1L:1L,1,0.03000300030003
918,1,3,1,1,2,1O,1N1O:1O:2O1S,1O,,1L:1L,1,0.03000300030003
919,1,3,1,1,2,1O,1N1O:1O:2O1S,2O,,1L:1L,1,0.03000300030003
920,1,3,1,1,2,1O,1N2O1S:1O:1O,1O,,1L:1L,1,0.03000300030003
921,1,3,1,1,3,1O,1O:2O1S:2O1S,3O1S,,1L:1L:1L,1,0.03000300030003
922,1,3,1,1,3,1O,1O:2O1S:2O1S,2O1S,,1L:1L:1L,1,0.03000300030003
923,1,3,1,1,2,2O,:1O:2O1S,2O1S,,1L:1L,1,0.03000300030003
924,1,3,1,1,2,2O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
925,1,3,1,1,2,2O,1O:1O:1O,,,1L:1L,1,0.03000300030003
926,1,3,1,1,2,1O,:1O:1O1S,1O,,1L:1L,1,0.03000300030003
927,1,3,1,1,2,1O,:1N1O:2O,2O,,1L:1L,1,0.03000300030003
928,1,3,1,1,2,1O,1O:2O1S:2O1S,2O,,1L:1L,1,0.03000300030003
929,1,3,1,1,2,1O,1O:1O:2O1S,2O1S,,1L:1L,1,0.03000300030003
930,1,3,1,1,2,1O,1O:1O:2O1S,1N3O2S,,1L:1L,1,0.03000300030003
931,1,3,1,1,2,1O,1O:1O:2O,1O,,1L:1L,1,0.03000300030003
932,1,3,1,1,2,1O,1O:1O:1O1S,3O2S,,1L:1L,1,0.03000300030003
933,1,3,1,1,2,1O,1O:1O:1O1S,2O,,1L:1L,1,0.03000300030003
934,1,3,1,1,2,1O,1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
935,1,3,1,1,2,1O,1O:1O1S:2O,2O,,1L:1L,1,0.03000300030003
936,1,4,0,2,2,1O,1O:1O:1O1S:2O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
937,1,4,0,2,2,1O,1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
938,1,4,0,2,2,1O,1O:1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
939,1,5,1,1,2,,1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
940,2,1,0,1,2,1O:1O,1O,,,1L:1L,1,0.03000300030003
941,2,1,0,1,1,:1O,1O,,,1L,1,0.03000300030003
942,2,1,0,1,1,1O:2O,1O,,,1L,1,0.03000300030003
943,1,5,2,1,2,1O,1O:1O:1O:1O:1O,1O:1O,,1L:1L,1,0.03000300030003
944,1,5,1,1,3,1O,:1N2O1S:1O:1O:2O1S,1O,,1L:1L:1L,1,0.03000300030003
945,1,5,1,1,2,1O,:1O:1O:1O:2O1S,1O,,1L:1L,1,0.03000300030003
946,1,5,1,1,2,1O,:1O:1O:1O1S:2O,2O,,1L:1L,1,0.03000300030003
947,1,5,0,1,1,,::1O:1O:1O1S,,,1L,1,0.03000300030003
948,1,4,0,2,2,1O,1O:1O:1O:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
949,1,4,2,1,2,1O,:1O:1O:2O1S,:1O,,1L:1L,1,0.03000300030003
950,1,4,2,1,2,,1O:1O:1O:1O,1O:1O,,1L:1L,1,0.03000300030003
951,1,4,1,1,3,1O,1O:1O:2O1S:2O1S,2O,,1L:1L:1L,1,0.03000300030003
952,1,4,1,1,2,2O,1O:1O:2O1S:2O1S,2O,,1L:1L,1,0.03000300030003
953,1,4,1,1,2,1O,::1O:2O1S,2O,,1L:1L,1,0.03000300030003
954,1,4,1,1,2,1O,::1O:2O1S,1O,,1L:1L,1,0.03000300030003
955,1,4,1,1,2,1O,::1O:1O1S,1O1S,,1L:1L,1,0.03000300030003
956,2,1,0,2,1,:,1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
957,2,1,0,2,2,1O:1O,1O,,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
958,2,1,1,1,1,:,1O,1O,,1L,1,0.03000300030003
959,2,1,1,1,1,:,1O1S,1O,,1L,1,0.03000300030003
960,2,2,0,2,1,:,:1N1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
961,2,2,0,2,1,1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
962,2,2,0,1,2,:1O,1O:1O1S,,,1L:1L,1,0.03000300030003
963,2,2,0,1,2,1O:2O,1O:1O,,,1L:1L,1,0.03000300030003
964,2,2,0,1,2,1O:1O,:2O1S,,,1L:1L,1,0.03000300030003
965,2,2,0,1,2,1O:1O,1O:2O1S,,,1L:1L,1,0.03000300030003
966,2,2,0,1,2,1O:1O,1O:1O1S,,,1L:1L,1,0.03000300030003
967,2,2,0,1,2,1O:1O,1N1O:1O,,,1L:1L,1,0.03000300030003
968,2,2,0,1,2,1O:1O,1N1O1S:1O,,,1L:1L,1,0.03000300030003
969,2,2,0,1,1,:1O,:2O1S,,,1L,1,0.03000300030003
970,2,2,0,1,1,:,1O:1O1S,,,1L,1,0.03000300030003
971,2,1,1,2,2,1O:1O,1O1S,,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
972,2,1,1,1,2,:1O,1O,1N3O2S,,1L:1L,1,0.03000300030003
973,2,1,1,1,2,1O:1O,1O,3O1S,,1L:1L,1,0.03000300030003
974,2,1,1,1,1,:1O,1O,1O,,1L,1,0.03000300030003
975,1,4,1,1,2,1O,:1O:1O:2O1S,1O,,1L:1L,1,0.03000300030003
976,1,4,1,1,2,1O,:1O:1O:2O1S,1N3O1S,,1L:1L,1,0.03000300030003
977,1,4,1,1,2,1O,:1O:1O:1O,2O,,1L:1L,1,0.03000300030003
978,1,4,0,2,3,1O,1O:1O:2O1S:2O1S,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
979,1,4,0,2,3,1O,1O:1O:1O1S:2O1S,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
980,1,4,0,2,3,1O,1N2O1S:1O:1O:2O1S,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
981,1,4,0,2,3,1O,1N2O1S:1O:1O:2O1S,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
982,1,4,0,2,3,1O,1N2O1S:1O:1O:2O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
983,1,4,0,2,3,1O,1N2O1S:1O:1O:2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
984,1,4,0,2,2,1O,:1O:1O:1O1S,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
985,1,4,0,2,2,1O,:1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
986,1,4,0,2,2,1O,:1O:1O1S:2O1S,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
987,1,4,0,2,2,1O,1O:1O:2O1S:2O1S,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
988,1,4,0,2,2,1O,1O:1O:2O1S:2O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
989,1,4,0,2,2,1O,1O:1O:1O:2O1S,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
990,1,4,0,2,2,1O,1O:1O:1O:2O,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
991,1,4,0,2,2,1O,1O:1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
992,1,4,0,2,2,1O,1O:1O:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
993,1,4,0,2,2,1O,1O:1O:1O:1O1S,,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
994,1,4,0,2,3,1O,1O:1O:2O1S:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
995,1,4,0,2,3,1O,1O:1O:2O:2O1S,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
996,1,4,1,1,2,1O,:1O:1O:1O,1N3O2S,,1L:1L,1,0.03000300030003
997,1,4,1,1,1,,:::1O,2O,,1L,1,0.03000300030003
998,1,4,1,1,2,1O,1O:1O:2O1S:2O1S,1O,,1L:1L,1,0.03000300030003
999,1,4,1,1,2,1O,1O:1O:1O:1O1S,1N2O1S,,1L:1L,1,0.03000300030003
1000,1,4,1,1,2,1O,1O:1O:1O:1O,3O1S,,1L:1L,1,0.03000300030003
1001,1,4,1,1,2,1O,1O:1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
1002,1,4,1,1,2,1O,1O:1O:1O:1O,1N1O1S,,1L:1L,1,0.03000300030003
1003,1,4,1,1,2,1O,1O:1O:1O:1O,1N1O,,1L:1L,1,0.03000300030003
1004,1,4,1,1,2,1O,1O:1O:1O1S:2O1S,2O,,1L:1L,1,0.03000300030003
1005,1,4,1,1,2,1O,1O:1O:1O1S:2O1S,1O,,1L:1L,1,0.03000300030003
1006,1,4,1,1,2,1O,1N2O1S:1O:1O:2O1S,2O,,1L:1L,1,0.03000300030003
1007,1,4,1,1,2,1O,1N2O1S:1O:1O:1O1S,1O,,1L:1L,1,0.03000300030003
1008,1,4,1,1,2,1O,1N1O1S:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1009,1,4,1,1,2,,1O:1O:1O:1O1S,1O,,1L:1L,1,0.03000300030003
1010,1,4,1,1,1,1O,:::1O1S,1O,,1L,1,0.03000300030003
1011,1,4,1,1,1,1O,:::1O,2O1S,,1L,1,0.03000300030003
1012,1,4,1,1,1,1O,::1O:2O1S,1O,,1L,1,0.03000300030003
1013,1,3,0,2,3,1O,1N2O1S:1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1014,1,3,0,2,3,,1O:2O1S:2O1S,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
1015,1,3,0,2,2,2O,1O:1O1S:1O1S,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1016,0,5,1,1,2,,1O:1O:1O:1O:1O,3O1S,,1L:1L,1,0.03000300030003
1017,0,5,2,1,2,,1N1O:1O:1O:1O:1O,1O:1O,,1L:1L,1,0.03000300030003
1018,0,5,1,1,3,,1O:1O:1O:1O1S:2O1S,2O1S,,1L:1L:1L,1,0.03000300030003
1019,0,5,1,1,2,,1O:1O:1O:2O1S:2O1S,2O1S,,1L:1L,1,0.03000300030003
1020,0,5,1,1,2,,1O:1O:1O:1O:2O1S,2O1S,,1L:1L,1,0.03000300030003
1021,0,5,1,1,2,,1O:1O:1O:1O:2O,1O,,1L:1L,1,0.03000300030003
1022,0,5,1,1,2,,1O:1O:1O:1O:1O1S,2O,,1L:1L,1,0.03000300030003
1023,0,5,1,1,2,,1O:1O:1O:1O:1O1S,1O,,1L:1L,1,0.03000300030003
1024,0,5,1,1,2,,1N2O1S:1O:1O:1O:2O,1O,,1L:1L,1,0.03000300030003
1025,1,2,1,1,1,1O,1O:1O,,,1L,1,0.03000300030003
1026,0,5,1,1,2,,1N1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1027,0,5,1,1,2,,1N1O1S:1O:1O:1O:2O1S,1O,,1L:1L,1,0.03000300030003
1028,0,5,1,1,1,,:::1O:1O,1O,,1L,1,0.03000300030003
1029,0,5,0,1,2,,1O:1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1030,0,5,0,1,2,,1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1031,0,5,0,1,1,,:::1O:1O,,,1L,1,0.03000300030003
1032,0,4,2,1,2,,1O:1O:1O:1O1S,:2O,,1L:1L,1,0.03000300030003
1033,0,5,2,1,2,,1N1O:1O:1O:1O:1O1S,1O:1O,,1L:1L,1,0.03000300030003
1034,0,5,2,1,2,,1N2O1S:1O:1O:1O:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1035,0,5,2,1,2,,1O:1O:1O:1O:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1036,0,5,2,1,2,,1O:1O:1O:1O:1O1S,1O:2O1S,,1L:1L,1,0.03000300030003
1037,1,2,1,1,1,,:1O,,,1L,1,0.03000300030003
1038,1,2,1,1,1,,2O:2O1S,1O,,1L,1,0.03000300030003
1039,1,2,1,1,1,,2O1S:2O1S,1N2O1S,,1L,1,0.03000300030003
1040,1,2,1,1,1,,1O:2O1S,1N2O1S,,1L,1,0.03000300030003
1041,1,2,0,2,1,1O,:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1042,1,2,0,2,1,1O,:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1043,1,2,0,2,1,1O,:1N1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1044,1,2,0,2,1,1O,1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1045,1,2,0,2,1,,:1O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1046,1,2,0,2,1,,1O:1O,,:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1047,1,2,0,2,1,,1O:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1048,1,2,0,2,1,,1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1049,1,2,0,1,1,1O,1O:1O1S,,,1L,1,0.03000300030003
1050,1,2,0,1,1,,1O:1O1S,,,1L,1,0.03000300030003
1051,0,5,2,1,2,,:1O:1O:1O:1O,1O:1O,,1L:1L,1,0.03000300030003
1052,0,4,2,1,2,,1O:1O:1O:1O,:1O,,1L:1L,1,0.03000300030003
1053,0,4,2,1,2,,1O:1O:1O:1O,1O:2O,,1L:1L,1,0.03000300030003
1054,0,4,2,1,2,,1N1O:1O:1O:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1055,0,3,2,1,2,,1O:1O:1O,1O:2O,,1L:1L,1,0.03000300030003
1056,0,3,1,1,2,,1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1057,0,3,1,1,1,,::1O,1O,,1L,1,0.03000300030003
1058,0,3,1,1,1,,:1O:1O1S,,,1L,1,0.03000300030003
1059,0,3,1,1,1,,:1O:1O,1O,,1L,1,0.03000300030003
1060,0,3,0,2,3,,1N2O1S:1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1061,0,3,0,2,2,,:1O:1O,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1062,0,3,0,2,2,,1O:1O:1O,,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1063,0,3,0,2,2,,1O:1O:1O,,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1064,0,3,0,2,2,,1O:1O:1O,,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1065,0,3,0,2,2,,1O:1O:1O,,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1066,0,3,0,2,2,,1O:1O:1O,,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1067,0,2,2,1,3,,2O1S:2O1S,1N4O2S:1O,,1L:1L:1L,1,0.03000300030003
1068,0,2,2,1,2,,1O:2O,1N2O1S:1O,,1L:1L,1,0.03000300030003
1069,0,2,1,2,1,,:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1070,0,2,1,1,4,,2O1S:2O1S,2O1S,,1L:1L:1L:1L,1,0.03000300030003
1071,0,3,1,2,2,,1O:1O:1O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1072,0,3,2,1,2,,1O:1O:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1073,0,4,2,1,2,,1N1O1S:1O:1O:1O,:1O,,1L:1L,1,0.03000300030003
1074,0,3,2,1,3,,1O:1O:2O1S,1N2O1S:1O,,1L:1L:1L,1,0.03000300030003
1075,0,4,1,1,2,,1O:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1076,0,4,1,1,2,,1O:1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
1077,0,4,1,1,2,,1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1078,0,4,1,1,2,,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1079,0,4,1,1,2,,1O:1O:1O1S:1O1S,2O1S,,1L:1L,1,0.03000300030003
1080,0,4,1,1,2,,1N2O1S:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1081,0,4,1,1,1,,::1O:1O1S,1O,,1L,1,0.03000300030003
1082,0,4,1,1,1,,::1O:1O,1O,,1L,1,0.03000300030003
1083,0,4,0,2,3,,1O:1O:2O1S:2O1S,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1084,0,4,0,2,2,,:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1085,0,4,0,2,2,,1N1O:1O:1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1086,0,4,0,2,1,,:::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1087,0,4,0,1,2,,1O:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1088,0,4,0,1,1,,::1O:1O,,,1L,1,0.03000300030003
1089,0,4,0,1,1,,:1O:1O:1O1S,,,1L,1,0.03000300030003
1090,1,2,1,1,1,1O,1O1S:2O1S,1N1O,,1L,1,0.03000300030003
1091,1,2,1,1,1,1O,1O:2O1S,3O1S,,1L,1,0.03000300030003
1092,1,3,0,2,2,1O,1O:2O:2O1S,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1093,1,3,0,2,1,,:1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1094,1,3,0,2,2,,1O:1O:1O,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1095,1,3,0,2,2,,1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1096,1,3,0,2,1,1O,::1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1097,1,3,0,2,1,1O,::1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1098,1,3,0,2,1,1O,::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1099,1,3,0,2,1,1O,:1O:1O1S,,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1100,1,3,0,2,1,1O,:1O:1O,,:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1101,1,3,0,2,1,,:1O:1O,,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1102,1,2,1,1,1,1O,:1O,1N1O1S,,1L,1,0.03000300030003
1103,1,3,0,1,2,1O,1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1104,1,3,0,1,1,2O,:1O:1O1S,,,1L,1,0.03000300030003
1105,1,3,0,1,1,1O,::2O1S,,,1L,1,0.03000300030003
1106,1,3,0,1,1,1O,::1O,,,1L,1,0.03000300030003
1107,1,3,0,1,1,1O,:1O:2O1S,,,1L,1,0.03000300030003
1108,1,3,0,1,1,1O,1O:1O:2O1S,,,1L,1,0.03000300030003
1109,1,3,0,1,1,1O,1O:1O:1O,,,1L,1,0.03000300030003
1110,1,3,0,2,2,,1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1111,1,3,0,2,2,,1O:1O:2O1S,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1112,1,3,0,2,2,1O,1N2O1S:1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1113,1,3,0,2,2,1O,1O:1O1S:2O1S,,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1114,1,3,0,2,2,1O,1O:2O1S:2O1S,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1115,1,3,0,2,2,1O,1O:2O1S:2O1S,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1116,1,3,0,2,2,1O,1O:2O1S:2O1S,,1S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1117,1,3,0,2,2,1O,1O:1O:2O1S,,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1118,1,3,0,2,2,1O,1O:1O:2O1S,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1119,1,3,0,2,2,1O,1O:1O:2O1S,,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1120,1,3,0,2,2,1O,1O:1O:2O,,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1121,1,3,0,2,2,1O,1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1122,1,3,0,2,2,1O,1O:1O:1O,,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1123,1,3,0,2,2,1O,1O:1O:1O,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1124,1,3,0,2,2,1O,1O:1O:1O,,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1125,1,3,0,2,2,1O,1O:1O:1O,,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1126,1,3,0,2,2,1O,1O:1O:1O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1127,1,3,0,2,2,1O,1O:1O:1O,,1S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1128,1,3,0,2,2,1O,1O:1O:1O,,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1129,1,3,0,1,1,,1O:1O:2O1S,,,1L,1,0.03000300030003
1130,1,3,0,1,1,,1N1O:1O:1O,,,1L,1,0.03000300030003
1131,1,3,0,1,1,,1N1O1S:1O:1O,,,1L,1,0.03000300030003
1132,1,2,1,1,2,1O,2O:2O1S,2O1S,,1L:1L,1,0.03000300030003
