,num_dol,num_fde,num_tfsi,num_ps,num_li,atoms_dol,atoms_fde,atoms_tfsi,atoms_ps,atoms_li,count,%
1058,6,0,1,2,2,::1O:1O:1O:1O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1059,6,0,1,2,2,::1O:1O:1O:1O,,1N1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1060,5,0,2,1,2,1O:1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
1061,5,0,2,1,2,1O:1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1062,5,0,2,1,2,1O:1O:1O:1O:1O,,1N2O1S:1O1S,,1L:1L,1,0.03000300030003
1063,5,0,2,1,2,1O:1O:1O:1O:1O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
1064,5,0,2,1,2,1O:1O:1O:1O:1O,,1N1O:2O,,1L:1L,1,0.03000300030003
1065,5,0,2,1,2,1O:1O:1O:1O:1O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
1066,6,0,1,2,2,::1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1067,5,0,2,1,1,:::1O:2O,,1O:1O,,1L,1,0.03000300030003
1068,5,0,2,1,1,:::1O:1O,,:2O1S,,1L,1,0.03000300030003
1069,6,0,1,2,2,::1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1070,5,0,2,1,1,::1O:1O:1O,,:1O1S,,1L,1,0.03000300030003
1071,5,0,2,1,1,::1O:1O:1O,,:1O,,1L,1,0.03000300030003
1072,5,0,2,1,1,:1O:1O:1O:2O,,2O1S:2O1S,,1L,1,0.03000300030003
1073,5,0,1,3,3,:1O:1O:2O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1074,6,0,1,2,2,::1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1075,6,0,1,2,2,:1O:1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1076,5,0,2,1,2,1O:1O:1O:1O:1O,,:1O1S,,1L:1L,1,0.03000300030003
1077,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1078,5,0,2,1,2,1O:1O:1O:1O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
1079,5,0,2,1,2,:1O:1O:1O:1O,,1N1O:1O,,1L:1L,1,0.03000300030003
1080,5,0,2,1,2,:1O:1O:1O:1O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
1081,6,0,1,2,2,1O:1O:1O:1O:1O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1082,5,0,2,1,2,1O:1O:1O:2O:2O,,:1O,,1L:1L,1,0.03000300030003
1083,6,0,1,2,2,1O:1O:1O:1O:1O:2O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1084,6,0,1,2,2,:1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1085,6,0,1,2,2,:1O:1O:1O:1O:1O,,1N3O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1086,5,0,2,1,2,1O:1O:1O:1O:2O,,2O:3O1S,,1L:1L,1,0.03000300030003
1087,6,0,1,2,2,:1O:1O:1O:1O:1O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1088,5,0,2,1,2,1O:1O:1O:1O:2O,,2O:2O,,1L:1L,1,0.03000300030003
1089,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1090,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:3O1S,,1L:1L,1,0.03000300030003
1091,6,0,1,2,2,:1O:1O:1O:1O:1O,,1N3O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1092,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1093,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1094,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1095,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1096,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1097,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1098,5,0,2,1,2,1O:1O:1O:1O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
1099,5,0,1,3,3,:1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1100,5,0,1,3,3,:1O:1O:1O:1O,,1O,:::1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1101,6,0,1,2,2,::1O:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1102,5,0,1,3,2,:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1103,5,0,1,3,2,:1O:1O:1O:2O,,1O,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1104,5,0,1,3,2,:1O:1O:1O:2O,,,1S:1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1105,5,0,1,3,2,:1O:1O:1O:2O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1106,5,0,1,3,2,:1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1107,6,0,1,2,2,::1O:1O:1O:2O,,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1108,5,0,1,3,2,:1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1109,5,0,1,3,2,:1O:1O:1O:1O,,2O,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1110,6,0,1,2,2,:::1O:1O:1O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1111,5,0,1,3,2,:1O:1O:1O:1O,,1O,::1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1112,5,0,1,3,2,:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1113,5,0,1,3,2,:1O:1O:1O:2O,,1O,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1114,5,0,1,3,2,:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1115,5,0,1,3,2,:1O:1O:1O:1O,,1O,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1116,5,0,1,3,2,:1O:1O:1O:1O,,,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1117,5,0,1,3,2,:1O:1O:1O:1O,,,1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1118,5,0,1,3,2,:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1119,6,0,1,2,2,:::1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1120,6,0,1,2,2,:::1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1121,6,0,1,2,2,:::1O:1O:1O,,2O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1122,5,0,1,3,2,1O:1O:1O:1O:2O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1123,6,0,1,2,2,::1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1124,6,0,1,2,2,::1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1125,5,0,1,3,3,:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1126,5,0,1,3,2,::1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1127,5,0,1,3,3,1O:1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1128,6,0,1,2,2,::1O:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1129,6,0,1,2,2,::1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1130,5,0,1,3,3,1O:1O:1O:1O:1O,,1O,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1131,5,0,1,3,2,::1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1132,6,0,1,2,2,::1O:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1133,6,0,1,2,2,::1O:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1134,5,0,1,3,2,::1O:1O:2O,,1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1135,6,0,1,2,2,::1O:1O:1O:1O,,3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1136,5,0,1,3,2,::1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1137,6,0,0,2,2,:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1138,6,0,1,2,2,::1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1139,6,0,1,2,2,::1O:1O:1O:2O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1140,5,0,1,3,2,::1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1141,5,0,1,3,2,::1O:1O:1O,,2O,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1142,5,0,1,3,2,::1O:1O:1O,,1O,1S:1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1143,6,0,1,2,2,::1O:1O:1O:2O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1144,5,0,1,3,2,::1O:1O:1O,,1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1145,5,0,1,3,2,::1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1146,6,0,1,2,2,::1O:1O:1O:2O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1147,5,0,2,1,2,:1O:1O:1O:1O,,1N1O:2O1S,,1L:1L,1,0.03000300030003
1148,5,0,2,1,2,:1O:1O:1O:1O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
1149,6,0,1,1,1,::::1O:1O,,3O1S,,1L,1,0.03000300030003
1150,6,0,1,2,2,1O:1O:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1151,5,0,2,2,2,:1O:1O:1O:2O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1152,5,0,2,2,2,:1O:1O:1O:2O,,1O:2O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1153,5,0,2,2,2,:1O:1O:1O:1O,,:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1154,5,0,2,2,2,:1O:1O:1O:1O,,:2O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1155,5,0,2,2,2,:1O:1O:1O:1O,,:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1156,5,0,2,2,2,:1O:1O:1O:1O,,:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1157,5,0,2,2,2,:1O:1O:1O:1O,,:1O,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1158,5,0,2,2,2,:1O:1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1159,5,0,2,2,2,:1O:1O:1O:1O,,:1N1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1160,5,0,2,2,2,:1O:1O:1O:1O,,:1N1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1161,5,0,2,2,2,:1O:1O:1O:1O,,2O1S:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1162,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1163,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1164,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1165,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1166,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
1167,6,0,1,1,2,1O:1O:1O:1O:2O:2O,,2O,,1L:1L,1,0.03000300030003
1168,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1169,6,0,1,1,2,:1O:1O:1O:1O:1O,,1N2O1S,,1L:1L,1,0.03000300030003
1170,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1171,5,0,2,2,2,:1O:1O:1O:1O,,1N2O2S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1172,5,0,2,2,2,:1O:1O:1O:2O,,:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1173,5,0,2,2,2,:1O:1O:1O:2O,,:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1174,5,0,2,2,2,:1O:1O:2O:2O,,1O:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1175,5,0,2,2,2,::1O:1O:1O,,1O:1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1176,5,0,2,2,2,::1O:1O:2O,,2O:3O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1177,5,0,2,2,2,::1O:1O:1O,,:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1178,5,0,2,2,2,::1O:1O:1O,,:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1179,5,0,2,2,2,::1O:1O:1O,,1O:3O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1180,5,0,2,2,2,::1O:1O:1O,,1O:3O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1181,5,0,2,2,2,::1O:1O:1O,,1O:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1182,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
1183,5,0,2,2,2,::1O:1O:1O,,1O:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1184,5,0,2,2,2,::1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1185,5,0,2,2,2,::1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1186,5,0,2,2,2,:1O:1O:2O:2O,,:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1187,5,0,2,2,2,::1O:1O:1O,,1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1188,5,0,2,2,2,::1O:1O:1O,,1O:1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1189,5,0,2,2,2,::1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1190,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
1191,5,0,2,2,2,::1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1192,5,0,2,2,2,::1O:1O:1O,,1N1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1193,5,0,2,2,2,::1O:1O:1O,,1N1O1S:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1194,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1195,5,0,2,2,2,:1O:2O:2O:2O,,:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1196,5,0,2,2,2,:1O:1O:1O:1O,,1N2O1S:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1197,5,0,2,2,2,:1O:1O:1O:1O,,1N1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1198,5,0,2,2,2,:1O:1O:1O:1O,,1N1O1S:1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1199,6,0,1,2,1,::1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1200,5,0,2,1,2,:1O:1O:1O:2O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
1201,5,0,2,1,2,:1O:1O:1O:2O,,1N3O1S:1O,,1L:1L,1,0.03000300030003
1202,5,0,2,1,2,:1O:1O:1O:2O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1203,5,0,2,1,2,:1O:1O:1O:2O,,1N1O1S:2O,,1L:1L,1,0.03000300030003
1204,5,0,2,1,2,:1O:1O:1O:2O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
1205,5,0,2,1,2,:1O:1O:1O:1O,,:2O2S,,1L:1L,1,0.03000300030003
1206,5,0,2,1,2,:1O:1O:1O:1O,,2O:3O1S,,1L:1L,1,0.03000300030003
1207,5,0,2,1,2,:1O:1O:1O:1O,,2O:2O,,1L:1L,1,0.03000300030003
1208,5,0,2,1,2,:1O:1O:1O:1O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
1209,6,0,1,2,1,:::1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1210,6,0,1,1,2,::1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
1211,6,0,1,2,1,:::1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1212,6,0,1,2,1,::::1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1213,6,0,1,2,1,:::::1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1214,6,0,1,2,2,1O:1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1215,6,0,1,2,2,1O:1O:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1216,6,0,1,2,2,1O:1O:1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1217,6,0,1,2,2,1O:1O:1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1218,5,0,2,1,2,:1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
1219,5,0,2,1,2,:1O:1O:1O:1O,,1N4O2S:1O1S,,1L:1L,1,0.03000300030003
1220,5,0,2,1,2,:1O:1O:1O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
1221,6,0,1,1,2,::1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1222,6,0,1,1,2,:1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
1223,5,0,2,1,2,::1O:1O:1O,,2O:2O,,1L:1L,1,0.03000300030003
1224,5,0,2,2,2,1O:1O:1O:1O:1O,,:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1225,5,0,2,2,2,1O:1O:1O:1O:1O,,:,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1226,5,0,2,2,2,1O:1O:1O:1O:1O,,1O:1O,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1227,5,0,2,2,2,1O:1O:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1228,5,0,2,1,2,:::1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1229,5,0,2,1,2,::1O:1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1230,6,0,1,1,2,:1O:1O:1O:1O:1O,,3O1S,,1L:1L,1,0.03000300030003
1231,5,0,2,1,2,::1O:1O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1232,6,0,1,1,2,:1O:1O:1O:1O:2O,,1N2O2S,,1L:1L,1,0.03000300030003
1233,6,0,1,1,2,:1O:1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
1234,5,0,2,1,2,:1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1235,6,0,1,1,2,:1O:1O:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
1236,6,0,1,1,2,:1O:1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
1237,6,0,1,1,2,::1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
1238,6,0,1,1,2,::1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
1239,5,0,2,1,2,::1O:1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1240,5,0,2,1,2,::1O:1O:1O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
1241,5,0,2,1,2,:1O:1O:1O:2O,,:2O1S,,1L:1L,1,0.03000300030003
1242,5,0,2,1,2,:1O:1O:1O:2O,,:1N2O2S,,1L:1L,1,0.03000300030003
1243,5,0,2,1,2,:1O:1O:1O:2O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
1244,5,0,2,2,3,1O:1O:1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
1245,1,0,4,2,2,1O,,:1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1246,4,3,1,1,1,:::1O,::1O,1O,,1L,1,0.03000300030003
1247,3,1,2,1,1,:1O:1O,,1O:1O1S,,1L,1,0.03000300030003
1248,3,1,2,2,2,1O:1O:1O,,:1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1249,3,1,2,2,2,1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1250,3,1,2,2,2,1O:1O:1O,,1O:2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1251,3,1,2,2,2,1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1252,3,1,2,2,2,1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1253,3,1,2,2,2,1O:1O:1O,,1N2O:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1254,3,1,2,2,2,1O:1O:1O,,1N1O:1O,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1255,3,1,2,1,2,1O:1O:1O,1O,1O:2O,,1L:1L,1,0.03000300030003
1256,3,1,2,1,2,1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
1257,3,1,2,1,2,1O:1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
1258,3,1,2,1,2,1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1259,3,1,2,1,2,1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
1260,3,1,2,1,2,1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1261,3,1,1,3,3,1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
1262,3,1,1,2,2,:1O:1O,,2O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
