,num_dol,num_dps,num_tfsi,num_ps,num_li,atoms_dol,atoms_dps,atoms_tfsi,atoms_ps,atoms_li,count,%
310,2,4,0,1,1,:1O,1O:1O:1O:2O1S,,,1L,2,0.06000600060006
311,4,2,0,1,1,:::1O,1O1S:1O1S,,,1L,2,0.06000600060006
312,1,5,0,1,2,,1O:1O:1O:1O1S:2O1S,,,1L:1L,2,0.06000600060006
313,1,5,0,1,2,,1O:1O:1O1S:1O1S:2O1S,,,1L:1L,2,0.06000600060006
314,2,4,0,1,2,:1O,1O:1O1S:1O1S:2O1S,,,1L:1L,2,0.06000600060006
315,4,2,0,2,1,1O:1O:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
316,3,3,0,2,2,1O:1O:1O,:1O:1O,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
317,2,3,0,1,1,1O:1O,::1O1S,,,1L,2,0.06000600060006
318,3,4,1,1,1,:1O:1O,:::1O,1O,,1L,2,0.06000600060006
319,4,1,0,2,1,::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
320,1,5,0,1,1,1O,:1O:1O1S:1O1S:1S,,,1L,2,0.06000600060006
321,1,4,1,1,3,1O,1O:1O:1O:2O1S,2O1S,,1L:1L:1L,2,0.06000600060006
322,3,3,0,1,2,1O:1O:1O,1O:1O1S:2O1S,,,1L:1L,2,0.06000600060006
323,1,5,1,1,2,1O,1O:1O:1O:1O1S:2O1S,,,1L:1L,2,0.06000600060006
324,1,5,1,1,2,,1O:1O:1O:1O:2O1S,,,1L:1L,2,0.06000600060006
325,1,4,1,1,2,1O,1O:1O:1O1S:2O1S,2O1S,,1L:1L,2,0.06000600060006
326,2,4,0,1,2,:,1O:1O1S:1O1S:2O1S,,,1L:1L,2,0.06000600060006
327,2,3,0,1,1,:2O,:1O:1O1S,,,1L,2,0.06000600060006
328,1,4,1,1,2,1O,1O:1O:1O:1O,1O1S,,1L:1L,2,0.06000600060006
329,3,3,0,2,1,:1O:1O,::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
330,1,5,0,1,1,1O,:1O:1O1S:1O1S:2O1S,,,1L,2,0.06000600060006
331,1,5,1,1,2,,1O:1O:1O:1O1S:2O1S,,,1L:1L,2,0.06000600060006
332,2,3,0,1,1,:,1O1S:1O1S:2O1S,,,1L,2,0.06000600060006
333,1,4,1,1,2,1O,1O:1O:1O:1O1S,,,1L:1L,2,0.06000600060006
334,2,3,0,1,1,1O:1O,::1O,,,1L,2,0.06000600060006
335,2,4,0,1,1,:,:1O1S:2O1S:2O1S,,,1L,2,0.06000600060006
336,2,3,0,1,1,:,1O:1O:1O1S,,,1L,2,0.06000600060006
337,4,2,0,2,1,:1O:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
338,3,4,0,1,2,::,1O:1O:1O:2O1S,,,1L:1L,2,0.06000600060006
339,1,4,1,1,1,1O,:1O:1O:1O1S,,,1L,2,0.06000600060006
340,1,3,0,1,1,,1O1S:1O1S:1O1S,,,1L,2,0.06000600060006
341,2,5,0,1,1,:1O,::1O:1O:2O1S,,,1L,2,0.06000600060006
342,1,3,0,1,1,1O,:1O1S:1O1S,,,1L,2,0.06000600060006
343,5,2,0,1,1,::1O:1O:2O,1O:1O,,,1L,2,0.06000600060006
344,2,5,0,1,1,:1O,:::1O1S:2O,,,1L,2,0.06000600060006
345,3,4,0,1,1,::1O,:1O:1O1S:2O1S,,,1L,2,0.06000600060006
346,3,2,1,1,1,:1O:1O,:1O,1O,,1L,2,0.06000600060006
347,1,3,0,1,1,,1O1S:1O1S:2O1S,,,1L,2,0.06000600060006
348,2,3,0,2,3,:1O,1O:2O1S:2O1S,,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L:1L,2,0.06000600060006
349,1,3,0,1,2,,1O1S:2O1S:2O1S,,,1L:1L,2,0.06000600060006
350,5,2,0,1,1,::::1O,1O1S:2O1S,,,1L,2,0.06000600060006
351,5,2,0,1,1,::::2O,1O:1O1S,,,1L,2,0.06000600060006
352,3,2,1,1,1,1O:1O:1O,:1O,1O,,1L,2,0.06000600060006
353,5,2,0,2,1,::1O:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
354,2,5,0,1,2,1O:1O,:1O:1O:1O:1O1S,,,1L:1L,2,0.06000600060006
355,3,3,1,1,1,::1O,:1O:1O1S,1O,,1L,2,0.06000600060006
356,2,5,0,1,2,:,1O:1O:1O:1O1S:2O1S,,,1L:1L,2,0.06000600060006
357,1,3,0,1,1,1O,:1O:1O,,,1L,2,0.06000600060006
358,2,5,0,1,1,:,::1O:1O:2O1S,,,1L,2,0.06000600060006
359,2,5,0,1,2,:1O,1O:1O:1O:1O:2O1S,,,1L:1L,2,0.06000600060006
360,2,4,2,1,1,:1O,::1O:1O,:1O,,1L,2,0.06000600060006
361,3,4,0,1,2,1O:1O:1O,:1O:1O:2O1S,,,1L:1L,2,0.06000600060006
362,2,4,1,1,3,1O:1O,1O:1O:2O1S:2O1S,2O1S,,1L:1L:1L,2,0.06000600060006
363,2,4,0,1,1,1O:1O,:::1O1S,,,1L,2,0.06000600060006
364,3,4,0,1,2,1O:1O:1O,1O:1O:1O:1O1S,,,1L:1L,2,0.06000600060006
365,1,3,1,1,1,1O,:1O:1O,1O,,1L,2,0.06000600060006
366,3,3,1,1,1,::,:1O:1O,1O,,1L,2,0.06000600060006
367,3,4,0,1,1,::2O,::1O:1O1S,,,1L,2,0.06000600060006
368,3,3,1,1,1,::,:1O:1O1S,1O,,1L,2,0.06000600060006
369,5,1,0,2,1,:::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
370,2,3,0,1,2,:1O,1O1S:2O1S:2O1S,,,1L:1L,2,0.06000600060006
371,2,5,0,1,1,1O:1O,:::1O:1O,,,1L,2,0.06000600060006
372,1,3,0,2,2,2O,1O:1O:1O1S,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
373,2,3,0,2,2,:1O,1O:1O:2O1S,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
374,2,5,0,1,1,:,::1O:1O1S:2O1S,,,1L,2,0.06000600060006
375,5,1,0,2,1,:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
376,5,1,0,2,1,:::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
377,3,4,0,1,1,::1O,1O:1O:1O1S:2O1S,,,1L,2,0.06000600060006
378,2,3,1,1,1,1O:1O,:1O1S:1O1S,1O,,1L,2,0.06000600060006
379,4,4,0,1,1,:::1O,::1O:2O1S,,,1L,2,0.06000600060006
380,3,2,0,1,0,::1O,:,,,,2,0.06000600060006
381,6,2,0,1,1,:::1O:1O:1O,1O:1O,,,1L,2,0.06000600060006
382,3,4,0,1,1,:1O:1O,::1O1S:1O1S,,,1L,2,0.06000600060006
383,0,4,1,1,1,,::1O:2O1S,1O,,1L,2,0.06000600060006
384,2,3,1,1,2,:1O,1O:1O:1O1S,1O1S,,1L:1L,2,0.06000600060006
385,0,4,1,1,1,,:1O:1O:1O,1O,,1L,2,0.06000600060006
386,6,2,0,1,1,::::1O:1O,1O:1O1S,,,1L,2,0.06000600060006
387,2,3,1,1,2,:1O,1O:1O:1O,2O1S,,1L:1L,2,0.06000600060006
388,0,4,0,2,2,,1O:1O:1O1S:2O1S,,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
389,2,3,1,1,2,:1O,1O:1O:1O1S,2O1S,,1L:1L,2,0.06000600060006
390,3,2,0,1,1,1O:1O:1O,:1O,,,1L,2,0.06000600060006
391,0,4,0,2,1,,:::1O1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L,2,0.06000600060006
392,0,4,0,1,2,,1O:1O1S:1O1S:2O1S,,,1L:1L,2,0.06000600060006
393,0,4,0,1,1,,:1O:1O1S:2O1S,,,1L,2,0.06000600060006
394,0,4,0,1,1,,:1O1S:1O1S:2O1S,,,1L,2,0.06000600060006
395,3,2,0,1,1,:1O:1O,:1O,,,1L,2,0.06000600060006
396,3,2,0,1,1,:1O:2O,1O:1O1S,,,1L,2,0.06000600060006
397,0,4,1,1,2,,1O:1O:1O1S:2O1S,1O,,1L:1L,2,0.06000600060006
398,3,1,0,3,2,1O:1O:1O,1O,,2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,2,0.06000600060006
399,2,3,1,1,1,1O:1O,::1O,1O,,1L,2,0.06000600060006
400,3,4,0,1,1,::,1O:1O:1O:1O1S,,,1L,2,0.06000600060006
401,0,6,0,1,1,,:::1O:1O1S:1O1S,,,1L,2,0.06000600060006
402,5,3,0,1,1,::1O:1O:1O,:1O:1O,,,1L,2,0.06000600060006
403,3,4,0,1,1,::,:1O:1O:2O1S,,,1L,2,0.06000600060006
404,3,2,0,2,2,1O:1O:1O,1O:1O1S,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
405,3,2,0,2,2,1O:1O:1O,1O:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
406,5,3,0,1,1,:::1O:1O,:1O:1O1S,,,1L,2,0.06000600060006
407,3,2,0,2,1,::1O,:,,2S:2S:2S:3S:3S:3S:4S:4S,1L,2,0.06000600060006
408,5,3,0,1,1,::::1O,:1O1S:2O1S,,,1L,2,0.06000600060006
409,3,2,0,2,1,:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
410,0,5,0,2,1,,:::1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,2,0.06000600060006
411,3,3,1,1,2,:1O:1O,1O:1O:2O1S,1O,,1L:1L,2,0.06000600060006
412,2,3,1,1,1,:,:1O:1O1S,,,1L,2,0.06000600060006
413,3,4,0,1,1,:1O:2O,:1O:1O:1O1S,,,1L,2,0.06000600060006
414,0,5,0,1,1,,:1O:1O:1O1S:2O1S,,,1L,2,0.06000600060006
415,0,5,0,1,1,,:1O:1O:1O1S:1S,,,1L,2,0.06000600060006
416,0,5,0,1,1,,:1O:1O1S:1O1S:2O1S,,,1L,2,0.06000600060006
417,3,2,1,2,1,:1O:1O,:,,2S:2S:2S:2S:2S:2S:2S:2S,1L,2,0.06000600060006
418,3,4,0,1,1,::1O,::1O:2O1S,,,1L,2,0.06000600060006
419,4,4,0,1,1,:::1O,::1O:1O1S,,,1L,2,0.06000600060006
420,1,4,0,1,2,1O,1O:1O1S:1O1S:2O1S,,,1L:1L,2,0.06000600060006
421,4,3,0,1,1,:::,:1O:1O1S,,,1L,2,0.06000600060006
422,1,4,0,2,1,,:::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,2,0.06000600060006
423,1,4,0,2,1,,::1O:1O1S,,:::1S:1S:2S:2S:2S,1L,2,0.06000600060006
424,4,3,0,1,1,:::1O,1O:1O1S:1O1S,,,1L,2,0.06000600060006
425,1,4,0,1,2,1O,:1O:1O:2O1S,,,1L:1L,2,0.06000600060006
426,1,4,0,1,2,1O,:1O:1O1S:2O1S,,,1L:1L,2,0.06000600060006
427,2,4,1,1,1,:1O,::1O1S:2O1S,1O,,1L,2,0.06000600060006
428,2,4,0,1,1,1O:2O,:::1O,,,1L,2,0.06000600060006
429,2,4,1,1,1,:,::1O:1O1S,1O,,1L,2,0.06000600060006
430,1,4,0,1,2,,1O:1O:2O1S:2O1S,,,1L:1L,2,0.06000600060006
431,1,4,0,1,2,,1O:1O:1O:2O1S,,,1L:1L,2,0.06000600060006
432,4,3,0,1,1,:::2O,:1O:1O,,,1L,2,0.06000600060006
433,4,4,0,1,1,:::1O,:1O:1O:1O1S,,,1L,2,0.06000600060006
434,1,4,0,1,1,2O,::1O:2O1S,,,1L,2,0.06000600060006
435,1,4,0,1,1,2O,:1O:1O:1O,,,1L,2,0.06000600060006
436,1,4,0,1,1,1O,::1O:2O1S,,,1L,2,0.06000600060006
437,4,3,0,1,1,:::,1O:1O:1O1S,,,1L,2,0.06000600060006
438,1,4,0,2,1,1O,:::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,2,0.06000600060006
439,1,4,0,1,1,1O,:1O:1O:1O,,,1L,2,0.06000600060006
440,4,3,0,1,1,::1O:1O,1O:1O:2O1S,,,1L,2,0.06000600060006
441,2,4,0,1,1,:,:1O1S:1O1S:1O1S,,,1L,2,0.06000600060006
442,3,3,0,1,1,::1O,1O:1O1S:2O1S,,,1L,2,0.06000600060006
443,1,4,1,1,1,,::1O:1O,1O,,1L,2,0.06000600060006
444,1,4,1,1,1,,::1O:1O,1N1O1S,,1L,2,0.06000600060006
445,1,4,1,1,1,,:1O:1O1S:1O1S,,,1L,2,0.06000600060006
446,3,3,0,1,1,::,:1O:1O1S,,,1L,2,0.06000600060006
447,4,3,0,1,1,::1O:1O,1O:1O:1O,,,1L,2,0.06000600060006
448,1,4,0,2,2,1O,:1O:1O:1O1S,,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
449,1,4,0,2,1,1O,:::1O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,2,0.06000600060006
450,2,4,1,1,1,:,:1O:1O:1O,,,1L,2,0.06000600060006
451,2,4,1,1,1,:,:1O:1O:1O1S,1O,,1L,2,0.06000600060006
452,2,3,0,2,1,1O:1O,::1O1S,,:::1S:1S:2S:2S:2S,1L,2,0.06000600060006
453,1,4,0,2,2,,1O:1O:1O1S:2O1S,,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
454,3,3,0,1,1,:1O:2O,::1O1S,,,1L,2,0.06000600060006
455,4,3,0,1,1,:::,1O:1O1S:1O1S,,,1L,2,0.06000600060006
456,1,4,0,2,1,1O,:::1O1S,,:::1S:1S:2S:2S:2S,1L,2,0.06000600060006
457,1,4,0,1,1,1O,::1O1S:1O1S,,,1L,2,0.06000600060006
458,2,4,0,1,1,:2O,::1O1S:1O1S,,,1L,2,0.06000600060006
459,1,4,0,1,1,1O,:1O:1O1S:2O1S,,,1L,2,0.06000600060006
460,1,3,1,2,2,1O,1O:1O:1O1S,2O1S,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
461,3,3,0,1,1,1O:1O:1O,::2O1S,,,1L,2,0.06000600060006
462,4,3,0,2,2,:1O:1O:1O,:1O:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
463,2,3,0,2,1,:1O,::1O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,2,0.06000600060006
464,2,4,1,1,2,:1O,1O:1O:1O1S:2O1S,1O,,1L:1L,2,0.06000600060006
465,4,3,1,1,1,:::,:1O:1O1S,1O,,1L,2,0.06000600060006
466,1,3,1,2,2,1O,1O:1O:1O,1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
467,2,4,0,1,1,1O:2O,:1O:1O1S:1O1S,,,1L,2,0.06000600060006
468,4,4,0,1,1,:1O:1O:1O,::1O:1O,,,1L,2,0.06000600060006
469,2,3,0,2,1,:1O,::1O1S,,:::1S:1S:2S:2S:2S,1L,2,0.06000600060006
470,2,4,1,1,2,:1O,1O:1O:1O:1O,3O1S,,1L:1L,2,0.06000600060006
471,2,4,1,1,2,:1O,1O:1O:1O:1O1S,1O,,1L:1L,2,0.06000600060006
472,4,4,0,1,1,::1O:1O,:::1O,,,1L,2,0.06000600060006
473,3,2,1,2,1,::1O,:,,2S:2S:2S:3S:3S:3S:3S:3S,1L,2,0.06000600060006
474,1,3,1,1,2,1O,1O:1O:1O1S,1N3O2S,,1L:1L,2,0.06000600060006
475,1,3,1,1,2,1O,1O:1O:1O1S,1N1O1S,,1L:1L,2,0.06000600060006
476,1,3,1,1,2,1O,1O:1O:1O,2O1S,,1L:1L,2,0.06000600060006
477,1,3,1,1,2,1O,1O:1O:1O,1O,,1L:1L,2,0.06000600060006
478,4,4,0,1,1,:::,::1O:1O1S,,,1L,2,0.06000600060006
479,3,4,0,1,2,:1O:1O,1O:1O:1O:1O1S,,,1L:1L,2,0.06000600060006
480,3,3,0,1,1,1O:1O:2O,:1O:1O1S,,,1L,2,0.06000600060006
481,4,3,0,2,2,:1O:1O:1O,:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
482,1,3,2,1,2,1O,1O:1O:1O1S,:1O,,1L:1L,2,0.06000600060006
483,3,4,0,1,2,:1O:2O,1O:1O:2O1S:2O1S,,,1L:1L,2,0.06000600060006
484,2,4,0,1,1,1O:2O,::1O:1O,,,1L,2,0.06000600060006
485,2,4,1,1,2,1O:1O,1O:1O:1O:1O1S,1O,,1L:1L,2,0.06000600060006
486,1,4,0,1,1,,:1O1S:1O1S:2O1S,,,1L,2,0.06000600060006
487,4,3,0,2,1,::1O:1O,::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,2,0.06000600060006
488,1,4,0,1,1,,1O:1O1S:1O1S:1O1S,,,1L,2,0.06000600060006
489,4,3,0,2,1,::1O:1O,::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
490,3,3,1,2,1,::1O,::1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
491,3,3,1,2,1,::1O,::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
492,3,3,1,1,1,::1O,::1O,2O1S,,1L,1,0.03000300030003
493,3,3,1,2,1,::1O,::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
494,3,3,1,1,1,::,:1O1S:1O1S,1O,,1L,1,0.03000300030003
495,3,3,1,2,2,1O:1O:1O,1O:1O:1O,1O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
496,3,3,1,1,1,:1O:1O,::1O,2O,,1L,1,0.03000300030003
497,3,3,0,3,3,:1O:1O,:1O:2O1S,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
498,3,3,1,1,1,:1O:1O,::2O1S,1O,,1L,1,0.03000300030003
499,3,3,1,1,1,1O:1O:1O,:1O:1O,,,1L,1,0.03000300030003
500,3,3,1,1,1,::1O,:1O:1S,2O,,1L,1,0.03000300030003
501,3,3,1,1,1,::1O,:1O:1O1S,2O1S,,1L,1,0.03000300030003
502,3,3,1,1,1,::1O,:1O:2O1S,,,1L,1,0.03000300030003
503,3,3,1,1,1,::1O,:1O1S:2O1S,1O,,1L,1,0.03000300030003
504,3,3,1,2,1,::1O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
505,3,3,1,1,1,::,1O:1O:1O1S,1O,,1L,1,0.03000300030003
506,3,3,1,1,1,:1O:2O,:1O:1O1S,1O,,1L,1,0.03000300030003
507,3,3,1,1,2,:1O:1O,:1O:1O1S,1O1S,,1L:1L,1,0.03000300030003
508,3,3,1,1,2,::1O,1O:1O:2O1S,,,1L:1L,1,0.03000300030003
509,3,3,1,1,0,::,::1O,,,,1,0.03000300030003
510,3,3,1,1,1,::,:1O:1O,,,1L,1,0.03000300030003
511,3,3,1,1,2,:1O:1O,1O:1O:2O1S,,,1L:1L,1,0.03000300030003
512,3,3,1,1,2,::1O,1O:1O:2O1S,1O1S,,1L:1L,1,0.03000300030003
513,3,3,1,1,2,:1O:1O,1O:1O:2O1S,1N1O1S,,1L:1L,1,0.03000300030003
514,3,3,1,1,1,1O:1O:1O,::1O1S,1O,,1L,1,0.03000300030003
515,3,3,1,1,2,:1O:1O,1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
516,3,3,1,1,1,:1O:1O,1O:1O:1O,,,1L,1,0.03000300030003
517,3,3,1,1,1,::1O,::1O1S,1O,,1L,1,0.03000300030003
518,3,3,1,1,1,::,:1O:1O1S,2O,,1L,1,0.03000300030003
519,3,3,1,1,2,::1O,:1O:2O1S,3O1S,,1L:1L,1,0.03000300030003
520,3,3,0,3,2,:1O:1O,:1O:2O,,1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
521,0,3,0,2,1,,::1O1S,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
522,3,3,0,3,2,:1O:1O,:1O:1O,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
523,3,2,1,1,1,:1O:1O,:1O1S,3O2S,,1L,1,0.03000300030003
524,3,2,1,1,1,:1O:1O,:1O1S,2O,,1L,1,0.03000300030003
525,3,2,1,1,1,:1O:1O,:1O1S,1O1S,,1L,1,0.03000300030003
526,3,2,1,1,1,:1O:1O,:1O1S,1O,,1L,1,0.03000300030003
527,3,2,1,1,1,:1O:1O,:1O,2O1S,,1L,1,0.03000300030003
528,3,2,1,1,1,:1O:1O,:1O,,,1L,1,0.03000300030003
529,3,2,1,1,1,:1O:1O,1O1S:2O1S,1O,,1L,1,0.03000300030003
530,3,2,1,1,1,1O:1O:1O,:1O1S,1O,,1L,1,0.03000300030003
531,3,2,1,1,1,1O:1O:1O,1O:1O1S,,,1L,1,0.03000300030003
532,3,2,1,1,0,::1O,1O1S:1O1S,,,,1,0.03000300030003
533,3,2,0,3,2,:1O:1O,:1O,,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
534,3,2,0,3,2,1O:1O:1O,:2O1S,,2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
535,3,2,0,3,1,:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
536,3,2,0,2,2,::1O,1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
537,3,2,0,2,2,:1O:2O,1O1S:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
538,3,2,0,2,2,:1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
539,3,2,1,1,1,:1O:1O,:1O1S,2O1S,,1L,1,0.03000300030003
540,3,2,1,1,1,:1O:2O,:2O1S,,,1L,1,0.03000300030003
541,3,2,0,2,2,:1O:1O,1O:1O1S,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
542,3,2,1,1,1,::,1O:1O,1O,,1L,1,0.03000300030003
543,3,2,1,2,1,::1O,:,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
544,3,2,1,2,1,:1O:1O,:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
545,3,2,1,2,1,:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
546,3,2,1,1,2,::2O,1O:1O,1N1O1S,,1L:1L,1,0.03000300030003
547,3,2,1,1,2,:1O:1O,1O1S:2O1S,1N1O,,1L:1L,1,0.03000300030003
548,3,2,1,1,1,::1O,:2O1S,1O,,1L,1,0.03000300030003
549,3,2,1,1,1,::1O,:1O,2O1S,,1L,1,0.03000300030003
550,3,2,1,1,1,::1O,:1O,1O,,1L,1,0.03000300030003
551,3,2,1,1,1,::1O,:1O,1N3O1S,,1L,1,0.03000300030003
552,3,2,1,1,1,::1O,1O:2O1S,1O,,1L,1,0.03000300030003
553,3,2,1,1,1,::1O,1O:1S,2O1S,,1L,1,0.03000300030003
554,3,2,1,1,1,::1O,1O:1O1S,2O1S,,1L,1,0.03000300030003
555,3,2,1,1,1,::1O,1O:1O1S,,,1L,1,0.03000300030003
556,3,2,1,1,1,::1O,1O:1O,1O1S,,1L,1,0.03000300030003
557,3,2,1,1,1,::,1O:1O1S,,,1L,1,0.03000300030003
558,3,2,0,2,2,:1O:1O,1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
559,3,2,0,2,2,:1O:1O,1O:1O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
560,3,2,2,1,2,::1O,1O1S:2O1S,1O:1O,,1L:1L,1,0.03000300030003
561,3,2,0,2,1,:1O:1O,:,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
562,3,2,0,2,1,:1O:1O,1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
563,3,2,0,2,1,1O:1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
564,3,2,0,2,1,1O:1O:1O,:,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
565,3,2,0,2,1,1O:1O:1O,:,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
566,3,2,0,2,1,1O:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
567,3,2,0,2,1,1O:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
568,3,2,0,1,2,:1O:1O,1O:2O1S,,,1L:1L,1,0.03000300030003
569,3,2,0,1,2,1O:1O:2O,2O1S:2O1S,,,1L:1L,1,0.03000300030003
570,3,2,0,1,2,1O:1O:1O,2O1S:2O1S,,,1L:1L,1,0.03000300030003
571,3,2,0,1,2,1O:1O:1O,1O:2O1S,,,1L:1L,1,0.03000300030003
572,3,2,0,1,1,::2O,1O:1O1S,,,1L,1,0.03000300030003
573,3,2,0,1,1,::2O,1O1S:1O1S,,,1L,1,0.03000300030003
574,3,2,0,1,1,::1O,1O:1O,,,1L,1,0.03000300030003
575,3,2,0,1,1,::1O,1O1S:2O1S,,,1L,1,0.03000300030003
576,3,2,0,1,1,::,1O:1O1S,,,1L,1,0.03000300030003
577,3,2,0,2,1,:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
578,3,2,0,2,1,:1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
579,3,2,0,2,2,:1O:1O,1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
580,3,2,0,2,1,:1O:1O,:1O,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
581,3,2,0,2,2,1O:1O:1O,1O:1O,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
582,3,2,0,2,2,1O:1O:1O,1O:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
583,3,2,0,2,1,::2O,:,,2S:2S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
584,3,2,0,2,1,::1O,:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
585,3,2,0,2,1,::1O,:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
586,3,2,0,2,1,::1O,:,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
587,3,2,0,2,1,::1O,:,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
588,3,2,0,2,1,::1O,:,,1S:1S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
589,3,2,0,2,1,::1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
590,3,2,0,2,1,::,:1O1S,,1S:1S:2S:3S:4S:4S:4S:4S,1L,1,0.03000300030003
