,num_dol,num_tfeibe,num_tfsi,num_ps,num_li,atoms_dol,atoms_tfeibe,atoms_tfsi,atoms_ps,atoms_li,count,%
2507,4,0,3,2,2,:1O:1O:1O,,:1O:2O1S,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
2508,4,0,3,2,2,:1O:1O:1O,,:1O:1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2509,4,0,3,2,2,:1O:1O:1O,,:1O:1O,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2510,4,0,3,2,2,:1O:1O:1O,,:1O1S:2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2511,4,0,3,1,2,::1O:1O,,1N3O2S:1O:2O1S,,1L:1L,1,0.03000300030003
2512,4,0,3,1,2,::1O:1O,,1O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
2513,4,0,3,1,2,::1O:1O,,1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
2514,4,0,3,1,2,::1O:1O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
2515,4,0,3,1,2,::1O:1O,,2O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
2516,4,0,3,1,3,1O:1O:1O:2O,,1N3O2S:1O:1O1S,,1L:1L:1L,1,0.03000300030003
2517,4,0,3,1,3,:1O:1O:1O,,:1O1S:3O,,1L:1L:1L,1,0.03000300030003
2518,4,0,3,1,3,:1O:1O:2O,,2O1S:2O1S:2O2S,,1L:1L:1L,1,0.03000300030003
2519,4,0,3,2,2,1O:1O:1O:1O,,::1O,1S:1S:1S:1S:2S:3S:3S:4S,1L:1L,1,0.03000300030003
2520,4,0,3,2,2,1O:1O:1O:2O,,1N2O1S:1O:2O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2521,4,0,3,2,2,1O:1O:1O:2O,,:1N1O1S:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2522,4,0,3,2,2,:1O:1O:1O,,1O:1O1S:1O1S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2523,4,0,3,2,2,:1O:1O:1O,,1O:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2524,4,0,3,2,2,:1O:1O:1O,,1O:1O:1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2525,4,0,3,2,2,:1O:1O:1O,,1O:1O:2O1S,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2526,4,0,4,1,2,1O:1O:1O:1O,,:1N1O1S:1O1S:1O1S,,1L:1L,1,0.03000300030003
2527,4,0,4,1,2,1O:1O:1O:1O,,:1N3O2S:1O:2O1S,,1L:1L,1,0.03000300030003
2528,4,0,4,1,2,1O:1O:1O:1O,,::1N1O1S:1O1S,,1L:1L,1,0.03000300030003
2529,4,0,4,1,2,::1O:1O,,1O:1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
2530,4,0,4,1,2,::1O:1O,,1O:1O:1O:2O1S,,1L:1L,1,0.03000300030003
2531,4,0,4,1,2,::1O:1O,,1O:1O:2O1S:3O1S,,1L:1L,1,0.03000300030003
2532,4,0,4,1,2,::1O:1O,,:1N2O1S:1O:2O1S,,1L:1L,1,0.03000300030003
2533,4,0,4,1,3,:1O:1O:1O,,1O:2O1S:2O1S:3O2S,,1L:1L:1L,1,0.03000300030003
2534,4,0,5,1,2,:1O:1O:1O,,:1O:1O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
2535,4,0,5,1,2,:1O:1O:1O,,:1O:1O:1O1S:2O2S,,1L:1L,1,0.03000300030003
2536,4,0,5,1,2,::1O:1O,,:1O:1O1S:1O1S:2O,,1L:1L,1,0.03000300030003
2537,4,1,0,1,1,1O:1O:1O:1O,1O,,,1L,1,0.03000300030003
2538,4,1,0,2,2,1O:1O:1O:2O,,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2539,4,1,0,2,2,:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2540,4,1,0,2,3,1O:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
2541,4,1,0,2,3,:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
2542,4,1,0,3,2,1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2543,4,1,0,3,2,1O:1O:1O:1O,,,:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:4S:4S:5S,1L:1L,1,0.03000300030003
2544,4,1,0,3,2,:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2545,4,0,4,1,2,::1O:1O,,1O:1O1S:2O:2O2S,,1L:1L,1,0.03000300030003
2546,4,0,4,1,2,::1O:1O,,1O1S:1O1S:1O1S:2O2S,,1L:1L,1,0.03000300030003
2547,4,0,4,1,2,1O:1O:1O:2O,,:1O:1O:1O1S,,1L:1L,1,0.03000300030003
2548,4,0,4,1,2,::1O:1O,,1N1O2S:1O:1O:2O2S,,1L:1L,1,0.03000300030003
2549,4,0,4,1,2,1O:1O:1O:2O,,::1N1O1S:1O,,1L:1L,1,0.03000300030003
2550,4,0,4,1,2,1O:1O:1O:2O,,::1O:1O,,1L:1L,1,0.03000300030003
2551,4,0,4,1,2,1O:1O:2O:2O,,:1N1O1S:1O:2O1S,,1L:1L,1,0.03000300030003
2552,4,0,4,1,2,1O:1O:2O:2O,,:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
2553,4,0,4,1,2,:1O:1O:1O,,1N1O1S:1O:2O:2O1S,,1L:1L,1,0.03000300030003
2554,4,0,4,1,2,:1O:1O:1O,,1N3O2S:1O:1O:1O,,1L:1L,1,0.03000300030003
2555,4,0,4,1,2,:1O:1O:1O,,1O:1O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
2556,4,0,4,1,2,:1O:1O:1O,,1O:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
2557,4,0,4,1,2,:1O:1O:1O,,1O:1O:1O1S:2O2S,,1L:1L,1,0.03000300030003
2558,4,0,4,1,2,:1O:1O:1O,,1O:1O:1O:2O2S,,1L:1L,1,0.03000300030003
2559,4,0,4,1,2,:1O:1O:1O,,1O:1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
2560,4,0,4,1,2,:1O:1O:1O,,:1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
2561,4,0,4,1,2,:1O:1O:1O,,:1O:1O:2O,,1L:1L,1,0.03000300030003
2562,4,0,4,1,2,::1O:1O,,1N1O1S:1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
2563,4,0,4,1,2,::1O:1O,,1N1O2S:1O:1O1S:2O2S,,1L:1L,1,0.03000300030003
2564,4,0,3,1,2,::1O:1O,,1N3O2S:1O:1O1S,,1L:1L,1,0.03000300030003
2565,4,0,3,1,2,::1O:1O,,1N2O2S:1O:1O1S,,1L:1L,1,0.03000300030003
2566,4,0,3,1,2,1O:1O:1O:2O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
2567,4,0,3,1,2,:1O:1O:1O,,1N2O1S:1O1S:2O,,1L:1L,1,0.03000300030003
2568,4,0,3,1,2,:1O:1O:1O,,1N1O1S:1N1O1S:2O,,1L:1L,1,0.03000300030003
2569,4,0,3,1,2,:1O:1O:1O,,1N1O1S:1N2O1S:2O,,1L:1L,1,0.03000300030003
2570,4,0,3,1,2,:1O:1O:1O,,1N1O1S:1N2O2S:2O,,1L:1L,1,0.03000300030003
2571,4,0,3,1,2,:1O:1O:1O,,1N1O1S:1O1S:2O,,1L:1L,1,0.03000300030003
2572,4,0,3,1,2,:1O:1O:1O,,1N1O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
2573,4,0,3,1,2,:1O:1O:1O,,1N1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
2574,4,0,3,1,2,:1O:1O:1O,,1N1O2S:1O:2O,,1L:1L,1,0.03000300030003
2575,4,0,3,1,2,:1O:1O:1O,,1N2O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
2576,4,0,3,1,2,:1O:2O:2O,,:2O:2O1S,,1L:1L,1,0.03000300030003
2577,4,0,3,1,2,:1O:1O:1O,,1N2O1S:1O:2O,,1L:1L,1,0.03000300030003
2578,4,0,3,1,2,:1O:1O:1O,,1N2O1S:1O:3O1S,,1L:1L,1,0.03000300030003
2579,4,0,3,1,2,:1O:1O:1O,,1N2O1S:2O:3O1S,,1L:1L,1,0.03000300030003
2580,4,0,3,1,2,:1O:1O:1O,,1N2O2S:1O1S:2O1S,,1L:1L,1,0.03000300030003
2581,4,0,3,1,2,:1O:1O:1O,,1N2O2S:1O:1O,,1L:1L,1,0.03000300030003
2582,4,0,3,1,2,:1O:1O:1O,,1N2O2S:1O:1O1S,,1L:1L,1,0.03000300030003
2583,4,0,3,1,2,:1O:1O:1O,,1N2O2S:1O:2O,,1L:1L,1,0.03000300030003
2584,4,0,3,1,2,1O:1O:2O:2O,,::2O1S,,1L:1L,1,0.03000300030003
