,num_dol,num_meim,num_tfsi,num_ps,num_li,atoms_dol,atoms_meim,atoms_tfsi,atoms_ps,atoms_li,count,%
1242,3,4,1,1,1,:1O:2O,::1N:1N,,,1L,1,0.03000300030003
1243,3,4,1,1,1,:1O:1O,1N:1N:1N:1N,,,1L,1,0.03000300030003
1244,3,4,0,2,2,::1O,:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1245,3,4,1,1,1,1O:1O:1O,:::1N,,,1L,1,0.03000300030003
1246,3,4,1,1,0,::,:::,,,,1,0.03000300030003
1247,3,4,1,1,0,::,::1N:2N,,,,1,0.03000300030003
1248,3,4,1,1,0,::,::1N:1N,,,,1,0.03000300030003
1249,3,4,0,2,2,::2O,:::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1250,3,4,0,2,2,::1O,:::,,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1251,3,4,0,2,1,:1O:1O,:::1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1252,3,4,0,2,1,1O:1O:1O,:::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1253,3,3,1,1,1,::,::1N,1O,,1L,1,0.03000300030003
1254,3,3,1,1,2,:1O:1O,1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1255,3,3,2,1,1,::1O,::1N,1O:1O1S,,1L,1,0.03000300030003
1256,3,3,2,1,1,:1O:1O,:1N:1N,:,,1L,1,0.03000300030003
1257,3,3,1,2,2,:1O:1O,:1N:1N,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1258,3,3,1,2,1,::1O,::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1259,3,3,1,1,2,::1O,1N:1N:1N,3O1S,,1L:1L,1,0.03000300030003
1260,3,3,1,1,2,:1O:1O,1N:1N:1N,2O1S,,1L:1L,1,0.03000300030003
1261,3,3,1,1,1,::2O,:1N:1N,1O,,1L,1,0.03000300030003
1262,3,3,2,1,1,::1O,::1N,:1O,,1L,1,0.03000300030003
1263,3,3,1,1,1,::1O,::1N,2O1S,,1L,1,0.03000300030003
1264,3,3,1,1,1,::1O,::1N,1O,,1L,1,0.03000300030003
1265,3,3,1,1,1,::1O,:1N:2N,1O1S,,1L,1,0.03000300030003
1266,3,3,1,1,1,::1O,:1N:1N,3O1S,,1L,1,0.03000300030003
1267,3,3,1,1,1,::1O,:1N:1N,1O,,1L,1,0.03000300030003
1268,3,3,1,1,1,::1O,1N:1N:1N,1O,,1L,1,0.03000300030003
1269,3,3,2,1,1,::1O,::1N,:,,1L,1,0.03000300030003
1270,3,4,0,1,0,:1O:1O,:::1N,,,,1,0.03000300030003
1271,3,4,0,1,2,:1O:1O,1N:1N:1N:2N,,,1L:1L,1,0.03000300030003
1272,3,4,0,1,1,:1O:2O,::1N:2N,,,1L,1,0.03000300030003
1273,3,4,0,1,2,1O:1O:2O,:1N:1N:1N,,,1L:1L,1,0.03000300030003
1274,3,4,0,1,2,1O:1O:2O,1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1275,3,4,0,1,1,::2O,::1N:1N,,,1L,1,0.03000300030003
1276,3,4,0,1,1,::1O,:::2N,,,1L,1,0.03000300030003
1277,3,4,0,1,1,::1O,1N:1N:1N:1N,,,1L,1,0.03000300030003
1278,3,4,0,1,1,:1O:2O,:::1N,,,1L,1,0.03000300030003
1279,3,4,0,1,1,:1O:2O,1N:1N:1N:1N,,,1L,1,0.03000300030003
1280,3,4,0,1,0,:1O:2O,:::,,,,1,0.03000300030003
1281,3,4,0,1,1,:1O:1O,::1N:2N,,,1L,1,0.03000300030003
1282,3,4,0,1,1,:1O:1O,1N:1N:1N:1N,,,1L,1,0.03000300030003
1283,3,4,0,1,1,1O:1O:2O,:1N:1N:1N,,,1L,1,0.03000300030003
1284,3,4,0,1,1,1O:1O:1O,:1N:1N:2N,,,1L,1,0.03000300030003
1285,3,4,0,1,0,::1O,::1N:1N,,,,1,0.03000300030003
1286,3,4,0,1,0,::1O,:1N:1N:1N,,,,1,0.03000300030003
1287,3,2,0,2,1,::1O,1N:1N,,2S:3S:3S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1288,3,2,0,2,1,::1O,1N:1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1289,3,2,0,2,1,::,:1N,,1S:2S:2S:3S:3S:3S:3S:4S,1L,1,0.03000300030003
1290,2,5,0,1,2,1O:1O,:1N:1N:1N:2N,,,1L:1L,1,0.03000300030003
1291,2,5,0,2,1,1O:1O,::::1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1292,2,5,0,2,1,1O:1O,::::1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1293,2,5,0,2,1,1O:1O,::::1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1294,2,5,0,1,2,:2O,::1N:1N:2N,,,1L:1L,1,0.03000300030003
1295,2,5,0,1,2,:2O,1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1296,2,5,0,1,2,1O:2O,:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1297,2,5,0,1,1,:1O,::::1N,,,1L,1,0.03000300030003
1298,2,5,0,2,1,:,::1N:1N:1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1299,2,5,0,1,1,:1O,::::,,,1L,1,0.03000300030003
1300,2,5,0,1,1,:1O,::1N:2N:2N,,,1L,1,0.03000300030003
1301,2,5,0,1,1,:1O,:1N:1N:1N:2N,,,1L,1,0.03000300030003
1302,2,5,0,1,1,:1O,1N:1N:1N:1N:1N,,,1L,1,0.03000300030003
1303,2,5,0,1,1,:,1N:1N:1N:1N:1N,,,1L,1,0.03000300030003
1304,2,5,0,1,1,1O:2O,:::1N:1N,,,1L,1,0.03000300030003
1305,2,5,0,2,1,1O:2O,::::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1306,2,5,0,2,1,:,:::1N:1N,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1307,2,5,0,1,1,1O:2O,::1N:1N:1N,,,1L,1,0.03000300030003
1308,2,5,0,2,2,:1O,1N:1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1309,2,5,1,1,1,:,:1N:1N:1N:1N,,,1L,1,0.03000300030003
1310,2,5,1,1,1,1O:1O,::::1N,2O,,1L,1,0.03000300030003
1311,2,5,1,1,1,1O:1O,:::1N:2N,,,1L,1,0.03000300030003
1312,2,5,1,1,0,:1O,::::1N,,,,1,0.03000300030003
1313,2,5,1,1,0,:,::::,,,,1,0.03000300030003
1314,2,5,0,2,2,:1O,::1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1315,2,5,0,2,2,1O:1O,::1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1316,2,5,0,2,1,:,:::1N:1N,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1317,2,5,0,2,1,:1O,::::1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1318,2,5,0,2,1,:1O,::::1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1319,2,5,0,2,1,:1O,::::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1320,2,5,0,2,1,:1O,:::1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1321,2,5,0,2,1,:1O,::1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1322,2,5,0,2,1,:,:::1N:2N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1323,2,5,0,1,1,1O:2O,::1N:1N:2N,,,1L,1,0.03000300030003
1324,2,5,0,1,1,1O:1O,:1N:1N:2N:2N,,,1L,1,0.03000300030003
1325,2,5,1,1,1,:,::1N:1N:1N,2O1S,,1L,1,0.03000300030003
1326,2,4,1,1,1,:1O,:1N:1N:2N,2O1S,,1L,1,0.03000300030003
1327,2,4,1,1,2,1O:1O,1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1328,2,4,1,1,1,:1O,:::1N,2O1S,,1L,1,0.03000300030003
1329,2,4,1,1,1,:1O,::1N:2N,1O1S,,1L,1,0.03000300030003
1330,2,4,1,1,1,:1O,::1N:2N,1O,,1L,1,0.03000300030003
1331,2,4,1,1,1,:1O,::1N:2N,,,1L,1,0.03000300030003
1332,2,4,1,1,1,:1O,::1N:1N,2O1S,,1L,1,0.03000300030003
1333,2,4,1,1,1,:1O,1N:1N:1N:1N,1O,,1L,1,0.03000300030003
1334,2,4,1,1,2,:1O,1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1335,2,4,1,1,1,:,::1N:1N,3O2S,,1L,1,0.03000300030003
1336,2,4,1,1,1,:,::1N:1N,2O,,1L,1,0.03000300030003
1337,2,4,1,1,1,:,::1N:1N,1O1S,,1L,1,0.03000300030003
1338,2,4,1,1,1,:,::1N:1N,1N,,1L,1,0.03000300030003
1339,2,4,1,1,1,:,:1N:1N:1N,2O1S,,1L,1,0.03000300030003
1340,2,4,1,1,1,:,1N:1N:1N:1N,1O,,1L,1,0.03000300030003
1341,2,4,1,1,2,1O:2O,:1N:1N:1N,2O1S,,1L:1L,1,0.03000300030003
1342,2,4,1,1,2,:1O,1N:1N:1N:1N,2O1S,,1L:1L,1,0.03000300030003
1343,2,5,0,1,0,:1O,::::2N,,,,1,0.03000300030003
1344,2,4,2,1,1,:,::1N:1N,:1O1S,,1L,1,0.03000300030003
1345,2,5,0,1,0,:1O,:::1N:2N,,,,1,0.03000300030003
1346,2,5,0,1,0,:1O,:::1N:1N,,,,1,0.03000300030003
1347,2,5,0,1,0,1O:1O,::::1N,,,,1,0.03000300030003
1348,2,5,0,1,0,1O:1O,::::,,,,1,0.03000300030003
1349,2,4,2,2,2,:1O,::1N:1N,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1350,2,4,2,1,1,:,:::1N,1O1S:2O1S,,1L,1,0.03000300030003
1351,2,4,2,1,1,1O:1O,:1N:1N:2N,:1O,,1L,1,0.03000300030003
1352,2,4,1,1,2,:1O,:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1353,2,4,1,2,2,1O:1O,::1N:1N,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1354,2,4,1,2,2,1O:1O,::1N:1N,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1355,2,4,1,2,1,:1O,:::1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1356,2,4,1,2,1,:,:::1N,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1357,2,4,1,2,1,:,::1N:1N,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1358,2,4,1,1,2,:1O,:1N:1N:2N,1N2O1S,,1L:1L,1,0.03000300030003
1359,2,5,1,1,1,:,::1N:1N:1N,1O,,1L,1,0.03000300030003
1360,2,5,1,1,1,:,:::1N:1N,1O1S,,1L,1,0.03000300030003
1361,3,2,0,2,1,:1O:2O,:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1362,2,6,1,1,2,:1O,::1N:1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
1363,2,7,0,1,2,:1O,::1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1364,2,7,0,1,2,:1O,:1N:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1365,2,7,0,1,2,:,:::1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1366,2,7,0,1,1,:2O,:::::1N:1N,,,1L,1,0.03000300030003
1367,2,7,0,1,1,:1O,::::::,,,1L,1,0.03000300030003
1368,2,7,0,1,1,:,:::1N:1N:1N:1N,,,1L,1,0.03000300030003
1369,2,6,1,1,2,:1O,::1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1370,2,7,0,1,2,:1O,:::1N:1N:1N:2N,,,1L:1L,1,0.03000300030003
1371,2,6,1,1,1,:1O,:::::1N,1O,,1L,1,0.03000300030003
1372,2,6,1,1,1,:1O,::::1N:1N,1O,,1L,1,0.03000300030003
1373,2,6,1,1,1,:1O,:::1N:1N:1N,1O,,1L,1,0.03000300030003
1374,2,6,1,1,1,:,:::1N:1N:2N,1O,,1L,1,0.03000300030003
1375,2,6,1,1,1,:,:::1N:1N:1N,1O1S,,1L,1,0.03000300030003
1376,2,6,1,1,1,:,:::1N:1N:1N,,,1L,1,0.03000300030003
1377,2,7,0,1,2,:1O,::1N:1N:1N:1N:2N,,,1L:1L,1,0.03000300030003
1378,2,7,0,2,1,:1O,:::::1N:1N,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1379,2,6,1,1,1,1O:2O,::::1N:1N,,,1L,1,0.03000300030003
1380,3,2,0,1,1,1O:1O:1O,1N:1N,,,1L,1,0.03000300030003
1381,3,2,0,2,1,:1O:1O,:,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1382,3,2,0,1,1,::1O,:,,,1L,1,0.03000300030003
1383,3,2,0,1,1,::,1N:1N,,,1L,1,0.03000300030003
1384,3,2,0,1,1,:1O:2O,:,,,1L,1,0.03000300030003
1385,3,2,0,1,1,:1O:2O,1N:1N,,,1L,1,0.03000300030003
1386,3,2,0,1,1,:1O:1O,1N:1N,,,1L,1,0.03000300030003
1387,3,2,0,1,0,::1O,:1N,,,,1,0.03000300030003
1388,2,7,0,2,1,:1O,::::::1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1389,3,2,0,1,0,::,1N:1N,,,,1,0.03000300030003
1390,3,2,0,1,0,:1O:1O,1N:1N,,,,1,0.03000300030003
1391,3,1,1,1,0,::,,1O,,,1,0.03000300030003
1392,3,1,0,2,1,::1O,1N,,2S:2S:3S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1393,3,1,0,2,1,:1O:2O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1394,3,1,0,1,1,:1O:1O,,,,1L,1,0.03000300030003
1395,2,6,1,1,1,:,::1N:1N:1N:1N,,,1L,1,0.03000300030003
1396,2,6,1,1,0,:,:::::,,,,1,0.03000300030003
1397,2,5,1,1,1,:1O,:1N:1N:1N:1N,1O,,1L,1,0.03000300030003
1398,2,5,1,1,2,:,1N:1N:1N:1N:2N,1O,,1L:1L,1,0.03000300030003
1399,2,6,0,1,0,:1O,::::1N:1N,,,,1,0.03000300030003
1400,2,5,1,2,1,:1O,::::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1401,2,5,1,1,2,:1O,:::1N:1N,1O,,1L:1L,1,0.03000300030003
1402,2,5,1,1,2,:1O,:1N:1N:1N:2N,1O1S,,1L:1L,1,0.03000300030003
1403,2,5,1,1,2,:1O,:1N:1N:1N:1N,2O1S,,1L:1L,1,0.03000300030003
1404,2,5,1,1,2,:1O,1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1405,2,5,1,1,2,:,1N:1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1406,2,6,0,1,0,:2O,:::::,,,,1,0.03000300030003
1407,2,5,1,1,2,1O:1O,::1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1408,2,5,1,1,2,1O:1O,:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1409,2,5,1,1,1,:2O,:::1N:1N,1O,,1L,1,0.03000300030003
1410,2,5,1,1,1,:1O,::::1N,1O1S,,1L,1,0.03000300030003
1411,2,5,1,1,1,:1O,::::1N,1N1O1S,,1L,1,0.03000300030003
1412,2,5,1,1,1,:1O,:::1N:1N,1O,,1L,1,0.03000300030003
1413,2,6,0,1,0,:1O,:::::1N,,,,1,0.03000300030003
1414,2,6,0,1,1,1O:1O,::1N:1N:1N:1N,,,1L,1,0.03000300030003
1415,2,6,0,2,2,:1O,::1N:1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1416,2,6,0,1,1,:2O,:::1N:1N:2N,,,1L,1,0.03000300030003
1417,2,6,0,2,2,:1O,::1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1418,2,6,0,2,1,:1O,:::::1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1419,2,6,0,1,2,:1O,::1N:1N:1N:2N,,,1L:1L,1,0.03000300030003
1420,2,6,0,1,2,:,::1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1421,2,6,0,1,2,:,:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1422,2,6,0,1,2,1O:1O,:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1423,2,6,0,1,1,:1O,::::1N:2N,,,1L,1,0.03000300030003
1424,2,6,0,1,1,1O:1O,::1N:1N:1N:2N,,,1L,1,0.03000300030003
1425,2,6,0,1,1,:1O,:::1N:2N:2N,,,1L,1,0.03000300030003
1426,2,6,0,1,1,:,::1N:1N:1N:2N,,,1L,1,0.03000300030003
1427,2,6,0,1,1,:,:1N:1N:1N:1N:1N,,,1L,1,0.03000300030003
1428,2,6,0,1,1,1O:2O,::1N:1N:1N:2N,,,1L,1,0.03000300030003
1429,2,6,0,1,1,1O:1O,::::1N:2N,,,1L,1,0.03000300030003
1430,2,6,0,1,1,1O:1O,:::1N:1N:2N,,,1L,1,0.03000300030003
1431,9,0,0,1,0,::::::::,,,,,1,0.03000300030003
