,num_dol,num_tfpg,num_tfsi,num_ps,num_li,atoms_dol,atoms_tfpg,atoms_tfsi,atoms_ps,atoms_li,count,%
1157,2,3,1,1,2,:,:1O:2O,2O1S,,1L:1L,1,0.03000300030003
1158,2,3,1,1,2,:1O,1O:2O:2O,1O,,1L:1L,1,0.03000300030003
1159,2,3,1,1,2,:1O,:2O:2O,2O,,1L:1L,1,0.03000300030003
1160,2,3,1,2,2,1O:1O,::2O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1161,2,3,1,2,2,1O:1O,::2O,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1162,2,3,1,2,2,1O:1O,::2O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1163,2,3,1,2,2,:1O,:2O:2O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1164,2,3,2,1,1,1O:1O,::,:1O,,1L,1,0.03000300030003
1165,2,3,2,2,2,:1O,::2O,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1166,2,3,3,1,1,:1O,::,:1O:1O,,1L,1,0.03000300030003
1167,2,4,0,1,1,1O:2O,:::2O,,,1L,1,0.03000300030003
1168,2,4,0,1,1,2O:2O,:::1O,,,1L,1,0.03000300030003
1169,2,3,0,2,1,:,::2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1170,2,3,0,2,1,:,::2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1171,2,3,0,2,1,:,::2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1172,2,3,0,2,1,:,:1O:2O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1173,2,2,2,1,1,:1O,:2O,1O:2O1S,,1L,1,0.03000300030003
1174,2,2,2,1,1,:1O,:2O,:,,1L,1,0.03000300030003
1175,2,2,2,1,2,1O:1O,1O:2O,1O:1O,,1L:1L,1,0.03000300030003
1176,2,2,2,1,2,1O:1O,:2O,1N1O1S:1O,,1L:1L,1,0.03000300030003
1177,2,2,2,1,2,1O:1O,:2O,1O:1O,,1L:1L,1,0.03000300030003
1178,2,2,2,1,2,1O:1O,:2O,1O:3O1S,,1L:1L,1,0.03000300030003
1179,2,2,2,1,2,1O:1O,:2O,2O:2O1S,,1L:1L,1,0.03000300030003
1180,2,2,2,1,2,1O:1O,:2O,:2O,,1L:1L,1,0.03000300030003
1181,2,2,2,1,2,1O:2O,:2O,1O:2O1S,,1L:1L,1,0.03000300030003
1182,2,2,2,1,2,:1O,2O:2O,:1O,,1L:1L,1,0.03000300030003
1183,2,2,2,1,2,:1O,:2O,1O:2O,,1L:1L,1,0.03000300030003
1184,2,2,2,1,2,:2O,2O:2O,:1O,,1L:1L,1,0.03000300030003
1185,2,2,2,2,2,1O:1O,:2O,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1186,2,2,2,2,2,:1O,:2O,1N1O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1187,2,2,2,2,2,:1O,:2O,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1188,2,2,2,2,2,:1O,:2O,1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1189,2,2,2,2,2,:1O,:2O,1O:3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1190,2,2,3,1,2,1O:1O,:2O,:1O:1O,,1L:1L,1,0.03000300030003
1191,2,3,0,1,1,1O:2O,:1O:2O,,,1L,1,0.03000300030003
1192,2,3,0,1,1,:2O,::2O,,,1L,1,0.03000300030003
1193,2,3,0,1,2,1O:2O,1O:2O:2O,,,1L:1L,1,0.03000300030003
1194,2,3,0,1,2,2O:2O,:2O:2O,,,1L:1L,1,0.03000300030003
1195,2,3,0,1,2,:,:2O:2O,,,1L:1L,1,0.03000300030003
1196,2,3,0,1,2,:1O,:1O:2O,,,1L:1L,1,0.03000300030003
1197,2,3,0,1,2,:2O,:2O:2O,,,1L:1L,1,0.03000300030003
1198,2,3,0,2,1,:,:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1199,2,3,0,2,1,:,:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1200,2,4,0,1,1,:,:1O:1O:2O,,,1L,1,0.03000300030003
1201,2,4,0,1,1,:1O,:1O:1O:2O,,,1L,1,0.03000300030003
1202,2,4,0,1,1,:1O,::2O:2O,,,1L,1,0.03000300030003
1203,3,1,0,2,1,::1O,2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1204,3,1,0,2,2,1O:1O:1O,2O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1205,3,1,0,2,2,1O:1O:1O,2O,,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1206,3,1,0,2,2,:1O:1O,2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1207,3,1,0,2,2,:1O:1O,2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1208,3,1,0,2,2,:1O:1O,2O,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1209,3,1,0,2,2,:1O:2O,2O,,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1210,3,1,0,2,2,:1O:2O,2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1211,3,1,0,2,2,::1O,2O,,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1212,3,1,0,2,3,1O:2O:2O,2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1213,3,1,0,3,2,1O:1O:1O,2O,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1214,3,1,1,1,1,1O:1O:1O,2O,,,1L,1,0.03000300030003
1215,3,1,1,1,1,1O:1O:2O,,1O,,1L,1,0.03000300030003
1216,3,1,1,1,1,::,2O,1O,,1L,1,0.03000300030003
1217,3,1,1,1,1,::1O,,,,1L,1,0.03000300030003
1218,3,1,1,1,1,::1O,,1N2O2S,,1L,1,0.03000300030003
1219,3,1,1,1,1,::1O,1O,1O,,1L,1,0.03000300030003
1220,3,1,1,1,1,::1O,2O,,,1L,1,0.03000300030003
1221,3,1,1,1,1,::1O,2O,1O,,1L,1,0.03000300030003
1222,3,1,1,1,2,1O:1O:1O,1O,1O1S,,1L:1L,1,0.03000300030003
1223,3,1,1,1,2,1O:1O:1O,1O,3O2S,,1L:1L,1,0.03000300030003
1224,3,1,1,1,2,1O:1O:1O,2O,,,1L:1L,1,0.03000300030003
1225,3,1,1,1,2,1O:1O:1O,2O,1N1O1S,,1L:1L,1,0.03000300030003
1226,3,1,1,1,2,1O:1O:1O,2O,1N2O2S,,1L:1L,1,0.03000300030003
1227,3,1,1,1,2,1O:1O:1O,2O,2O2S,,1L:1L,1,0.03000300030003
1228,3,1,1,1,2,1O:1O:1O,2O,3O,,1L:1L,1,0.03000300030003
1229,3,1,1,1,2,1O:1O:2O,2O,,,1L:1L,1,0.03000300030003
1230,3,1,1,1,2,:1O:1O,2O,1N3O2S,,1L:1L,1,0.03000300030003
1231,3,1,0,2,2,1O:1O:1O,1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1232,3,1,0,2,1,::,2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1233,2,4,0,1,1,:1O,:::1O,,,1L,1,0.03000300030003
1234,3,1,0,2,1,:1O:1O,2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1235,2,4,0,1,1,:2O,:::2O,,,1L,1,0.03000300030003
1236,2,4,0,2,1,:1O,:::2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1237,2,4,0,2,1,:1O,:::2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1238,2,4,0,2,1,:1O,:::2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1239,2,4,1,1,1,1O:1O,:::2O,,,1L,1,0.03000300030003
1240,2,4,1,1,1,:,::1O:2O,2O1S,,1L,1,0.03000300030003
1241,2,4,1,1,1,:,:::2O,1O1S,,1L,1,0.03000300030003
1242,2,4,1,1,1,:1O,::1O:2O,,,1L,1,0.03000300030003
1243,2,4,1,1,1,:1O,:::2O,,,1L,1,0.03000300030003
1244,2,4,1,1,1,:1O,:::2O,1O,,1L,1,0.03000300030003
1245,2,4,3,1,1,1O:1O,:::,:1O:1O,,1L,1,0.03000300030003
1246,2,5,0,1,1,1O:1O,::::2O,,,1L,1,0.03000300030003
1247,2,5,0,1,1,:,:::1O:2O,,,1L,1,0.03000300030003
1248,3,0,1,1,1,:1O:1O,,,,1L,1,0.03000300030003
1249,3,0,2,1,1,::1O,,:2O,,1L,1,0.03000300030003
1250,3,0,2,1,2,1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1251,3,0,2,1,2,1O:1O:1O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
1252,3,0,2,1,2,1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1253,3,0,2,1,2,1O:1O:1O,,1O:3O2S,,1L:1L,1,0.03000300030003
1254,3,0,2,1,2,1O:1O:1O,,2O1S:3O1S,,1L:1L,1,0.03000300030003
1255,3,0,2,1,2,1O:1O:2O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
1256,3,0,3,1,2,1O:1O:1O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
1257,3,0,3,1,2,1O:1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1258,3,0,3,1,2,1O:1O:1O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1259,3,1,0,1,1,1O:1O:2O,2O,,,1L,1,0.03000300030003
1260,3,1,0,1,1,:1O:1O,2O,,,1L,1,0.03000300030003
1261,3,1,0,2,1,1O:1O:1O,2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1262,7,2,0,1,1,::::::1O,:,,,1L,1,0.03000300030003
