,num_dol,num_dmf,num_tfsi,num_ps,num_li,atoms_dol,atoms_dmf,atoms_tfsi,atoms_ps,atoms_li,count,%
1449,3,2,0,1,1,:1O:1O,:1N1O,,,1L,1,0.03000300030003
1450,3,2,0,1,1,:1O:2O,1N:1O,,,1L,1,0.03000300030003
1451,3,2,0,1,1,::,1N:1O,,,1L,1,0.03000300030003
1452,3,2,0,1,1,::1O,1N1O:1O,,,1L,1,0.03000300030003
1453,3,2,0,2,1,::1O,:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1454,3,2,0,2,1,::1O,:1N,,2S:2S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1455,3,2,0,2,1,::1O,:,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1456,3,2,0,2,1,::1O,:,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1457,3,2,0,2,1,::1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1458,3,2,0,2,1,::1O,1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1459,3,2,0,2,1,::1O,1N:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1460,3,2,0,2,1,::,:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1461,3,2,0,2,1,:1O:1O,:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1462,3,2,0,2,1,:1O:1O,:1N,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1463,3,2,0,2,1,:1O:1O,:,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1464,3,2,0,2,1,:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1465,3,2,0,2,1,:1O:1O,1N:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1466,3,2,0,2,1,:1O:1O,1N:1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1467,3,2,0,2,1,1O:1O:2O,:,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1468,3,2,0,1,2,1O:1O:1O,:1N1O,,,1L:1L,1,0.03000300030003
1469,3,2,0,1,1,::2O,1O:1O,,,1L,1,0.03000300030003
1470,3,2,0,1,1,::1O,:1O,,,1L,1,0.03000300030003
1471,3,2,0,1,1,::1O,1O:1O,,,1L,1,0.03000300030003
1472,3,3,0,1,1,::2O,:1N1O:1O,,,1L,1,0.03000300030003
1473,3,3,0,1,2,:1O:1O,1O:1O:1O,,,1L:1L,1,0.03000300030003
1474,2,4,0,2,1,:1O,:::,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1475,3,3,1,1,1,::1O,:1N:1O,2O1S,,1L,1,0.03000300030003
1476,3,3,1,2,1,::1O,::1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1477,3,3,1,2,1,:1O:1O,::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1478,3,3,1,1,2,::1O,1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1479,3,3,1,1,2,::1O,1O:1O:1O,,,1L:1L,1,0.03000300030003
1480,3,3,1,1,2,1O:1O:2O,1O:1O:1O,,,1L:1L,1,0.03000300030003
1481,3,3,1,1,1,::2O,::1O,1O,,1L,1,0.03000300030003
1482,3,3,1,1,1,::1O,::1O,1O1S,,1L,1,0.03000300030003
1483,3,3,1,1,1,::1O,::1N1O,1O,,1L,1,0.03000300030003
1484,3,3,1,1,1,::1O,:1O:1O,1N1O1S,,1L,1,0.03000300030003
1485,3,3,1,1,1,::1O,1O:1O:1O,,,1L,1,0.03000300030003
1486,3,3,1,1,1,1O:1O:1O,:1O:1O,,,1L,1,0.03000300030003
1487,3,3,1,1,1,::1O,1N:1O:1O,,,1L,1,0.03000300030003
1488,3,3,1,1,1,::,::1N1O,2O1S,,1L,1,0.03000300030003
1489,3,3,1,1,1,::,:1N1O:1O,1O,,1L,1,0.03000300030003
1490,3,3,1,1,1,::,1N:1O:1O,1O1S,,1L,1,0.03000300030003
1491,3,3,1,1,1,::,1N1O:1O:1O,,,1L,1,0.03000300030003
1492,3,3,1,1,1,::,1N1O:1N1O:1N1O,1O,,1L,1,0.03000300030003
1493,3,3,1,1,1,:1O:1O,:1O:1O,1O,,1L,1,0.03000300030003
1494,3,3,1,1,1,:1O:1O,:1O:1O,,,1L,1,0.03000300030003
1495,3,3,1,1,1,:1O:1O,:1N:1O,,,1L,1,0.03000300030003
1496,3,3,1,2,2,:1O:1O,::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1497,3,3,2,1,1,:1O:1O,1N:1N1O:1O,:,,1L,1,0.03000300030003
1498,3,3,2,1,1,::2O,1N:1O:1O,:,,1L,1,0.03000300030003
1499,3,4,0,1,0,:1O:1O,:::1N1O,,,,1,0.03000300030003
1500,3,4,0,1,1,:1O:2O,:1O:1O:1O,,,1L,1,0.03000300030003
1501,3,4,0,1,1,:1O:1O,:1N:1N:1O,,,1L,1,0.03000300030003
1502,3,4,0,1,1,:1O:1O,1O:1O:1O:1O,,,1L,1,0.03000300030003
1503,3,4,0,1,1,:1O:1O,1N:1O:1O:1O,,,1L,1,0.03000300030003
1504,3,4,0,1,1,:1O:1O,1N:1N:1O:1O,,,1L,1,0.03000300030003
1505,3,4,0,1,1,1O:1O:1O,:::1O,,,1L,1,0.03000300030003
1506,3,4,0,1,1,1O:1O:1O,::1N:1O,,,1L,1,0.03000300030003
1507,3,4,0,1,1,1O:1O:1O,::1N:1N1O,,,1L,1,0.03000300030003
1508,3,4,0,1,1,1O:1O:1O,:1O:1O:1O,,,1L,1,0.03000300030003
1509,3,4,0,1,1,1O:1O:1O,:1N:1O:1O,,,1L,1,0.03000300030003
1510,3,4,0,1,1,1O:1O:1O,:1N:1N1O:1O,,,1L,1,0.03000300030003
1511,3,4,0,1,1,1O:1O:1O,:1N1O:1O:1O,,,1L,1,0.03000300030003
1512,3,4,0,1,1,1O:1O:1O,1N:1N:1O:1O,,,1L,1,0.03000300030003
1513,3,4,0,1,0,::1O,:::1N,,,,1,0.03000300030003
1514,3,4,0,1,0,::1O,:::,,,,1,0.03000300030003
1515,3,4,0,1,0,::1O,:1N:1N:1N1O,,,,1,0.03000300030003
1516,3,4,0,1,0,::,::1N:1N1O,,,,1,0.03000300030003
1517,3,4,0,1,0,::,:1N:1O:1O,,,,1,0.03000300030003
1518,3,4,0,1,0,:1O:2O,:::,,,,1,0.03000300030003
1519,3,3,1,1,1,1O:1O:2O,:1N:1O,1O,,1L,1,0.03000300030003
1520,3,3,0,3,2,::1O,1N1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1521,3,3,0,2,1,:1O:1O,1N:1N1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1522,3,3,0,2,1,:1O:2O,::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1523,3,3,0,2,1,::1O,:1N:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1524,3,3,0,2,1,::1O,:1N:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1525,3,3,0,2,1,::1O,:1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1526,3,3,0,2,1,::1O,:1N:1N1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1527,3,3,0,2,1,::1O,1N1O:1O:1O,,2S:3S:4S:4S:4S:4S:4S:4S,1L,1,0.03000300030003
1528,3,3,0,2,1,::,:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1529,3,3,0,2,1,::,:1N:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1530,3,3,0,2,1,::,:1N1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1531,3,3,0,2,1,::,1N1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1532,3,3,0,2,1,:1O:2O,::,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1533,3,3,0,3,2,:1O:1O,::1O,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1534,3,3,0,2,1,:1O:2O,:1O:1O,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
1535,3,3,0,2,1,:1O:1O,::1O,,1S:2S:2S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1536,3,3,0,2,1,:1O:1O,::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1537,3,3,0,2,1,:1O:1O,::1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1538,3,3,0,2,1,:1O:1O,::,,2S:2S:2S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1539,3,3,0,2,1,:1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1540,3,3,0,2,1,:1O:1O,:1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1541,3,3,0,2,1,:1O:1O,:1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1542,3,3,0,2,1,:1O:1O,:1N1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1543,3,3,0,2,1,::1O,:1N:1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1544,3,3,0,2,1,::1O,::,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1545,3,3,0,2,1,::1O,::1N1O,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1546,3,3,0,2,1,::1O,::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1547,3,3,0,3,2,:1O:1O,::1O,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1548,3,3,0,3,2,:1O:1O,:1N1O:1O,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1549,3,3,0,3,2,1O:1O:1O,::1O,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1550,3,3,0,3,1,::1O,::1N,,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1551,3,3,0,2,2,::1O,:1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1552,3,3,0,2,2,::1O,:1N1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1553,3,3,0,2,2,:1O:2O,1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1554,3,3,0,2,2,:1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1555,3,3,0,2,2,:1O:1O,:1N1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1556,3,3,0,2,2,:1O:1O,1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1557,3,3,0,2,2,:1O:1O,1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1558,3,3,0,2,2,:1O:1O,1N1O:1N1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1559,3,3,0,2,2,1O:1O:1O,:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1560,3,3,0,2,2,1O:1O:1O,1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1561,3,3,0,2,2,1O:1O:1O,1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1562,3,3,0,2,2,1O:1O:1O,1N:1N1O:1O,,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1563,3,3,0,2,1,::1O,::1O,,2S:3S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1564,3,3,0,2,1,::1O,::1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1565,3,3,0,2,1,::1O,::1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1566,2,7,0,1,1,:1O,:::1N:1O:1O:1O,,,1L,1,0.03000300030003
1567,2,7,0,1,1,:1O,:::1N:1N1O:1O:1O,,,1L,1,0.03000300030003
1568,2,7,0,1,1,:1O,::1N1O:1O:1O:1O:1O,,,1L,1,0.03000300030003
1569,2,5,0,1,1,1O:1O,::::1O,,,1L,1,0.03000300030003
1570,2,5,0,1,1,:1O,:1O:1O:1O:1O,,,1L,1,0.03000300030003
1571,2,5,0,1,1,:1O,:1N:1N:1N1O:1O,,,1L,1,0.03000300030003
1572,2,5,0,1,1,:,:1N:1N:1O:1O,,,1L,1,0.03000300030003
1573,2,5,0,1,1,:,:1N:1N1O:1N1O:1O,,,1L,1,0.03000300030003
1574,2,5,0,1,1,:,1N:1N:1O:1O:1O,,,1L,1,0.03000300030003
1575,2,5,0,1,1,:,1N:1N1O:1N1O:1O:1O,,,1L,1,0.03000300030003
1576,2,5,0,1,1,1O:2O,:::1N:1O,,,1L,1,0.03000300030003
1577,2,5,0,1,1,1O:2O,::1O:1O:1O,,,1L,1,0.03000300030003
1578,2,5,0,1,1,1O:2O,::1N:1O:1O,,,1L,1,0.03000300030003
1579,2,5,0,1,1,1O:1O,:::1N:1O,,,1L,1,0.03000300030003
1580,2,5,0,1,0,:,::1N1O:1N1O:1O,,,,1,0.03000300030003
1581,2,5,0,1,1,1O:1O,::1N1O:1N1O:1O,,,1L,1,0.03000300030003
1582,2,5,0,1,1,1O:1O,:1N:1O:1O:1O,,,1L,1,0.03000300030003
1583,2,5,0,1,1,1O:1O,:1N:1N1O:1O:1O,,,1L,1,0.03000300030003
1584,2,5,0,1,0,:2O,::::1O,,,,1,0.03000300030003
1585,2,5,0,1,0,:2O,::::,,,,1,0.03000300030003
1586,2,5,0,1,0,:1O,::::1N,,,,1,0.03000300030003
1587,2,5,0,1,0,:1O,::1N:1N1O:1N1O,,,,1,0.03000300030003
1588,2,5,0,1,0,:,::::1O,,,,1,0.03000300030003
1589,2,5,0,1,0,:,::::,,,,1,0.03000300030003
1590,2,5,0,1,1,:1O,::::1O,,,1L,1,0.03000300030003
1591,2,5,0,1,1,:2O,:1N:1N1O:1O:1O,,,1L,1,0.03000300030003
1592,2,5,0,1,1,:2O,::1N:1O:1O,,,1L,1,0.03000300030003
1593,2,5,0,1,2,1O:1O,1N:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1594,2,5,0,2,2,1O:1O,::1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1595,2,5,0,2,1,:2O,::1N:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1596,2,5,0,2,1,:1O,:::1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1597,2,5,0,2,1,:1O,:::1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1598,2,5,0,2,1,:1O,:::1N1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1599,2,5,0,2,1,:1O,::1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1600,2,5,0,2,1,:1O,:1N1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1601,2,5,0,2,1,:,:::1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1602,2,5,0,2,1,:,::1N:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1603,2,5,0,2,1,1O:1O,:::1N:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1604,2,5,0,1,2,:2O,:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1605,2,5,0,1,2,:2O,1N1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1606,2,5,0,1,2,:1O,:1N1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1607,2,5,0,1,2,:1O,:1N1O:1N1O:1O:1O,,,1L:1L,1,0.03000300030003
1608,2,5,0,1,2,:,:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1609,2,5,0,1,2,:,1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1610,2,5,0,1,2,:,1N1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1611,2,5,0,1,2,1O:2O,:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1612,2,5,0,1,2,1O:1O,:1N1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1613,2,5,0,1,0,:,:::1N:1N,,,,1,0.03000300030003
1614,2,4,2,1,1,:2O,::1O:1O,:,,1L,1,0.03000300030003
1615,2,7,0,1,1,:,::::1N:1N1O:1O,,,1L,1,0.03000300030003
1616,2,4,0,2,2,1O:1O,:1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1617,2,4,0,3,2,:,1N:1O:1O:1O,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1618,2,4,0,3,2,1O:1O,:1O:1O:1O,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1619,2,4,0,2,2,:1O,:1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1620,2,4,0,2,2,:1O,:1O:1O:1O,,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1621,2,4,0,2,2,:1O,1O:1O:1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1622,2,4,0,2,2,:1O,1N1O:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1623,2,4,0,2,2,:1O,1N1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1624,2,4,0,2,2,:,:1O:1O:1O,,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1625,2,4,0,2,2,:,1N1O:1O:1O:1O,,:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1626,2,4,0,2,2,1O:1O,:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1627,2,4,1,2,2,:1O,1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1628,2,4,0,2,2,1O:1O,:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1629,2,4,0,2,2,1O:1O,:1N1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1630,2,4,0,2,2,1O:1O,1O:1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1631,2,4,0,2,2,1O:1O,1N1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1632,2,4,0,2,1,:1O,:::1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1633,2,4,0,2,1,:1O,:::1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1634,2,4,0,2,1,:1O,:::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1635,2,4,0,2,1,:1O,:::1N1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1636,2,4,0,2,1,:1O,:::1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1637,2,4,1,1,1,1O:1O,:1N1O:1O:1O,,,1L,1,0.03000300030003
1638,2,4,1,1,1,1O:1O,:1O:1O:1O,,,1L,1,0.03000300030003
1639,2,4,1,1,1,1O:1O,:::1O,1O,,1L,1,0.03000300030003
1640,2,4,1,1,1,:,1N:1O:1O:1O,1O,,1L,1,0.03000300030003
1641,2,4,1,2,2,1O:1O,1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1642,2,4,1,2,1,:,1N:1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1643,2,4,1,1,2,:1O,::1N1O:1O,1O,,1L:1L,1,0.03000300030003
1644,2,4,1,1,2,:1O,:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1645,2,4,1,1,2,:,1N1O:1N1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1646,2,4,1,1,2,1O:2O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1647,2,4,1,1,2,1O:1O,:1N1O:1O:1O,,,1L:1L,1,0.03000300030003
1648,2,4,1,1,2,1O:1O,1N1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1649,2,4,1,1,2,1O:1O,1N1O:1N1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1650,2,4,1,1,1,:2O,::1N:1O,2O,,1L,1,0.03000300030003
1651,2,4,1,1,1,:1O,::1N:1O,1O,,1L,1,0.03000300030003
1652,2,4,1,1,1,:1O,::1N1O:1O,1O1S,,1L,1,0.03000300030003
1653,2,4,1,1,1,:1O,:1O:1O:1O,1O,,1L,1,0.03000300030003
1654,2,4,1,1,1,:1O,:1N:1N1O:1O,1O,,1L,1,0.03000300030003
1655,2,4,1,1,1,:1O,:1N1O:1O:1O,,,1L,1,0.03000300030003
1656,2,4,1,1,1,:1O,1N1O:1O:1O:1O,,,1L,1,0.03000300030003
1657,2,4,1,1,1,:,::1O:1O,2O1S,,1L,1,0.03000300030003
1658,2,4,1,1,1,:,:1O:1O:1O,,,1L,1,0.03000300030003
1659,2,4,1,1,1,:,:1N:1O:1O,1O,,1L,1,0.03000300030003
1660,2,5,0,2,2,1O:2O,:::1N1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1661,2,5,0,2,2,:1O,:1N1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1662,2,5,0,2,2,:1O,:1O:1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1663,2,6,0,1,2,1O:1O,:1N:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1664,2,6,0,2,2,:1O,::1O:1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1665,2,6,0,2,2,:,:1O:1O:1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1666,2,6,0,2,2,:,:1N1O:1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1667,2,6,0,2,1,:1O,::::1N:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1668,2,6,0,1,2,:2O,:::1O:1O:1O,,,1L:1L,1,0.03000300030003
1669,2,6,0,1,2,:1O,1O:1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1670,2,6,0,1,2,:1O,1N:1N1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1671,2,6,0,1,2,:,1N1O:1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1672,2,6,0,1,2,1O:2O,::1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1673,2,6,0,1,1,:2O,::::1O:1O,,,1L,1,0.03000300030003
1674,2,5,0,2,2,:1O,:1O:1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1675,2,6,0,1,1,:2O,:::1N:1O:1O,,,1L,1,0.03000300030003
1676,2,6,0,1,1,:1O,::1N:1N:1O:1O,,,1L,1,0.03000300030003
1677,2,6,0,1,1,:1O,:1N:1O:1O:1O:1O,,,1L,1,0.03000300030003
1678,2,6,0,1,1,:,:::1N:1O:1O,,,1L,1,0.03000300030003
1679,2,6,0,1,1,:,::1O:1O:1O:1O,,,1L,1,0.03000300030003
1680,2,6,0,1,1,:,::1N:1N:1O:1O,,,1L,1,0.03000300030003
1681,2,6,0,1,1,:,:1N:1N1O:1O:1O:1O,,,1L,1,0.03000300030003
1682,2,6,0,1,1,1O:2O,:::::1O,,,1L,1,0.03000300030003
1683,2,6,0,1,1,1O:2O,:::1N:1O:1O,,,1L,1,0.03000300030003
1684,2,6,0,2,2,:1O,:::1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1685,2,6,1,1,1,1O:1O,::::1O:1O,,,1L,1,0.03000300030003
1686,2,6,1,1,1,:,::1N:1O:1O:1O,,,1L,1,0.03000300030003
1687,2,6,1,1,1,:,::::1O:1O,1O,,1L,1,0.03000300030003
1688,2,7,0,1,1,:,::::1N1O:1N1O:1O,,,1L,1,0.03000300030003
1689,2,7,0,1,1,:,::1N1O:1O:1O:1O:1O,,,1L,1,0.03000300030003
1690,2,7,0,1,1,1O:1O,:::1O:1O:1O:1O,,,1L,1,0.03000300030003
1691,2,7,0,1,1,1O:1O,:::1N:1O:1O:1O,,,1L,1,0.03000300030003
1692,2,7,0,1,1,1O:1O,:::1N1O:1O:1O:1O,,,1L,1,0.03000300030003
1693,2,6,2,1,2,:,:1O:1O:1O:1O:1O,:1O,,1L:1L,1,0.03000300030003
1694,2,6,2,1,2,:,:1N1O:1O:1O:1O:1O,:1O,,1L:1L,1,0.03000300030003
1695,2,6,1,1,2,:1O,::1O:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1696,2,6,1,1,2,:1O,::1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1697,2,6,1,1,2,:1O,:1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1698,2,6,1,1,2,:1O,:1N1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1699,2,6,1,1,2,:,::1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1700,2,6,1,1,2,:,:1O:1O:1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
1701,2,6,1,1,2,:,:1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1702,2,6,1,1,2,:,1N1O:1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1703,2,6,1,1,2,1O:1O,::1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1704,2,6,1,1,2,1O:1O,:1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1705,2,6,1,1,2,1O:1O,:1N1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1706,2,6,1,1,1,:1O,::::1O:1O,1O,,1L,1,0.03000300030003
1707,2,6,0,1,1,1O:2O,::1N1O:1O:1O:1O,,,1L,1,0.03000300030003
