,num_dol,num_tpe,num_tfsi,num_ps,num_li,atoms_dol,atoms_tpe,atoms_tfsi,atoms_ps,atoms_li,count,%
1040,5,0,2,2,2,:1O:1O:1O:1O,,:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1041,5,0,2,2,2,:1O:1O:1O:1O,,:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1042,5,0,2,2,2,:1O:1O:1O:1O,,:1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1043,5,0,2,2,2,:1O:1O:1O:1O,,:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1044,5,0,2,2,2,:1O:1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1045,5,0,2,2,2,:1O:1O:1O:1O,,:1N1O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1046,5,0,2,2,2,:1O:1O:1O:1O,,1O:3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1047,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1048,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1049,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1050,5,0,2,2,2,::1O:1O:1O,,1N2O2S:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1051,5,0,2,2,2,::1O:1O:1O,,1O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1052,5,0,2,2,2,:::1O:2O,,1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1053,5,0,2,2,2,::1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1054,5,0,2,2,2,:::1O:2O,,1O:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1055,5,0,2,2,2,:::1O:1O,,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1056,5,0,2,2,2,::1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1057,5,0,2,2,2,::1O:1O:2O,,1N3O2S:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1058,5,0,2,2,2,::1O:1O:1O,,:3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1059,5,0,2,2,2,::1O:1O:1O,,:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1060,5,0,2,2,2,::1O:1O:1O,,:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1061,5,0,2,2,2,::1O:1O:1O,,:1O,3S:3S:4S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1062,5,0,2,2,2,::1O:1O:1O,,:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1063,5,0,2,2,2,::1O:1O:1O,,:1N2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1064,5,0,2,2,2,::1O:1O:1O,,2O:2O1S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1065,5,0,2,2,2,::1O:1O:1O,,1O:3O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1066,5,0,2,2,2,::1O:1O:1O,,1O:2O,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1067,5,0,2,2,2,::1O:1O:1O,,1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1068,5,0,2,2,2,::1O:1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1069,5,0,2,2,2,::1O:1O:1O,,1O:1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1070,5,0,2,2,2,::1O:1O:1O,,1O:1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1071,5,0,2,2,2,::1O:1O:1O,,1O:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1072,5,0,2,2,2,::1O:1O:1O,,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1073,5,0,2,1,2,::1O:1O:1O,,1N1O:2O,,1L:1L,1,0.03000300030003
1074,4,0,3,1,2,:1O:1O:1O,,:1O:1O,,1L:1L,1,0.03000300030003
1075,4,1,2,1,2,1O:1O:1O:1O,,1N2O:2O,,1L:1L,1,0.03000300030003
1076,3,0,4,1,2,1O:1O:1O,,1N1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1077,3,0,4,1,2,1O:1O:1O,,:1O1S:2O:2O,,1L:1L,1,0.03000300030003
1078,3,0,4,1,2,1O:1O:1O,,:1N3O2S:1O1S:2O,,1L:1L,1,0.03000300030003
1079,3,0,4,1,2,1O:1O:1O,,:1N2O:1O:1O,,1L:1L,1,0.03000300030003
1080,3,0,4,1,2,1O:1O:1O,,:1N1O1S:1O:2O1S,,1L:1L,1,0.03000300030003
1081,3,0,4,1,2,1O:1O:1O,,:1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1082,3,0,4,1,2,1O:1O:1O,,1O:1O:2O:2O,,1L:1L,1,0.03000300030003
1083,3,0,4,1,2,1O:1O:1O,,1O:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1084,3,0,4,1,2,1O:1O:1O,,1O:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1085,3,0,4,1,2,1O:1O:1O,,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1086,3,0,4,1,2,1O:1O:1O,,1N:1O:1O1S:2O,,1L:1L,1,0.03000300030003
1087,3,0,3,2,3,:1O:1O,,1O:1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1088,3,0,3,2,2,:1O:1O,,:1O:2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1089,3,0,3,2,3,1O:1O:1O,,:1N2O2S:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1090,3,0,3,2,2,::2O,,1O:1O:2O1S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1091,3,0,3,2,2,::1O,,1O:1O:2O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1092,3,0,3,2,2,::1O,,1O:1O:1O1S,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1093,3,0,3,2,2,::1O,,1O:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1094,3,0,3,2,2,::1O,,1O:1O:1O,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1095,3,0,3,2,2,::1O,,1N3O2S:1O:1O1S,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1096,3,0,3,2,2,::1O,,1N3O2S:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1097,3,0,3,2,2,::1O,,1N1O1S:1O:2O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1098,3,0,3,2,2,:1O:2O,,1O:1O:2O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1099,3,0,4,1,2,1O:1O:1O,,:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1100,3,0,4,1,2,1O:1O:1O,,:1O:1O:2O,,1L:1L,1,0.03000300030003
1101,3,0,4,1,2,1O:1O:1O,,:1O:2O:2O,,1L:1L,1,0.03000300030003
1102,3,0,4,1,2,1O:1O:1O,,:1O:2O:3O1S,,1L:1L,1,0.03000300030003
1103,3,1,1,2,2,1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1104,3,1,1,2,2,1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1105,3,1,1,2,2,1O:1O:1O,,2O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1106,3,1,1,2,2,1O:1O:1O,,1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1107,3,1,1,2,2,1O:1O:1O,,1O,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1108,3,1,1,2,2,1O:1O:1O,,1N2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1109,3,1,1,1,2,1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1110,3,1,1,1,2,1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
1111,3,1,1,1,2,1O:1O:1O,,1N4O2S,,1L:1L,1,0.03000300030003
1112,3,0,5,1,2,:1O:1O,,1O:1O:1O1S:2O:2O,,1L:1L,1,0.03000300030003
1113,3,0,4,1,2,:1O:2O,,1N2O1S:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1114,3,0,4,1,2,:1O:1O,,:1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1115,3,0,4,1,2,:1O:1O,,:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1116,3,0,4,1,2,:1O:1O,,:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1117,3,0,4,1,2,:1O:1O,,:1O:1O1S:2O,,1L:1L,1,0.03000300030003
1118,3,0,4,1,2,:1O:1O,,1O:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1119,3,0,4,1,2,:1O:1O,,1O:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1120,3,0,4,1,2,:1O:1O,,1O:1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1121,3,0,4,1,2,:1O:1O,,1N2O2S:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1122,3,0,4,1,2,:1O:1O,,1N1O1S:1O:1O:1O,,1L:1L,1,0.03000300030003
1123,3,0,4,1,2,1O:1O:2O,,:1O:1O1S:2O,,1L:1L,1,0.03000300030003
1124,3,0,3,2,2,:1O:1O,,:1O:2O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1125,3,0,3,2,2,:1O:1O,,:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1126,3,1,1,2,2,:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1127,3,0,3,1,2,:1O:1O,,1O1S:2O1S:3O1S,,1L:1L,1,0.03000300030003
1128,3,0,3,2,2,1O:1O:1O,,1O:1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1129,3,0,3,2,2,1O:1O:1O,,1O:1O:2O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1130,3,0,3,2,2,1O:1O:1O,,1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1131,3,0,3,2,2,1O:1O:1O,,1N4O2S:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1132,3,0,3,2,2,1O:1O:1O,,1N4O2S:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1133,3,0,3,1,2,:1O:2O,,1O:1O:1O,,1L:1L,1,0.03000300030003
1134,3,0,3,1,2,:1O:2O,,1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
1135,3,0,3,1,2,:1O:1O,,:1N2O1S:1O,,1L:1L,1,0.03000300030003
1136,3,0,3,1,2,:1O:1O,,1O:1O:3O1S,,1L:1L,1,0.03000300030003
1137,3,0,3,1,2,:1O:1O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1138,3,0,3,1,2,:1O:1O,,1N2O2S:1O:1O1S,,1L:1L,1,0.03000300030003
1139,3,0,3,2,2,:1O:1O,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1140,3,0,3,1,2,:1O:1O,,1N2O2S:1O:1O,,1L:1L,1,0.03000300030003
1141,3,0,3,1,2,:1O:1O,,1N1O:2O:2O1S,,1L:1L,1,0.03000300030003
1142,3,0,3,1,2,1O:2O:2O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1143,3,0,3,1,2,1O:2O:2O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
1144,3,0,3,1,2,1O:1O:2O,,:1O:1O,,1L:1L,1,0.03000300030003
1145,3,0,3,1,2,1O:1O:2O,,1O:2O:2O,,1L:1L,1,0.03000300030003
1146,3,0,3,1,2,1O:1O:2O,,1O:1O:1O,,1L:1L,1,0.03000300030003
1147,3,0,3,1,2,1O:1O:2O,,1N:1N2O1S:1O,,1L:1L,1,0.03000300030003
1148,3,0,3,1,2,1O:1O:2O,,1N1O1S:1O1S:2O,,1L:1L,1,0.03000300030003
1149,3,0,3,1,2,1O:1O:1O,,::1O,,1L:1L,1,0.03000300030003
1150,3,0,3,2,2,1O:1O:1O,,1O:1O:2O1S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1151,3,0,3,2,2,1O:1O:1O,,1O:1O:2O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1152,3,0,3,2,2,1O:1O:1O,,:1N1O1S:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1153,3,0,3,2,2,1O:1O:1O,,:1N3O2S:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1154,3,0,3,2,2,:1O:1O,,:1N2O2S:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1155,3,0,3,2,2,:1O:1O,,1O:2O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1156,3,0,3,2,2,:1O:1O,,1O:1O:2O1S,1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1157,3,0,3,2,2,:1O:1O,,1O:1O:2O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1158,3,0,3,2,2,:1O:1O,,1O:1O:2O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1159,3,0,3,2,2,:1O:1O,,1O:1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1160,3,0,3,2,2,:1O:1O,,1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1161,3,0,3,2,2,:1O:1O,,1O:1O:1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1162,3,0,3,2,2,:1O:1O,,1O:1O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1163,3,0,3,2,2,:1O:1O,,1N2O2S:1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1164,3,0,3,2,2,:1O:1O,,1N2O2S:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1165,3,0,3,2,2,:1O:1O,,1N2O1S:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1166,3,0,3,2,2,:1O:1O,,1N2O1S:1O:1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1167,3,0,3,2,2,:1O:1O,,1N1O1S:1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1168,3,0,3,2,2,1O:1O:1O,,:2O2S:3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1169,3,0,3,2,2,1O:1O:1O,,:1O:3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1170,3,0,3,2,2,1O:1O:1O,,:1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1171,3,0,3,2,2,1O:1O:1O,,:1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1172,3,0,3,2,2,1O:1O:1O,,:1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1173,3,0,3,2,2,1O:1O:1O,,:1O:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1174,3,0,3,2,2,1O:1O:1O,,:1N3O2S:2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1175,3,1,1,2,2,:1O:1O,,1N2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1176,3,1,1,3,2,1O:1O:2O,,1O,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1177,3,0,3,1,2,1O:1O:1O,,:1O:2O,,1L:1L,1,0.03000300030003
1178,4,0,1,2,1,:1O:1O:1O,,1O1S,1S:1S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1179,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1180,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1181,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1182,4,0,1,2,2,1O:1O:1O:1O,,1N1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1183,4,0,1,2,2,1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1184,4,0,1,2,1,:::2O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1185,4,0,1,2,1,:::1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1186,4,0,1,2,1,::1O:1O,,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1187,4,0,1,2,1,::1O:1O,,1O,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1188,4,0,1,2,1,:1O:1O:2O,,2O1S,1S:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1189,4,0,1,2,1,:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1190,4,0,1,1,2,1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
1191,4,0,1,2,1,:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1192,4,0,1,1,3,:1O:1O:2O,,1O,,1L:1L:1L,1,0.03000300030003
1193,4,0,1,1,3,:1O:1O:1O,,2O,,1L:1L:1L,1,0.03000300030003
1194,4,0,1,1,3,1O:1O:1O:1O,,2O1S,,1L:1L:1L,1,0.03000300030003
1195,4,0,1,1,3,1O:1O:1O:1O,,1O,,1L:1L:1L,1,0.03000300030003
1196,4,0,1,1,2,:1O:1O:2O,,3O2S,,1L:1L,1,0.03000300030003
1197,4,0,1,1,2,:1O:1O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
1198,4,0,1,1,2,:1O:1O:1O,,3O2S,,1L:1L,1,0.03000300030003
1199,4,0,1,1,2,:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
1200,4,0,1,1,2,:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
1201,4,0,1,2,2,1O:1O:1O:1O,,1N2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1202,4,0,1,2,2,1O:1O:1O:1O,,1N2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1203,4,0,1,2,2,1O:1O:1O:1O,,1N2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1204,4,0,1,2,2,1O:1O:1O:1O,,1N2O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1205,4,0,1,2,2,1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1206,4,0,1,2,2,1O:1O:1O:1O,,1O1S,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1207,4,0,1,2,2,1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1208,4,0,1,2,2,1O:1O:1O:1O,,1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1209,4,0,1,2,2,1O:1O:1O:1O,,1O,3S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1210,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1211,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1212,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1213,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1214,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1215,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1216,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1217,4,0,1,2,2,1O:1O:1O:1O,,1N4O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1218,4,0,1,2,2,1O:1O:1O:1O,,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1219,4,0,1,2,2,1O:1O:1O:1O,,1N3O2S,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1220,4,0,1,2,2,1O:1O:1O:1O,,1N3O2S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1221,4,0,1,2,2,1O:1O:1O:1O,,1N2O2S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1222,4,0,1,2,2,1O:1O:1O:1O,,1N2O2S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1223,4,0,1,2,2,1O:1O:1O:1O,,1N2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1224,4,0,1,2,2,1O:1O:1O:1O,,1N2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1225,4,0,1,2,2,1O:1O:1O:1O,,1N2O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1226,4,0,1,1,2,1O:1O:2O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
1227,4,0,1,1,2,1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
1228,3,1,2,1,1,:1O:1O,,:,,1L,1,0.03000300030003
1229,3,1,2,2,2,1O:1O:1O,,1O:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1230,3,1,3,1,2,1O:1O:1O,,:2O:2O,,1L:1L,1,0.03000300030003
1231,3,1,2,2,3,1O:1O:1O,,1N1O1S:2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1232,3,1,2,2,2,:1O:1O,,2O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1233,3,1,2,2,2,:1O:1O,,1O:2O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1234,3,1,2,2,2,:1O:1O,,1O:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1235,3,1,2,2,2,:1O:1O,,1N3O2S:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1236,3,1,2,2,2,1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1237,3,1,2,2,2,1O:1O:1O,,:3O2S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1238,3,1,2,2,2,1O:1O:1O,,:1N2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1239,3,1,2,2,2,1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1240,3,1,2,2,2,1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1241,4,0,1,1,2,1O:1O:1O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
1242,3,1,2,2,2,1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1243,3,1,2,1,2,1O:1O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
1244,3,1,2,1,2,1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
1245,3,1,2,1,2,1O:1O:1O,,2O:3O1S,,1L:1L,1,0.03000300030003
1246,3,1,2,1,2,1O:1O:1O,,2O:2O,,1L:1L,1,0.03000300030003
1247,3,1,2,1,2,1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
1248,3,1,2,1,2,1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1249,3,1,2,1,2,1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
1250,3,1,2,1,2,1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1251,3,1,2,1,2,1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1252,3,1,3,1,2,1O:1O:2O,,1O:1O:1O,,1L:1L,1,0.03000300030003
1253,3,1,3,1,2,1O:1O:2O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1254,3,1,3,1,2,:1O:1O,,1N2O1S:1O:1O,,1L:1L,1,0.03000300030003
1255,3,1,3,1,2,:1O:1O,,1O:1O:3O2S,,1L:1L,1,0.03000300030003
1256,4,0,1,1,2,1O:1O:1O:2O,,1N1O,,1L:1L,1,0.03000300030003
1257,4,0,1,1,2,1O:1O:1O:1O,,3O2S,,1L:1L,1,0.03000300030003
1258,4,0,1,1,2,1O:1O:1O:1O,,3O1S,,1L:1L,1,0.03000300030003
1259,4,0,1,1,2,1O:1O:1O:1O,,3O,,1L:1L,1,0.03000300030003
1260,4,0,1,1,2,1O:1O:1O:1O,,1N2O,,1L:1L,1,0.03000300030003
1261,4,0,1,1,2,1O:1O:1O:1O,,1N1O,,1L:1L,1,0.03000300030003
1262,4,0,1,1,1,::1O:2O,,2O,,1L,1,0.03000300030003
