,num_dol,num_etfe,num_tfsi,num_ps,num_li,atoms_dol,atoms_etfe,atoms_tfsi,atoms_ps,atoms_li,count,%
1683,2,0,3,3,3,1O:1O,,1N2O2S:1O:2O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1684,2,0,3,3,3,1O:1O,,1N2O2S:1O:2O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1685,2,0,3,3,3,1O:1O,,1O1S:2O:2O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1686,2,0,3,3,3,1O:2O,,1N3O2S:1O:2O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1687,2,0,3,2,2,:1O,,:1N2O2S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1688,2,0,3,2,2,:1O,,1N2O2S:2O:2O,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1689,2,0,3,2,2,:1O,,1N2O2S:1O:3O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1690,2,0,3,2,2,1O:2O,,:1N2O2S:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1691,2,0,3,2,2,1O:1O,,:1O1S:2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1692,2,0,3,2,2,1O:1O,,1O1S:2O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1693,2,0,3,2,2,1O:1O,,1N2O2S:2O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1694,2,0,3,1,2,1O:2O,,1O1S:2O:3O1S,,1L:1L,1,0.03000300030003
1695,2,0,3,1,2,1O:1O,,1N1O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
1696,2,0,3,1,2,1O:1O,,1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
1697,2,0,2,1,2,1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1698,1,1,3,3,2,1O,,:1N3O2S:2O,::::::1S:1S:1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1699,1,0,4,2,4,1O,,2O:2O1S:2O2S:3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L:1L,1,0.03000300030003
1700,1,0,3,3,3,1O,,1N4O2S:1O:2O,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1701,1,0,3,3,3,1O,,1N3O2S:1O:2O,::1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1702,1,0,3,3,2,1O,,:1N3O2S:2O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1703,1,0,3,2,3,1O,,1N3O2S:2O1S:2O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L:1L,1,0.03000300030003
1704,2,0,3,3,3,1O:2O,,1O:2O1S:3O2S,:::1S:1S:1S:1S:1S:1S:1S:2S:3S:4S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1705,2,0,4,1,2,1O:1O,,1N1O1S:1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1706,3,0,2,1,2,1O:1O:1O,,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
1707,3,0,1,2,2,1O:1O:1O,,1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1708,2,3,0,1,1,1O:1O,::1O,,,1L,1,0.03000300030003
1709,3,0,1,2,2,1O:1O:1O,,1N1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1710,3,0,1,2,2,1O:1O:1O,,1N1O1S,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1711,3,0,1,2,2,1O:1O:1O,,1N1O1S,3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1712,3,0,1,2,2,1O:1O:1O,,1N4O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1713,3,0,1,2,2,1O:1O:1O,,1O,3S:3S:3S:4S:4S:4S:5S:6S,1L:1L,1,0.03000300030003
1714,3,0,1,2,2,1O:1O:1O,,2O1S,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1715,2,0,4,1,2,1O:1O,,1O:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1716,3,0,1,2,2,1O:1O:1O,,2O2S,2S:2S:2S:2S:2S:3S:3S:4S,1L:1L,1,0.03000300030003
1717,3,0,1,2,2,1O:1O:1O,,3O2S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1718,3,0,1,2,2,1O:1O:2O,,1N3O2S,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1719,3,0,1,2,2,1O:2O:2O,,2O1S,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1720,3,0,2,1,2,1O:1O:1O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
1721,3,0,2,1,2,1O:1O:1O,,1N1O1S:2O2S,,1L:1L,1,0.03000300030003
1722,2,2,2,2,2,:1O,:,1N2O2S:2O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1723,2,2,2,2,2,1O:1O,:,1O1S:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1724,2,1,5,1,2,1O:1O,,1O:1O:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1725,2,1,4,1,2,1O:2O,,1O:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1726,2,1,3,3,2,:1O,,1N2O2S:1O:2O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1727,2,1,3,1,2,1O:2O,,:1N1O2S:2O,,1L:1L,1,0.03000300030003
1728,2,1,3,1,2,1O:1O,1O,1N1O1S:1O:2O2S,,1L:1L,1,0.03000300030003
1729,2,1,3,1,2,1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1730,2,1,3,1,2,1O:1O,,1N3O2S:1O1S:2O1S,,1L:1L,1,0.03000300030003
1731,2,1,2,2,3,1O:1O,,1N2O1S:2O2S,::1S:1S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
1732,2,1,2,2,2,1O:2O,,1N1O1S:2O1S,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1733,2,0,4,2,4,:1O,,1N3O2S:1O:2O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L:1L,1,0.03000300030003
1734,2,0,4,2,3,:1O,,:1N3O2S:1O:2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1735,2,0,4,1,2,1O:2O,,:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1736,2,0,4,1,2,1O:2O,,1O:1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1737,2,0,4,1,2,1O:1O,,:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1738,2,0,4,1,2,1O:1O,,:1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1739,3,0,3,1,2,1O:1O:2O,,1N2O2S:1O:2O,,1L:1L,1,0.03000300030003
1740,3,0,3,1,2,1O:1O:2O,,1N3O1S:1O:1O,,1L:1L,1,0.03000300030003
1741,3,0,3,1,2,1O:1O:2O,,1O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
1742,3,0,4,1,2,:1O:1O,,1O:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1743,3,0,4,1,2,:1O:1O,,1N2O1S:1N2O1S:1O:2O,,1L:1L,1,0.03000300030003
1744,3,0,4,1,2,:1O:1O,,1N2O1S:1O:1O:1O,,1L:1L,1,0.03000300030003
1745,3,0,4,1,2,:1O:1O,,1O:1O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
1746,3,0,4,1,2,:1O:1O,,1O:1O1S:2O1S:3O2S,,1L:1L,1,0.03000300030003
1747,3,0,4,1,2,:1O:1O,,1O:1O1S:2O2S:2O2S,,1L:1L,1,0.03000300030003
1748,3,0,4,1,2,:1O:1O,,1O:1O:1O1S:3O1S,,1L:1L,1,0.03000300030003
1749,3,0,4,1,2,:1O:1O,,:1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1750,3,0,4,1,2,:1O:1O,,:2O:2O1S:3O2S,,1L:1L,1,0.03000300030003
1751,3,0,4,1,2,:1O:1O,,:1O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
1752,3,0,4,1,2,:1O:1O,,:1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
1753,3,0,4,1,2,:1O:1O,,:1O1S:2O:2O2S,,1L:1L,1,0.03000300030003
1754,3,0,4,1,2,:1O:1O,,:1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1755,3,0,4,1,2,:1O:1O,,:1O:2O:3O1S,,1L:1L,1,0.03000300030003
1756,3,0,4,1,2,:1O:1O,,:2O1S:2O1S:2O2S,,1L:1L,1,0.03000300030003
1757,3,0,4,1,2,:1O:1O,,1N1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1758,3,0,4,1,2,:1O:1O,,1N1O1S:1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
1759,3,0,4,1,2,1O:1O:2O,,:1O:2O1S:2O2S,,1L:1L,1,0.03000300030003
1760,3,0,4,1,2,1O:1O:2O,,:1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1761,3,0,4,1,2,1O:1O:2O,,:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1762,3,0,4,1,2,1O:1O:2O,,1O:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1763,3,0,4,1,2,1O:1O:1O,,:1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1764,3,0,4,1,2,1O:1O:1O,,:1O:1O:2O,,1L:1L,1,0.03000300030003
1765,3,0,4,1,2,1O:1O:1O,,:1O:1O1S:3O1S,,1L:1L,1,0.03000300030003
1766,3,0,4,1,2,1O:1O:1O,,:1O:1O1S:2O,,1L:1L,1,0.03000300030003
1767,3,0,4,1,2,1O:1O:1O,,:1N2O2S:1O:1O1S,,1L:1L,1,0.03000300030003
1768,3,0,4,1,2,1O:1O:1O,,:1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
1769,3,0,4,1,2,1O:1O:1O,,1O:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1770,3,0,4,1,2,1O:1O:1O,,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1771,3,0,4,1,2,1O:1O:1O,,1O:1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1772,3,0,4,1,2,1O:1O:1O,,1O:1O1S:1O1S:1O1S,,1L:1L,1,0.03000300030003
1773,3,0,4,1,2,1O:1O:1O,,1N3O2S:1O:1O:1O,,1L:1L,1,0.03000300030003
1774,3,0,4,1,2,:1O:1O,,:2O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1775,3,0,4,1,2,:1O:2O,,1N1O1S:1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1776,3,0,3,1,2,1O:1O:2O,,1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
1777,3,1,1,2,2,1O:1O:1O,,2O2S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1778,3,1,1,2,2,1O:1O:1O,,1O,3S:3S:3S:4S:4S:4S:5S:6S,1L:1L,1,0.03000300030003
1779,3,1,1,2,2,1O:1O:1O,,1O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1780,3,1,1,2,2,1O:1O:1O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1781,3,1,1,2,2,1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1782,3,1,1,2,2,1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1783,3,1,1,2,2,1O:1O:1O,,2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1784,3,1,1,2,2,1O:1O:2O,,1N2O2S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1785,3,0,4,1,2,:1O:2O,,1N1O1S:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1786,3,1,1,2,2,1O:1O:2O,,1N3O2S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1787,3,1,1,2,2,1O:1O:2O,,1O,3S:4S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1788,3,1,1,2,2,1O:1O:2O,,2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1789,3,1,1,2,2,1O:1O:2O,,3O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1790,3,1,1,2,3,1O:1O:2O,,2O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1791,3,1,2,1,2,1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1792,3,1,1,2,2,1O:1O:1O,,1N4O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1793,3,1,1,2,2,1O:1O:1O,,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1794,3,1,1,2,2,1O:1O:1O,,1N2O2S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1795,3,0,5,1,2,:1O:2O,,1O:1O:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1796,3,0,5,1,2,:1O:1O,,:1O:2O:2O:2O1S,,1L:1L,1,0.03000300030003
1797,3,0,5,1,2,:1O:1O,,:1O:1O:2O:2O1S,,1L:1L,1,0.03000300030003
1798,3,0,5,1,2,:1O:1O,,:1N1O1S:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1799,3,0,5,1,2,:1O:1O,,1O:1O:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1800,3,0,4,2,3,::1O,,:1O:2O:3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1801,3,0,4,2,3,:1O:1O,,:1O:2O:2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1802,3,0,4,2,3,:1O:1O,,:1N2O2S:1O:2O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1803,3,0,4,2,2,::1O,,:1O:2O1S:2O2S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1804,3,0,4,1,3,1O:1O:2O,,1O1S:1O1S:2O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1805,3,0,4,1,2,:1O:2O,,:2O:2O:2O1S,,1L:1L,1,0.03000300030003
1806,3,0,4,1,2,:1O:2O,,:1O:1O:2O2S,,1L:1L,1,0.03000300030003
1807,3,0,4,1,2,:1O:2O,,:1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
1808,3,0,4,1,2,:1O:2O,,1O:1O1S:1O1S:1O1S,,1L:1L,1,0.03000300030003
1809,3,0,4,1,2,1O:1O:1O,,1N1O1S:1O:1O:1O,,1L:1L,1,0.03000300030003
1810,3,0,3,3,3,:1O:2O,,1N3O2S:1O:3O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1811,3,0,3,3,3,:1O:2O,,1N3O2S:1O:2O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1812,3,0,3,2,2,1O:1O:1O,,1O:1O:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1813,3,0,3,1,2,:1O:1O,,:1N1O1S:2O1S,,1L:1L,1,0.03000300030003
1814,3,0,3,1,3,1O:1O:1O,,1N2O1S:2O:2O1S,,1L:1L:1L,1,0.03000300030003
1815,3,0,3,1,3,1O:1O:2O,,1N2O2S:2O:2O1S,,1L:1L:1L,1,0.03000300030003
1816,3,0,3,1,3,1O:1O:2O,,1N3O2S:1O1S:1O1S,,1L:1L:1L,1,0.03000300030003
1817,3,0,3,2,2,1O:1O:1O,,1N1O1S:1O:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1818,3,0,3,2,2,1O:1O:1O,,1N1O1S:1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1819,3,0,3,2,2,1O:1O:1O,,1O:2O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1820,3,0,3,3,3,:1O:1O,,1O1S:2O:3O2S,:::1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1821,3,0,3,2,2,1O:1O:1O,,1O:2O1S:3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1822,3,0,3,2,2,1O:1O:1O,,:1N1O1S:2O,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1823,3,0,3,2,2,1O:1O:1O,,:2O1S:3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1824,3,0,3,2,2,1O:1O:2O,,1O1S:2O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1825,3,0,3,2,2,1O:1O:2O,,1O:2O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1826,3,0,3,2,2,1O:1O:2O,,:1O:1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1827,3,0,3,1,2,:1O:1O,,2O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1828,3,0,3,1,2,:1O:1O,,2O1S:2O1S:2O2S,,1L:1L,1,0.03000300030003
1829,3,0,3,1,2,:1O:1O,,1O:1O:2O2S,,1L:1L,1,0.03000300030003
1830,3,0,3,1,2,:1O:1O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1831,3,0,3,1,2,:1O:1O,,1O:1O1S:3O2S,,1L:1L,1,0.03000300030003
1832,3,0,3,1,2,:1O:1O,,1O:1O1S:2O2S,,1L:1L,1,0.03000300030003
1833,3,0,3,1,2,:1O:1O,,1N3O2S:1O1S:2O1S,,1L:1L,1,0.03000300030003
1834,3,0,3,1,2,:1O:1O,,1N3O2S:1N3O2S:1O,,1L:1L,1,0.03000300030003
1835,3,0,3,1,2,1O:2O:2O,,1N3O2S:1O:2O1S,,1L:1L,1,0.03000300030003
1836,3,0,3,1,2,1O:1O:2O,,:1O:3O1S,,1L:1L,1,0.03000300030003
1837,3,0,3,1,2,1O:1O:2O,,:1O:2O1S,,1L:1L,1,0.03000300030003
1838,3,0,3,1,2,1O:1O:2O,,:1N3O2S:1O,,1L:1L,1,0.03000300030003
1839,3,0,3,1,2,1O:1O:2O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1840,3,0,3,1,2,1O:1O:2O,,1O:2O1S:3O1S,,1L:1L,1,0.03000300030003
1841,3,0,3,1,2,1O:1O:2O,,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1842,3,0,3,1,2,1O:1O:2O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
1843,3,0,3,1,2,1O:1O:2O,,1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1844,3,0,3,2,2,1O:1O:2O,,:1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1845,3,0,3,2,2,1O:1O:2O,,:2O1S:2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1846,3,0,3,2,2,1O:1O:2O,,:2O1S:3O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1847,3,0,3,2,3,:1O:1O,,2O:2O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1848,3,0,3,3,2,::1O,,:2O1S:2O2S,:::1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1849,3,0,3,3,2,::1O,,1O:2O:2O2S,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1850,3,0,3,3,2,:1O:2O,,2O:3O1S:3O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1851,3,0,3,3,2,:1O:2O,,1O:2O1S:3O1S,:::1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1852,3,0,3,3,2,:1O:2O,,1N2O1S:1O1S:2O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1853,3,0,3,3,2,:1O:1O,,:1N1O1S:2O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1854,3,0,3,3,2,:1O:1O,,1O:1O:2O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1855,3,0,3,3,2,:1O:1O,,1O:1O1S:2O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1856,3,0,3,3,2,:1O:1O,,1N1O:2O:2O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1857,3,0,3,3,2,1O:2O:2O,,1O:1O:2O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1858,3,0,3,3,2,1O:1O:2O,,1N1O1S:1O:2O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1859,3,0,3,3,2,1O:1O:1O,,1O:1O:2O2S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1860,3,0,3,3,2,1O:1O:1O,,1O:1O1S:2O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1861,3,0,3,2,4,::1O,,2O1S:2O2S:3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L:1L,1,0.03000300030003
1862,3,0,3,2,3,:1O:1O,,1O:2O:3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1863,3,0,3,2,2,1O:1O:2O,,:2O:2O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1864,3,0,3,2,3,:1O:1O,,1O:2O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1865,3,0,3,2,3,:1O:1O,,1O:2O2S:2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1866,3,0,3,2,3,:1O:1O,,1O:1O1S:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1867,3,0,3,2,3,:1O:1O,,1N4O2S:2O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1868,3,0,3,2,3,:1O:1O,,1N1O1S:2O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1869,3,0,3,2,3,:1O:1O,,1N1O1S:1O1S:3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1870,3,0,3,2,3,1O:1O:1O,,1O:2O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1871,3,0,3,2,2,::1O,,1N2O2S:1O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1872,3,0,3,2,2,:1O:2O,,:2O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1873,3,0,3,2,2,:1O:1O,,:2O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1874,3,0,3,2,2,:1O:1O,,:1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1875,3,0,3,2,2,:1O:1O,,1O:2O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1876,3,0,3,2,2,:1O:1O,,1O:2O1S:3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1877,3,0,3,2,2,:1O:1O,,1N2O2S:1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1878,4,0,2,2,2,:1O:1O:1O,,1N2O1S:1N3O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1879,4,0,2,2,2,:1O:1O:1O,,1O1S:2O1S,3S:4S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1880,5,0,2,1,2,1O:1O:1O:1O:1O,,2O1S:2O2S,,1L:1L,1,0.03000300030003
1881,4,2,2,1,2,1O:1O:1O:1O,:,1O1S:2O1S,,1L:1L,1,0.03000300030003
1882,4,2,1,2,2,1O:1O:1O:2O,:,1O,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1883,4,2,1,2,2,1O:1O:1O:2O,:,2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1884,4,2,1,2,2,:1O:1O:1O,:,3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1885,4,2,2,1,1,:1O:1O:1O,:,:1O,,1L,1,0.03000300030003
1886,4,2,2,1,2,1O:1O:1O:1O,:,1N3O2S:1O,,1L:1L,1,0.03000300030003
1887,4,2,2,1,2,1O:1O:1O:1O,:,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
1888,4,2,2,1,2,1O:1O:1O:1O,:,1O:2O,,1L:1L,1,0.03000300030003
1889,4,2,2,2,2,:1O:1O:1O,:,1N2O2S:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1890,4,2,2,1,2,1O:1O:1O:1O,:,1O:2O1S,,1L:1L,1,0.03000300030003
1891,4,2,2,1,2,1O:1O:2O:2O,:,1O:2O1S,,1L:1L,1,0.03000300030003
1892,4,2,2,1,2,1O:2O:2O:2O,:,1O:1O1S,,1L:1L,1,0.03000300030003
1893,4,2,2,1,2,:1O:1O:1O,:,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
1894,4,2,2,1,2,:1O:1O:2O,:,1N3O2S:2O,,1L:1L,1,0.03000300030003
1895,4,2,2,1,2,:1O:1O:2O,:,2O1S:2O1S,,1L:1L,1,0.03000300030003
1896,4,2,1,1,1,::1O:2O,:,1O,,1L,1,0.03000300030003
1897,4,2,1,1,1,:1O:1O:1O,:,1O1S,,1L,1,0.03000300030003
