,num_dol,num_ma,num_tfsi,num_ps,num_li,atoms_dol,atoms_ma,atoms_tfsi,atoms_ps,atoms_li,count,%
416,7,7,1,1,1,:::1O:1O:1O:1O,:::1O:1O:1O:1O,1O,,1L,1,0.03000300030003
417,7,7,1,1,1,:::1O:1O:1O:2O,:::1O:1O:1O:2O,1O,,1L,1,0.03000300030003
418,7,7,1,1,1,::::1O:1O:1O,::::1O:1O:1O,1N2O2S,,1L,1,0.03000300030003
419,7,7,1,1,1,::::1O:1O:1O,::::1O:1O:1O,2O,,1L,1,0.03000300030003
420,7,7,1,1,1,::::1O:1O:1O,::::1O:1O:1O,2O1S,,1L,1,0.03000300030003
421,7,7,1,1,1,::::1O:1O:2O,::::1O:1O:2O,1O,,1L,1,0.03000300030003
422,7,7,0,2,2,::1O:1O:1O:1O:1O,::1O:1O:1O:1O:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
423,7,7,0,2,2,::1O:1O:1O:1O:1O,::1O:1O:1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
424,7,7,1,1,2,1O:1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
425,7,7,0,2,1,::::1O:1O:1O,::::1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
426,6,6,3,1,2,:::1O:1O:1O,:::1O:1O:1O,1O:1O:2O,,1L:1L,1,0.03000300030003
427,6,6,3,1,2,:::1O:1O:2O,:::1O:1O:2O,1O:1O:1O,,1L:1L,1,0.03000300030003
428,7,7,0,1,1,::::::1O,::::::1O,,,1L,1,0.03000300030003
429,7,7,0,1,2,::::1O:1O:2O,::::1O:1O:2O,,,1L:1L,1,0.03000300030003
430,7,7,0,1,2,:::::1O:2O,:::::1O:2O,,,1L:1L,1,0.03000300030003
431,7,7,0,2,1,:::1O:1O:1O:1O,:::1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
432,7,7,0,2,1,:::1O:1O:1O:1O,:::1O:1O:1O:1O,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
433,7,7,0,2,1,::::1O:1O:1O,::::1O:1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
434,7,7,0,2,2,::1O:1O:1O:1O:1O,::1O:1O:1O:1O:1O,,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
435,7,7,0,2,1,:::::1O:1O,:::::1O:1O,,1S:1S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
436,7,7,0,2,1,:::::1O:1O,:::::1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
437,7,7,0,2,1,::::::1O,::::::1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
438,7,7,0,2,2,1O:1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
439,7,7,0,2,2,:1O:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
440,7,7,0,2,2,:1O:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
441,7,7,0,2,2,:1O:1O:1O:1O:1O:2O,:1O:1O:1O:1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
442,7,7,1,1,1,::::::1O,::::::1O,1O,,1L,1,0.03000300030003
443,7,7,1,1,2,:1O:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O:1O,3O1S,,1L:1L,1,0.03000300030003
444,6,6,1,1,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,1N2O1S,,1L:1L,1,0.03000300030003
445,8,8,1,1,2,:1O:1O:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
446,8,8,0,1,2,:1O:1O:1O:1O:1O:1O:2O,:1O:1O:1O:1O:1O:1O:2O,,,1L:1L,1,0.03000300030003
447,8,8,0,2,1,:::::1O:1O:1O,:::::1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
448,8,8,0,2,1,::::::1O:1O,::::::1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
449,8,8,0,2,2,::1O:1O:1O:1O:1O:1O,::1O:1O:1O:1O:1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
450,8,8,0,2,2,:::1O:1O:1O:1O:1O,:::1O:1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
451,8,8,0,2,2,:::1O:1O:1O:1O:1O,:::1O:1O:1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
452,8,8,1,1,1,::::::1O:2O,::::::1O:2O,1O,,1L,1,0.03000300030003
453,8,8,1,1,2,:1O:1O:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
454,8,8,0,1,1,::::1O:1O:1O:2O,::::1O:1O:1O:2O,,,1L,1,0.03000300030003
455,8,8,1,1,2,::1O:1O:1O:1O:1O:1O,::1O:1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
456,8,8,1,1,2,:::1O:1O:1O:1O:1O,:::1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
457,8,8,1,1,2,:::1O:1O:1O:1O:1O,:::1O:1O:1O:1O:1O,2O,,1L:1L,1,0.03000300030003
458,9,9,0,1,1,:::1O:1O:1O:1O:1O:2O,:::1O:1O:1O:1O:1O:2O,,,1L,1,0.03000300030003
459,9,9,0,1,1,::::1O:1O:1O:1O:1O,::::1O:1O:1O:1O:1O,,,1L,1,0.03000300030003
460,9,9,0,2,1,:::::::1O:1O,:::::::1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
461,9,9,1,1,1,::::::1O:1O:1O,::::::1O:1O:1O,1O,,1L,1,0.03000300030003
462,8,8,0,1,1,::::::1O:1O,::::::1O:1O,,,1L,1,0.03000300030003
463,7,7,3,1,2,::::1O:1O:1O,::::1O:1O:1O,1O:1O:2O1S,,1L:1L,1,0.03000300030003
464,7,7,1,1,2,:1O:1O:1O:1O:1O:2O,:1O:1O:1O:1O:1O:2O,,,1L:1L,1,0.03000300030003
465,7,7,1,2,2,::1O:1O:1O:1O:1O,::1O:1O:1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
466,7,7,1,1,2,::1O:1O:1O:1O:1O,::1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
467,7,7,1,1,2,::1O:1O:1O:1O:1O,::1O:1O:1O:1O:1O,2O2S,,1L:1L,1,0.03000300030003
468,7,7,1,1,2,::1O:1O:1O:1O:2O,::1O:1O:1O:1O:2O,2O,,1L:1L,1,0.03000300030003
469,7,7,1,1,2,:::1O:1O:1O:1O,:::1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
470,7,7,1,1,2,:::1O:1O:1O:1O,:::1O:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
471,7,7,1,2,2,:1O:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
472,7,7,1,2,2,::1O:1O:1O:1O:1O,::1O:1O:1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
473,7,7,1,2,2,:::1O:1O:1O:1O,:::1O:1O:1O:1O,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
474,7,7,2,1,2,:::1O:1O:1O:2O,:::1O:1O:1O:2O,1O:2O,,1L:1L,1,0.03000300030003
475,7,7,1,2,2,:::1O:1O:1O:1O,:::1O:1O:1O:1O,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
476,7,7,1,2,2,::::1O:1O:1O,::::1O:1O:1O,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
477,7,7,2,1,2,::1O:1O:1O:1O:1O,::1O:1O:1O:1O:1O,1O:1O,,1L:1L,1,0.03000300030003
478,7,7,2,1,2,::1O:1O:1O:1O:1O,::1O:1O:1O:1O:1O,1O:1O1S,,1L:1L,1,0.03000300030003
479,7,7,2,1,2,::1O:1O:1O:1O:2O,::1O:1O:1O:1O:2O,1O:1O,,1L:1L,1,0.03000300030003
480,7,7,2,1,2,:::1O:1O:1O:1O,:::1O:1O:1O:1O,1O:2O,,1L:1L,1,0.03000300030003
481,7,7,2,1,2,:::1O:1O:1O:1O,:::1O:1O:1O:1O,1O:2O1S,,1L:1L,1,0.03000300030003
482,6,6,3,1,2,:::1O:1O:1O,:::1O:1O:1O,1O:1O:1O,,1L:1L,1,0.03000300030003
483,6,6,3,1,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,::1O,,1L:1L,1,0.03000300030003
484,6,6,2,2,2,:::1O:1O:1O,:::1O:1O:1O,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
485,6,6,1,2,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
486,6,6,1,2,1,:::1O:1O:1O,:::1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
487,6,6,1,2,1,::::1O:1O,::::1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
488,6,6,1,2,1,:::::1O,:::::1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
489,6,6,1,2,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
490,6,6,1,2,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
491,6,6,1,2,2,1O:1O:1O:1O:1O:2O,1O:1O:1O:1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
492,6,6,1,2,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
493,6,6,1,2,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,1O,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
494,6,6,1,1,2,:::1O:1O:1O,:::1O:1O:1O,1O,,1L:1L,1,0.03000300030003
495,6,6,1,2,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
496,6,6,1,2,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
497,6,6,1,2,2,:1O:1O:1O:1O:2O,:1O:1O:1O:1O:2O,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
498,6,6,1,2,2,:1O:1O:1O:1O:2O,:1O:1O:1O:1O:2O,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
499,6,6,1,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,1N1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
500,6,6,1,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,1N2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
501,6,6,1,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,1N2O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
502,6,6,1,1,2,:::1O:1O:1O,:::1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
503,6,6,1,1,2,::1O:1O:1O:2O,::1O:1O:1O:2O,2O,,1L:1L,1,0.03000300030003
504,6,6,2,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
505,6,6,1,1,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,3O,,1L:1L,1,0.03000300030003
506,6,6,1,1,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,1N3O2S,,1L:1L,1,0.03000300030003
507,6,6,1,1,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,3O,,1L:1L,1,0.03000300030003
508,6,6,1,1,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,3O2S,,1L:1L,1,0.03000300030003
509,6,6,1,1,2,1O:1O:1O:1O:1O:2O,1O:1O:1O:1O:1O:2O,2O1S,,1L:1L,1,0.03000300030003
510,6,6,1,1,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,1N2O2S,,1L:1L,1,0.03000300030003
511,6,6,1,1,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,1N3O2S,,1L:1L,1,0.03000300030003
512,6,6,1,1,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,1N4O2S,,1L:1L,1,0.03000300030003
513,6,6,1,1,2,:1O:1O:1O:1O:2O,:1O:1O:1O:1O:2O,1N2O1S,,1L:1L,1,0.03000300030003
514,6,6,1,1,2,::1O:1O:1O:1O,::1O:1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
515,6,6,1,1,2,:1O:1O:1O:1O:2O,:1O:1O:1O:1O:2O,1N3O1S,,1L:1L,1,0.03000300030003
516,6,6,1,1,2,:1O:1O:1O:1O:2O,:1O:1O:1O:1O:2O,1O1S,,1L:1L,1,0.03000300030003
517,6,6,1,1,2,:1O:1O:1O:1O:2O,:1O:1O:1O:1O:2O,2O1S,,1L:1L,1,0.03000300030003
518,6,6,1,1,2,:1O:1O:1O:1O:2O,:1O:1O:1O:1O:2O,3O1S,,1L:1L,1,0.03000300030003
519,6,6,1,1,2,:1O:1O:1O:2O:2O,:1O:1O:1O:2O:2O,2O1S,,1L:1L,1,0.03000300030003
520,6,6,1,1,2,::1O:1O:1O:1O,::1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
521,6,6,1,1,2,::1O:1O:1O:1O,::1O:1O:1O:1O,1N1O1S,,1L:1L,1,0.03000300030003
522,6,6,1,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,1O,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
523,6,6,1,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
524,6,6,1,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
525,6,6,2,1,2,::1O:1O:1O:1O,::1O:1O:1O:1O,1N3O1S:1O,,1L:1L,1,0.03000300030003
526,6,6,2,1,1,:::1O:1O:1O,:::1O:1O:1O,1O:3O1S,,1L,1,0.03000300030003
527,6,6,2,1,1,:::1O:1O:1O,:::1O:1O:1O,:1O,,1L,1,0.03000300030003
528,6,6,2,1,1,::::1O:1O,::::1O:1O,:1O,,1L,1,0.03000300030003
529,6,6,2,1,1,:::::1O,:::::1O,1O:1O,,1L,1,0.03000300030003
530,6,6,2,1,2,1O:1O:1O:1O:1O:2O,1O:1O:1O:1O:1O:2O,:,,1L:1L,1,0.03000300030003
531,6,6,2,1,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,1O:1O1S,,1L:1L,1,0.03000300030003
532,6,6,2,1,2,:1O:1O:1O:1O:2O,:1O:1O:1O:1O:2O,:1O,,1L:1L,1,0.03000300030003
533,6,6,2,1,2,::1O:1O:1O:1O,::1O:1O:1O:1O,1N3O2S:1O,,1L:1L,1,0.03000300030003
534,6,6,1,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
535,6,6,2,1,2,::1O:1O:1O:1O,::1O:1O:1O:1O,1O1S:2O,,1L:1L,1,0.03000300030003
536,6,6,2,1,2,::1O:1O:1O:1O,::1O:1O:1O:1O,2O:2O1S,,1L:1L,1,0.03000300030003
537,6,6,2,1,2,::1O:1O:1O:1O,::1O:1O:1O:1O,2O:3O1S,,1L:1L,1,0.03000300030003
538,6,6,2,1,2,::1O:1O:1O:2O,::1O:1O:1O:2O,1N3O1S:1O,,1L:1L,1,0.03000300030003
539,6,6,2,1,2,::1O:1O:1O:2O,::1O:1O:1O:2O,1O1S:2O,,1L:1L,1,0.03000300030003
540,6,6,2,1,2,::1O:1O:1O:2O,::1O:1O:1O:2O,:1O,,1L:1L,1,0.03000300030003
541,6,6,2,1,2,::::1O:1O,::::1O:1O,1O:2O,,1L:1L,1,0.03000300030003
542,6,6,2,1,1,:::1O:1O:1O,:::1O:1O:1O,1O:1O,,1L,1,0.03000300030003
543,6,6,2,1,1,::1O:1O:1O:1O,::1O:1O:1O:1O,:,,1L,1,0.03000300030003
544,6,6,1,2,3,::1O:1O:1O:1O,::1O:1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
545,6,6,1,2,3,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
546,6,6,1,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
547,6,6,1,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
548,6,6,1,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
549,6,6,1,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
550,6,6,1,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
551,6,6,1,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
552,6,6,1,2,2,::1O:1O:1O:2O,::1O:1O:1O:2O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
553,6,6,1,2,2,::1O:1O:1O:2O,::1O:1O:1O:2O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
554,6,6,1,2,2,:::1O:1O:1O,:::1O:1O:1O,1N2O2S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
555,6,6,1,2,2,:::1O:1O:1O,:::1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
556,6,6,1,2,2,:::1O:1O:1O,:::1O:1O:1O,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
557,6,6,1,2,2,:::1O:1O:1O,:::1O:1O:1O,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
558,6,6,1,2,2,:::1O:1O:1O,:::1O:1O:1O,2O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
559,6,6,1,2,2,:::1O:1O:1O,:::1O:1O:1O,3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
560,6,6,1,2,3,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
561,6,6,0,2,1,:::::1O,:::::1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
562,5,5,2,1,1,::1O:1O:2O,::1O:1O:2O,:1O,,1L,1,0.03000300030003
563,6,6,0,2,1,::::1O:1O,::::1O:1O,,1S:1S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
564,4,4,1,2,2,:1O:1O:1O,:1O:1O:1O,3O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
565,4,4,1,2,2,:1O:1O:2O,:1O:1O:2O,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
566,4,4,1,2,2,::1O:1O,::1O:1O,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
567,4,4,2,1,1,:1O:1O:1O,:1O:1O:1O,:1O,,1L,1,0.03000300030003
568,4,4,2,1,1,::1O:1O,::1O:1O,1N1O1S:1O,,1L,1,0.03000300030003
569,4,4,2,1,1,::1O:2O,::1O:2O,:1O,,1L,1,0.03000300030003
570,4,4,2,1,1,:::1O,:::1O,1O:1O,,1L,1,0.03000300030003
571,4,4,2,1,1,:::1O,:::1O,1O:2O,,1L,1,0.03000300030003
572,4,4,2,1,2,1O:1O:1O:1O,1O:1O:1O:1O,1N1O1S:1O,,1L:1L,1,0.03000300030003
573,4,4,2,1,2,1O:1O:1O:1O,1O:1O:1O:1O,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
574,4,4,2,1,2,1O:1O:1O:1O,1O:1O:1O:1O,1N2O2S:1O,,1L:1L,1,0.03000300030003
575,4,4,2,1,2,1O:1O:1O:1O,1O:1O:1O:1O,1N2O:2O,,1L:1L,1,0.03000300030003
576,4,4,2,1,2,1O:1O:1O:1O,1O:1O:1O:1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
