,num_dol,num_ettfpe,num_tfsi,num_ps,num_li,atoms_dol,atoms_ettfpe,atoms_tfsi,atoms_ps,atoms_li,count,%
0,4,0,2,1,2,1O:1O:1O:1O,,1O:1O,,1L:1L,98,2.9402940294029403
1,5,0,1,1,2,1O:1O:1O:1O:1O,,1O,,1L:1L,55,1.6501650165016502
2,5,0,2,1,2,:1O:1O:1O:1O,,1O:1O,,1L:1L,54,1.62016201620162
3,4,0,2,1,2,1O:1O:1O:1O,,1O:2O,,1L:1L,53,1.59015901590159
4,5,0,2,1,2,:1O:1O:1O:1O,,1O:2O,,1L:1L,35,1.05010501050105
5,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:1O,,1L:1L,34,1.02010201020102
6,4,0,3,1,2,:1O:1O:1O,,1O:1O:1O,,1L:1L,25,0.7500750075007501
7,5,0,1,1,2,1O:1O:1O:1O:1O,,2O,,1L:1L,25,0.7500750075007501
8,4,1,2,1,2,1O:1O:1O:1O,,1O:1O,,1L:1L,25,0.7500750075007501
9,4,0,1,1,2,1O:1O:1O:1O,,1O,,1L:1L,24,0.7200720072007201
10,6,0,1,1,2,:1O:1O:1O:1O:1O,,1O,,1L:1L,24,0.7200720072007201
11,4,0,3,1,2,1O:1O:1O:1O,,:1O:1O,,1L:1L,23,0.6900690069006901
12,4,0,3,1,2,1O:1O:1O:1O,,1O:1O:1O,,1L:1L,23,0.6900690069006901
13,4,0,1,1,2,1O:1O:1O:1O,,2O,,1L:1L,19,0.57005700570057
14,4,1,2,1,2,1O:1O:1O:1O,,1O:2O,,1L:1L,18,0.54005400540054
15,4,0,3,1,2,:1O:1O:1O,,1O:1O:2O,,1L:1L,18,0.54005400540054
16,3,0,3,1,2,1O:1O:1O,,1O:1O:1O,,1L:1L,17,0.51005100510051
17,5,1,1,1,2,1O:1O:1O:1O:1O,,1O,,1L:1L,16,0.48004800480048
18,4,0,2,1,2,:1O:1O:1O,,1O:2O,,1L:1L,16,0.48004800480048
19,3,0,3,1,2,1O:1O:1O,,1O:1O:2O,,1L:1L,16,0.48004800480048
20,5,0,1,1,2,:1O:1O:1O:1O,,2O,,1L:1L,15,0.45004500450045
21,4,0,2,1,2,1O:1O:1O:1O,,1O:2O1S,,1L:1L,15,0.45004500450045
22,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1O,,1L:1L,15,0.45004500450045
23,4,0,2,1,2,:1O:1O:1O,,1O:1O,,1L:1L,15,0.45004500450045
24,5,0,1,1,2,1O:1O:1O:1O:2O,,1O,,1L:1L,14,0.42004200420042
25,3,0,2,1,2,1O:1O:1O,,1O:2O,,1L:1L,14,0.42004200420042
26,6,0,1,1,1,::::1O:1O,,1O,,1L,13,0.39003900390039
27,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:2O,,1L:1L,12,0.36003600360036
28,3,1,2,1,2,1O:1O:1O,,1O:2O,,1L:1L,12,0.36003600360036
29,5,0,1,1,2,1O:1O:1O:1O:1O,,2O1S,,1L:1L,12,0.36003600360036
30,5,0,2,1,2,:1O:1O:1O:1O,,1O:2O1S,,1L:1L,12,0.36003600360036
31,4,0,3,1,2,1O:1O:1O:1O,,:1O:2O,,1L:1L,11,0.33003300330033
32,5,0,1,1,2,:1O:1O:1O:1O,,1O,,1L:1L,11,0.33003300330033
33,5,0,2,1,2,1O:1O:1O:1O:1O,,:1O,,1L:1L,11,0.33003300330033
34,4,0,2,1,2,1O:1O:1O:1O,,1N1O:1O,,1L:1L,11,0.33003300330033
35,5,0,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,11,0.33003300330033
36,5,0,0,2,2,1O:1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,11,0.33003300330033
37,3,0,3,1,2,:1O:1O,,1O:1O:2O,,1L:1L,10,0.3000300030003
38,3,1,3,1,2,:1O:1O,1O,1O:1O:1O,,1L:1L,10,0.3000300030003
39,5,1,1,1,2,1O:1O:1O:1O:1O,,2O,,1L:1L,10,0.3000300030003
40,3,0,2,1,2,1O:1O:1O,,1O:1O,,1L:1L,10,0.3000300030003
41,5,0,1,1,2,1O:1O:1O:1O:1O,,3O1S,,1L:1L,10,0.3000300030003
42,3,0,4,1,2,1O:1O:1O,,:1O:1O:1O,,1L:1L,10,0.3000300030003
43,5,2,0,1,1,::1O:1O:1O,:,,,1L,10,0.3000300030003
44,5,1,0,1,1,::1O:1O:1O,,,,1L,10,0.3000300030003
45,6,0,1,1,2,:1O:1O:1O:1O:1O,,2O,,1L:1L,9,0.27002700270027
46,5,0,0,2,2,:1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,9,0.27002700270027
47,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:1O,,1L:1L,9,0.27002700270027
48,6,0,0,1,1,:::1O:1O:1O,,,,1L,9,0.27002700270027
49,4,1,1,1,2,1O:1O:1O:1O,,2O,,1L:1L,9,0.27002700270027
50,4,0,3,1,1,:::1O,,:1O:1O,,1L,9,0.27002700270027
51,4,0,1,1,2,1O:1O:1O:2O,,1O,,1L:1L,9,0.27002700270027
52,5,0,2,1,1,::::1O,,1O:1O,,1L,9,0.27002700270027
53,4,0,1,2,2,1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,8,0.24002400240024
54,3,1,3,1,2,1O:1O:1O,,1O:1O:1O,,1L:1L,8,0.24002400240024
55,6,0,1,1,2,:1O:1O:1O:1O:1O,,2O1S,,1L:1L,8,0.24002400240024
56,5,0,1,1,1,::1O:1O:1O,,1O,,1L,8,0.24002400240024
57,1,0,4,1,2,1O,,1O:1O:1O:1O,,1L:1L,8,0.24002400240024
58,5,0,0,2,2,1O:1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,8,0.24002400240024
59,4,1,2,1,2,:1O:1O:1O,,1O:2O,,1L:1L,8,0.24002400240024
60,5,0,2,1,1,:::1O:1O,,:1O,,1L,8,0.24002400240024
61,4,0,2,1,2,1O:1O:1O:2O,,1O:2O,,1L:1L,8,0.24002400240024
62,6,0,0,1,1,::1O:1O:1O:1O,,,,1L,8,0.24002400240024
63,5,0,2,1,2,:1O:1O:1O:2O,,1O:1O,,1L:1L,7,0.21002100210021
64,5,0,1,1,2,::1O:1O:1O,,1O,,1L:1L,7,0.21002100210021
65,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,7,0.21002100210021
66,5,0,2,1,2,::1O:1O:1O,,1O:2O,,1L:1L,7,0.21002100210021
67,2,1,3,1,2,1O:1O,1O,1O:1O:1O,,1L:1L,7,0.21002100210021
68,6,0,1,1,1,:::1O:1O:1O,,1O,,1L,7,0.21002100210021
69,4,0,1,1,2,1O:1O:1O:1O,,2O1S,,1L:1L,7,0.21002100210021
70,4,0,1,1,2,1O:1O:1O:1O,,3O1S,,1L:1L,7,0.21002100210021
71,4,0,1,1,2,:1O:1O:1O,,2O,,1L:1L,7,0.21002100210021
72,5,0,0,1,2,:1O:1O:1O:1O,,,,1L:1L,7,0.21002100210021
73,4,0,3,1,2,:1O:1O:1O,,1O:1O:2O1S,,1L:1L,6,0.18001800180018
74,5,1,1,1,2,:1O:1O:1O:1O,,2O,,1L:1L,6,0.18001800180018
75,5,0,1,1,1,:::1O:1O,,1O,,1L,6,0.18001800180018
76,6,0,0,2,2,:1O:1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,6,0.18001800180018
77,5,0,2,1,1,:::1O:1O,,1O:1O,,1L,6,0.18001800180018
78,6,0,0,1,2,1O:1O:1O:1O:1O:1O,,,,1L:1L,6,0.18001800180018
79,4,0,2,1,2,1O:1O:1O:2O,,1O:1O,,1L:1L,6,0.18001800180018
80,6,0,1,1,2,::1O:1O:1O:1O,,1O,,1L:1L,6,0.18001800180018
81,5,0,0,1,1,::1O:1O:1O,,,,1L,6,0.18001800180018
82,5,1,1,1,1,:::1O:1O,,1O,,1L,6,0.18001800180018
83,4,2,0,1,1,:1O:1O:1O,:,,,1L,6,0.18001800180018
84,4,1,0,1,1,:1O:1O:1O,,,,1L,6,0.18001800180018
85,5,0,3,1,2,:1O:1O:1O:1O,,:1O:1O,,1L:1L,6,0.18001800180018
86,5,0,1,1,2,:1O:1O:1O:1O,,3O1S,,1L:1L,6,0.18001800180018
87,5,0,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,6,0.18001800180018
88,5,0,0,3,2,:1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,6,0.18001800180018
89,5,0,2,1,2,::1O:1O:1O,,1O:1O,,1L:1L,6,0.18001800180018
90,4,1,1,1,2,1O:1O:1O:1O,,1O,,1L:1L,6,0.18001800180018
91,4,1,2,1,1,::1O:1O,,:1O,,1L,6,0.18001800180018
92,3,0,3,1,2,1O:1O:1O,,:1O:1O,,1L:1L,5,0.15001500150015
93,4,1,2,1,2,:1O:1O:1O,,1O:1O,,1L:1L,5,0.15001500150015
94,5,0,0,3,2,:1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,5,0.15001500150015
95,2,0,3,1,2,1O:1O,,1O:1O:2O,,1L:1L,5,0.15001500150015
96,5,0,2,1,2,:1O:1O:1O:1O,,1O:1O1S,,1L:1L,5,0.15001500150015
97,4,0,1,2,2,:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,5,0.15001500150015
98,4,0,2,1,2,:1O:1O:1O,,2O:2O,,1L:1L,5,0.15001500150015
99,4,0,2,1,2,:1O:1O:1O,,1N2O2S:1O,,1L:1L,5,0.15001500150015
100,3,0,3,1,2,1O:1O:1O,,1O:2O:2O,,1L:1L,5,0.15001500150015
101,4,1,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,5,0.15001500150015
102,4,1,1,1,1,::1O:1O,,1O,,1L,5,0.15001500150015
103,3,0,2,1,2,1O:1O:1O,,1O:2O1S,,1L:1L,5,0.15001500150015
104,5,1,0,1,1,:1O:1O:1O:1O,,,,1L,5,0.15001500150015
105,3,0,2,1,2,1O:1O:1O,,2O:2O,,1L:1L,5,0.15001500150015
106,4,3,0,1,1,::1O:1O,::,,,1L,5,0.15001500150015
107,4,0,1,1,1,:1O:1O:1O,,1O,,1L,5,0.15001500150015
108,5,0,2,1,2,:1O:1O:1O:1O,,:1O,,1L:1L,5,0.15001500150015
109,4,0,2,1,2,:1O:1O:2O,,1O:1O,,1L:1L,5,0.15001500150015
110,4,0,3,1,2,1O:1O:1O:1O,,1O:1O:2O,,1L:1L,5,0.15001500150015
111,6,0,0,1,2,:1O:1O:1O:1O:1O,,,,1L:1L,5,0.15001500150015
112,3,0,2,2,2,1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,5,0.15001500150015
113,4,0,2,1,2,1O:1O:1O:1O,,:1O,,1L:1L,5,0.15001500150015
114,3,0,2,2,2,1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,5,0.15001500150015
115,4,0,1,3,2,:1O:1O:1O,,1O,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,5,0.15001500150015
116,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,5,0.15001500150015
117,4,0,2,1,2,1O:1O:1O:1O,,2O:2O,,1L:1L,5,0.15001500150015
118,4,0,2,1,2,1O:1O:1O:1O,,2O:2O1S,,1L:1L,5,0.15001500150015
119,4,0,1,1,1,::1O:1O,,1O,,1L,5,0.15001500150015
120,4,1,2,1,2,1O:1O:1O:1O,,1O:2O1S,,1L:1L,5,0.15001500150015
121,4,0,1,2,2,1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,5,0.15001500150015
122,5,1,0,2,2,1O:1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,5,0.15001500150015
123,4,0,4,1,2,:1O:1O:1O,,:1O:1O:1O,,1L:1L,5,0.15001500150015
124,2,1,3,1,2,1O:1O,,1O:1O:2O,,1L:1L,5,0.15001500150015
125,4,0,2,1,2,:1O:1O:1O,,1O:3O1S,,1L:1L,5,0.15001500150015
126,4,0,3,1,2,:1O:1O:2O,,1O:1O:1O,,1L:1L,5,0.15001500150015
127,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,5,0.15001500150015
128,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,5,0.15001500150015
129,5,0,0,1,2,1O:1O:1O:1O:1O,,,,1L:1L,5,0.15001500150015
130,5,0,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,5,0.15001500150015
131,3,1,2,1,2,1O:1O:1O,,2O:2O,,1L:1L,4,0.12001200120012
132,4,1,1,1,1,:1O:1O:1O,,,,1L,4,0.12001200120012
133,4,0,2,1,1,::1O:1O,,:1O,,1L,4,0.12001200120012
134,4,0,1,1,2,:1O:1O:1O,,1O,,1L:1L,4,0.12001200120012
135,3,1,2,1,2,1O:1O:1O,,1O:1O,,1L:1L,4,0.12001200120012
136,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,::1S:1S:1S:2S:2S:2S,1L:1L,4,0.12001200120012
137,5,0,2,1,2,:1O:1O:1O:1O,,1O:3O1S,,1L:1L,4,0.12001200120012
138,5,0,0,2,2,:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,4,0.12001200120012
139,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,1O:1O,,1L:1L,4,0.12001200120012
140,3,1,1,1,2,1O:1O:1O,,2O,,1L:1L,4,0.12001200120012
141,3,0,3,1,2,1O:1O:1O,,1N1O1S:1O:1O,,1L:1L,4,0.12001200120012
142,5,0,1,1,2,1O:1O:1O:1O:2O,,2O,,1L:1L,4,0.12001200120012
143,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,4,0.12001200120012
144,6,0,0,2,2,:1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,4,0.12001200120012
145,2,1,2,1,2,1O:1O,1O,1O:1O,,1L:1L,4,0.12001200120012
146,4,0,1,2,2,:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,4,0.12001200120012
147,4,0,2,2,2,:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,4,0.12001200120012
148,1,1,4,1,2,1O,,1O:1O:1O:1O,,1L:1L,4,0.12001200120012
149,4,0,2,2,2,:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,4,0.12001200120012
150,4,0,0,1,2,1O:1O:1O:1O,,,,1L:1L,4,0.12001200120012
151,4,1,3,1,2,:1O:1O:1O,,1O:1O:1O,,1L:1L,4,0.12001200120012
152,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:1O1S,,1L:1L,4,0.12001200120012
153,4,2,0,1,1,::1O:1O,:,,,1L,4,0.12001200120012
154,4,1,2,1,2,1O:1O:1O:1O,,1N1O:1O,,1L:1L,4,0.12001200120012
155,4,2,0,1,1,1O:1O:1O:1O,:,,,1L,4,0.12001200120012
156,5,0,3,1,2,1O:1O:1O:1O:1O,,:1O:1O,,1L:1L,4,0.12001200120012
157,4,0,2,1,2,1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,4,0.12001200120012
158,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,2O1S,,1L:1L,4,0.12001200120012
159,3,2,0,1,1,:1O:1O,:,,,1L,4,0.12001200120012
160,4,0,1,2,2,:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,4,0.12001200120012
161,5,0,1,2,2,:1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,4,0.12001200120012
162,5,0,1,1,2,1O:1O:1O:1O:1O,,,,1L:1L,4,0.12001200120012
163,5,0,0,2,2,1O:1O:1O:1O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,4,0.12001200120012
164,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O:1O,,1L:1L,4,0.12001200120012
165,6,0,1,1,2,::1O:1O:1O:1O,,2O,,1L:1L,4,0.12001200120012
166,3,0,3,1,2,1O:1O:1O,,:1O:2O,,1L:1L,4,0.12001200120012
167,5,0,1,1,1,::1O:1O:1O,,,,1L,4,0.12001200120012
168,6,0,1,1,2,:1O:1O:1O:1O:1O,,3O1S,,1L:1L,4,0.12001200120012
169,2,0,4,1,2,1O:1O,,1O:1O:1O:2O,,1L:1L,4,0.12001200120012
170,7,0,0,1,1,:::1O:1O:1O:1O,,,,1L,4,0.12001200120012
171,2,1,1,1,2,1O:1O,1O,2O,,1L:1L,4,0.12001200120012
172,5,0,1,1,1,::::1O,,2O,,1L,4,0.12001200120012
173,4,0,3,1,2,:1O:1O:1O,,:1O:1O,,1L:1L,4,0.12001200120012
174,5,0,2,1,2,1O:1O:1O:1O:1O,,:2O,,1L:1L,4,0.12001200120012
175,4,0,1,1,2,:1O:1O:1O,,3O1S,,1L:1L,4,0.12001200120012
176,4,0,1,1,2,:1O:1O:1O,,2O1S,,1L:1L,4,0.12001200120012
177,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:1O,,1L:1L,3,0.09000900090009
178,3,3,0,1,1,1O:1O:1O,::,,,1L,3,0.09000900090009
179,3,0,2,3,2,:1O:1O,,1O:1O,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
180,3,0,4,1,2,:1O:1O,,:1O:1O:1O,,1L:1L,3,0.09000900090009
181,4,0,0,2,2,1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
182,5,0,0,1,1,:1O:1O:1O:1O,,,,1L,3,0.09000900090009
183,5,0,3,1,2,::1O:1O:1O,,1O:1O:2O,,1L:1L,3,0.09000900090009
184,5,0,1,1,1,:::1O:1O,,2O,,1L,3,0.09000900090009
185,5,1,2,1,2,1O:1O:1O:1O:1O,,:1O,,1L:1L,3,0.09000900090009
186,4,3,0,1,1,:1O:1O:1O,::,,,1L,3,0.09000900090009
187,3,1,3,1,2,:1O:1O,1O,1O:1O:2O,,1L:1L,3,0.09000900090009
188,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:3O1S,,1L:1L,3,0.09000900090009
189,4,0,2,1,2,1O:1O:1O:1O,,:,,1L:1L,3,0.09000900090009
190,3,2,0,1,1,1O:1O:1O,:,,,1L,3,0.09000900090009
191,5,0,2,1,2,:1O:1O:1O:2O,,1O:2O,,1L:1L,3,0.09000900090009
192,4,0,2,1,2,1O:1O:1O:1O,,:3O1S,,1L:1L,3,0.09000900090009
193,5,0,1,3,2,::1O:1O:1O,,1O,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,3,0.09000900090009
194,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,3,0.09000900090009
195,3,1,1,1,2,1O:1O:1O,,1O,,1L:1L,3,0.09000900090009
196,5,0,2,1,1,::1O:1O:1O,,:1O,,1L,3,0.09000900090009
197,4,0,2,2,2,1O:1O:1O:1O,,1O:2O,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,3,0.09000900090009
198,5,1,2,1,2,:1O:1O:1O:1O,,1O:1O,,1L:1L,3,0.09000900090009
199,5,1,1,1,2,1O:1O:1O:1O:1O,,2O1S,,1L:1L,3,0.09000900090009
200,3,1,1,1,1,:1O:1O,,1O,,1L,3,0.09000900090009
201,5,0,1,1,1,:1O:1O:1O:1O,,1O,,1L,3,0.09000900090009
202,5,0,1,1,1,::1O:1O:2O,,1O,,1L,3,0.09000900090009
203,3,1,1,1,2,1O:1O:1O,1O,2O1S,,1L:1L,3,0.09000900090009
204,3,0,4,1,2,:1O:1O,,1O:1O:1O:1O,,1L:1L,3,0.09000900090009
205,4,0,2,1,2,:1O:1O:1O,,1O:2O1S,,1L:1L,3,0.09000900090009
206,4,0,2,2,2,:1O:1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
207,5,1,1,1,2,1O:1O:1O:1O:2O,,1O,,1L:1L,3,0.09000900090009
208,5,1,1,1,2,:1O:1O:1O:1O,,1O,,1L:1L,3,0.09000900090009
209,3,1,2,1,2,1O:1O:1O,1O,1O:1O,,1L:1L,3,0.09000900090009
210,4,0,2,2,2,:1O:1O:1O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,3,0.09000900090009
211,5,1,1,1,2,:1O:1O:1O:1O,,2O1S,,1L:1L,3,0.09000900090009
212,5,0,0,2,2,1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,3,0.09000900090009
213,3,0,3,1,2,:1O:1O,,1O:2O:2O,,1L:1L,3,0.09000900090009
214,5,0,1,1,1,:::1O:1O,,,,1L,3,0.09000900090009
215,4,0,2,2,2,:1O:1O:1O,,1O:3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
216,5,1,0,1,1,:::1O:1O,,,,1L,3,0.09000900090009
217,4,0,3,1,2,::1O:1O,,1O:1O:2O,,1L:1L,3,0.09000900090009
218,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
219,6,0,2,1,1,::::1O:1O,,:1O,,1L,3,0.09000900090009
220,5,0,1,2,2,:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,3,0.09000900090009
221,3,0,1,1,2,1O:1O:1O,,2O,,1L:1L,3,0.09000900090009
222,4,0,3,1,2,:1O:1O:1O,,:1O:2O,,1L:1L,3,0.09000900090009
223,4,1,1,2,2,1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,3,0.09000900090009
224,3,0,1,2,2,1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
225,7,0,0,1,1,::1O:1O:1O:1O:1O,,,,1L,3,0.09000900090009
226,6,0,1,2,2,::1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
227,4,0,3,1,2,:1O:1O:1O,,1O:1O:1O1S,,1L:1L,3,0.09000900090009
228,3,0,1,2,2,1O:1O:1O,,3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
229,7,0,0,1,1,::::1O:1O:1O,,,,1L,3,0.09000900090009
230,6,0,1,1,2,::1O:1O:1O:2O,,1O,,1L:1L,3,0.09000900090009
231,4,0,2,1,2,1O:1O:1O:1O,,1N2O1S:1O,,1L:1L,3,0.09000900090009
232,6,0,1,1,2,:1O:1O:1O:1O:2O,,1O,,1L:1L,3,0.09000900090009
233,3,0,1,4,2,:1O:1O,,1O,:::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,3,0.09000900090009
234,6,0,2,1,2,:1O:1O:1O:1O:1O,,:1O,,1L:1L,3,0.09000900090009
235,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,3,0.09000900090009
236,5,0,1,1,2,1O:1O:1O:1O:2O,,2O1S,,1L:1L,3,0.09000900090009
237,6,1,1,1,2,:1O:1O:1O:1O:1O,,1O,,1L:1L,3,0.09000900090009
238,4,0,4,1,2,1O:1O:1O:1O,,:1O:1O:1O,,1L:1L,3,0.09000900090009
239,4,0,1,2,2,1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
240,6,1,0,1,1,:::1O:1O:1O,,,,1L,3,0.09000900090009
241,4,0,1,2,2,1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
242,4,0,1,2,2,1O:1O:1O:1O,,1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
243,2,1,3,1,2,:1O,1O,1N1O1S:1O:2O,,1L:1L,3,0.09000900090009
244,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
245,4,0,3,1,2,::1O:1O,,1O:2O:2O,,1L:1L,3,0.09000900090009
246,4,1,1,2,2,:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,3,0.09000900090009
247,2,1,3,1,2,:1O,1O,1O:1O:1O,,1L:1L,3,0.09000900090009
248,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
249,4,0,2,1,1,:::1O,,1O:1O,,1L,3,0.09000900090009
250,6,0,2,1,2,::1O:1O:1O:1O,,1O:1O,,1L:1L,3,0.09000900090009
251,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,3,0.09000900090009
252,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,2O,,1L:1L,3,0.09000900090009
253,5,0,1,1,2,1O:1O:1O:1O:1O,,1N2O2S,,1L:1L,3,0.09000900090009
254,6,0,0,1,2,1O:1O:1O:1O:1O:2O,,,,1L:1L,3,0.09000900090009
255,5,0,1,1,2,:1O:1O:1O:2O,,1O,,1L:1L,3,0.09000900090009
256,6,0,0,2,2,:1O:1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
257,3,0,2,2,2,1O:1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
258,7,0,1,1,2,::1O:1O:1O:1O:1O,,1O,,1L:1L,3,0.09000900090009
259,4,0,3,1,2,1O:1O:1O:1O,,:1N1O:1O,,1L:1L,3,0.09000900090009
260,4,0,3,1,2,1O:1O:1O:1O,,1O:1O:2O1S,,1L:1L,3,0.09000900090009
261,4,0,2,1,2,1O:1O:1O:1O,,1O:3O1S,,1L:1L,3,0.09000900090009
262,3,0,2,1,2,1O:1O:2O,,1O:2O,,1L:1L,3,0.09000900090009
263,3,0,2,2,2,1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
264,4,0,1,1,1,::1O:1O,,2O,,1L,3,0.09000900090009
265,3,0,2,1,2,1O:1O:1O,,1O:3O1S,,1L:1L,3,0.09000900090009
266,4,0,2,1,2,1O:1O:1O:1O,,1O:1O1S,,1L:1L,3,0.09000900090009
267,1,1,4,1,2,1O,,1O:1O:2O:2O,,1L:1L,3,0.09000900090009
268,4,1,1,1,2,1O:1O:1O:1O,,2O1S,,1L:1L,3,0.09000900090009
269,4,1,1,1,2,:1O:1O:1O,,2O,,1L:1L,3,0.09000900090009
270,5,0,1,1,2,:1O:1O:1O:1O,,2O1S,,1L:1L,3,0.09000900090009
271,1,0,4,1,2,1O,,1O:1O:1O:2O,,1L:1L,3,0.09000900090009
272,4,1,1,1,1,:1O:1O:1O,,1O,,1L,3,0.09000900090009
273,4,0,0,3,2,1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
