,num_dol,num_ofe,num_tfsi,num_ps,num_li,atoms_dol,atoms_ofe,atoms_tfsi,atoms_ps,atoms_li,count,%
977,2,0,2,3,2,:1O,,1O:2O1S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
978,2,0,2,3,3,:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
979,2,0,3,1,2,1O:1O,,1N1O:1N2O1S:1O,,1L:1L,1,0.03000300030003
980,2,0,3,1,2,1O:1O,,1N2O2S:1O:1O,,1L:1L,1,0.03000300030003
981,2,0,3,1,2,1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
982,2,0,3,1,2,1O:1O,,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
983,2,0,3,1,2,1O:1O,,1O:2O1S:3O1S,,1L:1L,1,0.03000300030003
984,2,0,3,1,2,1O:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
985,2,0,3,1,2,1O:1O,,:1O:2O1S,,1L:1L,1,0.03000300030003
986,2,0,3,1,2,1O:2O,,1O:1O:1O,,1L:1L,1,0.03000300030003
987,2,0,3,1,2,1O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
988,2,0,3,1,2,:1O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
989,2,0,3,1,2,:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
990,2,0,3,1,2,:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
991,2,0,3,2,2,:,,1O:1O:3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
992,2,0,3,3,2,:,,1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
993,2,0,3,3,2,:,,1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:4S:5S:5S,1L:1L,1,0.03000300030003
994,2,0,3,3,2,:,,1O:1O:2O,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
995,2,0,3,3,2,:,,1O:1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
996,2,0,3,3,2,:,,1O:1O:3O1S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
997,2,0,3,3,2,:,,:1O:1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
998,2,0,3,3,2,:1O,,1O:1O:1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
999,2,0,3,3,2,:1O,,1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1000,3,0,3,1,1,::1O,,:1O:1O,,1L,1,0.03000300030003
1001,3,0,3,1,2,1O:1O:1O,,1N1O:1O:2O,,1L:1L,1,0.03000300030003
1002,3,0,3,1,2,1O:1O:1O,,1N2O:1O:1O,,1L:1L,1,0.03000300030003
1003,4,0,2,1,2,1O:1O:1O:1O,,1N2O2S:2O,,1L:1L,1,0.03000300030003
1004,4,0,1,2,3,1O:1O:1O:1O,,3O,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1005,4,0,1,2,3,1O:1O:1O:2O,,3O1S,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1006,4,0,1,2,3,:1O:1O:1O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1007,4,0,1,3,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1008,4,0,1,3,2,:1O:1O:1O,,2O,:::1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1009,4,0,2,1,1,:1O:1O:1O,,1O:1O,,1L,1,0.03000300030003
1010,4,0,2,1,1,:1O:1O:1O,,:1O,,1L,1,0.03000300030003
1011,4,0,2,1,1,::1O:1O,,1O:1O1S,,1L,1,0.03000300030003
1012,4,0,2,1,1,:::1O,,1O:1O,,1L,1,0.03000300030003
1013,4,0,2,1,1,:::1O,,1O:2O,,1L,1,0.03000300030003
1014,4,0,2,1,1,:::1O,,:2O,,1L,1,0.03000300030003
1015,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:2O,,1L:1L,1,0.03000300030003
1016,4,0,2,1,2,1O:1O:1O:1O,,1N2O1S:2O1S,,1L:1L,1,0.03000300030003
1017,4,0,2,1,2,1O:1O:1O:1O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1018,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1019,4,0,2,1,2,1O:1O:1O:1O,,1N3O1S:1O,,1L:1L,1,0.03000300030003
1020,4,0,2,1,2,1O:1O:1O:1O,,1N3O2S:2O,,1L:1L,1,0.03000300030003
1021,4,0,2,1,2,1O:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
1022,0,0,3,3,2,,,1O:1O:2O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1023,4,0,2,1,2,1O:1O:1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
1024,4,0,2,1,2,1O:1O:1O:1O,,1O:3O,,1L:1L,1,0.03000300030003
1025,4,0,2,1,2,1O:1O:1O:1O,,2O1S:2O2S,,1L:1L,1,0.03000300030003
1026,4,0,2,1,2,1O:1O:1O:1O,,2O:3O2S,,1L:1L,1,0.03000300030003
1027,4,0,2,1,2,1O:1O:1O:1O,,:1N2O,,1L:1L,1,0.03000300030003
1028,4,0,2,1,2,1O:1O:1O:1O,,:1N2O2S,,1L:1L,1,0.03000300030003
1029,4,0,2,1,2,1O:1O:1O:1O,,:1O1S,,1L:1L,1,0.03000300030003
1030,4,0,2,1,2,1O:1O:1O:1O,,:2O1S,,1L:1L,1,0.03000300030003
1031,4,0,2,1,2,1O:1O:1O:1O,,:3O1S,,1L:1L,1,0.03000300030003
1032,4,0,1,2,2,::1O:1O,,1O,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1033,4,0,1,2,2,::1O:1O,,1O,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1034,4,0,1,2,2,:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1035,4,0,1,2,2,:1O:1O:1O,,3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1036,4,0,1,2,2,1O:1O:1O:1O,,1O,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1037,4,0,1,2,2,1O:1O:1O:1O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1038,4,0,1,2,2,1O:1O:1O:1O,,2O,:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1039,4,0,1,2,2,1O:1O:1O:1O,,2O,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1040,4,0,1,2,2,1O:1O:1O:1O,,2O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1041,4,0,1,2,2,1O:1O:1O:1O,,2O1S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1042,4,0,1,2,2,1O:1O:1O:1O,,2O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1043,4,0,1,2,2,1O:1O:1O:1O,,3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1044,4,0,1,2,2,1O:1O:1O:1O,,3O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1045,4,0,1,2,2,1O:1O:1O:1O,,3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1046,4,0,1,2,2,1O:1O:1O:2O,,1N3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1047,4,0,1,2,2,1O:1O:1O:2O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1048,4,0,1,2,2,1O:1O:1O:2O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1049,4,0,1,2,2,1O:1O:1O:2O,,2O1S,:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1050,4,0,1,2,2,:1O:1O:1O,,1N2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1051,4,0,1,2,2,:1O:1O:1O,,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1052,4,0,1,2,2,:1O:1O:1O,,1N3O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1053,4,0,1,2,2,:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1054,4,0,1,2,2,:1O:1O:1O,,1O,1S:1S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1055,4,0,1,2,2,:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1056,4,0,1,2,2,:1O:1O:1O,,1O,2S:2S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1057,4,0,1,2,2,:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1058,4,0,1,2,2,:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1059,4,0,1,2,2,:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1060,4,0,1,2,2,:1O:1O:1O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1061,4,0,1,2,2,:1O:1O:1O,,2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1062,4,0,1,2,2,:1O:1O:1O,,2O1S,:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1063,4,0,2,1,2,1O:1O:1O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1064,4,0,2,1,2,1O:1O:1O:2O,,1N1O:1O,,1L:1L,1,0.03000300030003
1065,4,0,2,1,2,1O:1O:1O:2O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
1066,4,0,2,2,2,1O:1O:1O:1O,,:,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1067,4,0,2,2,2,1O:1O:1O:1O,,:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1068,4,0,2,2,2,1O:1O:1O:1O,,:3O1S,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1069,4,0,2,2,2,1O:1O:1O:2O,,:1O,:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1070,4,0,2,2,2,:1O:1O:1O,,1N1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1071,4,0,2,2,2,:1O:1O:1O,,1N3O2S:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1072,4,0,2,2,2,:1O:1O:1O,,1O:1O,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1073,4,0,2,2,2,:1O:1O:1O,,1O:1O,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1074,4,0,2,2,2,:1O:1O:1O,,1O:1O,1S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1075,4,0,2,2,2,:1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1076,4,0,2,2,2,:1O:1O:1O,,1O:1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1077,4,0,2,2,2,:1O:1O:1O,,1O:1O,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1078,4,0,2,2,2,:1O:1O:1O,,1O:1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1079,4,0,2,2,2,:1O:1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1080,4,0,2,2,2,:1O:1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1081,4,0,2,2,2,:1O:1O:1O,,1O:2O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1082,4,0,2,2,2,:1O:1O:1O,,1O:2O,:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1083,4,0,2,2,2,:1O:1O:1O,,1O:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1084,4,0,2,2,2,:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1085,4,0,2,2,2,:1O:1O:1O,,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1086,4,0,2,2,2,:1O:1O:1O,,1O:2O1S,:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1087,4,0,2,2,2,:1O:1O:1O,,1O:3O1S,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1088,4,0,2,2,2,:1O:1O:1O,,2O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1089,4,0,2,2,2,:1O:1O:1O,,2O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1090,4,0,2,2,2,:1O:1O:1O,,:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1091,4,0,2,2,2,:1O:1O:1O,,:2O,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1092,4,0,2,2,2,:1O:1O:1O,,:2O,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1093,4,0,2,2,2,:1O:1O:2O,,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1094,4,0,2,2,2,1O:1O:1O:1O,,:1N1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1095,4,0,2,2,2,1O:1O:1O:1O,,1O:2O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1096,4,0,2,1,2,1O:1O:1O:2O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1097,4,0,2,2,2,1O:1O:1O:1O,,1O:2O,2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1098,4,0,2,1,2,1O:1O:1O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1099,4,0,2,1,2,1O:1O:1O:2O,,1O:3O1S,,1L:1L,1,0.03000300030003
1100,4,0,2,1,2,1O:1O:1O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
1101,4,0,2,1,2,1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
1102,4,0,2,1,2,1O:1O:1O:2O,,:2O,,1L:1L,1,0.03000300030003
1103,4,0,2,1,2,:1O:1O:1O,,1N1O:1O,,1L:1L,1,0.03000300030003
1104,4,0,2,1,2,:1O:1O:1O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
1105,4,0,2,1,2,:1O:1O:1O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
1106,4,0,2,1,2,:1O:1O:1O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1107,4,0,2,1,2,:1O:1O:1O,,1N3O1S:1O,,1L:1L,1,0.03000300030003
1108,4,0,2,1,2,:1O:1O:1O,,1N3O2S:2O,,1L:1L,1,0.03000300030003
1109,4,0,2,1,2,:1O:1O:1O,,1N4O2S:2O,,1L:1L,1,0.03000300030003
1110,4,0,2,1,2,:1O:1O:1O,,1O:3O2S,,1L:1L,1,0.03000300030003
1111,4,0,2,1,2,:1O:1O:1O,,2O1S:3O1S,,1L:1L,1,0.03000300030003
1112,4,0,2,1,2,:1O:1O:2O,,1O:2O2S,,1L:1L,1,0.03000300030003
1113,4,0,2,1,2,:1O:1O:2O,,2O:2O,,1L:1L,1,0.03000300030003
1114,4,0,2,1,2,:1O:2O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1115,4,0,2,1,2,::1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1116,4,0,2,1,2,::1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1117,4,0,2,1,2,:::1O,,1O:1O,,1L:1L,1,0.03000300030003
1118,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1119,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1120,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1121,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1122,4,0,2,2,2,1O:1O:1O:1O,,1O:1O1S,:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1123,4,0,2,2,2,1O:1O:1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1124,4,0,2,2,2,1O:1O:1O:1O,,1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1125,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1126,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1127,3,0,3,1,2,1O:1O:1O,,1N3O1S:1O:1O,,1L:1L,1,0.03000300030003
1128,3,0,4,1,2,:1O:1O,,1O:1O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
1129,3,0,3,2,2,1O:1O:1O,,:1O:1O,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1130,3,0,3,2,2,1O:1O:1O,,:1O:1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1131,3,0,3,2,2,1O:1O:1O,,:1O:1O,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1132,3,0,3,2,2,1O:1O:1O,,:1O:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1133,3,0,3,2,2,1O:1O:1O,,:1O:2O,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1134,3,0,3,2,2,1O:1O:1O,,:1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1135,3,0,3,2,2,1O:1O:1O,,:1O:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1136,3,0,3,2,2,1O:1O:1O,,:1O:2O1S,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1137,3,0,3,2,2,1O:1O:1O,,:1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1138,3,0,3,2,2,1O:1O:1O,,:2O:2O1S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1139,3,0,3,3,2,::,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1140,3,0,4,1,2,1O:1O:1O,,:1O:1O:3O1S,,1L:1L,1,0.03000300030003
1141,3,0,4,1,2,1O:1O:1O,,:1O:2O:2O,,1L:1L,1,0.03000300030003
1142,3,0,4,1,2,:1O:1O,,1O:1O:1O1S:2O,,1L:1L,1,0.03000300030003
1143,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1144,3,0,4,1,2,:1O:1O,,1O:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1145,3,0,4,1,2,:1O:1O,,1O:1O:1O:3O2S,,1L:1L,1,0.03000300030003
1146,3,0,4,1,2,:1O:1O,,1O:1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1147,3,0,4,1,2,:1O:1O,,1O:1O:2O:2O,,1L:1L,1,0.03000300030003
1148,3,0,4,1,2,:1O:1O,,1O:1O:2O:3O1S,,1L:1L,1,0.03000300030003
1149,3,0,4,1,2,:1O:2O,,:1O:1O:1O,,1L:1L,1,0.03000300030003
1150,3,0,4,1,2,::1O,,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1151,3,0,4,2,2,1O:1O:1O,,1O:1O:1O:2O,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1152,3,0,4,2,2,1O:1O:1O,,1O:1O:1O:2O,1S:1S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1153,3,0,4,2,2,1O:1O:1O,,::1O:1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1154,3,0,5,1,2,1O:1O:1O,,::1O:1O:1O,,1L:1L,1,0.03000300030003
1155,3,1,1,1,1,1O:1O:1O,,1O,,1L,1,0.03000300030003
1156,3,1,1,1,2,1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
1157,3,0,3,2,2,1O:1O:1O,,:1N2O2S:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1158,3,0,3,2,2,1O:1O:1O,,1O:1O:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1159,3,0,3,2,2,1O:1O:1O,,1O:1O:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1160,3,0,3,2,2,1O:1O:1O,,1O:1O:2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1161,3,0,3,1,2,1O:1O:1O,,1N3O2S:1O:2O,,1L:1L,1,0.03000300030003
1162,3,0,3,1,2,1O:1O:1O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
1163,3,0,3,1,2,1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1164,3,0,3,1,2,1O:1O:1O,,1O:1O:3O,,1L:1L,1,0.03000300030003
1165,3,0,3,1,2,1O:1O:1O,,1O:2O:2O2S,,1L:1L,1,0.03000300030003
1166,3,0,3,1,2,1O:1O:1O,,:1N1O:2O1S,,1L:1L,1,0.03000300030003
1167,3,0,3,1,2,1O:1O:1O,,:1N2O1S:1O,,1L:1L,1,0.03000300030003
1168,3,0,3,1,2,1O:1O:1O,,:1N2O2S:1O,,1L:1L,1,0.03000300030003
1169,3,0,3,1,2,1O:1O:1O,,:1N2O2S:2O,,1L:1L,1,0.03000300030003
1170,3,0,3,1,2,1O:1O:1O,,:2O:2O1S,,1L:1L,1,0.03000300030003
1171,3,0,3,1,2,1O:1O:2O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1172,3,0,3,1,2,1O:2O:2O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1173,3,0,3,1,2,:1O:1O,,1N1O:1O:2O,,1L:1L,1,0.03000300030003
1174,3,0,3,1,2,:1O:1O,,1N2O1S:1O:2O,,1L:1L,1,0.03000300030003
1175,3,0,3,1,2,:1O:1O,,1N2O2S:1O:2O,,1L:1L,1,0.03000300030003
1176,3,0,3,1,2,:1O:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1177,3,0,3,1,2,:1O:1O,,:1O:2O1S,,1L:1L,1,0.03000300030003
1178,3,0,3,1,2,:1O:1O,,:2O:2O,,1L:1L,1,0.03000300030003
1179,3,0,3,1,2,:1O:2O,,1N4O1S:1O:2O1S,,1L:1L,1,0.03000300030003
1180,3,0,3,1,2,:1O:2O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1181,3,0,3,1,2,::1O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1182,3,0,3,2,2,1O:1O:1O,,1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1183,3,0,3,2,2,1O:1O:1O,,1O:1O:1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1184,3,0,3,2,2,1O:1O:1O,,1O:1O:1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1185,3,0,3,2,2,1O:1O:1O,,1O:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1186,3,0,3,2,2,1O:1O:1O,,1O:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1187,3,0,3,2,2,1O:1O:1O,,1O:1O:2O,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1188,3,1,1,1,2,1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
1189,3,1,1,1,2,1O:1O:2O,,1N2O,,1L:1L,1,0.03000300030003
1190,3,1,1,2,2,1O:1O:1O,,1N1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1191,3,1,4,1,2,1O:1O:1O,,:1O:1O:1O,,1L:1L,1,0.03000300030003
1192,3,1,4,1,2,1O:1O:1O,,::1O:2O,,1L:1L,1,0.03000300030003
1193,3,1,4,1,2,1O:1O:1O,1O,:1O:1O:1O,,1L:1L,1,0.03000300030003
1194,3,1,4,1,2,:1O:1O,,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1195,3,2,1,1,2,1O:1O:2O,:,1N3O2S,,1L:1L,1,0.03000300030003
1196,3,2,3,1,2,1O:1O:1O,:,1O:1O:1O,,1L:1L,1,0.03000300030003
1197,3,2,3,1,2,1O:1O:2O,:,1O:1O:1O,,1L:1L,1,0.03000300030003
1198,4,0,0,2,2,1O:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1199,4,0,0,2,2,1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1200,4,0,0,2,2,1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1201,4,0,0,2,2,:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1202,4,0,0,2,2,::1O:1O,,,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1203,4,0,1,1,2,1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
1204,4,0,1,1,2,1O:1O:1O:1O,,1N4O2S,,1L:1L,1,0.03000300030003
1205,4,0,1,1,2,1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
1206,4,0,1,1,2,1O:1O:1O:1O,,2O2S,,1L:1L,1,0.03000300030003
