,num_dol,num_prn,num_tfsi,num_ps,num_li,atoms_dol,atoms_prn,atoms_tfsi,atoms_ps,atoms_li,count,%
676,4,2,1,2,1,::1O:1O,:,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
677,4,5,0,1,2,:1O:1O:1O,1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
678,4,5,0,1,2,::1O:1O,::1N:1N:1N,,,1L:1L,1,0.03000300030003
679,5,3,0,1,2,::::2O,1N:1N:1N,,,1L:1L,1,0.03000300030003
680,5,3,0,2,1,::1O:1O:1O,::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
681,5,3,0,2,1,::1O:1O:2O,::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
682,5,3,0,2,1,:::1O:1O,1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
683,5,3,0,2,1,:::1O:1O,:1N:1N,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
684,5,3,0,2,1,:::1O:2O,::1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
685,4,5,0,1,2,1O:1O:1O:1O,::1N:1N:1N,,,1L:1L,1,0.03000300030003
686,4,5,0,1,1,::1O:2O,::1N:1N:1N,,,1L,1,0.03000300030003
687,5,3,0,2,1,::::1O,:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
688,4,5,0,1,1,:::2O,::1N:1N:1N,,,1L,1,0.03000300030003
689,5,3,0,2,1,::::1O,:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
690,5,3,0,2,1,::::1O,:1N:1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
691,4,5,0,1,1,:::,:::1N:1N,,,1L,1,0.03000300030003
692,5,3,0,2,1,::::1O,::1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
693,4,5,0,1,1,:::,:1N:1N:1N:1N,,,1L,1,0.03000300030003
694,5,3,0,1,2,::1O:1O:2O,1N:1N:1N,,,1L:1L,1,0.03000300030003
695,4,5,0,1,2,::1O:2O,1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
696,5,3,0,1,2,1O:1O:1O:1O:1O,:1N:1N,,,1L:1L,1,0.03000300030003
697,5,3,0,1,1,::::2O,1N:1N:1N,,,1L,1,0.03000300030003
698,5,3,0,1,1,::::,::1N,,,1L,1,0.03000300030003
699,4,5,1,1,1,:::1O,:1N:1N:1N:1N,1O,,1L,1,0.03000300030003
700,4,5,1,1,1,:::,::1N:1N:1N,1O,,1L,1,0.03000300030003
701,4,5,1,1,1,::1O:1O,:::1N:1N,1O,,1L,1,0.03000300030003
702,4,5,1,1,1,::1O:1O,:::1N:1N,,,1L,1,0.03000300030003
703,4,5,1,1,1,:1O:1O:2O,:::1N:1N,1O,,1L,1,0.03000300030003
704,4,5,0,3,2,:::,:::1N:1N,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
705,4,5,0,2,2,:::1O,::1N:1N:1N,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
706,4,5,0,2,2,:::,::1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
707,4,5,0,2,2,:1O:1O:1O,::1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
708,4,5,0,2,1,:::1O,::::1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
709,4,5,0,2,1,:::1O,::::1N,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
710,4,5,0,2,1,:::,::1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
711,4,5,0,2,1,::1O:1O,::::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
712,5,3,0,1,1,::::1O,::1N,,,1L,1,0.03000300030003
713,5,3,0,2,2,::1O:1O:1O,1N:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
714,5,3,0,2,2,::1O:1O:1O,1N:1N:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
715,4,5,1,1,2,::1O:1O,::1N:1N:1N,1O,,1L:1L,1,0.03000300030003
716,5,3,1,1,1,:::1O:1O,::1N,1O1S,,1L,1,0.03000300030003
717,4,4,1,1,1,:::1O,:1N:1N:1N,,,1L,1,0.03000300030003
718,4,4,1,1,1,:::,::1N:1N,2O1S,,1L,1,0.03000300030003
719,4,4,1,1,1,:::,::1N:1N,2O,,1L,1,0.03000300030003
720,5,3,1,1,1,::1O:1O:1O,::1N,,,1L,1,0.03000300030003
721,5,3,1,1,1,::1O:1O:1O,::1N,1O1S,,1L,1,0.03000300030003
722,4,4,1,1,1,:::,::1N:1N,1O,,1L,1,0.03000300030003
723,4,4,1,1,1,:::,:1N:1N:1N,1O,,1L,1,0.03000300030003
724,5,3,1,1,1,:::1O:2O,:1N:1N,1O,,1L,1,0.03000300030003
725,5,3,0,2,2,::1O:1O:2O,1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
726,4,4,1,1,1,:::,:1N:1N:1N,,,1L,1,0.03000300030003
727,4,4,1,1,1,::1O:2O,:::1N,1O,,1L,1,0.03000300030003
728,4,4,1,1,1,::1O:1O,:::1N,,,1L,1,0.03000300030003
729,4,4,1,1,1,::1O:1O,::1N:1N,,,1L,1,0.03000300030003
730,4,4,1,1,1,::1O:1O,1N:1N:1N:1N,,,1L,1,0.03000300030003
731,5,3,1,1,1,::::,1N:1N:1N,1O,,1L,1,0.03000300030003
732,4,4,1,1,1,:1O:1O:1O,::1N:1N,,,1L,1,0.03000300030003
733,4,4,1,1,1,:::1O,::1N:1N,1O,,1L,1,0.03000300030003
734,4,4,1,1,1,:::1O,:::1N,1O1S,,1L,1,0.03000300030003
735,4,4,1,1,1,:::1O,:::1N,2O,,1L,1,0.03000300030003
736,5,3,1,1,1,::1O:1O:1O,:1N:1N,2O1S,,1L,1,0.03000300030003
737,4,5,0,1,1,:1O:1O:2O,::1N:1N:1N,,,1L,1,0.03000300030003
738,4,5,0,1,1,:1O:1O:1O,::::1N,,,1L,1,0.03000300030003
739,4,5,0,1,1,:1O:1O:1O,::1N:1N:1N,,,1L,1,0.03000300030003
740,4,5,0,1,0,:::1O,::::1N,,,,1,0.03000300030003
741,4,4,1,1,2,:::1O,1N:1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
742,4,4,1,1,2,::1O:1O,:1N:1N:1N,2O1S,,1L:1L,1,0.03000300030003
743,4,4,1,1,2,::1O:1O,:1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
744,4,4,1,1,2,:1O:1O:2O,:1N:1N:1N,,,1L:1L,1,0.03000300030003
745,4,4,1,1,2,:1O:1O:1O,:1N:1N:1N,2O1S,,1L:1L,1,0.03000300030003
746,4,4,1,1,2,:1O:1O:1O,:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
747,4,4,1,1,2,:1O:1O:1O,1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
748,4,4,1,1,2,:1O:1O:1O,1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
749,4,4,1,1,2,1O:1O:1O:2O,:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
750,4,4,1,1,1,:::2O,::1N:1N,1O1S,,1L,1,0.03000300030003
751,4,4,1,1,1,:::1O,:::1N,2O1S,,1L,1,0.03000300030003
752,4,5,1,1,2,::1O:1O,1N:1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
753,4,5,1,1,2,:::,1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
754,4,4,0,2,3,:1O:1O:1O,1N:1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
755,5,2,0,2,1,:::1O:1O,:,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
756,5,3,0,1,0,:::1O:2O,::1N,,,,1,0.03000300030003
757,5,2,0,2,1,::::1O,:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
758,5,2,0,2,1,:::1O:2O,:,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
759,5,3,0,1,0,::::,::1N,,,,1,0.03000300030003
760,5,3,0,1,0,::::1O,:1N:1N,,,,1,0.03000300030003
761,5,2,0,2,1,:::1O:1O,:1N,,1S:1S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
762,5,2,0,2,1,:::1O:1O,:1N,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
763,5,2,0,2,1,:::1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
764,5,2,0,1,1,::1O:1O:2O,:1N,,,1L,1,0.03000300030003
765,5,2,0,2,1,:::1O:1O,1N:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
766,5,2,0,2,1,:1O:1O:1O:2O,:,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
767,5,2,0,1,2,:::1O:1O,1N:1N,,,1L:1L,1,0.03000300030003
768,5,2,0,1,2,:1O:1O:1O:1O,1N:1N,,,1L:1L,1,0.03000300030003
769,5,2,0,1,1,::::1O,:1N,,,1L,1,0.03000300030003
770,5,2,0,1,1,:::1O:2O,:1N,,,1L,1,0.03000300030003
771,5,2,0,1,1,:::1O:2O,1N:1N,,,1L,1,0.03000300030003
772,5,2,0,2,1,::::1O,:1N,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
773,5,2,0,2,1,::::2O,:,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
774,5,3,0,1,0,:::1O:1O,::1N,,,,1,0.03000300030003
775,5,2,0,2,2,::1O:1O:2O,1N:1N,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
776,5,2,1,2,2,:::1O:1O,1N:1N,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
777,5,2,1,1,2,::1O:1O:1O,1N:1N,1O,,1L:1L,1,0.03000300030003
778,5,2,1,1,2,1O:1O:1O:1O:1O,1N:1N,,,1L:1L,1,0.03000300030003
779,5,2,1,1,1,::::2O,:1N,1O1S,,1L,1,0.03000300030003
780,5,2,1,1,1,::::2O,:1N,1O,,1L,1,0.03000300030003
781,5,2,1,1,1,::::1O,1N:1N,,,1L,1,0.03000300030003
782,5,2,1,1,1,::::,1N:1N,1O,,1L,1,0.03000300030003
783,5,2,1,1,1,:::1O:1O,:1N,2O1S,,1L,1,0.03000300030003
784,5,2,1,1,1,:::1O:1O,1N:1N,2O1S,,1L,1,0.03000300030003
785,5,2,1,1,1,:::1O:1O,1N:1N,,,1L,1,0.03000300030003
786,5,2,1,1,1,::1O:1O:2O,:1N,2O,,1L,1,0.03000300030003
787,5,2,1,1,1,::1O:1O:1O,:1N,1O,,1L,1,0.03000300030003
788,5,2,1,1,1,:1O:1O:1O:1O,:1N,,,1L,1,0.03000300030003
789,5,2,0,3,1,::1O:1O:2O,:,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
790,5,2,0,2,2,:::1O:1O,1N:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
791,5,3,0,1,1,::1O:2O:2O,::1N,,,1L,1,0.03000300030003
792,5,2,0,1,1,:1O:1O:1O:2O,:1N,,,1L,1,0.03000300030003
793,4,5,1,1,2,:::1O,:1N:1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
794,4,6,0,1,1,:::1O,::::1N:1N,,,1L,1,0.03000300030003
795,4,7,0,1,2,:::,:1N:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
796,4,6,1,1,2,:::,:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
797,4,6,1,1,2,:1O:1O:1O,:::1N:1N:1N,1O,,1L:1L,1,0.03000300030003
798,4,6,0,2,1,:::1O,::::1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
799,4,6,0,1,2,::1O:1O,:::1N:1N:1N,,,1L:1L,1,0.03000300030003
800,5,3,0,1,1,:::1O:2O,::1N,,,1L,1,0.03000300030003
801,4,6,0,1,2,:1O:1O:1O,::1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
802,4,6,0,1,1,:::,:1N:1N:1N:1N:1N,,,1L,1,0.03000300030003
803,5,2,0,1,1,:1O:1O:1O:2O,1N:1N,,,1L,1,0.03000300030003
804,4,6,0,1,1,::1O:1O,:::::1N,,,1L,1,0.03000300030003
805,4,6,0,1,1,::1O:1O,::::1N:1N,,,1L,1,0.03000300030003
806,4,6,0,1,1,:1O:1O:1O,:::1N:1N:1N,,,1L,1,0.03000300030003
807,4,6,0,1,1,:1O:1O:1O,::1N:1N:1N:1N,,,1L,1,0.03000300030003
808,4,6,0,1,0,:::,:::::1N,,,,1,0.03000300030003
809,4,5,1,1,2,:::2O,::1N:1N:1N,1O,,1L:1L,1,0.03000300030003
810,4,5,1,1,2,:::1O,:1N:1N:1N:1N,2O1S,,1L:1L,1,0.03000300030003
811,5,1,0,1,1,:1O:1O:1O:2O,1N,,,1L,1,0.03000300030003
812,5,1,0,1,1,:::1O:1O,1N,,,1L,1,0.03000300030003
813,5,1,0,2,1,:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
814,5,1,0,2,1,:1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
815,5,2,0,1,0,::::2O,:1N,,,,1,0.03000300030003
816,5,2,0,1,0,::::1O,:1N,,,,1,0.03000300030003
817,5,2,0,1,0,::::1O,:,,,,1,0.03000300030003
818,5,2,0,1,0,:::1O:1O,:1N,,,,1,0.03000300030003
819,5,1,1,1,1,:::1O:2O,,1O,,1L,1,0.03000300030003
820,5,1,1,1,1,:::1O:1O,,2O,,1L,1,0.03000300030003
821,5,1,1,1,1,:1O:1O:1O:1O,1N,1O1S,,1L,1,0.03000300030003
822,5,1,0,3,1,::::1O,,,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
823,5,1,0,3,1,::::1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
824,5,1,0,2,1,::::1O,1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
825,5,1,0,2,1,::::1O,1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
826,5,1,0,2,1,:::1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
827,5,1,0,2,1,:::1O:1O,1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
828,5,1,0,2,1,::1O:1O:2O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
829,5,1,0,2,1,::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
830,4,4,1,1,1,1O:1O:1O:1O,:::1N,,,1L,1,0.03000300030003
831,4,4,0,2,2,::1O:1O,:1N:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
832,4,2,1,2,1,::1O:1O,:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
833,5,5,0,1,0,::1O:1O:1O,::::,,,,1,0.03000300030003
834,5,4,1,1,1,::::1O,::1N:1N,,,1L,1,0.03000300030003
835,5,4,1,1,1,::::1O,::1N:1N,1O,,1L,1,0.03000300030003
836,4,3,0,2,1,::1O:2O,::,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
837,5,4,1,1,1,::::1O,::1N:1N,1O1S,,1L,1,0.03000300030003
838,5,4,1,1,1,::::2O,::1N:1N,1O,,1L,1,0.03000300030003
839,5,4,1,1,2,::::1O,:1N:1N:1N,,,1L:1L,1,0.03000300030003
840,4,3,0,2,1,::1O:2O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
841,4,3,0,2,1,::1O:2O,:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
842,4,3,0,2,1,::1O:1O,:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
843,5,3,0,1,0,:::1O:1O,::,,,,1,0.03000300030003
844,4,3,0,2,1,::1O:1O,::1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
845,4,3,0,2,1,::1O:1O,::1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
846,5,5,0,1,1,:::1O:1O,:::1N:1N,,,1L,1,0.03000300030003
847,4,3,0,2,1,::1O:1O,::1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
848,4,3,0,2,1,::1O:1O,::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
849,4,3,0,2,1,::1O:1O,::,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
850,4,3,0,2,1,::1O:2O,::1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
851,4,3,0,2,1,:::,:1N:1N,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
852,4,3,0,2,1,:::,:1N:1N,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
853,4,3,0,2,1,:::,:1N:1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
854,4,3,0,2,2,::1O:1O,1N:1N:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
855,4,3,0,2,2,::1O:1O,1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
856,4,3,0,2,2,:1O:1O:2O,:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
857,4,3,0,2,2,:1O:1O:2O,1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
858,4,3,0,2,2,:1O:1O:1O,1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
859,4,3,0,2,2,:1O:1O:1O,1N:1N:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
860,4,3,0,2,2,:1O:1O:1O,1N:1N:1N,,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
861,4,3,0,2,2,:1O:1O:1O,1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
862,4,3,0,2,1,:::1O,::1N,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
863,4,3,0,2,1,:::1O,::1N,,2S:2S:3S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
864,4,3,0,2,1,:::1O,:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
865,4,3,0,2,1,:::1O,1N:1N:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
866,5,4,1,1,1,:::1O:2O,::1N:1N,1O,,1L,1,0.03000300030003
867,5,4,1,1,1,::::,1N:1N:1N:1N,,,1L,1,0.03000300030003
868,4,3,0,2,1,:::,::1N,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
869,4,3,0,2,1,::1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
870,4,3,0,2,1,:1O:1O:1O,::1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
871,4,3,0,2,2,::1O:1O,:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
872,4,3,0,1,0,:::2O,::,,,,1,0.03000300030003
873,6,1,0,2,1,::1O:1O:1O:2O,1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
874,4,3,0,1,1,1O:1O:1O:2O,::1N,,,1L,1,0.03000300030003
875,6,1,0,2,1,:::1O:1O:1O,,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
876,6,1,0,2,1,:::1O:1O:1O,,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
877,4,3,0,1,1,1O:1O:1O:1O,::1N,,,1L,1,0.03000300030003
878,6,1,0,2,1,:::1O:1O:1O,1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
879,6,1,0,2,1,:::1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
880,4,3,0,1,0,:::1O,::1N,,,,1,0.03000300030003
881,4,3,0,2,1,1O:1O:1O:2O,::,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
882,6,1,0,2,1,::::1O:2O,1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
883,6,1,0,2,1,:::::,1N,,2S:2S:3S:4S:4S:5S:5S:5S,1L,1,0.03000300030003
884,4,3,0,1,0,:::,::,,,,1,0.03000300030003
885,4,3,0,1,0,:::,:1N:1N,,,,1,0.03000300030003
886,4,3,0,1,0,::1O:2O,::,,,,1,0.03000300030003
887,4,2,1,2,2,:1O:1O:1O,1N:1N,1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
888,4,2,1,2,2,:1O:1O:1O,1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
889,6,0,0,2,1,::1O:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
890,5,6,0,1,2,:::1O:1O,::1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
891,5,6,0,1,2,:::1O:1O,:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
892,5,6,0,1,1,::::,:::1N:1N:1N,,,1L,1,0.03000300030003
893,4,3,0,1,2,::1O:2O,1N:1N:1N,,,1L:1L,1,0.03000300030003
894,4,3,0,1,2,::1O:1O,:1N:1N,,,1L:1L,1,0.03000300030003
895,4,3,0,1,2,::1O:1O,1N:1N:1N,,,1L:1L,1,0.03000300030003
896,4,3,0,1,2,:1O:1O:2O,:1N:1N,,,1L:1L,1,0.03000300030003
897,4,3,0,1,2,:1O:1O:1O,:1N:1N,,,1L:1L,1,0.03000300030003
898,5,5,0,1,1,:::1O:2O,::1N:1N:1N,,,1L,1,0.03000300030003
899,4,3,0,1,2,1O:1O:1O:2O,::1N,,,1L:1L,1,0.03000300030003
900,4,3,0,1,2,1O:1O:1O:1O,:1N:1N,,,1L:1L,1,0.03000300030003
901,4,3,0,1,1,:::2O,:1N:1N,,,1L,1,0.03000300030003
902,5,5,0,1,1,::::,1N:1N:1N:1N:1N,,,1L,1,0.03000300030003
903,4,3,0,1,1,:::1O,::1N,,,1L,1,0.03000300030003
904,5,5,0,1,1,::::,::1N:1N:1N,,,1L,1,0.03000300030003
905,5,5,0,1,1,::::1O,:1N:1N:1N:1N,,,1L,1,0.03000300030003
906,5,5,0,1,2,::1O:1O:1O,:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
907,5,5,1,1,2,:::1O:2O,:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
908,4,3,0,2,2,::1O:1O,1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
909,4,3,0,3,1,:::,::,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
910,4,4,0,2,2,::1O:1O,1N:1N:1N:1N,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
911,5,4,0,1,1,:1O:1O:1O:1O,:::1N,,,1L,1,0.03000300030003
912,5,3,1,1,2,:::1O:2O,1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
913,5,3,1,2,1,::::1O,::1N,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
914,5,3,1,2,2,:::1O:1O,:1N:1N,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
915,5,4,0,1,0,::::1O,:::,,,,1,0.03000300030003
916,4,4,0,1,2,::1O:1O,::1N:1N,,,1L:1L,1,0.03000300030003
917,5,4,0,1,0,::::1O,:::1N,,,,1,0.03000300030003
918,5,4,0,1,1,:1O:1O:1O:1O,::1N:1N,,,1L,1,0.03000300030003
919,5,4,0,1,1,::1O:1O:2O,:1N:1N:1N,,,1L,1,0.03000300030003
920,5,4,0,1,1,::::2O,:1N:1N:1N,,,1L,1,0.03000300030003
921,5,4,0,1,1,::1O:1O:2O,::1N:1N,,,1L,1,0.03000300030003
922,4,4,0,1,1,:::2O,1N:1N:1N:1N,,,1L,1,0.03000300030003
923,5,4,0,1,1,:::1O:1O,1N:1N:1N:1N,,,1L,1,0.03000300030003
924,4,4,0,1,1,:::,::1N:1N,,,1L,1,0.03000300030003
925,4,4,0,1,1,::2O:2O,::1N:1N,,,1L,1,0.03000300030003
926,4,4,0,1,1,::1O:2O,1N:1N:1N:1N,,,1L,1,0.03000300030003
927,4,4,0,1,1,::1O:1O,:::1N,,,1L,1,0.03000300030003
928,5,3,1,1,2,:::1O:1O,1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
929,5,3,1,1,2,:::1O:1O,1N:1N:1N,1O,,1L:1L,1,0.03000300030003
930,5,3,1,1,2,::1O:1O:1O,:1N:1N,,,1L:1L,1,0.03000300030003
931,5,3,1,1,2,::1O:1O:1O,1N:1N:1N,,,1L:1L,1,0.03000300030003
932,4,4,0,2,2,:1O:1O:1O,::1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
933,4,4,0,2,2,:1O:1O:1O,:1N:1N:1N,,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
934,4,4,0,2,2,:1O:1O:1O,:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
935,4,4,0,2,1,:::1O,:::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
936,4,4,0,2,1,:::1O,:1N:1N:1N,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
937,4,4,0,2,1,:::,::1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
938,4,4,0,2,1,:::,1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
939,4,4,0,2,1,::1O:2O,:::1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
940,4,4,0,2,1,::1O:2O,::1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
941,4,4,0,2,1,::1O:1O,:::1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
942,5,3,1,1,1,::::,:1N:1N,,,1L,1,0.03000300030003
943,4,4,0,2,1,::1O:1O,::1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
944,4,4,0,2,1,::1O:1O,:1N:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
945,5,3,1,1,2,:1O:1O:1O:2O,1N:1N:1N,1O,,1L:1L,1,0.03000300030003
