,num_dol,num_tfetfe,num_tfsi,num_ps,num_li,atoms_dol,atoms_tfetfe,atoms_tfsi,atoms_ps,atoms_li,count,%
242,4,0,4,1,2,1O:1O:1O:1O,,1O:1O:1O:1O1S,,1L:1L,2,0.06000600060006
243,5,0,3,1,2,:1O:1O:1O:2O,,:2O:2O1S,,1L:1L,2,0.06000600060006
244,5,0,2,1,2,1O:1O:1O:2O:2O,,1O:2O,,1L:1L,2,0.06000600060006
245,6,0,1,1,2,::1O:1O:1O:1O,,2O1S,,1L:1L,2,0.06000600060006
246,5,0,3,1,2,1O:1O:1O:1O:1O,,::1O1S,,1L:1L,2,0.06000600060006
247,3,1,3,1,2,1O:1O:1O,,1N3O2S:1O:1O,,1L:1L,2,0.06000600060006
248,5,0,2,1,2,:1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,2,0.06000600060006
249,5,0,3,1,2,1O:1O:1O:1O:1O,,1O:1O:2O1S,,1L:1L,2,0.06000600060006
250,5,0,3,1,2,1O:1O:1O:1O:1O,,1O:1O:1O1S,,1L:1L,2,0.06000600060006
251,3,1,3,1,2,1O:1O:1O,,1O:1O:2O,,1L:1L,2,0.06000600060006
252,4,0,2,2,2,1O:1O:1O:2O,,:1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
253,5,0,3,1,2,::1O:1O:2O,,1O:1O:1O1S,,1L:1L,2,0.06000600060006
254,3,1,3,1,2,1O:1O:1O,,1O:1O:1O,,1L:1L,2,0.06000600060006
255,5,0,2,4,2,:::1O:1O,,2O1S:2O1S,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
256,5,0,3,1,2,:1O:1O:1O:1O,,1N1O1S:1O:1O1S,,1L:1L,2,0.06000600060006
257,5,0,3,1,2,:1O:1O:1O:2O,,1O:1O1S:1O1S,,1L:1L,2,0.06000600060006
258,5,0,3,1,2,:1O:1O:1O:2O,,1O:1O1S:2O1S,,1L:1L,2,0.06000600060006
259,4,0,2,1,2,:1O:1O:2O,,1O1S:1O1S,,1L:1L,2,0.06000600060006
260,5,0,3,1,2,1O:1O:1O:2O:2O,,1O:1O:1O1S,,1L:1L,2,0.06000600060006
261,3,1,3,1,2,1O:1O:1O,,1O:1O1S:2O,,1L:1L,2,0.06000600060006
262,3,1,3,1,2,1O:1O:1O,,1O:1O1S:1O1S,,1L:1L,2,0.06000600060006
263,4,0,2,1,2,1O:1O:1O:1O,,:1N3O2S,,1L:1L,2,0.06000600060006
264,6,0,1,1,2,:1O:1O:1O:1O:2O,,2O,,1L:1L,2,0.06000600060006
265,5,0,3,1,2,::1O:1O:1O,,:1O1S:2O,,1L:1L,2,0.06000600060006
266,4,0,3,1,2,1O:1O:1O:1O,,:1O:2O1S,,1L:1L,2,0.06000600060006
267,4,0,2,4,2,::1O:1O,,:1O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
268,4,0,2,1,2,1O:1O:1O:1O,,2O:2O2S,,1L:1L,2,0.06000600060006
269,5,1,2,1,2,:1O:1O:1O:2O,,1N3O2S:1O,,1L:1L,2,0.06000600060006
270,5,1,2,1,2,1O:1O:1O:1O:2O,,1O:2O2S,,1L:1L,2,0.06000600060006
271,4,0,4,1,2,:1O:1O:1O,,:1O:1O1S:2O,,1L:1L,2,0.06000600060006
272,4,0,3,1,2,1O:1O:1O:2O,,:1N1O1S:2O1S,,1L:1L,2,0.06000600060006
273,4,0,3,1,2,1O:1O:1O:2O,,:1O:1O1S,,1L:1L,2,0.06000600060006
274,5,1,2,1,2,:1O:1O:1O:1O,,1N1O1S:2O1S,,1L:1L,2,0.06000600060006
275,5,0,2,2,2,1O:1O:1O:1O:1O,,:1O1S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
276,5,1,2,1,2,:1O:1O:1O:1O,,1O1S:2O2S,,1L:1L,2,0.06000600060006
277,5,1,2,1,2,:1O:1O:1O:1O,,1O:2O1S,,1L:1L,2,0.06000600060006
278,5,0,2,2,2,1O:1O:1O:1O:1O,,:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
279,4,0,3,1,2,:1O:1O:1O,,1N1O1S:1O1S:2O1S,,1L:1L,2,0.06000600060006
280,5,0,2,1,2,:1O:1O:1O:1O,,1O1S:3O1S,,1L:1L,2,0.06000600060006
281,4,0,1,4,2,:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
282,4,0,3,1,2,1O:1O:1O:1O,,1N3O2S:1O:1O,,1L:1L,2,0.06000600060006
283,4,0,1,4,2,:1O:1O:1O,,1O1S,::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
284,4,0,1,4,2,:1O:1O:1O,,1O1S,:::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
285,4,0,3,1,2,1O:1O:1O:1O,,1N1O1S:1O:2O,,1L:1L,2,0.06000600060006
286,4,0,1,2,2,:1O:1O:1O,,1O1S,1S:2S:3S:3S:4S:4S:4S:5S,1L:1L,2,0.06000600060006
287,4,0,1,2,2,:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
288,4,0,3,1,2,:1O:1O:1O,,1N2O2S:1O:1O1S,,1L:1L,2,0.06000600060006
289,4,0,3,1,2,1O:1O:1O:1O,,1N1O1S:1O:1O1S,,1L:1L,2,0.06000600060006
290,4,0,1,3,2,1O:1O:1O:1O,,1O,::1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
291,5,1,2,1,2,1O:1O:1O:1O:1O,,:1O,,1L:1L,2,0.06000600060006
292,4,0,3,1,2,1O:1O:1O:2O,,1O:1O:2O2S,,1L:1L,2,0.06000600060006
293,4,0,1,3,2,1O:1O:1O:2O,,1O,:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
294,4,0,1,3,2,:1O:1O:1O,,1O1S,::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
295,4,0,1,3,2,:1O:1O:1O,,1O1S,:1S:1S:2S:2S:2S:3S:3S:3S:3S:4S:4S:5S:5S:5S:5S,1L:1L,2,0.06000600060006
296,5,0,2,2,2,:1O:1O:1O:1O,,:1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
297,4,0,3,1,2,1O:1O:1O:1O,,1O:1O:2O2S,,1L:1L,2,0.06000600060006
298,5,0,2,2,2,:1O:1O:1O:2O,,:1O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
299,4,0,3,1,2,1O:1O:1O:2O,,1N1O1S:1O:2O1S,,1L:1L,2,0.06000600060006
300,4,0,1,3,2,:1O:1O:1O,,1O1S,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:4S:5S:5S,1L:1L,2,0.06000600060006
301,4,0,1,3,2,:1O:1O:1O,,1O1S,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
302,4,0,3,1,2,1O:1O:1O:2O,,1O1S:1O1S:2O1S,,1L:1L,2,0.06000600060006
303,4,0,1,3,2,:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
304,4,0,1,3,2,:1O:1O:1O,,1O,:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
305,4,0,1,3,2,:1O:1O:1O,,1O,:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
306,4,0,1,3,2,::1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
307,4,0,1,3,2,::1O:1O,,1O1S,::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
308,4,0,1,3,2,:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
309,4,0,3,1,2,1O:1O:1O:1O,,1O:1O1S:1O1S,,1L:1L,2,0.06000600060006
310,5,1,1,1,2,:1O:1O:1O:1O,1O,1N4O2S,,1L:1L,2,0.06000600060006
311,4,0,1,3,2,:1O:1O:1O,,,::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
312,4,0,1,4,2,:1O:1O:1O,,1O,::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
313,5,0,2,1,2,::1O:1O:2O,,1O1S:2O1S,,1L:1L,2,0.06000600060006
314,4,0,3,1,2,:1O:1O:1O,,1N2O2S:2O1S:2O1S,,1L:1L,2,0.06000600060006
315,4,0,1,4,2,::1O:1O,,1O,::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
316,5,1,1,1,2,1O:1O:1O:1O:1O,,1N2O2S,,1L:1L,2,0.06000600060006
317,5,1,1,1,1,:::1O:1O,,1O,,1L,2,0.06000600060006
318,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,2,0.06000600060006
319,6,0,0,1,1,::1O:1O:1O:1O,,,,1L,2,0.06000600060006
320,5,0,2,1,2,:1O:1O:1O:2O,,1N3O2S:1O,,1L:1L,2,0.06000600060006
321,6,0,0,1,2,1O:1O:1O:1O:1O:1O,,,,1L:1L,2,0.06000600060006
322,4,0,0,2,2,1O:1O:1O:1O,,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
323,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:1O1S,,1L:1L,2,0.06000600060006
324,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:3O1S,,1L:1L,2,0.06000600060006
325,5,0,2,1,2,:1O:1O:1O:2O,,1N2O2S:1O,,1L:1L,2,0.06000600060006
326,4,0,2,1,2,1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,2,0.06000600060006
327,5,0,2,1,2,:1O:1O:1O:2O,,1N2O1S:1O1S,,1L:1L,2,0.06000600060006
328,4,0,3,1,2,:1O:1O:2O,,:1O1S:2O1S,,1L:1L,2,0.06000600060006
329,4,0,2,1,2,1O:1O:1O:1O,,1N3O2S:1O1S,,1L:1L,2,0.06000600060006
330,6,0,0,2,2,::1O:1O:1O:1O,,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
331,4,0,3,1,2,1O:1O:1O:1O,,:1O:1O1S,,1L:1L,2,0.06000600060006
332,5,0,2,1,2,:1O:1O:1O:1O,,1O:3O1S,,1L:1L,2,0.06000600060006
333,4,0,2,1,2,1O:1O:1O:1O,,1O1S:2O,,1L:1L,2,0.06000600060006
334,4,0,2,1,2,1O:1O:1O:1O,,1O:1O1S,,1L:1L,2,0.06000600060006
335,3,1,4,1,2,1O:1O:1O,,:1O:1O1S:2O1S,,1L:1L,2,0.06000600060006
336,4,0,1,4,3,:1O:1O:1O,,1O,::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S,1L:1L:1L,2,0.06000600060006
337,4,0,3,1,2,:1O:1O:2O,,1O:1O1S:2O,,1L:1L,2,0.06000600060006
338,4,0,1,2,2,1O:1O:1O:2O,,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
339,5,1,1,1,2,1O:1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
340,4,0,3,1,2,:1O:1O:1O,,1N3O2S:1O:2O1S,,1L:1L,2,0.06000600060006
341,4,0,1,4,2,::1O:1O,,1O,::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
342,4,0,1,4,2,::1O:1O,,1O,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
343,5,1,1,1,2,1O:1O:1O:1O:2O,,2O,,1L:1L,2,0.06000600060006
344,4,0,3,1,2,:1O:1O:1O,,1O1S:2O:2O1S,,1L:1L,2,0.06000600060006
345,4,0,3,1,2,:1O:1O:1O,,1O:1O1S:1O1S,,1L:1L,2,0.06000600060006
346,4,0,3,1,2,1O:1O:1O:1O,,1N1O1S:1O1S:2O1S,,1L:1L,2,0.06000600060006
347,5,2,0,1,1,:1O:1O:1O:2O,:,,,1L,2,0.06000600060006
348,4,0,1,4,2,::1O:1O,,1O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
349,5,1,1,1,2,1O:1O:1O:1O:2O,,1N2O1S,,1L:1L,2,0.06000600060006
350,5,2,0,1,1,::1O:1O:1O,1O:1O,,,1L,2,0.06000600060006
351,4,0,3,1,2,1O:1O:1O:1O,,1N1O1S:1O1S:1O1S,,1L:1L,2,0.06000600060006
352,4,0,3,1,2,:1O:1O:1O,,:1N3O2S:1O,,1L:1L,2,0.06000600060006
353,5,0,2,1,2,:1O:1O:2O:2O,,1O:2O1S,,1L:1L,2,0.06000600060006
354,4,0,1,1,3,1O:1O:1O:2O,,2O1S,,1L:1L:1L,2,0.06000600060006
355,5,0,2,1,2,:1O:1O:1O:2O,,:2O2S,,1L:1L,2,0.06000600060006
356,5,0,2,1,2,:1O:1O:1O:2O,,1O:2O1S,,1L:1L,2,0.06000600060006
357,5,0,2,1,2,:1O:1O:1O:2O,,1O:2O,,1L:1L,2,0.06000600060006
358,4,0,1,1,2,1O:1O:1O:2O,,3O2S,,1L:1L,2,0.06000600060006
359,4,0,1,3,2,1O:1O:1O:1O,,1O,:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
360,5,0,3,1,2,:1O:1O:1O:1O,,1N3O2S:1O:1O,,1L:1L,2,0.06000600060006
361,3,0,1,4,2,:1O:1O,,1O1S,:::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
362,5,0,1,2,2,:1O:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
363,6,2,0,1,2,1O:1O:1O:1O:1O:1O,:,,,1L:1L,2,0.06000600060006
364,6,0,2,1,2,::1O:1O:1O:1O,,2O:2O1S,,1L:1L,2,0.06000600060006
365,6,1,1,1,1,:::1O:1O:1O,,1O,,1L,2,0.06000600060006
366,6,1,1,1,1,:::1O:1O:1O,,,,1L,2,0.06000600060006
367,5,0,1,2,2,:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
368,3,0,1,4,2,:1O:1O,,1O1S,::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
369,6,0,2,1,2,::1O:1O:1O:2O,,1O:2O1S,,1L:1L,2,0.06000600060006
370,3,0,1,3,3,1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:4S:4S:4S:4S:4S:4S,1L:1L:1L,2,0.06000600060006
371,4,1,1,2,2,1O:1O:1O:1O,,2O1S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,2,0.06000600060006
372,7,0,2,1,2,::1O:1O:1O:1O:1O,,1O:1O,,1L:1L,2,0.06000600060006
373,7,0,0,1,1,::1O:1O:1O:1O:2O,,,,1L,2,0.06000600060006
374,5,0,1,2,2,::1O:1O:1O,,,2S:3S:4S:4S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
375,3,0,3,1,2,:1O:1O,,1N3O2S:1O:2O1S,,1L:1L,2,0.06000600060006
376,7,0,0,1,1,:::1O:1O:1O:2O,,,,1L,2,0.06000600060006
377,5,0,1,1,2,:1O:1O:1O:1O,,3O1S,,1L:1L,2,0.06000600060006
378,6,0,2,1,2,::1O:1O:1O:1O,,1O:1O1S,,1L:1L,2,0.06000600060006
379,2,1,1,4,2,1O:1O,,1O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
380,3,0,3,2,2,:1O:1O,,1O1S:2O1S:2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
381,4,1,1,1,2,:1O:1O:1O,,2O1S,,1L:1L,2,0.06000600060006
382,4,1,1,1,2,:1O:1O:1O,,1N3O2S,,1L:1L,2,0.06000600060006
383,6,0,2,1,2,::1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,2,0.06000600060006
384,4,1,2,1,2,1O:1O:1O:1O,,1O1S:2O,,1L:1L,2,0.06000600060006
385,6,0,2,1,2,::1O:1O:1O:1O,,1N1O1S:2O1S,,1L:1L,2,0.06000600060006
386,5,0,1,4,2,::1O:1O:1O,,1O1S,:::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
387,3,0,3,2,2,:1O:1O,,1O:1O1S:2O1S,3S:4S:5S:5S:5S:5S:5S:5S,1L:1L,2,0.06000600060006
388,3,0,3,2,2,:1O:1O,,1O:1O:1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
389,6,0,1,2,2,::1O:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
390,4,1,1,1,2,1O:1O:1O:2O,,3O1S,,1L:1L,2,0.06000600060006
391,6,2,0,1,1,:::1O:1O:1O,:,,,1L,2,0.06000600060006
392,6,0,2,1,2,:1O:1O:1O:2O:2O,,1O:1O1S,,1L:1L,2,0.06000600060006
393,5,0,1,4,2,:::1O:1O,,1O1S,::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
394,5,0,1,2,2,::1O:1O:1O,,1O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
395,3,0,3,1,2,:1O:1O,,1N1O1S:1N3O2S:2O1S,,1L:1L,2,0.06000600060006
396,3,0,3,2,2,:1O:1O,,1O:2O1S:2O1S,3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
397,7,0,1,1,2,1O:1O:1O:1O:1O:1O:2O,,1O,,1L:1L,2,0.06000600060006
398,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,:::1S:1S:2S:3S:3S,1L:1L,2,0.06000600060006
399,7,0,1,1,2,::1O:1O:1O:1O:1O,,2O1S,,1L:1L,2,0.06000600060006
400,4,1,2,1,2,1O:1O:1O:1O,,1O:2O2S,,1L:1L,2,0.06000600060006
401,4,1,3,1,2,:1O:1O:1O,,1O:1O:2O,,1L:1L,2,0.06000600060006
402,6,0,3,1,2,:1O:1O:1O:1O:1O,,1O:1O:1O1S,,1L:1L,2,0.06000600060006
403,4,1,2,1,2,1O:1O:1O:1O,,1O:2O,,1L:1L,2,0.06000600060006
404,5,0,1,2,2,1O:1O:1O:1O:2O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
405,4,1,2,1,2,1O:1O:1O:2O,,2O1S:2O1S,,1L:1L,2,0.06000600060006
406,3,0,1,3,2,1O:1O:1O,,1O,:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
407,3,0,3,1,2,1O:1O:1O,,1O:2O:2O1S,,1L:1L,2,0.06000600060006
408,4,1,2,1,2,1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,2,0.06000600060006
409,4,1,2,1,2,1O:1O:1O:1O,,1N3O2S:1O1S,,1L:1L,2,0.06000600060006
410,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,1O1S,,1L:1L,2,0.06000600060006
411,6,0,3,1,2,::1O:1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,2,0.06000600060006
412,5,0,1,2,2,1O:1O:1O:1O:1O,,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
413,3,0,3,1,2,1O:1O:1O,,1N1O1S:1O:2O,,1L:1L,2,0.06000600060006
414,3,0,3,1,2,1O:1O:1O,,1N1O1S:1O:1O,,1L:1L,2,0.06000600060006
415,7,0,1,1,2,1O:1O:1O:1O:1O:1O:1O,,,,1L:1L,2,0.06000600060006
416,2,1,4,1,2,1O:1O,,1N1O1S:1O:1O1S:2O1S,,1L:1L,2,0.06000600060006
417,5,0,1,1,2,::1O:1O:1O,,1N3O2S,,1L:1L,2,0.06000600060006
418,4,1,3,1,2,::1O:1O,,1N3O2S:1O:1O1S,,1L:1L,2,0.06000600060006
419,3,0,3,1,2,1O:1O:2O,,1O:1O1S:1O1S,,1L:1L,2,0.06000600060006
420,3,0,3,1,2,1O:1O:1O,,1N1O1S:1O1S:2O1S,,1L:1L,2,0.06000600060006
421,7,0,1,1,1,::1O:1O:1O:1O:1O,,1O,,1L,2,0.06000600060006
422,4,1,2,1,2,1O:1O:1O:2O,,1N1O1S:1O1S,,1L:1L,2,0.06000600060006
423,2,1,2,4,2,1O:1O,,:1O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
424,5,0,1,1,2,:1O:1O:1O:2O,,2O1S,,1L:1L,2,0.06000600060006
425,5,0,1,1,2,:1O:1O:1O:2O,,1O,,1L:1L,2,0.06000600060006
426,5,0,1,3,2,::1O:1O:1O,,1O,:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
427,5,0,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
428,7,0,0,1,2,:1O:1O:1O:1O:2O:2O,,,,1L:1L,2,0.06000600060006
429,6,0,2,1,2,:1O:1O:1O:1O:2O,,:1O,,1L:1L,2,0.06000600060006
430,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
431,5,0,0,1,2,1O:1O:1O:1O:2O,,,,1L:1L,2,0.06000600060006
432,5,0,2,1,2,1O:1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,2,0.06000600060006
433,6,1,1,1,2,:1O:1O:1O:1O:2O,,1O,,1L:1L,2,0.06000600060006
434,5,0,0,2,2,:1O:1O:1O:1O,,,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
435,3,0,1,4,2,:1O:2O,,2O1S,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
436,5,0,1,2,2,:1O:1O:1O:1O,,1O1S,::1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
437,5,0,1,1,2,1O:1O:1O:1O:2O,,1N4O2S,,1L:1L,2,0.06000600060006
438,4,1,0,1,1,:1O:1O:1O,,,,1L,2,0.06000600060006
439,3,0,4,1,2,1O:1O:2O,,1O:1O:1O1S:2O,,1L:1L,2,0.06000600060006
440,5,0,1,1,2,1O:1O:1O:1O:2O,,1N2O2S,,1L:1L,2,0.06000600060006
441,5,0,2,1,2,1O:1O:1O:1O:1O,,2O:2O1S,,1L:1L,2,0.06000600060006
442,6,1,1,1,2,:1O:1O:1O:1O:2O,,1O1S,,1L:1L,2,0.06000600060006
443,4,1,3,1,2,1O:1O:1O:1O,,1N1O1S:1O:1O1S,,1L:1L,2,0.06000600060006
444,5,0,0,2,2,1O:1O:1O:2O:2O,,,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
445,4,1,2,1,2,:1O:1O:2O,,1O1S:1O1S,,1L:1L,2,0.06000600060006
446,2,0,4,1,2,1O:2O,,1N1O1S:1N1O1S:1O1S:1O1S,,1L:1L,2,0.06000600060006
447,8,0,0,1,2,1O:1O:1O:1O:1O:1O:2O:2O,,,,1L:1L,2,0.06000600060006
448,5,0,1,1,2,1O:1O:1O:1O:1O,,1O1S,,1L:1L,2,0.06000600060006
449,3,1,1,1,2,1O:1O:1O,,1N3O2S,,1L:1L,2,0.06000600060006
450,5,0,2,1,2,1O:1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,2,0.06000600060006
451,5,0,2,1,2,1O:1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,2,0.06000600060006
452,6,0,1,2,2,::1O:1O:1O:2O,,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
453,5,0,0,2,2,1O:1O:1O:1O:2O,,,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
454,6,0,1,3,2,:::1O:1O:2O,,1O1S,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
455,4,0,4,1,2,::1O:1O,,1N1O1S:1O:1O:2O2S,,1L:1L,2,0.06000600060006
456,4,1,2,1,2,:1O:1O:2O,,1O:2O2S,,1L:1L,2,0.06000600060006
457,6,0,1,2,2,::1O:1O:2O:2O,,1O,2S:2S:2S:3S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
458,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,:2O1S,,1L:1L,2,0.06000600060006
459,6,1,1,1,2,:1O:1O:1O:1O:2O,,1N3O2S,,1L:1L,2,0.06000600060006
460,5,0,1,2,2,:1O:1O:1O:1O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
461,5,0,1,4,2,:::1O:2O,,1O1S,::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
462,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O:2O1S,,1L:1L,2,0.06000600060006
463,4,1,1,1,2,1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
464,4,1,1,1,2,1O:1O:1O:1O,,1N4O2S,,1L:1L,2,0.06000600060006
465,6,0,2,1,2,:1O:1O:1O:1O:1O,,:2O1S,,1L:1L,2,0.06000600060006
466,6,0,2,1,2,:1O:1O:1O:1O:1O,,:2O,,1L:1L,2,0.06000600060006
467,4,1,1,1,2,1O:1O:1O:1O,,1N2O2S,,1L:1L,2,0.06000600060006
468,6,2,0,1,1,::1O:1O:1O:1O,:,,,1L,2,0.06000600060006
