,num_tfmtms,num_tfsi,num_dol,num_ps,num_li,atoms_tfmtms,atoms_tfsi,atoms_dol,atoms_ps,atoms_li,count,%
719,0,2,5,2,2,,1O:1O1S,:::1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
720,0,2,5,2,2,,1O:2O,::1O:1O:1O,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
721,0,2,5,1,2,,1N1O2S:1O,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
722,0,2,5,2,2,,:1O,::1O:1O:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
723,0,2,5,2,2,,1O:2O,::1O:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
724,0,2,4,3,2,,:1N1O1S,:1O:1O:1O,:::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
725,0,2,5,2,2,,:1O,::1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
726,0,2,5,2,2,,:1O,::1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
727,0,2,4,3,2,,:1O,1O:1O:1O:1O,::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
728,0,2,5,1,2,,1O:2O,:1O:1O:2O:2O,,1L:1L,1,0.03000300030003
729,0,2,5,2,2,,1O:2O,::1O:1O:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
730,0,2,5,2,2,,1O:2O,::1O:1O:2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
731,0,2,5,1,2,,1O:2O,1O:1O:1O:2O:2O,,1L:1L,1,0.03000300030003
732,0,2,5,2,2,,1O:1O1S,::1O:1O:1O,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
733,0,2,5,2,2,,:2O1S,:1O:1O:1O:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
734,0,2,5,1,2,,1O:1O1S,::1O:1O:2O,,1L:1L,1,0.03000300030003
735,0,2,5,2,2,,:2O1S,:1O:1O:1O:1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
736,0,2,5,2,2,,:2O,::1O:1O:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
737,0,2,5,1,2,,1N1O:1O1S,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
738,0,2,5,2,2,,:2O,::1O:1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
739,0,2,5,1,3,,2O:2O1S,:1O:1O:1O:1O,,1L:1L:1L,1,0.03000300030003
740,0,2,5,1,2,,1N1O:1N2O2S,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
741,0,2,5,2,2,,:2O,1O:1O:1O:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
742,0,2,5,2,2,,:1O,::1O:1O:2O,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
743,0,2,5,2,2,,1O:1O1S,:1O:1O:1O:2O,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
744,0,2,5,2,2,,:1O1S,::1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
745,0,2,4,3,2,,1O:1O,:1O:1O:1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
746,0,2,5,1,2,,1N1O2S:2O,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
747,0,2,5,2,2,,:1O1S,1O:1O:1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
748,0,2,5,2,2,,:1O,::1O:1O:2O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
749,0,2,5,1,2,,1N1O1S:2O,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
750,0,3,4,1,2,,1N2O2S:1O:1O1S,:1O:1O:2O,,1L:1L,1,0.03000300030003
751,0,2,6,2,2,,:1O,::1O:1O:1O:1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
752,1,0,5,2,2,,,::1O:1O:1O,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
753,1,0,7,2,1,,,:::::1O:1O,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
754,1,0,7,2,1,,,::::1O:1O:2O,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
755,1,0,7,1,2,,,1O:1O:1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
756,1,0,6,2,2,,,::1O:1O:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
757,1,0,6,2,2,,,:1O:1O:1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
758,1,0,6,2,1,,,:::::2O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
759,1,0,6,2,1,,,::::1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
760,1,0,6,2,1,,,::::1O:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
761,1,0,6,2,1,,,::::1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
762,1,0,6,1,2,,,::1O:1O:1O:1O,,1L:1L,1,0.03000300030003
763,1,0,6,1,2,,,1O:1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
764,1,0,6,1,1,,,::1O:1O:1O:1O,,1L,1,0.03000300030003
765,1,0,5,2,2,,,::1O:1O:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
766,1,0,5,2,2,,,:1O:1O:1O:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
767,1,1,2,3,2,,,1O:2O,:::1S:1S:2S:2S:3S:3S:4S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
768,1,0,5,2,2,,,1O:1O:1O:1O:2O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
769,1,0,5,2,1,,,::::1O,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
770,1,0,5,2,1,,,::1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
771,1,0,5,1,2,,,::::1O,,1L:1L,1,0.03000300030003
772,1,0,5,1,2,,,::1O:1O:1O,,1L:1L,1,0.03000300030003
773,1,0,5,1,2,,,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
774,1,0,5,1,1,1S,,:::1O:2O,,1L,1,0.03000300030003
775,1,0,5,1,1,,,:::1O:1O,,1L,1,0.03000300030003
776,1,0,4,3,2,,,1O:1O:1O:1O,:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
777,1,0,4,2,2,,,:1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
778,1,0,4,2,1,,,:::1O,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
779,1,0,4,2,1,,,:1O:1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
780,1,0,4,1,2,,,:1O:1O:2O,,1L:1L,1,0.03000300030003
781,1,0,8,1,1,,,:::1O:1O:1O:1O:1O,,1L,1,0.03000300030003
782,1,1,2,3,2,,1N1O1S,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
783,1,0,4,1,1,,,::1O:1O,,1L,1,0.03000300030003
784,1,1,3,3,2,,2O1S,:1O:1O,::::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
785,1,1,4,2,2,,1N1O1S,:1O:1O:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
786,1,1,4,2,2,,1N1O1S,:1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
787,1,1,4,2,2,,1N1O1S,1O:1O:1O:1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
788,1,1,4,2,1,,,::1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
789,1,1,4,2,1,,,:1O:1O:1O,:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
790,1,1,4,1,2,,2O2S,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
791,1,1,4,1,2,,2O2S,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
792,1,1,4,1,2,,2O,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
793,1,1,4,1,2,,2O,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
794,1,1,4,1,2,,1O1S,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
795,1,1,4,1,2,,1N3O2S,:1O:1O:1O,,1L:1L,1,0.03000300030003
796,1,1,4,1,1,,2O,::1O:2O,,1L,1,0.03000300030003
797,1,1,4,1,1,,1O,:1O:1O:1O,,1L,1,0.03000300030003
798,1,1,3,3,2,,1O1S,:1O:1O,::::1S:1S:2S:2S:3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
799,1,1,2,3,2,,1O,1O:1O,1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
800,1,1,3,3,2,,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
801,1,1,3,2,2,,2O1S,1O:1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
802,1,1,3,2,2,,1N3O2S,1O:1O:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
803,1,1,3,2,2,,1N1O1S,1O:1O:1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
804,1,1,3,2,2,,,:1O:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
805,1,1,3,2,2,,,1O:1O:2O,:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
806,1,1,3,1,2,,1N3O2S,1O:1O:1O,,1L:1L,1,0.03000300030003
807,1,1,2,3,2,,2O1S,:1O,:::1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
808,1,1,2,3,2,,1O1S,:1O,:::::1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
809,1,1,2,3,2,,1O1S,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
810,1,1,2,3,2,,1O1S,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
811,1,1,2,3,2,,1O,1O:1O,::1S:1S:2S:2S:2S:3S:3S:4S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
812,1,1,2,3,2,,1O,1O:1O,::1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
813,1,0,4,1,1,1S,,:1O:1O:1O,,1L,1,0.03000300030003
814,1,0,3,2,1,,,1O:1O:1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
815,1,1,4,2,2,,1O,1O:1O:1O:2O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
816,0,3,6,1,2,,1O:2O1S:2O1S,:::1O:1O:2O,,1L:1L,1,0.03000300030003
817,0,4,2,2,2,,:1O:1O:2O1S,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
818,0,4,2,2,2,,:1O:1O1S:2O,1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
819,0,4,2,2,2,,:1O:1O1S:1O1S,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
820,0,4,2,2,2,,:1N1O1S:1O:1O,1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
821,0,4,2,2,2,,1O:1O:1O:1O1S,1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
822,0,4,2,2,2,,1O:1O:1O:1O1S,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
823,0,4,2,2,2,,1O:1O:1O:1O,1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
824,0,4,2,1,2,,:1O:2O1S:2O1S,1O:1O,,1L:1L,1,0.03000300030003
825,0,3,7,1,2,,1O:1O:1O,:::1O:1O:1O:1O,,1L:1L,1,0.03000300030003
826,0,3,6,1,2,,:1O:2O2S,::1O:1O:1O:1O,,1L:1L,1,0.03000300030003
827,0,3,6,1,2,,:1O:2O1S,::1O:1O:1O:1O,,1L:1L,1,0.03000300030003
828,0,3,6,1,2,,:1O:1O,1O:1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
829,0,3,6,1,2,,1O:2O1S:2O2S,::1O:1O:1O:2O,,1L:1L,1,0.03000300030003
830,0,3,6,1,2,,1O:1O:3O1S,::1O:1O:1O:1O,,1L:1L,1,0.03000300030003
831,0,4,3,1,2,,:1O:1O:2O,1O:1O:1O,,1L:1L,1,0.03000300030003
832,0,3,6,1,2,,1O:1O:2O1S,:1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
833,0,3,6,1,2,,1O:1O:1O1S,::1O:1O:1O:2O,,1L:1L,1,0.03000300030003
834,0,3,6,1,2,,1O:1O1S:2O,:::1O:1O:1O,,1L:1L,1,0.03000300030003
835,0,3,6,1,2,,1N3O2S:1O:1O,:::1O:1O:2O,,1L:1L,1,0.03000300030003
836,0,3,6,1,1,,:1O:1O,::1O:1O:1O:1O,,1L,1,0.03000300030003
837,0,3,5,2,3,,1O:2O:2O1S,:1O:2O:2O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
838,0,3,5,2,2,,::1O,::1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
839,0,3,5,2,2,,::1O,:1O:1O:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
840,0,3,5,2,2,,:1O:2O1S,:1O:1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
841,0,3,5,2,2,,:1O:2O1S,:1O:1O:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
842,0,3,5,2,2,,:1O:1O1S,:1O:1O:1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
843,0,3,5,2,2,,:1O:1O,::1O:1O:1O,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
844,0,3,5,2,2,,:1O:1O,:1O:1O:1O:1O,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
845,0,4,3,1,2,,:1N3O2S:1O1S:1O1S,:1O:1O,,1L:1L,1,0.03000300030003
846,0,4,3,2,2,,1O:1O:1O:1O,:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
847,0,4,5,1,2,,::1O:1O,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
848,0,4,4,1,2,,1O:1O:1O:2O1S,:1O:1O:1O,,1L:1L,1,0.03000300030003
849,0,4,5,1,2,,1O:1O:1O:2O,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
850,0,4,4,2,2,,:1O:1O:1O1S,::1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
851,0,4,4,2,2,,:1O:1O:1O1S,::1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
852,0,4,4,2,2,,:1O:1O:1O,::1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
853,0,4,4,2,2,,:1O:1O:1O,:1O:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
854,0,4,4,2,2,,1O:1O:1O:1O1S,::1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
855,0,4,4,2,2,,1O:1O:1O:1O1S,::1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
856,0,4,4,2,2,,1O:1O:1O:1O1S,:1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
857,0,4,4,2,2,,1N2O1S:1O:1O:1O,::1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
858,0,4,4,1,2,,::1O:1O,::1O:1O,,1L:1L,1,0.03000300030003
859,0,4,4,1,2,,:1O:1O:1O,:1O:2O:2O,,1L:1L,1,0.03000300030003
860,0,4,4,1,2,,:1O:1O:1O,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
861,0,4,4,1,2,,1O:1O:1O:3O1S,:1O:1O:1O,,1L:1L,1,0.03000300030003
862,0,4,4,1,2,,1O:1O:1O:1O1S,:1O:1O:1O,,1L:1L,1,0.03000300030003
863,0,4,3,2,2,,1O:1O:1O:1O1S,1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
864,0,4,3,2,3,,:1N1O:1O:1O1S,1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
865,0,4,3,2,3,,1O:1O:2O1S:3O1S,1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
866,0,4,3,2,2,,:1O:1O:2O1S,:2O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
867,0,4,3,2,2,,:1O:1O:2O1S,:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
868,0,4,3,2,2,,:1O:1O:1O,:1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
869,0,4,3,2,2,,:1O:1O:1O,:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
870,0,4,3,2,2,,:1O:1O1S:2O1S,:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
871,0,4,3,2,2,,:1O:1O1S:1O1S,:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
872,0,4,3,2,2,,:1N1O1S:1O:1O,:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
873,0,4,3,2,2,,1O:2O:2O1S:2O1S,::1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
874,0,4,3,2,2,,1O:1O:1O:1O1S,:1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
875,0,4,3,2,2,,1O:1O:1O:1O1S,:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
876,0,4,3,2,2,,1O:1O:1O:1O1S,:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
877,1,1,4,2,2,,1N2O,1O:2O:2O:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
878,1,1,4,2,2,,1O,1O:1O:1O:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
879,0,2,6,2,2,,:1O,::1O:1O:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
880,1,2,5,1,2,,1O:1O,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
881,1,3,3,1,2,,1N2O1S:1O:3O1S,1O:1O:1O,,1L:1L,1,0.03000300030003
882,1,3,3,1,2,,1N2O1S:1O:1O1S,1O:1O:1O,,1L:1L,1,0.03000300030003
883,1,3,3,1,2,,1N1O:1O:1O1S,1O:1O:1O,,1L:1L,1,0.03000300030003
884,1,2,6,1,2,,1O:2O1S,:1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
885,1,2,6,1,2,,1O:2O,:1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
886,1,2,6,1,2,,1O:1O1S,:1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
887,1,2,6,1,2,,1O:1O,:1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
888,1,2,5,2,2,,:1O,1O:1O:1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
889,1,2,5,1,2,,:1N2O2S,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
890,1,2,5,1,2,,1O:2O,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
891,1,2,5,1,2,,1O:1O,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
892,1,2,5,1,2,,1O:1O,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
893,1,2,5,1,2,,1O:1O,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
894,1,2,5,1,2,,1N4O2S:1O,:1O:1O:2O:2O,,1L:1L,1,0.03000300030003
895,1,3,3,1,2,,1N3O2S:1O:1O,1O:1O:1O,,1L:1L,1,0.03000300030003
896,1,2,5,1,2,,1N2O2S:1O,::1O:1O:2O,,1L:1L,1,0.03000300030003
897,1,2,5,1,2,,1N1O:1O1S,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
898,1,2,5,1,1,,:1O,::1O:1O:2O,,1L,1,0.03000300030003
899,1,2,5,1,1,,:1N,::1O:1O:1O,,1L,1,0.03000300030003
900,1,2,4,2,2,,2O1S:2O1S,1O:1O:2O:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
901,1,2,4,2,2,,1O:1O,1O:1O:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
902,1,2,4,1,2,,:2O2S,:1O:1O:2O,,1L:1L,1,0.03000300030003
903,1,2,4,1,2,,2O:2O,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
904,1,2,4,1,2,,1O:3O2S,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
905,1,2,4,1,2,,1O:1O,:1O:1O:2O,,1L:1L,1,0.03000300030003
906,1,2,4,1,2,,1O1S:2O,:1O:1O:1O,,1L:1L,1,0.03000300030003
907,1,2,4,1,2,,1O1S:2O,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
908,1,2,4,1,2,,1N3O2S:2O1S,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
909,1,3,3,1,2,,1N2O2S:1O:1O1S,1O:1O:1O,,1L:1L,1,0.03000300030003
910,1,3,3,1,2,,1O1S:2O1S:2O1S,1O:1O:1O,,1L:1L,1,0.03000300030003
911,1,2,4,1,2,,1N1O1S:2O1S,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
912,1,3,4,2,2,,::1O1S,1O:1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
913,2,2,4,1,2,:,1O:1O1S,:1O:1O:1O,,1L:1L,1,0.03000300030003
914,2,1,6,1,1,:,,::1O:1O:1O:1O,,1L,1,0.03000300030003
915,2,1,4,1,2,:,2O2S,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
916,2,1,4,1,2,:,2O1S,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
917,2,0,6,1,1,:,,::::1O:1O,,1L,1,0.03000300030003
918,2,0,5,1,2,:,,::1O:1O:1O,,1L:1L,1,0.03000300030003
919,2,0,5,1,1,:,,::1O:1O:1O,,1L,1,0.03000300030003
920,2,0,5,1,1,:,,1O:1O:1O:1O:1O,,1L,1,0.03000300030003
921,1,4,3,2,2,,1O:1O:2O1S:2O1S,::1O,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
922,1,4,2,2,2,,1O:1O:1O:1O,1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
923,1,4,2,2,2,,1O:1O:1O1S:2O1S,:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
924,1,3,6,1,2,,:1O:1O,:1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
925,1,3,5,1,2,,:1O:2O1S,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
926,1,3,4,1,2,,:1N1O1S:1O,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
927,1,3,3,1,2,,1O:1O:1O1S,1O:1O:1O,,1L:1L,1,0.03000300030003
928,1,3,4,1,2,,1O:2O:2O1S,:1O:1O:1O,,1L:1L,1,0.03000300030003
929,1,3,4,1,2,,1O:2O:2O1S,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
930,1,3,4,1,2,,1O:1O:2O,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
931,1,3,4,1,2,,1O:1O:1O,:1O:1O:1O,,1L:1L,1,0.03000300030003
932,1,3,4,1,2,,1O1S:2O:2O1S,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
933,1,3,4,1,2,,1N1O1S:1O:2O2S,:1O:1O:2O,,1L:1L,1,0.03000300030003
934,1,3,3,2,2,,:1N3O2S:1O,1O:1O:1O,1S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
935,1,3,3,2,2,,1N1O:1O:1O,:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
936,1,3,3,1,2,,2O:2O1S:3O1S,1O:1O:2O,,1L:1L,1,0.03000300030003
937,1,3,3,1,2,,1O:2O1S:2O1S,1O:1O:1O,,1L:1L,1,0.03000300030003
938,1,3,3,1,2,,1O:1O:2O1S,:1O:1O,,1L:1L,1,0.03000300030003
939,1,3,3,1,2,,1O:1O:2O,1O:1O:1O,,1L:1L,1,0.03000300030003
940,1,3,3,1,2,,1O:1O:1O1S,1O:1O:2O,,1L:1L,1,0.03000300030003
941,1,2,4,1,2,,1N2O2S:2O1S,:1O:1O:2O,,1L:1L,1,0.03000300030003
942,1,2,3,3,2,,1O:1O,::1O,:::1S:1S:2S:2S:3S:3S:4S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
943,1,1,4,2,2,,1O1S,1O:1O:1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
944,1,1,5,1,2,,1N3O2S,::1O:1O:1O,,1L:1L,1,0.03000300030003
945,1,1,5,2,1,,1O,::1O:1O:2O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
946,1,1,5,2,1,,,:::1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
947,1,1,5,2,1,,,:::1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
948,1,1,5,2,1,,,::1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
949,1,1,5,1,2,,3O2S,::1O:1O:2O,,1L:1L,1,0.03000300030003
