,num_dol,num_thf,num_tfsi,num_ps,num_li,atoms_dol,atoms_thf,atoms_tfsi,atoms_ps,atoms_li,count,%
1848,3,1,1,2,2,1O:1O:1O,1O,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1849,3,1,1,2,2,1O:1O:1O,1O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1850,3,1,1,2,2,1O:1O:1O,1O,1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1851,3,1,1,2,2,1O:1O:1O,1O,1O,3S:3S:3S:4S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1852,3,1,1,2,2,1O:1O:1O,1O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1853,3,1,1,2,2,1O:1O:1O,1O,1N2O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1854,3,1,1,2,2,1O:1O:1O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1855,3,1,1,2,1,:1O:1O,,2O,1S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1856,3,1,1,1,2,:1O:1O,1O,2O,,1L:1L,1,0.03000300030003
1857,3,1,1,1,2,:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
1858,3,1,1,1,2,1O:1O:2O,1O,1O,,1L:1L,1,0.03000300030003
1859,3,1,1,1,2,1O:1O:2O,1O,1N1O1S,,1L:1L,1,0.03000300030003
1860,3,1,1,1,2,1O:1O:1O,1O,1N3O2S,,1L:1L,1,0.03000300030003
1861,3,1,1,1,2,1O:1O:1O,1O,1N1O1S,,1L:1L,1,0.03000300030003
1862,3,1,1,1,1,::1O,,2O1S,,1L,1,0.03000300030003
1863,3,1,1,1,1,:1O:1O,,1O1S,,1L,1,0.03000300030003
1864,3,1,1,1,1,:1O:1O,,1O,,1L,1,0.03000300030003
1865,3,1,1,1,1,1O:1O:1O,1O,,,1L,1,0.03000300030003
1866,3,1,0,4,2,:1O:1O,1O,,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1867,3,1,0,3,3,1O:1O:2O,1O,,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1868,3,1,1,2,2,1O:1O:1O,1O,2O,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1869,3,1,1,2,2,1O:1O:1O,1O,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1870,3,1,2,1,2,1O:2O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1871,3,1,1,2,2,1O:1O:1O,1O,2O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1872,3,1,2,1,2,1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1873,3,1,2,1,2,1O:1O:1O,1O,2O1S:2O1S,,1L:1L,1,0.03000300030003
1874,3,1,2,1,2,1O:1O:1O,1O,1O:1O1S,,1L:1L,1,0.03000300030003
1875,3,1,2,1,2,1O:1O:1O,1O,1O:1O,,1L:1L,1,0.03000300030003
1876,3,1,2,1,2,1O:1O:1O,1O,1O1S:1O1S,,1L:1L,1,0.03000300030003
1877,3,1,2,1,2,1O:1O:1O,1O,1N2O1S:1O,,1L:1L,1,0.03000300030003
1878,3,1,2,1,2,1O:1O:1O,,1N4O2S:2O,,1L:1L,1,0.03000300030003
1879,3,1,2,1,1,:1O:1O,1O,:2O1S,,1L,1,0.03000300030003
1880,3,1,2,1,1,:1O:1O,,1N1O1S:2O,,1L,1,0.03000300030003
1881,3,1,2,1,1,:1O:1O,,1N1O1S:1O,,1L,1,0.03000300030003
1882,3,1,2,1,1,1O:1O:2O,1O,1O:1O1S,,1L,1,0.03000300030003
1883,3,1,1,3,2,:1O:2O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1884,3,1,1,3,2,1O:1O:2O,1O,1O1S,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1885,3,1,1,2,3,1O:1O:1O,,1N2O2S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L:1L,1,0.03000300030003
1886,3,1,1,2,2,:1O:2O,1O,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1887,3,1,1,2,2,:1O:1O,1O,2O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1888,3,1,1,2,2,:1O:1O,1O,2O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1889,3,1,1,2,2,:1O:1O,1O,2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1890,3,1,1,2,2,:1O:1O,1O,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1891,3,1,1,2,2,:1O:1O,1O,1O,1S:1S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1892,3,1,1,2,2,:1O:1O,1O,1N1O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1893,3,1,1,2,2,2O:2O:2O,1O,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1894,3,1,1,2,2,1O:1O:2O,1O,2O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1895,3,2,1,1,1,:1O:1O,:1O,3O2S,,1L,1,0.03000300030003
1896,3,2,1,1,1,:2O:2O,:1O,2O,,1L,1,0.03000300030003
1897,3,2,2,1,2,1O:1O:1O,:1O,1N3O2S:1O,,1L:1L,1,0.03000300030003
1898,3,2,1,2,2,:1O:1O,1O:1O,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1899,3,2,1,2,2,:1O:1O,:1O,3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1900,3,2,1,2,2,:1O:1O,:1O,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1901,3,2,1,2,2,:1O:1O,:1O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1902,3,2,1,2,2,:1O:1O,:1O,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1903,3,2,1,2,2,:1O:1O,:1O,1O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1904,3,2,1,2,2,:1O:1O,:1O,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1905,3,2,1,2,2,:1O:1O,:1O,1N3O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1906,3,2,1,2,2,:1O:1O,:1O,1N2O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1907,3,2,1,2,2,:1O:1O,:,1O,3S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1908,3,2,1,2,2,:1O:1O,:,1O,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1909,3,2,1,2,2,:1O:1O,1O:1O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1910,3,2,1,2,2,:1O:1O,1O:1O,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1911,3,2,1,1,1,::,1O:1O,1O1S,,1L,1,0.03000300030003
1912,3,2,1,2,2,:1O:1O,1O:1O,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1913,3,2,1,2,2,:1O:1O,1O:1O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1914,3,2,1,2,2,:1O:1O,1O:1O,1O,:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1915,3,2,1,2,2,:1O:1O,1O:1O,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1916,3,2,1,2,2,:1O:1O,1O:1O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1917,3,2,1,2,2,:1O:1O,1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1918,3,2,1,2,2,:1O:1O,1O:1O,1N1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1919,3,2,1,2,2,:1O:1O,1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1920,3,2,1,2,2,1O:2O:2O,:1O,1O,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1921,3,2,1,2,2,1O:1O:2O,:1O,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1922,3,2,1,2,2,1O:1O:2O,:1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1923,3,2,1,2,2,:1O:2O,1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1924,3,2,1,2,2,:1O:2O,1O:1O,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1925,3,2,1,2,2,:1O:2O,1O:1O,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1926,3,2,1,2,2,:1O:2O,1O:1O,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1927,3,2,2,1,2,1O:1O:1O,:1O,1N1O1S:1O,,1L:1L,1,0.03000300030003
1928,3,2,2,1,2,1O:1O:1O,:,1N3O2S:1O,,1L:1L,1,0.03000300030003
1929,3,2,2,1,2,1O:1O:1O,1O:1O,:1O,,1L:1L,1,0.03000300030003
1930,3,2,2,1,2,1O:1O:1O,1O:1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
1931,3,2,2,1,2,1O:1O:1O,1O:1O,1O1S:1O1S,,1L:1L,1,0.03000300030003
1932,3,2,2,1,2,1O:1O:1O,1O:1O,1N4O2S:1O,,1L:1L,1,0.03000300030003
1933,3,2,2,1,1,::2O,:,1N1O1S:1O,,1L,1,0.03000300030003
1934,3,2,2,1,1,::1O,:,1O:2O,,1L,1,0.03000300030003
1935,3,2,2,1,1,:1O:2O,:,:2O1S,,1L,1,0.03000300030003
1936,3,2,2,1,1,:1O:2O,:,1O:1O1S,,1L,1,0.03000300030003
1937,3,2,2,1,1,:1O:1O,:,1O:1O1S,,1L,1,0.03000300030003
1938,3,2,2,1,1,:1O:1O,:,1N3O2S:1O,,1L,1,0.03000300030003
1939,3,2,2,1,1,1O:1O:1O,:1O,:1O,,1L,1,0.03000300030003
1940,3,2,1,3,2,:1O:1O,1O:1O,1O,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1941,3,2,1,3,2,1O:1O:1O,:1O,,1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1942,3,2,1,2,3,:1O:1O,1O:1O,2O1S,:1S:1S:1S:2S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1943,3,2,1,2,3,1O:1O:1O,:1O,3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1944,3,2,1,2,3,1O:1O:1O,1O:1O,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1945,3,2,1,2,3,1O:1O:1O,1O:1O,1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1946,3,2,1,2,2,::1O,1O:1O,2O2S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1947,3,2,1,2,2,::1O,1O:1O,2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1948,3,2,1,2,2,::1O,1O:1O,1O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1949,3,2,1,2,2,:1O:2O,1O:1O,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1950,3,2,1,2,2,1O:1O:2O,:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1951,3,2,1,2,2,1O:1O:2O,1O:1O,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1952,3,2,1,2,2,1O:1O:2O,1O:1O,1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1953,3,2,1,2,2,1O:1O:1O,1O:1O,,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1954,3,2,1,2,1,::,:1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1955,3,2,1,2,1,:1O:1O,:,1O,1S:1S:2S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1956,3,2,1,1,2,::1O,:1O,1N3O2S,,1L:1L,1,0.03000300030003
1957,3,2,1,1,2,:1O:1O,:1O,1O,,1L:1L,1,0.03000300030003
1958,3,2,1,1,2,:1O:1O,1O:1O,2O1S,,1L:1L,1,0.03000300030003
1959,3,2,1,1,2,:1O:1O,1O:1O,1O,,1L:1L,1,0.03000300030003
1960,3,2,1,1,2,:1O:1O,1O:1O,1N3O2S,,1L:1L,1,0.03000300030003
1961,3,2,1,1,2,1O:2O:2O,:1O,2O1S,,1L:1L,1,0.03000300030003
1962,3,2,1,1,2,1O:2O:2O,1O:1O,1O,,1L:1L,1,0.03000300030003
1963,3,2,1,1,2,1O:1O:2O,:1O,1N3O2S,,1L:1L,1,0.03000300030003
1964,3,2,1,1,2,1O:1O:2O,1O:1O,2O1S,,1L:1L,1,0.03000300030003
1965,3,2,1,1,2,1O:1O:2O,1O:1O,2O,,1L:1L,1,0.03000300030003
1966,3,2,1,1,2,1O:1O:2O,1O:1O,1O1S,,1L:1L,1,0.03000300030003
1967,3,2,1,1,2,1O:1O:2O,1O:1O,1O,,1L:1L,1,0.03000300030003
1968,3,2,1,1,2,1O:1O:2O,1O:1O,1N1O1S,,1L:1L,1,0.03000300030003
1969,3,2,1,1,2,1O:1O:2O,1O:1O,1N,,1L:1L,1,0.03000300030003
1970,3,2,1,1,2,1O:1O:1O,:1O,2O1S,,1L:1L,1,0.03000300030003
1971,3,2,1,1,2,1O:1O:1O,:1O,1N3O2S,,1L:1L,1,0.03000300030003
1972,3,2,1,1,2,1O:1O:1O,1O:1O,2O2S,,1L:1L,1,0.03000300030003
1973,3,2,1,1,1,::1O,:1O,1O1S,,1L,1,0.03000300030003
1974,3,2,1,1,1,::1O,:,1O1S,,1L,1,0.03000300030003
1975,3,2,1,1,1,::1O,:,1N2O1S,,1L,1,0.03000300030003
1976,3,2,1,1,1,::1O,1O:1O,1N1O1S,,1L,1,0.03000300030003
1977,3,2,1,2,1,::1O,:,2O,1S:1S:2S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1978,3,2,1,2,2,1O:1O:1O,1O:1O,1O,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1979,3,2,1,2,2,1O:1O:2O,1O:1O,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1980,3,2,1,2,2,1O:1O:1O,1O:1O,1O,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1981,3,2,1,2,2,1O:1O:2O,1O:1O,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1982,3,2,1,2,2,1O:1O:2O,1O:1O,1O,1S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1983,3,2,1,2,2,1O:1O:2O,1O:1O,1O,1S:1S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1984,3,2,1,2,2,1O:1O:2O,1O:1O,1O,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1985,3,2,1,2,2,1O:1O:2O,1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1986,3,2,1,2,2,1O:1O:2O,1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1987,3,2,1,2,2,1O:1O:1O,:1O,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1988,3,2,1,2,2,1O:1O:1O,:1O,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1989,3,2,1,2,2,1O:1O:1O,:1O,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1990,3,2,1,2,2,1O:1O:1O,:1O,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1991,3,2,1,2,2,1O:1O:1O,:1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1992,3,2,1,2,2,1O:1O:1O,:1O,1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1993,3,2,1,2,2,1O:1O:1O,:,1N2O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1994,3,2,1,2,2,1O:1O:1O,1O:1O,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1995,3,2,1,2,2,1O:1O:1O,1O:1O,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1996,3,2,1,2,2,1O:1O:1O,1O:1O,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1997,3,2,1,2,2,1O:1O:1O,1O:1O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1998,3,2,1,2,2,1O:1O:1O,1O:1O,1O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1999,3,2,1,2,2,1O:1O:1O,1O:1O,1O,2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
2000,3,2,1,2,2,1O:1O:1O,1O:1O,1O,2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
2001,3,2,1,2,2,1O:1O:1O,1O:1O,1O,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2002,3,2,1,2,2,1O:1O:1O,1O:1O,1O,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
2003,3,2,1,2,2,1O:1O:1O,1O:1O,1O,1S:1S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2004,9,2,0,1,1,:::::1O:1O:1O:1O,:1O,,,1L,1,0.03000300030003
