,num_dol,num_hme,num_tfsi,num_ps,num_li,atoms_dol,atoms_hme,atoms_tfsi,atoms_ps,atoms_li,count,%
1636,3,4,1,1,2,1O:1O:1O,::1O:1O,1N1O1S,,1L:1L,1,0.03000300030003
1637,3,4,1,1,2,1O:1O:1O,::1O:1O,1N2O1S,,1L:1L,1,0.03000300030003
1638,3,4,1,1,2,1O:1O:1O,:::1O,2O1S,,1L:1L,1,0.03000300030003
1639,3,4,0,1,1,1O:2O:2O,::1O:1O,,,1L,1,0.03000300030003
1640,3,4,1,1,2,1O:1O:2O,::1O:1O,1O,,1L:1L,1,0.03000300030003
1641,3,4,1,1,2,1O:1O:2O,::1O:1O,1O1S,,1L:1L,1,0.03000300030003
1642,3,4,1,1,2,1O:2O:2O,:::1O,1O,,1L:1L,1,0.03000300030003
1643,3,4,1,1,2,:1O:1O,::1O:1O,2O1S,,1L:1L,1,0.03000300030003
1644,3,4,1,1,2,::1O,:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1645,3,4,1,2,2,:1O:2O,::1O:1O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1646,3,4,2,1,2,1O:1O:1O,:::1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
1647,3,4,0,1,1,:1O:1O,:::1O,,,1L,1,0.03000300030003
1648,3,4,0,1,1,1O:1O:2O,:::,,,1L,1,0.03000300030003
1649,3,3,1,2,2,::1O,:1O:1O,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1650,3,3,2,1,2,1O:1O:1O,::1O,1O:2O1S,,1L:1L,1,0.03000300030003
1651,3,3,2,1,1,:1O:2O,::1O,:1O,,1L,1,0.03000300030003
1652,3,3,2,1,1,::,::1O,1O:1O1S,,1L,1,0.03000300030003
1653,3,3,2,1,2,1O:1O:1O,:1O:1O,1N1O1S:1O,,1L:1L,1,0.03000300030003
1654,3,3,2,1,2,1O:1O:1O,:1O:1O,1N3O2S:2O,,1L:1L,1,0.03000300030003
1655,3,3,2,1,2,1O:1O:1O,:1O:1O,1O1S:1O1S,,1L:1L,1,0.03000300030003
1656,3,3,2,1,2,1O:1O:1O,:1O:1O,1O1S:2O2S,,1L:1L,1,0.03000300030003
1657,3,3,2,1,2,1O:1O:1O,:1O:1O,1O:1O1S,,1L:1L,1,0.03000300030003
1658,3,3,2,1,2,1O:1O:2O,:1O:1O,1O:1O,,1L:1L,1,0.03000300030003
1659,3,3,2,2,2,1O:1O:2O,::1O,1O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1660,3,3,2,1,2,1O:1O:2O,::1O,1O:1O,,1L:1L,1,0.03000300030003
1661,3,3,2,1,2,1O:2O:2O,:1O:1O,1O:1O,,1L:1L,1,0.03000300030003
1662,3,3,2,1,2,:1O:1O,:1O:1O,:1O1S,,1L:1L,1,0.03000300030003
1663,3,3,2,1,2,:1O:1O,::1O,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1664,3,3,2,1,2,:1O:1O,::1O,2O1S:2O2S,,1L:1L,1,0.03000300030003
1665,3,3,2,1,2,:1O:2O,::1O,2O1S:2O1S,,1L:1L,1,0.03000300030003
1666,3,3,2,1,2,::1O,1O:1O:1O,1N2O2S:1O,,1L:1L,1,0.03000300030003
1667,3,4,2,1,2,1O:1O:1O,:::1O,1O:2O2S,,1L:1L,1,0.03000300030003
1668,3,5,1,2,1,::1O,::::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1669,4,0,0,2,2,1O:1O:1O:1O,,,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1670,4,0,1,2,2,:1O:1O:1O,,1N1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1671,4,0,1,2,2,1O:1O:1O:2O,,,3S:4S:4S:4S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
1672,4,0,1,2,2,1O:1O:1O:2O,,1O,2S:2S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1673,4,0,1,2,2,1O:1O:1O:2O,,1O,2S:3S:4S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1674,4,0,1,2,2,1O:1O:1O:2O,,1O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1675,4,0,1,2,2,1O:1O:1O:2O,,2O1S,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1676,4,0,1,2,2,1O:1O:2O:2O,,1O1S,1S:2S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1677,4,0,1,2,2,1O:1O:2O:2O,,3O1S,1S:2S:3S:3S:4S:5S:6S:6S,1L:1L,1,0.03000300030003
1678,4,0,1,2,2,:1O:1O:1O,,1N2O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1679,4,0,0,2,2,1O:1O:1O:1O,,,3S:4S:4S:4S:5S:5S:5S:6S,1L:1L,1,0.03000300030003
1680,4,0,1,2,2,:1O:1O:1O,,1N3O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1681,4,0,1,2,2,:1O:1O:1O,,1N3O2S,2S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1682,4,0,1,2,2,:1O:1O:1O,,2O1S,3S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1683,4,0,1,2,2,:1O:1O:1O,,2O1S,3S:4S:5S:5S:5S:6S:6S:6S,1L:1L,1,0.03000300030003
1684,4,0,1,2,2,:1O:1O:2O,,1N3O2S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1685,4,0,1,2,2,:1O:1O:2O,,2O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1686,4,0,1,2,2,:1O:2O:2O,,2O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1687,4,0,1,2,2,1O:1O:1O:2O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1688,4,0,1,2,2,1O:1O:1O:1O,,2O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1689,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1690,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1691,4,0,1,1,1,:1O:1O:2O,,2O1S,,1L,1,0.03000300030003
1692,4,0,1,1,2,1O:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
1693,4,0,1,1,2,1O:1O:1O:1O,,1N4O2S,,1L:1L,1,0.03000300030003
1694,4,0,1,1,2,1O:1O:1O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
1695,4,0,1,1,2,1O:1O:2O:2O,,1N1O1S,,1L:1L,1,0.03000300030003
1696,4,0,1,1,2,1O:1O:2O:2O,,2O1S,,1L:1L,1,0.03000300030003
1697,4,0,1,1,2,:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1698,4,0,1,1,2,:1O:1O:2O,,1N4O2S,,1L:1L,1,0.03000300030003
1699,4,0,1,1,3,1O:1O:1O:2O,,1O1S,,1L:1L:1L,1,0.03000300030003
1700,4,0,1,1,3,1O:1O:1O:2O,,2O1S,,1L:1L:1L,1,0.03000300030003
1701,4,0,1,1,3,1O:1O:2O:2O,,1O,,1L:1L:1L,1,0.03000300030003
1702,4,0,1,2,2,1O:1O:1O:1O,,,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1703,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1704,4,0,1,2,2,1O:1O:1O:1O,,1O,3S:4S:4S:4S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1705,4,0,1,2,2,1O:1O:1O:1O,,1O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1706,3,3,1,2,2,::2O,:1O:1O,2O,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1707,3,3,1,2,2,::1O,:1O:1O,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1708,3,2,2,1,2,1O:1O:2O,1O:1O,1O1S:1O1S,,1L:1L,1,0.03000300030003
1709,3,2,2,2,2,:1O:1O,:,1O:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1710,3,2,2,1,2,:2O:2O,:1O,1O:2O,,1L:1L,1,0.03000300030003
1711,3,2,2,1,2,::,1O:1O,1N2O1S:3O2S,,1L:1L,1,0.03000300030003
1712,3,2,2,2,2,1O:1O:1O,1O:1O,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1713,3,2,2,2,2,1O:1O:1O,:,1N4O2S:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1714,3,2,2,2,2,1O:1O:1O,:1O,1O1S:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1715,3,2,2,2,2,1O:1O:1O,:1O,1O1S:3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1716,3,2,2,2,2,1O:1O:1O,:1O,:3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1717,3,2,2,2,2,:1O:1O,:1O,1N3O2S:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1718,3,2,2,1,2,:1O:1O,:1O,1O:2O2S,,1L:1L,1,0.03000300030003
1719,3,2,2,2,2,:1O:1O,:1O,1N3O2S:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1720,3,2,2,2,2,:1O:1O,:1O,1O1S:1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1721,3,2,2,2,2,:1O:1O,:1O,1O1S:2O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1722,3,2,2,2,2,:1O:1O,:1O,1O:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1723,3,2,2,2,2,:1O:1O,:1O,1O:1O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1724,3,2,2,2,2,:1O:1O,:1O,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1725,3,2,2,2,2,:1O:1O,:1O,1O:2O2S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1726,3,2,2,1,2,:1O:1O,:1O,1O:3O2S,,1L:1L,1,0.03000300030003
1727,3,2,2,1,2,:1O:1O,:1O,1O1S:1O1S,,1L:1L,1,0.03000300030003
1728,3,3,1,2,2,:1O:2O,:1O:1O,3O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1729,3,2,2,1,2,1O:1O:2O,:1O,2O:2O1S,,1L:1L,1,0.03000300030003
1730,3,2,2,1,2,1O:1O:2O,:,1O:2O2S,,1L:1L,1,0.03000300030003
1731,3,2,2,1,2,1O:1O:2O,:1O,1N3O2S:1O,,1L:1L,1,0.03000300030003
1732,3,2,2,1,2,1O:1O:2O,:1O,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
1733,3,2,2,1,2,1O:1O:2O,:1O,1N4O2S:2O1S,,1L:1L,1,0.03000300030003
1734,3,2,2,1,2,1O:1O:2O,:1O,1O:2O,,1L:1L,1,0.03000300030003
1735,3,2,2,1,2,1O:1O:2O,:1O,1O:3O1S,,1L:1L,1,0.03000300030003
1736,3,2,2,1,2,1O:1O:2O,:1O,1O:3O2S,,1L:1L,1,0.03000300030003
1737,3,2,2,1,2,1O:2O:2O,:,1O:2O,,1L:1L,1,0.03000300030003
1738,3,2,2,1,2,:1O:1O,:1O,1N4O2S:2O1S,,1L:1L,1,0.03000300030003
1739,3,2,2,1,2,1O:2O:2O,:1O,1O:2O,,1L:1L,1,0.03000300030003
1740,3,2,2,1,2,:1O:1O,1O:1O,1O1S:1O1S,,1L:1L,1,0.03000300030003
1741,3,2,2,1,2,:1O:1O,1O:1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
1742,3,2,2,1,2,:1O:1O,1O:1O,2O1S:2O1S,,1L:1L,1,0.03000300030003
1743,3,2,2,1,2,:1O:1O,1O:1O,:2O1S,,1L:1L,1,0.03000300030003
1744,3,2,2,1,2,:1O:1O,:1O,1N2O1S:1O,,1L:1L,1,0.03000300030003
1745,3,2,2,1,2,:1O:1O,:1O,1N3O2S:1O,,1L:1L,1,0.03000300030003
1746,3,2,2,2,2,:1O:1O,:1O,2O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1747,3,2,2,2,2,:1O:2O,:,2O2S:3O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1748,3,2,2,2,2,::1O,1O:1O,1O:2O1S,1S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1749,3,3,1,1,2,:1O:1O,:1O:1O,1O,,1L:1L,1,0.03000300030003
1750,3,3,1,1,2,1O:1O:2O,1O:1O:1O,,,1L:1L,1,0.03000300030003
1751,3,3,1,1,2,1O:1O:2O,:1O:1O,1N1O1S,,1L:1L,1,0.03000300030003
1752,3,3,1,1,2,1O:1O:2O,:1O:1O,1O1S,,1L:1L,1,0.03000300030003
1753,3,3,1,1,2,1O:1O:2O,:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1754,3,3,1,1,2,1O:1O:2O,::1O,2O1S,,1L:1L,1,0.03000300030003
1755,3,3,1,1,2,:1O:1O,1O:1O:1O,,,1L:1L,1,0.03000300030003
1756,3,3,1,1,2,:1O:1O,1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1757,3,3,1,1,2,:1O:1O,:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1758,3,2,2,2,2,::2O,:1O,1N2O2S:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1759,3,3,1,1,2,:1O:1O,:1O:1O,3O2S,,1L:1L,1,0.03000300030003
1760,3,3,1,1,2,:1O:1O,::,3O2S,,1L:1L,1,0.03000300030003
1761,3,3,1,1,2,:1O:2O,:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1762,3,3,1,2,1,::,:1O:1O,,1S:1S:2S:3S:4S:4S:4S:4S,1L,1,0.03000300030003
1763,3,3,1,2,1,::,::1O,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
1764,3,3,1,2,2,:1O:1O,:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1765,3,3,1,2,2,:1O:1O,:1O:1O,1O,3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1766,3,3,1,1,2,1O:1O:1O,:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1767,3,3,1,1,2,1O:1O:1O,:1O:1O,1N3O2S,,1L:1L,1,0.03000300030003
1768,3,3,1,1,2,1O:1O:1O,1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
1769,3,3,1,1,2,1O:1O:1O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1770,3,2,2,2,3,:1O:1O,:1O,1N3O2S:3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1771,3,2,3,1,2,1O:1O:1O,1O:1O,::1O,,1L:1L,1,0.03000300030003
1772,3,2,3,1,2,1O:1O:1O,:1O,:1O:2O1S,,1L:1L,1,0.03000300030003
1773,3,2,3,1,2,:1O:1O,:1O,1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1774,3,2,3,1,2,:1O:1O,:1O,1O:1O1S:2O2S,,1L:1L,1,0.03000300030003
1775,3,2,3,1,2,:1O:2O,1O:1O,::1O,,1L:1L,1,0.03000300030003
1776,3,2,3,2,2,:1O:1O,:,1N3O2S:1O:2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1777,3,2,3,2,2,:1O:2O,:,1O:2O:2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1778,3,3,0,1,1,:1O:1O,1O:1O:1O,,,1L,1,0.03000300030003
1779,3,3,0,1,2,1O:1O:1O,1O:1O:1O,,,1L:1L,1,0.03000300030003
1780,3,3,0,1,2,1O:1O:1O,:1O:1O,,,1L:1L,1,0.03000300030003
1781,3,3,0,2,1,::2O,::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1782,3,3,1,1,1,1O:2O:2O,::1O,,,1L,1,0.03000300030003
1783,3,3,1,1,1,:1O:1O,::1O,,,1L,1,0.03000300030003
1784,3,3,1,1,1,:1O:2O,::1O,3O1S,,1L,1,0.03000300030003
1785,3,1,2,1,2,1O:2O:2O,1O,1O:3O1S,,1L:1L,1,0.03000300030003
1786,3,1,2,1,2,1O:2O:2O,1O,1O:1O,,1L:1L,1,0.03000300030003
1787,4,0,1,2,3,1O:1O:1O:1O,,1O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1788,2,2,2,1,2,1O:2O,:1O,1N4O2S:1O1S,,1L:1L,1,0.03000300030003
1789,2,2,2,1,2,1O:1O,:1O,1O:3O2S,,1L:1L,1,0.03000300030003
1790,2,2,2,1,2,1O:1O,:1O,2O2S:3O1S,,1L:1L,1,0.03000300030003
1791,2,2,2,1,2,1O:1O,:1O,3O1S:3O2S,,1L:1L,1,0.03000300030003
1792,2,2,2,1,2,1O:2O,1O:1O,1O:1O1S,,1L:1L,1,0.03000300030003
1793,2,2,2,1,2,1O:2O,1O:1O,:1O1S,,1L:1L,1,0.03000300030003
1794,2,2,2,1,2,1O:2O,:1O,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
1795,2,2,2,1,2,1O:2O,:1O,1N3O2S:1O,,1L:1L,1,0.03000300030003
1796,2,2,2,1,2,1O:2O,:1O,1O:1O,,1L:1L,1,0.03000300030003
1797,2,2,2,1,2,1O:1O,:1O,1N4O2S:2O1S,,1L:1L,1,0.03000300030003
1798,2,2,2,1,2,1O:2O,:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1799,2,2,2,1,2,1O:2O,:1O,1O:2O2S,,1L:1L,1,0.03000300030003
1800,2,2,2,1,2,1O:2O,:1O,2O1S:2O1S,,1L:1L,1,0.03000300030003
1801,2,2,2,1,2,:1O,:1O,1O1S:2O,,1L:1L,1,0.03000300030003
1802,2,2,2,1,3,:1O,:1O,1N3O2S:3O2S,,1L:1L:1L,1,0.03000300030003
1803,2,2,2,2,2,1O:1O,1O:1O,1O:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1804,2,2,2,2,2,1O:1O,:1O,1N1O1S:1N2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1805,2,2,2,1,2,1O:1O,:1O,1O1S:2O2S,,1L:1L,1,0.03000300030003
1806,2,2,2,1,2,1O:1O,:1O,1N4O2S:1O1S,,1L:1L,1,0.03000300030003
1807,2,2,1,2,2,1O:2O,:1O,1N4O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1808,2,2,2,1,2,1O:1O,1O:1O,1N1O1S:1O,,1L:1L,1,0.03000300030003
1809,2,2,1,2,2,:1O,1O:1O,1N1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1810,2,2,1,2,2,:1O,1O:1O,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1811,2,2,1,2,2,:1O,1O:1O,1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1812,2,2,1,2,2,:1O,1O:1O,1O1S,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1813,2,2,1,2,2,:1O,1O:1O,2O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1814,2,2,1,2,2,:2O,1O:1O,1N1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1815,2,2,1,2,3,1O:1O,1O:1O,1N1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1816,2,2,2,1,2,1O:1O,1O:1O,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
1817,2,2,2,1,2,1O:1O,:1O,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1818,2,2,2,1,2,1O:1O,1O:1O,1N3O2S:1O,,1L:1L,1,0.03000300030003
1819,2,2,2,1,2,1O:1O,1O:1O,1O1S:2O2S,,1L:1L,1,0.03000300030003
1820,2,2,2,1,2,1O:1O,1O:1O,1O:1O1S,,1L:1L,1,0.03000300030003
1821,2,2,2,1,2,1O:1O,1O:1O,2O1S:3O1S,,1L:1L,1,0.03000300030003
1822,2,2,2,1,2,1O:1O,1O:1O,:1N3O2S,,1L:1L,1,0.03000300030003
1823,2,2,2,1,2,1O:1O,1O:1O,:2O1S,,1L:1L,1,0.03000300030003
1824,2,2,2,1,2,1O:1O,:1O,1N1O1S:1N4O2S,,1L:1L,1,0.03000300030003
1825,2,2,2,2,2,1O:1O,:1O,1N3O2S:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1826,2,2,2,2,2,1O:1O,:1O,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1827,2,2,2,2,2,1O:2O,:1O,:1N2O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1828,2,3,1,1,2,1O:1O,:1O:1O,3O2S,,1L:1L,1,0.03000300030003
1829,2,3,1,1,1,1O:2O,::,1O,,1L,1,0.03000300030003
1830,2,3,1,1,2,1O:1O,1O:1O:1O,,,1L:1L,1,0.03000300030003
1831,2,3,1,1,2,1O:1O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1832,2,3,1,1,2,1O:1O,:1O:1O,1N3O2S,,1L:1L,1,0.03000300030003
1833,2,3,1,1,2,1O:1O,:1O:1O,1O,,1L:1L,1,0.03000300030003
1834,2,3,1,1,2,1O:1O,:1O:1O,2O,,1L:1L,1,0.03000300030003
1835,2,3,1,1,2,1O:1O,:1O:1O,2O2S,,1L:1L,1,0.03000300030003
1836,2,3,1,1,2,:1O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1837,2,2,2,2,2,:1O,1O:1O,1N2O2S:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1838,2,3,1,2,2,1O:1O,:1O:1O,1N1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1839,2,3,1,2,2,1O:1O,:1O:1O,1O1S,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1840,2,3,1,2,2,:1O,:1O:1O,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1841,2,3,1,2,2,:1O,:1O:1O,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1842,2,3,1,2,2,:1O,:1O:1O,1O1S,2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1843,2,3,1,2,2,:2O,:1O:1O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1844,2,3,2,1,1,1O:2O,::1O,:1O,,1L,1,0.03000300030003
1845,2,3,1,1,1,1O:1O,::1O,2O1S,,1L,1,0.03000300030003
1846,2,3,0,1,2,1O:2O,1O:1O:1O,,,1L:1L,1,0.03000300030003
1847,2,2,3,2,2,1O:1O,:1O,:1N3O2S:3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1848,2,2,3,2,2,1O:1O,:1O,:1N3O2S:2O2S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1849,2,2,2,2,2,:1O,1O:1O,1O1S:2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1850,2,2,2,2,2,:1O,1O:1O,1O:2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1851,2,2,2,2,2,:1O,1O:1O,:1N1O1S,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1852,2,2,2,2,2,:1O,:1O,1O:2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1853,2,2,2,2,2,:1O,:1O,2O1S:2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1854,2,2,3,1,2,1O:1O,1O:1O,1N3O2S:1O:2O1S,,1L:1L,1,0.03000300030003
1855,2,2,3,1,2,1O:1O,:1O,1N2O2S:1N3O2S:1O,,1L:1L,1,0.03000300030003
1856,2,2,3,1,2,1O:1O,:1O,1O1S:1O1S:1O1S,,1L:1L,1,0.03000300030003
1857,2,2,3,1,2,1O:1O,:1O,1O:1O1S:2O,,1L:1L,1,0.03000300030003
1858,2,2,3,1,2,1O:1O,:1O,:1O:2O2S,,1L:1L,1,0.03000300030003
1859,2,2,3,1,2,1O:1O,:1O,:2O:2O2S,,1L:1L,1,0.03000300030003
1860,2,2,3,1,2,1O:2O,:1O,1O:1O:1O,,1L:1L,1,0.03000300030003
1861,2,2,3,1,2,1O:2O,:1O,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1862,2,2,3,1,2,2O:2O,:1O,:2O1S:3O1S,,1L:1L,1,0.03000300030003
1863,2,2,3,1,2,:1O,:1O,1N3O2S:1O:2O1S,,1L:1L,1,0.03000300030003
1864,2,2,1,2,2,:1O,1O:1O,1N1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1865,2,2,1,2,2,1O:2O,:1O,1N1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1866,2,3,2,1,2,1O:1O,:1O:1O,1O:3O1S,,1L:1L,1,0.03000300030003
1867,2,0,3,2,2,1O:1O,,1O:1O:2O1S,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1868,1,4,1,2,2,1O,::1O:1O,1O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1869,1,4,2,1,2,1O,:1O:1O:1O,1N1O1S:2O,,1L:1L,1,0.03000300030003
1870,1,4,2,1,2,1O,:1O:1O:1O,:1N3O2S,,1L:1L,1,0.03000300030003
1871,1,5,1,2,1,,:::1O:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1872,2,0,2,2,2,1O:1O,,1N2O2S:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1873,2,0,2,2,2,1O:1O,,1O:1O,3S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1874,2,0,2,2,2,1O:1O,,2O1S:2O1S,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1875,2,0,3,2,2,1O:1O,,:1N1O1S:1O1S,:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1876,1,4,1,1,2,1O,:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1877,2,0,3,2,2,1O:2O,,1N4O2S:1O:2O1S,3S:4S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
