,num_dol,num_dms,num_tfsi,num_ps,num_li,atoms_dol,atoms_dms,atoms_tfsi,atoms_ps,atoms_li,count,%
1030,6,2,0,1,2,:::1O:1O:1O,1O1S:2O1S,,,1L:1L,1,0.03000300030003
1031,6,2,0,2,1,::::1O:1O,:1O,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
1032,6,2,1,1,0,:::::2O,:2O1S,1O,,,1,0.03000300030003
1033,6,2,1,1,1,:1O:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
1034,6,2,1,1,1,:::1O:1O:1O,:1O1S,,,1L,1,0.03000300030003
1035,6,2,1,1,1,:::1O:1O:2O,:2O1S,1O,,1L,1,0.03000300030003
1036,6,2,1,1,1,::::1O:1O,:1O1S,,,1L,1,0.03000300030003
1037,6,3,0,1,0,::::1O:1O,:1O1S:2O1S,,,,1,0.03000300030003
1038,6,3,0,1,1,::1O:1O:1O:1O,1O:1O:1O1S,,,1L,1,0.03000300030003
1039,6,3,0,1,1,::1O:1O:1O:2O,1O:1O1S:1S,,,1L,1,0.03000300030003
1040,6,3,0,1,1,::1O:1O:1O:2O,:1O:1O1S,,,1L,1,0.03000300030003
1041,6,3,0,1,1,::1O:1O:1O:2O,:1O:2O1S,,,1L,1,0.03000300030003
1042,6,3,0,1,1,:::1O:1O:1O,1O:1O:1O1S,,,1L,1,0.03000300030003
1043,6,3,0,1,1,:::1O:1O:1O,1O:1O:3O1S,,,1L,1,0.03000300030003
1044,6,3,0,1,1,:::1O:1O:1O,:1O:1O,,,1L,1,0.03000300030003
1045,6,3,0,2,2,::::1O:1O,1O:1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1046,6,3,1,1,1,:::1O:1O:1O,:1O:2O1S,1O1S,,1L,1,0.03000300030003
1047,6,3,1,1,1,:::::1O,:1O:2O1S,1O,,1L,1,0.03000300030003
1048,6,4,0,1,1,::1O:1O:1O:2O,::1O1S:1O1S,,,1L,1,0.03000300030003
1049,7,2,0,1,1,::::1O:2O:2O,:1O,,,1L,1,0.03000300030003
1050,7,2,0,1,1,:::::1O:2O,:1O1S,,,1L,1,0.03000300030003
1051,7,2,0,2,1,::::1O:1O:2O,:1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1052,7,2,1,1,1,:::1O:1O:1O:1O,:,1O,,1L,1,0.03000300030003
1053,7,3,0,1,1,:::1O:1O:1O:1O,::1O,,,1L,1,0.03000300030003
1054,7,3,0,1,1,:::1O:1O:1O:2O,::1O,,,1L,1,0.03000300030003
1055,7,3,0,1,1,::::1O:1O:1O,1O:1O:1O1S,,,1L,1,0.03000300030003
1056,7,3,0,1,1,::::1O:1O:1O,:1O:1O1S,,,1L,1,0.03000300030003
1057,7,3,0,1,1,:::::1O:1O,:1O:1O,,,1L,1,0.03000300030003
1058,7,3,0,1,1,:::::1O:1O,:1O:2O1S,,,1L,1,0.03000300030003
1059,7,3,0,1,1,:::::1O:1O,::1O,,,1L,1,0.03000300030003
1060,7,3,0,1,1,:::::1O:2O,:1O:1O,,,1L,1,0.03000300030003
1061,7,4,0,1,1,::::::1O,:1O:1O:1O1S,,,1L,1,0.03000300030003
1062,8,1,0,1,1,:::1O:1O:1O:1O:1O,1O,,,1L,1,0.03000300030003
1063,8,1,0,1,1,::::1O:1O:1O:1O,1O,,,1L,1,0.03000300030003
1064,8,1,0,1,1,:::::1O:1O:1O,1O,,,1L,1,0.03000300030003
1065,8,2,0,1,1,:::::1O:1O:1O,:1O,,,1L,1,0.03000300030003
1066,7,2,0,1,1,::::1O:1O:1O,1O1S:2O1S,,,1L,1,0.03000300030003
1067,7,2,0,1,1,:::1O:1O:2O:2O,1O:1O1S,,,1L,1,0.03000300030003
1068,7,2,0,1,1,:::1O:1O:1O:1O,:1O1S,,,1L,1,0.03000300030003
1069,7,1,0,1,1,:::1O:1O:1O:2O,1O,,,1L,1,0.03000300030003
1070,6,4,0,1,1,:::1O:1O:1O,::1O:1O,,,1L,1,0.03000300030003
1071,6,4,0,1,1,::::1O:1O,::1O:1O,,,1L,1,0.03000300030003
1072,6,4,0,1,1,:::::1O,:1O:1O:1O,,,1L,1,0.03000300030003
1073,6,5,0,1,1,::::1O:1O,::::1O,,,1L,1,0.03000300030003
1074,6,5,0,1,1,:::::,::1O:1O1S:2O1S,,,1L,1,0.03000300030003
1075,7,1,0,1,1,::1O:1O:1O:1O:1O,1O1S,,,1L,1,0.03000300030003
1076,7,1,0,1,1,:::1O:1O:1O:1O,,,,1L,1,0.03000300030003
1077,7,1,0,1,1,:::1O:1O:1O:2O,1O1S,,,1L,1,0.03000300030003
1078,7,2,0,1,1,:::1O:1O:1O:1O,:,,,1L,1,0.03000300030003
1079,7,1,0,1,1,::::1O:1O:2O,3O1S,,,1L,1,0.03000300030003
1080,7,1,0,1,1,:::::1O:2O,1O,,,1L,1,0.03000300030003
1081,7,1,0,2,1,:::::1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1082,7,1,1,1,1,:::::1O:1O,1O1S,1O,,1L,1,0.03000300030003
1083,7,2,0,1,0,:::::1O:1O,:2O1S,,,,1,0.03000300030003
1084,7,2,0,1,0,:::::1O:2O,:,,,,1,0.03000300030003
1085,7,2,0,1,1,::1O:1O:1O:1O:1O,:1O,,,1L,1,0.03000300030003
1086,6,2,0,1,2,:1O:1O:1O:1O:1O,1O:2O,,,1L:1L,1,0.03000300030003
1087,6,2,0,1,2,1O:1O:1O:1O:1O:1O,1O:2O1S,,,1L:1L,1,0.03000300030003
1088,5,4,0,1,1,::::1O,:1O:1O:2O1S,,,1L,1,0.03000300030003
1089,5,4,1,1,2,:::1O:1O,1O:1O:1O1S:1O1S,3O1S,,1L:1L,1,0.03000300030003
1090,5,5,0,1,1,:::1O:1O,:1O:1O:1O1S:2O1S,,,1L,1,0.03000300030003
1091,5,5,0,1,1,:::1O:1O,::1O:1O1S:2O1S,,,1L,1,0.03000300030003
1092,5,5,0,1,1,:::1O:1O,::1O:1O:1O,,,1L,1,0.03000300030003
1093,5,5,0,1,1,:::1O:1O,::1O:2O1S:2O1S,,,1L,1,0.03000300030003
1094,5,5,0,1,1,:::1O:1O,:::1O:1O1S,,,1L,1,0.03000300030003
1095,5,5,0,1,1,:::1O:1O,::::1O,,,1L,1,0.03000300030003
1096,5,5,0,1,1,::::,::1O:1O:1O1S,,,1L,1,0.03000300030003
1097,5,5,0,1,1,::::,::1O:1O:2O1S,,,1L,1,0.03000300030003
1098,5,5,0,1,1,::::1O,::1O:1O:1O,,,1L,1,0.03000300030003
1099,5,5,0,1,1,::::1O,::1O:1O:2O1S,,,1L,1,0.03000300030003
1100,5,5,0,1,1,::::2O,:1O:2O1S:2O1S:2O1S,,,1L,1,0.03000300030003
1101,5,5,0,1,2,::1O:1O:1O,:1O:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1102,5,5,0,1,2,::1O:1O:2O,:1O:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1103,5,5,0,1,2,:::1O:1O,1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1104,5,5,0,1,2,:::1O:1O,:1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
1105,5,5,0,1,2,::::1O,1O:1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
1106,5,5,1,1,1,::::1O,:1O:1O:1O:1O1S,,,1L,1,0.03000300030003
1107,5,4,1,1,2,:::1O:1O,1O:1O:1O:2O,1O,,1L:1L,1,0.03000300030003
1108,5,4,1,1,2,::1O:1O:1O,:1O:1O1S:3O1S,1O,,1L:1L,1,0.03000300030003
1109,6,2,0,1,1,:::1O:2O:2O,:1O,,,1L,1,0.03000300030003
1110,5,4,1,1,2,:1O:1O:1O:1O,:1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1111,5,4,0,1,1,::::1O,:1O:2O1S:2O1S,,,1L,1,0.03000300030003
1112,5,4,0,1,1,::::1O,::1O:2O1S,,,1L,1,0.03000300030003
1113,5,4,0,1,1,::::2O,1O:1O:1O:1O,,,1L,1,0.03000300030003
1114,5,4,0,1,2,:1O:1O:1O:1O,1O:1O1S:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1115,5,4,0,1,2,:1O:1O:1O:1O,:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
1116,5,4,0,1,2,:1O:1O:1O:2O,1O:1O:1O:3O1S,,,1L:1L,1,0.03000300030003
1117,5,4,0,1,2,::1O:1O:1O,1O:1O1S:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1118,5,4,0,1,2,::1O:1O:1O,1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1119,5,4,0,1,2,::1O:1O:1O,1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1120,5,4,0,1,2,::1O:1O:1O,:1O:1O:1O,,,1L:1L,1,0.03000300030003
1121,5,4,0,2,3,:1O:1O:1O:2O,:1O1S:1O1S:3O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1122,5,4,0,3,2,:::1O:1O,::1O1S:1O1S,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1123,5,4,1,1,1,::1O:1O:1O,::1O:1O,,,1L,1,0.03000300030003
1124,5,4,1,1,1,:::1O:1O,:1O:1O:1O1S,1O,,1L,1,0.03000300030003
1125,5,4,1,1,1,::::1O,:1O1S:1O1S:2O1S,1O,,1L,1,0.03000300030003
1126,5,4,1,1,1,::::1O,::1O:2O1S,1O,,1L,1,0.03000300030003
1127,5,4,1,1,1,::::2O,::1O:1O,1O,,1L,1,0.03000300030003
1128,5,6,0,1,2,:::1O:1O,:1O:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1129,6,0,0,1,1,::1O:1O:1O:2O,,,,1L,1,0.03000300030003
1130,6,1,0,1,0,:::1O:1O:1O,3O1S,,,,1,0.03000300030003
1131,6,1,0,1,0,:::::1O,,,,,1,0.03000300030003
1132,6,2,0,1,1,:1O:1O:1O:1O:1O,:1O,,,1L,1,0.03000300030003
1133,6,2,0,1,1,:1O:1O:1O:1O:1O,:2O1S,,,1L,1,0.03000300030003
1134,6,2,0,1,1,:1O:1O:1O:1O:2O,2O1S:2O1S,,,1L,1,0.03000300030003
1135,6,2,0,1,1,::1O:1O:1O:1O,1O:1O,,,1L,1,0.03000300030003
1136,6,2,0,1,1,::1O:1O:1O:1O,1O:1O1S,,,1L,1,0.03000300030003
1137,6,2,0,1,1,::1O:1O:1O:1O,2O:2O,,,1L,1,0.03000300030003
1138,6,2,0,1,1,::1O:1O:1O:1O,:,,,1L,1,0.03000300030003
1139,6,2,0,1,1,::1O:1O:1O:1O,:2O,,,1L,1,0.03000300030003
1140,6,2,0,1,1,::1O:1O:1O:2O,1O:1O,,,1L,1,0.03000300030003
1141,6,2,0,1,1,::1O:1O:1O:2O,:,,,1L,1,0.03000300030003
1142,6,2,0,1,1,::1O:1O:1O:2O,:1O,,,1L,1,0.03000300030003
1143,6,2,0,1,1,:::1O:1O:1O,1O:2O,,,1L,1,0.03000300030003
1144,6,2,0,1,1,:::1O:1O:1O,1O:2O1S,,,1L,1,0.03000300030003
1145,6,2,0,1,1,:::1O:1O:1O,:3O1S,,,1L,1,0.03000300030003
1146,6,2,0,1,1,:::1O:1O:2O,1O:1O1S,,,1L,1,0.03000300030003
1147,6,2,0,1,1,:::1O:1O:2O,1O:3O1S,,,1L,1,0.03000300030003
1148,6,2,0,1,1,:::1O:1O:2O,:1O1S,,,1L,1,0.03000300030003
1149,6,1,1,1,1,:::::2O,1O,1O,,1L,1,0.03000300030003
1150,6,1,1,1,1,::::1O:1O,2O1S,,,1L,1,0.03000300030003
1151,6,1,1,1,1,::::1O:1O,1O,,,1L,1,0.03000300030003
1152,6,1,0,1,1,::::1O:2O,1O,,,1L,1,0.03000300030003
1153,6,1,0,1,1,:1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
1154,6,1,0,1,1,::1O:1O:1O:1O,1O1S,,,1L,1,0.03000300030003
1155,6,1,0,1,1,::1O:1O:1O:1O,2O1S,,,1L,1,0.03000300030003
1156,6,1,0,1,1,::1O:1O:1O:2O,1O,,,1L,1,0.03000300030003
1157,6,1,0,1,1,::1O:1O:2O:2O,2O1S,,,1L,1,0.03000300030003
1158,6,1,0,1,1,:::1O:1O:1O,1O1S,,,1L,1,0.03000300030003
1159,6,1,0,1,1,:::1O:1O:2O,1O,,,1L,1,0.03000300030003
1160,6,1,0,1,1,::::1O:2O,1O1S,,,1L,1,0.03000300030003
1161,6,1,1,1,1,::1O:1O:1O:1O,1O,1O,,1L,1,0.03000300030003
1162,6,1,0,1,2,:1O:1O:1O:1O:2O,1O,,,1L:1L,1,0.03000300030003
1163,6,1,0,1,2,::1O:1O:1O:1O,1O,,,1L:1L,1,0.03000300030003
1164,6,1,0,1,2,:::1O:1O:1O,2O1S,,,1L:1L,1,0.03000300030003
1165,6,1,0,2,1,::1O:1O:1O:1O,2O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1166,6,1,0,2,1,::::1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1167,6,1,1,1,0,::::1O:1O,1O1S,1O,,,1,0.03000300030003
1168,6,1,1,1,1,::1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
1169,5,2,0,1,1,:1O:1O:1O:1O,:2O1S,,,1L,1,0.03000300030003
1170,5,2,0,1,1,:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
1171,5,2,0,1,1,:1O:1O:1O:1O,1O:3O1S,,,1L,1,0.03000300030003
1172,4,4,0,1,1,::1O:1O,1O:1O:1O1S:2O1S,,,1L,1,0.03000300030003
1173,4,4,0,1,1,::1O:1O,1O:1O:2O1S:2O1S,,,1L,1,0.03000300030003
1174,4,4,0,1,1,::1O:1O,:1O1S:2O1S:2O1S,,,1L,1,0.03000300030003
1175,4,4,0,1,1,::1O:1O,:1O:1O:1S,,,1L,1,0.03000300030003
1176,4,4,0,1,1,::1O:1O,:1O:1O:2O1S,,,1L,1,0.03000300030003
1177,4,4,0,1,1,::1O:1O,::1O:1O,,,1L,1,0.03000300030003
1178,4,4,0,1,1,::1O:1O,:::2O,,,1L,1,0.03000300030003
1179,4,4,0,1,1,::1O:2O,1O1S:1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1180,4,4,0,1,1,::1O:2O,:1O:1O:1O1S,,,1L,1,0.03000300030003
1181,4,4,0,1,1,::1O:2O,::1O:1O,,,1L,1,0.03000300030003
1182,4,4,0,1,1,::1O:2O,::1O:1O1S,,,1L,1,0.03000300030003
1183,4,4,0,1,1,:::,1O:1O:1O:1O1S,,,1L,1,0.03000300030003
1184,4,4,0,1,1,:::,1O:1O:2O1S:2O1S,,,1L,1,0.03000300030003
1185,4,4,0,1,1,:::,:2O1S:2O1S:2O1S,,,1L,1,0.03000300030003
1186,4,4,0,1,1,:::,:2O:2O1S:2O1S,,,1L,1,0.03000300030003
1187,4,4,0,1,1,:::1O,1O:1O:1O:1O,,,1L,1,0.03000300030003
1188,4,4,0,1,1,:::1O,1O:1O:1O:1O1S,,,1L,1,0.03000300030003
1189,4,4,0,1,1,:::1O,:1O:1O1S:2O1S,,,1L,1,0.03000300030003
1190,4,4,0,1,1,::1O:1O,1O:1O:1O:3O1S,,,1L,1,0.03000300030003
1191,4,4,0,1,1,::1O:1O,1O:1O:1O1S:1O1S,,,1L,1,0.03000300030003
1192,4,3,2,1,1,:::,1O:1O:1O1S,:1O,,1L,1,0.03000300030003
1193,4,4,0,1,1,:1O:1O:2O,::1O:2O1S,,,1L,1,0.03000300030003
1194,4,4,0,1,0,::1O:1O,:1O1S:2O:3O1S,,,,1,0.03000300030003
1195,4,4,0,1,0,::1O:1O,::1O:3O1S,,,,1,0.03000300030003
1196,4,4,0,1,1,1O:1O:1O:1O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
1197,4,4,0,1,1,1O:1O:1O:1O,::1O:1O1S,,,1L,1,0.03000300030003
1198,4,4,0,1,1,1O:1O:1O:1O,:::1O,,,1L,1,0.03000300030003
1199,4,4,0,1,1,1O:1O:1O:2O,::1O:1O,,,1L,1,0.03000300030003
1200,4,4,0,1,1,:1O:1O:1O,:1O1S:1O1S:2O1S,,,1L,1,0.03000300030003
1201,4,4,0,1,1,:1O:1O:1O,:1O:1O1S:2O1S,,,1L,1,0.03000300030003
1202,4,4,0,1,1,:1O:1O:1O,:1O:1O:1O,,,1L,1,0.03000300030003
1203,4,4,0,1,1,:1O:1O:1O,:1O:2O:2O1S,,,1L,1,0.03000300030003
1204,4,4,0,1,1,:1O:1O:1O,::1O:1O1S,,,1L,1,0.03000300030003
1205,4,4,0,1,1,:1O:1O:1O,::1O:2O1S,,,1L,1,0.03000300030003
1206,4,4,0,1,1,:1O:1O:1O,:::1O,,,1L,1,0.03000300030003
1207,4,4,0,1,1,:1O:1O:1O,:::2O,,,1L,1,0.03000300030003
1208,4,4,0,1,1,:1O:1O:2O,:1O:1O:1O,,,1L,1,0.03000300030003
1209,4,4,0,1,1,:1O:1O:2O,:1O:2O1S:2O1S,,,1L,1,0.03000300030003
1210,4,4,0,1,1,:1O:1O:2O,::1O:1O,,,1L,1,0.03000300030003
1211,4,4,0,1,1,:::1O,:1O:1O:1O,,,1L,1,0.03000300030003
1212,4,4,0,1,1,:::1O,:1O:1O:2O,,,1L,1,0.03000300030003
1213,4,4,0,1,1,:::1O,:1O:1O:3O1S,,,1L,1,0.03000300030003
1214,4,4,0,1,1,:::1O,:1O:2O1S:2O1S,,,1L,1,0.03000300030003
1215,4,4,0,1,2,::1O:1O,1O:1O1S:1O1S:3O1S,,,1L:1L,1,0.03000300030003
1216,4,4,0,1,2,::1O:1O,1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1217,4,4,0,1,2,::1O:1O,1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1218,4,4,0,1,2,::1O:1O,1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1219,4,4,0,1,2,::1O:1O,:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1220,4,4,0,1,2,::1O:2O,1O:1O1S:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1221,4,4,0,1,2,::1O:2O,1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
1222,4,4,0,2,0,:::,:::3O1S,,1S:1S:1S:1S:2S:2S:3S:3S,,1,0.03000300030003
1223,4,4,0,2,1,::1O:1O,:1O1S:1O1S:2O1S,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1224,4,4,0,2,1,::1O:1O,::1O:1O1S,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1225,4,4,0,2,1,:::,:1O:2O1S:2O1S,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
1226,4,4,0,2,1,:::1O,:1O:1O1S:1O1S,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1227,4,4,0,2,1,:::1O,:1O:1O1S:1S,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1228,4,4,0,2,1,:::1O,::1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1229,4,4,0,2,2,:1O:1O:2O,::1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1230,4,4,0,3,2,::1O:1O,:1O:1O1S:2O1S,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1231,4,4,1,1,1,1O:1O:1O:1O,:::1O,,,1L,1,0.03000300030003
1232,4,4,0,1,2,:1O:2O:2O,::1O:1O,,,1L:1L,1,0.03000300030003
1233,4,4,0,1,2,:1O:2O:2O,1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1234,4,4,0,1,2,:1O:1O:2O,1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
1235,4,4,0,1,2,1O:1O:1O:2O,:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1236,4,4,0,1,1,:::1O,::2O:2O1S,,,1L,1,0.03000300030003
1237,4,4,0,1,1,:::1O,:::1O1S,,,1L,1,0.03000300030003
1238,4,4,0,1,1,:::2O,1O:1O:1O:1O1S,,,1L,1,0.03000300030003
1239,4,4,0,1,1,:::2O,:1O:2O1S:2O1S,,,1L,1,0.03000300030003
1240,4,4,0,1,2,1O:1O:1O:1O,:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1241,4,4,0,1,2,1O:1O:1O:1O,:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1242,4,4,0,1,2,1O:1O:1O:1O,:2O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1243,4,4,0,1,2,1O:1O:1O:2O,:::1O,,,1L:1L,1,0.03000300030003
1244,4,4,0,1,2,:1O:1O:2O,1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1245,4,4,0,1,2,1O:1O:2O:2O,::1O:2O1S,,,1L:1L,1,0.03000300030003
1246,4,4,0,1,2,:1O:1O:1O,1O:1O1S:1O1S:3O1S,,,1L:1L,1,0.03000300030003
1247,4,4,0,1,2,:1O:1O:1O,1O:1O1S:2O:2O,,,1L:1L,1,0.03000300030003
1248,4,4,0,1,2,:1O:1O:1O,1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
1249,4,4,0,1,2,:1O:1O:1O,1O:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1250,4,4,0,1,2,:1O:1O:1O,:1O:1O:2O,,,1L:1L,1,0.03000300030003
1251,4,4,0,1,2,:1O:1O:1O,:2O1S:2O1S:3O1S,,,1L:1L,1,0.03000300030003
1252,4,3,2,1,1,:::1O,:1O:1O,:2O1S,,1L,1,0.03000300030003
1253,4,3,2,1,1,::1O:1O,:1O:1O,:,,1L,1,0.03000300030003
1254,5,2,0,1,1,:1O:1O:1O:1O,1O:1O,,,1L,1,0.03000300030003
1255,4,3,0,2,2,::1O:2O,1O:2O1S:2O1S,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1256,4,3,0,2,2,:::1O,1O:2O1S:2O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1257,4,3,0,2,3,::1O:1O,1O:1O:3O1S,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1258,4,3,0,3,2,::1O:1O,:1O:1O,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1259,4,3,0,3,2,::1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1260,4,3,0,3,2,::1O:1O,:1O:1O1S,,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1261,4,3,1,1,1,1O:1O:1O:1O,1S:2O1S:2O1S,1O,,1L,1,0.03000300030003
1262,4,3,1,1,1,:1O:1O:1O,1O:1O1S:3O1S,,,1L,1,0.03000300030003
1263,4,3,1,1,1,:1O:1O:1O,:1O1S:2O1S,,,1L,1,0.03000300030003
1264,4,3,1,1,1,:1O:1O:1O,:1O:1O,,,1L,1,0.03000300030003
1265,4,3,1,1,1,:1O:1O:1O,:1O:2O,,,1L,1,0.03000300030003
1266,4,3,1,1,1,:1O:1O:1O,:1S:2O1S,,,1L,1,0.03000300030003
1267,4,3,1,1,1,:1O:1O:1O,::1O1S,2O1S,,1L,1,0.03000300030003
1268,4,3,1,1,1,:1O:1O:2O,:1O1S:1O1S,1O,,1L,1,0.03000300030003
1269,4,3,1,1,1,:1O:1O:2O,:1O:1O1S,,,1L,1,0.03000300030003
1270,4,3,1,1,1,:1O:1O:2O,:1O:3O1S,1O,,1L,1,0.03000300030003
1271,4,3,1,1,1,::1O:1O,1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1272,4,3,1,1,1,::1O:1O,1O:1O1S:1O1S,,,1L,1,0.03000300030003
1273,4,3,0,2,2,::1O:2O,:1O:1O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1274,4,3,0,2,2,::1O:1O,1O:2O1S:3O1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1275,4,3,2,1,1,:1O:1O:1O,::1O,:1O,,1L,1,0.03000300030003
1276,4,3,0,2,2,:1O:1O:2O,:1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1277,4,3,0,1,2,:::1O,1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1278,4,3,0,2,1,:1O:1O:1O,:1O:2O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1279,4,3,0,2,1,:1O:1O:1O,::1O,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1280,4,3,0,2,1,::1O:1O,:1O1S:1O1S,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1281,4,3,0,2,1,::1O:1O,:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1282,4,3,0,2,1,::1O:1O,:1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1283,4,3,0,2,1,::1O:1O,:2O1S:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1284,4,3,0,2,1,::1O:1O,:2O1S:2O1S,,2S:2S:2S:2S:3S:3S:4S:4S,1L,1,0.03000300030003
1285,4,3,0,2,1,::1O:1O,::1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1286,4,3,0,2,1,::1O:2O,::1O,,1S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1287,4,3,0,2,1,:::1O,:1O1S:2O1S,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1288,4,3,0,2,1,:::1O,::2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1289,4,3,0,2,2,1O:1O:1O:1O,:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1290,4,3,0,2,2,1O:1O:1O:1O,:1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1291,4,3,0,2,2,1O:1O:1O:1O,:1O:2O1S,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1292,4,3,0,2,2,:1O:1O:1O,1O:1O:2O1S,,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1293,4,3,0,2,2,:1O:1O:1O,1O:1O:3O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1294,4,3,1,1,1,::1O:1O,1O:1O1S:2O,1N2O2S,,1L,1,0.03000300030003
1295,4,3,1,1,1,::1O:1O,:1O:1O,,,1L,1,0.03000300030003
1296,4,3,1,1,1,::1O:1O,:1O:1O,1O,,1L,1,0.03000300030003
1297,4,3,1,1,1,::1O:1O,:1O:1O,2O,,1L,1,0.03000300030003
1298,4,3,1,1,2,:1O:1O:1O,1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1299,4,3,1,1,2,:1O:1O:1O,:1O:2O,1N1O1S,,1L:1L,1,0.03000300030003
