,num_dol,num_epe,num_tfsi,num_ps,num_li,atoms_dol,atoms_epe,atoms_tfsi,atoms_ps,atoms_li,count,%
788,5,0,1,2,2,:1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
789,5,0,3,1,1,:::1O:1O,,1O:1O:1O,,1L,1,0.03000300030003
790,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
791,5,0,1,3,2,::1O:1O:1O,,3O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
792,5,0,1,3,2,:::1O:1O,,1O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
793,5,0,2,1,2,:::1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
794,5,0,2,1,1,::1O:1O:1O,,:1O,,1L,1,0.03000300030003
795,5,0,2,1,1,:::1O:1O,,1O:1O,,1L,1,0.03000300030003
796,5,0,2,1,1,:::1O:1O,,:2O,,1L,1,0.03000300030003
797,5,0,2,1,1,::::1O,,1N1O:1O,,1L,1,0.03000300030003
798,5,0,2,1,2,::1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
799,5,0,2,1,2,1O:1O:1O:1O:1O,,1N1O:1O,,1L:1L,1,0.03000300030003
800,5,0,2,1,2,::1O:1O:1O,,2O:3O1S,,1L:1L,1,0.03000300030003
801,5,0,2,1,2,::1O:1O:1O,,2O:2O,,1L:1L,1,0.03000300030003
802,5,0,2,1,2,::1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
803,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
804,5,0,2,1,2,:1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
805,5,0,2,3,3,1O:1O:1O:1O:1O,,:1O,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
806,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:3O,,1L:1L,1,0.03000300030003
807,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:3O1S,,1L:1L,1,0.03000300030003
808,5,0,2,1,2,1O:1O:1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
809,5,0,2,1,2,:1O:1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
810,5,0,2,1,2,:1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
811,5,0,2,1,2,:1O:1O:1O:1O,,:2O1S,,1L:1L,1,0.03000300030003
812,5,0,2,1,2,:1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
813,5,0,2,1,2,1O:1O:1O:1O:2O,,1N1O:1O,,1L:1L,1,0.03000300030003
814,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
815,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
816,5,0,2,1,2,:1O:1O:1O:1O,,1N1O1S:2O,,1L:1L,1,0.03000300030003
817,5,0,2,1,2,:1O:1O:1O:1O,,1N1O:1O,,1L:1L,1,0.03000300030003
818,5,0,2,1,2,:1O:1O:1O:1O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
819,5,0,1,3,2,::1O:1O:1O,,2O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
820,5,0,1,3,2,::1O:1O:1O,,2O,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
821,5,0,2,2,1,:::1O:1O,,:1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
822,5,0,1,3,2,:1O:1O:1O:1O,,3O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
823,5,0,1,2,2,::1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
824,5,0,2,2,3,:1O:1O:1O:1O,,2O:3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
825,5,0,2,2,2,:::1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
826,5,0,2,2,2,::1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
827,5,0,1,2,2,::1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
828,5,0,2,2,2,::1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
829,5,0,2,2,2,::1O:1O:1O,,2O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
830,5,0,1,2,2,::1O:1O:1O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
831,5,0,1,2,2,::1O:1O:1O,,3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
832,5,0,1,2,2,::1O:1O:2O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
833,5,0,2,2,2,::1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
834,5,0,2,2,2,:1O:1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
835,5,0,2,2,2,:1O:1O:1O:1O,,:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
836,5,0,1,2,2,::1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
837,5,0,1,2,2,:::1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
838,5,0,1,2,3,1O:1O:1O:1O:1O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
839,5,0,1,2,3,1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
840,5,0,2,2,2,:1O:1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
841,5,0,2,2,2,:1O:1O:1O:1O,,2O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
842,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
843,5,0,1,2,3,1O:1O:1O:1O:2O,,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
844,5,0,1,2,3,:1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
845,5,0,1,2,3,:1O:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
846,5,0,1,3,2,1O:1O:1O:1O:1O,,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
847,5,0,1,3,2,:1O:1O:1O:1O,,,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
848,5,0,1,3,2,:1O:1O:1O:1O,,1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
849,5,0,2,2,2,1O:1O:1O:1O:1O,,:,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
850,5,1,0,2,3,1O:1O:1O:1O:2O,1O,,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
851,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
852,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
853,5,0,0,3,2,1O:1O:1O:1O:1O,,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
854,5,1,2,1,2,::1O:1O:1O,1O,:2O,,1L:1L,1,0.03000300030003
855,5,0,0,2,2,1O:1O:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
856,5,0,0,2,2,1O:1O:1O:2O:2O,,,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
857,5,0,0,2,2,1O:1O:1O:2O:2O,,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
858,5,0,0,2,2,1O:1O:1O:2O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
859,5,0,0,2,2,:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
860,5,0,0,2,2,:1O:1O:1O:1O,,,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
861,5,0,0,2,2,:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
862,5,0,0,2,2,:1O:1O:1O:1O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
863,5,1,2,1,2,:1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
864,5,0,0,2,2,:1O:1O:1O:2O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
865,5,0,0,2,2,::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
866,5,0,0,2,2,::1O:1O:1O,,,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
867,5,1,2,1,2,:1O:1O:1O:1O,1O,1O:1O,,1L:1L,1,0.03000300030003
868,5,1,1,2,2,:1O:1O:1O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
869,5,0,0,3,2,1O:1O:1O:1O:1O,,,::::1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
870,5,1,2,1,2,:1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
871,5,1,2,1,2,1O:1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
872,5,1,2,1,2,1O:1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
873,5,1,2,1,2,1O:1O:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
874,5,0,0,3,2,:1O:1O:1O:1O,,,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
875,5,0,0,3,2,::1O:1O:1O,,,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
876,5,1,2,1,2,1O:1O:1O:1O:1O,,1N1O:1O,,1L:1L,1,0.03000300030003
877,5,1,2,1,1,::1O:1O:1O,,:1O,,1L,1,0.03000300030003
878,5,1,1,2,2,::1O:1O:1O,1O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
879,5,0,1,1,1,1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
880,5,1,1,2,2,::1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
881,5,0,1,1,1,:1O:1O:1O:1O,,,,1L,1,0.03000300030003
882,5,1,2,2,2,::1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
883,5,1,2,2,3,::1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
884,5,0,0,2,2,1O:1O:1O:1O:2O,,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
885,5,1,3,1,2,::1O:1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
886,4,3,0,2,2,:1O:1O:1O,::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
887,4,3,1,1,1,:1O:1O:1O,::,,,1L,1,0.03000300030003
888,4,3,1,1,1,:1O:1O:1O,::,1O,,1L,1,0.03000300030003
889,6,0,0,1,1,::1O:1O:1O:2O,,,,1L,1,0.03000300030003
890,4,3,1,1,1,::1O:1O,::,1O,,1L,1,0.03000300030003
891,4,3,1,1,1,:::1O,::,2O,,1L,1,0.03000300030003
892,6,0,0,1,1,::1O:1O:1O:1O,,,,1L,1,0.03000300030003
893,4,4,0,1,1,:1O:1O:1O,:::,,,1L,1,0.03000300030003
894,5,2,1,1,2,::1O:1O:1O,:,1O,,1L:1L,1,0.03000300030003
895,5,0,0,1,1,:::1O:2O,,,,1L,1,0.03000300030003
896,5,2,1,1,2,:1O:1O:1O:1O,:,1O,,1L:1L,1,0.03000300030003
897,5,2,1,1,2,1O:1O:1O:1O:2O,:,1O,,1L:1L,1,0.03000300030003
898,5,2,1,1,1,::::1O,:1O,1O,,1L,1,0.03000300030003
899,5,2,1,1,1,:::1O:1O,:,2O1S,,1L,1,0.03000300030003
900,5,0,0,2,1,:::1O:1O,,,1S:1S:1S:1S:2S:2S:3S:3S,1L,1,0.03000300030003
901,5,0,0,2,1,:::1O:1O,,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
902,5,2,1,1,1,::1O:1O:1O,:,1O,,1L,1,0.03000300030003
903,5,0,0,2,1,:::1O:1O,,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
904,5,2,0,2,2,1O:1O:1O:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
905,5,2,0,1,1,::::1O,:1O,,,1L,1,0.03000300030003
906,5,0,2,1,2,:1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
907,5,0,0,2,2,1O:1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
908,5,0,0,2,2,1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
909,5,2,0,1,1,::1O:1O:2O,:,,,1L,1,0.03000300030003
910,5,2,0,1,1,::1O:1O:1O,:1O,,,1L,1,0.03000300030003
911,5,0,0,2,2,1O:1O:1O:1O:1O,,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
912,5,2,0,1,1,::1O:1O:1O,:,,,1L,1,0.03000300030003
913,5,0,1,1,1,::1O:1O:1O,,,,1L,1,0.03000300030003
914,5,1,1,2,2,:1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
915,5,1,0,3,2,::1O:1O:1O,,,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
916,5,0,1,1,2,::1O:1O:1O,,3O1S,,1L:1L,1,0.03000300030003
917,5,0,1,1,2,:1O:1O:1O:1O,,1N2O,,1L:1L,1,0.03000300030003
918,5,1,1,1,1,::::2O,1O,2O1S,,1L,1,0.03000300030003
919,5,1,1,1,1,::::1O,1O,1O,,1L,1,0.03000300030003
920,5,1,1,1,1,::::1O,,2O,,1L,1,0.03000300030003
921,5,0,1,1,2,:1O:1O:1O:1O,,3O2S,,1L:1L,1,0.03000300030003
922,5,1,1,1,1,::::1O,,1O,,1L,1,0.03000300030003
923,5,1,1,1,1,::::1O,,1N1O1S,,1L,1,0.03000300030003
924,5,1,1,1,1,:::1O:1O,,2O1S,,1L,1,0.03000300030003
925,5,1,1,1,1,:::1O:1O,,2O,,1L,1,0.03000300030003
926,5,0,1,1,2,:1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
927,5,1,1,1,1,:::1O:1O,,1O1S,,1L,1,0.03000300030003
928,5,0,1,1,2,::1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
929,5,1,1,1,1,:::1O:1O,,,,1L,1,0.03000300030003
930,5,1,1,1,1,::1O:1O:2O,,1O,,1L,1,0.03000300030003
931,5,1,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
932,5,0,1,1,2,::1O:1O:1O,,3O2S,,1L:1L,1,0.03000300030003
933,5,0,1,1,2,::1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
934,5,0,1,1,3,1O:1O:1O:1O:1O,,1O,,1L:1L:1L,1,0.03000300030003
935,5,0,1,1,3,1O:1O:1O:1O:2O,,3O1S,,1L:1L:1L,1,0.03000300030003
936,5,0,1,2,1,::1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
937,5,0,1,2,1,::1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
938,5,0,1,2,1,:::1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
939,5,0,1,2,1,:::1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
940,5,1,1,1,1,:1O:1O:1O:2O,,,,1L,1,0.03000300030003
941,5,0,1,2,1,:::1O:1O,,1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
942,5,1,1,1,1,:1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
943,5,1,0,3,2,::1O:1O:1O,1O,,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
944,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
945,5,0,1,1,2,:1O:1O:1O:1O,,1N1O,,1L:1L,1,0.03000300030003
946,5,0,1,1,2,1O:1O:1O:2O:2O,,1O,,1L:1L,1,0.03000300030003
947,5,0,1,1,2,1O:1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
948,5,1,1,1,2,1O:1O:1O:1O:1O,1O,1O,,1L:1L,1,0.03000300030003
949,5,1,1,2,2,:1O:1O:1O:1O,,1O,1S:2S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
950,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
951,5,1,1,2,1,:::1O:1O,,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
952,5,1,1,1,2,:::1O:2O,,1O,,1L:1L,1,0.03000300030003
953,5,0,1,1,1,::1O:1O:1O,,2O,,1L,1,0.03000300030003
954,5,0,1,1,1,::1O:1O:1O,,2O1S,,1L,1,0.03000300030003
955,5,0,1,1,1,::1O:1O:2O,,,,1L,1,0.03000300030003
956,5,0,1,1,1,::1O:1O:2O,,1O,,1L,1,0.03000300030003
957,5,0,1,1,1,:::1O:1O,,1N1O1S,,1L,1,0.03000300030003
958,5,1,1,1,2,::1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
959,5,0,1,1,1,:::1O:1O,,2O,,1L,1,0.03000300030003
960,5,1,1,1,2,::1O:1O:1O,1O,2O1S,,1L:1L,1,0.03000300030003
961,5,0,1,1,1,:::1O:1O,,2O1S,,1L,1,0.03000300030003
962,5,0,1,1,1,::::1O,,1N2O2S,,1L,1,0.03000300030003
963,5,0,1,1,1,::::1O,,1O,,1L,1,0.03000300030003
964,5,1,1,1,2,:1O:1O:1O:1O,1O,3O1S,,1L:1L,1,0.03000300030003
965,5,0,1,1,2,1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
966,5,0,1,1,2,1O:1O:1O:1O:1O,,1N2O,,1L:1L,1,0.03000300030003
967,5,1,1,1,2,:1O:1O:1O:1O,1O,2O1S,,1L:1L,1,0.03000300030003
968,5,0,1,1,2,1O:1O:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
969,5,1,1,1,2,:1O:1O:1O:1O,1O,2O,,1L:1L,1,0.03000300030003
970,5,1,1,1,2,:1O:1O:1O:1O,,3O2S,,1L:1L,1,0.03000300030003
971,5,0,1,1,2,1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
972,5,1,1,1,2,1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
973,5,0,1,1,2,1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
974,5,0,1,1,2,1O:1O:1O:1O:2O,,1N1O1S,,1L:1L,1,0.03000300030003
975,5,1,1,1,2,1O:1O:1O:1O:1O,1O,2O1S,,1L:1L,1,0.03000300030003
976,5,0,1,2,2,:1O:1O:1O:2O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
977,1,0,2,2,2,1O,,1O:1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
978,4,1,1,1,1,::1O:1O,,3O1S,,1L,1,0.03000300030003
979,3,0,2,2,2,:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
980,3,0,2,2,3,1O:1O:1O,,1N2O1S:1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
981,3,0,2,2,2,:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
982,3,0,2,2,2,:1O:2O,,1N2O2S:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
983,3,0,2,2,2,:1O:1O,,2O:2O,1S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
984,3,0,2,2,2,:1O:1O,,1O:3O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
985,3,0,2,2,2,:1O:1O,,1O:2O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
986,3,0,2,2,2,:1O:1O,,1O:2O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
987,3,0,2,2,2,:1O:1O,,1O:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
988,3,0,2,2,2,:1O:1O,,1O1S:2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
989,3,0,2,3,2,1O:1O:1O,,:1O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
990,3,0,2,2,2,1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
991,3,0,2,2,2,1O:1O:1O,,:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
992,3,0,2,2,2,1O:1O:1O,,:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
993,3,0,2,2,2,1O:1O:1O,,:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
994,3,0,2,2,2,1O:1O:1O,,:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
995,3,0,2,2,2,1O:1O:1O,,:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
996,3,0,2,2,2,1O:1O:1O,,2O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
997,3,0,2,2,2,1O:1O:1O,,1O:2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
998,3,0,2,2,3,:1O:1O,,1O:2O,1S:2S:2S:3S:4S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
999,3,0,3,1,2,1O:1O:1O,,1N1O:1O:1O,,1L:1L,1,0.03000300030003
1000,3,0,2,2,2,1O:1O:1O,,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1001,3,0,3,1,2,1O:1O:1O,,:2O:3O1S,,1L:1L,1,0.03000300030003
1002,3,0,3,2,2,1O:1O:1O,,1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1003,3,0,3,2,2,1O:1O:1O,,1O:1O:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1004,3,0,3,2,2,1O:1O:1O,,1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1005,3,0,3,1,2,:1O:1O,,:1O:3O,,1L:1L,1,0.03000300030003
1006,3,0,3,1,2,:1O:1O,,:1O:1O,,1L:1L,1,0.03000300030003
1007,3,0,3,1,2,:1O:1O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1008,3,0,3,1,2,:1O:1O,,1N1O:1O:2O,,1L:1L,1,0.03000300030003
1009,3,0,3,1,2,1O:1O:1O,,::2O,,1L:1L,1,0.03000300030003
1010,3,0,3,1,2,1O:1O:1O,,:1O:2O,,1L:1L,1,0.03000300030003
1011,3,0,3,1,2,1O:1O:1O,,1N1O:1O:2O1S,,1L:1L,1,0.03000300030003
1012,3,0,3,1,2,1O:1O:1O,,:1N2O2S:1O,,1L:1L,1,0.03000300030003
1013,3,0,3,1,2,1O:1O:1O,,1O:2O:3O1S,,1L:1L,1,0.03000300030003
1014,3,0,3,1,2,1O:1O:1O,,1O:2O:2O,,1L:1L,1,0.03000300030003
1015,3,0,3,1,2,1O:1O:1O,,1O:1O:3O1S,,1L:1L,1,0.03000300030003
1016,3,0,3,1,2,1O:1O:1O,,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
1017,3,0,3,1,2,1O:1O:1O,,1N2O:1O:1O,,1L:1L,1,0.03000300030003
1018,3,0,3,1,2,1O:1O:1O,,1N2O1S:1O:2O1S,,1L:1L,1,0.03000300030003
1019,3,0,3,1,2,1O:1O:1O,,1N2O1S:1O:1O,,1L:1L,1,0.03000300030003
1020,3,0,2,2,2,1O:1O:1O,,1O:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1021,3,0,2,2,2,1O:1O:1O,,1O:1O,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1022,4,1,1,1,1,::1O:1O,,2O,,1L,1,0.03000300030003
1023,3,0,1,3,2,1O:1O:1O,,1N2O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1024,3,0,1,3,2,:1O:1O,,2O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1025,3,0,1,3,2,:1O:1O,,2O1S,::1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1026,3,0,1,3,2,:1O:1O,,2O,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1027,3,0,1,3,2,:1O:1O,,1O1S,::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1028,3,0,1,3,2,:1O:1O,,1O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1029,3,0,1,3,2,1O:1O:2O,,2O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
