,num_dol,num_tmp,num_tfsi,num_ps,num_li,atoms_dol,atoms_tmp,atoms_tfsi,atoms_ps,atoms_li,count,%
1102,8,4,0,1,1,::1O:1O:1O:1O:1O:2O,::1O:2O,,,1L,1,0.03000300030003
1103,8,4,0,1,1,::1O:1O:1O:1O:2O:2O,:1O:1O:3O,,,1L,1,0.03000300030003
1104,7,4,0,1,1,:::1O:1O:1O:2O,:2O:2O:2O,,,1L,1,0.03000300030003
1105,7,4,0,1,1,:::1O:1O:1O:2O,:1O:1O:3O,,,1L,1,0.03000300030003
1106,8,4,0,1,1,:::1O:1O:1O:1O:1O,:1O:2O:2O,,,1L,1,0.03000300030003
1107,7,4,0,1,1,:::1O:1O:1O:1O,::2O:2O,,,1L,1,0.03000300030003
1108,8,4,0,1,1,:::1O:1O:1O:1O:1O,::1O:2O,,,1L,1,0.03000300030003
1109,8,4,0,1,1,:::1O:1O:1O:1O:2O,::1O:1O,,,1L,1,0.03000300030003
1110,8,4,0,1,1,:::1O:1O:1O:1O:2O,::1O:2O,,,1L,1,0.03000300030003
1111,8,4,0,1,1,:::1O:1O:1O:1O:2O,::1O:3O,,,1L,1,0.03000300030003
1112,7,4,0,1,1,::1O:1O:1O:2O:2O,:1O:1O:2O,,,1L,1,0.03000300030003
1113,7,4,0,1,1,:::1O:1O:1O:2O,::2O:2O,,,1L,1,0.03000300030003
1114,7,4,0,1,1,::1O:1O:1O:1O:2O,:1O:2O:2O,,,1L,1,0.03000300030003
1115,7,4,0,1,1,::1O:1O:1O:1O:1O,:1O:2O:2O,,,1L,1,0.03000300030003
1116,7,4,0,1,1,::1O:1O:1O:1O:1O,1O:1O:1O:1O,,,1L,1,0.03000300030003
1117,7,3,2,1,2,::1O:1O:1O:1O:1O,1O:1O:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1118,7,3,2,1,1,:::::1O:1O,::1O,1O:2O1S,,1L,1,0.03000300030003
1119,7,3,2,1,1,::::1O:1O:1O,::,:1O,,1L,1,0.03000300030003
1120,7,3,1,3,2,:::1O:1O:1O:2O,::1O,1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1121,7,3,1,2,1,::::::1O,::,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1122,7,3,1,2,1,::::::1O,:1O:1O,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1123,7,3,1,2,1,:::::1O:1O,::1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1124,7,3,1,2,1,:::::1O:1O,::,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1125,8,4,0,1,1,::1O:1O:1O:1O:1O:1O,:1O:1O:2O,,,1L,1,0.03000300030003
1126,7,4,0,1,1,:::1O:1O:1O:2O,:::1O,,,1L,1,0.03000300030003
1127,8,4,0,1,1,::::1O:1O:1O:2O,::2O:3O,,,1L,1,0.03000300030003
1128,7,4,0,1,1,::::1O:1O:2O,:1O:2O:2O,,,1L,1,0.03000300030003
1129,7,4,0,1,1,:::::1O:2O,::1O:2O,,,1L,1,0.03000300030003
1130,7,4,0,1,1,:::::1O:1O,:::2O,,,1L,1,0.03000300030003
1131,8,3,0,2,1,:::::1O:2O:2O,::2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1132,7,4,0,1,1,:::::1O:1O,::1O:1O,,,1L,1,0.03000300030003
1133,7,4,0,1,1,::::1O:2O:2O,::1O:3O,,,1L,1,0.03000300030003
1134,7,4,0,1,1,::::1O:2O:2O,:1O:2O:3O,,,1L,1,0.03000300030003
1135,7,4,0,1,1,::::1O:1O:2O,::3O:3O,,,1L,1,0.03000300030003
1136,8,3,0,2,1,::::::1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1137,8,3,0,2,1,::::::1O:1O,::,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1138,8,3,0,2,1,::::::1O:1O,::,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1139,7,4,0,1,1,::::1O:1O:2O,:1O:2O:3O,,,1L,1,0.03000300030003
1140,8,3,0,2,1,::::::1O:1O,::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1141,7,4,0,1,1,:::1O:1O:2O:2O,:1O:1O:3O,,,1L,1,0.03000300030003
1142,7,4,0,1,1,::::1O:1O:1O,:::1O,,,1L,1,0.03000300030003
1143,8,3,1,1,1,::::1O:1O:1O:1O,:1O:1O,,,1L,1,0.03000300030003
1144,7,4,0,1,1,::::1O:1O:1O,::1O:3O,,,1L,1,0.03000300030003
1145,8,3,1,1,1,::::1O:1O:1O:1O,::,2O1S,,1L,1,0.03000300030003
1146,8,3,1,1,1,::::1O:1O:1O:1O,::1O,1O,,1L,1,0.03000300030003
1147,8,3,1,1,1,:::::1O:1O:1O,:1O:1O,,,1L,1,0.03000300030003
1148,8,3,1,1,1,:::::1O:1O:2O,::2O,,,1L,1,0.03000300030003
1149,8,3,1,2,1,::::::1O:2O,::2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1150,8,4,0,1,0,::::::1O:1O,:::,,,,1,0.03000300030003
1151,8,4,0,1,0,::::::1O:2O,:::,,,,1,0.03000300030003
1152,8,4,0,1,0,:::::::,:::,,,,1,0.03000300030003
1153,7,3,1,2,1,::::1O:1O:2O,::,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1154,7,3,1,1,2,::1O:1O:1O:1O:2O,:1O:3O,,,1L:1L,1,0.03000300030003
1155,7,4,1,1,2,:1O:1O:1O:1O:1O:1O,1O:1O:1O:2O,,,1L:1L,1,0.03000300030003
1156,8,4,0,2,1,:::::1O:1O:1O,::1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1157,7,3,1,1,1,::::1O:1O:1O,::1O,2O,,1L,1,0.03000300030003
1158,7,3,1,1,1,::::1O:1O:1O,::1O,1O1S,,1L,1,0.03000300030003
1159,8,4,0,1,2,::1O:1O:1O:1O:1O:1O,1O:1O:1O:3O,,,1L:1L,1,0.03000300030003
1160,7,3,1,1,1,::::1O:1O:1O,::1O,,,1L,1,0.03000300030003
1161,7,3,1,1,1,::::1O:1O:1O,::,2O1S,,1L,1,0.03000300030003
1162,8,4,0,1,2,::1O:1O:1O:1O:1O:2O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1163,8,4,0,1,2,::1O:1O:1O:1O:1O:2O,1O:1O:1O:2O,,,1L:1L,1,0.03000300030003
1164,7,3,1,1,1,::::1O:1O:1O,:1O:3O,,,1L,1,0.03000300030003
1165,8,4,0,1,2,::1O:1O:1O:1O:1O:2O,1O:1O:2O:2O,,,1L:1L,1,0.03000300030003
1166,7,6,0,2,2,:::1O:1O:1O:2O,:::1O:1O:2O,,3S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1167,8,4,0,2,1,:::1O:1O:1O:1O:1O,::1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1168,8,4,0,2,1,:::::1O:1O:1O,::1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1169,7,3,1,1,1,::::1O:1O:2O,:1O:2O,,,1L,1,0.03000300030003
1170,8,4,0,2,1,:::::1O:1O:1O,::1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1171,8,4,0,2,1,:::::1O:1O:1O,:::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1172,8,4,0,2,1,:::::1O:1O:1O,:::1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1173,8,4,0,2,1,:::::1O:1O:1O,:::1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1174,8,4,0,2,1,:::::1O:1O:1O,:::2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1175,7,3,1,1,1,:::1O:2O:2O:2O,:2O:3O,1O,,1L,1,0.03000300030003
1176,7,3,1,1,1,:::1O:1O:2O:2O,:1O:2O,,,1L,1,0.03000300030003
1177,7,3,1,1,1,:::1O:1O:1O:2O,:1O:2O,,,1L,1,0.03000300030003
1178,7,3,1,1,1,:::1O:1O:1O:1O,::2O,1O1S,,1L,1,0.03000300030003
1179,7,3,1,1,1,:::1O:1O:1O:1O,::2O,,,1L,1,0.03000300030003
1180,7,3,1,1,1,:::1O:1O:1O:1O,::1O,,,1L,1,0.03000300030003
1181,7,3,1,1,1,::::1O:1O:1O,::2O,1O,,1L,1,0.03000300030003
1182,7,3,1,1,1,::::1O:1O:2O,::1O,,,1L,1,0.03000300030003
1183,7,3,1,1,2,::1O:1O:1O:1O:2O,1O:1O:3O,1O,,1L:1L,1,0.03000300030003
1184,8,4,0,1,1,:::::1O:1O:2O,:1O:1O:3O,,,1L,1,0.03000300030003
1185,7,3,1,1,2,::1O:1O:1O:1O:1O,:1O:2O,1O,,1L:1L,1,0.03000300030003
1186,7,3,1,1,2,::1O:1O:1O:1O:1O,:1O:1O,1O,,1L:1L,1,0.03000300030003
1187,7,3,1,1,2,::1O:1O:1O:1O:1O,1O:1O:2O,1O,,1L:1L,1,0.03000300030003
1188,8,4,0,1,1,::::1O:1O:1O:2O,:::1O,,,1L,1,0.03000300030003
1189,8,4,0,1,1,::::1O:1O:2O:2O,:1O:1O:2O,,,1L,1,0.03000300030003
1190,8,4,0,1,1,::::1O:1O:2O:2O,:1O:2O:3O,,,1L,1,0.03000300030003
1191,7,3,1,1,1,:::::1O:2O,:1O:3O,,,1L,1,0.03000300030003
1192,7,3,1,1,1,:::::1O:1O,::2O,1O,,1L,1,0.03000300030003
1193,7,3,1,1,1,:::::1O:1O,::1O,2O1S,,1L,1,0.03000300030003
1194,8,4,0,1,1,:::::1O:1O:1O,:::1O,,,1L,1,0.03000300030003
1195,8,4,0,1,1,:::::1O:1O:2O,:1O:1O:2O,,,1L,1,0.03000300030003
1196,8,4,0,1,1,:::::1O:1O:2O,::1O:1O,,,1L,1,0.03000300030003
1197,8,4,0,1,2,:1O:1O:1O:1O:1O:1O:1O,1O:1O:1O:2O,,,1L:1L,1,0.03000300030003
1198,7,3,1,1,1,:::::1O:1O,::1O,,,1L,1,0.03000300030003
1199,8,4,0,1,1,::::::1O:1O,::1O:1O,,,1L,1,0.03000300030003
1200,7,3,1,1,1,:::::1O:1O,::,2O1S,,1L,1,0.03000300030003
1201,7,3,1,1,1,:::::1O:1O,::,1O,,1L,1,0.03000300030003
1202,8,4,0,1,1,::::::1O:1O,::1O:2O,,,1L,1,0.03000300030003
1203,8,4,0,1,1,::::::1O:1O,:::1O,,,1L,1,0.03000300030003
1204,7,3,1,1,1,::::1O:2O:2O,::1O,,,1L,1,0.03000300030003
1205,8,4,0,1,1,::::::1O:1O,:::2O,,,1L,1,0.03000300030003
1206,8,4,0,1,1,::::::1O:2O,:::3O,,,1L,1,0.03000300030003
1207,7,3,1,1,1,::::1O:1O:2O,::1O,1O1S,,1L,1,0.03000300030003
1208,7,3,1,1,1,::::1O:1O:2O,::1O,1O,,1L,1,0.03000300030003
1209,7,4,0,1,2,1O:1O:1O:1O:1O:1O:1O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1210,8,3,0,2,1,:::::1O:1O:1O,::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1211,7,4,0,1,2,1O:1O:1O:1O:1O:1O:1O,1O:1O:1O:3O,,,1L:1L,1,0.03000300030003
1212,7,4,1,1,1,:::1O:1O:1O:1O,:::1O,,,1L,1,0.03000300030003
1213,8,3,0,1,1,:::::1O:1O:1O,:1O:2O,,,1L,1,0.03000300030003
1214,7,4,1,1,1,::::1O:1O:1O,::1O:1O,1O1S,,1L,1,0.03000300030003
1215,7,4,1,1,1,::::1O:1O:1O,::1O:1O,1N3O2S,,1L,1,0.03000300030003
1216,6,4,2,1,2,::1O:1O:1O:1O,:1O:1O:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1217,7,4,1,1,1,::::1O:1O:1O,:1O:1O:3O,,,1L,1,0.03000300030003
1218,7,4,1,1,1,::::1O:1O:1O,:1O:1O:2O,2O1S,,1L,1,0.03000300030003
1219,7,4,1,1,1,::::1O:1O:1O,:1O:1O:1O,1O,,1L,1,0.03000300030003
1220,7,4,1,1,1,::::1O:1O:1O,:1O:1O:1O,,,1L,1,0.03000300030003
1221,7,4,1,1,1,:::1O:1O:1O:2O,:1O:1O:2O,1O,,1L,1,0.03000300030003
1222,7,4,1,1,1,:::1O:1O:1O:1O,:::3O,1O,,1L,1,0.03000300030003
1223,7,4,1,1,1,:::1O:1O:1O:1O,:::1O,1O,,1L,1,0.03000300030003
1224,7,4,1,1,1,:::1O:1O:1O:1O,::1O:3O,,,1L,1,0.03000300030003
1225,8,3,0,1,1,:::::1O:1O:1O,1O:1O:2O,,,1L,1,0.03000300030003
1226,8,3,0,1,1,:::::1O:1O:1O,:1O:3O,,,1L,1,0.03000300030003
1227,7,4,1,1,1,:::1O:1O:1O:1O,::1O:1O,1O1S,,1L,1,0.03000300030003
1228,8,3,0,1,1,:::::1O:1O:1O,:2O:2O,,,1L,1,0.03000300030003
1229,7,4,1,1,1,:::1O:1O:1O:1O,::1O:1O,1O,,1L,1,0.03000300030003
1230,7,4,1,1,1,:::1O:1O:1O:1O,:1O:1O:2O,,,1L,1,0.03000300030003
1231,8,3,0,1,1,:::::1O:1O:2O,1O:1O:1O,,,1L,1,0.03000300030003
1232,7,4,1,1,1,:::1O:1O:1O:1O,:1O:1O:1O,1O,,1L,1,0.03000300030003
1233,7,4,1,1,1,:::1O:1O:1O:1O,:1O:1O:1O,,,1L,1,0.03000300030003
1234,7,4,1,1,1,::1O:1O:1O:1O:2O,:1O:1O:2O,,,1L,1,0.03000300030003
1235,7,4,0,3,2,:::::1O:1O,:::,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1236,7,4,0,3,1,:::::1O:1O,:::1O,,:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1237,8,3,0,1,1,:::::1O:1O:1O,:1O:1O,,,1L,1,0.03000300030003
1238,7,4,1,1,1,::::1O:1O:1O,::2O:2O,,,1L,1,0.03000300030003
1239,7,4,0,1,2,1O:1O:1O:1O:1O:1O:2O,1O:1O:1O:2O,,,1L:1L,1,0.03000300030003
1240,7,4,1,1,1,:::::1O:1O,:::1O,1O,,1L,1,0.03000300030003
1241,8,3,0,1,1,::::1O:1O:1O:1O,::2O,,,1L,1,0.03000300030003
1242,7,4,1,1,2,:1O:1O:1O:1O:1O:1O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1243,7,4,1,1,1,:::::1O:2O,:::2O,3O1S,,1L,1,0.03000300030003
1244,7,4,1,1,1,:::::1O:2O,:::2O,1O1S,,1L,1,0.03000300030003
1245,7,4,1,1,1,:::::1O:2O,:::2O,1O,,1L,1,0.03000300030003
1246,7,4,1,1,1,:::::1O:2O,::1O:2O,1O1S,,1L,1,0.03000300030003
1247,8,3,0,1,1,::::1O:1O:1O:2O,1O:1O:1O,,,1L,1,0.03000300030003
1248,7,4,1,1,1,:::::1O:1O,:::1O,4O1S,,1L,1,0.03000300030003
1249,7,4,1,1,1,:::::1O:1O,:::1O,3O1S,,1L,1,0.03000300030003
1250,7,4,1,1,1,:::::1O:1O,:::1O,2O,,1L,1,0.03000300030003
1251,7,4,1,1,1,:::::1O:1O,:::1O,1O1S,,1L,1,0.03000300030003
1252,7,4,1,1,1,:::::1O:1O,::1O:2O,1O,,1L,1,0.03000300030003
1253,7,4,1,1,1,::::1O:1O:1O,:::,2O1S,,1L,1,0.03000300030003
1254,7,4,1,1,1,::::1O:1O:2O,::2O:2O,1O,,1L,1,0.03000300030003
1255,7,4,1,1,1,::::1O:1O:2O,::1O:3O,2O,,1L,1,0.03000300030003
1256,7,4,1,1,1,::::1O:1O:2O,::1O:2O,1O,,1L,1,0.03000300030003
1257,7,4,1,1,1,::::1O:1O:2O,::1O:2O,,,1L,1,0.03000300030003
1258,8,3,0,1,1,:::::1O:1O:1O,1O:1O:1O,,,1L,1,0.03000300030003
1259,7,4,1,1,1,::::1O:1O:2O,:1O:1O:3O,1O,,1L,1,0.03000300030003
1260,7,4,1,1,1,::::1O:1O:2O,:1O:1O:3O,,,1L,1,0.03000300030003
1261,7,4,1,1,1,::::1O:1O:2O,:1O:1O:2O,,,1L,1,0.03000300030003
1262,7,4,1,1,1,::::1O:1O:1O,:::1O,2O1S,,1L,1,0.03000300030003
1263,7,4,1,1,1,::::1O:1O:1O,:::1O,1O1S,,1L,1,0.03000300030003
1264,7,4,1,1,1,::::1O:1O:1O,:::1O,1O,,1L,1,0.03000300030003
1265,8,3,0,1,1,:::::1O:1O:2O,:1O:1O,,,1L,1,0.03000300030003
1266,7,4,0,2,2,:::1O:1O:1O:1O,:1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1267,7,4,0,2,2,::1O:1O:1O:1O:2O,:1O:2O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1268,7,4,0,1,2,::1O:1O:1O:1O:1O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1269,8,3,0,1,2,::1O:1O:1O:1O:2O:2O,:1O:1O,,,1L:1L,1,0.03000300030003
1270,7,4,0,2,1,:::1O:1O:1O:2O,:::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1271,8,3,0,2,1,:::1O:1O:1O:1O:1O,::1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1272,7,4,0,2,1,:::1O:1O:1O:1O,:::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1273,7,4,0,2,1,:::1O:1O:1O:1O,::1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1274,7,4,0,1,2,:::1O:1O:1O:1O,:1O:2O:2O,,,1L:1L,1,0.03000300030003
1275,7,4,0,1,2,::1O:1O:1O:2O:2O,:1O:2O:2O,,,1L:1L,1,0.03000300030003
1276,7,4,0,1,2,::1O:1O:1O:1O:2O,1O:1O:2O:3O,,,1L:1L,1,0.03000300030003
1277,7,4,0,1,2,::1O:1O:1O:1O:2O,1O:1O:1O:3O,,,1L:1L,1,0.03000300030003
1278,7,4,0,1,2,::1O:1O:1O:1O:1O,1O:2O:2O:2O,,,1L:1L,1,0.03000300030003
1279,8,3,0,2,1,::::1O:1O:1O:1O,1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1280,7,4,0,1,2,:1O:1O:1O:1O:2O:2O,:1O:2O:3O,,,1L:1L,1,0.03000300030003
1281,7,4,0,2,2,::1O:1O:1O:1O:2O,1O:1O:1O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1282,7,4,0,1,2,:1O:1O:1O:1O:1O:2O,:1O:1O:2O,,,1L:1L,1,0.03000300030003
1283,7,4,0,1,2,:1O:1O:1O:1O:1O:2O,1O:1O:2O:3O,,,1L:1L,1,0.03000300030003
1284,7,4,0,1,2,:1O:1O:1O:1O:1O:2O,1O:1O:2O:2O,,,1L:1L,1,0.03000300030003
1285,7,4,0,1,2,:1O:1O:1O:1O:1O:2O,1O:1O:1O:3O,,,1L:1L,1,0.03000300030003
1286,8,3,0,2,1,::::1O:1O:1O:1O,::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1287,8,3,0,2,1,::::1O:1O:1O:2O,:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1288,8,3,0,2,1,:::::1O:1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1289,8,3,0,2,1,:::::1O:1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1290,7,4,0,1,2,1O:1O:1O:1O:1O:2O:2O,1O:1O:2O:3O,,,1L:1L,1,0.03000300030003
1291,7,4,0,1,2,1O:1O:1O:1O:1O:2O:2O,1O:1O:2O:2O,,,1L:1L,1,0.03000300030003
1292,7,4,0,1,2,1O:1O:1O:1O:1O:2O:2O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1293,8,3,0,1,2,::1O:1O:1O:1O:1O:1O,1O:1O:1O,,,1L:1L,1,0.03000300030003
1294,7,4,0,2,1,:::1O:1O:2O:2O,:1O:1O:3O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1295,8,3,0,1,2,:1O:1O:1O:1O:1O:1O:1O,1O:1O:2O,,,1L:1L,1,0.03000300030003
1296,8,3,0,1,1,:::::::1O,::1O,,,1L,1,0.03000300030003
1297,7,4,0,2,2,::1O:1O:1O:1O:2O,1O:1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1298,7,4,0,2,2,::1O:1O:1O:1O:1O,1O:1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1299,7,4,0,2,2,:1O:1O:1O:1O:1O:2O,1O:1O:1O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1300,8,3,0,1,1,:::::1O:1O:2O,:1O:2O,,,1L,1,0.03000300030003
1301,7,4,0,2,2,:1O:1O:1O:1O:1O:1O,:1O:1O:1O,,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1302,7,4,0,2,1,:::::1O:2O,:::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1303,7,4,0,2,1,:::::1O:2O,::1O:2O,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1304,7,4,0,2,1,:::::1O:1O,:::1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1305,7,4,0,2,1,:::::1O:1O,:::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1306,8,3,0,1,1,:::::1O:2O:2O,::2O,,,1L,1,0.03000300030003
1307,7,4,0,2,1,:::::1O:1O,::2O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1308,7,4,0,2,1,:::::1O:1O,::1O:1O,,2S:3S:3S:3S:3S:3S:3S:4S,1L,1,0.03000300030003
1309,8,3,0,1,1,::::::1O:1O,1O:1O:2O,,,1L,1,0.03000300030003
1310,7,4,0,2,1,::::1O:2O:2O,:::,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1311,7,4,0,2,1,::::1O:1O:2O,::1O:3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1312,7,4,0,2,1,::::1O:1O:1O,:::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1313,8,3,0,1,1,::::::1O:1O,::1O,,,1L,1,0.03000300030003
1314,7,4,0,2,1,::::1O:1O:1O,::1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1315,7,4,0,2,1,::::1O:1O:1O,::1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1316,7,4,0,2,1,::::1O:1O:1O,::1O:1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1317,8,3,0,1,1,::::::1O:2O,::1O,,,1L,1,0.03000300030003
1318,7,4,0,2,1,::::1O:1O:1O,::1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1319,7,4,0,2,1,::::1O:1O:1O,::1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1320,3,1,1,2,2,1O:2O:2O,3O,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1321,6,4,1,1,1,:::1O:1O:2O,:1O:1O:2O,,,1L,1,0.03000300030003
1322,6,4,2,1,2,:1O:1O:1O:1O:2O,1O:1O:2O:2O,1O:1O1S,,1L:1L,1,0.03000300030003
1323,5,3,1,1,2,:1O:1O:1O:1O,1O:1O:2O,2O1S,,1L:1L,1,0.03000300030003
1324,5,3,1,1,2,1O:1O:1O:2O:2O,1O:1O:2O,2O,,1L:1L,1,0.03000300030003
1325,5,3,1,1,2,1O:1O:1O:2O:2O,1O:2O:2O,1O1S,,1L:1L,1,0.03000300030003
1326,5,3,1,1,2,1O:1O:1O:2O:2O,1O:2O:3O,1O,,1L:1L,1,0.03000300030003
1327,5,3,1,1,2,:1O:1O:1O:1O,1O:1O:1O,1N4O2S,,1L:1L,1,0.03000300030003
1328,5,3,1,1,2,:1O:1O:1O:1O,1O:1O:2O,1N2O2S,,1L:1L,1,0.03000300030003
1329,5,3,1,1,2,:1O:1O:1O:1O,1O:1O:2O,1N3O2S,,1L:1L,1,0.03000300030003
1330,5,3,1,1,2,:1O:1O:1O:1O,1O:1O:2O,3O2S,,1L:1L,1,0.03000300030003
1331,5,3,1,1,1,::1O:1O:2O,:1O:3O,1O,,1L,1,0.03000300030003
1332,5,3,1,1,2,:1O:1O:1O:1O,1O:2O:2O,2O,,1L:1L,1,0.03000300030003
1333,5,3,1,1,2,:1O:1O:1O:1O,:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1334,5,3,1,1,2,:1O:1O:1O:2O,1O:1O:3O,2O1S,,1L:1L,1,0.03000300030003
1335,5,3,1,1,2,:1O:1O:1O:2O,1O:2O:2O,3O1S,,1L:1L,1,0.03000300030003
1336,5,3,1,1,2,:1O:1O:1O:2O,1O:2O:3O,1O,,1L:1L,1,0.03000300030003
1337,5,3,1,1,2,:1O:1O:1O:2O,:1O:2O,1O,,1L:1L,1,0.03000300030003
1338,5,3,1,1,2,1O:1O:1O:1O:2O,1O:2O:3O,1O,,1L:1L,1,0.03000300030003
1339,5,3,1,1,2,1O:1O:1O:1O:2O,1O:2O:2O,1O,,1L:1L,1,0.03000300030003
1340,5,3,1,1,2,1O:1O:1O:1O:2O,1O:1O:2O,1O1S,,1L:1L,1,0.03000300030003
1341,5,3,1,1,2,1O:1O:1O:1O:2O,1O:1O:2O,1O,,1L:1L,1,0.03000300030003
1342,5,3,1,1,2,1O:1O:1O:1O:2O,1O:1O:2O,,,1L:1L,1,0.03000300030003
1343,5,3,1,1,2,1O:1O:1O:1O:2O,1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1344,5,3,1,1,2,1O:1O:1O:1O:1O,1O:2O:3O,3O2S,,1L:1L,1,0.03000300030003
1345,5,3,1,1,2,1O:1O:1O:1O:1O,1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1346,5,3,1,1,1,::::1O,::1O,2O1S,,1L,1,0.03000300030003
1347,5,3,1,1,1,:::1O:2O,::2O,1O,,1L,1,0.03000300030003
1348,5,3,1,1,1,:::1O:2O,:1O:2O,1O,,1L,1,0.03000300030003
1349,5,3,1,1,1,:::1O:1O,::1O,2O1S,,1L,1,0.03000300030003
1350,5,3,1,1,1,:::1O:1O,:1O:2O,2O1S,,1L,1,0.03000300030003
1351,5,3,1,1,1,:::1O:1O,:1O:2O,1O1S,,1L,1,0.03000300030003
1352,5,3,1,1,1,:::1O:1O,:1O:1O,2O1S,,1L,1,0.03000300030003
1353,5,3,1,1,1,:::1O:1O,:1O:1O,1N2O1S,,1L,1,0.03000300030003
