,num_dol,num_btfe,num_tfsi,num_ps,num_li,atoms_dol,atoms_btfe,atoms_tfsi,atoms_ps,atoms_li,count,%
1037,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1038,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1039,5,0,2,1,2,:::1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1040,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1041,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1042,5,0,2,2,2,1O:1O:1O:2O:2O,,1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1043,5,0,2,2,2,1O:1O:1O:1O:2O,,:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1044,5,0,2,2,2,1O:1O:1O:1O:1O,,:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1045,5,0,2,2,1,::::2O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1046,5,0,2,2,1,:::1O:1O,,1N3O2S:1O,:::1S:1S:2S:3S:3S,1L,1,0.03000300030003
1047,5,0,2,1,3,:::1O:1O,,1N4O2S:1O,,1L:1L:1L,1,0.03000300030003
1048,5,0,2,1,3,:1O:1O:1O:2O,,2O:2O1S,,1L:1L:1L,1,0.03000300030003
1049,5,0,2,1,3,:1O:1O:1O:2O,,1O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1050,5,0,2,1,3,1O:1O:1O:2O:2O,,1O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1051,5,1,1,1,2,1O:1O:1O:1O:2O,,3O2S,,1L:1L,1,0.03000300030003
1052,5,1,1,1,2,1O:1O:1O:2O:2O,,2O1S,,1L:1L,1,0.03000300030003
1053,5,1,1,1,2,1O:1O:1O:2O:2O,,3O1S,,1L:1L,1,0.03000300030003
1054,5,1,2,1,2,:1O:1O:1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1055,5,2,0,1,1,:1O:1O:1O:2O,:,,,1L,1,0.03000300030003
1056,5,2,0,1,1,:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
1057,5,1,3,1,2,::1O:1O:1O,,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1058,5,1,3,1,2,:1O:1O:1O:2O,,::1O1S,,1L:1L,1,0.03000300030003
1059,5,1,3,1,2,:1O:1O:1O:1O,,:1O:2O,,1L:1L,1,0.03000300030003
1060,5,1,3,1,2,:1O:1O:1O:1O,,:1O:1O,,1L:1L,1,0.03000300030003
1061,5,1,3,1,2,:1O:1O:1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
1062,5,1,3,1,2,1O:1O:1O:1O:1O,1O,1O:1O:1O,,1L:1L,1,0.03000300030003
1063,5,1,3,1,2,1O:1O:1O:1O:1O,,::1O,,1L:1L,1,0.03000300030003
1064,5,1,3,1,2,1O:1O:1O:1O:1O,,:1O:3O1S,,1L:1L,1,0.03000300030003
1065,5,1,3,1,1,::::1O,,::2O,,1L,1,0.03000300030003
1066,5,1,3,1,1,:1O:1O:1O:1O,,::1O,,1L,1,0.03000300030003
1067,5,1,2,2,2,::::1O,,:2O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1068,5,1,2,2,2,:::1O:1O,,1O1S:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1069,5,1,2,2,2,::1O:1O:1O,,:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1070,5,1,2,2,2,:1O:1O:1O:1O,,:3O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1071,5,1,2,2,2,:1O:1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1072,5,1,2,1,3,::1O:1O:1O,,1O:2O,,1L:1L:1L,1,0.03000300030003
1073,5,1,2,1,2,::1O:1O:2O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
1074,5,1,2,1,2,::1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1075,5,1,2,1,2,:1O:1O:2O:2O,,1O:2O,,1L:1L,1,0.03000300030003
1076,5,1,2,1,2,:1O:1O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1077,5,1,2,1,2,:1O:1O:1O:2O,,:2O1S,,1L:1L,1,0.03000300030003
1078,5,1,2,1,2,:1O:1O:1O:2O,,2O:2O,,1L:1L,1,0.03000300030003
1079,5,1,2,1,2,:1O:1O:1O:2O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
1080,5,2,0,1,1,::1O:1O:2O,:,,,1L,1,0.03000300030003
1081,5,2,0,2,2,:1O:1O:1O:2O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1082,5,2,1,1,1,1O:1O:1O:1O:1O,:1O,1O,,1L,1,0.03000300030003
1083,5,2,1,1,2,::1O:1O:1O,:,1N2O2S,,1L:1L,1,0.03000300030003
1084,6,0,0,1,2,:1O:1O:1O:2O:2O,,,,1L:1L,1,0.03000300030003
1085,6,0,0,1,2,1O:1O:1O:2O:2O:2O,,,,1L:1L,1,0.03000300030003
1086,6,0,0,1,1,:1O:1O:1O:2O:2O,,,,1L,1,0.03000300030003
1087,6,0,0,1,1,:1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
1088,5,3,1,1,2,1O:1O:1O:1O:1O,::,1O,,1L:1L,1,0.03000300030003
1089,5,2,2,1,2,::1O:1O:1O,:,1O:1O1S,,1L:1L,1,0.03000300030003
1090,5,2,2,1,2,::1O:1O:1O,:,1O:1O,,1L:1L,1,0.03000300030003
1091,5,2,2,1,2,:1O:1O:1O:1O,:,1O:1O1S,,1L:1L,1,0.03000300030003
1092,5,2,2,1,2,:1O:1O:1O:1O,:,1O:1O,,1L:1L,1,0.03000300030003
1093,5,2,2,1,2,1O:1O:1O:1O:1O,:,1O:1O,,1L:1L,1,0.03000300030003
1094,5,2,2,1,1,:1O:1O:1O:1O,:,:1O,,1L,1,0.03000300030003
1095,5,2,1,1,2,:1O:1O:1O:2O,:,1O,,1L:1L,1,0.03000300030003
1096,5,2,1,1,1,::1O:1O:1O,:,1O,,1L,1,0.03000300030003
1097,5,2,1,1,2,:1O:1O:1O:1O,:,3O2S,,1L:1L,1,0.03000300030003
1098,5,2,1,1,2,:1O:1O:1O:1O,:,1O1S,,1L:1L,1,0.03000300030003
1099,5,2,1,1,2,1O:1O:1O:2O:2O,:,1O,,1L:1L,1,0.03000300030003
1100,5,2,1,1,2,1O:1O:1O:2O:2O,:,1N2O1S,,1L:1L,1,0.03000300030003
1101,5,2,1,1,2,1O:1O:1O:1O:1O,:,2O1S,,1L:1L,1,0.03000300030003
1102,5,2,1,1,2,1O:1O:1O:1O:1O,:,2O,,1L:1L,1,0.03000300030003
1103,5,2,1,1,2,1O:1O:1O:1O:1O,:,1O1S,,1L:1L,1,0.03000300030003
1104,5,2,1,1,1,:::1O:1O,:,2O,,1L,1,0.03000300030003
1105,5,2,1,1,1,::1O:2O:2O,:,,,1L,1,0.03000300030003
1106,5,2,1,1,1,::1O:1O:1O,:1O,1O1S,,1L,1,0.03000300030003
1107,5,2,1,1,1,::1O:1O:1O,:,2O1S,,1L,1,0.03000300030003
1108,5,1,2,1,2,:1O:1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
1109,5,1,2,1,2,:1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1110,5,1,1,1,2,:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1111,5,1,2,1,2,:1O:1O:1O:2O,,1N3O1S:1O,,1L:1L,1,0.03000300030003
1112,5,1,1,2,2,:::1O:1O,,1N3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1113,5,1,1,2,2,::1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1114,5,1,1,2,2,:1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1115,5,1,1,2,2,:1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1116,5,1,1,2,2,:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1117,5,1,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1118,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1119,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1120,5,1,1,1,2,:::1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1121,5,1,1,1,2,::1O:1O:2O,,2O2S,,1L:1L,1,0.03000300030003
1122,5,1,1,1,2,::1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1123,5,1,1,1,2,::1O:1O:1O,1O,1N3O2S,,1L:1L,1,0.03000300030003
1124,5,1,1,1,2,::1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
1125,5,1,1,1,2,::1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
1126,5,1,1,1,2,:1O:1O:2O:2O,,2O,,1L:1L,1,0.03000300030003
1127,5,1,1,1,2,:1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
1128,5,1,1,1,2,:1O:1O:1O:2O,,2O2S,,1L:1L,1,0.03000300030003
1129,5,1,1,1,2,:1O:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
1130,5,1,1,1,2,:1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1131,5,1,1,1,2,:1O:1O:1O:2O,,1N2O2S,,1L:1L,1,0.03000300030003
1132,5,1,1,1,2,:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1133,5,1,1,1,2,:1O:1O:1O:1O,1O,1N3O2S,,1L:1L,1,0.03000300030003
1134,5,1,1,1,2,:1O:1O:1O:1O,,2O2S,,1L:1L,1,0.03000300030003
1135,5,1,1,1,2,:1O:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
1136,5,1,1,1,2,:1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
1137,5,1,1,2,2,:::1O:1O,,1O,2S:3S:3S:4S:4S:4S:5S:6S,1L:1L,1,0.03000300030003
1138,5,1,1,2,2,:::1O:1O,,2O1S,2S:2S:2S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1139,5,1,2,1,1,::1O:1O:1O,,1N1O1S:1O,,1L,1,0.03000300030003
1140,5,1,2,1,2,1O:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
1141,5,1,2,1,2,:1O:1O:1O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1142,5,1,2,1,2,:1O:1O:1O:1O,1O,1O:2O,,1L:1L,1,0.03000300030003
1143,5,1,2,1,2,:1O:1O:1O:1O,1O,1O:1O1S,,1L:1L,1,0.03000300030003
1144,5,1,2,1,2,:1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
1145,5,1,2,1,2,:1O:1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1146,5,1,2,1,2,:1O:1O:1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
1147,5,1,2,1,2,:1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1148,5,1,2,1,2,:1O:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
1149,5,1,2,1,2,:1O:1O:1O:1O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
1150,5,1,2,1,2,:1O:1O:1O:1O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
1151,5,1,2,1,2,:1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1152,5,1,2,1,2,1O:1O:1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
1153,5,1,2,1,1,::1O:1O:1O,,:1O,,1L,1,0.03000300030003
1154,5,1,2,1,2,1O:1O:1O:1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1155,5,1,2,1,2,1O:1O:1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1156,5,1,2,1,2,1O:1O:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
1157,5,1,2,1,2,1O:1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1158,5,1,2,1,2,1O:1O:1O:1O:1O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
1159,5,1,2,1,1,::::1O,,1O:1O1S,,1L,1,0.03000300030003
1160,5,1,2,1,1,:::1O:2O,,:2O,,1L,1,0.03000300030003
1161,5,1,2,1,1,:::1O:1O,,:2O1S,,1L,1,0.03000300030003
1162,5,1,2,1,1,:::1O:1O,,1O:2O1S,,1L,1,0.03000300030003
1163,5,1,2,1,1,::1O:1O:2O,,:2O1S,,1L,1,0.03000300030003
1164,5,1,2,1,1,::1O:1O:2O,,1N1O1S:1O,,1L,1,0.03000300030003
1165,4,1,2,2,2,1O:1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1166,4,1,1,2,2,1O:1O:1O:1O,,1N1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1167,4,1,2,1,2,:::1O,,:1O,,1L:1L,1,0.03000300030003
1168,3,0,4,1,2,1O:1O:2O,,::1O1S:2O,,1L:1L,1,0.03000300030003
1169,3,0,5,1,2,:1O:2O,,:1O:1O:1O1S:2O,,1L:1L,1,0.03000300030003
1170,3,0,5,1,2,:1O:1O,,:1O:1O:1O1S:2O,,1L:1L,1,0.03000300030003
1171,3,0,5,1,2,:1O:1O,,1O:1O:1O:2O:2O1S,,1L:1L,1,0.03000300030003
1172,3,0,5,1,2,1O:1O:1O,,:1N1O1S:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1173,3,0,4,1,2,:1O:1O,,:1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1174,3,0,4,1,2,:1O:1O,,1O:1O:1O1S:2O,,1L:1L,1,0.03000300030003
1175,3,0,4,1,2,:1O:1O,,1O:1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
1176,3,0,4,1,2,:1O:1O,,1N3O2S:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1177,3,0,4,1,2,:1O:1O,,1N3O2S:1O:1O:1O,,1L:1L,1,0.03000300030003
1178,3,0,4,1,2,:1O:1O,,1N3O1S:1O:1O:1O,,1L:1L,1,0.03000300030003
1179,3,0,4,1,2,:1O:1O,,1N1O1S:1O:1O:1O,,1L:1L,1,0.03000300030003
1180,3,0,4,1,2,:1O:1O,,1N1O1S:1N2O1S:1O:1O,,1L:1L,1,0.03000300030003
1181,3,0,4,1,2,1O:1O:2O,,:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1182,3,0,3,2,2,:1O:2O,,1N1O1S:1N2O2S:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1183,3,0,4,1,2,1O:1O:2O,,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1184,3,0,4,1,2,1O:1O:1O,,::1O:2O,,1L:1L,1,0.03000300030003
1185,3,0,4,1,2,1O:1O:1O,,::1N2O2S:1O,,1L:1L,1,0.03000300030003
1186,3,0,4,1,2,1O:1O:1O,,:2O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
1187,3,0,4,1,2,1O:1O:1O,,:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1188,3,0,4,1,2,1O:1O:1O,,:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1189,3,0,4,1,2,1O:1O:1O,,:1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1190,3,0,4,1,2,1O:1O:1O,,:1N3O2S:1O1S:1O1S,,1L:1L,1,0.03000300030003
1191,3,0,4,1,2,1O:1O:1O,,:1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1192,3,0,4,1,2,1O:1O:1O,,1O:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1193,3,0,4,1,2,1O:1O:1O,,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1194,3,0,3,2,3,1O:1O:2O,,1O:1O1S:3O,::1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1195,3,0,5,1,2,:1O:2O,,:1O:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1196,3,1,0,2,1,:1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1197,3,1,0,2,2,1O:1O:1O,1O,,2S:2S:2S:2S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1198,3,1,0,2,2,:1O:1O,,,2S:3S:3S:4S:4S:4S:5S:6S,1L:1L,1,0.03000300030003
1199,3,1,1,2,2,1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1200,3,1,1,2,2,1O:1O:1O,1O,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1201,3,1,1,2,2,1O:1O:1O,1O,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1202,3,1,1,2,2,1O:1O:1O,1O,1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1203,3,1,1,2,2,1O:1O:1O,,2O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1204,3,1,1,2,2,1O:1O:1O,,2O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1205,3,1,1,2,2,1O:1O:1O,,1O1S,3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1206,3,1,1,2,2,1O:1O:1O,,1N4O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1207,3,1,1,2,2,1O:1O:1O,,1N3O2S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1208,3,1,1,2,2,1O:1O:1O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1209,3,1,1,2,2,1O:1O:1O,,1N2O1S,3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1210,3,1,1,2,2,1O:1O:1O,,1N1O1S,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1211,3,1,1,2,2,1O:1O:1O,,1N1O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1212,3,1,1,2,2,1O:1O:1O,,1N1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1213,3,1,1,2,1,::1O,1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1214,3,1,1,2,1,:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1215,3,1,1,1,2,1O:1O:2O,,2O2S,,1L:1L,1,0.03000300030003
1216,3,1,1,1,2,1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1217,3,1,1,1,2,1O:1O:1O,1O,1O1S,,1L:1L,1,0.03000300030003
1218,3,1,1,1,2,1O:1O:1O,1O,1O,,1L:1L,1,0.03000300030003
1219,3,1,1,1,2,1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
1220,3,1,1,1,1,::1O,,2O,,1L,1,0.03000300030003
1221,3,1,1,1,1,:1O:1O,,2O,,1L,1,0.03000300030003
1222,3,1,1,1,1,:1O:1O,,1O1S,,1L,1,0.03000300030003
1223,3,1,1,1,1,1O:1O:2O,,,,1L,1,0.03000300030003
1224,3,0,3,2,3,1O:1O:1O,,1O:1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1225,3,0,3,2,2,:1O:1O,,::1O,2S:2S:2S:2S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1226,3,0,3,1,2,1O:1O:1O,,::1O,,1L:1L,1,0.03000300030003
1227,3,0,3,1,2,:1O:1O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
1228,3,0,3,2,2,1O:1O:1O,,1O:1O:1O1S,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1229,3,0,3,2,2,1O:1O:1O,,1O:1O:1O1S,1S:1S:1S:2S:2S:3S:4S:4S,1L:1L,1,0.03000300030003
1230,3,0,3,2,2,1O:1O:1O,,1O:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1231,3,0,3,2,2,1O:1O:1O,,1O:1O:1O,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1232,3,0,3,2,2,1O:1O:1O,,1O:1O1S:1O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1233,3,0,3,2,2,1O:1O:1O,,1N2O1S:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1234,3,0,3,2,2,1O:1O:1O,,1N1O1S:1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1235,3,0,3,1,3,1O:1O:1O,,1N3O2S:2O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1236,3,0,3,1,2,:1O:2O,,1N1O1S:1O:2O,,1L:1L,1,0.03000300030003
1237,3,0,3,1,2,:1O:1O,,1O:2O:2O2S,,1L:1L,1,0.03000300030003
1238,3,0,3,1,2,:1O:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1239,3,0,3,1,2,:1O:1O,,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1240,3,0,3,1,2,:1O:1O,,1N3O2S:1O1S:2O,,1L:1L,1,0.03000300030003
1241,3,0,3,2,2,:1O:1O,,:1O:1O,3S:3S:4S:4S:4S:4S:5S:6S,1L:1L,1,0.03000300030003
1242,3,0,3,1,2,:1O:1O,,1N2O2S:1N3O2S:1O1S,,1L:1L,1,0.03000300030003
1243,3,0,3,1,2,:1O:1O,,1N1O1S:1O:2O1S,,1L:1L,1,0.03000300030003
1244,3,0,3,1,2,1O:1O:2O,,:1O:1O1S,,1L:1L,1,0.03000300030003
1245,3,0,3,1,2,1O:1O:2O,,1O:2O:3O1S,,1L:1L,1,0.03000300030003
1246,3,0,3,1,2,1O:1O:2O,,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1247,3,0,3,1,2,1O:1O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1248,3,0,3,1,2,1O:1O:2O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1249,3,0,3,1,2,1O:1O:2O,,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
1250,3,0,3,1,2,1O:1O:2O,,1N2O2S:1O:2O1S,,1L:1L,1,0.03000300030003
1251,3,0,3,1,2,1O:1O:2O,,1N2O1S:1O:1O,,1L:1L,1,0.03000300030003
1252,3,0,3,1,2,1O:1O:2O,,1N1O:1O:1O,,1L:1L,1,0.03000300030003
1253,3,0,3,1,2,1O:1O:2O,,1N1O1S:1O:2O1S,,1L:1L,1,0.03000300030003
1254,3,0,3,2,2,1O:1O:1O,,1O:1O:1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1255,3,0,3,2,2,1O:1O:1O,,:1N1O1S:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1256,3,0,3,2,2,1O:1O:1O,,:1N1O1S:1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1257,3,0,3,2,2,1O:1O:1O,,:1N1O1S:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1258,3,0,3,2,2,:1O:1O,,1O:1O:1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1259,3,0,3,2,2,:1O:1O,,1O:1O:1O,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1260,3,0,3,2,2,:1O:1O,,1N2O2S:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1261,3,0,3,2,2,1O:2O:2O,,1O:1O:1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1262,3,0,3,2,2,1O:1O:2O,,1O:1O:1O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1263,3,0,3,2,2,1O:1O:2O,,1N1O1S:1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1264,3,0,3,2,2,1O:1O:1O,,::1O,2S:2S:3S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1265,3,0,3,2,2,1O:1O:1O,,::1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1266,3,0,3,2,2,1O:1O:1O,,:1O:2O,1S:1S:1S:2S:2S:3S:4S:4S,1L:1L,1,0.03000300030003
1267,3,0,3,2,2,1O:1O:1O,,:1O:1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1268,3,0,3,2,2,1O:1O:1O,,:1O:1O,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1269,3,0,3,2,2,1O:1O:1O,,:1O:1O,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1270,3,0,3,2,2,1O:1O:1O,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1271,3,0,3,2,2,1O:1O:1O,,:1O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1272,3,0,3,2,2,1O:1O:1O,,:1O1S:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1273,3,0,3,2,2,1O:1O:1O,,:1N2O2S:2O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1274,3,0,3,2,2,1O:1O:1O,,:1N2O2S:1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1275,3,0,3,2,2,1O:1O:1O,,:1N2O2S:1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1276,3,0,3,2,2,1O:1O:1O,,:1N2O1S:2O1S,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1277,3,0,3,2,2,1O:1O:1O,,:1N2O1S:1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1278,3,0,3,2,2,1O:1O:1O,,:1N1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1279,3,0,3,2,2,1O:1O:1O,,:1N1O:1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1280,3,0,3,2,2,1O:1O:1O,,:1N1O:1O,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1281,3,0,3,2,2,1O:1O:1O,,:1N1O1S:2O1S,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
