,num_dol,num_nma,num_tfsi,num_ps,num_li,atoms_dol,atoms_nma,atoms_tfsi,atoms_ps,atoms_li,count,%
1220,2,4,0,1,1,:1O,:1N:1N:1O,,,1L,1,0.03000300030003
1221,2,4,0,1,1,:1O,:1O:1O:1O,,,1L,1,0.03000300030003
1222,2,4,0,1,1,:1O,:::1O,,,1L,1,0.03000300030003
1223,2,4,0,1,1,:2O,::1N:1O,,,1L,1,0.03000300030003
1224,2,4,0,1,1,:2O,::1O:1O,,,1L,1,0.03000300030003
1225,2,4,0,1,2,1O:1O,:1N1O:1O:1O,,,1L:1L,1,0.03000300030003
1226,2,4,0,1,2,1O:1O,:1O:1O:1O,,,1L:1L,1,0.03000300030003
1227,2,4,0,1,2,:1O,1N1O:1N1O:1O:1O,,,1L:1L,1,0.03000300030003
1228,2,4,0,2,0,:,::1N:1N,,::1S:1S:2S:2S:2S:2S,,1,0.03000300030003
1229,2,4,0,2,1,1O:1O,::1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1230,2,4,0,2,1,1O:1O,::1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1231,2,4,0,2,1,1O:1O,::1N:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1232,2,4,0,2,1,:,:1N:1N:1N1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1233,2,5,1,1,0,1O:1O,::::1N,,,,1,0.03000300030003
1234,2,4,0,2,1,:,::1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1235,2,4,0,2,1,:,::1N:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1236,2,4,0,2,1,:,::1N:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1237,2,4,0,2,1,:,::1N:1O,,2S:2S:2S:2S:2S:3S:3S:4S,1L,1,0.03000300030003
1238,2,4,0,2,1,:,::1N:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1239,2,4,0,2,1,:,::1N:1O,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1240,2,4,0,2,1,:,:::1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1241,2,4,0,2,1,:,:::1O,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1242,2,4,0,2,1,:,:::1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1243,2,4,0,2,1,:1O,:1N:1N:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1244,2,4,0,2,1,:1O,:1N:1N:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1245,2,4,0,2,1,:1O,:1N:1N:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1246,2,4,0,2,1,:1O,::1N:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1247,2,4,0,2,1,:1O,:::,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1248,2,4,0,1,1,:,:1N:1N:1O,,,1L,1,0.03000300030003
1249,2,4,0,1,1,:,:1N:1N1O:1O,,,1L,1,0.03000300030003
1250,2,4,0,1,1,1O:2O,:1N:1O:1O,,,1L,1,0.03000300030003
1251,2,4,0,1,1,1O:1O,:::1N,,,1L,1,0.03000300030003
1252,2,3,1,1,1,:,:1O:1O,1O1S,,1L,1,0.03000300030003
1253,2,3,1,1,1,:,::1N,2O,,1L,1,0.03000300030003
1254,2,3,1,1,1,:,::1O,,,1L,1,0.03000300030003
1255,2,3,1,1,1,:1O,1N:1N:1O,1O,,1L,1,0.03000300030003
1256,2,3,1,1,1,:1O,1N:1O:1O,1O,,1L,1,0.03000300030003
1257,2,3,1,1,1,:1O,:1N:1N1O,1O,,1L,1,0.03000300030003
1258,2,3,1,1,1,:1O,:1N:1O,1O1S,,1L,1,0.03000300030003
1259,2,3,1,1,1,:1O,:1O:1O,,,1L,1,0.03000300030003
1260,2,3,1,1,1,:2O,:1N1O:1O,1O,,1L,1,0.03000300030003
1261,2,3,1,1,2,1O:1O,1N1O:1N1O:1O,1O,,1L:1L,1,0.03000300030003
1262,2,3,1,2,1,:,1N:1N:1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1263,2,3,1,2,1,:1O,1N:1N:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1264,2,3,1,2,1,:1O,:1N:1N,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1265,2,3,1,2,1,:1O,:1N:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1266,2,3,1,2,1,:1O,::1N,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1267,2,3,1,2,1,:1O,::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1268,2,3,2,1,1,:,1N:1O:1O,:1O,,1L,1,0.03000300030003
1269,2,3,2,1,2,1O:1O,1N1O:1O:1O,:1O,,1L:1L,1,0.03000300030003
1270,2,3,2,1,2,1O:1O,1O:1O:1O,1O:1O,,1L:1L,1,0.03000300030003
1271,2,4,0,1,0,1O:1O,:1N:1N:1N,,,,1,0.03000300030003
1272,2,4,0,1,0,1O:1O,:1N:1N:1O,,,,1,0.03000300030003
1273,2,4,0,1,0,:,1N:1N:1N:1O,,,,1,0.03000300030003
1274,2,4,0,1,0,:,:1N:1N:1N1O,,,,1,0.03000300030003
1275,2,4,0,1,0,:,:1N:1N:1O,,,,1,0.03000300030003
1276,2,4,0,1,0,:2O,::1N:1N,,,,1,0.03000300030003
1277,2,4,0,1,1,1O:1O,1N:1N:1N1O:1O,,,1L,1,0.03000300030003
1278,2,4,0,1,1,1O:1O,1N:1O:1O:1O,,,1L,1,0.03000300030003
1279,2,4,0,1,1,1O:1O,:1O:1O:1O,,,1L,1,0.03000300030003
1280,2,4,0,1,1,1O:1O,::1N:1O,,,1L,1,0.03000300030003
1281,2,4,0,2,1,:1O,:::1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1282,2,4,0,2,1,:2O,::1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1283,2,4,0,2,2,1O:1O,1N:1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1284,2,5,0,1,0,:,::::,,,,1,0.03000300030003
1285,2,5,0,1,0,:1O,::::,,,,1,0.03000300030003
1286,2,5,0,1,1,1O:1O,1N:1N:1O:1O:1O,,,1L,1,0.03000300030003
1287,2,5,0,1,1,1O:1O,:1N1O:1O:1O:1O,,,1L,1,0.03000300030003
1288,2,5,0,1,1,1O:1O,:1N:1O:1O:1O,,,1L,1,0.03000300030003
1289,2,5,0,1,1,1O:1O,::1O:1O:1O,,,1L,1,0.03000300030003
1290,2,5,0,1,1,1O:1O,:::1N:1O,,,1L,1,0.03000300030003
1291,2,5,0,1,1,1O:2O,::1N:1O:1O,,,1L,1,0.03000300030003
1292,2,5,0,1,1,:,1N:1N:1N1O:1O:1O,,,1L,1,0.03000300030003
1293,2,5,0,1,1,:1O,1N:1N:1O:1O:1O,,,1L,1,0.03000300030003
1294,2,5,0,1,1,:1O,:1N:1N1O:1N1O:1O,,,1L,1,0.03000300030003
1295,2,5,0,1,1,:1O,::1N1O:1O:1O,,,1L,1,0.03000300030003
1296,2,5,0,1,1,:1O,::1N:1N:1O,,,1L,1,0.03000300030003
1297,2,5,0,1,1,:1O,::1O:1O:1O,,,1L,1,0.03000300030003
1298,2,5,0,1,1,:1O,::::1N1O,,,1L,1,0.03000300030003
1299,2,5,0,1,1,:2O,::1N:1O:1O,,,1L,1,0.03000300030003
1300,2,5,0,1,2,1O:2O,1N:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1301,2,5,0,1,2,1O:2O,::1O:1O:1O,,,1L:1L,1,0.03000300030003
1302,2,5,0,1,2,:,1N1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1303,2,5,0,1,2,:1O,1N1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1304,2,5,0,1,2,:1O,:::1O:1O,,,1L:1L,1,0.03000300030003
1305,2,5,0,2,1,1O:1O,::::1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1306,2,5,0,2,1,:,::1N:1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1307,2,5,0,2,1,:,::::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1308,2,5,0,2,1,:,::::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1309,2,5,0,2,1,:1O,::1N:1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1310,2,5,0,2,1,:1O,:::1N:1N1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1311,2,5,0,2,1,:1O,:::1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1312,2,5,0,2,1,:1O,::::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1313,2,5,0,2,1,:1O,::::1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1314,2,5,0,1,0,:1O,:1N:1N:1N:1N,,,,1,0.03000300030003
1315,2,5,0,1,0,:,:::1N:1O,,,,1,0.03000300030003
1316,2,4,0,2,2,:,1N1O:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1317,2,5,0,1,0,:,:1N:1N:1N:1N,,,,1,0.03000300030003
1318,2,4,1,1,0,:,:1N:1N:1N,,,,1,0.03000300030003
1319,2,4,1,1,0,:,:1N:1N:1N,1O,,,1,0.03000300030003
1320,2,4,1,1,0,:1O,::1N:1N,1O,,,1,0.03000300030003
1321,2,4,1,1,0,:1O,:::,,,,1,0.03000300030003
1322,2,4,1,1,1,1O:1O,:1N:1O:1O,1O,,1L,1,0.03000300030003
1323,2,4,1,1,1,1O:1O,::1N:1O,1O,,1L,1,0.03000300030003
1324,2,4,1,1,1,1O:1O,::1O:1O,1O,,1L,1,0.03000300030003
1325,2,4,1,1,1,:,1N:1O:1O:1O,,,1L,1,0.03000300030003
1326,2,4,1,1,1,:,:1N:1N1O:1O,1O,,1L,1,0.03000300030003
1327,2,4,1,1,1,:,:1N:1O:1O,1N1O1S,,1L,1,0.03000300030003
1328,2,4,1,1,1,:,::1N1O:1O,1O,,1L,1,0.03000300030003
1329,2,4,1,1,1,:,::1O:1O,2O,,1L,1,0.03000300030003
1330,2,4,1,1,1,:1O,1N:1N:1O:1O,,,1L,1,0.03000300030003
1331,2,4,1,1,1,:1O,1N:1N:1O:1O,1O,,1L,1,0.03000300030003
1332,2,4,1,1,1,:1O,:1N:1N1O:1O,,,1L,1,0.03000300030003
1333,2,4,1,1,1,:1O,:1N:1O:1O,1O,,1L,1,0.03000300030003
1334,2,4,1,1,1,:1O,::1O:1O,1O,,1L,1,0.03000300030003
1335,2,4,1,1,1,:1O,:::1O,1N1O,,1L,1,0.03000300030003
1336,2,4,1,1,1,:1O,:::1O,1O,,1L,1,0.03000300030003
1337,2,4,1,1,2,1O:1O,1N:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1338,2,4,1,1,2,1O:1O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1339,2,4,1,1,2,1O:1O,:1O:1O:1O,,,1L:1L,1,0.03000300030003
1340,2,4,1,1,2,1O:2O,:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1341,2,4,1,1,2,:1O,1N1O:1N1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1342,2,4,1,1,2,:1O,1N1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1343,2,4,1,1,2,:1O,1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1344,2,4,1,1,2,:1O,:1N1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1345,2,4,1,1,2,:1O,:1N1O:1O:1O,3O1S,,1L:1L,1,0.03000300030003
1346,2,4,2,1,1,:1O,:1N:1O:1O,:,,1L,1,0.03000300030003
1347,7,1,0,1,1,:::1O:1O:1O:2O,1O,,,1L,1,0.03000300030003
