,num_dol,num_dmso,num_tfsi,num_ps,num_li,atoms_dol,atoms_dmso,atoms_tfsi,atoms_ps,atoms_li,count,%
1024,1,6,1,2,1,1O,:::::1O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1025,1,6,1,1,2,,:::1O:1O1S:1O1S,1O,,1L:1L,1,0.03000300030003
1026,1,6,1,1,2,,:::1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1027,1,6,1,1,2,,::1O:1O:1O1S:1S,,,1L:1L,1,0.03000300030003
1028,1,6,1,1,2,,::1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1029,1,6,1,1,2,,::1O:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1030,1,6,1,1,2,,::1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1031,1,6,0,2,1,,::1O:1O1S:1O1S:1S,,:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1032,1,6,0,1,3,1O,:1O:1O:1O:1O1S:1O1S,,,1L:1L:1L,1,0.03000300030003
1033,1,7,0,1,1,,:::1O1S:1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1034,1,6,0,1,1,,::::1O:1O1S,,,1L,1,0.03000300030003
1035,1,6,0,1,1,1O,:::1O:1O:1O1S,,,1L,1,0.03000300030003
1036,1,6,0,1,1,1O,:::1O:1O1S:1S,,,1L,1,0.03000300030003
1037,1,6,0,1,1,1O,:::1O:1O1S:1O1S,,,1L,1,0.03000300030003
1038,1,6,0,1,1,1O,:::1O1S:1O1S:1S,,,1L,1,0.03000300030003
1039,1,6,0,1,1,1O,:::1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1040,1,6,0,1,1,1O,::1O:1O1S:1S:1S,,,1L,1,0.03000300030003
1041,1,6,0,1,1,1O,::1O1S:1O1S:1S:1S,,,1L,1,0.03000300030003
1042,1,6,0,1,1,1O,:1O:1O1S:1O1S:1S:1S,,,1L,1,0.03000300030003
1043,1,6,0,1,1,,:::1O:1O:1S,,,1L,1,0.03000300030003
1044,1,6,0,1,2,2O,:::1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1045,1,6,0,1,1,,::1O:1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1046,1,6,0,1,1,,:1O:1O1S:1O1S:1S:1S,,,1L,1,0.03000300030003
1047,1,6,0,1,1,,:1O:1O1S:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1048,1,6,0,1,0,1O,:::1O:1S:1S,,,,1,0.03000300030003
1049,1,6,0,1,0,,:::::1O,,,,1,0.03000300030003
1050,1,6,0,1,0,,::::1O:1O1S,,,,1,0.03000300030003
1051,1,6,0,1,0,,:::1S:1S:1S,,,,1,0.03000300030003
1052,1,6,0,1,0,,:::1O1S:1S:1S,,,,1,0.03000300030003
1053,1,6,0,1,1,2O,:::1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1054,1,6,0,1,1,2O,:::1O:1O1S:1O1S,,,1L,1,0.03000300030003
1055,1,6,0,1,1,2O,::::1O:1O,,,1L,1,0.03000300030003
1056,1,6,0,1,2,,1O:1O:1O1S:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1057,1,6,0,1,2,2O,::1O:1O:1O:1S,,,1L:1L,1,0.03000300030003
1058,1,6,0,1,2,2O,::1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1059,1,6,0,1,2,1O,::1O:1O:1O1S:1S,,,1L:1L,1,0.03000300030003
1060,1,6,0,1,2,1O,::1O:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1061,1,6,0,1,2,1O,::1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1062,1,6,0,1,2,1O,:1O:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1063,1,6,0,1,2,1O,:1O:1O1S:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1064,1,6,0,1,2,,:::1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1065,1,6,0,1,2,,:::1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1066,1,6,0,1,2,,::1O:1O:1O1S:1S,,,1L:1L,1,0.03000300030003
1067,1,6,0,1,2,,::1O1S:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1068,1,6,0,1,2,,:1O:1O:1O:1O1S:1S,,,1L:1L,1,0.03000300030003
1069,1,6,0,1,2,,:1O:1O:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1070,1,6,0,1,2,,:1O:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1071,1,6,0,1,2,,:1O:1O1S:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1072,1,6,0,1,2,,:1O:1O1S:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1073,1,6,0,1,2,,1O:1O:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1074,1,7,0,1,1,,::1O:1O1S:1O1S:1S:1S,,,1L,1,0.03000300030003
1075,1,7,0,1,1,,:::1O1S:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1076,1,5,2,1,1,1O,:::1O1S:1O1S,:,,1L,1,0.03000300030003
1077,2,3,1,1,0,:,:1S:1S,3O,,,1,0.03000300030003
1078,2,3,1,1,1,:,:1O1S:1O1S,1O,,1L,1,0.03000300030003
1079,2,3,1,1,0,:2O,::,,,,1,0.03000300030003
1080,2,3,1,1,0,:1O,::1S,,,,1,0.03000300030003
1081,2,3,1,1,0,:1O,::,,,,1,0.03000300030003
1082,2,3,1,1,0,:1O,:1S:1S,1O,,,1,0.03000300030003
1083,2,3,1,1,0,:,::1S,,,,1,0.03000300030003
1084,2,3,1,1,0,:,::,1O,,,1,0.03000300030003
1085,2,3,1,1,0,:,::,,,,1,0.03000300030003
1086,2,3,1,1,0,:,:1S:1S,,,,1,0.03000300030003
1087,2,2,0,1,0,1O:2O,:,,,,1,0.03000300030003
1088,2,3,0,2,1,1O:1O,::1O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1089,2,3,0,1,2,1O:1O,1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1090,2,3,0,1,1,:1O,1O:1O1S:1S,,,1L,1,0.03000300030003
1091,2,3,0,1,1,:1O,1O:1O1S:1O1S,,,1L,1,0.03000300030003
1092,2,3,0,1,1,1O:2O,:1O:1O1S,,,1L,1,0.03000300030003
1093,2,3,0,1,1,1O:1O,1O1S:1O1S:1S,,,1L,1,0.03000300030003
1094,2,3,0,1,0,:2O,::1S,,,,1,0.03000300030003
1095,2,3,0,1,0,:1O,:1S:1S,,,,1,0.03000300030003
1096,2,3,1,1,1,:,:1O:1O1S,,,1L,1,0.03000300030003
1097,2,3,1,2,1,1O:1O,::1O1S,1O,1S:1S:1S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1098,2,3,1,2,1,:,:1O1S:1S,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1099,2,3,1,2,1,:,::1O1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1100,2,4,0,1,1,:1O,1O1S:1O1S:1S:1S,,,1L,1,0.03000300030003
1101,2,4,0,1,1,:1O,1O1S:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1102,2,4,0,1,1,:,1O:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1103,2,4,0,1,1,1O:2O,::1O:1O1S,,,1L,1,0.03000300030003
1104,2,4,0,1,1,1O:2O,::1O:1O,,,1L,1,0.03000300030003
1105,2,4,0,1,1,1O:2O,:1O:1O1S:1S,,,1L,1,0.03000300030003
1106,2,4,0,1,1,1O:2O,:1O1S:1S:1S,,,1L,1,0.03000300030003
1107,2,4,0,1,1,1O:1O,:1O:1O:1S,,,1L,1,0.03000300030003
1108,2,4,0,1,1,1O:1O,:1O:1O1S:1S,,,1L,1,0.03000300030003
1109,2,4,0,1,0,:2O,:::1S,,,,1,0.03000300030003
1110,2,4,0,1,0,:1O,::1O1S:1S,,,,1,0.03000300030003
1111,2,4,0,1,0,:,::1O:1S,,,,1,0.03000300030003
1112,2,4,0,1,0,:,:1S:1S:1S,,,,1,0.03000300030003
1113,2,4,0,1,0,1O:2O,:::1S,,,,1,0.03000300030003
1114,2,4,0,1,0,1O:1O,:1O:1S:1S,,,,1,0.03000300030003
1115,2,3,1,2,1,:1O,::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1116,2,3,1,2,1,:1O,1O1S:1S:1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1117,2,3,0,1,0,:,::1S,,,,1,0.03000300030003
1118,1,9,0,1,2,,::1O:1O:1O:1O:1O:1O1S:1S,,,1L:1L,1,0.03000300030003
1119,1,7,0,1,1,,:::1O:1O:1O1S:1O1S,,,1L,1,0.03000300030003
1120,1,7,0,1,2,,::1O:1O1S:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1121,1,7,0,1,2,1O,::::1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1122,1,7,0,1,2,1O,:::1O:1O:1O1S:1S,,,1L:1L,1,0.03000300030003
1123,1,7,0,1,2,1O,::1O:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1124,1,7,0,1,2,1O,::1O:1O1S:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1125,1,7,0,1,2,,:::1O:1O:1O1S:1S,,,1L:1L,1,0.03000300030003
1126,1,7,0,1,2,,:::1O1S:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1127,1,7,0,1,2,,::1O:1O:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1128,1,7,0,1,2,,::1O:1O1S:1O1S:1S:1S,,,1L:1L,1,0.03000300030003
1129,1,7,0,1,2,,:1O:1O:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1130,1,9,0,1,1,1O,::::::1O:1O:1O,,,1L,1,0.03000300030003
1131,1,7,0,1,2,,:1O:1O:1O1S:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1132,1,7,0,1,2,,:1O:1O:1O1S:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1133,1,7,0,1,2,,1O:1O1S:1O1S:1O1S:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1134,1,7,0,1,1,1O,::::1O:1O:1S,,,1L,1,0.03000300030003
1135,1,7,0,1,1,1O,::::1O:1O1S:1S,,,1L,1,0.03000300030003
1136,1,7,0,1,1,1O,:::1O:1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1137,1,7,0,1,1,,::::1O1S:1O1S:1S,,,1L,1,0.03000300030003
1138,1,7,0,1,1,,:::1O:1O:1O1S:1S,,,1L,1,0.03000300030003
1139,1,7,0,2,1,,:::::1O1S:1S,,3S:3S:3S:4S:4S:4S:5S:5S,1L,1,0.03000300030003
1140,1,7,0,2,1,,:::::1O:1O1S,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1141,1,7,1,1,0,,:::::1S:1S,,,,1,0.03000300030003
1142,1,7,1,1,1,,::::1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1143,1,8,0,2,1,,:::::1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1144,1,8,0,1,2,,:::1O:1O:1O:1O1S:1S,,,1L:1L,1,0.03000300030003
1145,1,8,0,1,2,,:::1O:1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1146,1,8,0,1,2,,::1O:1O:1O1S:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1147,1,8,0,1,2,,:1O:1O:1O:1O1S:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1148,1,8,0,1,1,1O,:::::1O1S:1O1S:1S,,,1L,1,0.03000300030003
1149,1,8,0,1,1,,::::1O:1O:1O1S:1S,,,1L,1,0.03000300030003
1150,1,8,0,1,1,,::::1O:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1151,1,8,0,1,0,1O,:::::::1S,,,,1,0.03000300030003
1152,1,8,0,1,0,1O,::::::1O1S:1S,,,,1,0.03000300030003
1153,1,8,0,1,0,1O,:::::1S:1S:1S,,,,1,0.03000300030003
1154,1,8,0,1,0,,:::::::,,,,1,0.03000300030003
1155,1,7,1,1,2,,:::1O:1O:1O1S:1S,1O,,1L:1L,1,0.03000300030003
1156,1,7,1,1,2,,:::1O:1O1S:1O1S:1O1S,1O,,1L:1L,1,0.03000300030003
1157,1,7,1,1,1,1O,:::::1O:1O1S,,,1L,1,0.03000300030003
1158,1,7,1,1,1,1O,::::1O:1O1S:1S,,,1L,1,0.03000300030003
1159,1,7,1,1,1,,:::::1O:1O1S,,,1L,1,0.03000300030003
1160,1,5,2,1,2,1O,:1O:1O:1O1S:1O1S,:,,1L:1L,1,0.03000300030003
1161,1,5,2,1,1,1O,::1O:1O1S:1S,1O:1O,,1L,1,0.03000300030003
1162,2,4,0,1,1,:1O,:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1163,0,7,0,1,2,,:::1O:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1164,0,7,1,1,1,,:::1O:1O1S:1S:1S,1O,,1L,1,0.03000300030003
1165,0,7,1,1,0,,::::::1S,1O,,,1,0.03000300030003
1166,0,7,1,1,0,,::::::1S,,,,1,0.03000300030003
1167,0,7,1,1,0,,:::::1S:1S,,,,1,0.03000300030003
1168,0,7,0,2,2,,:::1O1S:1O1S:1S:1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1169,0,7,0,2,1,,::::1O:1O1S:1S,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1170,0,7,0,2,1,,::::1O1S:1O1S:1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1171,0,7,0,1,2,,:::1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1172,0,7,0,1,2,,:::1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1173,0,7,0,1,1,,::1O:1O1S:1O1S:1S:1S,,,1L,1,0.03000300030003
1174,0,7,0,1,2,,::1O:1O:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1175,0,7,0,1,2,,::1O:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1176,0,7,0,1,2,,::1O:1O1S:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1177,0,7,0,1,2,,:1O:1O1S:1O1S:1O1S:1S:1S,,,1L:1L,1,0.03000300030003
1178,0,7,0,1,1,,::::1O:1O:1S,,,1L,1,0.03000300030003
1179,0,7,0,1,1,,::::1O:1O:1O1S,,,1L,1,0.03000300030003
1180,0,7,0,1,1,,::::1O:1O1S:1O1S,,,1L,1,0.03000300030003
1181,0,7,0,1,1,,:::1O:1O:1O:1S,,,1L,1,0.03000300030003
1182,0,7,1,1,1,,::::1O:1O1S:1O1S,,,1L,1,0.03000300030003
1183,0,7,1,1,1,,::::1O:1O:1O1S,1O,,1L,1,0.03000300030003
1184,0,7,1,1,2,,:1O:1O1S:1O1S:1O1S:1S:1S,,,1L:1L,1,0.03000300030003
1185,0,7,1,1,2,,::1O:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1186,0,8,0,1,2,,::::1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1187,0,8,0,1,2,,:::1O:1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1188,0,8,0,1,2,,:::1O:1O:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1189,0,8,0,1,2,,:::1O:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1190,0,8,0,1,2,,:::1O1S:1O1S:1O1S:1S:1S,,,1L:1L,1,0.03000300030003
1191,0,8,0,1,2,,::1O:1O:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1192,0,8,0,1,2,,::1O:1O1S:1O1S:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1193,0,8,0,1,2,,:1O:1O:1O1S:1O1S:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1194,0,8,0,1,1,,:::1O:1O:1O:1O1S:1S,,,1L,1,0.03000300030003
1195,0,8,0,1,1,,:::1O:1O1S:1O1S:1S:1S,,,1L,1,0.03000300030003
1196,0,8,0,1,1,,:::1O1S:1O1S:1O1S:1S:1S,,,1L,1,0.03000300030003
1197,0,8,0,1,1,,::1O:1O1S:1S:1S:1S:1S,,,1L,1,0.03000300030003
1198,0,8,0,1,0,,:::::::1S,,,,1,0.03000300030003
1199,0,8,0,1,0,,::::1O1S:1O1S:1O1S:1S,,,,1,0.03000300030003
1200,0,7,1,1,2,,::::1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1201,0,7,1,1,2,,:::1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1202,0,7,1,1,2,,::1O:1O:1O:1O1S:1S,,,1L:1L,1,0.03000300030003
1203,0,7,0,1,1,,:::1O1S:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1204,0,7,0,1,0,,::::::1S,,,,1,0.03000300030003
1205,0,9,0,1,2,,:::1O:1O:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1206,0,5,1,1,2,,1O:1O1S:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1207,0,6,0,1,1,,::1O:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1208,0,6,0,1,1,,::1O1S:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1209,0,6,0,1,0,,:::::,,,,1,0.03000300030003
1210,0,6,0,1,0,,::::1S:1S,,,,1,0.03000300030003
1211,0,6,0,1,0,,:::1S:1S:1S,,,,1,0.03000300030003
1212,0,6,0,1,0,,:::1O1S:1S:1S,,,,1,0.03000300030003
1213,0,5,2,1,2,,:1O:1O1S:1O1S:1S,:,,1L:1L,1,0.03000300030003
1214,0,5,1,2,1,,:::1O1S:1O1S,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
1215,0,5,1,1,1,,:::1O1S:1O1S,,,1L,1,0.03000300030003
1216,0,7,0,1,0,,:::::1S:1S,,,,1,0.03000300030003
1217,0,5,1,1,0,,::::1S,,,,1,0.03000300030003
1218,0,5,1,1,0,,::::,1N,,,1,0.03000300030003
1219,0,5,1,1,0,,::::,,,,1,0.03000300030003
1220,0,5,0,2,1,,::1O:1O1S:1O1S,,1S:1S:1S:1S:2S:2S:3S:3S,1L,1,0.03000300030003
1221,0,5,0,1,2,,:1O1S:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1222,0,5,0,1,2,,1O:1O:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1223,0,5,0,1,2,,1O1S:1O1S:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1224,0,5,0,1,1,,::::1O,,,1L,1,0.03000300030003
1225,0,6,0,1,1,,:::1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1226,0,6,0,1,1,,:::1O:1O1S:1O1S,,,1L,1,0.03000300030003
1227,0,6,0,1,1,,:::1O:1O1S:1S,,,1L,1,0.03000300030003
1228,0,6,0,1,2,,1O:1O1S:1O1S:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1229,0,7,0,1,0,,::::1S:1S:1S,,,,1,0.03000300030003
1230,0,6,1,2,1,,:::1O:1O1S:1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1231,0,6,1,1,2,,:::1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1232,0,6,1,1,2,,:::1O:1O1S:1O1S,1O,,1L:1L,1,0.03000300030003
1233,0,6,1,1,2,,:::1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1234,0,6,1,1,2,,1O:1O1S:1O1S:1O1S:1S:1S,,,1L:1L,1,0.03000300030003
1235,0,6,1,1,1,,:::1O:1O1S:1S,,,1L,1,0.03000300030003
1236,0,6,1,1,1,,:::1O:1O1S:1O1S,,,1L,1,0.03000300030003
1237,0,6,1,1,1,,::1O:1O1S:1S:1S,1O,,1L,1,0.03000300030003
1238,0,6,1,1,1,,::1O:1O1S:1O1S:1S,1O,,1L,1,0.03000300030003
1239,0,6,1,1,0,,:::::1O1S,1O,,,1,0.03000300030003
1240,0,6,0,2,1,,:::::1O1S,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
1241,0,6,0,2,1,,:::::1O1S,,2S:2S:3S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1242,0,6,0,2,1,,::1O:1O1S:1O1S:1S,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1243,0,6,0,1,2,,::1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1244,0,6,0,1,2,,::1O:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1245,0,6,0,1,2,,1O:1O:1O:1O1S:1S:1S,,,1L:1L,1,0.03000300030003
1246,0,8,1,1,2,,::1O:1O:1O:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1247,0,9,0,1,2,,::::1O:1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1248,1,5,2,1,0,,::::1S,:,,,1,0.03000300030003
1249,1,5,0,2,1,,::::1O1S,,3S:3S:3S:4S:4S:4S:5S:5S,1L,1,0.03000300030003
1250,1,5,1,1,0,,:::1S:1S,,,,1,0.03000300030003
1251,1,5,1,1,0,,:::1O:1S,,,,1,0.03000300030003
1252,1,5,1,1,0,,::1S:1S:1S,,,,1,0.03000300030003
1253,1,5,1,1,0,,:1O1S:1S:1S:1S,,,,1,0.03000300030003
1254,1,5,0,2,2,,:1O:1O:1O1S:1O1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1255,1,5,0,2,1,1O,::::1O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1256,1,5,0,2,1,1O,::1O1S:1S:1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1257,1,5,0,2,1,1O,:1O:1O1S:1O1S:1S,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1258,1,5,0,2,1,,:::1O:1O1S,,1S:1S:1S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1259,1,5,0,1,2,,1O:1O1S:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1260,1,5,0,2,1,,:::1O1S:1O1S,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1261,1,5,0,2,1,,::1O:1S:1S,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
1262,1,5,0,1,2,1O,::1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1263,1,5,0,1,2,1O,:1O:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1264,1,5,0,1,2,1O,:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1265,1,5,0,1,2,1O,:1O1S:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1266,1,5,0,1,2,1O,1O:1O1S:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1267,1,5,0,1,2,1O,1O:1O1S:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1268,1,5,1,1,0,,::::1O,,,,1,0.03000300030003
1269,1,5,1,1,0,,::::1O1S,,,,1,0.03000300030003
1270,1,5,1,1,0,1O,:1O1S:1O1S:1S:1S,,,,1,0.03000300030003
1271,1,5,1,1,0,1O,::::,,,,1,0.03000300030003
1272,1,5,1,2,2,1O,::1O:1O1S:1O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1273,1,5,1,2,1,1O,:::1O:1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1274,1,5,1,2,1,,::::1O1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1275,1,5,1,2,1,,:::1O1S:1S,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1276,1,5,1,2,1,,:::1O1S:1S,,3S:3S:3S:4S:4S:4S:5S:5S,1L,1,0.03000300030003
1277,1,5,1,1,2,1O,:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1278,1,5,1,1,2,,::1O1S:1O1S:1O1S,1O,,1L:1L,1,0.03000300030003
1279,1,5,1,1,2,,:1O1S:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1280,1,5,1,1,2,,1O:1O1S:1O1S:1O1S:1S,1O,,1L:1L,1,0.03000300030003
1281,1,5,1,1,1,2O,:::1O:1O1S,,,1L,1,0.03000300030003
1282,1,5,1,1,1,1O,:::1O1S:1S,1O,,1L,1,0.03000300030003
1283,1,5,1,1,1,,:::1S:1S,,,1L,1,0.03000300030003
1284,1,5,1,1,1,,:::1O:1O1S,,,1L,1,0.03000300030003
1285,1,5,1,1,1,,:::1O1S:1O1S,1O1S,,1L,1,0.03000300030003
1286,1,5,1,1,1,,::1O:1O:1O1S,,,1L,1,0.03000300030003
1287,1,5,1,1,1,,::1O:1O1S:1S,2O,,1L,1,0.03000300030003
1288,1,5,1,1,0,1O,::::,1O,,,1,0.03000300030003
1289,1,5,0,1,2,,::1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1290,1,5,0,1,1,2O,:::1O1S:1O1S,,,1L,1,0.03000300030003
1291,1,3,0,2,1,,:1O1S:1S,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
1292,1,4,0,1,1,1O,:1O:1O1S:1S,,,1L,1,0.03000300030003
1293,1,4,1,1,2,,:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1294,1,4,1,1,1,1O,::1O1S:1O1S,,,1L,1,0.03000300030003
1295,1,4,1,1,1,,1O1S:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1296,1,4,1,1,0,1O,::1S:1S,,,,1,0.03000300030003
1297,1,4,1,1,0,,:::,,,,1,0.03000300030003
1298,1,4,0,2,1,,:1O1S:1O1S:1S,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
1299,1,4,0,1,1,2O,:1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1300,1,4,0,1,1,1O,::1O:1O1S,,,1L,1,0.03000300030003
1301,1,4,0,1,1,1O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
1302,1,5,0,1,1,2O,::1O1S:1O1S:1S,,,1L,1,0.03000300030003
1303,1,4,0,1,1,1O,:1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1304,1,4,0,1,1,1O,1O1S:1O1S:1S:1S,,,1L,1,0.03000300030003
1305,1,4,0,1,1,1O,1O1S:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1306,1,4,0,1,1,,::1O:1O1S,,,1L,1,0.03000300030003
1307,1,4,0,1,1,,1O:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1308,1,4,0,1,1,,1O1S:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1309,1,4,0,1,0,1O,:::,,,,1,0.03000300030003
1310,1,3,1,1,0,,1S:1S:1S,,,,1,0.03000300030003
1311,1,4,1,2,1,,:1O1S:1S:1S,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1312,1,4,1,2,1,1O,:::1O1S,,3S:3S:3S:4S:4S:4S:5S:5S,1L,1,0.03000300030003
1313,1,5,0,1,0,,::1O1S:1O1S:1S,,,,1,0.03000300030003
