,num_dol,num_pegdme,num_tfsi,num_ps,num_li,atoms_dol,atoms_pegdme,atoms_tfsi,atoms_ps,atoms_li,count,%
347,3,4,0,1,2,::1O,:1O:2O:2O,,,1L:1L,2,0.06000600060006
348,2,4,0,1,0,:,::1O:2O,,,,2,0.06000600060006
349,2,4,0,1,1,1O:1O,:::2O,,,1L,2,0.06000600060006
350,2,4,0,1,1,1O:1O,:1O:1O:1O,,,1L,2,0.06000600060006
351,2,4,0,1,1,1O:1O,1O:1O:1O:2O,,,1L,2,0.06000600060006
352,7,0,0,2,1,:::::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
353,0,3,1,1,1,,1O:1O:2O,1N1O1S,,1L,2,0.06000600060006
354,3,4,0,1,1,::1O,:::2O,,,1L,2,0.06000600060006
355,2,4,0,1,0,:1O,:1O:1O:1O,,,,2,0.06000600060006
356,6,3,0,1,0,:::::,::,,,,2,0.06000600060006
357,3,2,1,1,1,::1O,1O:1O,,,1L,2,0.06000600060006
358,6,2,0,1,1,::::1O:1O,:1O,,,1L,2,0.06000600060006
359,6,2,0,1,1,:::::1O,2O:2O,,,1L,2,0.06000600060006
360,0,4,0,1,0,,::1O:1O,,,,2,0.06000600060006
361,3,4,0,1,2,:1O:1O,1O:1O:2O:2O,,,1L:1L,2,0.06000600060006
362,2,4,0,1,1,:,:::2O,,,1L,2,0.06000600060006
363,3,4,0,1,2,::,1O:1O:1O:2O,,,1L:1L,2,0.06000600060006
364,3,4,0,1,2,::,1O:2O:2O:2O,,,1L:1L,2,0.06000600060006
365,3,2,1,1,1,::,:2O,,,1L,2,0.06000600060006
366,0,4,0,1,1,,:1O:1O:2O,,,1L,2,0.06000600060006
367,3,4,1,1,1,::1O,:1O:1O:1O,,,1L,2,0.06000600060006
368,3,4,0,1,1,:1O:1O,::1O:1O,,,1L,2,0.06000600060006
369,3,2,0,2,1,::1O,:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,2,0.06000600060006
370,2,3,1,1,1,:,:1O:2O,1O1S,,1L,2,0.06000600060006
371,6,1,0,1,0,:::::,1O,,,,2,0.06000600060006
372,2,3,0,2,1,:1O,::2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
373,4,2,0,2,1,:::,:1O,,:::1S:1S:2S:2S:2S,1L,2,0.06000600060006
374,4,1,0,1,1,::1O:1O,2O,,,1L,2,0.06000600060006
375,2,3,0,2,1,:1O,:1O:2O,,1S:1S:1S:2S:2S:2S:2S:3S,1L,2,0.06000600060006
376,2,3,0,2,1,:1O,:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
377,0,5,0,1,1,,:1O:1O:1O:1O,,,1L,2,0.06000600060006
378,2,3,0,2,1,:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
379,0,5,0,1,1,,:1O:1O:1O:2O,,,1L,2,0.06000600060006
380,4,1,0,2,1,::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
381,4,1,0,2,1,::1O:1O,1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,2,0.06000600060006
382,4,1,0,2,1,:::1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
383,4,1,0,2,1,:::1O,1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
384,3,3,1,1,2,::,1O:2O:2O,1O,,1L:1L,2,0.06000600060006
385,2,3,0,2,1,:,:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
386,2,4,1,1,0,:,::1O:1O,1O,,,2,0.06000600060006
387,3,3,1,1,2,:1O:1O,1O:2O:2O,,,1L:1L,2,0.06000600060006
388,4,2,0,1,0,::1O:1O,1O:1O,,,,2,0.06000600060006
389,3,3,0,1,1,1O:1O:1O,:1O:2O,,,1L,2,0.06000600060006
390,2,3,0,2,2,1O:1O,1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
391,0,4,1,2,1,,::1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
392,2,4,0,2,1,:1O,::1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,2,0.06000600060006
393,6,1,0,1,0,:::::1O,1O,,,,2,0.06000600060006
394,3,3,0,1,0,::1O,::,,,,2,0.06000600060006
395,6,1,0,1,1,:::1O:1O:1O,1O,,,1L,2,0.06000600060006
396,2,3,1,1,1,:,1O:1O:1O,,,1L,2,0.06000600060006
397,3,4,0,1,1,:1O:1O,:1O:1O:1O,,,1L,2,0.06000600060006
398,3,4,1,1,2,:1O:1O,:1O:1O:1O,1O,,1L:1L,2,0.06000600060006
399,3,4,1,1,2,::1O,:1O:1O:1O,2O,,1L:1L,2,0.06000600060006
400,2,3,1,1,0,:,:1O:1O,,,,2,0.06000600060006
401,3,5,0,1,0,::,:::1O:1O,,,,2,0.06000600060006
402,2,3,0,2,2,:1O,:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
403,2,3,0,2,2,:,1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
404,3,5,0,1,1,::,:::1O:1O,,,1L,2,0.06000600060006
405,3,4,0,1,0,::1O,::1O:2O,,,,2,0.06000600060006
406,2,3,0,2,2,:1O,1O:1O:2O,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
407,2,4,0,2,1,:1O,:1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
408,2,4,0,2,1,:1O,:1O:1O:2O,,:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
409,3,2,0,2,2,:1O:1O,1O:2O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
410,3,5,0,1,1,::1O,::1O:1O:2O,,,1L,2,0.06000600060006
411,2,4,0,2,1,:1O,::1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,2,0.06000600060006
412,2,2,0,2,1,:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
413,2,4,1,1,2,1O:1O,:1O:1O:1O,1O,,1L:1L,2,0.06000600060006
414,2,4,0,1,1,:,1O:1O:1O:2O,,,1L,2,0.06000600060006
415,1,4,1,1,2,1O,::1O:1O,1O,,1L:1L,2,0.06000600060006
416,4,4,0,1,2,::1O:1O,1O:1O:1O:2O,,,1L:1L,2,0.06000600060006
417,5,2,0,1,1,::::1O,1O:1O,,,1L,2,0.06000600060006
418,1,4,0,1,2,1O,1O:1O:1O:2O,,,1L:1L,2,0.06000600060006
419,3,3,0,1,2,:1O:1O,1O:1O:1O,,,1L:1L,2,0.06000600060006
420,3,3,0,2,2,:1O:1O,1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
421,5,2,0,1,1,:::1O:1O,:1O,,,1L,2,0.06000600060006
422,2,5,0,1,1,:,:::1O:1O,,,1L,2,0.06000600060006
423,4,3,0,1,2,::1O:1O,:2O:2O,,,1L:1L,2,0.06000600060006
424,1,4,1,1,2,1O,:1O:1O:1O,3O1S,,1L:1L,2,0.06000600060006
425,1,4,0,1,2,1O,1O:1O:2O:2O,,,1L:1L,2,0.06000600060006
426,3,3,0,2,2,:1O:1O,1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
427,4,3,0,1,2,::1O:1O,1O:2O:2O,,,1L:1L,2,0.06000600060006
428,5,2,0,1,0,::::1O,:2O,,,,2,0.06000600060006
429,1,4,1,1,2,,:1O:2O:2O,1O,,1L:1L,2,0.06000600060006
430,1,5,0,1,0,,::1O:1O:1O,,,,2,0.06000600060006
431,1,4,0,1,2,,1O:1O:2O:2O,,,1L:1L,2,0.06000600060006
432,1,5,0,1,0,,:::1O:2O,,,,2,0.06000600060006
433,4,3,0,1,1,:::1O,1O:2O:2O,,,1L,2,0.06000600060006
434,4,3,0,1,1,:::1O,1O:1O:2O,,,1L,2,0.06000600060006
435,4,4,0,1,2,:::1O,1O:1O:1O:2O,,,1L:1L,2,0.06000600060006
436,1,4,0,1,1,1O,:::2O,,,1L,2,0.06000600060006
437,1,4,0,1,1,1O,:::1O,,,1L,2,0.06000600060006
438,3,3,0,1,1,::2O,::2O,,,1L,2,0.06000600060006
439,3,2,0,1,0,:1O:1O,1O:1O,,,,2,0.06000600060006
440,1,5,0,1,1,,::1O:1O:1O,,,1L,2,0.06000600060006
441,1,5,0,1,1,,:::1O:1O,,,1L,2,0.06000600060006
442,4,3,0,1,1,:::,1O:2O:2O,,,1L,2,0.06000600060006
443,1,3,1,1,1,,1O:1O:1O,,,1L,2,0.06000600060006
444,5,2,0,2,1,:::1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
445,2,5,0,1,0,:1O,::::1O,,,,2,0.06000600060006
446,5,1,0,2,1,::::1O,1O,,:::1S:1S:2S:2S:2S,1L,2,0.06000600060006
447,4,4,0,1,1,:::1O,::1O:1O,,,1L,2,0.06000600060006
448,5,2,0,1,1,:::1O:1O,1O:2O,,,1L,2,0.06000600060006
449,1,5,0,1,2,,:1O:2O:2O:2O,,,1L:1L,2,0.06000600060006
450,3,3,0,2,1,::1O,:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
451,4,3,1,1,0,:::,:1O:1O,,,,2,0.06000600060006
452,4,3,1,1,0,:::1O,:1O:1O,,,,2,0.06000600060006
453,1,4,1,1,0,,::1O:1O,,,,2,0.06000600060006
454,4,3,1,1,0,:::1O,::1O,,,,2,0.06000600060006
455,4,3,1,1,1,::1O:1O,1O:1O:1O,1O,,1L,2,0.06000600060006
456,4,4,0,1,0,:::,:::1O,,,,2,0.06000600060006
457,1,4,0,2,1,1O,:::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
458,5,2,0,1,1,::1O:1O:1O,1O:2O,,,1L,2,0.06000600060006
459,3,3,0,1,2,:1O:1O,1O:1O:2O,,,1L:1L,2,0.06000600060006
460,3,3,0,2,1,::1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
461,3,3,0,2,1,::,:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
462,4,3,1,1,2,::1O:1O,1O:1O:1O,1O,,1L:1L,2,0.06000600060006
463,2,5,1,1,1,:,::1O:1O:1O,,,1L,2,0.06000600060006
464,4,3,1,1,2,:::,:2O:2O,1O,,1L:1L,2,0.06000600060006
465,1,4,1,1,1,,1O:1O:1O:1O,,,1L,2,0.06000600060006
466,4,4,0,1,0,:::1O,:::,,,,2,0.06000600060006
467,1,4,0,2,1,1O,::1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
468,3,3,0,2,1,::,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
469,1,4,1,1,1,,:1O:2O:2O,,,1L,2,0.06000600060006
470,4,4,0,1,1,::1O:2O,::1O:2O,,,1L,2,0.06000600060006
471,4,4,0,1,1,:::,1O:1O:1O:2O,,,1L,2,0.06000600060006
472,1,4,1,1,1,,::1O:1O,,,1L,2,0.06000600060006
473,1,4,0,2,1,,::1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,2,0.06000600060006
474,1,4,0,2,1,,::1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,2,0.06000600060006
475,1,4,0,2,1,,::1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
476,2,5,0,1,1,:1O,:::1O:1O,,,1L,2,0.06000600060006
477,3,3,0,2,1,::1O,::1O,,:::1S:1S:2S:2S:2S,1L,2,0.06000600060006
478,3,1,0,1,1,::2O,2O,,,1L,2,0.06000600060006
479,4,4,0,1,1,:::1O,:1O:1O:1O,,,1L,2,0.06000600060006
480,1,4,1,1,1,,:::2O,1O,,1L,2,0.06000600060006
481,3,3,0,2,1,::1O,::2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
482,1,3,1,1,1,,1O:1O:2O,,,1L,2,0.06000600060006
483,1,4,0,1,1,1O,::2O:2O,,,1L,2,0.06000600060006
484,1,3,0,2,1,,:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
485,1,4,0,1,0,,:1O:1O:2O,,,,2,0.06000600060006
486,2,4,1,2,2,:,:1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
487,3,3,0,1,2,::1O,1O:1O:2O,,,1L:1L,2,0.06000600060006
488,1,3,1,2,2,1O,1O:1O:2O,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
489,5,0,0,2,1,:::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
490,1,5,0,1,2,1O,1O:1O:1O:2O:2O,,,1L:1L,2,0.06000600060006
491,4,2,1,1,1,::1O:1O,1O:2O,,,1L,2,0.06000600060006
492,2,2,0,1,0,:,:2O,,,,2,0.06000600060006
493,3,3,1,1,0,::,:1O:1O,,,,2,0.06000600060006
494,2,2,0,1,0,:1O,:1O,,,,2,0.06000600060006
495,2,2,0,1,1,1O:1O,1O:1O,,,1L,2,0.06000600060006
496,4,2,0,2,2,::1O:1O,2O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
497,1,3,0,1,1,,1O:1O:2O,,,1L,2,0.06000600060006
498,3,2,0,1,1,:1O:1O,2O:2O,,,1L,2,0.06000600060006
499,2,2,0,1,1,:,:2O,,,1L,2,0.06000600060006
500,5,1,0,1,0,::::1O,,,,,2,0.06000600060006
501,2,2,0,1,1,:1O,1O:1O,,,1L,2,0.06000600060006
502,2,2,0,1,1,:1O,1O:2O,,,1L,2,0.06000600060006
503,2,2,0,1,1,:1O,:2O,,,1L,2,0.06000600060006
504,3,3,1,1,0,::,::1O,,,,2,0.06000600060006
505,2,2,0,2,1,:,1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
506,2,2,0,2,1,:,1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,2,0.06000600060006
507,5,1,0,1,0,::::1O,1O,,,,2,0.06000600060006
508,2,4,1,1,2,:1O,:1O:1O:1O,2O,,1L:1L,2,0.06000600060006
509,4,2,0,2,1,:::1O,:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,2,0.06000600060006
510,4,2,0,2,1,:::1O,:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
511,4,2,0,2,1,:::1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
512,3,2,0,1,1,:1O:1O,:1O,,,1L,2,0.06000600060006
513,5,1,0,1,1,:::1O:1O,1O,,,1L,2,0.06000600060006
514,3,3,1,1,0,::1O,::1O,,,,2,0.06000600060006
515,5,1,0,2,1,:::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
516,1,4,0,2,2,,::1O:1O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,2,0.06000600060006
517,2,4,1,2,2,:1O,1O:1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
518,3,3,0,1,2,::1O,:2O:2O,,,1L:1L,2,0.06000600060006
519,4,3,0,1,0,:::,::,,,,2,0.06000600060006
520,5,1,0,2,1,:::1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,2,0.06000600060006
521,1,3,1,1,1,1O,:2O:2O,,,1L,2,0.06000600060006
522,5,2,1,1,1,::::,:2O,1O,,1L,2,0.06000600060006
523,3,2,0,2,1,:1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
524,2,5,0,1,0,:,::1O:1O:2O,,,,2,0.06000600060006
525,1,5,1,1,1,,:1O:1O:1O:1O,1O,,1L,2,0.06000600060006
526,4,3,0,1,1,:1O:1O:1O,:1O:2O,,,1L,2,0.06000600060006
527,3,2,0,2,1,:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
528,1,4,0,1,1,,1O:1O:2O:2O,,,1L,2,0.06000600060006
529,4,3,0,1,1,::1O:1O,1O:1O:1O,,,1L,2,0.06000600060006
530,2,5,0,1,0,:1O,::1O:1O:1O,,,,2,0.06000600060006
531,1,4,0,1,1,,:1O:2O:2O,,,1L,2,0.06000600060006
532,3,2,0,1,1,::,:2O,,,1L,2,0.06000600060006
533,4,3,0,1,1,::1O:1O,::1O,,,1L,2,0.06000600060006
534,4,3,0,1,0,:::,:1O:2O,,,,2,0.06000600060006
535,5,1,0,2,1,:::1O:1O,1O,,:::1S:1S:2S:2S:2S,1L,2,0.06000600060006
536,5,1,0,2,1,:::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
537,5,3,0,1,0,::::,:1O:1O,,,,2,0.06000600060006
538,1,6,0,1,1,,::1O:1O:1O:1O,,,1L,2,0.06000600060006
539,1,3,1,1,2,,1O:1O:2O,1O,,1L:1L,2,0.06000600060006
540,3,2,0,2,1,:1O:1O,:1O,,:::1S:1S:2S:2S:2S,1L,2,0.06000600060006
541,4,3,0,1,0,::1O:1O,:1O:1O,,,,2,0.06000600060006
542,1,4,0,1,0,,::1O:2O,,,,2,0.06000600060006
543,3,3,0,2,1,1O:1O:1O,::2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
544,3,3,0,1,0,::,1O:1O:2O,,,,1,0.03000300030003
545,3,2,2,1,1,::,1O:1O,:1O,,1L,1,0.03000300030003
546,3,2,2,1,0,::,:1O,:,,,1,0.03000300030003
547,3,3,0,2,1,1O:1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
548,3,3,0,2,1,:1O:1O,:1O:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
549,3,3,0,2,1,::,:1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
550,3,3,0,1,0,:1O:1O,1O:1O:1O,,,,1,0.03000300030003
551,3,4,0,1,1,:1O:1O,1O:1O:1O:1O,,,1L,1,0.03000300030003
552,3,2,1,2,2,::1O,:2O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
553,3,3,0,2,1,:1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
554,3,3,0,2,1,::,::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
555,3,3,0,2,1,::,::2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
556,3,3,0,2,1,:1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
557,3,4,0,1,1,:1O:1O,1O:1O:1O:2O,,,1L,1,0.03000300030003
558,3,2,1,2,2,:1O:1O,:2O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
559,3,3,0,2,1,:1O:1O,:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
560,3,3,0,1,0,::1O,:1O:2O,,,,1,0.03000300030003
561,3,3,0,1,2,::1O,1O:1O:1O,,,1L:1L,1,0.03000300030003
562,3,3,0,2,1,::,:1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
563,3,3,0,2,1,:1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
564,3,3,0,2,1,:1O:1O,:2O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
565,3,3,0,2,1,:1O:1O,:1O:2O,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
566,3,3,0,1,2,::,2O:2O:2O,,,1L:1L,1,0.03000300030003
567,3,3,0,2,1,:1O:1O,::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
568,3,3,0,1,2,:1O:2O,:2O:2O,,,1L:1L,1,0.03000300030003
569,3,3,0,2,1,:1O:1O,::2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
570,3,4,0,1,1,::,1O:1O:1O:2O,,,1L,1,0.03000300030003
571,3,4,0,1,1,::,:::2O,,,1L,1,0.03000300030003
572,3,3,0,2,1,::,1O:1O:2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
573,3,3,0,1,0,::1O,1O:1O:2O,,,,1,0.03000300030003
574,3,3,0,2,1,::,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
575,3,3,0,2,1,::,:1O:1O,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
576,3,3,0,2,1,::,:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
577,3,3,0,2,1,::,:1O:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
578,3,3,0,1,2,::,:2O:2O,,,1L:1L,1,0.03000300030003
579,3,3,1,1,1,:1O:1O,1O:1O:2O,1O,,1L,1,0.03000300030003
580,3,4,0,1,1,1O:1O:1O,::1O:1O,,,1L,1,0.03000300030003
581,3,3,0,1,1,:1O:1O,1O:2O:2O,,,1L,1,0.03000300030003
582,3,3,0,1,1,:1O:2O,:1O:2O,,,1L,1,0.03000300030003
583,3,3,0,2,2,::,:2O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
584,3,3,0,1,1,:1O:2O,1O:1O:1O,,,1L,1,0.03000300030003
585,3,3,0,1,1,::,::2O,,,1L,1,0.03000300030003
586,3,3,1,1,1,::1O,:2O:2O,,,1L,1,0.03000300030003
587,3,3,1,1,1,::1O,::2O,1O,,1L,1,0.03000300030003
588,3,3,1,1,2,1O:1O:1O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
589,3,3,0,2,2,:1O:2O,1O:1O:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
590,3,3,0,2,2,:1O:2O,1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
591,3,3,0,2,2,::,:2O:2O,,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
592,3,3,0,1,1,::2O,1O:1O:1O,,,1L,1,0.03000300030003
593,3,3,1,1,2,1O:1O:2O,1O:1O:1O,2O,,1L:1L,1,0.03000300030003
594,3,3,0,1,1,::2O,::1O,,,1L,1,0.03000300030003
595,3,3,0,2,2,:1O:1O,:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
596,3,3,0,2,2,:1O:1O,1O:1O:2O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
597,3,3,0,1,2,1O:1O:1O,2O:2O:2O,,,1L:1L,1,0.03000300030003
598,3,3,0,1,1,1O:1O:1O,::2O,,,1L,1,0.03000300030003
599,3,3,0,1,2,1O:1O:2O,:2O:2O,,,1L:1L,1,0.03000300030003
600,3,3,0,1,1,:1O:2O,::1O,,,1L,1,0.03000300030003
601,3,3,0,2,2,::1O,1O:1O:2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
602,3,3,0,2,1,::1O,1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
603,3,3,1,1,1,::1O,1O:1O:2O,1O,,1L,1,0.03000300030003
604,3,3,1,1,1,:1O:1O,1O:1O:1O,,,1L,1,0.03000300030003
605,3,3,1,1,0,::1O,:1O:1O,,,,1,0.03000300030003
606,3,3,1,1,1,:1O:1O,::2O,,,1L,1,0.03000300030003
607,3,3,1,1,1,:1O:2O,::2O,2O1S,,1L,1,0.03000300030003
608,3,3,1,1,1,::,:1O:1O,2O,,1L,1,0.03000300030003
609,3,3,1,1,0,::1O,1O:1O:1O,,,,1,0.03000300030003
610,3,3,1,1,1,::1O,1O:1O:1O,1O,,1L,1,0.03000300030003
611,3,3,1,1,1,::1O,1O:1O:2O,,,1L,1,0.03000300030003
612,3,3,1,1,0,::,:1O:1O,1O,,,1,0.03000300030003
613,3,3,0,2,2,::1O,1O:1O:2O,,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
614,3,3,0,1,1,::,1O:1O:1O,,,1L,1,0.03000300030003
615,3,3,1,1,0,::,1O:1O:1O,,,,1,0.03000300030003
616,3,3,0,2,2,::2O,1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
617,3,3,0,2,2,::1O,::2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
618,3,3,0,1,1,:1O:2O,::2O,,,1L,1,0.03000300030003
619,3,3,0,2,2,::1O,:2O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
620,3,3,0,2,2,::1O,:1O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
621,3,3,0,2,2,::1O,1O:2O:2O,,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
622,3,3,1,1,2,:1O:1O,1O:1O:1O,1N1O1S,,1L:1L,1,0.03000300030003
623,3,3,1,1,2,:1O:1O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
624,3,3,1,1,2,:1O:1O,1O:1O:2O,1O,,1L:1L,1,0.03000300030003
625,3,3,0,2,1,::1O,:1O:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
626,3,3,0,1,1,1O:1O:1O,1O:1O:1O,,,1L,1,0.03000300030003
627,3,3,0,2,1,::1O,::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
628,3,3,0,2,1,::1O,::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
629,3,3,0,2,1,::1O,::1O,,1S:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
630,3,4,0,1,0,::,:::,,,,1,0.03000300030003
631,3,3,0,2,1,::1O,:2O:2O,,1S:1S:1S:1S:2S:2S:3S:3S,1L,1,0.03000300030003
632,3,3,0,2,1,::1O,:2O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
633,3,4,0,1,0,::1O,1O:1O:1O:2O,,,,1,0.03000300030003
634,3,3,0,2,1,::1O,:1O:2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
635,3,3,1,1,2,:1O:2O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
636,3,3,0,2,1,::1O,:1O:2O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
637,3,3,0,2,1,::1O,:1O:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
638,3,4,0,1,0,::1O,:::,,,,1,0.03000300030003
639,3,3,0,2,1,::1O,:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
640,3,4,0,1,0,::1O,:::2O,,,,1,0.03000300030003
641,3,4,0,1,0,::2O,::1O:1O,,,,1,0.03000300030003
642,3,3,0,2,1,::1O,1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
