,num_dol,num_dmds,num_tfsi,num_ps,num_li,atoms_dol,atoms_dmds,atoms_tfsi,atoms_ps,atoms_li,count,%
1298,3,2,1,2,2,1O:1O:1O,:,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1299,3,2,1,2,2,1O:1O:1O,:,1N3O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1300,3,2,1,2,2,1O:1O:1O,1S:2S,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1301,3,2,1,2,2,1O:1O:1O,1S:1S,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1302,3,2,1,2,1,:1O:1O,:1S,1O,1S:1S:1S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1303,3,2,1,2,1,:1O:1O,:,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1304,3,2,1,1,2,:1O:1O,:2S,2O1S,,1L:1L,1,0.03000300030003
1305,3,2,1,1,2,1O:2O:2O,:2S,1O,,1L:1L,1,0.03000300030003
1306,3,2,1,1,2,1O:2O:2O,:,3O2S,,1L:1L,1,0.03000300030003
1307,3,2,1,1,2,1O:1O:2O,:2S,1O1S,,1L:1L,1,0.03000300030003
1308,3,2,1,1,2,1O:1O:2O,:2S,1O,,1L:1L,1,0.03000300030003
1309,3,2,1,1,2,1O:1O:2O,:1S,1O,,1L:1L,1,0.03000300030003
1310,3,2,1,1,1,::1O,:1S,2O1S,,1L,1,0.03000300030003
1311,3,2,1,1,2,1O:1O:2O,:1S,1N3O2S,,1L:1L,1,0.03000300030003
1312,3,2,1,1,2,1O:1O:1O,:2S,2O,,1L:1L,1,0.03000300030003
1313,3,2,1,1,2,1O:1O:1O,:2S,1N1O1S,,1L:1L,1,0.03000300030003
1314,3,2,1,1,2,1O:1O:1O,:1S,3O2S,,1L:1L,1,0.03000300030003
1315,3,2,1,1,2,1O:1O:1O,:1S,2O1S,,1L:1L,1,0.03000300030003
1316,3,2,1,1,2,1O:1O:1O,:1S,1N4O2S,,1L:1L,1,0.03000300030003
1317,3,2,1,1,2,1O:1O:1O,:1S,1N3O2S,,1L:1L,1,0.03000300030003
1318,3,2,1,1,2,1O:1O:1O,:,2O1S,,1L:1L,1,0.03000300030003
1319,3,2,1,1,2,1O:1O:1O,:,2O,,1L:1L,1,0.03000300030003
1320,3,2,1,1,2,1O:1O:1O,1S:2S,2O,,1L:1L,1,0.03000300030003
1321,3,2,1,1,2,1O:1O:1O,1S:2S,1O,,1L:1L,1,0.03000300030003
1322,3,2,1,1,2,1O:1O:1O,1S:1S,2O1S,,1L:1L,1,0.03000300030003
1323,3,4,0,1,1,:1O:2O,:::1S,,,1L,1,0.03000300030003
1324,3,4,0,1,1,::1O,:::2S,,,1L,1,0.03000300030003
1325,3,4,0,1,2,1O:1O:1O,1S:1S:2S:2S,,,1L:1L,1,0.03000300030003
1326,4,0,1,2,2,1O:1O:1O:1O,,1N2O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1327,4,0,1,2,2,1O:1O:1O:1O,,3O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1328,4,0,1,2,2,1O:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1329,4,0,1,2,2,1O:1O:1O:1O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1330,4,0,1,2,2,1O:1O:1O:1O,,2O1S,:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1331,4,0,1,2,2,1O:1O:1O:1O,,2O1S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1332,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1333,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1334,4,0,1,2,2,1O:1O:1O:1O,,2O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1335,4,0,1,2,2,1O:1O:1O:1O,,2O1S,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1336,4,0,1,2,2,1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1337,4,0,1,2,2,1O:1O:1O:1O,,2O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1338,4,0,1,2,2,1O:1O:1O:1O,,2O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1339,4,0,1,2,2,1O:1O:1O:1O,,1O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1340,4,0,1,2,2,1O:1O:1O:1O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1341,4,0,1,2,2,1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1342,4,0,1,2,2,1O:1O:1O:1O,,1O,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1343,4,0,1,2,2,1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1344,4,0,1,2,2,1O:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1345,4,0,1,2,2,1O:1O:1O:1O,,1O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1346,4,0,1,2,2,1O:1O:1O:1O,,1O,3S:3S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1347,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1348,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1349,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1350,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1351,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1352,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1353,4,0,1,2,2,1O:1O:1O:1O,,1N3O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1354,4,0,1,2,2,1O:1O:1O:1O,,3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1355,4,0,1,2,2,1O:1O:1O:1O,,3O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1356,4,0,1,2,2,1O:1O:1O:1O,,3O2S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1357,4,0,1,2,2,:1O:1O:1O,,1O,3S:3S:3S:3S:3S:4S:4S:5S,1L:1L,1,0.03000300030003
1358,4,0,1,2,2,::1O:1O,,1O,3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1359,4,0,1,2,2,:1O:1O:2O,,2O1S,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1360,4,0,1,2,2,:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1361,4,0,1,2,2,:1O:1O:1O,,3O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1362,4,0,1,2,2,:1O:1O:1O,,3O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1363,4,0,1,2,2,:1O:1O:1O,,3O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1364,4,0,1,2,2,:1O:1O:1O,,2O,1S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1365,4,0,1,2,2,:1O:1O:1O,,2O,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1366,4,0,1,2,2,:1O:1O:1O,,1O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1367,4,0,1,2,2,:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1368,4,0,1,2,2,:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1369,4,0,1,2,2,:1O:1O:1O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1370,4,0,1,2,2,:1O:1O:1O,,1N4O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1371,4,0,1,2,2,1O:1O:1O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1372,4,0,1,2,2,:1O:1O:1O,,,3S:3S:4S:4S:4S:4S:5S:6S,1L:1L,1,0.03000300030003
1373,4,0,1,2,2,1O:1O:1O:2O,,2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1374,4,0,1,2,2,1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1375,4,0,1,2,2,1O:1O:1O:2O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1376,4,0,1,2,2,1O:1O:1O:2O,,1O,3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1377,4,0,1,2,2,1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1378,4,0,1,2,2,1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1379,4,0,1,2,2,1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1380,4,0,1,2,2,1O:1O:1O:2O,,1N1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1381,4,0,1,2,2,1O:1O:1O:2O,,1N1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1382,4,0,1,2,2,1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1383,4,0,1,2,2,1O:1O:1O:2O,,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1384,4,0,1,2,2,1O:1O:1O:1O,,1N3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1385,4,0,1,2,2,1O:1O:1O:1O,,1N2O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1386,3,4,1,1,1,1O:1O:1O,:::,1O,,1L,1,0.03000300030003
1387,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1388,4,0,0,3,2,1O:1O:1O:2O,,,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1389,4,0,0,3,2,1O:1O:1O:2O,,,:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1390,4,0,0,3,2,1O:1O:1O:1O,,,:::1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1391,4,0,0,3,2,1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1392,4,0,0,2,2,:1O:1O:2O,,,3S:4S:5S:6S:6S:6S:7S:8S,1L:1L,1,0.03000300030003
1393,4,0,0,2,2,:1O:1O:2O,,,3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1394,4,0,0,2,2,:1O:1O:1O,,,3S:4S:5S:5S:5S:6S:7S:7S,1L:1L,1,0.03000300030003
1395,4,0,0,2,2,:1O:1O:1O,,,3S:4S:4S:4S:5S:5S:6S:7S,1L:1L,1,0.03000300030003
1396,4,0,0,2,2,:1O:1O:1O,,,3S:3S:4S:4S:4S:4S:5S:6S,1L:1L,1,0.03000300030003
1397,4,0,0,2,2,:1O:1O:1O,,,2S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1398,4,0,0,2,2,:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1399,4,0,0,2,2,:1O:1O:1O,,,1S:1S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1400,4,0,0,2,2,1O:1O:1O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1401,4,0,0,2,2,1O:1O:1O:1O,,,3S:4S:4S:4S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
1402,4,0,0,2,2,1O:1O:1O:1O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1403,4,0,0,2,2,1O:1O:1O:1O,,,2S:2S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1404,4,0,0,2,1,::1O:2O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1405,4,0,0,2,1,::1O:1O,,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1406,4,0,0,2,1,::1O:1O,,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1407,4,0,0,2,1,::1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1408,3,6,0,1,1,1O:1O:1O,:::::1S,,,1L,1,0.03000300030003
1409,3,5,1,1,1,:1O:1O,::::2S,1O,,1L,1,0.03000300030003
1410,3,5,0,1,1,:1O:2O,:::1S:1S,,,1L,1,0.03000300030003
1411,3,4,1,1,1,::1O,:::1S,1O,,1L,1,0.03000300030003
1412,3,4,1,1,1,:1O:1O,:::,2O1S,,1L,1,0.03000300030003
1413,3,4,1,1,1,:1O:1O,:::,1O,,1L,1,0.03000300030003
1414,3,4,1,1,1,1O:1O:1O,:::,2O,,1L,1,0.03000300030003
1415,4,0,0,3,2,:1O:1O:1O,,,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1416,4,0,0,3,2,::1O:1O,,,:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1417,4,0,1,1,1,1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
1418,4,0,1,1,2,:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
1419,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1420,4,0,1,2,2,1O:1O:1O:1O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1421,4,0,1,2,2,1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1422,4,0,1,2,1,::1O:1O,,1O1S,1S:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1423,4,0,1,2,1,:1O:1O:1O,,,1S:2S:2S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1424,4,0,1,1,2,::1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
1425,4,0,1,1,2,:1O:2O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
1426,4,0,1,1,2,:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
1427,4,0,1,1,2,:1O:1O:2O,,1N1O,,1L:1L,1,0.03000300030003
1428,4,0,1,1,2,:1O:1O:1O,,3O1S,,1L:1L,1,0.03000300030003
1429,4,0,1,1,2,:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1430,4,0,1,1,2,:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
1431,4,0,1,1,2,:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
1432,4,0,1,1,1,1O:1O:1O:2O,,,,1L,1,0.03000300030003
1433,4,0,1,1,2,1O:1O:2O:2O,,1N1O1S,,1L:1L,1,0.03000300030003
1434,4,0,1,1,2,1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
1435,4,0,1,1,2,1O:1O:1O:2O,,2O2S,,1L:1L,1,0.03000300030003
1436,4,0,1,1,2,1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
1437,4,0,1,1,2,1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1438,4,0,1,1,2,1O:1O:1O:1O,,1N3O1S,,1L:1L,1,0.03000300030003
1439,4,0,1,1,2,1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
1440,4,0,1,1,2,1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1441,4,0,1,1,1,::1O:2O,,1O,,1L,1,0.03000300030003
1442,4,0,1,1,1,::1O:1O,,1N1O1S,,1L,1,0.03000300030003
1443,4,0,1,1,1,:1O:1O:2O,,,,1L,1,0.03000300030003
1444,4,0,1,1,1,:1O:1O:1O,,,,1L,1,0.03000300030003
1445,3,1,3,1,2,1O:1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1446,3,1,3,1,2,1O:1O:1O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1447,3,1,3,1,2,1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1448,2,5,0,1,1,1O:1O,::::2S,,,1L,1,0.03000300030003
1449,3,0,2,1,2,1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1450,3,0,2,1,2,1O:1O:1O,,1N2O1S:2O1S,,1L:1L,1,0.03000300030003
1451,3,0,2,1,2,1O:1O:1O,,1N1O1S:1N3O1S,,1L:1L,1,0.03000300030003
1452,3,0,1,3,2,:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1453,3,0,1,3,2,1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1454,3,0,1,2,2,:1O:1O,,3O2S,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1455,3,0,1,2,2,:1O:1O,,3O1S,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1456,3,0,1,2,2,1O:1O:2O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1457,3,0,1,2,2,1O:1O:2O,,,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1458,3,0,1,2,2,1O:1O:1O,,3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1459,3,0,1,2,2,1O:1O:1O,,2O1S,1S:2S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1460,3,0,1,2,2,1O:1O:1O,,2O1S,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1461,3,0,1,2,2,1O:1O:1O,,2O1S,1S:1S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1462,3,0,1,2,2,1O:1O:1O,,2O,3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1463,3,0,1,2,2,1O:1O:1O,,2O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1464,3,0,1,2,2,1O:1O:1O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1465,3,0,1,2,2,1O:1O:1O,,1O,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1466,3,0,1,2,2,1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1467,3,0,1,2,2,1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1468,3,0,1,2,2,1O:1O:1O,,1N2O2S,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1469,3,0,1,2,2,1O:1O:1O,,1N1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1470,3,0,1,2,1,:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1471,3,0,1,1,2,1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1472,3,0,0,2,2,:1O:1O,,,3S:4S:5S:5S:5S:6S:7S:8S,1L:1L,1,0.03000300030003
1473,3,0,0,2,2,1O:1O:1O,,,3S:4S:4S:4S:4S:5S:5S:6S,1L:1L,1,0.03000300030003
1474,2,6,0,1,1,1O:1O,:::::2S,,,1L,1,0.03000300030003
1475,2,5,1,1,1,1O:1O,::::1S,2O,,1L,1,0.03000300030003
1476,3,0,2,1,2,1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1477,3,0,2,1,2,1O:1O:1O,,1O:3O2S,,1L:1L,1,0.03000300030003
1478,3,0,2,1,2,1O:1O:1O,,2O:2O2S,,1L:1L,1,0.03000300030003
1479,3,0,2,2,2,1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1480,3,0,3,1,2,1O:1O:1O,,1N2O1S:1O1S:2O,,1L:1L,1,0.03000300030003
1481,3,0,2,2,4,1O:1O:1O,,1N4O2S:3O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L:1L,1,0.03000300030003
1482,3,0,2,2,3,1O:1O:1O,,1N4O2S:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1483,3,0,2,2,2,::1O,,2O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1484,3,0,2,2,2,:1O:1O,,2O1S:3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1485,3,0,2,2,2,:1O:1O,,1N3O2S:2O,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1486,3,0,2,2,2,1O:1O:2O,,1O:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1487,3,0,2,2,2,1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1488,3,0,2,2,2,1O:1O:1O,,1O:2O,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1489,3,0,2,2,2,1O:1O:1O,,1O:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1490,3,0,2,2,2,1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1491,3,0,2,2,2,1O:1O:1O,,1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1492,3,0,2,2,2,1O:1O:1O,,1N4O2S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1493,3,0,2,1,2,1O:1O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1494,3,0,2,2,2,1O:1O:1O,,1N3O2S:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1495,3,0,2,2,2,1O:1O:1O,,1N2O2S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1496,3,0,2,2,2,1O:1O:1O,,1N2O1S:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1497,3,0,2,2,2,1O:1O:1O,,1N1O1S:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1498,3,0,2,2,2,1O:1O:1O,,1N1O1S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1499,3,0,2,1,3,1O:1O:2O,,1O:2O1S,,1L:1L:1L,1,0.03000300030003
1500,3,0,2,1,2,:1O:2O,,2O1S:2O2S,,1L:1L,1,0.03000300030003
1501,3,0,2,1,2,:1O:2O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
1502,3,0,2,1,2,:1O:1O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
1503,3,0,2,1,2,:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1504,3,0,2,1,2,1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
1505,3,0,2,1,2,1O:1O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1506,2,5,1,1,1,1O:1O,::::1S,1O,,1L,1,0.03000300030003
1507,2,5,0,1,1,1O:1O,::::,,,1L,1,0.03000300030003
1508,3,0,3,1,2,1O:1O:1O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
1509,2,5,0,1,1,1O:1O,:::1S:1S,,,1L,1,0.03000300030003
1510,2,2,1,2,2,1O:2O,:1S,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1511,2,2,1,2,2,1O:1O,:1S,2O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1512,2,2,1,2,2,1O:1O,:1S,2O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1513,2,2,1,2,2,1O:1O,:1S,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1514,2,2,1,2,1,1O:2O,:,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1515,2,2,1,1,2,1O:2O,:1S,1O,,1L:1L,1,0.03000300030003
1516,2,2,1,1,2,1O:2O,1S:2S,,,1L:1L,1,0.03000300030003
1517,2,2,1,1,2,1O:1O,:2S,1O,,1L:1L,1,0.03000300030003
1518,2,2,1,1,2,1O:1O,1S:2S,,,1L:1L,1,0.03000300030003
1519,2,2,1,1,1,:1O,:,2O,,1L,1,0.03000300030003
1520,2,2,1,1,1,1O:1O,:1S,1N1O1S,,1L,1,0.03000300030003
1521,2,2,1,1,1,1O:1O,:,1O,,1L,1,0.03000300030003
1522,2,2,1,1,1,1O:1O,:,,,1L,1,0.03000300030003
1523,2,1,3,1,2,:1O,,1N2O:1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1524,2,1,1,2,1,:1O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1525,2,1,1,1,2,1O:1O,2S,1O,,1L:1L,1,0.03000300030003
1526,2,1,1,1,1,1O:1O,,1N1O1S,,1L,1,0.03000300030003
1527,2,0,3,1,2,:1O,,2O:2O:3O1S,,1L:1L,1,0.03000300030003
1528,2,0,3,1,2,:1O,,2O:2O:2O1S,,1L:1L,1,0.03000300030003
1529,2,0,3,1,2,1O:1O,,1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
1530,2,0,3,1,2,1O:1O,,1N1O1S:1N2O2S:1O,,1L:1L,1,0.03000300030003
1531,2,0,1,2,2,1O:1O,,2O2S,1S:2S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1532,1,5,0,1,1,1O,::::2S,,,1L,1,0.03000300030003
1533,1,4,1,1,1,1O,:::,2O,,1L,1,0.03000300030003
