,num_dmt,num_tfsi,num_dol,num_ps,num_li,atoms_dmt,atoms_tfsi,atoms_dol,atoms_ps,atoms_li,count,%
1089,5,0,0,2,1,::1O1S:2O1S:2O1S,,,1S:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1090,5,0,0,1,3,:1O:1O1S:2O1S:2O1S,,,,1L:1L:1L,1,0.03000300030003
1091,5,0,0,1,2,::2O1S:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
1092,5,0,0,1,2,::1N2O1S:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
1093,5,0,0,1,2,:1N1O1S:1O1S:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
1094,5,0,0,1,2,1O:1O:1O:1O:2O1S,,,,1L:1L,1,0.03000300030003
1095,5,0,0,1,2,1O:1O:1O1S:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
1096,5,0,0,1,2,1O:1O:1O1S:1O1S:2O1S,,,,1L:1L,1,0.03000300030003
1097,5,0,0,1,2,1O:1O1S:1O1S:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
1098,5,0,0,1,2,1N1O1S:1N2O1S:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1099,5,0,0,1,1,:::1O:1O1S,,,,1L,1,0.03000300030003
1100,5,0,0,1,1,::1O:1O:1O,,,,1L,1,0.03000300030003
1101,5,0,0,1,1,::1O1S:1O1S:1O1S,,,,1L,1,0.03000300030003
1102,5,0,0,1,1,:1O:2O:2O1S:2O1S,,,,1L,1,0.03000300030003
1103,5,0,0,1,1,:1O:1O:2O1S:2O1S,,,,1L,1,0.03000300030003
1104,5,0,0,1,1,:1N:1O:1O1S:1O1S,,,,1L,1,0.03000300030003
1105,5,0,0,1,1,:1N:1N2O1S:1O:1O1S,,,,1L,1,0.03000300030003
1106,5,0,0,1,1,:1N:1N1O:1O:1O1S,,,,1L,1,0.03000300030003
1107,5,0,0,1,1,:1N:1N1O1S:1O:1O1S,,,,1L,1,0.03000300030003
1108,5,0,0,1,1,1O:1O:1O:1O1S:2O1S,,,,1L,1,0.03000300030003
1109,5,0,0,1,1,1O:1O:1O1S:2O:2O,,,,1L,1,0.03000300030003
1110,5,0,0,1,1,1N:1O:1O:1O:2O1S,,,,1L,1,0.03000300030003
1111,5,0,0,1,1,1N:1N1O1S:1O1S:2O:2O1S,,,,1L,1,0.03000300030003
1112,5,0,1,2,2,1O:1O:1O:1O:1O1S,,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1113,5,0,1,2,2,:1N2O1S:1O:1O:1O1S,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1114,5,1,0,1,2,:1N2O1S:1O:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
1115,5,0,3,1,1,:::1O:1O,,:1O:1O,,1L,1,0.03000300030003
1116,5,0,4,1,1,:::1O:1O,,:::1O,,1L,1,0.03000300030003
1117,5,0,4,1,1,:1O:1O:1O:1O,,:::,,1L,1,0.03000300030003
1118,5,0,3,2,2,1O:1O:1O:1O:1O1S,,::,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1119,5,0,3,2,2,1O:1O:1O:1O:1O,,::1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1120,5,0,3,2,2,1O:1O:1O:1O:1O,,::,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1121,5,0,3,2,1,::::1O,,::1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1122,5,0,3,2,1,::1O:1O:1O1S,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1123,5,0,3,1,2,:1O:1O:2O1S:2O1S,,::,,1L:1L,1,0.03000300030003
1124,5,0,3,1,2,:1O:1O:1O:2O1S,,::,,1L:1L,1,0.03000300030003
1125,5,0,3,1,2,:1N1O1S:1O:1O:2O1S,,::1O,,1L:1L,1,0.03000300030003
1126,5,0,3,1,2,1O:1O:1O:1O:2O,,::1O,,1L:1L,1,0.03000300030003
1127,5,0,3,1,1,:::1O:1O1S,,::1O,,1L,1,0.03000300030003
1128,5,0,3,1,1,:::1O:1O,,1O:1O:1O,,1L,1,0.03000300030003
1129,5,0,2,1,1,1N:1O:1O:1O:1O,,:,,1L,1,0.03000300030003
1130,5,0,3,1,1,:::1N2O1S:1O,,1O:1O:1O,,1L,1,0.03000300030003
1131,5,0,3,1,1,:::1N1O1S:1O,,::1O,,1L,1,0.03000300030003
1132,5,0,3,1,1,::1O:1O:2O1S,,::,,1L,1,0.03000300030003
1133,5,0,3,1,1,::1O:1O:2O1S,,:1O:1O,,1L,1,0.03000300030003
1134,5,0,3,1,1,::1O:1O:1O1S,,::2O,,1L,1,0.03000300030003
1135,5,0,3,1,1,::1O:1O:1O,,::1O,,1L,1,0.03000300030003
1136,5,0,3,1,1,::1O:1O:1O,,::,,1L,1,0.03000300030003
1137,5,0,3,1,1,::1O:1O1S:2O,,::,,1L,1,0.03000300030003
1138,5,0,3,1,1,::1N:1O:1O,,::1O,,1L,1,0.03000300030003
1139,5,0,3,1,1,::1N2O1S:1O:1O1S,,::1O,,1L,1,0.03000300030003
1140,5,0,3,1,1,::1N1O1S:1O:2O1S,,::1O,,1L,1,0.03000300030003
1141,5,0,3,1,1,::1N1O1S:1O:1O,,::1O,,1L,1,0.03000300030003
1142,5,0,4,1,2,:1O:1O:1O:2O1S,,:::1O,,1L:1L,1,0.03000300030003
1143,5,1,0,1,1,1N:1N:1O:1O:1O1S,2O1S,,,1L,1,0.03000300030003
1144,5,1,0,1,1,:1N:1N1O1S:1O:1O,,,,1L,1,0.03000300030003
1145,5,1,0,1,1,:1N:1N1O1S:1O:1O1S,,,,1L,1,0.03000300030003
1146,5,1,0,1,2,1O:1O:1O:1O:2O1S,1O,,,1L:1L,1,0.03000300030003
1147,5,1,0,1,2,1O:1O:1O:1O:1O,3O2S,,,1L:1L,1,0.03000300030003
1148,5,1,0,1,2,1O:1O:1O:1O:1O,1N2O1S,,,1L:1L,1,0.03000300030003
1149,5,1,0,1,2,1O:1O:1O:1O1S:2O1S,1O,,,1L:1L,1,0.03000300030003
1150,5,1,0,1,2,1O:1O:1O:1O1S:2O1S,1N3O1S,,,1L:1L,1,0.03000300030003
1151,5,1,0,1,2,1O:1O:1O:1O1S:1O1S,1O,,,1L:1L,1,0.03000300030003
1152,5,1,0,1,2,1O:1O:1O1S:1O1S:1O1S,1O,,,1L:1L,1,0.03000300030003
1153,5,1,0,1,2,1N2O1S:1O:1O:1O:1O1S,2O,,,1L:1L,1,0.03000300030003
1154,5,1,0,1,2,1N1O:1O:1O:1O1S:1O1S,1O,,,1L:1L,1,0.03000300030003
1155,5,1,0,1,2,1N1O:1O:1O1S:1O1S:1O1S,1O,,,1L:1L,1,0.03000300030003
1156,5,1,0,1,2,1N1O:1N1O1S:1O:2O1S:2O1S,1O1S,,,1L:1L,1,0.03000300030003
1157,5,1,0,1,2,1N1O1S:1O:1O:1O:1O,1O,,,1L:1L,1,0.03000300030003
1158,5,1,0,1,2,1N1O1S:1O:1O:1O1S:1O1S,1O,,,1L:1L,1,0.03000300030003
1159,5,1,0,1,1,::1O:1O:2O1S,,,,1L,1,0.03000300030003
1160,5,1,0,1,1,::1O:1O:1O1S,1O,,,1L,1,0.03000300030003
1161,5,1,0,1,1,::1O:1O:1O1S,,,,1L,1,0.03000300030003
1162,5,1,0,1,1,::1O:1O:1O,,,,1L,1,0.03000300030003
1163,5,1,0,1,1,::1O:1O1S:2O1S,2O,,,1L,1,0.03000300030003
1164,5,1,0,1,1,::1N1O:1O:1O,,,,1L,1,0.03000300030003
1165,5,1,0,1,1,::1N1O1S:1O:1O1S,1O,,,1L,1,0.03000300030003
1166,5,1,0,1,1,::1N1O1S:1O:1O,1O,,,1L,1,0.03000300030003
1167,5,1,0,1,1,:1O:2O1S:2O1S:2O1S,1O,,,1L,1,0.03000300030003
1168,5,1,0,1,1,:1O:1O:1O:1O1S,,,,1L,1,0.03000300030003
1169,5,1,0,1,1,:1O:1O:1O1S:2O1S,2O1S,,,1L,1,0.03000300030003
1170,5,1,0,1,1,:1N:1N1O:1O:1O1S,,,,1L,1,0.03000300030003
1171,5,0,3,1,1,::1N1O1S:1O:1O,,::,,1L,1,0.03000300030003
1172,5,0,3,1,1,:1O:1O:1O:2O1S,,::1O,,1L,1,0.03000300030003
1173,5,0,3,1,1,:1N:1N1O1S:1O:1O,,::1O,,1L,1,0.03000300030003
1174,5,0,2,1,1,:::1N2O1S:2O1S,,:1O,,1L,1,0.03000300030003
1175,5,0,2,1,1,::1O:2O1S:2O1S,,1O:1O,,1L,1,0.03000300030003
1176,5,0,2,1,1,::1O:1O:2O1S,,1O:1O,,1L,1,0.03000300030003
1177,5,0,2,1,1,::1O:1O:1O1S,,:2O,,1L,1,0.03000300030003
1178,5,0,2,1,1,::1O:1O:1O1S,,1O:1O,,1L,1,0.03000300030003
1179,5,0,2,1,1,::1O:1O1S:2O1S,,:1O,,1L,1,0.03000300030003
1180,5,0,2,1,1,::1O:1O1S:1O1S,,:1O,,1L,1,0.03000300030003
1181,5,0,2,1,1,::1N:1O:1O,,1O:1O,,1L,1,0.03000300030003
1182,5,0,2,1,1,::1N:1N1O:1O,,:1O,,1L,1,0.03000300030003
1183,5,0,2,1,1,::1N2O1S:1O:1O,,:,,1L,1,0.03000300030003
1184,5,0,2,1,1,::1N1O:1O:1O1S,,:,,1L,1,0.03000300030003
1185,5,0,2,1,1,::1N1O:1O:1O,,:,,1L,1,0.03000300030003
1186,5,0,2,1,1,::1N1O:1O:1O,,1O:1O,,1L,1,0.03000300030003
1187,5,0,2,1,1,::1N1O1S:1O:2O1S,,:,,1L,1,0.03000300030003
1188,5,0,2,1,1,::1N1O1S:1O:1O1S,,:,,1L,1,0.03000300030003
1189,5,0,2,1,1,:1O:1O:2O1S:2O1S,,1O:2O,,1L,1,0.03000300030003
1190,5,0,2,1,1,:1O:1O:1O:2O1S,,:,,1L,1,0.03000300030003
1191,5,0,2,1,1,:1O:1O:1O:1O1S,,:1O,,1L,1,0.03000300030003
1192,5,0,2,1,1,:1O:1O:1O:1O1S,,:,,1L,1,0.03000300030003
1193,5,0,2,1,1,:1O:1O:1O:1O,,1O:1O,,1L,1,0.03000300030003
1194,5,0,2,1,1,:1O:1O:1O1S:2O1S,,:,,1L,1,0.03000300030003
1195,5,0,2,1,1,:1N:1O:1O:2O1S,,:,,1L,1,0.03000300030003
1196,5,0,2,1,1,:1N:1O:1O:1O1S,,:1O,,1L,1,0.03000300030003
1197,5,0,2,1,1,:1N:1O:1O:1O,,:,,1L,1,0.03000300030003
1198,5,0,2,1,1,:1N:1N1O:1O:1O1S,,:,,1L,1,0.03000300030003
1199,5,0,2,1,1,:1N1O1S:1O:1O:1O1S,,:,,1L,1,0.03000300030003
1200,5,0,2,1,1,:::1N1O1S:1O1S,,1O:1O,,1L,1,0.03000300030003
1201,5,0,2,1,1,:::1O:1O,,1O:1O,,1L,1,0.03000300030003
1202,5,0,3,1,1,:1N1O:1O:1O:1O,,::,,1L,1,0.03000300030003
1203,5,0,2,1,1,:::1O:1O1S,,:1O,,1L,1,0.03000300030003
1204,5,0,2,2,2,::1N:1O:2O,,:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1205,5,0,2,2,1,::::1O1S,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1206,5,0,2,2,1,::::1O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1207,5,0,2,2,1,::::1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1208,5,0,2,2,1,:::1O:1O1S,,:,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1209,5,0,2,1,2,::1O:1O:2O1S,,1O:1O,,1L:1L,1,0.03000300030003
1210,5,0,2,1,2,::1N1O1S:1O:2O1S,,:1O,,1L:1L,1,0.03000300030003
1211,5,0,2,1,2,:1O:2O1S:2O1S:2O1S,,:,,1L:1L,1,0.03000300030003
1212,5,0,2,1,2,:1O:2O1S:2O1S:2O1S,,1O:1O,,1L:1L,1,0.03000300030003
1213,5,0,2,1,2,:1O:1O:1O:1O1S,,:1O,,1L:1L,1,0.03000300030003
1214,5,0,2,1,2,:1O:1O:1O1S:2O1S,,:1O,,1L:1L,1,0.03000300030003
1215,5,0,2,1,2,:1O:1O:1O1S:2O1S,,:,,1L:1L,1,0.03000300030003
1216,5,0,2,1,2,:1O:1O1S:2O1S:2O1S,,:1O,,1L:1L,1,0.03000300030003
1217,5,0,2,1,2,:1O:1O1S:2O1S:2O1S,,:,,1L:1L,1,0.03000300030003
1218,5,0,2,1,2,:1N2O1S:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
1219,5,0,2,1,2,:1N1O:1O:2O1S:2O1S,,:,,1L:1L,1,0.03000300030003
1220,5,0,2,1,2,:1N1O1S:1O:1O:2O1S,,:1O,,1L:1L,1,0.03000300030003
1221,5,0,2,1,2,1O:1O:1O:2O1S:2O1S,,:1O,,1L:1L,1,0.03000300030003
1222,5,0,2,1,2,1O:1O:1O:2O1S:2O1S,,1O:1O,,1L:1L,1,0.03000300030003
1223,5,0,2,1,2,1O:1O:1O:1O:2O1S,,:,,1L:1L,1,0.03000300030003
1224,5,0,2,1,2,1O:1O:1O1S:2O1S:2O1S,,:,,1L:1L,1,0.03000300030003
1225,5,0,2,1,2,1N2O1S:1O:1O:1O:2O1S,,:,,1L:1L,1,0.03000300030003
1226,5,0,2,1,2,1N1O:1O:1O:1O:2O1S,,:1O,,1L:1L,1,0.03000300030003
1227,5,0,2,1,2,1N1O:1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
1228,5,0,2,1,1,:::1O:2O1S,,:1O,,1L,1,0.03000300030003
1229,4,0,2,2,2,::1O:2O1S,,:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1230,4,0,2,1,1,1O:1O:1O:2O1S,,:1O,,1L,1,0.03000300030003
1231,4,0,2,2,2,::1O1S:2O1S,,:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1232,2,2,3,2,1,1O:2O1S,:1O,::1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1233,3,0,1,1,1,1O:1O:1O,,,,1L,1,0.03000300030003
1234,3,0,1,1,1,1O:1O1S:1O1S,,,,1L,1,0.03000300030003
1235,3,0,1,1,1,1O1S:1O1S:2O1S,,1O,,1L,1,0.03000300030003
1236,3,0,1,1,1,1N1O:1O:1O1S,,,,1L,1,0.03000300030003
1237,2,3,4,1,1,:1O1S,::1O,:::1O,,1L,1,0.03000300030003
1238,2,2,5,1,1,:1O,:,:::1O:1O,,1L,1,0.03000300030003
1239,2,2,5,1,1,1O:1O1S,:1O,::::,,1L,1,0.03000300030003
1240,2,2,4,1,1,:1O1S,1O:2O,:::1O,,1L,1,0.03000300030003
1241,2,2,4,1,1,:1O,:1O1S,::1O:1O,,1L,1,0.03000300030003
1242,2,2,4,1,1,1O:1O,:1O,:::,,1L,1,0.03000300030003
1243,2,2,4,1,1,1N1O:1O,:,:::1O,,1L,1,0.03000300030003
1244,2,2,3,2,2,1O:1O,:1O,:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1245,2,2,3,1,1,:1O1S,:1O,::1O,,1L,1,0.03000300030003
1246,3,0,1,1,1,:1O:1O,,1O,,1L,1,0.03000300030003
1247,2,2,3,1,1,:1O,1O:1O,::,,1L,1,0.03000300030003
1248,2,2,3,1,1,1O:1O,:1O1S,::,,1L,1,0.03000300030003
1249,2,2,3,1,1,1N:1O1S,1O:2O,::1O,,1L,1,0.03000300030003
1250,2,2,3,1,1,1N:1O,1O:1O,::1O,,1L,1,0.03000300030003
1251,2,2,3,1,1,1N2O1S:1O,1O1S:2O,:1O:1O,,1L,1,0.03000300030003
1252,2,2,2,2,2,1O:1O,:1O,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1253,2,2,2,2,2,1N1O1S:1O,:1O,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1254,2,2,2,2,2,1N1O1S:1O,:,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1255,2,2,2,1,1,:1O1S,:1O,:1O,,1L,1,0.03000300030003
1256,2,2,2,1,1,:1O1S,1N1O1S:1O,:1O,,1L,1,0.03000300030003
1257,2,2,2,1,1,:1O,:1O,:,,1L,1,0.03000300030003
1258,2,2,2,1,1,1O:1O1S,:1O,:,,1L,1,0.03000300030003
1259,3,0,1,1,1,1O:1O:1O,,1O,,1L,1,0.03000300030003
1260,3,0,1,1,1,:1O:1O1S,,1O,,1L,1,0.03000300030003
1261,4,0,2,2,2,::1N2O1S:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1262,3,0,2,1,1,1N1O:1O:1O1S,,:,,1L,1,0.03000300030003
1263,3,0,2,1,1,:1O1S:1O1S,,1O:1O,,1L,1,0.03000300030003
1264,3,0,2,1,1,:1N:1O,,:1O,,1L,1,0.03000300030003
1265,3,0,2,1,1,:1N2O1S:2O1S,,1O:1O,,1L,1,0.03000300030003
1266,3,0,2,1,1,:1N2O1S:1O,,:1O,,1L,1,0.03000300030003
1267,3,0,2,1,1,:1N2O1S:1O,,:,,1L,1,0.03000300030003
1268,3,0,2,1,1,:1N1O1S:1O1S,,1O:1O,,1L,1,0.03000300030003
1269,3,0,2,1,1,1O:1O:1O,,:2O,,1L,1,0.03000300030003
1270,3,0,2,1,1,1O1S:1O1S:1O1S,,:,,1L,1,0.03000300030003
1271,3,0,2,1,1,1N:1O:1O1S,,:1O,,1L,1,0.03000300030003
1272,3,0,2,1,1,1N:1N1O:1O,,:1O,,1L,1,0.03000300030003
1273,3,0,2,1,1,1N2O1S:1N2O1S:1O1S,,:,,1L,1,0.03000300030003
1274,3,0,2,1,1,1N1O:1O:1O1S,,:1O,,1L,1,0.03000300030003
1275,3,0,2,1,1,1N1O:1O:1O,,:1O,,1L,1,0.03000300030003
1276,3,0,1,2,1,:1N:1N1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1277,3,0,2,1,1,1N1O:1O:1O,,:,,1L,1,0.03000300030003
1278,3,0,2,1,1,1N1O:1O1S:1O1S,,:,,1L,1,0.03000300030003
1279,3,0,2,1,1,1N1O1S:1O:1O1S,,:,,1L,1,0.03000300030003
1280,3,0,2,1,1,1N1O1S:1O:1O,,:1O,,1L,1,0.03000300030003
1281,3,0,2,1,1,1N1O1S:1O1S:2O1S,,1O:1O,,1L,1,0.03000300030003
1282,3,0,1,2,2,1N1O1S:1O:1O1S,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1283,3,0,1,2,1,::1O1S,,2O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1284,3,0,1,2,1,::1O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1285,3,0,1,2,1,:1O:1O1S,,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
1286,3,0,1,2,1,:1O:1O,,2O,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1287,3,0,1,2,1,:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1288,3,0,1,2,1,:1O:1O,,1O,1S:2S:2S:2S:3S:3S:3S:4S,1L,1,0.03000300030003
1289,2,2,2,1,1,1O:1O,:2O1S,:,,1L,1,0.03000300030003
1290,2,2,2,1,1,1O:1O,:2O,:,,1L,1,0.03000300030003
1291,2,2,2,1,1,1N:2O1S,1O1S:2O1S,1O:1O,,1L,1,0.03000300030003
1292,2,1,4,1,1,1O:1O,1O1S,:::1O,,1L,1,0.03000300030003
1293,2,1,4,1,1,:1O,,:1O:1O:2O,,1L,1,0.03000300030003
1294,2,1,4,1,1,:1N1O1S,1O,:1O:1O:1O,,1L,1,0.03000300030003
1295,2,1,4,1,1,:1N1O,1O,::1O:1O,,1L,1,0.03000300030003
1296,2,1,4,1,1,1O:2O1S,,:::1O,,1L,1,0.03000300030003
1297,2,1,4,1,1,1O:2O1S,,::1O:2O,,1L,1,0.03000300030003
1298,2,1,4,1,1,1O:1O1S,1O1S,:::1O,,1L,1,0.03000300030003
1299,2,1,4,1,1,1O:1O1S,1O,:::1O,,1L,1,0.03000300030003
1300,2,1,4,1,1,1O:1O1S,1O,:::,,1L,1,0.03000300030003
1301,2,1,4,1,1,1O:1O1S,1O,::1O:2O,,1L,1,0.03000300030003
1302,2,1,4,1,1,1O:1O1S,,:::2O,,1L,1,0.03000300030003
1303,2,1,4,1,1,1O:1O1S,,::1O:1O,,1L,1,0.03000300030003
1304,2,1,4,1,1,1O:1O,2O1S,::1O:1O,,1L,1,0.03000300030003
1305,2,1,4,1,1,1O:1O,,:::1O,,1L,1,0.03000300030003
1306,2,2,2,1,1,1N1O1S:2O1S,:1O,:,,1L,1,0.03000300030003
1307,2,1,4,1,1,1O:1O,,::1O:2O,,1L,1,0.03000300030003
1308,2,1,4,1,1,1O:1O,,:1O:1O:1O,,1L,1,0.03000300030003
1309,2,1,4,1,1,1N:1O,1O,::1O:1O,,1L,1,0.03000300030003
1310,2,1,4,1,1,1N2O1S:1O,2O1S,:::1O,,1L,1,0.03000300030003
1311,2,1,4,1,1,1N1O:1O,,:::,,1L,1,0.03000300030003
1312,2,1,4,1,1,1N1O1S:1O,1O,:::2O,,1L,1,0.03000300030003
1313,2,1,4,1,1,1N1O1S:1O,1O,:::,,1L,1,0.03000300030003
1314,2,1,3,3,2,:2O1S,2O1S,1O:1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1315,2,1,3,3,2,:2O1S,2O,:1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1316,2,1,3,3,2,:2O1S,1N2O2S,:1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1317,2,1,3,3,2,:2O1S,,1O:1O:2O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1318,2,1,3,3,2,:2O1S,,1O:1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1319,2,1,4,1,1,:1O,,::1O:1O,,1L,1,0.03000300030003
1320,2,1,4,1,1,:1O,,:::1O,,1L,1,0.03000300030003
1321,2,1,4,1,1,:1O,1O,:1O:1O:1O,,1L,1,0.03000300030003
1322,2,1,4,1,1,:1O,1O,:::1O,,1L,1,0.03000300030003
1323,2,2,2,1,1,1N1O1S:1O,:2O1S,:,,1L,1,0.03000300030003
1324,2,2,2,1,1,1N1O1S:1O,:1O,:,,1L,1,0.03000300030003
1325,2,2,1,1,1,1O:1O,:1O,1O,,1L,1,0.03000300030003
1326,2,1,6,1,1,1O:1O,,:::1O:1O:1O,,1L,1,0.03000300030003
1327,2,1,5,1,2,1O:1O,1O,::1O:1O:1O,,1L:1L,1,0.03000300030003
1328,2,1,5,1,1,:2O1S,,::1O:1O:1O,,1L,1,0.03000300030003
1329,2,1,5,1,1,:1O1S,1O,:::1O:1O,,1L,1,0.03000300030003
1330,2,1,5,1,1,:1O,1O,::::1O,,1L,1,0.03000300030003
1331,2,1,5,1,1,1O:1O1S,,:::1O:1O,,1L,1,0.03000300030003
1332,2,1,5,1,1,1O:1O1S,,::1O:1O:1O,,1L,1,0.03000300030003
1333,2,1,5,1,1,1O:1O,1O,::::1O,,1L,1,0.03000300030003
1334,2,1,5,1,1,1O:1O,1O,:::1O:1O,,1L,1,0.03000300030003
1335,2,1,5,1,1,1O:1O,,:1O:1O:1O:1O,,1L,1,0.03000300030003
1336,2,1,5,1,1,1N1O1S:1O,3O1S,::::1O,,1L,1,0.03000300030003
1337,2,1,4,3,2,:1O1S,1O,::1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1338,2,1,4,3,2,:1O,1O,::1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1339,2,1,4,2,2,1N2O1S:2O1S,,::1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1340,2,1,4,2,1,:1O,,:::1O,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1341,2,1,4,1,2,1O:2O1S,1O,::1O:1O,,1L:1L,1,0.03000300030003
1342,2,1,4,1,1,:1O1S,1O,:::2O,,1L,1,0.03000300030003
1343,2,1,4,1,1,:1O1S,1O,:::1O,,1L,1,0.03000300030003
1344,2,1,4,1,1,:1O1S,1O,::1O:2O,,1L,1,0.03000300030003
1345,2,1,4,1,1,:1O1S,1O,::1O:1O,,1L,1,0.03000300030003
1346,2,1,4,1,1,:1O1S,1O,:1O:1O:1O,,1L,1,0.03000300030003
1347,2,1,4,1,1,:1O,2O,::1O:1O,,1L,1,0.03000300030003
1348,3,0,2,1,1,:1O1S:1O1S,,:,,1L,1,0.03000300030003
1349,3,0,2,1,1,:1O1S:1O1S,,:1O,,1L,1,0.03000300030003
1350,3,0,2,1,1,:1O:1O,,:2O,,1L,1,0.03000300030003
1351,3,0,3,1,1,:1O:1O1S,,::2O,,1L,1,0.03000300030003
1352,3,0,3,1,2,1O:2O1S:2O1S,,::,,1L:1L,1,0.03000300030003
1353,3,0,3,1,2,1O:2O1S:2O1S,,:1O:1O,,1L:1L,1,0.03000300030003
1354,3,0,3,1,2,1O:2O1S:2O1S,,1O:1O:1O,,1L:1L,1,0.03000300030003
1355,3,0,3,1,2,1O:1O:1O1S,,1O:1O:2O,,1L:1L,1,0.03000300030003
1356,3,0,3,1,2,1O:1O:1O1S,,1O:1O:1O,,1L:1L,1,0.03000300030003
1357,3,0,3,1,2,1O:1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1358,3,0,3,1,2,1N2O1S:1O:2O1S,,:1O:1O,,1L:1L,1,0.03000300030003
1359,3,0,3,1,2,1N2O1S:1O1S:2O1S,,::1O,,1L:1L,1,0.03000300030003
1360,3,0,3,1,2,1N1O:1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
1361,3,0,3,1,1,::1O,,::,,1L,1,0.03000300030003
1362,3,0,3,1,1,:1O:2O1S,,::2O,,1L,1,0.03000300030003
1363,3,0,3,1,1,:1O:2O1S,,::1O,,1L,1,0.03000300030003
1364,3,0,3,1,1,:1O:1O1S,,:1O:2O,,1L,1,0.03000300030003
1365,3,0,3,1,1,:1N1O1S:1N1O1S,,::1O,,1L,1,0.03000300030003
1366,3,0,3,1,1,:1O:1O,,::,,1L,1,0.03000300030003
1367,3,0,3,1,1,:1O1S:2O1S,,::1O,,1L,1,0.03000300030003
1368,3,0,3,1,1,:1O1S:1O1S,,::1O,,1L,1,0.03000300030003
1369,3,0,3,1,1,:1O1S:1O1S,,:1O:2O,,1L,1,0.03000300030003
1370,3,0,3,1,1,:1O1S:1O1S,,:1O:1O,,1L,1,0.03000300030003
1371,3,0,3,1,1,:1N2O1S:2O1S,,:1O:1O,,1L,1,0.03000300030003
1372,3,0,3,1,1,:1N2O1S:1O1S,,::1O,,1L,1,0.03000300030003
1373,3,0,3,1,1,:1N2O1S:1O,,::2O,,1L,1,0.03000300030003
