,num_dol,num_tegdme,num_tfsi,num_ps,num_li,atoms_dol,atoms_tegdme,atoms_tfsi,atoms_ps,atoms_li,count,%
884,1,4,1,1,1,,::1O:3O,,,1L,1,0.03000300030003
885,1,4,1,1,1,,::1O:2O,3O2S,,1L,1,0.03000300030003
886,1,4,0,2,2,1O,:::4O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
887,1,4,1,1,1,1O,:::3O,1O,,1L,1,0.03000300030003
888,1,4,0,2,2,1O,:::3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
889,1,4,0,2,1,1O,:::3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
890,1,4,0,2,1,1O,:::2O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
891,1,4,0,2,1,1O,:::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
892,1,4,0,2,1,1O,:::,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
893,1,4,0,2,1,,:::4O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
894,1,4,1,1,1,1O,:::2O,1O,,1L,1,0.03000300030003
895,1,4,1,1,1,1O,:::4O,,,1L,1,0.03000300030003
896,1,4,0,2,1,,:1O:1O:2O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
897,1,5,0,1,1,1O,::1O:1O:2O,,,1L,1,0.03000300030003
898,2,1,0,1,2,1O:1O,4O,,,1L:1L,1,0.03000300030003
899,2,1,0,1,1,:1O,4O,,,1L,1,0.03000300030003
900,1,6,0,1,0,,:::::1O,,,,1,0.03000300030003
901,1,5,1,1,1,,::::4O,,,1L,1,0.03000300030003
902,1,5,1,1,1,,::::3O,1O,,1L,1,0.03000300030003
903,1,5,1,1,0,1O,::::1O,,,,1,0.03000300030003
904,1,5,0,1,1,,:::1O:2O,,,1L,1,0.03000300030003
905,1,4,1,2,1,,:::3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
906,1,5,0,1,0,1O,::::1O,,,,1,0.03000300030003
907,1,5,0,1,0,,::::1O,,,,1,0.03000300030003
908,1,5,0,1,0,,:::1O:1O,,,,1,0.03000300030003
909,1,4,2,1,1,1O,:::3O,:,,1L,1,0.03000300030003
910,1,4,2,1,1,,:::3O,:1O,,1L,1,0.03000300030003
911,1,4,1,2,1,,:::3O,1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
912,1,4,0,2,1,,:::3O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
913,1,4,0,1,2,,::2O:3O,,,1L:1L,1,0.03000300030003
914,2,2,0,2,1,:1O,:5O,,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
915,1,3,1,1,1,,::3O,,,1L,1,0.03000300030003
916,1,3,1,1,1,1O,::4O,,,1L,1,0.03000300030003
917,1,3,1,1,1,1O,::3O,1O,,1L,1,0.03000300030003
918,1,3,1,1,1,1O,::3O,,,1L,1,0.03000300030003
919,1,3,1,1,1,1O,::2O,,,1L,1,0.03000300030003
920,1,3,1,1,1,1O,:1O:3O,,,1L,1,0.03000300030003
921,1,3,1,1,1,,::4O,1O,,1L,1,0.03000300030003
922,1,3,1,1,1,,::2O,2O,,1L,1,0.03000300030003
923,1,3,1,1,2,1O,:1O:5O,1O,,1L:1L,1,0.03000300030003
924,1,3,1,1,1,,::2O,1O,,1L,1,0.03000300030003
925,1,3,1,1,1,,::2O,1N3O2S,,1L,1,0.03000300030003
926,1,3,1,1,1,,:1O:4O,,,1L,1,0.03000300030003
927,1,3,1,1,1,,:1O:2O,3O2S,,1L,1,0.03000300030003
928,1,3,1,1,1,,:1O:2O,1O,,1L,1,0.03000300030003
929,1,3,1,1,1,,1O:1O:3O,1O,,1L,1,0.03000300030003
930,1,3,1,1,1,2O,::3O,1O,,1L,1,0.03000300030003
931,1,3,1,1,2,1O,:1O:5O,2O1S,,1L:1L,1,0.03000300030003
932,1,4,0,1,1,2O,:::3O,,,1L,1,0.03000300030003
933,1,4,0,1,0,2O,:::,,,,1,0.03000300030003
934,1,4,0,1,1,1O,1O:1O:1O:3O,,,1L,1,0.03000300030003
935,1,4,0,1,1,,:::5O,,,1L,1,0.03000300030003
936,1,4,0,1,1,,::2O:3O,,,1L,1,0.03000300030003
937,1,4,0,1,1,,:1O:1O:4O,,,1L,1,0.03000300030003
938,1,4,0,1,1,,:1O:1O:3O,,,1L,1,0.03000300030003
939,1,4,0,1,1,,1O:1O:1O:2O,,,1L,1,0.03000300030003
940,1,3,2,1,1,1O,::2O,:,,1L,1,0.03000300030003
941,1,3,1,2,1,,::3O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
942,1,3,2,1,1,,::3O,:1O,,1L,1,0.03000300030003
943,1,3,1,2,2,,::3O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
944,1,3,1,2,1,1O,::3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
945,1,3,1,2,1,1O,::1O,1O,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
946,1,3,1,2,1,1O,::1O,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
947,1,3,1,2,1,,::3O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
948,2,1,0,2,1,1O:1O,3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
949,2,1,0,2,2,1O:1O,3O,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
950,2,1,0,2,2,1O:1O,3O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
951,2,2,0,1,1,1O:2O,:3O,,,1L,1,0.03000300030003
952,2,2,0,1,2,1O:1O,1O:5O,,,1L:1L,1,0.03000300030003
953,2,2,0,1,1,:1O,:5O,,,1L,1,0.03000300030003
954,2,2,0,1,1,:1O,2O:3O,,,1L,1,0.03000300030003
955,2,2,0,1,1,:1O,1O:5O,,,1L,1,0.03000300030003
956,2,2,0,1,1,:1O,1O:2O,,,1L,1,0.03000300030003
957,2,2,0,1,1,:,2O:4O,,,1L,1,0.03000300030003
958,2,2,0,1,1,1O:1O,:5O,,,1L,1,0.03000300030003
959,2,2,0,1,2,:2O,:5O,,,1L:1L,1,0.03000300030003
960,2,2,0,1,1,1O:1O,:2O,,,1L,1,0.03000300030003
961,2,2,0,1,1,1O:1O,1O:3O,,,1L,1,0.03000300030003
962,2,2,0,1,0,:,:,,,,1,0.03000300030003
963,2,1,1,2,2,:1O,4O,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
964,2,1,1,2,2,1O:1O,4O,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
965,2,1,1,2,2,1O:1O,4O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
966,2,2,0,1,2,:,4O:4O,,,1L:1L,1,0.03000300030003
967,2,2,0,2,1,1O:2O,:1O,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
968,2,1,0,2,2,1O:1O,4O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
969,2,2,0,2,1,:1O,1O:3O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
970,2,2,0,2,1,:1O,:1O,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
971,2,2,0,2,1,:1O,:1O,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
972,2,2,0,2,1,:1O,:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
973,2,2,0,2,1,:1O,:1O,,1S:1S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
974,2,2,0,2,1,:1O,:,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
975,2,2,0,2,1,:1O,:,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
976,2,2,0,2,1,:,:3O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
977,2,2,0,2,1,1O:2O,:1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
978,2,2,0,2,1,:,:3O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
979,2,2,0,2,1,:,:3O,,1S:1S:2S:3S:4S:4S:4S:4S,1L,1,0.03000300030003
980,2,2,0,2,1,:,:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
981,2,2,0,2,1,:,1O:4O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
982,2,2,0,2,1,:,1O:3O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
983,2,2,0,2,1,:,1O:3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
984,2,1,1,2,2,1O:1O,3O,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
985,2,1,1,2,2,1O:1O,3O,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
986,2,1,1,2,1,:,3O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
987,2,1,0,2,2,:1O,3O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
988,2,1,0,2,2,:1O,4O,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
989,2,1,0,2,2,:1O,4O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
990,2,1,0,2,2,:1O,4O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
991,2,1,0,2,2,:1O,4O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
992,2,1,0,2,2,:1O,3O,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
993,2,1,0,2,2,:1O,3O,,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
994,2,1,0,2,2,1O:2O,4O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
995,2,1,1,2,1,1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
996,2,1,0,2,2,1O:2O,4O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
997,2,1,0,2,2,1O:1O,5O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
998,2,1,0,2,2,1O:1O,5O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
999,2,1,0,2,2,1O:1O,5O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1000,2,1,0,2,2,1O:1O,4O,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1001,2,1,0,2,2,1O:1O,4O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1002,2,1,0,2,2,:1O,4O,,3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1003,2,1,0,2,2,:1O,5O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1004,2,1,0,2,2,:1O,5O,,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1005,2,1,0,2,2,:1O,5O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1006,2,1,0,3,2,1O:1O,2O,,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1007,2,1,0,3,2,1O:2O,2O,,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1008,2,1,0,3,2,:1O,2O,,1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1009,2,1,0,3,2,:1O,2O,,:::1S:1S:1S:1S:2S:3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1010,2,1,0,3,2,:2O,3O,,::::1S:1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1011,2,1,0,4,2,1O:2O,3O,,::::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1012,2,1,1,1,1,:,3O,1N1O1S,,1L,1,0.03000300030003
1013,2,1,1,1,1,:1O,4O,1O,,1L,1,0.03000300030003
1014,2,1,1,1,2,1O:1O,4O,1O1S,,1L:1L,1,0.03000300030003
1015,2,1,1,1,2,:1O,5O,1O,,1L:1L,1,0.03000300030003
1016,2,1,1,1,2,:1O,5O,2O,,1L:1L,1,0.03000300030003
1017,2,1,1,1,2,:1O,5O,3O1S,,1L:1L,1,0.03000300030003
1018,2,1,1,1,2,:2O,5O,1O,,1L:1L,1,0.03000300030003
1019,1,3,1,1,1,,1O:1O:2O,1O,,1L,1,0.03000300030003
1020,1,3,0,2,2,1O,::5O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1021,1,3,0,2,2,1O,::3O,,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1022,0,5,1,1,1,,::1O:1O:2O,,,1L,1,0.03000300030003
1023,1,1,0,2,2,1O,5O,,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1024,1,1,0,2,2,1O,5O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1025,1,1,0,1,1,1O,4O,,,1L,1,0.03000300030003
1026,0,5,1,1,1,,::::3O,1O,,1L,1,0.03000300030003
1027,0,5,1,1,1,,::::3O,,,1L,1,0.03000300030003
1028,0,5,1,1,1,,:::1O:3O,,,1L,1,0.03000300030003
1029,0,5,0,1,1,,:::1O:4O,,,1L,1,0.03000300030003
1030,1,1,1,2,2,,5O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1031,0,5,0,1,1,,::1O:1O:2O,,,1L,1,0.03000300030003
1032,0,5,0,1,0,,::::1O,,,,1,0.03000300030003
1033,0,4,1,2,2,,:::5O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1034,0,4,1,1,1,,::1O:4O,1O,,1L,1,0.03000300030003
1035,0,4,1,1,1,,::1O:4O,,,1L,1,0.03000300030003
1036,0,4,1,1,1,,:1O:1O:4O,,,1L,1,0.03000300030003
1037,1,1,1,2,1,1O,1O,,1S:1S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1038,1,1,1,2,2,1O,5O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1039,1,2,0,2,1,,:3O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1040,1,2,0,1,2,,2O:5O,,,1L:1L,1,0.03000300030003
1041,1,2,0,1,2,2O,1O:5O,,,1L:1L,1,0.03000300030003
1042,1,2,0,1,2,1O,4O:4O,,,1L:1L,1,0.03000300030003
1043,1,2,0,1,2,1O,3O:3O,,,1L:1L,1,0.03000300030003
1044,1,2,0,1,2,1O,2O:4O,,,1L:1L,1,0.03000300030003
1045,1,2,0,1,2,,:5O,,,1L:1L,1,0.03000300030003
1046,1,2,0,1,2,,4O:5O,,,1L:1L,1,0.03000300030003
1047,1,2,0,1,2,,2O:3O,,,1L:1L,1,0.03000300030003
1048,1,1,2,1,2,1O,5O,1O:1O,,1L:1L,1,0.03000300030003
1049,1,2,0,1,1,1O,:3O,,,1L,1,0.03000300030003
1050,1,2,0,1,1,1O,:2O,,,1L,1,0.03000300030003
1051,1,2,0,1,1,1O,2O:2O,,,1L,1,0.03000300030003
1052,1,2,0,1,1,1O,1O:3O,,,1L,1,0.03000300030003
1053,1,2,0,1,1,,2O:4O,,,1L,1,0.03000300030003
1054,1,2,0,1,1,,1O:3O,,,1L,1,0.03000300030003
1055,0,4,1,1,1,,:1O:1O:2O,1O,,1L,1,0.03000300030003
1056,0,4,0,2,2,,:::5O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1057,0,4,0,1,2,,::2O:3O,,,1L:1L,1,0.03000300030003
1058,0,2,1,2,2,,:5O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1059,0,3,0,2,1,,::3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1060,0,3,0,2,1,,:1O:3O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1061,0,3,0,2,1,,:1O:3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1062,0,3,0,1,2,,::4O,,,1L:1L,1,0.03000300030003
1063,0,2,2,1,2,,:5O,1O:3O2S,,1L:1L,1,0.03000300030003
1064,0,2,2,1,2,,:5O,1O:1O,,1L:1L,1,0.03000300030003
1065,0,2,1,2,2,,:5O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1066,0,4,0,1,2,,::1O:4O,,,1L:1L,1,0.03000300030003
1067,0,2,0,2,2,,3O:3O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1068,0,2,0,2,2,,2O:4O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1069,0,2,0,2,1,,:3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1070,0,2,0,2,1,,1O:3O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1071,0,2,0,1,2,,2O:4O,,,1L:1L,1,0.03000300030003
1072,0,2,0,1,1,,:4O,,,1L,1,0.03000300030003
1073,0,3,0,2,1,,::3O,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1074,0,3,0,2,1,,::3O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1075,0,3,0,2,1,,::3O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1076,0,3,0,2,2,,1O:1O:3O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1077,0,3,0,2,2,,:1O:5O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1078,0,3,1,1,1,,1O:1O:3O,,,1L,1,0.03000300030003
1079,0,3,1,1,1,,:1O:2O,1O,,1L,1,0.03000300030003
1080,0,3,1,1,1,,:1O:2O,1O1S,,1L,1,0.03000300030003
1081,0,3,1,1,1,,::4O,,,1L,1,0.03000300030003
1082,0,3,1,1,1,,::4O,1O,,1L,1,0.03000300030003
1083,0,3,1,2,1,,::3O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1084,0,3,2,1,1,,::4O,:,,1L,1,0.03000300030003
1085,0,3,2,2,1,,::3O,1O:1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1086,0,4,0,1,1,,:1O:1O:2O,,,1L,1,0.03000300030003
1087,0,4,0,1,1,,:1O:1O:3O,,,1L,1,0.03000300030003
1088,0,4,0,1,1,,:1O:1O:4O,,,1L,1,0.03000300030003
1089,0,4,0,1,1,,::1O:3O,,,1L,1,0.03000300030003
1090,1,2,0,1,2,2O,:5O,,,1L:1L,1,0.03000300030003
1091,1,2,0,2,1,1O,:,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1092,1,3,0,2,2,1O,:2O:3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1093,1,3,0,1,1,1O,:2O:2O,,,1L,1,0.03000300030003
1094,1,3,0,1,2,1O,:2O:4O,,,1L:1L,1,0.03000300030003
1095,1,3,0,1,1,2O,::4O,,,1L,1,0.03000300030003
1096,1,3,0,1,1,2O,::3O,,,1L,1,0.03000300030003
1097,1,3,0,1,1,2O,::2O,,,1L,1,0.03000300030003
1098,1,3,0,1,1,1O,::5O,,,1L,1,0.03000300030003
1099,1,3,0,1,1,1O,:2O:3O,,,1L,1,0.03000300030003
1100,1,3,0,1,1,,:2O:4O,,,1L,1,0.03000300030003
1101,1,3,0,2,1,,:1O:2O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1102,1,3,0,1,1,,1O:2O:3O,,,1L,1,0.03000300030003
1103,1,3,0,1,1,,1O:1O:3O,,,1L,1,0.03000300030003
1104,1,3,0,1,1,,1O:1O:2O,,,1L,1,0.03000300030003
1105,1,2,2,1,2,,:5O,1O:1O,,1L:1L,1,0.03000300030003
1106,1,2,2,1,1,,:3O,:1O,,1L,1,0.03000300030003
1107,1,2,2,1,1,,:3O,:,,1L,1,0.03000300030003
1108,1,3,0,1,2,2O,::5O,,,1L:1L,1,0.03000300030003
1109,1,3,0,2,1,,::2O,,1S:1S:2S:3S:4S:4S:4S:4S,1L,1,0.03000300030003
1110,1,2,0,2,1,1O,:2O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1111,1,3,0,2,1,1O,::2O,,1S:1S:1S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1112,1,3,0,2,2,,::3O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1113,1,3,0,2,2,,:1O:4O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1114,1,3,0,2,1,1O,::4O,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1115,1,3,0,2,1,1O,::3O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1116,1,3,0,2,1,1O,::3O,,:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1117,1,3,0,2,1,1O,::2O,,1S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1118,1,3,0,2,1,1O,::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1119,1,3,0,2,1,,::2O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1120,1,3,0,2,1,1O,::,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1121,1,3,0,2,1,1O,:1O:4O,,:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1122,1,3,0,2,1,1O,:1O:2O,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1123,1,3,0,2,1,,::3O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1124,1,3,0,2,1,,::3O,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
1125,1,3,0,2,1,,::3O,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1126,1,2,2,1,1,,1O:3O,:1O,,1L,1,0.03000300030003
1127,1,2,1,2,2,2O,:4O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1128,1,2,1,2,2,1O,:4O,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1129,1,2,0,2,2,1O,:4O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1130,1,2,1,1,1,,:2O,1O,,1L,1,0.03000300030003
1131,1,2,0,2,2,1O,:5O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1132,1,2,0,2,2,1O,:5O,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1133,1,2,0,2,2,1O,:5O,,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1134,1,2,0,2,2,1O,:5O,,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1135,1,2,0,2,2,1O,:5O,,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1136,1,2,0,2,2,1O,1O:5O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1137,1,2,1,2,2,1O,1O:1O,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1138,1,2,0,2,2,1O,1O:4O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1139,1,2,0,2,2,1O,1O:2O,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1140,1,2,0,2,2,,:5O,,2S:2S:2S:2S:2S:3S:3S:4S,1L:1L,1,0.03000300030003
1141,1,2,0,2,2,,2O:5O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1142,1,2,0,2,2,,1O:5O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1143,1,2,0,2,1,1O,:3O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1144,1,2,1,1,1,,:5O,,,1L,1,0.03000300030003
1145,1,2,1,1,1,1O,1O:2O,,,1L,1,0.03000300030003
1146,1,2,1,1,1,1O,1O:3O,,,1L,1,0.03000300030003
1147,1,2,1,1,1,1O,1O:4O,,,1L,1,0.03000300030003
1148,1,2,1,1,1,1O,:2O,,,1L,1,0.03000300030003
1149,1,2,1,1,1,1O,:3O,,,1L,1,0.03000300030003
1150,1,2,1,1,1,1O,:4O,,,1L,1,0.03000300030003
1151,1,2,1,1,2,1O,2O:4O,1O,,1L:1L,1,0.03000300030003
1152,1,2,1,1,2,1O,3O:4O,,,1L:1L,1,0.03000300030003
1153,1,2,1,1,2,1O,3O:4O,1O,,1L:1L,1,0.03000300030003
1154,1,2,1,1,2,1O,:5O,1N3O2S,,1L:1L,1,0.03000300030003
1155,1,2,1,2,1,,1O:3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1156,1,2,1,2,1,,1O:3O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1157,1,2,1,2,1,1O,:3O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1158,1,2,1,2,1,1O,:3O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1159,1,2,1,2,2,,1O:4O,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1160,1,2,1,2,2,,:5O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1161,2,2,0,2,1,:1O,:4O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1162,2,2,0,2,2,1O:1O,1O:3O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1163,3,2,0,2,1,::1O,:1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1164,3,1,0,2,2,1O:1O:1O,5O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1165,3,1,0,2,2,:1O:1O,5O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1166,3,1,0,2,2,:1O:1O,5O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1167,3,1,0,2,2,:1O:1O,4O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1168,3,1,0,2,2,:1O:1O,4O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1169,3,1,0,2,2,:1O:1O,3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1170,3,1,0,2,2,:1O:1O,2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1171,3,1,0,2,2,1O:1O:1O,3O,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1172,3,1,0,2,2,::1O,3O,,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
