,num_dol,num_dmi,num_tfsi,num_ps,num_li,atoms_dol,atoms_dmi,atoms_tfsi,atoms_ps,atoms_li,count,%
937,2,3,0,2,2,1O:1O,::1O,,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
938,2,3,1,1,1,:1O,1N:1O:1O,1O,,1L,1,0.03000300030003
939,2,3,1,1,1,:1O,:1N1O:1O,,,1L,1,0.03000300030003
940,2,3,0,2,2,1O:1O,1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
941,2,3,1,1,2,1O:1O,:1O:1O,1O1S,,1L:1L,1,0.03000300030003
942,2,3,1,2,1,:1O,::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
943,2,3,1,2,1,:,::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
944,2,3,1,1,2,:1O,1N1O:1O:2N1O,1O,,1L:1L,1,0.03000300030003
945,2,3,1,1,2,:1O,1N1O:1O:1O,,,1L:1L,1,0.03000300030003
946,2,3,1,1,2,1O:2O,:1O:1O,1O,,1L:1L,1,0.03000300030003
947,2,3,1,1,2,1O:2O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
948,2,3,1,1,2,1O:1O,1O:1O:1O,2O,,1L:1L,1,0.03000300030003
949,2,3,1,1,1,:1O,:1N1O:1O,1O,,1L,1,0.03000300030003
950,2,3,1,1,2,1O:1O,1N1O:1N1O:1O,1O,,1L:1L,1,0.03000300030003
951,2,3,1,1,1,:1O,::1O,,,1L,1,0.03000300030003
952,2,3,1,1,1,:1O,::1N,2O,,1L,1,0.03000300030003
953,2,3,1,1,1,:1O,:1O:1O,1O,,1L,1,0.03000300030003
954,2,3,1,1,1,:1O,:1N:1O,1O,,1L,1,0.03000300030003
955,2,3,1,1,1,:1O,:1N:1O,,,1L,1,0.03000300030003
956,2,3,0,2,2,1O:1O,1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
957,2,3,0,2,2,1O:1O,1O:1O:1O,,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
958,2,3,0,1,1,1O:1O,:1N1O:2N,,,1L,1,0.03000300030003
959,2,3,0,1,1,:1O,1N:1N1O:1O,,,1L,1,0.03000300030003
960,2,3,0,1,1,:2O,:1N:1O,,,1L,1,0.03000300030003
961,2,3,0,1,1,:2O,:1N1O:1O,,,1L,1,0.03000300030003
962,2,3,0,1,1,:1O,:1O:2N,,,1L,1,0.03000300030003
963,2,3,0,1,1,:1O,:1N:2N1O,,,1L,1,0.03000300030003
964,2,3,0,1,1,:1O,:1N:1O,,,1L,1,0.03000300030003
965,2,3,0,1,1,:1O,1O:1O:2N,,,1L,1,0.03000300030003
966,2,3,0,1,1,:1O,1N1O:1O:2N1O,,,1L,1,0.03000300030003
967,2,3,0,1,2,1O:1O,:1O:2N1O,,,1L:1L,1,0.03000300030003
968,2,3,0,1,1,:1O,1N1O:1O:2N,,,1L,1,0.03000300030003
969,2,3,0,1,1,:,:1N1O:1O,,,1L,1,0.03000300030003
970,2,3,0,1,1,:,1N1O:1O:1O,,,1L,1,0.03000300030003
971,2,3,0,1,1,1O:2O,:1O:1O,,,1L,1,0.03000300030003
972,2,3,0,1,1,1O:1O,:1O:2N1O,,,1L,1,0.03000300030003
973,2,3,0,1,1,1O:1O,:1O:2N,,,1L,1,0.03000300030003
974,2,3,0,1,2,1O:1O,1O:1O:2N1O,,,1L:1L,1,0.03000300030003
975,2,3,0,1,2,:,1O:1O:1O,,,1L:1L,1,0.03000300030003
976,2,3,0,2,1,:2O,:1O:2N1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
977,2,3,0,2,1,:,::1O,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
978,2,3,0,2,1,:2O,:1O:1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
979,2,3,0,2,1,:1O,::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
980,2,3,0,2,1,:1O,:1O:2N1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
981,2,3,0,2,1,:1O,:1N:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
982,2,3,0,2,1,:1O,:1N:1O,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
983,2,3,0,2,1,:,::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
984,2,3,0,2,1,:,::1O,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
985,2,3,0,2,1,1O:1O,::1N1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
986,2,3,0,2,1,:,::1O,,1S:2S:2S:3S:3S:3S:3S:4S,1L,1,0.03000300030003
987,2,3,0,2,1,:,::1O,,1S:1S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
988,2,3,0,2,1,:,:1O:1O,,1S:2S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
989,2,3,0,2,1,:,:1N:1O,,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
990,2,3,0,2,1,:,1O:1O:2N1O,,:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
991,2,3,0,2,1,1O:1O,::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
992,1,5,1,1,1,1O,::1N:1N:1O,1O,,1L,1,0.03000300030003
993,1,5,1,1,1,,:::1O:1O,1O1S,,1L,1,0.03000300030003
994,1,5,1,1,1,,:::1N1O:1O,,,1L,1,0.03000300030003
995,1,3,0,1,1,1O,:1O:1O,,,1L,1,0.03000300030003
996,1,3,1,1,1,,1N1O:1O:2N,,,1L,1,0.03000300030003
997,1,3,0,2,1,1O,:1N1O:1O,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
998,1,3,0,2,1,,:1O:2N,,1S:2S:2S:3S:3S:3S:3S:4S,1L,1,0.03000300030003
999,1,3,0,2,1,,:1N:1O,,1S:2S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1000,1,3,0,1,2,1O,1N1O:1O:1O,,,1L:1L,1,0.03000300030003
1001,1,3,0,1,1,1O,::1O,,,1L,1,0.03000300030003
1002,1,3,0,1,1,1O,1O:1O:2N1O,,,1L,1,0.03000300030003
1003,1,3,1,1,1,1O,::1O,2O1S,,1L,1,0.03000300030003
1004,1,3,0,1,1,1O,1N1O:1O:2N1O,,,1L,1,0.03000300030003
1005,1,3,0,1,1,1O,1N1O:1O:2N,,,1L,1,0.03000300030003
1006,1,2,1,1,1,1O,:2N1O,2O,,1L,1,0.03000300030003
1007,1,2,0,2,1,,1O:2N1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1008,0,7,1,1,2,,::1N:1N1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1009,0,6,1,1,2,,::1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1010,1,3,1,1,1,,:1N:1O,,,1L,1,0.03000300030003
1011,1,3,1,1,2,,1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1012,0,6,1,1,2,,:1N1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1013,1,4,0,1,0,,:::2N1O,,,,1,0.03000300030003
1014,1,4,0,1,1,,:::1O,,,1L,1,0.03000300030003
1015,1,4,0,1,1,,::1N1O:2N1O,,,1L,1,0.03000300030003
1016,1,4,0,1,1,,::1N1O:1O,,,1L,1,0.03000300030003
1017,1,4,0,1,1,,:1O:1O:2N1O,,,1L,1,0.03000300030003
1018,1,4,0,1,1,,:1N1O:1O:1O,,,1L,1,0.03000300030003
1019,1,4,0,1,0,1O,::1N:1N1O,,,,1,0.03000300030003
1020,1,3,2,1,2,1O,1O:1O:1O,:2O,,1L:1L,1,0.03000300030003
1021,1,3,1,1,2,1O,1N1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1022,1,3,1,2,2,1O,1N1O:1O:1O,1N2O1S,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1023,1,3,1,1,2,2O,1N1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1024,1,3,1,1,2,1O,:1O:1O,2O,,1L:1L,1,0.03000300030003
1025,1,3,1,1,2,1O,:1O:1O,1O,,1L:1L,1,0.03000300030003
1026,1,3,1,1,2,1O,1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1027,1,3,1,1,2,1O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1028,0,6,1,1,2,,::1N1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1029,0,6,1,1,2,,1N:1N1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1030,1,5,1,1,1,,::1O:1O:1O,,,1L,1,0.03000300030003
1031,0,4,1,1,2,,:1N1O:1O:1O,3O1S,,1L:1L,1,0.03000300030003
1032,0,5,0,1,2,,1N1O:1N1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1033,0,5,0,1,1,,:::1O:1O,,,1L,1,0.03000300030003
1034,0,5,0,1,1,,::1O:1O:2N,,,1L,1,0.03000300030003
1035,0,5,0,1,1,,::1O:1O:1O,,,1L,1,0.03000300030003
1036,0,5,0,1,1,,::1N:1N:1O,,,1L,1,0.03000300030003
1037,0,4,3,1,2,,1O:1O:1O:1O,1O:1O:1O,,1L:1L,1,0.03000300030003
1038,0,4,1,1,2,,1O:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1039,0,5,0,1,2,,1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1040,0,4,1,1,2,,1O:1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1041,0,4,1,1,2,,1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1042,0,4,1,1,2,,1N1O:1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1043,0,4,1,1,2,,1N1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1044,0,4,1,1,2,,1N1O:1N1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1045,0,4,0,2,1,,:1N:1N:1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1046,0,5,0,1,2,,1N1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1047,0,5,0,1,2,,::1O:1O:1O,,,1L:1L,1,0.03000300030003
1048,0,6,0,1,1,,::::1O:1O,,,1L,1,0.03000300030003
1049,0,5,1,1,2,,::1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1050,0,6,0,1,1,,:::1O:1O:1O,,,1L,1,0.03000300030003
1051,0,6,0,1,1,,:::1N:1N1O:1O,,,1L,1,0.03000300030003
1052,0,6,0,1,1,,:1N:1O:1O:1O:2N1O,,,1L,1,0.03000300030003
1053,0,5,2,1,2,,:1O:1O:1O:1O,:1O,,1L:1L,1,0.03000300030003
1054,0,5,2,1,2,,:1N1O:1O:1O:1O,:1O,,1L:1L,1,0.03000300030003
1055,0,5,1,2,1,,:::1N:1O,,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1056,0,5,1,1,2,,::1N1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1057,0,5,0,2,1,,::::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1058,0,5,1,1,2,,:1O:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1059,0,5,1,1,2,,:1N1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1060,0,5,1,1,2,,1N1O:1O:1O:1O:2N,1O,,1L:1L,1,0.03000300030003
1061,0,5,0,2,2,,:1O:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1062,0,5,0,2,2,,:1O:1O:1O:1O,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1063,0,5,0,2,2,,:1N1O:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1064,1,4,0,1,1,1O,1N:1O:1O:1O,,,1L,1,0.03000300030003
1065,1,4,0,1,1,1O,:1N1O:1N1O:2N,,,1L,1,0.03000300030003
1066,1,4,0,1,1,1O,::1N1O:2N,,,1L,1,0.03000300030003
1067,1,5,0,1,0,,::::1N,,,,1,0.03000300030003
1068,1,5,0,1,1,1O,:1N:1N:1O:1O,,,1L,1,0.03000300030003
1069,1,5,0,1,1,,::1O:1O:2N1O,,,1L,1,0.03000300030003
1070,1,5,0,1,1,,::1O:1O:2N,,,1L,1,0.03000300030003
1071,1,5,0,1,1,,::1O:1O:1O,,,1L,1,0.03000300030003
1072,1,5,0,1,1,,::1N1O:1O:1O,,,1L,1,0.03000300030003
1073,1,5,0,1,1,,:1O:1O:1O:2N1O,,,1L,1,0.03000300030003
1074,1,5,0,1,0,,:::1N:1N,,,,1,0.03000300030003
1075,1,5,0,1,1,1O,::1N1O:1N1O:1O,,,1L,1,0.03000300030003
1076,1,4,2,1,2,1O,::1O:1O,1O:2O,,1L:1L,1,0.03000300030003
1077,1,4,2,1,2,1O,:1O:1O:1O,:,,1L:1L,1,0.03000300030003
1078,1,4,2,1,2,1O,1O:1O:1O:1O,:1O,,1L:1L,1,0.03000300030003
1079,1,4,1,2,2,1O,:1O:1O:1O,3O1S,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1080,1,4,1,1,2,2O,:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1081,1,4,1,1,2,1O,:1O:1O:1O,2O2S,,1L:1L,1,0.03000300030003
1082,1,5,0,1,1,1O,:1O:1O:1O:2N1O,,,1L,1,0.03000300030003
1083,1,5,0,1,1,1O,:::1N:1O,,,1L,1,0.03000300030003
1084,1,4,0,1,1,1O,::1O:2N,,,1L,1,0.03000300030003
1085,1,5,0,2,1,,::::1O,,1S:1S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1086,1,5,0,2,2,,:1O:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1087,1,5,0,2,2,,:1O:1O:1O:1O,,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1088,1,5,0,2,2,,1N:1N1O:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1089,1,5,0,2,1,1O,:::1N:1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1090,1,5,0,2,1,,::::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1091,1,5,0,2,1,,::::1O,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1092,1,5,0,2,1,,::1N:1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1093,1,5,0,1,1,1O,::::1N1O,,,1L,1,0.03000300030003
1094,1,5,0,1,2,2O,1N1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1095,1,5,0,1,2,1O,:1N1O:1O:1O:2N1O,,,1L:1L,1,0.03000300030003
1096,1,5,0,1,2,1O,1N1O:1N1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1097,1,5,0,1,2,,:::1O:1O,,,1L:1L,1,0.03000300030003
1098,1,5,0,1,2,,::1O:1O:1O,,,1L:1L,1,0.03000300030003
1099,1,5,0,1,2,,1N1O:1N1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1100,1,4,1,1,2,1O,:1O:1O:1O,,,1L:1L,1,0.03000300030003
1101,1,4,1,1,2,1O,1O:1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1102,1,4,1,1,2,1O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1103,1,4,0,2,1,,::1N:1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1104,1,4,0,2,1,1O,::1O:1O,,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1105,1,4,0,2,1,,:::1O,,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1106,1,4,0,2,1,,:::1O,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1107,1,4,0,2,1,,:::1O,,2S:3S:3S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1108,1,4,0,2,1,,:::1O,,1S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1109,1,4,0,2,1,,:::1O,,1S:1S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1110,1,4,0,2,1,,::1N:1O,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1111,1,4,1,1,2,1O,1N1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1112,1,4,0,2,1,,::1N1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1113,1,4,0,1,2,2O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1114,1,4,0,1,2,1O,:1N1O:1N1O:1O,,,1L:1L,1,0.03000300030003
1115,1,4,0,1,2,1O,1N:1O:1O:1O,,,1L:1L,1,0.03000300030003
1116,1,4,0,1,2,,::1N1O:1O,,,1L:1L,1,0.03000300030003
1117,1,4,0,1,1,2O,::1N1O:1O,,,1L,1,0.03000300030003
1118,1,4,0,2,1,1O,:::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1119,1,4,0,2,2,,1O:1O:1O:1O,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1120,1,4,0,2,2,,:1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1121,1,4,0,2,2,,:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1122,1,4,1,1,1,,:1N:1O:1O,,,1L,1,0.03000300030003
1123,1,4,1,1,1,1O,:1N:1N1O:1O,,,1L,1,0.03000300030003
1124,1,4,1,1,1,1O,:1N:1O:1O,,,1L,1,0.03000300030003
1125,1,4,1,1,1,1O,::1N1O:1O,,,1L,1,0.03000300030003
1126,1,4,1,1,1,1O,::1N1O:2N,,,1L,1,0.03000300030003
1127,1,4,1,1,1,1O,::1N:1O,,,1L,1,0.03000300030003
1128,1,4,1,1,1,1O,::1N:1O,1O1S,,1L,1,0.03000300030003
1129,1,4,1,1,1,1O,::1O:2N,,,1L,1,0.03000300030003
1130,1,4,1,1,2,,1N1O:1O:1O:1O,1N1O,,1L:1L,1,0.03000300030003
1131,1,4,1,1,2,,1N1O:1O:1O:1O,1N2O1S,,1L:1L,1,0.03000300030003
1132,1,4,1,1,2,,1N1O:1O:1O:1O,3O1S,,1L:1L,1,0.03000300030003
1133,1,4,1,1,2,,1O:1O:1O:1O,1N3O2S,,1L:1L,1,0.03000300030003
1134,1,4,1,1,2,,1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1135,2,3,2,1,2,1O:1O,:1O:1O,1N2O:1O,,1L:1L,1,0.03000300030003
1136,2,4,0,1,0,:,:::,,,,1,0.03000300030003
1137,3,4,0,1,1,1O:1O:2O,:::,,,1L,1,0.03000300030003
1138,3,3,0,1,0,::,:1N:1N1O,,,,1,0.03000300030003
1139,3,3,0,1,1,1O:1O:1O,:1N1O:2N,,,1L,1,0.03000300030003
1140,3,3,0,1,1,1O:1O:1O,:1N1O:1O,,,1L,1,0.03000300030003
1141,3,3,0,1,1,1O:1O:1O,1N:1O:1O,,,1L,1,0.03000300030003
1142,3,3,0,1,0,::,::2N1O,,,,1,0.03000300030003
1143,3,3,0,1,0,::,::2N,,,,1,0.03000300030003
1144,3,3,0,1,0,::,::1O,,,,1,0.03000300030003
1145,3,3,0,1,0,::,:1N:1N,,,,1,0.03000300030003
1146,3,3,0,1,1,1O:1O:1O,:1O:2N1O,,,1L,1,0.03000300030003
1147,3,2,2,1,2,::1O,1N1O:1O,:1O,,1L:1L,1,0.03000300030003
1148,3,2,2,1,2,:1O:1O,1O:1O,:1O,,1L:1L,1,0.03000300030003
1149,3,2,2,1,2,:1O:1O,1O:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1150,3,2,2,1,2,:1O:1O,1O:1O,1O:2O,,1L:1L,1,0.03000300030003
1151,3,2,2,1,2,1O:1O:1O,:1O,1N2O2S:1O,,1L:1L,1,0.03000300030003
1152,3,2,2,1,2,1O:1O:1O,1N:1O,1O:1O,,1L:1L,1,0.03000300030003
1153,3,3,0,1,1,1O:1O:1O,:1N:1O,,,1L,1,0.03000300030003
1154,3,3,0,1,1,1O:1O:1O,::2N,,,1L,1,0.03000300030003
1155,3,2,1,2,2,:1O:1O,:1O,1O,1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1156,3,3,0,1,1,::,1O:1O:2N,,,1L,1,0.03000300030003
1157,3,3,0,1,1,::1O,::1N,,,1L,1,0.03000300030003
1158,3,3,0,1,1,::1O,:1O:2N1O,,,1L,1,0.03000300030003
1159,3,3,0,1,1,::1O,:1N:1N1O,,,1L,1,0.03000300030003
1160,3,3,0,1,1,::1O,1N1O:1O:1O,,,1L,1,0.03000300030003
1161,3,3,0,1,1,::,::1O,,,1L,1,0.03000300030003
1162,3,3,0,1,1,::,:1N1O:1O,,,1L,1,0.03000300030003
1163,3,3,0,1,1,::,1N:1O:1O,,,1L,1,0.03000300030003
1164,3,3,0,1,1,1O:1O:2O,::1O,,,1L,1,0.03000300030003
1165,3,3,0,1,1,:1O:1O,::2N1O,,,1L,1,0.03000300030003
1166,3,3,0,1,1,:1O:1O,::1N1O,,,1L,1,0.03000300030003
1167,3,3,0,1,1,:1O:1O,::,,,1L,1,0.03000300030003
1168,3,3,0,1,1,:1O:1O,:1O:2N1O,,,1L,1,0.03000300030003
1169,0,4,0,1,1,,::1O:2N1O,,,1L,1,0.03000300030003
1170,3,3,0,1,1,:1O:1O,1N:1O:1O,,,1L,1,0.03000300030003
1171,3,2,2,1,2,1O:1O:1O,1N1O:1O,1O:1O,,1L:1L,1,0.03000300030003
1172,3,2,1,2,1,::1O,:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1173,3,3,0,1,2,1O:1O:2O,1O:1O:1O,,,1L:1L,1,0.03000300030003
1174,3,2,0,2,2,:1O:1O,1N:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1175,3,2,1,1,1,1O:1O:1O,:,2O1S,,1L,1,0.03000300030003
1176,3,2,1,1,1,1O:1O:1O,:,1O,,1L,1,0.03000300030003
1177,3,2,0,2,2,:1O:2O,1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1178,3,2,0,2,2,:1O:1O,:1O,,3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1179,3,2,0,2,2,:1O:1O,:1N1O,,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1180,3,2,0,2,2,:1O:1O,1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1181,3,2,0,2,2,1O:1O:1O,1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1182,3,2,1,1,1,:1O:1O,1N1O:1O,,,1L,1,0.03000300030003
1183,3,2,0,2,1,::1O,:1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1184,3,2,0,2,1,::1O,:1N1O,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1185,3,2,0,2,1,::1O,:,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1186,3,2,0,2,1,::1O,1N1O:1O,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1187,3,2,0,2,1,::,:1O,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1188,3,2,0,2,1,::,:1N1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1189,3,2,1,1,1,1O:1O:1O,:1N,,,1L,1,0.03000300030003
1190,3,2,1,1,1,:1O:1O,1N1O:2N,1O,,1L,1,0.03000300030003
1191,3,2,1,1,2,:1O:1O,1N1O:1O,1O,,1L:1L,1,0.03000300030003
1192,3,2,1,1,2,1O:1O:1O,1O:1O,1N3O1S,,1L:1L,1,0.03000300030003
1193,3,2,1,1,2,:1O:1O,1N1O:1O,1N3O1S,,1L:1L,1,0.03000300030003
1194,3,2,1,1,2,1O:1O:2O,:1O,1O,,1L:1L,1,0.03000300030003
1195,3,2,1,1,2,1O:1O:1O,:1O,1O,,1L:1L,1,0.03000300030003
1196,3,2,1,1,2,1O:1O:1O,:1O,,,1L:1L,1,0.03000300030003
1197,3,2,1,1,2,1O:1O:1O,1O:1O,2O1S,,1L:1L,1,0.03000300030003
1198,3,2,1,1,2,1O:1O:1O,1O:1O,1O1S,,1L:1L,1,0.03000300030003
1199,3,2,1,1,2,1O:1O:1O,1O:1O,1N2O2S,,1L:1L,1,0.03000300030003
1200,3,2,1,1,1,:1O:1O,:,1O1S,,1L,1,0.03000300030003
1201,3,2,1,1,2,1O:1O:1O,1N1O:1O,1O1S,,1L:1L,1,0.03000300030003
1202,3,2,1,1,1,::1O,:1O,2O1S,,1L,1,0.03000300030003
1203,3,2,1,1,1,::1O,1N:1O,,,1L,1,0.03000300030003
1204,3,2,1,1,1,:1O:1O,:1N,2O1S,,1L,1,0.03000300030003
1205,3,2,1,1,1,:1O:1O,:1N,1O,,1L,1,0.03000300030003
1206,3,2,1,1,1,:1O:1O,:,2O1S,,1L,1,0.03000300030003
1207,3,3,0,1,1,::2O,:1N:1N1O,,,1L,1,0.03000300030003
1208,3,3,0,1,2,::1O,1O:1O:1O,,,1L:1L,1,0.03000300030003
1209,2,4,0,1,0,:,:::2N,,,,1,0.03000300030003
1210,3,3,1,1,1,::1O,::1O,1O1S,,1L,1,0.03000300030003
1211,3,3,1,1,2,1O:1O:1O,:1O:1O,3O1S,,1L:1L,1,0.03000300030003
1212,3,3,1,1,2,1O:1O:1O,:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1213,3,3,1,1,2,1O:1O:1O,:1O:1O,2O,,1L:1L,1,0.03000300030003
1214,3,3,1,1,2,1O:1O:1O,:1N1O:1O,1O1S,,1L:1L,1,0.03000300030003
1215,3,3,1,1,2,1O:1O:1O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1216,3,3,1,1,2,1O:1O:1O,1N:1N1O:1O,1O,,1L:1L,1,0.03000300030003
1217,3,3,1,1,1,::1O,::1O,,,1L,1,0.03000300030003
1218,3,3,1,1,2,1O:1O:2O,:1O:1O,1O,,1L:1L,1,0.03000300030003
1219,3,3,1,1,1,::1O,:1N:1O,3O1S,,1L,1,0.03000300030003
1220,3,3,1,1,1,::1O,:1N:1O,,,1L,1,0.03000300030003
1221,3,3,1,1,1,::1O,:1N1O:1O,,,1L,1,0.03000300030003
1222,3,3,1,1,1,::1O,1N1O:1O:1O,,,1L,1,0.03000300030003
1223,3,3,1,1,1,::,:1O:2N1O,,,1L,1,0.03000300030003
1224,3,3,1,1,1,:1O:1O,::2N,1O,,1L,1,0.03000300030003
1225,3,3,1,1,2,1O:1O:1O,:1O:2N1O,1N4O2S,,1L:1L,1,0.03000300030003
1226,3,3,1,1,2,:1O:1O,1O:1O:1O,,,1L:1L,1,0.03000300030003
1227,3,3,1,1,1,:1O:1O,::1N1O,1O,,1L,1,0.03000300030003
1228,3,3,2,1,2,1O:1O:2O,:1O:1O,:1O,,1L:1L,1,0.03000300030003
1229,3,4,0,1,1,1O:1O:1O,:::1O,,,1L,1,0.03000300030003
1230,3,4,0,1,1,1O:1O:1O,::1O:1O,,,1L,1,0.03000300030003
1231,3,4,0,1,1,1O:1O:1O,:1N1O:1N1O:1O,,,1L,1,0.03000300030003
1232,3,4,0,1,0,::1O,:::,,,,1,0.03000300030003
1233,3,4,0,1,0,::,:::1N,,,,1,0.03000300030003
