,num_dol,num_tfee,num_tfsi,num_ps,num_li,atoms_dol,atoms_tfee,atoms_tfsi,atoms_ps,atoms_li,count,%
0,5,0,1,1,2,1O:1O:1O:1O:1O,,1O,,1L:1L,41,1.23012301230123
1,4,0,2,1,2,1O:1O:1O:1O,,1O:1O,,1L:1L,30,0.9000900090009001
2,5,0,2,1,2,:1O:1O:1O:1O,,1O:2O,,1L:1L,29,0.8700870087008701
3,5,0,2,1,2,:1O:1O:1O:1O,,1O:1O,,1L:1L,29,0.8700870087008701
4,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:1O,,1L:1L,26,0.7800780078007801
5,5,0,1,1,2,1O:1O:1O:1O:2O,,1O,,1L:1L,25,0.7500750075007501
6,6,0,1,1,2,:1O:1O:1O:1O:1O,,1O,,1L:1L,22,0.6600660066006601
7,5,0,2,1,2,:1O:1O:1O:1O,,1O:2O1S,,1L:1L,21,0.6300630063006301
8,4,0,2,1,2,1O:1O:1O:1O,,1O:2O,,1L:1L,21,0.6300630063006301
9,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:2O,,1L:1L,18,0.54005400540054
10,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,17,0.51005100510051
11,4,0,2,1,2,1O:1O:1O:1O,,1O:1O1S,,1L:1L,16,0.48004800480048
12,4,0,2,2,2,1O:1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,15,0.45004500450045
13,4,0,3,1,2,:1O:1O:1O,,1O:1O:2O,,1L:1L,14,0.42004200420042
14,5,1,1,1,2,1O:1O:1O:1O:1O,,1O,,1L:1L,14,0.42004200420042
15,4,0,3,1,2,1O:1O:1O:1O,,1O:1O:1O,,1L:1L,14,0.42004200420042
16,5,0,1,1,2,1O:1O:1O:1O:1O,,2O,,1L:1L,13,0.39003900390039
17,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1O,,1L:1L,13,0.39003900390039
18,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O:1O,,1L:1L,12,0.36003600360036
19,4,0,2,1,2,1O:1O:1O:1O,,1O:2O1S,,1L:1L,12,0.36003600360036
20,4,0,3,1,2,1O:1O:1O:1O,,:1O:2O,,1L:1L,12,0.36003600360036
21,5,1,1,1,2,1O:1O:1O:1O:2O,,1O,,1L:1L,12,0.36003600360036
22,5,0,2,1,2,1O:1O:1O:1O:1O,,:1O,,1L:1L,12,0.36003600360036
23,4,0,3,1,2,:1O:1O:1O,,1O:1O:1O,,1L:1L,11,0.33003300330033
24,5,0,1,1,2,1O:1O:1O:1O:2O,,2O,,1L:1L,11,0.33003300330033
25,5,0,2,1,2,:1O:1O:1O:1O,,1O:1O1S,,1L:1L,11,0.33003300330033
26,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:1O,,1L:1L,11,0.33003300330033
27,4,0,2,2,2,:1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,10,0.3000300030003
28,5,0,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,10,0.3000300030003
29,4,0,3,1,2,:1O:1O:1O,,1O:1O:2O1S,,1L:1L,10,0.3000300030003
30,6,0,1,1,2,:1O:1O:1O:1O:1O,,2O1S,,1L:1L,10,0.3000300030003
31,4,1,2,1,2,1O:1O:1O:1O,,1O:1O,,1L:1L,10,0.3000300030003
32,3,0,3,1,2,1O:1O:1O,,1O:1O:2O,,1L:1L,10,0.3000300030003
33,5,0,2,2,2,::1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,9,0.27002700270027
34,4,0,0,3,2,1O:1O:1O:1O,,,::1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,9,0.27002700270027
35,4,0,2,2,2,:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,9,0.27002700270027
36,5,0,1,1,2,1O:1O:1O:1O:1O,,2O1S,,1L:1L,9,0.27002700270027
37,6,0,1,1,2,:1O:1O:1O:1O:1O,,2O,,1L:1L,9,0.27002700270027
38,4,0,3,1,2,1O:1O:1O:1O,,1O:1O:2O,,1L:1L,9,0.27002700270027
39,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,9,0.27002700270027
40,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,2O1S,,1L:1L,9,0.27002700270027
41,4,0,3,1,2,1O:1O:1O:1O,,:1O:1O,,1L:1L,9,0.27002700270027
42,3,0,2,2,2,1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,9,0.27002700270027
43,6,0,1,1,2,:1O:1O:1O:1O:2O,,1O,,1L:1L,9,0.27002700270027
44,4,0,0,3,2,1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,9,0.27002700270027
45,4,0,1,1,2,1O:1O:1O:1O,,2O,,1L:1L,8,0.24002400240024
46,6,0,2,1,2,::1O:1O:1O:1O,,1O:1O,,1L:1L,8,0.24002400240024
47,4,0,3,1,2,:1O:1O:1O,,1O:1O:1O1S,,1L:1L,8,0.24002400240024
48,4,0,1,2,2,:1O:1O:1O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,8,0.24002400240024
49,4,1,3,1,2,1O:1O:1O:1O,,:1O:1O,,1L:1L,8,0.24002400240024
50,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,8,0.24002400240024
51,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,8,0.24002400240024
52,4,0,2,2,2,:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,8,0.24002400240024
53,5,0,2,1,2,1O:1O:1O:1O:1O,,:2O,,1L:1L,7,0.21002100210021
54,4,0,1,2,2,1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,7,0.21002100210021
55,4,0,3,1,2,1O:1O:1O:1O,,:1O:2O1S,,1L:1L,7,0.21002100210021
56,5,0,1,1,2,1O:1O:1O:1O:1O,,1O1S,,1L:1L,7,0.21002100210021
57,3,0,3,2,2,1O:1O:1O,,:1O:1O,1S:2S:2S:2S:2S:2S:3S:3S,1L:1L,7,0.21002100210021
58,5,0,1,2,2,:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,7,0.21002100210021
59,4,0,1,2,2,1O:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,7,0.21002100210021
60,4,0,2,2,2,:1O:1O:1O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,7,0.21002100210021
61,6,0,0,1,2,1O:1O:1O:1O:1O:1O,,,,1L:1L,7,0.21002100210021
62,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,7,0.21002100210021
63,5,1,1,1,2,1O:1O:1O:1O:1O,,2O1S,,1L:1L,7,0.21002100210021
64,5,1,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,7,0.21002100210021
65,5,0,1,2,2,:1O:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,7,0.21002100210021
66,4,0,2,1,2,1O:1O:1O:2O,,1O:1O,,1L:1L,7,0.21002100210021
67,4,1,2,1,2,1O:1O:1O:1O,,1O:2O,,1L:1L,7,0.21002100210021
68,5,1,1,1,2,1O:1O:1O:1O:1O,,2O,,1L:1L,6,0.18001800180018
69,5,0,2,1,2,:1O:1O:1O:2O,,1O:2O,,1L:1L,6,0.18001800180018
70,3,0,2,1,2,1O:1O:1O,,1O:1O,,1L:1L,6,0.18001800180018
71,4,0,2,1,2,:1O:1O:1O,,1O:2O,,1L:1L,6,0.18001800180018
72,5,0,1,2,2,:1O:1O:1O:1O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,6,0.18001800180018
73,3,1,2,1,2,1O:1O:1O,,1O:2O,,1L:1L,6,0.18001800180018
74,3,0,3,1,2,1O:1O:2O,,1O:1O:2O1S,,1L:1L,6,0.18001800180018
75,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:2O,,1L:1L,6,0.18001800180018
76,4,0,0,3,2,1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,6,0.18001800180018
77,4,0,3,1,2,1O:1O:1O:2O,,:1O:1O,,1L:1L,6,0.18001800180018
78,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O:2O,,1L:1L,6,0.18001800180018
79,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,6,0.18001800180018
80,5,1,0,1,1,:1O:1O:1O:1O,,,,1L,6,0.18001800180018
81,3,1,2,2,2,1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,6,0.18001800180018
82,4,1,1,1,2,1O:1O:1O:1O,,1O,,1L:1L,5,0.15001500150015
83,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,5,0.15001500150015
84,4,0,2,2,2,:1O:1O:1O,,1O:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,5,0.15001500150015
85,3,0,3,1,2,1O:1O:1O,,1O:1O:2O1S,,1L:1L,5,0.15001500150015
86,4,0,2,1,2,:1O:1O:1O,,1O:1O,,1L:1L,5,0.15001500150015
87,4,0,2,1,2,:1O:1O:1O,,1N2O2S:1O,,1L:1L,5,0.15001500150015
88,4,0,1,2,2,:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,5,0.15001500150015
89,5,0,1,1,2,1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,5,0.15001500150015
90,3,0,3,1,2,1O:1O:1O,,1O:1O:1O,,1L:1L,5,0.15001500150015
91,5,1,0,1,1,::1O:1O:1O,,,,1L,5,0.15001500150015
92,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,5,0.15001500150015
93,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,5,0.15001500150015
94,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,5,0.15001500150015
95,3,1,2,1,2,1O:1O:1O,,1N2O2S:1O,,1L:1L,5,0.15001500150015
96,4,0,2,1,2,1O:1O:1O:1O,,2O:2O1S,,1L:1L,5,0.15001500150015
97,5,0,1,1,2,:1O:1O:1O:1O,,1O,,1L:1L,5,0.15001500150015
98,5,0,2,1,2,:1O:1O:1O:1O,,1O1S:2O,,1L:1L,5,0.15001500150015
99,4,0,1,1,2,1O:1O:1O:1O,,1O,,1L:1L,5,0.15001500150015
100,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O:2O1S,,1L:1L,5,0.15001500150015
101,6,0,2,1,2,::1O:1O:1O:1O,,1O:2O1S,,1L:1L,5,0.15001500150015
102,4,0,2,1,2,1O:1O:1O:1O,,1O:3O1S,,1L:1L,5,0.15001500150015
103,5,0,1,2,2,:1O:1O:1O:1O,,1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,5,0.15001500150015
104,6,0,2,1,2,::1O:1O:1O:1O,,1O:2O,,1L:1L,5,0.15001500150015
105,4,0,2,1,2,1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,5,0.15001500150015
106,3,0,2,2,2,1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,5,0.15001500150015
107,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:1O,,1L:1L,5,0.15001500150015
108,5,0,3,1,2,::1O:1O:1O,,1O:1O:1O,,1L:1L,5,0.15001500150015
109,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,5,0.15001500150015
110,5,0,0,2,2,1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,5,0.15001500150015
111,5,0,1,1,2,1O:1O:1O:1O:2O,,2O1S,,1L:1L,4,0.12001200120012
112,5,0,1,2,2,:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,4,0.12001200120012
113,4,0,1,3,2,1O:1O:1O:1O,,1O,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,4,0.12001200120012
114,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,4,0.12001200120012
115,5,0,1,1,2,:1O:1O:1O:1O,,2O,,1L:1L,4,0.12001200120012
116,4,0,1,2,2,:1O:1O:2O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,4,0.12001200120012
117,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,4,0.12001200120012
118,5,0,1,2,2,:1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,4,0.12001200120012
119,5,0,1,1,2,1O:1O:1O:1O:1O,,3O1S,,1L:1L,4,0.12001200120012
120,4,0,1,1,2,1O:1O:1O:1O,,1N3O2S,,1L:1L,4,0.12001200120012
121,4,0,2,1,2,1O:1O:1O:2O,,1O:2O1S,,1L:1L,4,0.12001200120012
122,4,1,1,1,2,1O:1O:1O:1O,,2O,,1L:1L,4,0.12001200120012
123,4,1,2,1,2,1O:1O:1O:1O,,1O:2O1S,,1L:1L,4,0.12001200120012
124,4,0,0,3,2,1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,4,0.12001200120012
125,4,0,0,3,2,1O:1O:1O:1O,,,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,4,0.12001200120012
126,3,1,2,2,2,1O:1O:1O,,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,4,0.12001200120012
127,5,0,2,1,2,:1O:1O:1O:2O,,1O:1O,,1L:1L,4,0.12001200120012
128,3,1,2,1,2,1O:1O:1O,,2O:3O1S,,1L:1L,4,0.12001200120012
129,3,1,2,1,2,1O:1O:1O,,2O:2O,,1L:1L,4,0.12001200120012
130,4,0,3,2,2,:1O:1O:1O,,:1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,4,0.12001200120012
131,4,0,0,3,2,:1O:1O:1O,,,:::1S:1S:2S:2S:2S:3S:3S:3S:4S:4S:4S:4S:5S,1L:1L,4,0.12001200120012
132,4,0,3,2,2,:1O:1O:1O,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,4,0.12001200120012
133,3,0,3,2,2,1O:1O:1O,,:1O:1O,:1S:1S:1S:1S:2S:2S:2S,1L:1L,4,0.12001200120012
134,3,0,2,2,2,1O:1O:1O,,1O:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,4,0.12001200120012
135,6,1,1,1,2,:1O:1O:1O:1O:1O,,1O,,1L:1L,4,0.12001200120012
136,5,0,2,2,2,::1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,4,0.12001200120012
137,5,0,0,2,2,1O:1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,4,0.12001200120012
138,4,0,1,2,2,1O:1O:1O:1O,,3O1S,::1S:1S:2S:2S:2S:2S,1L:1L,4,0.12001200120012
139,4,0,3,1,2,1O:1O:1O:1O,,1O:1O:2O1S,,1L:1L,4,0.12001200120012
140,4,0,1,2,2,1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,4,0.12001200120012
141,5,0,3,1,2,:1O:1O:1O:1O,,:1O:1O,,1L:1L,4,0.12001200120012
142,3,0,2,2,2,1O:1O:1O,,1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,4,0.12001200120012
143,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,4,0.12001200120012
144,5,0,1,2,2,:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,4,0.12001200120012
145,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:2O1S,,1L:1L,4,0.12001200120012
146,4,0,3,1,2,:1O:1O:2O,,1O:1O:1O,,1L:1L,4,0.12001200120012
147,4,0,2,1,2,1O:1O:1O:1O,,2O:2O,,1L:1L,4,0.12001200120012
148,3,0,2,2,2,:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,3,0.09000900090009
149,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,3,0.09000900090009
150,4,0,2,1,2,1O:1O:1O:1O,,1N2O1S:1O,,1L:1L,3,0.09000900090009
151,3,1,3,1,2,1O:1O:1O,,1O:1O:1O,,1L:1L,3,0.09000900090009
152,3,0,3,1,2,1O:1O:1O,,1N1O1S:1O:1O,,1L:1L,3,0.09000900090009
153,5,1,2,1,2,:1O:1O:1O:1O,,1O:1O,,1L:1L,3,0.09000900090009
154,4,0,2,1,2,1O:1O:1O:2O,,1O:1O1S,,1L:1L,3,0.09000900090009
155,4,0,2,1,2,1O:1O:1O:1O,,1O1S:2O,,1L:1L,3,0.09000900090009
156,4,0,2,1,2,1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,3,0.09000900090009
157,4,0,3,1,2,1O:1O:1O:1O,,:1N3O2S:1O,,1L:1L,3,0.09000900090009
158,4,0,1,2,2,1O:1O:1O:2O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
159,4,0,2,1,2,1O:1O:1O:1O,,1N1O:1O,,1L:1L,3,0.09000900090009
160,5,0,2,1,2,:1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,3,0.09000900090009
161,4,0,0,4,2,1O:1O:1O:1O,,,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
162,5,0,2,2,2,::1O:1O:1O,,1O:1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
163,5,0,2,1,2,:1O:1O:1O:1O,,1O:3O1S,,1L:1L,3,0.09000900090009
164,5,0,2,1,2,:1O:1O:1O:1O,,2O:2O,,1L:1L,3,0.09000900090009
165,3,1,2,1,2,1O:1O:1O,,1O:2O1S,,1L:1L,3,0.09000900090009
166,5,0,2,1,2,:1O:1O:1O:1O,,:1O,,1L:1L,3,0.09000900090009
167,4,0,0,3,2,:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,3,0.09000900090009
168,4,0,0,3,2,:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,3,0.09000900090009
169,5,0,2,1,2,:1O:1O:1O:2O,,1O:2O1S,,1L:1L,3,0.09000900090009
170,5,0,2,1,2,:1O:1O:2O:2O,,1O:1O,,1L:1L,3,0.09000900090009
171,3,1,2,2,2,1O:1O:1O,,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,3,0.09000900090009
172,5,0,2,2,2,:1O:1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
173,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
174,3,1,2,2,2,:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
175,3,1,3,2,2,1O:1O:1O,,:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,3,0.09000900090009
176,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,3,0.09000900090009
177,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
178,4,0,1,1,2,1O:1O:1O:1O,,2O1S,,1L:1L,3,0.09000900090009
179,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,3,0.09000900090009
180,3,0,3,1,2,1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,3,0.09000900090009
181,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,3,0.09000900090009
182,3,0,3,1,2,1O:1O:1O,,1O:1O:1O1S,,1L:1L,3,0.09000900090009
183,5,0,1,2,2,:1O:1O:1O:1O,,2O,::1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
184,5,0,1,2,2,:1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,3,0.09000900090009
185,4,0,1,3,2,1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,3,0.09000900090009
186,4,0,1,3,2,1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
187,5,1,1,1,2,1O:1O:1O:1O:2O,,2O,,1L:1L,3,0.09000900090009
188,3,0,3,2,2,1O:1O:1O,,1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
189,5,0,1,2,2,::1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,3,0.09000900090009
190,5,1,1,1,1,::1O:1O:1O,,,,1L,3,0.09000900090009
191,4,0,1,2,2,:1O:1O:1O,,1O,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,3,0.09000900090009
192,3,0,3,2,2,1O:1O:1O,,:1O:1O,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,3,0.09000900090009
193,3,0,3,2,2,1O:1O:1O,,:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,3,0.09000900090009
194,6,0,0,2,2,:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
195,4,0,1,2,2,1O:1O:1O:1O,,2O,::1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
196,5,0,3,1,2,::1O:1O:1O,,1O:1O:1O1S,,1L:1L,3,0.09000900090009
197,5,0,3,1,2,:1O:1O:1O:2O,,1O:1O:1O,,1L:1L,3,0.09000900090009
198,3,0,4,1,2,:1O:1O,,1O:1O:1O:2O,,1L:1L,3,0.09000900090009
199,4,0,2,1,2,1O:1O:1O:2O,,:2O,,1L:1L,3,0.09000900090009
200,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,3,0.09000900090009
201,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
202,4,1,2,1,2,:1O:1O:1O,,1O:2O,,1L:1L,3,0.09000900090009
203,6,1,1,1,2,1O:1O:1O:1O:1O:1O,,1O,,1L:1L,3,0.09000900090009
204,5,0,1,1,2,:1O:1O:1O:1O,,2O1S,,1L:1L,3,0.09000900090009
205,4,0,3,2,2,:1O:1O:1O,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
206,4,0,3,2,2,:1O:1O:1O,,:1O:1O,1S:2S:2S:2S:2S:2S:3S:3S,1L:1L,3,0.09000900090009
207,4,0,3,2,2,:1O:1O:1O,,:1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
208,4,0,3,2,2,:1O:1O:1O,,:2O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
209,5,0,1,2,2,1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,3,0.09000900090009
210,5,0,1,1,2,:1O:1O:1O:1O,,1N2O2S,,1L:1L,3,0.09000900090009
211,3,0,2,1,2,1O:1O:1O,,1O:2O,,1L:1L,3,0.09000900090009
212,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
213,4,0,4,1,2,:1O:1O:1O,,1O:1O:1O:1O,,1L:1L,3,0.09000900090009
214,4,0,4,1,2,:1O:1O:1O,,1O:1O:1O:2O,,1L:1L,3,0.09000900090009
215,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,3,0.09000900090009
216,6,0,1,1,2,:1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,3,0.09000900090009
217,4,0,3,2,2,:1O:1O:1O,,1O:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,3,0.09000900090009
218,6,1,0,1,1,:::1O:1O:1O,,,,1L,3,0.09000900090009
219,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,1O,,1L:1L,3,0.09000900090009
220,6,0,2,2,2,::1O:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
221,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,3,0.09000900090009
222,5,0,1,1,2,1O:1O:1O:1O:1O,,,,1L:1L,3,0.09000900090009
223,6,0,1,2,2,:::1O:1O:1O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,3,0.09000900090009
224,4,0,3,1,2,:1O:1O:1O,,1N2O1S:1O:1O,,1L:1L,3,0.09000900090009
225,4,0,3,1,2,:1O:1O:1O,,1N2O2S:1O:1O,,1L:1L,3,0.09000900090009
226,4,0,3,1,2,:1O:1O:1O,,1O:2O:2O,,1L:1L,3,0.09000900090009
227,4,0,3,1,2,:1O:1O:1O,,:1N2O2S:1O,,1L:1L,3,0.09000900090009
228,5,0,1,1,2,1O:1O:1O:2O:2O,,1O,,1L:1L,3,0.09000900090009
229,5,0,0,2,2,1O:1O:1O:1O:1O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
230,4,0,3,1,2,:1O:1O:2O,,1O:1O:2O1S,,1L:1L,3,0.09000900090009
231,4,0,2,2,2,:1O:1O:1O,,1O:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,3,0.09000900090009
232,4,0,2,2,2,:1O:1O:1O,,1O:1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,3,0.09000900090009
233,4,0,2,2,2,:1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
234,4,0,3,1,2,::1O:1O,,1O:2O:2O1S,,1L:1L,3,0.09000900090009
235,4,0,2,2,2,1O:1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
236,4,1,2,2,2,:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
237,4,0,2,1,2,:1O:1O:1O,,1O:3O1S,,1L:1L,3,0.09000900090009
238,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,3,0.09000900090009
