,r ($\AA$),g_full(r),O (DOL),O (DOL),S (SL),O (SL),O (SL),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
324,16.225,0.9997990853458136,0.9897838704681522,0.9741487303456298,1.0435030402636334,1.053148360104314,1.0579710200246542,0.9296038695949972,0.9935523401387096,0.9808566878984142,0.9747439664493824,1.0081288297479387,1.0947328413265205,1.0095252090066906,1.003968189507571,0.928022256352939,1.0206392480049291,1.0206392480049291,0.928022256352939,0.91876055718774,1.107774825865271
325,16.275000000000002,0.9995900514638548,1.0090835415566777,0.9838871802876006,1.035783106147726,1.0610665669757189,1.031589167147822,0.9411918076756048,0.9846529983974672,0.9809144013461248,0.9879242708173924,1.0150290994396298,0.9720352333491834,0.9112830312648597,0.922328886189282,0.9554664509625498,1.0327874354335074,1.003331822301714,0.8928732730574883,0.8965552246989628,1.110897409541925
326,16.325,0.9996859053152714,0.9902597854231991,0.9834538762450328,1.0311153763181673,1.0579115139563735,1.056244198725552,0.9437956958011332,0.9595875529159156,0.9386865655581156,0.9781662083450724,0.9869910696739213,0.9917061072260178,0.967919798381113,0.8672854148065169,0.8581368344815541,0.9752386626410836,0.9697495144461056,0.9423037734712164,0.9221768967562964,1.0566610275332575
327,16.375,0.999360520428476,0.9868233308657862,0.989771919779525,1.02743219780186,1.0461343046282074,1.0654282502781731,0.9403490332946216,0.9403490332946216,0.9620458445684794,0.9818961187126468,0.967585455957549,0.9892962561490548,0.9420137144948724,1.0074818490929711,0.951106510966831,0.9456508330836554,1.0638571872191125,0.985659137560272,0.8820012577799484,1.080836592875933
328,16.425,0.9994607173235124,0.9801348552745456,0.9821173635562542,1.0242452820158918,1.0451866626957476,1.0673045254362703,0.971338883747738,0.9768448197916556,0.999327391970984,1.0071274680332,0.9988685639673244,0.9760522986944248,0.9543622476123266,0.9200196667323376,0.9127896497049708,0.9832823157217904,1.0212399051154626,0.909174641191288,1.0031648625470482,1.0681796840303783
329,16.475,0.9993744936145348,1.0046944687730517,1.007093329958833,1.0513642827257392,1.0512473475369142,1.0446989769627133,0.9207593703270768,0.9823257472434496,0.9540508185855604,0.9595233854225704,0.9800455110613616,0.9683402986599772,0.9539679009062112,1.0078643924828337,0.9665437489407568,1.0114574919212749,1.0168471410789373,0.92522310539868,0.8767162629797194,1.12462179209219
330,16.525000000000002,0.9990560811279938,0.9775051502515276,0.9982832020558112,1.0501257077293202,1.0351322139498973,1.0398975879418073,0.9532723870596088,1.0321451380574085,0.9990548459721242,0.9532723870596084,0.9419400952495804,1.0053459849406003,0.937489595193278,0.9678464011328696,0.914275567121825,0.982131956869148,1.041059874281297,0.9339182062592082,0.9160612615888598,1.0552907659012365
331,16.575,0.9991727576177114,0.9965016142640554,1.005304482512035,1.041951213020412,1.043222026119783,1.0301673097353388,0.9227489442994388,1.008355535811594,0.9840252413818232,0.9745634602146904,1.0088060968195522,1.0667373197519403,0.9442666457704364,0.9442666457704364,1.0028395768050684,0.9566912068989948,1.041888197494824,0.9744405799397924,0.9673408307234734,1.0704501988063926
332,16.625,0.9988318117490708,1.0030526929254595,1.0181969208005297,1.028918025184671,1.054526141213263,1.061645886476817,0.9494524812753192,0.9852808767951426,1.0094650437710229,1.0045386393870477,0.9763237779151868,0.9580024392970944,0.9809380409745568,0.9333025605675188,0.9209526212027316,1.0815018329449702,1.0497448460069447,0.9527096081407568,0.8821385260562561,1.074120673849398
333,16.675,0.9985332021208212,1.000475270209519,0.99294849813572,1.037139376183995,1.0510653066148177,1.0213870942212628,0.90859847242868,0.961574081551175,0.9735937575705648,0.992736204564408,1.0047558805837973,0.989093878497926,1.0031235789021518,1.0153995667558489,0.9259602266789092,0.9926013035989818,1.0452126801148294,0.9206990890273248,1.0013698663516233,1.040524183296072
334,16.725,0.9983176304177332,1.0134562864951746,1.0000721127501395,1.0450172395495028,1.0478538770075632,1.043769119067956,0.937690224686324,0.9854818925797282,0.9460980181120152,1.0053950875353126,0.9969872941096212,1.0511753215948196,1.0075942551937085,0.9396077916079736,0.9082294237991732,0.9361213062958844,0.965756431448641,0.927405093015662,0.9448375195761068,1.1006442790076731
335,16.775000000000002,0.998373299820548,1.0034572655852596,1.0065148229291332,1.0384585469273042,1.0490608173097484,1.046579434879814,0.9796159463047368,0.9708183176895168,1.0029296621350696,1.0082082393042016,0.9985308478274596,0.984268025678542,0.970405095739408,0.9270834396796128,0.902823312286128,0.9305491721643966,1.0813085352524834,0.9409463696187476,0.9028233122861284,1.0649170351841444
336,16.825,0.9983066137608324,1.0008700438190552,1.003087992865601,1.0398076955734483,1.0468713018729012,1.0418258688018636,0.9619959055445526,1.0109702425540936,0.9982893874355518,0.970741322867685,0.9589350094814564,0.9956525116063047,0.9784266896061956,0.9284718058058792,0.8457878602053553,0.9543105388060432,1.0387170666065777,0.9577557032060648,0.9922073472062836,1.0609172841434549
337,16.875,0.998516628368174,1.0131579755361495,1.0066251603477163,1.0451351072776596,1.0624109888632454,1.06263390346435,0.954130221376816,0.9854274313718642,0.9858621148440176,0.9715175602629538,0.978472495817409,1.037707998068138,0.9503761368445818,0.9127035692579492,0.979486757252434,0.948663747408826,1.012022156531798,0.9538009157160936,0.9452389685373136,1.078857764611049
338,16.925,0.9983547175493268,1.0038523445066645,0.9978451414099888,1.0553674974977163,1.0497167108969416,1.047722315626079,0.9847991448303894,0.9644895529887796,0.9351054626647484,0.9895524535592768,1.0081335694994722,0.9549829355310058,0.9532806486584016,0.9158303374611072,1.0060515417091342,1.033288131670803,1.0230744104351772,0.9515783617857972,0.9345554930597536,1.0409657928717309
339,16.975,0.9980686022734804,1.013361219976859,1.007066549660844,1.063478708227774,1.050591395036406,1.0424404448128064,0.9691259519908074,0.9837315736076896,1.0202456276498963,1.0030625433947402,0.9691259519908068,1.089824101395207,0.9696726864898348,0.9679804130404636,0.9798263271860636,0.961211319242978,1.03397907756595,1.0221331634203492,0.9781340537366916,1.0519378978449931
340,17.025000000000002,0.9979713931440268,1.0041284385638385,1.0113489211038469,1.056912808536131,1.0474956409507483,1.0191346362459353,0.9745454427486376,0.9976065531379572,0.9976065531379572,0.958744311555956,0.9574631387565498,1.0413734865479891,0.9656678211285072,0.9269738143585492,1.021185309102795,0.9740795617306722,1.1120321076061734,0.9959500872963,0.9942677391758667,1.0429356669455343
341,17.075,0.9979799222893088,1.0091035040585496,1.0258527718306238,1.0578080527787002,1.0532358660732666,1.053453589249715,0.9493165939540364,0.9879515716149564,0.9781866871512076,0.9505902745362648,1.0134251832595196,0.9299154796308048,1.0252485413915162,0.9516581077516684,0.9901258344270436,0.9867808147161417,1.145669250983995,0.9566756373180216,0.8881027332445276,1.0638698659107593
342,17.125,0.9980557242380148,1.0154307120976749,0.9791936485783374,1.043198400691947,1.034323800748309,1.0542375372072064,0.9534891824811832,0.9902105454187056,0.9906326300501712,0.9864117837355136,1.005405592151473,1.0541883431942154,0.9760387341561584,0.9211677320656076,0.9510973695695448,0.922830489704715,1.0375607668031388,1.030909736246708,0.9361325508175754,1.0733439898733217
343,17.175,0.9984084330654056,1.0174102967492864,1.013626343995221,1.053380549141624,1.038639677309918,1.0497222305848508,0.9727038652043014,0.9928461367874792,0.9785786944160618,0.9735431265202672,1.012988408370657,1.0563248108677965,0.9587924730881408,1.0282222728634889,1.0216099109801222,0.9951604634466562,0.9902011920341314,0.9802826492090816,0.9554862921464572,1.0442808660088092
344,17.225,0.9980379874498628,1.0084556439122208,1.0255414704741903,1.0418183459260255,1.0378603133970945,1.0339022808681628,0.9895937113145578,1.0200491670169032,0.9754089785216848,0.9653962259620092,0.9858389291046792,0.9581647935577994,1.0189745660477458,0.8809199474219215,0.9926784482142548,1.0452706838812356,1.009113521860186,1.061705757527167,1.0321226249644906,1.044314766332442
345,17.275000000000002,0.9977179557620186,0.9893796431364198,1.0005225342893305,1.0547275717836166,1.0540894387362534,1.041858555328457,0.9523497598849674,0.987191824271002,0.9992206322138004,0.9614750624622616,1.001294564617731,0.9804044091308648,0.944456247462734,0.9706003650395568,0.9297501813257708,1.0147185634504454,1.0049145193591371,0.9640643356453512,1.0490327177700267,1.0382782816494576
346,17.325,0.9981304871546416,1.002813062304513,0.998861929256188,1.040717778993825,1.0442072818089838,1.0561561853881651,0.9839763483691464,1.0045961377314496,0.9699548916027791,0.965006142155826,0.9542838516874284,1.0137438261030902,0.9487602475067388,1.0104946471732728,0.9227668160681975,1.0153684155679994,1.059232331120537,0.9601323737611,0.9113946898138364,1.0514409326663825
347,17.375,0.9981159738698032,0.9965876170518936,1.0126864586011173,1.0609152229614125,1.056814965930841,1.0489298562566651,0.946339322655858,1.0123534608480562,0.986111815852399,0.9865218415554564,0.995952432725771,1.0369922780953973,1.0176092448599696,0.9610753979233048,1.0192244976295888,1.0143787393207313,1.0482990474827307,0.9998414643941608,1.0063024754726368,1.0589959765386772
348,17.425,0.9980939494371216,1.0166861896117545,1.0104060941279005,1.0365423427619482,1.0480408963827443,1.036855939678879,0.977607028840086,1.0318279357774216,1.0094057562168697,0.9910603365764176,0.9820914647521968,0.96520379562863,1.000535714936167,0.9459318396427008,1.0214136672542578,1.0165956782577752,1.0085656965969714,0.9571738139678264,0.9635977992964692,1.0302138716457905
349,17.475,0.9981383374812416,0.9957229401566552,1.0085159543770832,1.0324900894604958,1.049015751250733,1.0179391922867025,0.960265671988571,0.9760741824181004,0.9979628891666792,0.9699939860990512,0.9712100253628612,1.005996118242756,0.999608841301532,0.969269275830719,0.978850191242554,0.9932215643603082,0.9788501912425548,1.018770672125204,0.9580915411835768,1.020563020246466
350,17.525000000000002,0.9980581577134,1.006933765232988,1.0064037602433924,1.0429351269818696,1.022059889600742,1.033634278643744,0.9624517860292856,0.9854248814244566,1.0019493886385284,0.9294027716011446,1.007591903296991,1.009790285631456,0.9827990358582882,1.017728888505918,0.9780358741336118,1.036781535404624,0.9875621975829654,1.01931660908081,0.911351609988138,1.0291831583676412
351,17.575,0.9982056580875964,1.0146132606389326,1.0198079118954506,1.060334893253147,1.0289944394841568,1.0281723947951342,1.0106833940361752,0.9541780972244784,0.978222904378392,1.0162938490387554,1.0227057976131326,1.0024741568462538,0.9898445611694509,0.9914232606290508,1.043520342795864,0.9709001676542458,1.0166824519826576,0.9961593590078528,1.015103752523057,1.0302463799926938
352,17.625,0.9979417274435144,1.0011543583068143,1.0117093728515485,1.0524882249794352,1.0320535443663008,1.0332796252030894,0.990612012082866,1.0073480155050227,0.9961906798902516,1.0101373494087151,0.9842363917315684,0.9983641868281956,1.0156314919462932,0.9779573716886256,1.0187710019677656,0.9810968817100976,1.0250500220107104,1.0219105119892382,1.0250500220107102,1.0265236695718083
353,17.675,0.9983046472686312,1.015223497139757,1.0043559386250265,1.0437988835318357,1.0206349604789582,1.031912133544175,0.98303422397953,0.9628267490005062,0.9640154239992724,0.9933360739688356,1.0004681239614317,1.013015248948407,1.0348676580166312,0.978675748984054,1.020819680758487,0.9880410671561504,0.967749544449942,1.0114543625863914,1.0395503171026794,1.0443763228954437
354,17.725,0.9986515377333518,1.0058031443416022,0.9978834345436366,1.0375142469091077,1.0372111755614228,1.0313517961728416,0.9897097930008912,0.9644942568734802,0.977102024937186,1.0149253291283027,0.951886488809774,1.0026518579450738,0.9933393019889278,0.9886830240108548,0.9948913946482856,1.041454174429017,0.9762662827359934,0.9576411708237008,0.9654016341204892,1.0207226510504532
355,17.775000000000002,0.9982714014023104,0.9985333762536716,1.011119003683418,1.0555941144214092,1.0314846180889825,1.0289732122210211,0.9786647298740248,0.9817989643972408,1.0088317371599735,0.9782729505586228,0.988459212759073,1.0572105465618793,0.9630647898607484,1.0510370543191825,1.0695575310472734,0.9784985204674904,1.0232563392270442,1.0309732045304163,0.9985623702562566,1.006672953177146
356,17.825,0.9986108440415772,1.0045030444430458,0.9965987581916906,1.044785658061634,1.0278037705130654,1.0288027050747457,0.9821424716986512,0.9634424167039922,0.972013275243211,1.00084252669331,1.004738371483864,0.9791556573592248,1.043614180257481,1.0006418316586434,1.0789128951779543,1.042079453521808,0.9561347563241333,0.9668778434738426,1.0267321861650804,1.0222219688194305
357,17.875,0.9986716327763534,1.0032580481956903,1.0088620285882233,1.0534518493677254,1.018386455418946,1.0325914167069778,1.011909787754752,0.9940890181388564,1.0367039020029538,0.9510867262396312,0.9774304726283456,0.9660547639604914,1.00878704419887,0.9492670824382712,0.9385840123786764,1.0591500887655307,0.9889470569453372,0.9691070696918044,0.99199936267665,1.0324424136165444
358,17.925,0.9989558024025218,1.0036035094584186,0.9917342532709824,1.0405695304456024,1.0147874298716224,1.0358279947078592,1.0116659188442747,1.01744466552465,0.9927886796883844,0.9750671898685682,0.9931739294670756,1.0471789438982138,0.9728140623750076,1.0699437035481751,0.9682611104450154,1.088155511268144,1.0729790048348362,1.009237677814946,1.0335200881082371,1.0226022952148897
359,17.975,0.998893680169642,1.009039578999296,1.0042894640054345,1.0331186389992648,1.0139631636160895,1.0445136910220765,1.0183050713696091,0.9953185009097985,1.0313307946301684,1.023285494969235,0.9872732012488652,1.0760733413736587,0.9840109657442156,0.9206237562944348,1.0096676933786508,1.0021215970155812,1.059471929374907,0.9613726766550076,0.9900478428346704,1.0113309146178568
360,18.025,0.9988757973356984,1.015688279189106,0.9981529660750672,1.0503519150560543,1.0314979418784305,1.024562024284589,0.9806605965849804,1.0039008049733578,0.999328960700234,0.9848514538353434,0.9696119729249316,1.0100774127665928,1.0611065836938798,0.9845628273029494,1.0070756968296932,0.9770585374607008,1.0085765547981436,1.0490997199462824,1.010077412766592,1.0304921441129538
361,18.075,0.9993788511500526,0.996695427732118,1.007514374030431,1.0439659850228296,1.037262685844849,1.0317251778282572,1.015404101568827,0.9873668241374496,0.9987332879609808,0.9778947709511728,0.949478611392344,0.9403165526739816,1.0059894547654975,1.0119597185919995,1.0044968888088723,0.9970340590257456,1.0865880164232675,1.0343482079413795,0.9925563611558694,1.048923571415771
362,18.125,0.9995073011246915,1.0124395421865882,1.0133597487200725,1.0313545263998978,1.0252678439490124,1.012128338975674,1.0034040941294056,0.975521291663925,0.970999756128982,0.9977521747107272,0.9713765507568944,0.9336514158895938,0.9900564298861028,1.0004468272012494,0.9544322105198862,1.0123215669899877,1.0865386906696055,0.9455261556783316,0.9841190599917332,1.024650697331867
363,18.175,0.9988333996325718,1.0057503625571822,1.0118044348732678,1.0445200573949058,1.0232856785259627,1.029050668264138,1.008757904385763,1.0263699480358863,1.000139244727192,0.9341877621224772,0.9873986174058276,0.9447595304256784,1.0200450555064744,0.9993784407784124,0.9919975069469622,1.0480926040659866,1.036283109935666,1.0569497246637265,1.033330736403085,1.009079096671176
364,18.225,0.9992353488378534,1.011091036505117,1.0064703462676607,1.0239853886954562,1.034878850277323,1.0189208846266935,0.974534806514615,0.9987584250321868,0.9860876091922262,1.006211846114516,0.9913050039498568,0.923433699851672,1.0761159014169726,1.0027109968182706,1.0085833891861666,1.00271099681827,0.9968386044503744,0.924901797943646,1.070243509049076,0.9931683592204394
365,18.275,0.9995058582305992,0.9991601969375608,1.0061926136546815,1.0373017224095886,1.0275131674477762,1.020100475340772,1.01628008787024,0.981811069572672,0.9918182039171272,1.0059023189204346,0.961055531673061,0.9811708825270662,0.950509292448096,1.0030720182977595,0.9563495953202804,1.0147526240421296,0.960729822474419,0.9884712611172972,0.9417488381398184,0.9921661466078628
366,18.325,0.9994451329134716,0.9904605188049008,0.9968313758090296,1.0528205880486194,1.0064129294857436,1.024276569950883,1.0479718856366529,1.0210630049994822,0.9786723026258574,0.995259968772058,1.0033694944435338,1.0034141750257457,0.9351645856969324,1.0106747696351943,1.012126888557083,1.022291721010311,0.9627548452128356,0.993249342572518,1.045525623760546,0.9999616882012536
367,18.375,0.9998230922801744,1.0033287000284157,0.998232164896476,1.0215299514079772,1.025290069016915,1.0317762718923316,0.9825187312152552,0.9850850114833556,0.953923036799289,0.9850850114833554,0.9949835210888824,1.0311780713636365,0.9965166235867076,1.0600626111777445,1.0181800284472882,1.0470645682613962,1.009514666503056,0.9589667218283678,0.94596867891202,0.9668068112064826
368,18.425,0.999925861598219,0.9941231830684288,0.988985772558532,1.0153387632119812,1.012346973117802,1.0163671910568548,1.0143851301194615,0.9961539092330588,0.995424660397603,0.9895906697139538,0.9884967964607692,0.9853698658481316,1.0298982417100735,1.0227162456033083,1.0011702572830146,1.0342074393741327,0.9566418814210724,0.9911154627335438,1.0370802378168384,1.0128373366727808
369,18.475,0.9995730851942868,0.9984238105918104,1.000603923996037,1.0283550852464942,1.039327677710468,1.0182193854280777,1.041178140337867,0.9914946136132804,0.98895603925509,0.9755378605046536,0.9831535835792256,1.0514753012626483,0.9600426663702444,1.040046221901098,1.0214739679385785,1.0143307933376091,1.0186166980981908,1.001473079055865,1.0329030473001288,0.991968283464372
370,18.525,0.9998079314976368,1.0067292626092672,0.9796247526110374,1.0275282317928698,1.0205917225773464,1.0267883374765474,1.004545264592102,0.9904780239030204,0.9843461497564976,0.9637863364416862,0.998774088924787,0.9804440480268928,1.038702317547331,1.0173883165032682,1.0500697847708311,0.9591300469828296,1.0259139169208933,0.996074315459205,1.0259139169208933,1.0172433232988871
371,18.575,1.000160394170783,0.9911398106048188,1.007786861687329,1.0300989801977685,1.0157486104075517,1.0178643700561096,1.0213875698187078,1.0382492543222126,0.9822828121403658,1.0167236996368871,0.9804890159165888,0.9384272123420814,0.9737595622043586,1.028878027989511,0.969519680220885,1.0444242619289124,1.0868230817636455,1.0415976739399306,1.0034387360886716,0.9832199791470732
372,18.625,1.000036708641118,0.995143347939382,1.000372124034988,1.039123587758968,1.0307059272787509,1.0318038829935614,1.034466425601978,0.9581036056368788,0.9962850156194284,1.0301843983142152,0.965597153390463,0.9530754675338244,0.9657269117931232,1.0444470094065366,0.9994640964845862,1.0163326888303172,1.031795565147238,0.999464096484586,0.9825955041388552,1.0134495365671436
373,18.675,1.0001795989605944,0.9967561581975158,0.9916220205173224,1.0221909121995916,1.0238290386614506,1.0041715211191506,1.0140275819979985,1.01296279979779,0.9927319379938396,0.975340495390444,1.0033797599959198,0.957766211399134,0.9857301883742908,1.0444545400221217,1.0108977676519328,1.0262779549882688,1.030472551534542,1.0122959665006903,0.9885265860718068,1.044283331999825
374,18.725,1.000236990992332,0.9933634615553298,0.9918380670022674,1.0363824396454848,1.030226967036882,1.0169202836035791,1.0068542754553929,0.9609597958588996,1.0057951720800895,0.967314416110722,1.005089103163221,0.9763007477799642,1.001334100287143,1.029148936406231,1.0235859691824132,1.034711903630048,1.0013341002871434,1.033321161824094,1.020804485570504,0.9956292206341468
375,18.775,1.0004819115257644,0.9873539698257864,1.0010094967686562,1.016463354690168,1.0194346799364054,1.00538841513601,1.033805089309118,0.9744596205274462,1.0064148729483462,1.0169495715486427,1.0137891619685544,1.027824785659252,0.9807910807973216,1.030591474180542,1.0734751462605374,1.016758031574092,0.9835577693186116,0.976641048015386,0.9849411135792568,1.0140901533571345
376,18.825,1.0007262188981236,0.9930743635165328,0.99648653920722,1.0168029884133316,1.026386175215078,1.021908050541365,0.9860561844036166,0.9867547718527164,1.033210837217818,0.998630758487404,0.9912955902718608,0.9962280410488352,1.0141161136091037,0.9893480131410392,1.0567722866374378,1.0581482922189969,0.9659559182545338,0.9865960019779204,1.0375082084956098,0.9753492624796668
377,18.875,1.0005539230920748,0.9968274914273376,0.987754742520293,1.029508080653791,0.9891509362667912,1.0139175723365172,1.0173207575806298,1.0121090733717124,0.9850083154853434,0.9697207084725196,1.0267017891566803,0.9416829002940432,0.945789075731372,0.9663199529180156,1.012856607874407,1.041599835935708,0.98274465466733,1.019700233603288,0.9307330991278336,1.0070604758795374
378,18.925,1.0005708739274224,0.9996181649776696,0.9733226754468848,1.0241639514697165,1.009010188754365,1.0217712520936082,1.0185189533120091,0.982920903705244,0.9970910011215296,1.0008927345746792,1.0008927345746788,1.003427223543445,0.9911737024961034,0.9816431861259486,1.0306572703153165,1.0279342656381292,0.9816431861259484,1.0361032796696903,1.0469952983784387,1.0384233907977023
379,18.975,1.0005835064576016,0.9826670690428982,0.9919027831982146,1.0222997106931904,1.0073138565224704,1.011280700273543,0.9970000627696796,0.988749027767448,1.0203779952760037,1.0238159265269335,0.9918431658932853,0.9818940012125638,1.0198154247076696,1.0022090495135128,0.9846026743193568,1.0387761364552228,0.9629332894650108,1.0171067516008765,0.9791853281057704,1.0156280372007394
380,19.025,1.000479427897926,0.9811707674558108,1.0005089288625812,1.0310513047238907,1.019300932651004,0.9902757598440975,0.9797968832567098,1.0102338544992395,1.004762039444402,0.9575676345964356,0.9774029641702184,0.9875175313927964,1.0171565296064953,0.9713508050944148,1.0454483006286626,0.9807813954351372,0.9471007156468428,1.010420393648836,1.0427538462455992,0.9885210781783248
381,19.075,1.0012287573658276,0.9780788799979728,0.9899661429148324,1.0134409093456096,1.0263509846238974,0.9996585316836532,0.9835122145619573,1.0352222998658025,0.9954191420990268,0.9967799338175486,0.9566365781211424,0.9944088573383052,1.0011097256492107,1.0319337198793737,0.9756464260677716,0.9890481626895816,0.9944088573383052,0.9488429528241517,1.0265730252306493,0.991919963394255
382,19.125,1.0013655694237558,0.9847966186983808,0.9847330424157018,1.0195162912735447,1.0116197909325892,1.0161320768417066,0.9848063996649472,1.0030811575968737,0.9956358858468298,1.0000353646082196,0.9895442998695206,1.0278782197065262,1.009213764355175,0.9758843797991916,1.0158796412663722,1.0265450443242865,1.0318777458532438,0.9905493090038244,1.0185459920308504,1.0172672319703344
383,19.175,1.0012171704510224,0.9730267397871534,0.995605260820888,1.0079910825847622,1.0005673236481958,1.0309529416211198,1.0018966944345118,0.9816971643047838,0.9843904349887466,0.983717117317756,0.9874203645082066,0.9389720975455408,1.0105886134600308,1.0596591891792189,1.0132410770124205,1.0185460041171968,0.9681491966218148,1.0172197723410024,1.0198722358933907,0.9695430932845496
384,19.225,1.0011268559407742,0.9886087153697594,0.9887345485926152,0.9999209235511228,1.0254256053009236,1.0175251651629378,1.0633391305283215,1.0151120959468805,0.9839654694463652,1.02114047526956,0.9685596111772936,0.961800519209441,0.9631198614854484,0.9855486801775748,1.0251289484577992,1.0343643443898511,0.9829099956255604,1.034364344389851,0.964439203761456,0.9911626161887486
385,19.275,1.0012831260472446,0.9672128408770096,0.982735314476796,1.003880944133691,1.0214794016685005,1.01165502003499,1.0295097657863257,0.9725368952525192,1.0381723075049158,0.9955259482749323,0.9958591229564162,0.9555046016869464,1.0263799430208678,0.994879791316903,1.0040673355638927,0.98831725971191,1.0185049050948765,1.014567386131881,0.9318794879089722,0.9908887006673353
386,19.325000000000003,1.001094346511361,0.9863739919421814,0.9883042737268044,1.0001377349797127,1.00991134472841,1.013140885341023,1.003639236907072,0.9880609528467572,1.0049650483164605,1.0265094837190232,0.9973416327124768,0.9988783686642682,0.9427322642818315,1.043272962827124,1.098113343851828,0.9792925182983016,0.9688467314364532,0.9466494343550252,0.9845154117292256,1.0266582992853837
387,19.375,1.0008623225164437,0.974661358842167,0.9921301845186312,1.0111314147695938,1.018994548942482,1.0041137788948653,0.9832976107941654,0.9862653098207076,0.9747242580508232,1.0175910217675366,1.020228976457796,1.028802329201138,1.0664731215582504,0.991131536844026,0.9937295225238262,0.9872345583243244,0.948264773127311,1.0612771501986489,1.0573801716789475,1.001245123954679
388,19.425,1.0011910821295833,0.9880153126116088,0.9788327850680004,1.0023999718058505,1.002231741551289,1.0181295006073685,1.0097348109047417,1.0376189755983418,0.9930043120885812,0.9775860092580014,1.014983594847066,0.9989588984170884,0.9330508727776692,0.9744049280808345,1.0260974972097907,1.059697667143613,0.9963742699606412,1.057113038687165,1.0351436968073586,1.0209018665371354
389,19.475,1.0016053527630426,0.9927584446046324,0.9803121770493742,0.9927405469200186,0.9819453407704204,1.003117334226609,0.9934602273299916,1.0078203620220152,0.9996611945833656,0.9944393274226296,0.9947656941201756,1.0234068443048177,1.03883508818881,1.0221211573144855,1.046549210130806,1.0182640963434868,1.0401207751791424,1.1275474905217653,0.9591224947881836,1.026489869230616
390,19.525,1.0012628771965506,0.9948171791133512,0.9879243995904008,0.9949058488609278,1.0097253669443798,1.0085597868704,1.0357844071697748,1.0003924007805876,1.001366492699557,1.0023405846185252,0.9870798112213528,0.983636051911869,0.96572850350255,0.970844945905212,1.0501498031464809,0.9951480473178594,1.0092182639251808,1.0565453561498093,0.9900316049151971,1.0505283154670866
391,19.575000000000003,1.0010310962073612,0.9819736774168024,0.9828839799420638,1.0041595633805953,1.0189863027887556,1.0041595633805953,0.98333586345204,0.9849510669071188,1.0117634442614285,1.0308228450313597,1.0004570200758762,1.0117047095903349,1.009159540509604,1.0384289849380035,1.0384289849380042,1.0206128013728917,0.9760723424601088,1.1300550718442983,1.0104321250499697,0.9761762269123836
392,19.625,1.0010819682943102,0.9785461946335848,0.9771575007064804,0.9974011593361464,0.9960001992676752,1.003169818441619,0.9963298369308456,1.0059717385785636,0.987330728726309,0.9837953647888126,1.007578722186517,0.9571778726643546,1.005289987957007,1.028079937306158,0.9888305800937316,1.0445393451694345,0.9673067390417548,1.0546682115468342,0.9698389556361052,0.9903938362565692
393,19.675,1.0015128364526258,0.9890173438806144,0.9729181791478642,0.999635427623808,0.999143481055096,1.0113601541781232,0.9963885802703062,0.9970281108096316,0.9970281108096316,0.9947897539219904,1.0120570784837986,0.9913692345222608,1.0593920282505989,1.0707291605386546,1.053093621423901,1.0505742586932216,0.987590190426242,1.0593920282505995,0.971214332676827,1.0163314917823572
394,19.725,1.0014963614561372,0.9801247940176872,0.9859222270940776,0.9912293792748672,1.012847006260946,1.000121157921971,0.9849806614366272,0.9824354917688328,1.01361382019932,1.0031149953196663,1.011704942948474,0.9600302860568805,1.017682235350113,0.992616170440012,0.9788298347394556,0.9888562607034962,0.941230737374304,0.9449906471108188,0.9675501055299106,0.9744688509974442
395,19.775,1.0009462713935378,0.9873056406580164,0.9893274675436622,1.0060271852490277,1.0100042188978535,1.0160915152991186,1.0122930423447305,1.0471123777599654,1.0081780299774756,0.976207549278033,0.996466071701442,0.9190194286869504,1.0412228262599772,1.0050605963659178,1.0275061183691274,1.0212712511460134,1.0275061183691272,1.0125424370336544,1.0300000652583725,1.024973998823413
396,19.825000000000003,1.0014023900191806,0.9988982776958512,0.984402626565396,0.9884420136622007,1.0100036164112047,1.0083077600152155,1.019161240949547,0.9990047763572192,1.0075082848571075,1.0327038655975167,0.9986898315979638,0.9875904147793662,1.0409401482410656,1.105456104985446,1.035977382337652,0.9888311062552192,1.0049600954413145,1.0248111590549698,1.0372180738135048,0.9968323002627648
397,19.875,1.0010015667339969,0.976630196978176,0.9821638460749782,0.9940810815590392,1.0011518167010691,1.0099902356286066,0.9805100910421198,0.9801967289165076,1.02469415075351,0.9842704365494724,0.980196728916507,0.96411080646839,1.014723537665834,1.0036134259395662,0.9813932024870284,1.0826186648819178,1.0517572434200615,0.9690486339022876,0.9752209181946574,0.95108602696163
398,19.925,1.0008200681714254,0.9927041405662734,0.9944027728577784,0.98661988762471,1.0083653385147449,1.0318696126385327,1.0173753102621963,1.003968280430363,1.007086194344743,0.9843254227697692,1.0164399360878826,1.052626633942658,0.9899849089355688,1.002267600113429,1.0378874045292243,0.9998110618778568,1.007180676584573,1.0759637471805932,1.0182350986446478,1.0377244708707425
399,19.975,1.001118847110637,0.9903049792818176,0.9828450547674532,0.9816072517107056,0.9870164326763732,1.0081758758655992,1.0082554226445055,0.984987989814248,1.0119782118973475,0.992123335882194,1.0119782118973466,1.0021447837193875,0.9948120170092456,1.0546962784754044,1.0106996782145528,0.9630366945986308,0.9935898892242218,1.0143660615696242,1.0693618118956874,1.0275974654462574
