,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TFPG),O (TFPG),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
337,16.875,0.9985744914306524,1.0054876111805886,1.0026901496232496,0.9814318003030752,0.9645668414286868,0.9904710834714806,0.9828128018982476,1.009191327317162,0.9738781400628088,1.0172750689777972,0.993900549630539,0.960379451835242,1.0542385256620717,1.0693230196699546,0.936914683378534,0.978816055622655,0.9955766045203036,1.010661098528186,1.0181520377293798
338,16.925,0.9990776016070996,1.003766712209772,0.9840616425803868,0.9860975378626924,0.9680701605708696,1.0053521635316889,1.001122663474762,1.0366504639529532,1.0421488140269597,0.998162013434912,0.9463826794046476,0.9697090130519452,1.0563496808847652,0.9430503460264622,0.9897030133210576,1.024692513792004,0.9930353466992428,1.0013661801447065,1.01102314626108
339,16.975,0.9991379768029288,1.0048921992272746,0.9901213423450632,0.9885407946190672,0.960583513262908,0.9960746478050346,1.015836365173898,0.9813584752963068,0.9872449442997976,0.9960746478050344,0.9259084469344172,0.978912150515636,1.0352285855706809,0.960692127409592,1.033572219833768,0.9838812477263752,0.982224881989462,1.04019768278142,0.9866700267732178
340,17.025000000000002,0.9991486815038032,0.9949151065065724,1.0006474508455598,0.992363679046461,0.9930763280080744,1.0487520281341105,0.9923225646832908,0.9655708190473477,0.9923225646832912,0.9881426044276757,0.9517642836575844,0.9978705119316544,1.0159836730393246,1.0406834381861474,0.9336511225499144,0.9846973038533484,1.0242169280882656,1.0390367871763606,0.9415147212497196
341,17.075,0.9991758624091376,0.9802754420197805,1.0005726160999862,0.9801840663432766,0.9927596118276228,1.0625654702122922,0.9861039737245864,1.013114828462091,1.0239191703570931,1.001894934955743,0.996946093038801,1.03787163051987,0.9920350285410734,0.9380133190660648,0.9822128995456176,0.9314652330690942,1.0067682220342575,1.057515888510782,0.996094173687156
342,17.125,0.9995237915327928,0.9922548425053732,0.9997830959056868,0.989788343934839,0.9786948257587316,0.9857247841633704,1.0055549558481327,0.98283288412601,1.036952727682339,1.0200144560349382,0.9585834885746316,0.994387965227674,1.0497221564187391,0.9813681555356584,1.0415847753612293,0.9846231079586628,1.0188001084002023,0.9976429176506776,0.9946702825296684
343,17.175,0.9997229687597576,0.995745091517016,1.0097109854778512,0.985434287420254,0.9905111384302356,1.0342097631713247,1.0161377895495864,1.003815989352946,0.9997087226207326,1.0075125294119378,1.0921595628840075,0.9012338911502108,0.9627184295051624,1.0112588545222296,0.9691904861741042,0.9449202736655709,0.9869886420136954,0.9724265145085758,0.970907562433212
344,17.225,0.999555353305047,0.98245486366841,1.006465824262477,0.984420963065716,0.9838988161616856,0.984521375931876,0.968187549703226,1.0049386587176894,0.9943216716690658,0.9788045367518484,0.918530243145974,1.018265576026974,0.9732238127903934,1.0327432856387313,0.9957446944086826,0.9812669847969252,1.0102224040204415,1.0086137696191342,0.9761127888580452
345,17.275000000000002,0.9994826670444124,0.9949279506174562,0.9932500345642874,0.988767173001671,0.9782115556490104,0.9889801488877276,0.9873562077565482,0.9841083254941912,1.0052195601995124,0.9991297809575924,0.8780354434258479,0.9931876327275988,1.0443663835283767,0.9707969292522584,0.9564029055895392,0.943608217889345,0.9995849765776958,0.9580022415520636,0.970470534157866
346,17.325,0.9992954924879346,0.999354640701088,1.0017053496973505,0.985820971297439,0.9980362049732012,0.9986185129707448,0.9933711238565088,0.9828763456280368,0.9752070846149228,0.985298217526915,0.9540707480428964,1.0240359362327087,0.941349804735658,0.9779225167439684,0.985873106310993,0.9254486256016092,1.0669691198946396,1.01449522875228,0.9900431094104324
347,17.375,1.0000707633395094,0.994214387263482,0.993158877942052,0.9690366584732742,0.9811816898504324,1.002912480012272,0.99007006330143,1.0105376649343336,1.006925735234409,0.9591679980909678,0.9027391973918164,0.9754642465687408,1.0055028538374695,1.073484965024594,1.029217543786467,1.014988729817069,1.0323795024463334,1.052932233735464,1.0099070105422836
348,17.425,1.00023432586116,1.0040339234501343,0.9922649727272984,0.9969885284115876,0.9864437845082238,1.0238998661401475,1.0087368907257572,1.0091359163945572,0.9911797612985686,1.012328121744955,0.974589966826046,1.0233194651673485,0.9965968370446984,0.9745899668260462,0.9667303703193844,0.9997406756473634,0.9793057247300428,1.0076002721540254,1.0152353087604955
349,17.475,0.9997963394994396,0.999489132312979,0.9971040724894132,0.994335350378655,0.9934898271215308,1.0109076062183,0.9962280216696038,0.9934508029712016,0.9938475484995456,0.9740102720823882,1.0065313828147573,0.9455768425511312,0.967457959568843,1.0080943197445944,1.0143460674639406,0.8986887346560334,0.9705838334285156,1.0596712384292009,0.9778562746530616
350,17.525000000000002,1.0003201830096606,1.0063183777489983,0.9935717277031312,1.0046430412627938,1.002793489220302,1.0296055268712552,1.0244772234807091,0.981872856851553,0.9921294636326464,1.0012026157851517,0.927756704289772,1.0427550227444504,0.9821478008561738,0.9666074875514876,0.9883639261780484,1.0396469600835132,0.9743776442038308,0.9075542969936796,0.974377644203832
351,17.575,1.0002911126978458,0.9926424401307072,1.0028849833107365,1.0042848015719723,1.002947315570211,1.0092425020881135,1.0072812846336086,0.9719793704525236,0.9998286583064908,0.9841389186704528,0.9719318257869606,0.9580250111095636,1.0059262616650413,1.0321946893890137,1.0167426730807945,0.9595702127403856,1.077005536682848,1.0461015040664108,0.9631178695458448
352,17.625,1.0001324674403511,1.0030645202592523,0.9969098511795026,0.9917790384470552,0.9909478458234824,0.996114027668458,1.0284857834619128,1.0105448103715635,0.9929938584353538,1.0113248526798395,1.04939328108828,1.0309559174381195,1.0324923644089663,1.0063727659045727,1.0647577507967458,1.0248101295547332,0.9879354022544126,1.0094456598462658,1.045097500782035
353,17.675,0.9999277678812444,1.004537384057264,1.001477435541859,0.9921265577445092,0.9754313257664694,0.9924253680655166,0.986995920956132,0.9966913622228912,0.9703197619773052,1.0091015270443435,0.948742998140008,1.0358256887905404,0.9594373636584944,0.9105488355739848,1.0022148257324397,0.9945759932192352,0.9563818306532126,1.020548023764131,0.9779732245935968
354,17.725,1.0004282572417726,1.004963452353552,0.9975740152038928,0.9733876819605256,0.9853865507182288,0.9891480506712506,1.023469367049318,1.0142141806102885,0.9891480506712508,0.9706376777931924,0.9768194879273429,0.9965685600005242,0.9692236909761188,0.975300328537098,0.946436300122449,0.9844152848785664,1.0087218351224818,0.9145339529273102,1.0011105365448263
355,17.775000000000002,1.0002346977418484,1.0016948745422918,0.998813335888449,1.020384959396167,0.980014130472436,0.9793729245318848,0.992410778656428,1.0441787288568218,0.9962454416342348,0.978989458234104,0.9441405058994288,0.984927375754284,1.0075867478958704,1.0272248704185785,0.9894592501826012,0.9955017494203576,1.036288619275213,1.0347779944657738,0.9761565031362144
356,17.825,1.0007057671996793,1.0041778959022634,1.0045360703550743,1.0029664442120323,0.9922395303701927,1.0287960526004256,0.9994345640717998,0.9838005247253888,0.9834192066925492,1.000197200137478,0.9929290473297232,0.9854182375919794,1.022972286280698,0.9959333712248206,0.9643879703262972,0.9869203995395286,1.0139593145954058,1.0154614765429542,0.96866453342187
357,17.875,1.0007174237153884,1.0013461313250385,1.0090394785672034,1.0043129980529448,0.9931611478975448,0.987784140994299,1.0158440359783978,1.031011546780614,0.9930927697750748,1.040870428802054,1.006800982189502,0.9380875620400706,0.9799131221310288,0.9500377220660589,0.9739380421180348,1.0038134421830052,1.011282292199248,1.0262199922317332,0.9929302607307664
358,17.925,1.0011166235072593,0.9941383453320172,0.9997345352480228,1.008200470862397,0.9813601267472972,1.005659848699499,1.0150867314207157,1.003020321537558,1.0113159783322294,0.9792645770800894,0.8882980154514659,1.0056484221749873,1.044270075020704,1.0858626242391671,1.0398137304615829,0.9803958030066346,0.950686839279161,1.0383282822752091,0.9768943894244688
359,17.975,1.000735595397671,1.0017180093986375,0.9955893549107556,0.9962062622458652,0.98949349744331,1.007572472978396,1.009072394784095,0.9771990564129884,1.0184469060697146,0.9933232158242542,0.9158613449950792,1.056194938179809,0.9247245193014832,1.0089246752123209,0.9852895437285776,0.9764263694221732,1.0340370024137993,0.995629913752715,0.9888770190430752
360,18.025,1.000838281825463,0.9888827200106742,1.0126310369619076,0.9983163567805472,1.007852892588036,0.9818536061846704,0.9893116662392448,1.001990368332021,1.0202626154657268,1.0120587494056954,1.0018660673311124,1.0385913630543933,0.9622027479499689,0.92841547588455,1.0415293867122564,0.9592647242921064,1.0194942092782873,1.0620955523172937,0.989829164283849
361,18.075,1.000555276261662,0.9865543082540686,0.9960290194978046,0.9977007989479716,0.9803137444669394,0.9671579452022696,1.0172217192062214,0.9742039578398628,1.0027588511606356,0.9730914295286638,0.9422777666063664,1.006557180142304,0.9583476199903508,0.9422777666063664,0.9992527013314024,1.053305844532078,1.0036353886179432,0.9598085157525316,0.9828847059551364
362,18.125,1.0008403710399756,1.0041207686493154,1.0026658223896288,1.0024214005043173,0.9837154029098344,1.0274755873276962,0.9990780208437648,0.9865388356430678,1.0200995960331678,0.9850636373841622,1.059125295427851,0.963237408598992,1.006822811703019,1.0678423760486562,0.9835772633808711,1.0460496744966428,0.9792187230704684,0.9995585778523476,0.9941029899808232
363,18.175,1.0007403293239072,0.9931603396060512,0.9937804619216088,1.003166786908539,0.988002819582666,0.9851528114492536,1.00312469818083,1.019996265316595,0.961679326738624,0.9789176670729928,1.0070702886506566,1.04897134800628,1.0403021633120129,1.01140488099779,1.0041805604192346,1.0634199891633902,1.043191891543435,0.9579449087164784,0.985721684165456
364,18.225,1.001123627547981,1.003410588365984,1.0097834070997165,0.9956488478831976,0.9895854023698556,0.9917919224826994,1.0202434745068445,1.019149184044377,1.015136785681997,0.995439557357589,0.9914934796292992,0.9972412679170044,1.020232421067829,1.0662147273694775,1.028854103499389,0.9972412679170048,0.9541328557592096,0.974250114766181,0.9575785961867886
365,18.275,1.001160887885839,1.0030387701060488,1.0016757604986215,0.9886619235222602,1.0038150152496887,0.9747636600344264,0.9990692667416484,1.0222865627007862,0.990362780756972,1.0331696701816322,0.9603517874006992,0.9574935975572448,1.0089410147394258,1.0189446791915162,1.0117992045828803,1.0360938182522432,0.997508255365608,1.0460974827043337,1.01538652448844
366,18.325,1.001276092633132,1.0099084265384384,1.006112797552791,0.9946539092029107,0.9872724330678246,1.002644593704916,0.9965111075253608,0.9918207945645244,1.0076956999704316,0.9997582472674778,1.0233410096369973,1.0247623165948267,1.0233410096369973,0.9579608895768555,1.0276049305104846,0.9821231078599516,0.969331345239489,0.9892296426490976,1.0103317000331942
367,18.375,1.0006349830994052,1.00961043318201,0.9885108761555048,1.0128017232244937,0.9927659295454828,1.0212372276683284,0.9979131167061216,1.0172900704285708,1.0040132688039296,1.028413877195162,0.999402815168509,0.9965756502033932,1.0488782020580396,1.0092978925464156,0.9810262428952552,0.979612660412698,1.007884310063857,0.9357916034533992,1.0029367713749051
368,18.425,1.0010858973418055,0.9934110463155614,1.0005848994542377,0.9787144843639004,0.9936218545018648,0.9575294030179152,0.990719948854914,0.9782288832173344,1.0071367779785907,0.9925043868031396,0.9700853573081578,1.0361636352697283,1.0530346849620442,0.9925800902312464,0.9391550995389129,1.0080452191158686,0.9897682486158598,1.0178866647697198,0.9993945023093512
369,18.475,1.0009054058661702,1.0007777134340314,0.9907752709356904,1.0048932539277755,0.986586707145893,1.0013378502139387,0.9654870445168076,0.9672618368780518,0.982880009657,0.984654802018244,0.9186970640840072,1.0249694794118378,0.9634433442220416,0.9718332717479228,1.0207745156488972,1.0431476557179142,0.9858164842910584,1.0431476557179138,1.029777992296569
370,18.525,1.0011990700479236,0.9977703434955348,1.0108360678819095,0.990748318499532,0.9940588383973128,0.9758162532263244,0.9758162532263236,0.9606353201985628,0.9895850064375492,0.9839362871714058,0.9944099541440474,1.0263979666549743,1.063949111776498,0.9512956764119278,0.9624219416331194,1.0597767623185508,0.97632977315961,0.9916283878387488,0.9764574981430162
371,18.575,1.0010817851326843,1.0145049102902106,1.0040821405505755,0.9809316528016364,1.0011369889518078,0.9839135229229437,1.000066278831029,0.9930433414796876,0.9912876071418524,1.037638993660706,1.001513429557972,1.0098132646095577,0.9309648316194962,0.9364980549872196,1.0084299587676258,0.9254316082517722,0.933731443303358,0.9669307835096992,1.024775552287586
372,18.625,1.0006866634530025,1.004013003266688,0.9986327218480588,1.000086107744271,0.9904097759485913,1.0114686802944552,1.0132150005297698,1.0090238319650144,0.9898143093765488,1.0006414948355022,1.0346682800266394,0.960370291833238,1.0277888366753989,0.9589944031629892,0.9700015125249748,0.9837603992274568,0.9727532898654708,0.9369801844390182,1.011404529755199
373,18.675,1.0007431589456015,1.0057575550689315,0.9982523887051048,0.9982917600696368,0.9897036672063858,0.9862581790218587,1.011270714734988,0.9904269349740468,1.0189134339806665,1.0112707147349875,0.9812367229885416,0.9798681919941364,0.9798681919941364,0.9921849709437832,0.9497605101172216,0.9976590949214044,0.9579716960836528,1.0058702808878357,0.9871018558217068
374,18.725,1.0011965118050044,1.016427347606914,0.9992250709996954,1.0000370312255726,0.993262111720952,0.9613021653621958,0.9951654335884708,0.9733961897287232,1.001039673995069,0.9979297820151052,1.05359370715143,0.988254562521884,1.014117973937746,0.9419726684092886,1.0045893486792703,0.9651136154655868,0.9732810085442798,1.0780958863875103,1.0405092100763818
375,18.775,1.000455906424983,0.9979133323341224,1.010956262979964,1.0055585093250865,0.9747940444418892,0.9744052627428144,0.958251101420448,1.0043076464671972,1.0159936355089103,0.9898720129450824,0.9951838261458608,1.0574674397549897,0.978935926943479,0.9897678597450668,1.019555674949433,1.0154937001488369,1.0141397085486388,0.9978918093462578,0.9752469906449794
376,18.825,1.0005276259099292,1.0042443574996776,0.994546167554522,1.0034298401029158,1.0249964413714652,0.970945427173469,1.0119712902934748,0.9600051970081344,0.9993216491648064,0.982911303916804,0.996638391955695,0.921217108240129,0.941419237806798,0.9602745587356898,1.0518575461045914,1.0545511633801474,1.0222277560734758,1.020880947435698,1.021774238879122
377,18.875,1.0006931220953768,1.0158608572297474,1.0028918770387136,1.0200080402839713,1.003048975240171,0.9967548317705948,0.9851923396927372,1.006957030662822,0.9647879419082828,0.9977750516598174,1.0610286847916253,0.9672508969943848,1.0248572523555468,0.9806477238225624,0.9967239160163744,1.0261969350383646,0.9364381952895778,0.984666771871016,1.036217214696584
378,18.925,1.000517353857555,0.9885120096874914,1.0127879073217327,1.0010720936741857,0.986221103374828,0.9803317263405048,0.9830379560888572,0.9948777112378973,1.009423696135289,1.0016432856087774,0.9235009016251124,1.0487665361889804,1.0141185947138678,0.9794706532387552,0.9714749744368064,1.0341077917187402,1.0487665361889806,0.9408248723626692,1.033890222227531
379,18.975,1.0006754876178348,1.0075838869891591,1.007267811988536,0.998528390036856,1.000249496138615,0.9889685282601016,0.9886320299517456,1.0246373489459035,0.9923335113436682,0.973826104384054,1.0326419299174163,0.9544315655205908,0.949129167934365,1.057828318451988,0.979617954055162,0.9928739480207256,1.0220371347449655,0.9491291679343647,1.0052371913722824
380,19.025,1.000787492241725,0.996886792833042,0.9965094938513352,0.9901479856105896,0.9949988547043588,0.9884633512081156,0.9988400406383396,0.9968316491357156,0.9877938873739076,0.995827453384403,1.09447193501581,0.9586519238030046,1.0193094045388202,0.9705196917730556,0.963926487345249,1.0074416365687695,1.0417262995933616,0.9850247415142293,1.0212739103479218
381,19.075,1.00078741370793,1.006617892228992,1.012435408011822,0.9988726898308689,0.9946149204795004,0.983621141667123,0.9772945331052836,0.9656402541755776,1.0049318231385838,0.9866179562490472,1.0074140331963388,0.991673188927646,1.03364877364416,1.04545440684568,1.0913652026293676,1.027090088532205,1.0323370366217697,1.0034788221291664,0.9850074232424344
382,19.125,1.0004015179869117,1.0128112337022313,0.9981878225496126,1.0100340607324445,0.9995864062043204,0.9798097129655322,1.0000153899401425,0.9973654650910132,0.964572645083039,1.0046527584261182,1.0086778336704398,0.9473481335636996,0.942128584618445,0.9669214421084034,1.0556537741777308,1.0086778336704405,0.9395188101458168,0.9995436230162452,1.0378646992010476
383,19.175,1.0006033174568325,1.011002765330459,1.009826604876058,0.9999982062558036,1.0327228666571522,1.0066695426037184,0.9747065489433058,1.0439047826411063,0.9611964176023066,0.9651506023850384,1.0306842254382365,0.9398178579562768,0.9216445844598834,1.017703315797957,1.0228956796540687,1.0125109519418447,0.9657796772368364,0.934625494100164,0.9961788482821856
384,19.225,1.000677488392973,0.9969446448728548,1.008583568702676,1.0009510836889732,1.0132464068833662,1.0037347276639277,1.0106186039803684,1.0116020148827174,0.9843943132510696,0.9984898695180676,1.071818549125525,1.0162906001949257,0.9698020848111676,1.0356608149381583,1.0007944284003394,1.0434089008354508,0.9982117331012416,1.0033771236994369,0.9862206477840024
385,19.275,1.0004282201233867,1.0029289210965522,0.9913503024362844,1.005633511265006,0.9847841641067824,0.9995123567788096,1.003751724034315,1.009621617157323,0.9959251998703051,1.0200569827093369,1.038002649226814,1.0084555441126848,0.995608976671759,0.9776237822544624,0.9416533934198698,0.989185692951296,0.9339454529553148,0.996893633415851,1.0118244908803573
386,19.325000000000003,0.9999308562126028,0.9967097566345986,1.0111539422969689,0.9960115760341376,1.00707376207922,0.9784503556875684,1.0167319014339655,0.985912012909324,0.98331665387567,0.977152676170741,1.0173020939489352,1.0275262355966628,0.9917417398296144,0.9994098460654108,0.9559572440625668,0.9559572440625674,0.9712934565341592,1.0070779523012072,0.9997097889964028
387,19.375,1.0000474999150752,0.9964226310801384,1.0072150874712955,0.989639426125653,0.9963800894395478,1.0069725603613815,0.975343294042338,1.033115117216917,0.9940626557413638,0.9805072558903452,1.0235011503673144,0.9421296303381114,0.996801120357732,1.00442970036047,0.977729670350888,1.0247725803677707,0.9395867703371984,0.991715400355907,0.9800000810659876
388,19.425,1.0002117642713075,1.004208136847612,1.0078876596940622,1.0209553550490305,1.0020690495534863,0.958769509696643,0.9822089518292132,1.0040429527198265,1.0127123354263936,1.009180364694089,1.0346825555738994,0.968908114388272,1.0043251211805329,0.9942059763827444,1.005590014280257,0.9739676867871668,1.059980417568371,0.9663783281888252,1.003925001934703
389,19.475,1.0001585188960889,1.0148411805669446,1.0221624876469029,1.0146304544212137,1.0252505799505829,0.998255142522626,0.989630218091231,0.9905885430280524,0.9768525522669412,1.0004912340418772,1.034410128775446,0.9249287647809644,0.99162430836381,1.0167924380177134,1.0507694130504832,0.9916243083638098,0.9928827148465056,0.9991747472599812,1.0127604009200983
390,19.525,0.9998742609184676,1.0117398198323526,1.000694625292699,1.0219027690589346,1.0041576387902815,0.9956914506850064,1.0319215258136656,1.0026832195694846,1.0163489496618734,0.9893352971536624,0.9114338942520864,1.0228591917636742,1.0453946451929836,0.9677725278253614,0.9990717686994026,1.0716860075271792,1.0140954043189427,0.991559950889633,0.9907167876660864
391,19.575000000000003,0.999975019574308,1.0153095673612718,1.0027763479899945,1.001729754548906,1.008333381344668,0.9551985475272802,0.9896628446740764,0.9883980998246528,0.96689743738445,0.9801772583033987,1.0736917259577592,1.003939131231965,0.9391688647008708,0.9752907441124432,0.960343759528344,1.0562535772763109,0.9092748955326734,0.9640805056743686,0.9814678142721988
392,19.625,1.0002534827424965,0.9992687866998348,1.0063604097647108,1.0011906940544943,0.9990453811972728,0.9924908315782144,0.9890304831955328,0.9723578955335216,1.020488195765365,1.0368462063016772,0.9777629025114284,0.9926338211808036,0.972805929621636,0.981480632178772,1.0124617127399709,1.040964306856274,0.9703274431767408,0.9145614981665836,1.0340599517597782
393,19.675,0.999641419468033,1.0005464297802271,1.0051325860664622,1.0077144436175995,0.986503615376244,0.988391758770733,0.9846359952795204,0.973994665387752,0.963666315786918,1.0009109704081076,1.0332143301330303,0.9789644130377402,0.9641689811026612,0.9740326023927138,1.0640381466644455,0.9863621290052798,0.9814303183602529,0.9814303183602536,1.0113734544193425
394,19.725,1.0000803886006018,1.0084671985881504,1.004723251682318,1.0087174983172542,1.0052666226651163,0.9756023646553916,1.002382384878936,1.0260484492625328,0.9986456378709992,0.9690630573915028,1.095451919574078,0.9445666047839204,0.9629672529290616,1.0083555183537434,0.918805697380722,0.9825946109505456,0.9617405430527192,0.9396597652785494,1.0066656629118425
395,19.775,0.9999844846666616,1.0138506104841989,1.0025008849520547,1.0011139189130862,0.9921341343878144,0.9864760574867096,0.9994886185465216,1.018697637253863,1.006924367723557,1.015909231312475,1.0691706013646494,1.0386577417366631,0.9544422491634202,0.9764115080955698,1.0032628245681987,1.0166884828045126,0.9556627635485396,0.9678679073997344,1.031172750456493
396,19.825000000000003,0.9995952555993908,1.000809322574954,0.9875478172590378,0.9868732073601554,1.0055306425146135,0.9787320567551088,0.9827394636016648,1.0092500012019603,1.0172648148950734,0.99876909098789,0.9872793231061552,0.9909224202393886,0.9605632774624456,1.085642945703447,0.9848505916839996,1.0273533915717188,0.9338472318187372,0.9824218602618446,0.9830414346042312
397,19.875,1.0001528075190462,0.9964715745683416,1.0143336185209373,1.0051840202902431,1.0064913216562072,1.0090858120594297,0.9732003895636993,0.999884421675909,0.95878487796285,1.01982076750687,1.046356090279548,1.0693130945697462,0.9702354971067862,0.97627681402526,0.9762768140252598,1.0004420816991524,0.9545280731187568,0.9895677112459006,1.0212291435859802
398,19.925,0.9995457413020328,1.0066693696567734,1.0253018399078384,1.0036575353986872,1.0148439724184246,0.9838861583405484,1.005553626467775,0.9887689680593597,1.013488192260844,0.988158616844508,0.9797986547501798,1.0026405865787114,0.9797986547501796,0.9810008616885236,0.9497434812915846,1.021875897592211,1.0134604490238048,0.9990339657636796,0.9966786215579456
399,19.975,0.999623999148616,1.006541819462787,1.0123032659782725,1.0098991876302743,1.0193471743913938,0.9923273260566448,1.0135828073369282,0.9980966709755794,0.9823068848816544,0.9914163768589188,1.072987736837148,1.023943704272685,0.966526300294778,0.9617415166299514,1.0359056634347497,0.940209990138237,0.9880578267864928,1.0167665287754466,1.0267388967707596
