,r ($\AA$),g_full(r),O (DOL),O (DOL),S (EMS),O (EMS),O (EMS),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
324,16.225,0.9993862272277688,1.0147483877872108,0.996942676224991,1.0423571214134983,1.0508449875910346,1.0494303432281125,0.9529987524888852,1.0043974976750745,0.9761046104166216,0.9737468698117508,1.006755238279946,1.0588398716420977,0.960386339717482,0.988250546865958,0.9548134982877864,0.9845353192461614,0.9659591811471772,0.8990850839908341,0.9120883806601232,1.0502531465820568
325,16.275000000000002,0.9991386067532828,1.0094914209152237,1.006321903110153,1.0599808914036588,1.0472100372903617,1.0425234853221792,0.96496105024876,0.9958922932387642,1.0043280867814923,0.9204388065510272,1.005265397175129,1.020958245432225,0.9360322430997065,0.8843381547233914,1.0172658105482022,0.9692641570559096,1.0689598989245177,0.9563406349618304,0.9489557651937852,1.084841136716512
326,16.325,0.9991224959210347,0.9962293827859944,0.9938667834592292,1.0745747919140591,1.0404557613515513,1.0385926060989918,0.9040960863048068,0.9856091286043128,0.9781565075940718,0.9576617998159106,0.9953906936802532,1.0826061202375945,0.970675656958792,1.0642568639623806,0.9798502850963988,0.9963646157440909,1.1119649302779355,0.9981995413716122,0.9780153594688772,1.0497834199820344
327,16.375,0.9987436390965204,1.0200725540226068,1.0165937491661905,1.0666336810220003,1.0468426263936623,1.0469583635552318,0.9388598546495738,0.954600108622988,0.9652479274873572,0.9703403625964028,0.97682164364428,0.995760451901064,1.004879137358033,0.970228132621549,0.9957604519010635,1.0139978228150026,1.05959125009985,0.9228109682453082,0.9647569213473678,1.0771586767761323
328,16.425,0.9985848392524862,1.0207868385602767,0.9938171126198242,1.0705026292189506,1.0443900032966744,1.0650960502835012,0.9520180270165516,0.9920497178577504,0.9359133238045748,0.993430120990205,1.0017125397849365,1.0694638410031112,1.0241475765538268,1.0023957696181705,0.9679554086367144,1.024147576553827,1.0205222753978842,1.006021070774113,1.02777287770977,1.026052709304145
329,16.475,0.998111073597712,1.0140847653932836,1.0136551776760108,1.0564685504835607,1.0592126246406617,1.0245686884072718,0.944876201428154,0.9782624370062064,0.9595112635993556,0.999757684570158,1.0089045984271583,1.0143373108998015,1.0071306514973166,0.990915667841724,0.8864191065056879,1.1008172237296248,1.097213894028382,0.9062374198625224,0.9548823708292978,1.0525951124726889
330,16.525000000000002,0.998791772261358,0.9882303519562996,1.0084697741316924,1.0590630742836626,1.0665636819564517,1.0403115551016902,0.9473494781874248,1.0082635041361363,1.0119001624017314,1.0164459852337249,0.9750789974625846,1.0547686492294992,1.0099991819447152,0.9491127064374092,0.9777651654996709,1.04223319838976,1.076257993526195,0.954485042511584,0.9938821737221932,1.0504561617685977
331,16.575,0.9980200540127347,1.0064691034764377,1.0177586700415353,1.0623978382441326,1.0553942586618756,1.0407093337313338,0.961071856223401,0.9949601445246494,0.9818566730481664,0.9841158922682496,0.9782419222960332,0.97543501356805,0.9789949953693936,1.0145948133828264,0.9754350135680504,0.9611950863626776,1.0662145495023032,1.0217147769855128,0.9344952228526028,1.0255472063736943
332,16.625,0.9981030259899838,1.0182272072607903,1.011224153051092,1.079259571085002,1.0281710250130431,1.0446765552824453,0.9692227026223204,1.0240165718159822,0.9849422552598458,0.9889844259380672,1.0002126778220142,0.9908081662440664,1.056272277228049,0.9695765626816938,1.0279634724782192,0.9908081662440664,1.0049625686189814,0.9731151632754216,1.0297327727750836,1.0211751366453508
333,16.675,0.9979348848607924,0.9976207344707548,1.0222781952470816,1.080721280392728,1.0354075511931575,1.0369700935793489,0.984848143982798,0.9732406862567992,0.9652047539849542,0.9585081437584164,0.9848481439827982,1.00949708101866,1.0393950781916863,0.9409075580923044,1.0112557867347198,0.993668729574116,1.0517060182041085,1.0024622581544185,1.0007035524383583,1.041710109185276
334,16.725,0.998126364344446,1.0087552897118146,1.0091721307406207,1.0678344893715102,1.0432049562140586,1.058071431182971,0.9288218540278737,0.9776371449705712,0.9541170502436352,1.0091451963972211,0.9834062248092535,1.0104630747752887,1.0314415469159517,1.0594128431035033,0.916059950142303,1.0069666627518443,1.043678988998006,0.94927586436502,0.9195563621657477,1.0201852408608851
335,16.775000000000002,0.9985498493631196,1.012281088031031,0.9958724383846822,1.0530968071804765,1.0408553425666915,1.047472350466035,0.9572604761049897,1.0150490117592532,0.9669654210240256,0.9665242871640698,0.9854930431421868,1.0287776321887996,1.0565824330587676,1.021826431971308,0.9314608291439128,0.985332630829476,1.0531068329500215,1.014875231753816,0.9888082309382216,1.0228903911882712
336,16.825,0.9983256447945784,1.0020721152927616,1.0105572704945995,1.056055826008919,1.0379670466783395,1.0499166039330858,0.9901688176593536,0.965611929356022,1.016041253550365,1.018672348725722,1.02875821356459,1.0036697908823986,1.0295820918518244,1.0174896847327586,1.027854605120529,0.9725750297190884,1.0053972776136932,0.9052030471985836,1.0002148174198082,1.0104210910669496
337,16.875,0.9985119892593386,1.0145685676615246,1.0067068691793628,1.086860286901464,1.0510057762837377,1.0619038038271198,0.9816943211078306,0.9755914256835364,1.0065418239067407,0.9742836623783308,0.9651293192418904,1.057835206877591,1.0423798223615224,1.0526834120389017,0.8895432421470655,1.0200553780605346,1.0286417027916834,1.0234899079529942,0.9977309337595466,0.9888291930178644
338,16.925,0.9977583653181694,1.0061406432720736,1.01802643774717,1.0657142741577652,1.048813651328792,1.015337417648326,0.9707024394077034,0.9910698566631332,1.0426384237566668,0.9993034934259664,0.9646355491614056,1.0652513783110518,0.974773296499376,0.9969660335475226,0.9440448913557876,1.0089159688811398,0.9986731671666114,0.9645304947848464,1.0191587705956695,1.0462290322697831
339,16.975,0.9981612848801834,1.0185125180850445,1.0150324991515796,1.0646149871579875,1.0418902767593698,1.062568686221619,1.0033336591162176,0.9942868549764844,0.9805012486683178,0.9654232417687606,0.9917020537937024,0.975827719257026,1.018255011398637,0.9843131776853484,0.9707364442000332,1.0012840945419923,1.0488026617405948,0.9588568024003824,0.9809189943140196,0.957211662501014
340,17.025000000000002,0.997816423177129,1.0024013978525042,1.0091597024852683,1.0836390664432125,1.058370928938954,1.04241774042991,1.0000186622447986,0.98117462749586,0.9974490211426706,0.9893118243192652,1.013723414789481,1.0072214441219742,1.0477127584585362,1.024092825095542,0.8874346392096457,0.9869757869536936,0.9954114774404772,1.047712758458536,1.0156571346087582,0.9868208456998574
341,17.075,0.9983613451870216,1.007897359967937,1.0188553742775648,1.0731507662353037,1.067509326976181,1.0444113586888313,0.9920417716041487,1.0065179176275567,0.9911902336027716,1.0103498386337533,0.9771398565800516,1.00300854889461,0.9879131025065636,0.9996540052528224,0.94430403516332,0.925854045133486,1.0214585389244442,0.9510131224468962,1.0248130825662318,0.9996882352899824
342,17.125,0.998073637567814,0.9944661077840998,1.0017818667730758,1.076417288913455,1.0186386967244312,1.0414961617662424,0.9964161612671149,0.953664235911134,1.004881889060378,1.0387448002334323,0.9879504334738508,1.0155025293828357,1.0655272845248474,0.987155168135696,0.9071155599084773,1.048852366144177,1.088872170257786,0.9488028558601536,0.9521378395362876,1.003404705945431
343,17.175,0.9986591501571382,1.019516496534388,1.0259991541581337,1.0661612249637047,1.0284973490472842,1.0436470644996994,1.0007228707178577,1.0032478232932596,1.0150309353118048,0.978419122968468,0.9965146164255192,0.9979938815707052,0.974784721534177,1.0725947531166882,0.931681995752054,0.906815038570059,1.0659635645348229,0.9781003158251096,0.9681535329523118,0.9931050716213192
344,17.225,0.9980949645607106,1.0033098689062876,1.010933923530957,1.0726367700591632,1.0293338326818358,1.0405256546609998,0.9823700189561833,0.9279798560667863,0.9781861602723836,1.018769589505241,0.9576852527217647,1.0597840829661271,1.0004493598140578,1.0053939200767297,0.9922084260429364,0.952651943941557,0.9444110101704362,0.993856612797161,0.9872638657802636,1.0045530084674317
345,17.275000000000002,0.9979545652630794,1.0216569564605935,1.0218913889884642,1.0762118101322933,1.0220320485051868,1.0346150641613858,1.0216160810454775,0.9850109445910792,0.9974899683823516,0.9716999858803884,0.9850109445910796,1.0110530285837758,1.0356329239302209,0.8947081906106018,0.95369993944207,0.960254578201122,1.0356329239302209,0.9684478766499376,1.05693549989714,1.0252324512053967
346,17.325,0.9980546474411373,1.0160792352057242,1.0125053213947848,1.065149430416589,1.0378538130966533,1.0287552739900074,0.9797472338019414,0.9871914930710148,0.9958764622182676,0.9764386741267976,0.9909136227055516,1.00522564978515,1.0361807346245633,0.9938211448443136,0.9416862651147756,0.9938211448443144,1.0280346596668224,0.9400570501232278,0.9351694051485844,0.9984760448201662
347,17.375,0.9987010908644104,1.014720056788789,1.0167284856466237,1.0615978559081347,1.0363094785910634,1.0424773754976664,1.0197589552250128,0.962191917430053,1.0090679339202344,0.981929187531182,0.9811068012769676,0.991349248261266,1.0367050962209314,1.0691021304778354,0.9848698414098844,0.9751507311328136,1.026985985943861,0.9119765143318508,1.0156470239539437,1.010737881518076
348,17.425,0.998383512266944,1.0170463443447086,1.0119004369990583,1.0420226053134054,1.0238293710077866,1.0121775243176705,1.0041029989797834,1.010644386595287,0.9758932648879244,0.9967439379123424,1.003285325527845,1.0404275226325417,1.048480367234961,0.985668179336092,0.9743941968927052,0.9341299738806104,1.0710283321217342,1.013047850984317,1.0227112645072205,0.9740326406044322
349,17.475,0.9980445612927924,0.9958851600846722,1.0076454786686029,1.061067988807384,1.0280398213557609,1.0253975679596306,0.9861702675401643,0.9682842445509778,0.9699102466409038,0.9581217314889396,0.9934872769448316,0.9928467306669824,1.0937327694283043,1.0120631190024725,0.9864412678884852,0.9672248795529956,1.0665095526196935,1.000853559140103,0.9896439992777336,0.9970462304988018
350,17.525000000000002,0.9987020982991024,1.000840896531667,1.0126101355091657,1.0646214105696272,1.0092481633228396,1.0390567544502165,1.0128858219010954,1.0132900061875685,1.0120774533281498,1.0225862447764449,0.9862096589938844,1.0986463786854372,0.9378300247039458,0.9919662230739524,0.9664903650174788,0.9712670884030672,1.0317722512871927,0.9234998545471792,0.9919662230739528,1.0154923981159008
351,17.575,0.9980239055599074,0.9957583090825516,1.0148595944110743,1.0626917914601004,1.0237086757291265,1.0232063159903242,1.0240100915724069,0.9918590682891284,0.9850269758414316,0.9552872793043996,1.0292346328559396,0.9974124268562404,1.0670729773033434,1.0100779814829863,0.9831636779011516,0.9657485402893756,1.0100779814829863,0.9404174310358844,0.930918265065824,0.9985271249037472
352,17.625,0.9985139661186432,1.015565837125111,0.9934197754787548,1.044282955759053,1.037389669243471,1.0251016367591734,1.021005625931075,0.975050382493864,0.9770484365563512,0.9922336474312556,0.9714538851813864,1.0421365613191995,0.9555542186114112,1.0374138880805928,1.0043551754103466,0.9807418092173128,0.979167584804444,0.9335150768312463,0.9728706871529688,1.0209648493175545
353,17.675,0.9990091668530215,1.0014676987244882,1.0022888186325054,1.0469261600937605,1.020303500362749,1.03391284507599,1.0386810826397528,0.9874225288292984,1.007687538475292,0.9830516443958494,0.9755019349198908,1.0331181388153632,1.040944791382146,1.008072850601657,0.948590291094106,1.009638181115014,0.9814622318745946,0.9501556216074628,1.0362487998420764,0.9925313547904736
354,17.725,0.9986042062848998,1.010522532215122,0.9960483223001858,1.0499180770475047,1.033026931015411,1.022951510575215,1.0071469294925546,1.0020104406406891,1.0016153261136227,0.982254714287364,0.9913423484098935,1.0070631173201463,1.0350803292394084,0.9899414878139304,0.9977240466803924,1.010176140866731,0.9354635757486982,1.027297770372947,0.9556982288014992,0.9984705370206448
355,17.775000000000002,0.999038197720001,1.0018930657278204,0.99288828054889,1.025455397690341,1.0317417143045349,1.0180886204080828,1.0144543436155022,0.9661282846438888,0.9688785481625988,0.9594490732413076,0.9944167094077604,0.9642590579233804,1.0865326784305185,0.9828322661016796,0.8977050619511399,0.9611635232269968,1.0060487763245538,1.0277175191992372,1.0277175191992372,1.0074544017734222
356,17.825,0.9991497325488964,1.0010509881735803,1.0021519314115452,1.0426638196372755,1.006622325543959,1.032896477064561,1.021664033105939,0.9704831580249156,0.9958782487139728,1.0267430512437503,0.98572021243835,1.065054712535028,1.0527419412918486,0.9850216994543616,1.0573592305080413,0.9373097108870412,0.9034495899682972,1.061976519724234,0.9711698318057844,0.9966277427562872
357,17.875,0.999477782719104,0.9845106118070376,0.9985969449732292,1.070347976405644,1.011100039417673,1.0383929415383617,1.0248921821263477,0.9918687418379704,1.0237266489396994,1.0058551400777538,1.0136253613220778,1.092775660451761,1.01625075425766,1.0943061585756426,1.0422692223636545,1.03920822611589,0.9519698330546154,1.030025237372598,0.9228903687008568,1.0410510707956673
358,17.925,0.9998554226995304,1.0100899453500296,1.0129931283502454,1.0397554508724252,1.0221766778061194,1.0349261176124511,0.9859566783563136,0.9755253185147696,1.0041149714138162,1.0037286247530184,1.0288411577048835,1.0562483556723974,0.9679739974173558,1.0608142707545554,0.9375345635363064,0.8888314693266287,0.9025292145731004,0.9968914596043524,0.986237657745985,1.02961385102648
359,17.975,0.9992706877673976,0.996322420767034,0.9899709014228226,1.0152492821694972,1.0243740391994034,1.0279278919373664,1.0069889758055828,0.9881631613017772,1.0054521746215983,0.9689531465019764,0.9835527577498252,0.9928667043194256,0.9792450574613848,1.039785710163789,0.995893736954546,0.9868126390491848,1.024650546988188,0.9050827579009396,0.9368666005697026,0.9887277005122213
360,18.025,0.9996917366788668,0.9830507823942072,0.9956834443174984,1.0344593117507432,1.0122991492090838,1.0312117017230866,1.0155467592367409,1.014018472164902,0.9803961565844532,1.035796562938602,0.9930045249271218,1.0310148768729253,1.0024173839377637,0.9723147597954884,1.0430559265298351,0.9738198910026024,1.0204789584231286,1.0355302704942664,0.9346864796176444,1.0207554110938235
361,18.075,0.999405217933592,0.9821878922332956,0.9864706882750104,1.0176302257841487,1.017630225784149,1.0162053724856552,1.052491636487293,1.0106959397314796,0.9651006341796836,1.0285541010725998,1.0236146096378216,1.008853705163731,0.9908919181281756,0.993885549300768,1.0013696272322492,1.0597454350978064,0.929522479090025,0.9744269466789156,1.0268154921992871,1.0211642496795963
362,18.125,1.0000446206767075,0.9881342675664122,0.9957298398817568,1.0136293985084297,1.0221314158304948,1.021375680957422,1.016841271718988,0.9514702051982198,1.0058831160594373,0.9964364301460316,0.983966804740336,0.9363097056232516,0.9601268046534134,1.0792122998042248,0.9020726257673932,0.997341021888042,0.985432472372961,0.9824553349941904,1.009249571403123,0.9839590931599989
363,18.175,1.0000278526411992,0.9821401991281328,0.9845404842611376,1.0299498604006614,1.024500887318181,1.0283527476006242,1.01689111456506,0.9763056598817536,0.9849488585643096,0.9838214848231066,1.000732090941151,0.950410226674728,0.944488667630025,1.0510767304346678,1.017027765927629,0.9726160730923612,0.9889003604652926,0.934125939301796,1.0170277659276288,1.0074656565518725
364,18.225,0.9998334093740724,0.98939638500855,0.9847625387546076,1.0048722433310142,1.0231851173145452,1.021783621856622,1.0180463006354932,0.9866528023780116,1.0303794606652183,1.0124403188038005,0.9788044278136409,0.9142846732779712,1.0880134839813531,1.0232332494817868,1.0320669178226365,1.0173441372545535,1.0129273030841284,0.954036180811796,0.9613975710958372,0.9801315582064494
365,18.275,0.9999974048065268,0.9959999556864716,0.9983740441955392,1.0212179320441013,1.0122973750398945,1.0092309335696978,1.006164492099502,1.0050494224739757,0.9823763400882836,0.9976156249704704,0.9749425425847772,1.0659615086845198,1.0322841533277294,1.0161775920701337,1.0132491263869343,0.957608278406149,0.9312520872573556,1.0410695503773266,1.0147133592285342,0.9905535173421398
366,18.325,1.0002765600361012,0.9875165696560618,0.9840442891720388,1.0200886973841852,1.0278516481524649,1.028498560716488,1.0350601024372952,1.0095532641986618,1.0136195717439511,1.027666815991315,0.9833070973154304,0.9931648125767388,0.962583491368365,1.012096106658115,1.032483654130364,0.9465647040687396,0.94365219728699,0.9771460252771148,1.0426774278664888,0.9944724686828308
367,18.375,1.0002032247161603,0.9901615549268148,0.9787653037714764,1.0111439393966404,1.021162545831894,1.0048018857816623,1.0356849294719876,1.0033312646535508,0.9970811248590812,0.9911986403466382,0.962889183630506,1.037010716701117,0.9790771571088768,0.9790771571088764,0.9732838011496524,0.9240402754962476,0.9312819704452778,1.0051472589253847,1.0572874625584023,1.0246702773491991
368,18.425,1.0005242289434,0.9793680257291164,0.985413083333392,0.9959734396464562,1.0029210285783638,1.0210213260588592,1.0055720822497496,1.00045280619466,0.9858263031801184,1.027146174196199,1.021295572990382,1.0198661647412344,1.005461275408731,1.0501164323394907,0.9536036738117192,0.9896158971429778,0.9579251406114698,0.9939373639427284,0.9708895410107232,0.9788563267435966
369,18.475,1.0004751506583551,1.0022230353788169,0.9746207375880312,1.0007730212964712,1.0108653085104178,1.0002274922578795,1.0168661279349265,0.975769607027685,0.985952815748064,0.9910444201082526,0.9957723384427138,0.9942955527624868,0.9942955527624866,1.0329785209535347,1.0100552805440253,0.94271826184109,0.9484490719434668,0.9785358249809488,0.9842666350833262,0.9943101721760128
370,18.525,1.000724833343548,0.9796278151089476,0.978132822605313,0.9903138751620256,1.019161480511006,1.0049637562483418,1.0131930104388025,1.01246955952096,1.0153633631923311,0.9705094062860794,0.960381093436281,1.031684854353966,0.9732607120493906,0.9618608794045956,1.0601844359659542,1.0003353145807794,0.960435900323996,1.0131601263061736,1.0245599589509686,1.0244581747309265
371,18.575,1.000362883443365,0.9972736352971106,0.9833503300533832,0.9841801132934496,1.0183592800866783,1.0043278326663003,0.9915556177067252,1.0001903545808046,1.0214174160629146,1.0196185125474817,1.0145815827042692,0.9566895968439684,0.9864532731902246,0.9708627760564714,1.0303901287489847,0.9382644638677144,0.9694454581352208,1.0133823136939812,0.9935398627964772,1.0055870651271035
372,18.625,1.000799309994261,0.9856070497007364,0.9952204326969316,0.9922329924834284,1.0059208157500383,0.9992110984624846,1.0399167166736432,1.0302547237795656,1.0109307379914112,0.9840918688411968,1.0105728864027417,0.981163992206628,0.9586084981329124,0.9571987797533053,1.0276846987336656,0.998080612761914,0.9571987797533048,0.9769348370678058,1.0037194862803431,1.032000163161036
373,18.675,1.0002058198397068,0.990299612747924,0.9918375527272084,0.9927999225269544,0.9996517280333256,1.0076603318719397,1.0080162698203232,1.00516876623326,0.9916431241947103,0.996982193420454,1.0083722077687065,0.9983520152218062,1.0348086899349618,1.0502326676982203,1.0726675444447775,0.9885367566451874,0.9731127788819292,0.9969498354251464,1.0193847121717037,0.9976795412376944
374,18.725,1.00099779083151,0.99366437061775,0.992334163963644,0.9962674827162482,1.0206962163009754,1.0067116514227628,1.0500815045260816,0.997329601567758,1.0111371466373862,1.0012240373566277,0.9767953037719008,1.0251056188057277,1.0376579325053907,0.9874486777067432,0.9762910655292651,1.0069744990173284,0.9260818107306178,1.0348685294610214,1.0265003203279135,0.9900103743801432
375,18.775,1.0006103987735764,0.978190824835849,0.9857988286811168,0.9811078200225438,0.9835729150477264,0.9995079936033682,0.9987156416309874,1.0321705026870325,1.0011807366561696,1.0120975860534054,1.0018850495205074,0.9447396648458276,1.0363003372097404,1.0127165276614596,0.9821963035401556,0.9988436985154124,0.9808090206255512,1.018265659319879,1.0363003372097406,1.0141745903166064
376,18.825,1.0006044625085118,0.9840568353906805,0.9932038127960106,1.0083046777631273,0.9936801440488284,1.0009486248768928,1.0098809748101778,1.0049769395526882,0.9860613749880855,1.0077792454141108,1.0161861629983786,0.9673262619372864,1.0170035022079595,1.0225231955713687,1.0252830422530723,0.9576667985513212,0.9825054186866592,1.007344038821996,1.0280428889347766,0.9976423328847804
377,18.875,1.0007257730512464,0.9846759076634894,0.9855268540704314,1.0070638544634036,1.006105658598072,1.0020986577066855,1.0083704851888562,1.0432139712009096,0.9965236999447572,0.9620286487928236,0.9815410009595736,0.9649533898914106,0.9910332112398272,1.0143677882357789,1.0239761434694057,1.0020141886496867,0.9429914350716913,0.951227168129086,1.0239761434694052,1.0339626701189335
378,18.925,1.0012550497511816,0.9822144446114568,0.9776566049612871,0.9803472329393872,1.0007964062621455,1.008074925580417,1.0127539737135902,1.0096346082914736,0.9926513965488436,1.010674396765512,1.0248848392440395,0.995361148329672,0.9994572847425512,0.9885342543082064,0.9858034966996204,0.9666881934395162,0.9134384200720858,0.9817073602867408,1.0049187999597238,1.0266673337709635
379,18.975,1.0006171628924263,0.9931724628380108,0.982355989556809,0.9749289436239268,1.003027859336189,0.9950119109888262,1.010181877753728,1.021559352827406,0.9857030677467266,1.0019073504274183,0.9908746473256708,1.009137114202427,1.078404937653738,1.009137114202427,1.0430919296197358,1.0200026551359662,0.977898684018503,0.9765404914018104,0.990122417568734,0.9819316845435786
380,19.025,1.0011365230316938,0.9731402308258952,0.9875079659605726,0.9869593256434256,0.999563184636527,0.998191336038638,0.9928754227218202,1.04431974514264,1.0192835082311744,0.9983628171133744,1.009337605896483,1.038967457052392,0.984924936529511,1.03086107897396,0.9835738735164388,0.922776037928197,0.9322334790197015,0.9660100543465024,0.9876270625556552,1.0350107725141109
381,19.075,1.0010562163105683,0.9856705619924524,0.9979762221720844,0.968060057921281,0.9889565085107714,1.007635376588724,1.0299817849742197,1.0101941256404985,1.0125822914221547,1.0040531279162404,1.0139469575831013,1.0819114677502304,1.0375598175194756,1.0765355101465026,0.9703603474728776,0.955576464062626,0.9891761990859248,0.9743923156756732,0.9999281142933808,1.045431755439218
382,19.125,1.001150075963957,0.9830100035357926,0.9765705165493402,0.9757318628747916,0.9901557251955494,0.9987251963390584,1.00220389254583,1.0167974473644783,1.0008463525626992,1.0140823673982184,1.0052583575078724,0.9599453183739968,0.9452386352234202,0.9652932031560244,1.0802727259696228,1.0187720509763023,0.9973805118481917,0.9987174830436985,1.0749248411875951,1.0458252538404909
383,19.175,1.00134543965105,0.9832813157847397,0.9645074481802574,0.9687086377317696,0.9967308794087716,0.9903161493863256,0.994620770848756,1.0047492919368295,1.0081254656328538,0.992595066631142,1.038511028897072,0.9589356379647178,1.0294260524059524,0.986865802177282,0.949625583227196,1.010805942930909,0.94829557540755,1.0320860680452446,0.9855357943576356,1.0197767099593371
384,19.225,1.0011205513657642,0.9816436385230484,0.9980485328549676,0.9707295302732898,1.013216265185347,0.996339123451506,1.0032243255518778,1.0096057323766148,1.030093406919187,0.9793780158383916,1.0139719580988018,0.9354307835111048,1.0187860018437769,1.0121705083253116,0.9949702251772996,0.9486617705480372,0.9499848692517302,1.0201091005474707,0.9764468433255946,0.9855195201509211
385,19.275,1.000694772725085,0.9808256937115548,0.9972083576088232,0.9674540021710016,0.9781459476275626,0.9991121844212878,1.0264267638298457,1.0464741615608972,0.9789812558663566,1.0017016399615484,0.9993627768929256,0.9977124103120374,1.0371997088731997,1.030618492446339,1.0029773834535256,0.9819174908875726,0.9319002460434332,1.006926113309642,0.9292677594726892,0.999471878377177
386,19.325000000000003,1.0012437601306563,0.9969255039591814,0.9791288382135896,0.9868853984959056,0.9872177950598988,0.9847248208299496,1.0088235717194598,1.007493985463486,1.0088235717194594,0.9971896919796962,0.9719275531162104,0.9991034903784446,1.046243366726577,1.0554094537942682,0.963748583117346,0.9716052291753686,0.9860090802817418,1.005650695426797,1.0017223723977855,1.026935792655417
387,19.375,1.0014194555081062,0.9877487574906348,0.9966322840517132,0.9669176283970048,0.986841290199645,1.012469236916734,1.007260976777454,1.0108984917953634,1.0191655713815215,0.973531292065931,1.040990661488978,1.0408503716535762,0.9965588664768292,1.0434557543110323,1.0356396063386653,1.0916553334739638,0.9548727439575362,0.9874400271757336,0.9731104225597264,1.0383114528394235
388,19.425,1.0013327681280149,0.9807544707212488,0.9685174434855812,0.967127823026768,0.9945979049122128,0.9876892615637772,0.9783954913450492,1.0445210776800709,0.99385769312488,1.015899555236554,1.0343226041657148,1.027723005469229,1.069194803924482,0.9668113014880771,0.9564433518742635,0.9953231629260636,1.0121710810485094,1.0212430369605956,1.0380909550830428,1.0142076425797943
389,19.475,1.000885155130799,0.993433005684182,0.9727121464333568,0.9677322348366458,0.9909702457179858,0.997843460204016,0.9838515592860256,0.9867972226371816,1.0123263050138651,1.0080714579510848,1.0175630398603643,0.9915083003873464,1.0611330705055737,0.9734574340603984,0.9915083003873462,0.965721348491706,0.9554065677334506,1.0056911239299484,1.048239594557754,1.0380958497049284
390,19.525,1.0012973099181803,0.9825402044182416,0.9865775380934754,0.9674223190665036,0.9910298983772822,0.9964840632525306,1.0100787727177027,0.9853315171643352,1.0074737984489277,1.008776285583315,0.9817496775447696,0.983871152801537,0.956933350703972,1.1006016285576516,0.9979814300907378,0.9505195882997902,0.997981430090738,1.050574281805032,1.0300502421116489,1.0137802285026725
391,19.575000000000003,1.0009824456549508,0.993289897296986,0.989638319952594,0.981114227608147,0.9872694761881556,0.9920478928489512,0.9990940326708024,1.0288983942161056,1.0117284902823989,1.0305181964740024,0.9547114508044277,1.027347310841877,1.0324521422000972,1.0413855970769834,1.0311759343605424,0.934184138554352,0.9546034639872346,1.0082041932485497,1.0350045578792069,1.0481442896150348
392,19.625,1.0010065230988714,0.9959248357373892,0.9815745082769218,0.9704002562125256,0.9849042872777294,1.0029537481588728,0.9853071770295408,1.0033566379106835,0.9891749186469292,1.0001335198961945,0.9946542192715614,1.0221190915647291,1.0170402389358362,1.0132310994641665,1.0043431073636035,0.9764094179046918,0.9764094179046918,1.0741773310108835,1.029737370508069,0.9902207875536714
393,19.675,1.000999249006567,0.9867728974982686,0.9831583447601798,0.9880018454292192,0.9687613031618534,0.9947360352227976,0.9883225211336756,1.0165419831258111,1.01910738876146,0.9639511675950118,1.021031442988196,1.066198130088558,1.05230218289546,1.0434593074089444,1.0598817904553317,1.0144041450961037,1.0055612696095877,1.048512379115524,1.0042980016829428,1.0158220988913178
394,19.725,1.0009599038036807,0.9991584707459522,0.9861520287452404,0.9755015923674852,0.9774956675767406,0.982919552145914,1.0241570274733045,0.9995900208952838,1.0164997786697654,1.022880819339381,0.9874660436230148,1.001726702695262,1.073368386576855,0.9740755264602604,1.057029055165264,0.9589930666957148,0.9690480398720784,1.0520015685770816,1.0520015685770814,1.019143352661464
395,19.775,1.0010074790539112,0.990057059745671,0.9921442779778782,0.9700193059872037,0.989779987259462,0.9955732793593604,0.9751777167610862,1.0142229183110905,1.0024776137797884,1.0193019689192215,1.0148577996371069,1.026680059480652,0.9366423441546996,1.0566926312559692,0.984162249465619,1.041686345368311,0.9066297723793816,1.0291811071285952,1.0441873930162535,1.0093641326528022
396,19.825000000000003,1.0014032009087976,0.9895787902073354,0.9840606928641716,0.9768187035718664,0.9952164691471832,0.9965587953908764,1.0106927011332862,1.0144827987625364,1.0485936774257858,0.971844200433476,1.002164981467475,1.0737652854180253,1.0177752068041073,0.9742273678821712,1.0488808060340618,1.0414154622188725,0.9456102165906132,0.9145046173606588,1.0638114936644394,1.0046981589645754
397,19.875,1.0010022558324374,0.986436165714658,0.9934614756506228,0.9391490633867852,0.984715941148566,0.9741884211139475,1.004356836735541,1.0474096798621897,1.028868674428086,1.0056138540531072,1.0222693335108624,1.0015190249125503,1.0027569965131835,0.9916152521074816,1.031230343327756,0.9817114793024134,0.976759592899879,1.0114227977176184,1.0510378889378929,1.0129892107633185
398,19.925,1.000494087830145,0.9833125831374764,0.9780259563464146,0.966412999495382,0.9929907249526688,0.9975245722365584,1.023086090544008,1.022460732297954,1.0380946884492983,1.015269112468335,1.019021261944658,1.0519283708620042,1.0642460332842758,1.0186706823218703,0.9657047339061012,0.9472282402726944,0.909043486763652,1.0001941886884629,1.016207149837416,1.0240879399790117
399,19.975,1.0006884040870354,0.989734670270153,1.0001966110979763,0.977136731123766,0.9981370429444628,0.991370275802238,1.0061482730093956,0.9722366583656032,1.0151706291990286,1.0164150921217368,1.0238818696579848,0.9792603316793724,1.0049980875808326,0.9878395836465258,1.013577339547986,1.0160285543957444,0.9743579019838556,1.0197053766673814,1.0503455622643576,1.004522852049124
