,r ($\AA$),g_full(r),O (DOL),O (DOL),N (ACN),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
356,17.825,1.000501711240458,1.0113191556984198,1.009622806472847,1.008481961693263,1.0447083010574336,1.0164411091460712,1.0030927129657063,0.9924925159989452,0.9920999161112878,1.0346791584727206,1.045505397799042,0.9650819056606542,1.0052936517298483,1.0346791584727206,1.0068402573478945,1.0455053977990425,1.0532384258892724,0.9827416167483414
357,17.875,1.000542348438049,1.0024422824303043,0.9980417456329812,0.9972087925333364,0.992413571903481,0.9842150333472366,1.0127147149951337,0.9580577912868382,0.9974888576763936,1.0104432584254384,0.9443107468389944,1.0273608776684822,1.002753431496782,0.9520005737676502,0.988911743025201,1.022746981511288,1.064272046926032,0.9606790927299907
358,17.925,1.0005668820861613,1.0121737349181088,0.997368196066086,0.9882777631079144,0.9962023791000192,1.0583194409301055,1.0187198140134253,1.0128963394668549,1.0431784071090218,1.0216374335842326,1.0262256256512272,1.0354020097852177,0.931402989599996,0.994108281182262,0.9405793737339864,0.9757555129142822,1.0002258706049216,0.9553271339493272
359,17.975,1.0006878596779298,1.0048824064404336,1.025117858724583,1.0049856050328905,0.9995476561029366,1.003022329299123,1.045104482452935,0.99607298290675,1.0381551360605632,0.9307912440693096,1.0053153796238783,1.0129198832518955,1.015961684703102,1.006836280349482,1.0387751955871538,1.0798395151784472,1.0615887064712062,0.982284597207598
360,18.025,1.001120066674601,0.992823803622264,1.0063114935080155,0.9971564620817188,0.993242138388774,1.0139746762600508,0.994010010161784,1.0285642399472463,0.99669756136732,1.0178954760707244,1.0481449701590078,1.0027707290265837,0.95437153848533,1.0511699195678363,0.9861335072780272,1.0995691101090888,0.971008760233886,0.9778611966498024
361,18.075,1.0003699271051596,0.9975240069090662,0.98977736185649,0.9935213879278372,1.0412086846435875,1.013336211603991,1.00722717641723,1.0324269465626186,0.9873728120602564,0.9701564401702928,0.9460905439800226,0.9927182178486722,1.0333294176697545,1.0604035508838088,1.054387076836241,0.9851976252892128,1.034833536181646,0.984614395662152
362,18.125,1.0000558122505738,0.9744087699934278,1.0042259636872242,0.9897514439156956,1.0704054281152942,1.0293966355518138,1.0058545509320376,1.05635611955188,1.042306810988465,0.9154488036898188,0.981265384347257,1.0410986394903827,0.9947278667544606,0.9872487098615692,1.0186611688117104,1.0201570001902884,1.008190349161664,0.9932930897178645
363,18.175,1.0001860995642469,1.0022553055667038,0.9994886041994118,1.0013654429412262,1.019209127673021,1.0048593881948529,1.0067475118104017,0.9754046597922988,0.99692926900955,0.917856940625069,0.8940551398957314,0.9565348668102416,0.9565348668102422,1.002650855723333,0.9446339664455728,1.0041384682689165,0.9490968040823238,0.981824280085162
364,18.225,1.0001322897038516,1.017647003137723,1.0165887179847095,0.9802891186409984,1.0008555453765764,0.9910911010314388,1.002357767583521,1.0222622118255311,1.0128733230321292,1.0607737265853736,1.0119515048596863,1.085924568080424,1.047458575205641,0.986800663364636,1.028225578768249,1.0430201914123969,1.0400612688835669,0.9669789017301816
365,18.275,0.9998919870651508,1.0131386066162713,0.9941234004113408,0.9884985501683198,1.034977757154562,1.0103265366665788,1.012567556710941,1.0036034765334925,1.0166760934589376,0.9593376715158148,1.0299637577623788,0.9357956427669606,1.034377888152788,1.0034789754199178,1.0373206417463954,0.9887652074518828,1.052034409714429,1.0181777293390035
366,18.325,1.0004420201168576,0.991427440530226,0.9984756682696184,0.993895039161706,1.038624263020926,0.9929337106777304,1.0107641701287338,1.0040777478346077,1.0311949049163418,0.9745967040832334,1.0228875317630333,0.9994737971304032,1.0287409654211908,0.9760600624977728,0.9292325932325128,0.9760600624977726,1.0287409654211908,0.9948896029134277
367,18.375,1.0001479817243906,0.991314054196269,1.0070690279624634,0.9837786891339502,0.97719277137296,1.022265557046874,0.9794094657503656,0.9864289979454836,1.0315017836193974,0.9198162123618322,0.9692999959382602,1.0013189147230075,1.0420702659035948,1.027516211910528,0.9576567527438063,0.9853094553306336,1.034793238907061,0.9845817526309788
368,18.425,1.0003932898553365,0.993396222608482,1.010515412602708,0.9954513802652076,1.0321575945439188,1.0519997127729588,1.011213136413266,0.9994548441293912,1.0380367406858564,0.9828640718727872,0.9929966911704444,1.0682675773816157,0.9712839355326072,1.0451073047012551,0.9843115889153098,0.9944442082129672,1.0147094468082825,0.974858416392714
369,18.475,0.9997851956585844,0.9891250202172104,1.0126739812732592,0.9838691805974364,0.9984379239907544,1.00720897456754,1.0232892339583133,1.0170764064664235,0.9944178591430606,0.9948276178189968,0.9415589899473574,0.9818703840123814,1.0279405486581243,1.004905466335253,1.0207420854322269,0.976111613431664,1.0970457956267377,1.0059485089659426
370,18.525,0.9994951444274596,0.9957428293379122,0.9922602560080376,0.9928382908435708,0.9966904254596471,1.019953805193205,1.008685605634763,0.9828777937428462,1.0025062703930363,0.9694176374765532,1.018103309078034,0.9508025277465754,0.9737134320296248,0.932187418016597,0.9450748016758128,0.9894646787242218,1.0367184188080127,0.9629154994625502
371,18.575,1.0000226656057256,0.9965699810489224,0.990389386196101,0.972949319394334,0.9747012287793188,1.0372469678664191,0.9942241762400326,0.9888011352787232,1.0018164335858657,0.9456906985458908,0.9100848740524462,0.9656299602622198,1.0311446773301578,1.022599279451731,0.9613572613230066,1.0055084836948778,0.9684784262216954,0.9879526322711704
372,18.625,1.0003539357377185,1.0028458206335946,0.991091346211888,0.99335037578819,1.0032771298188297,1.014784251021053,0.9885336307784816,1.0360005057376518,0.9971639716801486,0.9717851030438068,0.9930340484456393,0.970368506683684,1.024199168368326,0.9590357358027066,1.0468647101302813,0.9902008557253944,0.9491195612818516,0.9774081232895976
373,18.675,0.9994119388143532,1.0021193522219771,1.0093762175860626,0.9916999850016932,0.9768092252170948,1.0079269119962555,0.995408302372455,1.0086422611176156,0.9746631778530148,0.979269592649651,1.0356304325143786,1.041266516500852,1.015904138561725,0.9454530887308146,0.9679974246767056,0.9694064456733236,1.0299943485279066,0.9854664094817164
374,18.725,1.0002779586422903,1.0075351368056542,0.9995817914471216,0.9913502199526072,0.9815610634893148,1.0118012557316465,0.9915225385809064,0.9940129073538048,1.0146473914721008,1.003478464854255,0.955827252836036,0.9334031530627572,0.9712438214301664,0.9390091780060772,0.9544257466002064,1.016092020976725,0.982455871316806,0.9769070507096426
375,18.775,0.9997569856729592,0.9967910941851676,1.0099540017914548,0.9777398533123592,1.0035883501254468,1.0042960993145336,1.0014651025581849,0.9915566139109658,1.0067732214763376,0.971653848836033,0.9214679972462236,0.9660776431038322,0.9437728201750278,0.9953527231978871,0.9702597974029826,1.0078991860953392,0.9842003117334852,1.004101107191009
376,18.825,0.9998462284992786,0.9900483037583844,0.9890564039082396,0.9937790741404484,1.006008226680518,0.9947443137155852,1.0232560934080703,1.0123441777232924,1.021848104287454,0.9956189736238475,1.0386053081396402,1.0427652759960069,1.0011655974323366,1.002552253384459,0.9318327998262194,0.9762057902941343,1.016418812905682,0.9642211209936488
377,18.875,1.0000018266075998,1.000333285514792,1.0088184902643595,0.9921545423802828,1.0276458288887704,1.004536927796212,1.0360490656497008,1.0125900296921038,1.0010355791458243,0.9517302240599104,0.9696613732088654,1.0193168631598175,1.0000063948455586,0.9462129473986938,0.9875925223578204,0.980695926531299,1.0731103106066824,0.9809492708677832
378,18.925,0.9996899596961236,0.9834734417421528,0.9978679701955676,0.997420126305025,1.034064672898806,0.9961013689762832,1.0135157285737713,1.039985555161952,1.0100328566542736,1.015309935320178,0.961800357647898,1.0029615712419593,1.0276582993983965,0.9165230226944308,1.0180540162264489,1.055099108461104,1.026286258945261,0.9905572055125936
379,18.975,0.9994937635442712,0.9958703111096644,1.005568022132169,0.998000854473028,1.0289686939541545,1.0324332350112388,1.001598819603185,1.0293151480598628,1.0033310901317272,0.9608327198314884,0.92534742051953,0.9608327198314884,0.9772105502831614,0.9963180191434468,0.9976828383477528,1.030438499251099,1.0700182561759752,0.9674200615012518
380,19.025,0.9997026440786916,1.0023612589345003,0.9849452158746,0.9991900071803188,0.988414479699458,1.0211548477508692,1.0173638577659685,0.983244947901866,1.0170192223127963,0.9720808479187856,0.9870150508896052,0.9747961575498436,0.9951609797827792,1.0168834568312437,0.9734385027343148,0.984299741258547,0.93813947753056,1.0140019037533852
381,19.075,0.9996075672817832,0.9790799949342782,1.012248406813712,0.9841988819389238,0.9873535196301192,0.9880391817965288,0.979468404716407,0.9945529723774228,0.9859821952972996,1.0088583784856984,1.0210132987084175,0.9629397909776478,1.0304671255483104,1.0372198590053767,1.0412714990796164,1.0345187656225503,1.022363845399831,1.0073286776413433
382,19.125,0.999585404827342,1.0199043365558806,0.9904969560370572,0.9948422703618038,1.0156196412947671,1.0006138440425945,1.006411538435479,1.020053172301091,1.0077757018220406,0.935071994060998,0.9928422465676404,0.9955292350563214,1.0143381544770889,1.012994660232748,0.9417894652827008,0.971346338658192,0.9780638098798948,1.0197121314544504
383,19.175,0.999297231691232,0.9843821092393448,1.0034387781071048,0.9895180792692196,1.0123655552294148,0.9825102707588428,1.0228827577133677,0.987259975106434,0.9865814459139204,0.9328748322519812,0.9462398011954196,1.0224201241730166,0.9863347080257342,1.0304391055390796,1.0103916521239225,1.0838989813128324,0.9836617142370464,0.9999997068842296
384,19.225,0.9999429686325548,1.023587556880891,0.9968312419029584,0.9950744084481412,0.9716687956335178,1.0145315733498974,0.987193896223703,1.013519066789668,0.9817938612358128,0.9812109029132576,0.9373356186366484,1.0038133220860554,0.953290267464506,1.0250861871898662,1.0197679709139131,1.0330635116037952,0.9905177813961736,0.9751058076985144
385,19.275,0.9994428866945664,1.0131749252534563,0.9984784328433182,0.9978289024622036,1.0069246705414263,0.9914800107065128,1.0441933062300215,1.0223693303763397,1.0143112469842104,0.909993659838382,1.0330015237409542,0.9946442328466036,0.9893535720335896,0.957609607155506,0.9681909287815345,0.99332156764335,1.010516215285645,0.9963313058099365
386,19.325000000000003,1.0004675440852615,1.0039856971294376,0.9886121661421432,0.9892527214719667,0.9940385157609553,1.0170857797352515,1.000718882130316,1.013411578232103,0.978005636474488,0.9592398800369184,1.0079255803954454,0.9776614963887934,0.960555709776338,0.9776614963887934,1.0039780911771865,0.9776614963887934,0.9960831127406684,1.058974403551296
387,19.375,1.0000301487117196,1.0056773469687594,1.007175562755677,0.9975278019264524,1.0085201153849626,1.0188213093147598,0.9629954841468276,1.0161629366877158,1.03111628271484,1.0420015130551226,0.9359686957718752,0.9556044026761804,1.0367653245473076,1.0302200889125397,0.9451320256605508,1.0092753348812809,0.933350601517968,1.0103172295333462
388,19.425,0.9997185675980848,1.004295167710036,1.010878266329618,0.9992605329767412,1.011269048236064,1.0473031529296668,1.012591400701884,1.0208561036132606,0.9792020009399218,0.9611098149302892,0.9051101915671428,1.0783183289461784,0.9962723691350556,1.0197140719382336,0.9897607850230624,1.0275279728726268,1.0066909037142455,0.9814419040963108
389,19.475,0.9996682167305369,0.9967970710748096,0.9948816982859092,0.9977798518721196,1.0001629941743104,0.9968740662092512,0.9853628183315462,1.0346967378074248,0.994900709430216,0.9354508448496875,1.0041196741807594,0.9173119087999708,1.0546495674621137,1.0041196741807594,0.9730243552383876,1.0002327593129623,1.067605950354768,0.9846983206406462
390,19.525,0.9998595827496418,0.9889322179802204,0.9942801234354832,0.9922631456647404,0.983267504686316,1.0071538700247855,0.9868668200112908,1.0254776571337487,1.0166429740633554,0.9770703364270612,0.9396890174872402,0.9886714354083862,1.0273417653461323,1.045387919317081,0.9938274794000852,0.9848044024146112,1.0389428643274563,0.9787934021487772
391,19.575000000000003,0.9988812580631294,1.0041294761087105,1.0024782491244282,0.9985681879592012,1.051172039064347,0.9649036617487528,1.0208967217422704,1.0153625239522135,0.9945278969778812,1.0349245813812398,1.019535368275199,1.0221002371262051,0.9772150322335872,1.0195353682751986,0.9579785158510358,1.0580084010403006,0.9887569420631174,0.9694811674838668
392,19.625,1.000107700342717,0.9976808163157592,1.0122228493156653,0.9910337105490415,0.9946488468991712,1.0306000100401052,1.012786370645949,0.9995071121884872,1.00371760877256,0.9671383062810884,1.02455416879118,0.9645864901695282,0.9837251110062264,0.9862769271177856,0.986276927117786,1.0398650654605377,0.9709660304484282,1.0388755857438088
393,19.675,0.9992695497636755,0.9878340766595248,0.9977015208619698,0.994498834804164,1.0211794256188784,1.0166680617947497,1.0005560481371467,0.9931445218546492,1.004100691141819,0.9952342012017577,0.9634984167246596,1.0079285149925958,0.9838093187900016,1.0053896522344274,0.9825398874109178,1.0180839660252663,0.9419180832802336,0.9818792649585368
394,19.725,0.9994966899487462,1.0175850795317751,1.0004195425287234,0.9883393758608106,0.9781770836773742,0.9942075176937194,1.0211386468411794,1.0121616037920254,1.0182531687182368,1.0091401098653068,0.953567938608644,1.0015620865121255,1.000299082619929,1.0205071448950789,1.000299082619929,0.9725129969915975,0.9737760008837943,0.9586199541774328
395,19.775,0.999896241670852,0.9870971740006188,1.0111274051063883,0.9984679421465444,1.0067306979456978,0.991100214992802,1.0163003813862463,0.9898242572007288,0.9942901094729852,0.9663447005572025,0.9726278260484712,0.9877073272275168,1.0040434535048173,1.0153530793891017,0.9638314503606942,1.0228928299786244,0.8620448174021327,0.9990554212270536
396,19.825000000000003,0.999517049949468,0.9970303705567178,1.0041852350745268,0.9963309638975418,1.0337146451459769,1.004515459590733,1.0045154595907333,1.006737136752545,1.0238757891436667,0.8964611612662384,1.0089876668645104,0.9639770646252016,0.9614764756119067,1.035243851504108,0.93522029097231,1.0502473855838772,1.0214906119309857,0.9881281615750356
397,19.875,0.9997651309571968,1.0054867839561998,0.9866216711295976,0.9999599009324334,1.0310464106958697,1.0171517576880231,1.0256780220337474,0.9767309489379248,1.023467509055226,0.9678410504225744,0.9927212830812524,1.044969771664476,1.0287976204363358,0.961620992257905,1.0287976204363354,1.026309597170468,1.0487018065632778,1.0011754845867005
398,19.925,1.0000474525174845,0.9967280664535284,1.0081792831355123,1.0012486220486787,1.027449292492507,0.9963430295087888,1.032162362641555,0.9743487021465644,1.012681672692156,1.0347807349465818,1.0050741109768233,0.9468986390360477,0.9481364150347869,0.956800847025966,1.0075496629743037,1.0459207189352415,1.059536254921381,1.009494739543752
399,19.975,0.9994080201485304,1.0109497208331302,1.000378004702882,0.9892275241782316,1.0260636606374594,0.9919865920788103,1.0004277008043478,0.9910486911093068,1.0185604528814265,0.8892059090671975,0.9840381182059436,1.0160593836294165,1.0099014479710555,0.9335430458073904,0.964332724099191,0.9778801825475832,0.9532484399141428,0.9708551090108006
