,r ($\AA$),g_full(r),O (DOL),O (DOL),P (TMP),O (TMP-i),O (TMP-i),O (TMP-i),O (TMP),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
364,18.225,0.9999580230147086,1.002430601668494,1.0093075076046856,0.9843221289097792,0.9859282489336412,0.9824865631682222,0.9972858119595234,1.0045133520669027,1.031262310332444,0.9968745746347322,1.0172114075742391,0.983193432475428,1.037918001112646,1.0677117414906885,0.98031378175066,0.994880108373998,1.0269260269453415,1.0254693942830078,0.9701173531143228,0.9744872511013248,0.9861403123999952,0.9986554624171896
365,18.275,0.999804282109696,1.012289525845472,1.0131876193304927,0.9887555854040814,0.9932053278262784,0.9812252520742092,0.9792856207619696,0.9924066561094738,1.0212141305717557,1.016801249921104,1.003930348023368,1.0282011916019551,1.021949610680198,1.019865750372945,0.9604701597972476,0.9764055621468252,0.972059543324213,0.9836489268511788,0.8923825315763272,0.9329453739207056,0.9981356562598852,0.967831783517183
366,18.325,0.9997730776099896,1.0114450945404336,1.0075287593465736,0.9968707129428525,0.9938069099548656,0.9807573787097408,0.9935799615853858,0.9999345159308384,1.011260112446256,1.0112601124462564,1.0130887925772625,1.0218664572060907,1.0302783858087174,0.9782884555387265,0.979729233823761,1.0503273697904738,0.916334989282224,0.9566767812632024,0.9754068989686564,0.8961640932917344,0.962439894403342,1.0120438325024017
367,18.375,1.00026430123181,0.9967230035444526,0.9991830356387622,0.983327212231644,1.0033029859680154,0.9845686444977464,1.000255834042128,0.9982243994248706,1.0479589540351677,0.9973979354267372,0.9770280286492404,1.0032179087917366,1.0286802922636082,0.9772705275394488,0.9772705275394488,1.005929487291339,1.005929487291339,1.00306359131615,0.9299832439488308,1.0202589671672837,0.9514774637627478,0.9901378155913172
368,18.425,1.0000115161146796,0.998932675364932,0.9975733983539584,1.0003344500581115,0.9745179191432368,0.982599615777458,0.9990997464056612,0.9791199963932796,1.0198488117707236,1.0433643040605771,1.012251498877078,1.005377739592352,0.9956097658719512,0.9976269456301482,0.9976269456301484,1.0731615572278594,0.9776744067175452,0.9919262202265474,0.9420448729450398,0.9790995880684452,0.917816789979736,1.0121259844755308
369,18.475,0.9999935841157984,1.0041456997119134,0.9987379813694728,1.0047514867756324,0.9938108594751868,1.00542132110015,0.9851030132564648,0.9942574156915316,1.0226120179055114,0.993466495931428,0.9801531093506732,1.0308879068611154,1.0370048682630837,0.9327003178687387,0.9865644699645016,0.9936518583981552,1.0701956534816075,0.9865644699645024,0.9766421261573874,0.9525450054829672,0.9780596038441184,1.0057004187353649
370,18.525,1.0002291777440355,1.00108565124481,0.97815951242181,0.996003933032026,0.9893416993662604,0.987787178177581,0.9911182950104644,1.0037765389754196,1.0221096394115736,1.0192465872003371,1.028909388413262,1.0031419185121293,0.9924054727199912,0.9713772218200342,1.015082147620355,0.9911149302459854,0.967147712871616,0.9460001681295254,0.9488198407618044,0.9333116412842716,0.9445903318133858,0.9960061990978988
371,18.575,0.9999729533262448,1.0163665038974194,1.0200443878183594,1.0024661933805157,0.9860105954061076,0.9756292114490992,0.9923056899332304,0.9994843064992476,1.0219538011210918,1.0312086944785104,1.034056353973101,1.0337003965362763,1.043667204767343,0.919880309464622,0.9829818550833844,0.9998089339150542,0.8988464609250348,1.0068202167615832,0.9310983620190684,0.9927976510685252,0.992797651068525,0.9958454127956884
372,18.625,1.0000651683143147,0.9881697054303642,1.0028023590747523,0.9950039388579176,0.9774282455241506,1.002913000858113,0.9911592559411558,0.9851176113576732,1.0341766103608083,1.0437359285668133,1.023909194509914,1.0228470480425793,1.0256794386221373,1.000026992123193,1.0293164856163408,0.930290102853793,1.0167638455478492,0.9986322543378048,0.9707374986300458,0.9832901386985368,0.9567901207761652,1.0045954699712505
373,18.675,0.999604145158382,0.9986306073291434,1.0104064435732372,0.9900108568789846,1.0100055579946283,0.986077473052956,0.9972220605600366,1.0108796432893017,1.0068126252691845,0.9980087373252424,1.0110384914822754,1.0064604697514263,1.0138557356243374,0.9974538256002892,0.9863555911012598,1.0016156635374251,0.9808064738517446,0.9391880944803834,0.9821937531641236,0.9932919876631532,0.9919047083507744,1.009500506159824
374,18.725,1.000089223341139,1.0012668196544772,0.9954103036877804,0.971689458762041,0.9980981981065412,0.9916861996648728,1.0132044317233535,0.9936424025792802,1.033318210407389,1.0035446348532784,0.9937368687883946,1.0105501820424807,1.0221093349046648,0.9327992227077688,1.0418097827579376,0.9203802981450916,1.0017932480559766,1.034910380223117,0.9672962353818731,0.9590169523400878,0.9479779082843752,0.966944225048464
375,18.775,1.0000183523089254,1.0020281233948003,1.003140833441029,0.9819791909979032,0.9841411883360756,0.9872760844764256,0.9935458767571256,0.997653671699653,1.0445457308897372,0.995070916417975,1.0048265136377594,1.0316544059921655,0.9919351887401876,1.015680143445051,1.0252879285857477,1.0390133359295992,0.9813666250854208,0.9717588399447248,0.948425647460176,0.9250924549756274,0.9758764621478798,0.99415366274352
376,18.825,0.9998185862762368,0.9861000100369706,1.0103195533971818,0.9865546664377204,0.9942965668173944,1.0074147869051768,0.9997804129196644,1.0007481504671236,1.068115917788037,1.0147447784825998,1.002614974095,1.0313799387855929,1.0019218424157093,0.9679688921255724,1.0048308950697056,0.9679688921255724,0.982986745176886,0.9857172639134884,0.982986745176886,0.9761604483353796,0.9788909670719824,1.053241877772222
377,18.875,1.000110825530795,0.9898196933598256,0.9963606374208924,0.9994106255859492,0.9750243217938264,0.9896774955636548,0.971601682665108,0.9966297312938648,1.0535014878163582,1.0100652353736683,1.0204072002409752,1.0062731815889892,1.0138572891583475,0.97371166190071,1.0008723777138404,0.970995590319397,0.9723536261100536,0.9995143419231832,0.9384027313436404,0.9370446955529844,0.9370446955529846,1.0165729343547951
378,18.925,0.999931898136982,1.0041800845236688,1.007723188491387,1.0075422280500763,0.9903065531879734,0.9773266005140444,0.976156276912297,1.01424499049645,1.0362830841662831,1.053771647135337,0.9965051762366708,1.0006201322293893,0.9975339152348506,0.9969416109631728,0.887521190247702,0.9969416109631718,0.9672224843490932,0.9685733537406426,1.011801174270211,0.9604681373913486,0.9402050965181136,0.9948326005865696
379,18.975,0.999511816539456,0.9894750284891756,0.9908207299073654,0.9945135707351428,0.9999110584554248,0.9875285866265422,0.988586917552088,0.9984293951596616,1.036286706467137,0.9994470210496096,1.0359455982688277,1.0557298737708332,1.0083158342056813,0.975569447167878,1.017225993810033,1.002444638549913,0.9836320045824886,0.9755694471678776,0.9406316983712324,0.9339129005257236,0.966163130184166,1.0167460796782108
380,19.025,1.000088119453452,1.005762888607615,0.9986872338582534,0.9823447214664296,0.9911880347879584,0.9864505455085684,1.004453004770251,0.9971888545418524,1.0512059502536273,1.0159169189991473,0.9975937681554756,0.9996296738047727,1.0162562366073633,1.0105495313782733,1.0306001173183188,0.9864888282502194,0.922326953242075,0.9423775391821204,0.9744584766861922,0.8915827214673396,0.9410408334527844,1.0078079206476962
381,19.075,1.000294370823576,1.0197740389448997,1.0023994532795035,0.9843229589306226,0.992701066890454,0.987045844017568,0.9775157462132608,1.011447083450575,1.0072225836292916,1.0386139040976303,1.0011468441838065,1.0322006235718413,1.018361439279347,1.0065884155390217,0.9055306617993046,0.9693566115296524,0.9773348552459454,0.965367489671505,0.9613783678133588,0.9839833916761904,0.9760051479598972,1.04059093042513
382,19.125,1.0005142519012882,0.9933171373415728,0.9966603651487176,0.9761616981418828,0.9936638502537122,0.9989770035733744,0.9848085947209414,1.02220902691229,0.9834951319319624,1.0120363016875848,1.0211023203158411,0.9959189352373504,0.9858455812059548,1.0079459094445324,1.0291101280155466,0.970908526945258,0.94577601739218,0.8822833616791379,0.9418077264101148,0.9537125993563106,0.9246117988211656,0.9852699609755906
383,19.175,1.0002453621366565,1.0028901614124044,0.9966777896203988,0.9931521888789604,0.9784357523955196,0.9898358088263538,0.9850685125007328,1.0278705425546832,0.9740303879314084,1.013779913364823,1.015784091117769,1.0281431872609317,1.019124387372678,0.980326340266418,0.9421659860815512,1.023750191580233,0.9645358488795768,0.9934850830887868,0.954008854621682,0.9434818603637876,0.9869057116776018,1.0147001990677067
384,19.225,1.000409479947569,1.0103526799983045,1.0031113509356042,1.004076335059115,0.9777862164185898,0.9837659296780036,0.9958284547013028,1.0047980245904231,1.012833363415937,1.0071843584362552,1.0234667845541627,1.0105073025419506,1.0158240131110632,1.0092687506480105,0.9110908566161032,0.9451258598804976,0.9791608631448924,0.9529800914030508,0.9974874033641824,0.949052975641774,0.9582162457514184,1.0186858139531103
385,19.275,0.9997449944737168,1.0031304460212245,0.9923247320604928,0.9791815298974924,0.9880020611189422,0.9975405425560911,0.9930277126288376,1.0029764513321011,1.0013046529726872,1.0122135514699135,1.014196987560318,0.9963460627466753,1.0330396304191636,1.043107071181067,1.0626409114653563,0.9597626859680972,1.0066439026503924,1.0144574387641083,0.9688784781007658,0.9779942702334344,0.9519491498543816,1.0305097374467092
386,19.325000000000003,1.000158078502649,0.9948572776406838,1.0026416666975504,0.9845286670212106,0.9959565052123576,0.988099866455944,0.9779984737691269,1.005955863629611,1.0484193871060823,1.001391792264122,0.9737671910982144,1.0198081930413931,1.03789572951907,0.9586892612410656,0.9470295269827282,0.9638713653558826,1.046785031192948,1.002737146217007,0.9392563708105032,1.0882418641114804,0.9509161050688404,1.0426340600397528
387,19.375,1.0001429440395528,0.9908969444827368,1.002206027585629,0.9835141210863408,1.000567518995568,0.9872699289592062,0.9987403692195794,1.007571593136858,1.0230578587382184,0.9909952843358056,0.9959028212341344,0.9808530414125932,1.010625431929119,0.9833910806973856,0.9949907133661616,0.9988572575890874,1.018189978703715,1.00530149796063,0.9756579922515344,1.009168042183555,0.9189486769819606,1.025975673193415
388,19.425,1.0003778319398204,1.004880048812665,0.9917947177644778,0.9722973322519978,0.995726183631564,0.987445296506028,0.9964330886300854,0.9991597221958106,1.038954589519166,1.043511407894251,0.9598612420087798,0.9709278009196975,1.0086842960275373,0.9847462046934914,1.0385995127626668,1.033470626279888,0.9744884317279348,1.010390637107385,0.9655128803830714,0.9911573127969636,0.9283284533829262,1.0349491063119132
389,19.475,0.9996136480396,1.0003959903131696,0.9944952052076432,0.991725060783919,1.0004658246668288,0.9860988219627356,1.0038817553796897,1.0032789440774204,1.0206739143229135,1.0005972066173223,0.9999495708848845,1.017435735660721,0.992177942095624,0.9847988198108714,0.992452696648779,0.932497328085164,0.9388755587834215,0.993728342788431,1.015414327162505,0.9643884815764489,0.9720423584143576,1.0068753081052464
390,19.525,1.000524651001259,0.9915265428309866,1.0034493121002113,0.9835537153913082,0.9825541689325772,0.975957162304952,0.986052581538136,1.0113411069440308,1.0157752488113387,1.036071424096818,1.0196411869609534,1.023507125110569,1.0128757951991283,1.007682161119342,1.0000674344610094,0.9835688600346224,0.946764347852682,0.9848379811443446,1.0038747977901756,0.9594555589499026,1.0305263410943402,1.0354862735945805
391,19.575000000000003,1.0000753483754403,0.9925492466339382,0.9997145803120162,1.007971218696204,1.004987878467229,0.9923584048312368,0.9887783965564668,1.0117501163195712,1.059311444200724,1.0137979116511011,0.9871949313580118,1.0176441256693785,1.0198877505133743,0.9709747863819408,1.0366323792192116,1.015167396945488,0.9495098041082182,0.94193392801161,1.0126421049132854,1.0088541668649815,0.929307467850597,1.0093695325858385
392,19.625,1.0003078367824043,1.0006775379555393,0.9894750295983972,0.9952233334093414,0.9835485791253864,0.9877040001417096,0.9887923246936036,1.028367762944298,1.0003475915966855,1.000666478301052,1.0070442123883758,0.9786632956997862,1.056471651565132,0.9986951786740612,0.9698021106117932,0.9622647885085924,0.9434214832505912,0.9195532965904568,1.0464315519943308,0.9873891955192604,0.9635210088591256,0.9792750375408148
393,19.675,1.000152297108318,1.0029886612036565,0.9954787627420656,0.9837730851195248,0.9819027940831762,0.998636977039982,0.9955854495596232,1.019111742069486,0.9908279440610898,1.0079604157163249,1.0393699470842552,1.0276310313204826,1.006691343741862,0.9773777039681184,0.9548805189662948,1.0323708228614652,0.923634428685984,0.984876765635393,0.9748780167456936,0.9836269220241806,1.0073739506372166,1.0496390703061766
394,19.725,1.000029749140491,1.0025949947139798,0.9953603233142572,0.9884878242239344,0.992992970356334,0.987802258508135,0.9963228609759328,1.0143434455055278,1.0214808626390304,1.0176929237170058,1.012642338487642,1.0079074148351124,0.9842327965724652,0.9624808442778146,0.9699419360939217,1.055744491979153,0.9624808442778146,0.9736724820019752,0.9537762371590228,0.9425845994348624,0.9637243595804992,1.0091507349234634
395,19.775,1.0003302502230802,0.9967643802764766,1.010806639214905,0.986223885194378,0.9776488726563772,0.9762846661162412,0.99177815467922,1.01282591272704,0.9880558196911328,1.0326533805290663,1.0156937447174577,1.006899859481809,1.0119249367593224,0.9761783643079174,0.9737038944364144,0.9675177197576568,0.9390613162353728,0.9873134787296806,0.9724666595006628,0.9514336655928876,0.97865283417942,1.047382497345044
396,19.825000000000003,1.000056747632592,1.0022508977486322,1.008238690847112,0.9892056124476678,0.996283139616998,0.9936654240886154,0.9948288532123414,1.0040393337751683,0.9899528919232912,1.0093269699849212,1.0349507506470774,1.0046396930345272,1.0387005722073923,0.9823396178462872,0.9860326239284156,1.0180386766401994,0.8875524617383119,0.9749536056820292,1.024193686777081,0.9355615408059872,0.9330995367512348,1.0329865584011977
397,19.875,1.0000697867856545,0.9954622058928484,0.9855911085041322,0.9764210568394972,0.9890580019537012,0.9896367933329776,0.981244318333468,1.0231102281011373,0.9964821144532668,1.0079859641365028,0.9691216070985438,1.0309936635029744,1.033791897209707,1.068039639714672,1.048442582105229,0.993325857578669,0.9639302711645038,0.94433321355506,1.0092484668863415,0.9235113398450262,0.9957754897798494,1.0240837394516542
398,19.925,1.0006125748440506,0.9981437540486596,1.0168571333094267,1.0042564842803656,0.9926426990755554,0.9966739303036708,0.9740222500694964,1.0174059766196957,1.0465526643838576,0.9856094557277474,1.015926381861244,1.007573759355076,0.9914872271209764,0.9907841444184372,0.9456931070955812,0.9725039941524144,1.0188137081596726,1.0127203247376648,1.0236884148972782,0.9920028211028388,0.9554425205707934,1.0082808596730588
399,19.975,1.0001133754256102,0.9948878108471144,0.9936734752453832,1.0043923089214004,0.9926455889444744,0.9870109834270872,0.9851964494469114,1.019099584339665,1.001612472248937,0.9902235166640536,1.0213122873146816,1.020696668093877,0.9994578049761212,1.035546149904798,1.0331209832773864,0.9652163177098584,0.9494527346316824,0.9737044009057996,0.9094374852793892,1.0003812338073284,1.0137196502580923,0.9856817544534242
