,r ($\AA$),g_full(r),S(DMT),O(DMT),O(DMT),N(DMT),N(TFSI),O(TFSI),O(TFSI),O(TFSI),O(TFSI),O(DOL),O(DOL),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
376,18.825,1.0001063309857583,0.9989717074720093,0.9855253489123956,0.9713834890479732,1.0186775777748918,0.9825926517437896,1.0125107995389309,1.0074684150790754,1.0427651062980616,1.025284840170564,0.9931797159940868,0.9981686647804756,0.9799543132082298,0.9839271009644796,1.0633828560894711,1.0302762914540575,1.0130608778436432,0.9773057880373972,1.0501402302353058,1.0554372805769725,0.9560635351366328
377,18.875,0.9994798229327184,0.9958769230512712,0.9881515839469016,0.9844618697478008,1.016977476127383,1.0248757705848346,1.0181881635989634,1.0232038688383671,1.0108317959145046,0.9994628640385226,0.9962166686822308,1.0030009173875507,0.9787211496444628,1.0735635759895523,1.0590737608534972,0.9339344483148384,1.016921571366791,1.0129698036024124,0.9932109647805184,1.0630255286178758,0.952779272823882
378,18.925,0.99995847404009,1.0109226822079869,0.985116282900432,0.9848868926843636,1.0070230485348457,1.055722591405904,1.0370961058612498,0.9792209543475052,1.0224610100761655,1.0088237617309723,0.9952711093151732,0.9917719140538944,0.970935796816279,1.040381946925945,1.0639674318688508,0.9670048826591284,0.9670048826591282,0.9761770156924806,1.006314024230638,1.0521746893973984,0.9777547295378676
379,18.975,1.0001001978659592,0.986092410711299,0.977991917692614,0.9848374047506582,1.0126757187867053,1.0412328089638472,1.012778401092576,1.0071536925598834,1.0094697490145208,0.9896178365461928,1.0063179232199353,1.0013453825245924,1.0153551392260909,1.0544573910576476,1.077918742156582,1.058367616240803,0.9971074217046972,0.993197196521542,1.0479403490857215,1.0961664596779754,0.9629528017375424
380,19.025,1.00007017495688,1.0028201461037418,0.9928328019596584,0.9924923243183826,1.0066788927048658,1.0469573976677695,0.9791569500350876,1.006803734506667,1.0150319441708275,0.9775113081022556,1.0017773923256932,1.0062291866873432,1.0139149023739962,1.0074320705173854,1.0670741235982086,1.0268805660872184,0.9789076103482957,0.9944664068041624,1.0281771324585407,1.1033779819952307,0.9701227116691322
381,19.075,0.999647950718236,1.0064887602556956,0.969909695945785,0.9869573462877496,1.0019728263902743,1.0476966567776618,1.0215042403582202,1.0215042403582202,1.0244508872054074,1.0015325228383962,0.9972705776233248,0.9877985368589244,1.0111860157081372,1.016345128033178,1.0240837965207406,1.0988909252338426,1.0060269033830949,1.0318224650083028,1.008606459545616,1.0563282485522505,0.9394190781865768
382,19.125,1.00005351486888,0.9923605610120444,0.9813542985653289,0.976637328945308,0.9987621626392164,1.0083533341999251,1.0790292623399076,1.0132387670206613,1.0011880327295126,1.0103075073282193,0.9918793535071124,0.997080127367337,0.931489191153678,0.9853769956005844,1.0213021985651891,0.9982074252308002,1.0225852415282108,1.0354156711584266,1.0341326281954049,1.0585104444928155,0.9833346006798568
383,19.175,0.9999021067773988,0.9989230334517268,0.9789244624878684,0.975349298963603,0.9843989316343992,1.041009411563936,0.9998615138768462,0.9859295485182252,1.011525484874761,1.0011575106543924,0.9937738873950344,0.986469859313489,0.963652149364799,0.9930084400077008,1.064484625920851,0.973863033066678,1.0708664282345248,0.9968375213959056,0.9993902423213744,1.0057720446350489,0.988098359452078
384,19.225,0.9998486136852198,0.9870652259232028,0.9786183216139852,0.9576122043186934,1.0006247302090523,1.063643082094928,1.0062708188788982,1.0017583936821322,0.9907996467757,0.9811301642111996,0.9843123368933132,0.9955142181879274,0.9891196962695435,1.0386391675847069,1.0500667378882065,1.0513364679219288,1.0195932170788755,1.0195932170788753,1.0132445669102643,1.0475272778207625,0.9825378303804532
385,19.275,0.9999456632576617,0.996545833804768,0.9633755519739208,0.9718892576438376,1.006275783141817,1.0376106427113574,1.0113176659801053,1.0629416812695145,1.0020189303068578,0.9872692116527404,0.9869828543353169,0.9910187317378472,0.9726263750178564,1.088836279565444,1.0458891409282922,1.0446259897919052,0.9978893977455926,1.0256787227461035,1.0357839318371975,1.011784060245848,0.9906327233600234
386,19.325000000000003,1.0004541873781068,0.9773162242127486,0.9713764294904652,1.003385323271659,1.0007454145061996,1.04213698402463,0.9907797589165906,1.0051342628287758,0.99779751638477,1.0147039321035656,0.9952456045781592,0.9832005439736188,0.9638300236255658,1.03922741791179,1.0304310552450642,1.031687678483168,0.9776528792447068,0.938697558863492,1.060590012959554,1.085722477721629,0.9855131858259072
387,19.375,1.0005354151842123,0.9715125184363308,0.97107480159991,0.9444835037873368,0.992413497375432,0.9970970675251354,1.038669224064216,1.031687640523302,1.027562159340034,1.01264695813899,0.9945271257119944,0.9926790055287384,1.0063673795546704,0.9776140258531084,1.0413714623217891,1.0876268574069103,1.0638740869577938,1.0401213165086785,1.0801259825282423,1.0613737953315712,1.001481605611592
388,19.425,1.000119946438406,0.9890529911009937,0.9843717276318308,0.9820855291934024,0.9872022590317892,1.0342761735449504,1.0260676324850704,1.012491968424498,0.9941806075986104,0.9941806075986108,0.9910152642308112,1.00044559680683,1.0074118573489774,0.978806335473636,1.078303802866128,1.052185717675599,1.0409922525939437,1.003680702321759,1.0758163661813156,0.9812937721584484,0.9695292119195662
389,19.475,1.0006826989043658,0.9713088641362028,0.9906960504297334,0.9791070619749416,0.9956782323822604,1.0534715430315778,1.00101783173573,1.0123252186019007,1.020491664671913,0.9941077619841816,0.9932499038765598,0.9979113868211476,1.0047203346742324,0.9824482090287444,1.0269924603197205,1.0628753294152296,1.111131601647119,1.012144376556062,0.9824482090287446,1.0554512875333997,0.9949731232239392
390,19.525,1.0004675884675729,0.9513626958081944,0.9843355109534324,0.9797020761454416,0.984766528144874,1.046833003712381,1.0290212182760805,1.0052721710276804,0.97027357508267,1.05995747719176,0.98259244504267,1.0020822700966885,0.9860399880286768,1.0254323471009832,1.0377424593110791,1.0057361675648298,0.993426055354734,1.0266633583219926,0.936799539188293,1.0315874032060317,0.9898837577595846
391,19.575000000000003,1.0005616362552636,0.976633288615834,0.9852096511942388,0.9858528783876196,0.9711658574721008,1.0318543431675378,1.0156878997072454,0.9886401962256018,1.0119571819856388,1.0016977082512215,1.0007075225746302,0.9854638746586744,1.0042790634424337,1.043470441527992,1.0495940943538613,1.0104027162683025,0.998155410616566,0.9369188823578808,1.0851112807438985,1.0410209803976451,0.9378186844057632
392,19.625,0.9998671023646136,0.9903284739799556,0.969209999252112,0.9714498374808224,0.9798758955793055,1.0154679916231522,1.040831493089219,1.003404862877096,0.982681026313358,1.0361918281868898,1.000786446981349,0.9878865694205372,0.926058368384122,1.008916222397438,1.02841218804763,1.0040422309848898,1.049126651550959,0.9467728318874504,1.01622720951626,1.07715210217311,0.9588956421610076
393,19.675,1.0004956826213205,0.974477446775766,0.9761753275498496,0.9858320244524524,0.993154135290689,0.9789237720528984,0.9884637396522824,1.0349326140879902,1.0204687922437634,0.998003707251666,0.9974985141138284,0.9966891377838408,0.9528777021554596,0.99773326828746,1.0559242729992435,1.020767207652541,0.9868224549040002,0.954090014753622,0.9625762029407569,1.048650397410271,1.0132211802558182
394,19.725,1.0003605859119633,0.9732387029141312,0.9763005300333012,0.9577184068273028,0.9698601350584948,1.0137709591572135,1.0131585937333794,1.0073411222069562,1.040102672382076,1.0091782184784586,0.9913550219445844,0.9845676768567132,0.9661456300581218,0.9770011989351796,0.9878567678122374,1.014392602845045,0.9516715382220454,0.9649394557384486,1.0348975662794864,1.036103740599159,0.9699118478317952
395,19.775,1.000414401036932,0.9589741822418638,0.9723151529007223,0.985971264598766,1.005615056041337,1.0113926417597403,1.0159621868279318,0.992505188811215,1.0333264580870598,1.0174853685173293,0.9781071598131148,0.982857197509241,0.9924682631945024,1.016469914057731,0.990068098108179,0.9924682631945024,0.997268593367148,1.053672472895735,1.051272307809412,1.024870491859861,1.0320954785993015
396,19.825000000000003,1.0003087161783932,0.9666852255030264,0.9841396997877064,0.9679394392240808,0.9923966067846506,1.02781769262344,1.0038726623323015,1.0141781184069694,1.0084191870711257,1.0159967283024989,0.992311874860576,1.0018779731549805,1.0591106416843956,0.9898565072788772,1.0447822000832538,1.0185133904811603,1.0364239424825878,1.0280656848819214,1.0722450464854425,1.0674688992850618,0.960553869480624
397,19.875,1.0006115224205192,0.9556919578818178,0.9955211221765662,0.9656752471045223,0.972746743637271,1.026573311363019,1.016319641390533,1.0196370052051609,1.0181291125621486,1.011494384932893,0.9875520132502836,0.9882885272868996,0.9361728627285884,1.000326840631309,1.026463646443529,1.0038909505147935,1.012207206909591,0.978942181330402,1.064480818534029,1.037155976093982,0.9973325034162712
398,19.925,1.000814207654542,0.9600070091876636,0.9864956699283448,0.9928074211204604,0.9826672306806686,0.9983224430637349,1.008524716302138,1.016926588380823,0.988120169825332,1.0313297976585678,0.9869988217041776,0.998611235735308,1.0047693340851496,0.9976768446680778,1.0236826391973408,0.9905843552510066,1.0165901497802696,0.9905843552510069,0.9894022736814946,0.9633964791522316,0.9983040716233296
399,19.975,1.0004614553129287,0.9779598127399024,0.9885640722106056,0.9774450428626836,0.9941235868845664,0.9990036053205984,0.9933308412736498,0.997212206147878,1.0151261978750858,1.005273502425121,0.9751087910181852,0.9796520071281928,0.9538748221209478,0.9844552726451702,1.049144687215641,1.0656110836517607,1.016211894343401,1.0938391918279669,1.0126833808213758,1.065611083651761,1.0067785214579852
