,r ($\AA$),g_full(r),O (DOL),O (DOL),C (TOL),C (TOL),C (TOL),C (TOL),C (TOL),C (TOL),C (TOL),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
328,16.425,0.9991860854140218,1.0053899645049411,1.0099102960385995,0.9989327229261944,1.0111259025074264,0.9982841495442146,0.9925767037827872,0.9980247201914229,0.9853126819046072,1.0026944485416815,1.0305831039668376,1.020141072516953,0.9801889521869616,0.985636968595597,0.9656609084306008,1.0713056508596677,0.947899824633762,0.9729386879259748,1.0319588656861909,1.0784596118002998,1.0194394340400843,1.1070754555628284,1.0677286703893516,1.0346598509392864
329,16.475,0.9995795958764524,0.9895478880222,1.0065023622451457,1.0012589582005702,0.9957150314425708,1.003579671727175,0.9989382446739656,1.006029313783035,0.999840744378756,0.9837246782217808,0.9810171791074096,0.9652234342735732,0.9832734283693856,0.9891396764505246,1.0026771720223835,0.9510432495179982,1.0488140508703157,1.1323636447532053,1.0345928434008878,1.0381481452682446,1.0399257962019233,1.0719235130081362,1.0505917018039943,0.9577547887573972
330,16.525000000000002,0.9993053961107078,1.0069088273079698,0.9857595289268574,1.0131500046122934,0.995849821128527,0.9962342696503884,0.9961061201431018,1.010330715451977,0.9950809240848046,0.9946964755629424,1.0185963586719982,0.944590018213663,1.0015524742028057,0.9706043681929564,0.9818174500805832,0.9293945933041274,1.019506996837418,1.03187536594983,1.0089055375982066,0.9859357092465832,0.9806349796269788,1.0654466535406637,1.0159731770910143,0.9840966806030468
331,16.575,0.9986805908041382,0.992049110746944,0.991714100494265,0.9911245192638624,0.9966017528236042,1.0220772577526331,1.0078109749923772,0.9902328765913472,1.0033527616297964,0.9990219257918612,0.949599446229546,0.989723366492767,0.9611908009722544,0.9946274011916048,0.9553951236009,0.9606774309486836,0.9589211650785764,1.052003256194263,0.9958027483508294,1.0080966094415809,1.037953129233405,1.0906411053366227,1.0028278118312586,0.9710716575268696
332,16.625,0.9991227785957824,1.0005762968482983,0.9875893676272036,1.0016314619767577,0.996440349609036,1.00580967437029,0.9955540621316202,0.9936548746800145,0.9950476121445256,0.9815000749897392,0.9957439808767812,0.9704847877704272,0.9727005064639672,0.9549747569156488,0.9456687384027817,1.000296275647145,0.9653819204762152,1.0439392196108075,1.0858364458159246,1.0666335504719129,1.0247363242667964,1.0142620177155173,1.0317191953009826,1.0128547554407688
333,16.675,0.9990100707914,1.0031081978664285,1.0051769740540757,0.9999127343396624,1.004191781912671,0.9947527063839764,0.9936200173205332,1.0074639947626176,1.0080932664645303,0.9781399334534752,1.012246459697156,0.9787692051553876,0.981412146303422,0.994186361852255,0.9897814599388642,1.001247553101296,1.0741286574864854,0.935307506276601,1.0671875999259912,1.013394403832161,1.0203354613926554,1.0116591394420376,0.9353075062766,0.9588752297791971
334,16.725,0.9990609627716304,0.9989291643317324,0.981901962666987,1.0027003319988406,0.9940682268325376,1.0285966474977497,0.9906904465500712,1.0063283182281564,0.991691270337468,0.9826838562508912,1.0070789360687045,0.9970081467080176,1.0123332609525415,0.9593521517071878,0.9746772659517112,0.960771880905599,0.9486975484705188,1.0314929708824916,1.0987642515922194,1.0556416357526506,1.043567303317571,1.0470171125847365,1.0470171125847365,0.9827732155176234
335,16.775000000000002,0.9999653359410764,0.9883224338224904,1.013016185374934,1.0110331015500222,0.990887054508066,0.9875293800010734,0.9870319467407784,1.0166292257283434,0.9989703449878632,1.016504867413269,0.951900722732429,0.9610410588903532,1.000213928138601,0.9923793542889516,1.0019549445496347,0.9619115670958692,0.9721993913428848,1.001348226709426,1.0785069085620358,1.0493580731954943,1.021923875203455,1.0956532823070604,1.047643435820992,1.0236910014771772
336,16.825,0.9997791295767096,1.006841673332579,0.9900975557329575,1.00033535190832,0.9904457290520834,1.010101354478853,1.012573760192912,1.0081234299076056,0.9952669201944984,0.9921764130519248,1.0081234299076052,0.9981719969085174,1.0094214429074868,0.9540395549125622,0.9752404339106194,0.9954055247572564,0.9800653711222987,0.9749519865773132,1.0448349086921205,1.0056322938472286,0.9732475250623178,1.029494755057163,1.0380170626321388,0.9929357948069568
337,16.875,0.9995577220217348,0.9991064220694712,1.0155090588410125,0.984093565359362,0.9908524497368304,1.008056882697658,1.0116206580966869,0.999208888603518,1.00252688638882,0.9851995646211288,1.0266745369374104,0.9969968900799822,0.9802225679431747,0.978502124647092,0.9694697973426571,1.0335693437830762,0.9674886808198956,1.0030705762616083,1.043735599623566,1.0030705762616088,1.0115424561286834,1.0844006229855223,1.0454299755969807,1.0372693076433892
338,16.925,0.9994309509492788,1.007509760765587,0.9935333039073224,1.0039421187717923,1.0002772047339294,1.0082178518159657,0.9797536861219004,0.9908705920367492,0.992580885254419,1.0151811884879045,1.010355718338052,1.0090729984248006,1.03429982338542,0.9573366285903088,1.0056524119894623,0.9988371526523864,0.9499901418144112,1.039262265070021,1.086424896223928,1.0476841634903618,0.9870464948639102,1.000521532336455,1.0476841634903618,0.9823714818632306
339,16.975,0.9997249479159672,1.0033399932234202,0.9990279868856514,1.0178321603928924,1.005809086311172,1.014431694996042,0.9935431218439628,0.9960934708916004,0.9875923073994743,1.001679949757854,0.9538305438164632,1.0235400844518914,1.005687641118428,0.99293589588024,0.944054205800519,0.966170111430791,1.0281255605173405,0.910912548731976,0.992961656981731,0.97454246941546,1.0281255605173405,1.0214276741296051,1.0415213332928104,1.0284672894146734
340,17.025000000000002,0.9999059962171516,0.9936449038324776,1.00483799574271,0.9999099297447924,1.0108966242155462,1.0061880408709365,0.9817999938039912,1.0108966242155455,1.0216418528737543,1.0087234319026492,0.9980989361507124,1.0281010633593073,0.9761255472092064,0.9942958496031438,0.9524618975798926,1.0071136598190231,0.9588387901748056,0.9704913449165132,1.0021197077868629,1.0470652760763068,1.0603824814954017,1.0121076118511836,1.0220955159155047,1.0330856076325377
341,17.075,0.9998396135928777,1.0114310321710611,0.9898860359333354,0.9902216601954617,0.9985035140807328,1.0120665501537125,1.0055850992869793,1.0064252873622963,1.006425287362296,1.0039047231363445,1.0057051261548813,0.9699971329538936,0.9695770389162348,0.9889013646485346,0.9775588256317504,1.0111536185220904,1.0061888708043063,1.0243929457695164,1.007843786710234,1.0359773571110125,0.9962593753687372,0.9797102163094558,0.9962593753687372,1.0002953437515625
342,17.125,0.9997228378491658,0.9851340920861736,0.9943138219980948,1.011654346458933,1.0115350194541606,0.9956645278194544,0.982777211304054,1.0049720341916877,1.0226324308979775,0.9919653906715156,1.003599773636808,0.9643411890667456,0.9927410162025349,0.9990056839530768,0.9856410594185872,1.0282914237000544,0.980578701640372,1.0332272225338146,1.0760041457597371,1.1122000038739792,1.0381630213675754,0.988805033029972,1.0085482283650131,0.996678807360018
343,17.175,0.9992354562711944,0.9970352789714466,0.991887076154038,0.9774193061851152,1.0168055435505068,1.0066030844739302,1.0051794855330125,0.9985360238087294,1.0023322876511769,0.9911807626139872,0.9965192586424289,0.9990105567890356,0.9724367098919036,0.9873844987715402,0.9965192586424286,0.9552492691430964,0.981420481996332,1.0353986085061302,0.981420481996332,1.0370343093094576,1.0239487028828402,1.012498797259549,0.978149080389677,1.0090604874076563
344,17.225,0.9998153200439828,1.0020349532167598,0.9897043628939162,1.011146926252209,1.000060047555404,0.9775324536076412,0.9879116591961395,0.9981729192665862,0.9932192075084396,1.0133878910951797,1.0039522496510915,1.0109700079751325,0.9742299791022097,0.9944576354479764,0.9890911143766504,0.9594689188127836,0.9757311038774064,0.9854884149161808,1.0684255587457605,1.0749304327716092,1.0749304327716096,1.0228914405648146,0.9806097593967936,1.0043060862052442
345,17.275000000000002,0.999869900813557,0.9907685743267024,0.9980162199287812,0.9834911044172612,0.9800904555525768,1.0169112742943225,1.0044813163751345,1.001901513788133,1.0144487354612757,1.007999228993773,0.9685986076650256,0.98501553321867,0.9891197646070812,0.9722924159145956,0.9644943762766146,1.0072778792345964,1.0202124266404984,0.99110969497722,1.0072778792345964,0.9571565080367276,1.0460815214523016,1.0622497057096796,0.9991937871059082,1.038244901531635
346,17.325,0.9992236938443742,0.986131323544336,0.9983199802952336,1.0107003668323309,1.0012567482242534,0.9912301901959254,1.0048709726298135,1.004987560513864,0.9870330263701138,1.0032387422531088,0.9977008177607192,0.9609756342848635,1.00178139370248,0.9597514615023351,0.976889880457734,0.948424771918536,0.9886122622540676,1.0255847533627551,0.990219761867488,1.0352297510432826,0.9805747641869604,1.0159397556822285,0.9387797742380084,1.0501237270533508
347,17.375,1.0000329127214496,0.9939544427771247,0.9849607594516364,1.0153243657214834,1.006630527677287,1.024134121606268,1.0091807201702512,1.0029211567784302,1.00465992438727,0.9833310417188428,0.9684355992031206,0.9935897706109936,0.9960240452633689,0.9765498480443696,0.9810126849070574,0.9925201650819196,0.9461705921553892,1.0660401773102104,0.9829305982695348,0.995716687352715,1.0037079930297033,1.0180923432482816,0.997314948488113,0.98112032290189
348,17.425,1.000128843076183,0.9883342252905648,1.0013685364966665,1.001899169201787,1.011810975085987,0.9870314603754858,0.9849568963532114,1.0110042001884356,0.9936009131126884,0.9831128394445232,0.993946673783067,0.987089087153882,1.0306549316216465,0.991122961641638,0.9891060243977604,0.9693522632698408,0.9836541819082484,0.9868323860501164,1.0408618564618783,0.9836541819082482,0.9757086715535772,1.0360945502490757,0.9645849570570384,1.0102797492600224
349,17.475,0.9996731022966164,0.9895432706067002,0.9984343165163624,1.0236768387561772,0.9974345913504724,1.0028205547918183,0.9951426920137294,1.0186346602153435,1.0129049118734863,1.000528655455075,1.0135351841910911,1.0002994655214017,1.0147384313428816,0.971822616262372,0.9826518406284817,0.981193359232372,1.0017336388942413,0.9574930365456,1.0048936819191443,1.045974241242883,1.0096337464564986,1.039654155193077,1.0048936819191443,0.9699236139547848
350,17.525000000000002,0.9999243877386254,0.9955921511132164,0.9924455734665348,1.0086146356500252,1.0043987814341355,1.0017781152999348,1.0195530682101703,1.0043987814341355,1.011577127801731,1.0079309836150163,0.9447501413795966,1.0037721004020446,0.9762551059929304,0.9798442791767272,0.9818382642788372,0.9190458606996724,1.0023098446604972,1.0195910488787816,0.9850286404422132,1.0258751231399763,1.007022900356393,1.021162067444081,0.9520372505709428,0.9575197847478026
351,17.575,1.000026701006266,0.9990980124978334,0.9948519204375602,1.0288283517848595,1.0024307076965573,1.008322027407251,0.9918943089832007,0.9756931797787918,0.993820317350158,1.0104746249938514,0.9849833377841168,0.9631741253935666,0.9635706565279404,0.9865694623216118,0.9774492462310178,1.0669090733647066,0.9388175008670406,0.9778698095553536,0.9841181789454836,1.0341051340665242,1.0356672264140565,0.9919286406831463,0.996614917725744,0.9867960515412542
352,17.625,1.0000682223158732,0.9983260877570486,0.9929929909831569,1.007115278685693,1.001595295614597,1.015226274218732,1.000356115741494,0.993709605513031,0.9939349109445044,1.0026091700562267,0.9719113050179884,0.9770370035840062,0.9924140992820596,0.9868941162109632,0.9612656233808744,0.9785424535124864,1.0002878413683192,0.990968389430105,1.0235864712138545,1.0173735032550455,1.0189267452447477,1.0220332292241523,0.972329485553677,0.9942809157142668
353,17.675,0.9994906997022456,0.9836266082142744,0.9837002605248868,1.0139711983129316,1.0230445154874066,1.0172196698939169,1.0059060274911764,0.9982889217150738,1.0064661087982427,1.0190119300765288,0.9495618480003012,0.9922960517294636,1.0083703852422683,0.9879834256650528,0.9801422873661242,1.0255258453993188,0.9529359135713548,0.996180979341206,1.0795821776116326,1.0610485779959815,1.0409705117456944,1.031703711937869,0.97455844645628,0.9829426939014548
354,17.725,1.000695273155965,0.9905354173066836,0.9860679377905496,1.0151645811763352,0.9898801440546504,1.0218476923098188,1.014830425619661,1.0039146774349688,0.9992364996415294,0.9987909588992968,0.9769594625299136,0.974620373633194,0.9773493106793668,0.9956721737036712,0.991773692209138,1.0197482503274824,0.8892081881620668,0.9951760033316398,1.08425039869157,1.018212484890242,1.0627496825702072,0.9659964600240752,0.9675322254613162,0.9841278948290446
355,17.775000000000002,1.0003767971543422,0.9861358410578138,0.9933456075643288,0.9825468834737182,0.9990500382068462,0.9771196715145014,1.0187652163444096,0.9955057365191948,1.011898131824584,1.0133380043851925,0.974184546679414,0.995505736519195,0.9710832827027192,0.9734092306852404,0.9695326507143714,0.9452981522904232,1.0720505701258107,0.9865308665260308,0.9544609776761132,0.9987479670402856,1.0506706442258658,0.9773680411403408,1.0445620939687383,0.9986544688220644
356,17.825,1.0003370478830012,0.9840149280486452,1.0085646086939568,0.9982992467530152,1.0032554985297018,1.0180141149313902,0.9960964681855984,1.0023743871027349,1.0063393885240837,1.0185648095732438,0.9933980644405142,1.0072755694152362,0.998409385681386,0.971425348230538,0.9729672932277288,1.0493402961946754,1.0235243988932143,0.9977085015917536,1.034154474252639,1.091860597632376,1.0053014125627715,1.0235243988932146,0.9688554399018856,0.985389390934694
357,17.875,1.0000286663929951,1.0043704516061251,0.999185489068258,0.9963364502818056,1.023169739313249,1.0205411722244546,1.0197745068235562,0.9967745447966048,1.019445935937457,1.012107852814572,1.0085483348818298,1.0004983481723964,0.985548372854878,0.9966650211679045,0.942998443105018,0.9996852182017472,0.9860943315494576,1.0434780751924584,1.035927582607853,0.963442853795642,1.0011953167186682,1.0223366959555635,0.9860943315494576,1.001241544224288
358,17.925,1.0003413958976834,0.995982212501098,0.9944783567013769,1.0144200669464936,1.0101724415856477,0.9840332085958304,1.0027663255718664,1.0122417975306748,1.0247668466716284,1.0147468073588657,0.9804390640597312,0.9968305414137622,0.9903501899017036,0.9834886412418756,0.9838698383896444,0.9340485263192164,1.037664841939837,1.0301564132716765,1.0451732706079977,0.9520687551228024,0.9520687551228024,1.0286547275380438,0.9986210128654,1.0174074078596145
359,17.975,1.000042886349149,1.0034812158407265,1.0051903599170997,1.0040188449526626,0.994920939561506,0.989830444878358,1.0217814221449215,0.9922132296236617,1.0180989366294528,0.9991449670645428,0.9840900998101284,0.9848482585927248,0.9791620677232517,1.0072139426793187,0.9973578785055656,1.005019877111501,0.9870997604319496,0.9542462131861064,0.912432607600486,1.0677402854899314,1.0139799354512773,1.0513135118670094,1.013979935451277,1.0097437173926762
360,18.025,0.999947058897356,0.9850325740961456,0.9989840743547505,1.0061037209752577,0.9972716360678624,1.0085810130834292,0.9775610075550192,1.0082578880258417,1.0007183033487963,1.008150179673312,0.979769028781868,0.9616740255569626,0.9899474680958776,0.9884395511604686,0.9737373610402325,1.097466515035784,1.032123447834736,1.0306383781256203,0.996481774815982,1.002422053652441,1.1152873515451602,0.9697505200519164,0.9192581499420164,1.0206520420204517
361,18.075,1.000090214938889,0.9997329785430562,0.9914224120430156,0.9955108268868524,1.0094355533227564,1.0049367955511563,1.025930998485289,1.006329268194747,1.0320364554610315,1.012220498609937,0.977730022361006,1.003972776028671,0.9769802293990724,0.9923509851187052,0.9837283660564732,0.9555316064880106,0.9983606893135942,0.9525778766379712,0.9437166870878502,1.0352823124390966,0.9762077154382932,0.9909763646884936,0.9673465258881724,1.0140184715288585
362,18.125,1.000411039751008,0.9998981019029772,0.9934543763933752,0.9919433489303496,1.0039804621637185,1.005578309053104,1.019106746049898,0.9917303026784317,1.0211306854431197,1.014100159129825,0.9488547444799283,0.982036698216162,0.968614784345326,0.9645136439959036,0.9853921766838708,1.0266408362313648,0.9605480785340664,0.9546731667387512,1.0046099169989318,1.105952145468123,1.017828468538392,0.9825789977664992,1.0339844759755092,1.045524481287735
363,18.175,1.000136272687497,0.992314500415102,1.0065939102554156,0.989777197400432,1.0136132103957336,0.9993116025985526,1.0023837998290583,1.0127657077114562,1.008210380783465,1.0128716455469908,0.958843349424308,1.0055619348950982,0.9781240354916187,0.9985170688320428,0.978124035491618,1.031224572994012,0.9859441738965414,0.9786408837195296,0.988865489967346,1.045831153348035,1.0443704953126332,0.968416277471714,1.022460624781598,0.9684609914932056
364,18.225,1.0005496175823625,0.9996235873621284,0.9872928182318124,1.0001573776642765,1.0266020739450863,1.00363417040239,0.9981555879059678,1.0233359959183723,1.0007895217984788,1.0055306028049984,0.9897269994499324,1.000789521798478,0.9698144592225496,0.9937832576443988,0.9937832576443992,0.9689205180226662,1.0037842248180842,0.9558466279743848,1.032837313814267,1.024121387115412,1.0618904028104483,1.108375345204339,1.0241213871154122,0.9890798042649156
365,18.275,1.000235087426575,1.0086292190944346,0.9947812359634256,1.0000359137677604,0.9933298891993256,0.9990928790628236,0.9888242789424084,1.0051702138279677,1.0136575261723926,1.031575185566178,1.0055893403634957,0.9945872688059072,0.9810180472182162,0.954979811198592,0.9949540045244942,0.9607364506600372,0.992520212937512,0.9289526883825626,1.019969825813513,1.0026332282076185,1.0373064234194085,1.0084120940762498,1.0401958563537252,0.9904858162796774
366,18.325,1.0003648868071653,1.0144384136602749,1.0032011357244242,1.0117808923022755,0.9921892960768322,1.0113640498293934,1.0061535189183717,0.9994840393522636,1.0210556373238953,1.012197734775157,0.9541524204263712,1.01287510379359,0.9712950671236336,0.9986503544065,0.9913556111310692,1.0129745775655277,0.9210166017297916,0.978490336627127,1.0560798787385288,0.977053493254694,1.0603904088558291,0.9095218547503248,1.0187219510552612,1.0146020226098145
367,18.375,0.9999807859983916,1.0044955812081149,1.0010882013532707,1.010946088266947,1.009598712918632,1.0187194075841526,1.0186157633265895,1.005867519646373,0.9972650462686662,1.010324222721571,0.972545890839953,1.0080958711839716,0.9827030280811012,1.0128116849030768,0.9939484300266582,1.033191914822004,0.9317304681382392,0.997466053313636,1.0946403966163971,0.9803176397896196,0.9688853641069424,0.9588821228845986,0.934588537058909,1.024486470201394
368,18.425,1.0001070714697566,0.99301891122264,1.0067778927923754,1.008249946664212,1.009280771678693,0.9901074264093396,1.017115041788752,1.00835302916566,1.0275263744350132,1.0090746066757976,0.9669138635835092,1.0073222041511785,0.9683570186037832,1.004075105355562,0.9925298651933716,0.9650552548452784,1.0091152149339435,0.9806894342315788,1.0005874807232331,1.0645454873035545,1.020485527214889,0.940893341248268,1.013379082039298,0.9897392746184536
369,18.475,1.0008708495301477,1.0023470414110698,0.9921678495855896,0.9885489435448483,1.0141802685693464,1.0050555168606252,1.0169484516719915,1.0220747166768918,1.0045428903601354,0.9944954109505312,0.9868060134431832,0.9914709145976416,0.9781938882349516,0.9864471748928398,0.9781938882349516,0.9584251462796922,0.9626659655110186,1.0093149770556051,1.125230702711851,0.9994197321825116,0.9640795719214604,0.9824564552572064,1.0276918603913507,0.9586847882734466
370,18.525,1.0003718354249391,0.9958707910626756,1.003983654842288,1.005245934219932,1.0052459342199314,0.9833218242729556,1.0006571670217277,1.0129958521546762,1.0010650574393452,1.0079991945388531,0.9854122626632492,0.9804156050474272,0.993264153202398,0.9864829750094966,1.0004022355107158,1.003873939178853,0.9532584464471454,0.922326756444436,0.9940320378143538,1.0080918969064945,1.0263697137262775,0.9841901364498556,1.0179337982709935,0.989025006362153
371,18.575,1.0002295996120507,0.994851379063323,1.0209930696782064,1.016170722152915,1.0005513698012287,1.0094767140021923,1.0156636003233153,1.0133308399071534,1.010795230759153,1.0005513698012292,0.9971536535429074,0.9790494042261798,1.0227125937547588,0.9960886977007468,1.005673300280191,0.9677113895025726,0.9663129626391298,0.974703523819788,0.9872893655907752,1.0054689148155342,1.0306405983575089,1.0656012699435846,0.9998752073617618,0.9898293654039668
372,18.625,1.0002220551504386,0.9895170681296012,1.0066966445235928,1.0036604610829922,0.9924627214930624,1.0231304046943113,0.9959935402826798,1.0063842355778398,1.0075948020199943,0.9991208369249124,0.9879230973349828,0.975918313450283,1.0405322973002842,0.999927881219682,0.970269003386895,1.005641387988336,0.997295816303786,1.041805531954722,0.95278610065285,0.9889502446192354,1.093269890676117,0.9722591012501338,0.9694772440219506,0.9859271038559542
373,18.675,1.0004507125063689,0.9957053180685128,0.9943198282938344,1.026790169553217,1.0112373036995326,1.0116386679796274,1.0214720928419565,1.005417521638154,0.98825919866409,0.9970892128261812,0.9745626426058448,0.9510326616852712,0.9893127798993387,1.008628435878914,0.9970390422911686,0.9822782627629764,0.985045243784844,0.9974966583832472,1.0597537313752674,0.9795112817411084,1.0307004306456584,0.9808947722520424,0.9947296773613802,0.9876428178053728
374,18.725,1.0002344755101964,0.9958416805465828,0.9913136360024168,0.9944661761408594,0.9976599655463696,1.0187190144389549,0.9981589951409804,0.9918712222488812,1.0239089222229094,0.983786942816183,0.9515496310043104,0.9871803440595384,0.9630772146398252,1.0015024934248744,0.992420154802954,1.021075039009876,0.9866722411995704,1.0196989270974637,1.022451150922288,0.950893331476852,0.9825439054623336,0.9825439054623338,0.9880483531119822,1.0226898642132172
375,18.775,1.0005646471845706,1.0033385181363934,1.0059495090104718,1.012803933899075,1.003869180512394,1.0100242328454407,1.0040677305876538,1.0045641057758028,0.9864960489271816,1.0096271326949215,0.9788022335108733,0.9961753650960856,0.9867938740400708,0.988531187198592,0.9732428314036052,0.8815021674630256,0.9896367501176516,0.9348850626975884,0.9608921142221184,1.0608139437637347,1.0745018656187504,1.0033246719726678,1.0307005156826994,1.027851193174104
376,18.825,1.0005583606568942,0.9967172101455108,1.0018465606504612,0.997457394901922,0.987977550340929,1.0158245937388446,1.01947828383006,1.0122696520284724,0.9992348657571072,1.0053572653694152,0.9573655522793916,0.9905450082428646,0.976374615591798,0.9984942529007804,0.9898537695769588,0.943540778961278,0.9721329237782864,0.925840879788844,0.9680483316615704,1.0102557835342971,1.038847928351306,0.9203947569665564,0.9530714939002812,0.9284111163248716
377,18.875,1.0001089690229803,1.0058460305744228,0.9980312514746726,1.0075030958947475,1.003475833836477,0.9868756560840924,0.9962071169508168,1.0074048699908875,1.0112356802414382,0.9938496952581708,0.9540190912428336,0.9963053428546774,1.00833801607756,0.9952739708641448,0.9763654843710434,0.9981388930600692,0.999493219916324,0.9602177410849244,0.9520917799473924,1.0279340838976825,1.0184537959038968,1.004910527341345,0.979178317072496,0.9513178788866756
378,18.925,1.0003906725595304,0.9911585046895246,0.9874323448974592,1.002088761674119,1.0026750070495134,1.0049222809885254,1.011077857430166,1.0162563582461497,1.005313111238788,1.019969245623647,1.005752795270334,0.9777107248139696,0.986602113007451,0.9612958543029269,0.971213171903349,0.9578450008432192,1.034634262514193,0.9618865409311648,0.8877916393188201,0.8904859993774508,1.0103850219865171,1.0117322020158332,0.9834414214002104,0.9816818393211036
379,18.975,1.0003189795651355,0.9974449745134684,0.9795512922438776,1.0004107751006326,1.0148925788012049,0.9933156632204864,1.0025490279960192,1.0107132663238587,1.0063395672196591,1.0063395672196584,0.9817496589227136,0.9892335440565668,0.9892335440565666,0.9953567228024466,1.0103244930701525,0.9822856947725211,0.9662046192782914,1.0037271287648273,1.005067218389346,1.0305289212552102,1.0653712514927065,0.9983667702667508,0.9434230956614662,0.9864427074853148
380,19.025,1.0000396121872177,0.9873776935792024,0.9993925264459594,1.00299061925156,1.015752790231048,1.0146892759827577,1.015269374663643,0.9978664142370692,1.0056010633155463,1.0180731849545912,0.988439810672674,0.9931772832332416,0.9363276125064328,0.9735506111966048,0.9749041747853388,1.0157879477268592,0.9597996356474257,0.9811285164395902,1.0211201679249005,1.0784415350538437,0.9744632411920392,1.0437821037665758,1.0171210027763693,1.019868728490666
381,19.075,1.0005144108560058,0.9903026162129404,0.9995985603114907,1.0261115629888002,0.999759086818687,1.0161091632745964,1.0103385480548637,0.9999514406593452,1.005048817436775,1.0133200325850589,0.946236630655667,0.9792253143284714,0.9533056342998392,0.9809084104342268,0.9482563459825728,1.0250565313173132,0.9428398366967784,1.03964336423386,1.0224043798779414,0.9706874268101858,0.9985350169235924,0.8977532622274531,0.9441659124164652,1.005151864137127
382,19.125,1.000551153822376,0.9972095735493154,1.0007323931379328,1.0106117729073296,1.0021924000004052,1.022475434730724,1.0257283742629444,1.013960387131675,0.9978870388548188,1.009272327217592,0.9804742448882248,0.9677495108357136,1.0035796830362056,0.9607174209645888,0.971098125060059,0.9590228192207536,0.9524270639303772,0.8851503599685356,0.9761717829757328,1.036852731647197,1.0170654657760676,0.9550653660465276,0.964299423453055,0.9914631666693408
383,19.175,0.9999098858706884,0.993204802612516,1.00528271370219,1.0130574692459715,1.0187680524998943,1.0080131207050056,1.0090600609682254,1.005062652690479,1.0013507735754292,1.0216233441268563,0.9920234875940208,0.976033854483036,0.9700377420664168,0.962709160223882,1.017007289329935,1.0143928228048429,0.9159717856633642,0.9986454568622064,1.0065191398335251,0.9986454568622064,1.020954225280941,0.990771773890888,1.0130805423096223,0.9801128425215526
384,19.225,0.9999418339556804,1.0087138893655816,1.0064727179765078,1.0175470873941048,1.004102248238065,1.015180038246915,1.014422582519814,0.9858286288217568,1.0171683595305547,1.0075107990100187,0.9809051665956012,0.9703007864161896,0.9901839992525868,1.0044336351186716,1.0117241464920164,0.9790976017922928,0.977792138323236,0.9908467730138004,0.9464610150658822,1.0143451154568148,1.022177896271153,0.9908467730138,0.9804030652613488,0.9574375650506018
385,19.275,1.0001634373046635,1.0084419800928248,1.0008243197383797,1.0009718680958222,1.0081304134967146,1.024237140648722,1.00360922692773,1.0091665187521073,1.0144412364159223,0.9956971504320064,0.9649436626242264,0.974174418535902,0.9906579112353256,0.9824161648856148,0.9860425332794874,1.0233751467447856,0.9753232680270734,0.9285700887341646,1.0259725455943915,0.9389596841325888,1.0285699444439975,1.006492054222346,0.9831154645758916,1.006704086781499
386,19.325000000000003,0.9998201312369048,1.0103774130003529,0.9854244980503472,1.004981950261604,1.0180068911554374,1.0190376418736546,1.0184754142091732,1.013415365228835,1.0122909098998705,0.9966422399051208,0.948806036118776,0.9953772276600366,0.9957051937976508,0.9547094265958372,0.976027225540781,0.9883706783564536,0.9573629708001724,1.0258383249869605,1.0374662153205652,0.9586549586150171,1.0155024224681997,1.0581380203580857,0.963822909874398,0.9658268093423206
387,19.375,1.0001475971708986,1.0043111698942992,0.9985494823770538,0.9963524432908076,1.0131323309959297,1.0228273772255565,1.0133187741926537,1.0125730014057592,0.9947676761186572,1.027022349151837,0.9742589244790636,0.9687122393765372,1.009496688659821,0.9843734679013174,0.989593877409578,0.9729933706588796,0.922865574812518,1.0038412450258725,0.9524281210808851,0.9819906673492528,1.0012705888286229,0.9717080425602554,0.99227329213825,0.9673405501435004
388,19.425,1.0002638455589856,0.9983548953993272,1.0110386126142712,1.0020806703208769,1.0042137434738043,1.0073669820476971,1.0069960128037094,1.0085726320906556,1.008572632090656,0.9975362970820316,0.9919717584222212,0.9984637201920002,0.9877519832718654,0.9786632367941744,0.9806108253251083,1.0153034755705794,0.9654334056118228,0.9922865202049996,1.0587799468166752,0.9999588386601926,1.0357629914510948,0.965433405611823,0.996122679432596,0.9718400524851204
389,19.475,1.0003131265176777,1.0008184748855775,0.9912938036994812,1.0084751451853131,0.9933434046720117,0.9992484741406172,1.0212079512269945,1.0047844767674343,1.009490079000229,1.009951412552465,0.9907599367794964,0.9926975376988824,1.013042347352438,1.004323143215199,0.9849471340213372,1.0380843713560208,0.9350392315522976,0.9414000426512934,1.0469895068946131,1.0113689647402406,0.9884700447838578,0.909595987156317,0.9859257203442594,0.9587170263371292
390,19.525,0.999923234879626,1.0008898587171833,1.006925496772524,1.0004710782921131,0.9992777464251712,0.9760536723993064,0.9981762093172248,1.011394654612579,1.0101095279866412,1.0092833751556824,0.9471383233157188,0.9622385611704816,0.9962944167578174,1.0133223445514852,0.9677003493307146,0.9922735281478772,1.017586628355731,0.9492412577945254,0.9973361481894482,0.9694917379608086,1.0580875886882974,1.0163209733453389,0.9707573929712012,0.9947273490863936
