,r ($\AA$),g_full(r),O (DOL),O (DOL),O (HME),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
347,17.375,0.9998006516223448,1.0204851543386588,1.0028527449236857,1.001548942508081,1.0038446771007452,1.0034418501837703,1.0312369074550192,0.9885372542557104,0.9800778889992424,0.9410280918052484,0.993395591011949,0.9822873336044669,0.993395591011949,1.0108514240808484,0.9457887735513124,1.012438317996203,0.9140508952442212,0.9976542961113192
348,17.425,1.000188170020378,0.99665430211956,1.0101978454067049,1.009683181327071,1.013311702794946,1.0073039259009045,0.9952883721128218,0.9972909644108364,0.9792676337287124,1.0744817948070011,0.9419465954475474,1.0113697951120233,0.9845471952416572,1.0665927948451286,0.9750803952874106,0.9687691953179126,0.913546195584807,1.0158455950903922
349,17.475,1.0000936371614555,0.9928294490845164,0.992081329538827,1.0177080590423149,0.9923886340291328,0.9736718339491294,1.0011496893857306,1.0166806511542443,0.9716806850044484,1.0150032590129667,1.0401038032853127,0.9946090667916868,0.996177850808708,1.0087281229448803,0.9804900106384924,0.9302889220938008,0.938132842178909,1.0063429309190015
350,17.525000000000002,1.000191548239226,1.0162571161980152,1.003834708175393,1.0009364649881651,0.9906936200755516,1.0085118506524495,1.0330614127806212,1.0029684011396367,0.9669359793063536,0.9639842724229076,1.0092197803521377,0.90938969388763,0.967103962624924,1.0294977666652407,1.0154591607561698,0.9499456665138364,0.9936213293420584,1.0247704810019818
351,17.575,1.000046491806131,1.0133675018652846,0.9981311172667696,0.9678129980458064,0.9949074669629904,0.9787653196952882,1.0047502396871986,0.9708911015159216,1.0299477378611723,0.9724659451517966,0.977118892257786,0.9290384388292284,0.9600580862024914,0.9988326454190702,0.9321404035665548,0.9693639804144704,0.9988326454190702,1.0273042503295289
352,17.625,1.0000482965313475,1.0044636672299458,0.9904903111914564,0.9915249988981172,0.9610840339898092,0.9927939349075984,1.041337486929894,1.0135423885945478,0.9892706125833995,1.0163064764785157,0.9484498983828332,0.9422811185559532,0.9592452630798738,0.9808359924739544,0.9638718479500336,1.0810786646607575,0.973125017690354,0.980977622623041
353,17.675,1.0005848602055312,1.010123660415059,0.9960829927252238,0.9848127251959108,1.0288366752936675,0.9860171390536736,0.965385907956222,0.9568220007082228,1.0085947127074877,1.01823205736536,0.9032209063075254,1.0811048199436424,1.0243659854217777,1.007497683266628,1.0289664314640914,0.9384909926319278,0.9338905465896148,0.9811155335137705
354,17.725,1.000467454053026,1.003051224729011,0.9857447007703684,0.9920416294318049,0.9967192967648276,0.9901390140289053,0.982010429472764,1.01762137133776,0.9967192967648276,1.0201197674567466,0.9880980707204368,0.9789490145100616,0.9576012166858552,0.9804738572117906,0.963700587492771,0.9347285761599192,1.033843351772308,0.9981807040951344
355,17.775000000000002,1.0007087913188986,0.9899683995749428,1.006599232377677,0.9830175410783382,0.9941989719594776,1.006900700985673,0.9614823971950344,0.9841915490903536,0.9830368464516088,0.9325098582592506,1.0371329155273616,0.967384210681954,0.976481867835702,0.9507051725667484,0.977998144027994,0.9734493154511192,1.0204538774121554,0.984403637330123
356,17.825,1.0003817632535148,1.0018947732625716,1.0062808491323152,0.9796941382497444,0.959157911938057,1.002025304650372,0.9962841359835438,0.9836535649165228,0.9603061456714224,0.9393479804573652,0.9996592472604068,0.943871325467594,0.8564199886031841,1.0644938590736757,0.96045692383843,0.9860892122297228,0.8941145303550844,1.0022440158376802
357,17.875,1.0003115902455595,0.9992291592314072,1.0038052355241311,1.0089647525785106,0.9876734665739414,0.9728298190994198,1.017741367868486,0.9846286158099368,0.9545607145153931,1.0015713649475222,0.9445957483786516,0.95359189836321,0.997073289955243,0.9236047317480146,1.004570081609042,0.9835790649784047,0.8891194901405404,1.0062377352626417
358,17.925,1.0005960765650972,0.994728980272698,1.0055366146545033,0.9815956806306272,0.9833065796436684,0.9753583740345398,0.9897408413272494,0.9833065796436686,1.0139639441360233,0.957225454744448,0.9840635516064412,0.9676624924130008,0.9467884170758948,0.954243443982004,1.0302847184243198,0.978099530081554,0.9244233363575662,1.0177024587276828
359,17.975,1.0008443687363529,0.9956371361187666,0.9934451929883298,0.9761423853588252,0.9688105805159348,0.9865005950008804,0.9891352780092764,0.9801020791233476,0.9812312289840888,0.9845274341331204,1.0201127630776914,0.9533902713066212,0.9637693255821208,0.9133567762439792,1.0616289801796903,0.9163222203226936,0.9845274341331202,0.986585089208146
360,18.025,1.000874132537489,1.007489234400623,0.9998247783321093,0.996055261688134,1.0008730292750008,1.01434775966165,0.9709291839713362,0.9963814524794516,0.99563285634686,1.0513238716654183,0.9200927011489776,0.9599044045640774,0.9289397463523336,0.984971032640252,1.020359213453674,0.965802434699648,0.9702259573013262,1.0104138105975211
361,18.075,1.000314714451192,0.9816439985100338,0.9996853257372442,0.9844845068598936,0.987526525479526,0.9797096928240148,1.0407554335622895,1.0161882452163986,0.9633315672600876,1.0337845784668993,1.023520050737441,1.007390078591148,0.9326056622765216,0.959000162152272,1.008856439695357,1.004457356382732,0.982461939819606,0.9756987232981555
362,18.125,1.0012158401120388,0.997028667916622,0.9831897403226064,1.0157185559054345,0.9439571562582412,0.9839365181703548,1.0087385297269436,0.9928208208174908,0.9783838290158942,0.9872569141091836,1.0426716301153116,0.9668409661069248,1.0135059901120862,0.9785072221082162,0.985798632109022,0.9639244021066028,0.9814237861085378,1.0027325598251808
363,18.175,1.0011962455088963,1.0100854492049811,1.0009562962234642,0.9829826529816404,0.9678540726327906,1.0039323149751311,0.989206501774176,1.014976674875848,0.9800028685235784,0.9383243547972382,0.9209211210142914,0.9513767801344488,1.010837828892852,1.012288098374764,0.9977854035556412,0.9020676177494316,0.9687800139173957,0.9635264867125096
364,18.225,1.0013292011743764,0.9962969934363594,0.9923076785851817,1.0002757431363256,0.990742639682027,0.971337850360834,1.0258909373204137,0.9596217511480388,0.9717039784612336,0.9793371946150242,1.0168375879287068,0.959144675138426,0.9822218402545376,1.0125106194694358,0.9980873912718656,0.9721255805162394,0.9634716435976972,0.9490189802405408
365,18.275,1.0006877703284744,0.987158867533866,0.9875693001584388,1.0056422740516369,1.0100894225513182,0.9929754344979972,0.9685788983368802,0.974769064228507,0.9849646315794218,0.9955022580081262,1.0213222012994023,0.9811578450685278,0.9811578450685278,0.9366901649557728,0.985461168950407,0.8993946913128174,0.9352557236618124,1.0037283397143049
366,18.325,1.0012395039378588,1.0096046251082278,0.9968144856526788,0.9947014211938382,0.988288423786483,0.9998770018594648,1.031021305430603,1.0346427360784096,0.9861155653977988,1.057128528191611,1.0171830507430757,1.0200362991322565,0.9629713313486338,0.9301589748730508,0.9586914587648624,0.8773738796731994,0.9330122232622314,0.9929741116042584
367,18.375,1.0009981513412127,1.0010728258223571,0.9971483767586397,1.0051476604868843,1.0041676234527104,1.002006574047862,0.986519053313118,1.0110109465680623,0.985078353709886,1.0230058622040616,0.9719265126349266,0.9492245794930884,1.0230058622040612,0.9960473165981292,1.0556398910954536,0.9350358712794412,0.9846963500272106,0.9995221022831052
368,18.425,1.0006850277920565,1.0012325530341912,0.9866965783430104,0.9928384622272408,0.996217434700567,0.9768734068423036,1.0037401122010026,1.0320397085121655,0.958245824460272,1.1148325819549123,1.001938143275934,0.9384350215190082,0.9356126605520348,0.9906486994080362,1.0414511968135765,0.9934710603750102,0.962425089738291,0.9907782976157032
369,18.475,1.0008315696920926,1.0037854560024393,1.0026476049154194,0.9839870988716756,0.967317586095816,0.9808564694371196,0.9794313238222458,1.0000959352379208,0.9990270760267644,1.0372252971284672,1.0063471421395276,0.9698547771525994,0.9768725396500858,0.9656441196541076,1.011961352137517,0.9319588596661744,0.960029909656119,0.9570652630500384
370,18.525,1.000775075273865,1.0074279638624632,1.0210085694679571,1.0019329898905178,0.9996657157565778,0.9833648923163778,0.987617281039908,0.9706077261457874,0.9794668693198084,1.1000371233294002,0.9716063931944958,0.961834489814666,0.9520625864348364,1.0246538686849995,1.0302378134734735,0.946478641646362,0.991150199954155,1.0012639775047076
371,18.575,1.001345350791618,1.0014819880871872,1.0018130565130017,1.0193843834840692,0.9798402997597498,0.9953485634969548,0.9770206154438948,1.0069797612998588,1.0112092877736416,0.9997062574396391,0.9163974026530026,0.8816853798252375,0.9802675246560912,0.9983177765265284,0.9177858835661132,0.9719366391774272,0.976102081916759,1.000556347794605
372,18.625,1.0006737887724582,1.0026979896606023,0.9940705061370856,0.986631162259836,0.9682762048403528,1.027873219620533,0.9921150107524253,0.9872070212999398,0.9893104453510044,0.9971079870352576,1.0413011388152134,0.8990544315234799,0.9694872671727848,0.9777734831315266,0.9998700590215048,0.9239130793997048,0.950152763269054,1.0030971737401295
373,18.675,1.0005426759888405,0.9920299571987228,0.9975325005429316,0.987607551859834,0.9871582915346376,1.0115670094461269,0.9798356761611914,0.9815791560120116,0.9425252073536298,0.9862812683369516,0.9904022207116188,1.0123806333765089,0.9643028556720614,0.9725447604213946,1.0563374587062897,0.9931495222947296,0.9450717445902824,1.004671368730024
374,18.725,1.0012784952263716,1.01280198388801,0.9971642795562344,0.9993015958849664,0.9655921554771564,1.0134555597357229,0.9759972433594544,1.0054783256926283,0.9766909158849408,0.959159919331737,0.996050685459881,0.9591599193317372,0.9482293219604354,0.9728231660458644,1.000149659474119,0.972823166045864,1.011080256845421,0.9905714446857458
375,18.775,1.000901596770072,0.9910825005160752,0.9907584479066988,1.0083265690260506,0.97943056576786,0.980810531341326,0.9866753850285588,0.974945677654094,0.9815005141280594,1.0111384111036472,0.9880344420327308,0.971725757982672,0.9418265038908972,1.028806152157878,0.9989068980661028,0.9635714159576424,0.9391083898825536,0.9972011428465812
376,18.825,1.000695146190057,1.0090327928846523,1.000200854945399,1.0031172152959784,1.0119823923716085,0.9649693073411194,0.9642829849319158,0.9831568511850316,0.9903632364816752,1.0693111111889235,1.0138853772334928,0.9476448659209044,0.9760336564834424,1.0125335300638476,1.0111816828942035,0.9422374772423264,0.9557559489387724,1.0319697817172084
377,18.875,1.000558934332712,0.9917025189367688,0.9844563252969464,1.0025393445513595,1.0103828016556298,0.9875126504019384,0.9629357714427472,0.9817097762032408,0.9953635978472356,1.0461723644497372,1.0663427827874572,0.954733134652074,0.9601119128754654,0.9991080549950572,1.0797897283459368,0.9937292767716652,0.9695247747664016,1.023792805055982
378,18.925,1.0011300304904416,1.0087947975174665,0.995463269684324,1.0079035761535704,0.960231137754587,0.9789060714803656,0.97517108473521,0.9727942749882926,0.9520820757651558,1.0567028615082514,1.0005237220356598,0.9510325753574254,0.97778454653485,1.0299508903308263,0.9965109263590468,0.9550453710340392,0.973771750858236,1.0035264943106763
379,18.975,1.0006922085018248,0.994411799988945,1.0049447478448772,1.0130597761076392,0.9899662907641154,1.0112449930220953,0.9876019905132284,0.9740917033653046,0.9781447895096822,1.071099659113806,1.0059022885590525,0.9260687735940484,0.96332441391105,0.9566716209973,1.0059022885590525,0.9260687735940484,0.9047798362700472,0.9803229786621024
380,19.025,1.000915643621479,1.002320432913961,0.99525117041482,0.9847390852699928,0.9629306576371528,1.0019048224263742,1.0311354460182902,0.9773779773435016,0.994849154662808,1.019152010292869,0.990033381427358,0.960914752561848,0.9119425131062168,0.9767976410339446,1.0800364161025724,0.9026774948308274,1.0178284362535277,0.9751769381286286
381,19.075,1.000853536341497,1.0029119736061012,1.0086884652840429,1.001784742863305,0.9368329658781828,0.9705897013593447,0.9979961598688022,1.0060175623593752,0.9896405322744556,0.9809000394090964,0.979583395060896,0.9532505080968934,0.957200441141494,1.0282992359443006,0.8992680898206884,0.9611503741860942,0.9743168176680956,1.0503194409106278
382,19.125,1.0004866040771667,1.0010476915789774,0.9970502465012304,0.9927596893897164,0.9618640814983778,0.9931171833514184,0.995112062193102,0.995112062193102,1.023372845783617,1.0569835317222844,1.0661519142774962,1.004592774263931,0.9652997061701656,0.9928048538358007,1.0556737627858257,0.9548215546784952,0.9168382555211886,0.9874989531442278
383,19.175,1.000663243881388,0.9976979563504258,1.0080744624667934,1.024116529625468,1.000182391117486,0.9697535617580916,0.9889369541803182,0.9819912431308916,0.9836449838569458,1.039751896489979,0.9198807505287284,0.9837251652254818,0.9993605320899928,1.000663479328702,0.9693927455996804,0.9550603259738782,0.9576662204512962,1.0275467376620704
384,19.225,1.000645364508742,0.9993144403964588,1.0161891136338086,0.9819224066168506,0.9834706009595756,0.9946576201742386,0.9703094018835025,0.9551740229460192,0.9923544103359252,1.0473123870838927,0.9552836996049862,0.9863919883302502,1.0213888131461726,0.9475066274236706,1.0278697066306028,0.9293601256672664,0.9423219126361264,1.0003854277313249
385,19.275,1.0002645400938115,0.9892173192846132,1.0167041186704655,0.9989779252533676,0.9718284065497524,0.9849214130374552,1.0091434750397053,0.9885219898215732,0.9737923575229076,1.0663857026461705,0.9864390115167117,0.9864390115167117,0.998044176358084,0.9877284742768644,1.004491490158847,0.9632286818339654,0.9825706232362532,1.0103993348456692
386,19.325000000000003,0.9999802417984645,0.9925470995494224,1.014080324759986,0.987312796844571,1.0055564427349832,1.0013232064151791,0.9729930864287984,0.9602933774693864,0.9970899700953753,0.9736443535549228,0.965947560246188,0.9479883758591404,0.9813411468636576,0.9608163647070312,1.0403498955639556,0.96338196247661,0.9454227780895624,1.003881755839235
387,19.375,0.9999337809078732,0.9882220506274656,1.0132957964618363,1.008231368357329,0.9540476024215452,0.9780202756233092,0.9511320070321416,0.9546955125080796,1.00004921856547,1.0145682945955314,0.9635208332322348,0.9852160043116358,1.0158444811296143,1.024777786868191,1.012015921527367,0.9520351544254922,0.9699017659026468,0.9931205474360028
388,19.425,0.9998730755299536,1.0096602493855404,1.008691518035686,0.9972686874009632,0.9526876683446917,0.9932961413526186,0.9771816679367744,0.9820160099615276,0.996841325504104,1.037283770604109,1.0398230209605446,0.9636455102674656,0.9585670095545932,0.9941165145446976,0.9890380138318248,1.0017342656140051,0.9877683886536072,0.9974201310798562
389,19.475,1.0000266225820156,1.017433088027908,1.0136382692163657,1.0215545743293228,0.9532529252853016,0.9853165958297117,0.967360940324842,1.00551670827269,0.9833927755970469,1.0685946928709649,0.9751242351021102,0.9587037492778516,0.9814398065729784,0.9978602923972368,1.0003865209855838,0.9182840918642928,0.970071777925415,0.9612557557089368
390,19.525,0.9998529639279432,1.0066556167271834,0.9926326726675242,0.992799491711076,0.9904845162139404,0.9780436478943456,0.971982712046337,1.01600424610029,1.0042013710278532,0.9927561588364,0.938720064114924,0.9701363982553168,0.976419665083395,0.9575698645991592,1.0028093857613247,0.9952694655676304,0.994012812202015,0.982574701976207
391,19.575000000000003,0.9998792802620846,0.99698840638114,0.9946035519226276,1.0097212116194334,1.0117726695204878,0.9860657729611528,0.996538953040882,0.987652618427778,0.9797183910946506,1.0577046328453594,0.928929718917379,1.0164466507130938,0.9514340728077052,0.9576852822216856,0.9926920549399711,0.986440845525992,0.995192538705563,0.9922965702627607
392,19.625,0.9999767898737244,0.9942280848865732,0.9973126180536932,1.0321196074971104,0.9611551362150932,0.9971510907251198,0.9665229539929042,0.9886257330780076,0.9766270815746656,0.9615187317151946,0.991371835934036,1.0212249401528772,0.952811576318032,0.9453483002633216,0.9590309730302908,0.982664680536874,1.0075422673859085,0.9972993017802092
393,19.675,0.9997140978807296,1.003227260564218,1.0103092813458932,1.0148461777834334,0.9986865957015038,0.9895762115318454,0.993346025671014,0.9820365832535078,0.9807799785404512,1.035842112330737,0.992527328660993,1.038317242826151,0.9702511542022676,0.9578755017251978,0.9355993272664722,0.9467374144958348,0.991289763413286,0.990153223900086
394,19.725,0.9999813739035968,1.0152933018900083,1.007542523112062,1.0225726798783117,0.98050242274373,1.004569584538842,1.0073826294239847,0.9892541179419524,1.011133355937509,0.9825766881640876,1.0207469605113146,1.0761554203701909,0.9185491345493856,1.0145904649714388,0.9751888935162372,1.0342912506990394,1.004740072107638,1.0187241119767836
395,19.775,0.9996077545087628,1.0120934772468442,1.0060176447812672,1.0095507699297457,0.9917214626514615,0.9907885167787884,1.0094474342322504,0.9690197797497508,1.005404668784,1.016816764256799,1.0400932925952069,1.0070161207458896,0.942086857486118,0.989864994601799,1.0192669251345257,1.0217170860122533,0.9714887880188452,0.9830520472632204
396,19.825000000000003,1.0002335734613006,1.0171089048026842,0.9952530956698796,1.0329621288586788,0.9929137013699032,0.9898195483584667,1.000339668597351,0.9712546302898498,0.9882724718527492,0.970251374616444,1.0336346302446535,1.0080375462409537,0.960500104519796,1.0116942725271965,0.9824404622372532,0.958062286995634,0.95196774318523,1.0002638934215595
397,19.875,0.9996335547404072,0.9994476083386754,1.002975546774452,1.0004210140358702,0.9910028003452432,0.9749940567547012,1.0100901484724276,0.9725311731253876,0.9737626149400452,1.011461526856932,1.0320788481477805,1.0381427661745009,0.935056159720258,1.0223765793050286,1.08301575957223,1.0066103924355558,0.9944825563821156,0.992787134403216
398,19.925,0.999680049046486,1.007558152180016,1.0079609682783226,1.0211216719362255,0.9563226004056632,1.0200365981264763,0.9648994847142338,1.0013512430256604,0.9863416954856618,1.052246325995244,1.0775871205432934,0.9122686037298218,1.0051848504060066,0.9665703063327868,0.9496764433007536,0.9870842828716848,0.9376093982778724,0.9898424645912012
399,19.975,0.9996790597909646,1.0073299962050608,1.0056695306852546,1.0193696725289207,0.9996971401153428,0.9771429973200576,0.9585510687996198,0.9902487829983992,0.9716568544779614,1.0205703435212985,0.9821488717652024,0.9905535687118484,0.9641388068795324,0.9749448458109348,0.998958265658494,0.8993025732911205,0.988152226727092,0.9715511124957436
