,r ($\AA$),g_full(r),O (DOL),O (DOL),O (NMA),N (NMA),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
259,12.975,1.0012904580268565,1.033800161948311,1.0113970851527414,1.0603518593383607,1.043682043056066,0.9576401451682194,0.9308984958314458,0.8933156373040894,0.9027113519359288,0.923671023037724,0.9737376982087822,0.8086008955885795,0.8683918068821018,0.9765848844608552,0.8683918068821014,0.8997108556548982,0.9224883456714784,0.8114480818406521,1.0881771537895315
260,13.025,1.0011412482821374,1.0371961675114083,1.0443371647675923,1.0747839779015047,1.002600361084278,0.9201791639973,0.8735605781361742,0.9158759099178118,0.9122898648515712,0.8699745330699333,0.9860537251838144,0.9691015121434048,0.9154195041821076,1.0340849954649742,0.9295463483824496,1.0086566759043598,0.9012926599817672,0.8532613897006074,1.066519076537186
261,13.075,1.002325565337524,1.0347606767848538,1.0219247774475564,1.0744889929124906,1.0319571369430378,0.9601293845001596,0.8967850440846558,0.9117314614860672,0.918848803105786,0.882550360845217,0.9476848205165898,0.9589000254931176,0.8972163981222149,0.9028240006104784,0.9028240006104786,0.9364696155400616,0.8074947583099935,1.0149760503757554,1.0961432353716971
262,13.125,1.0016425730343803,1.0252995263145324,1.0349859331245448,1.0602459247942762,1.007522423016547,0.959891273290384,0.9104487500156768,0.9238688634759538,0.915393002343147,0.8532366873692301,1.0211700369853995,0.9655204436891924,0.8820460537448823,0.9516080453651412,0.882046053744882,1.0211700369853995,0.86813365542083,0.8903934927393127,1.0793749687492904
263,13.175,1.0019156259261088,1.034124487976226,1.0181905693406568,1.088517304441437,1.004299046887434,0.9343941621436566,0.8909339685555796,0.9182718322642084,0.9266834826360943,0.9540213463447236,0.9167849243701884,0.9609673303639326,0.8753639187510533,0.8560341161287902,0.8753639187510533,1.0438093416022027,0.8753639187510532,0.8449885146303544,1.0600396131917416
264,13.225,1.001569711446944,1.027365343498282,1.0156031146578233,1.0862827271868762,1.0013872595861293,0.934298969765237,0.9461255390027716,0.9496039417196932,0.8723834014040263,0.9238637616144716,0.8989035869669841,0.9454931021451504,0.8879413481015326,0.8797196689524442,0.9043847063997088,0.8495735120724534,0.9235686244142484,0.8139462357597383,0.9902089693539672
265,13.275,1.0017592970088025,0.9990171303466162,1.0370218069490005,1.0577024096766163,0.98604039314364,0.9410831964468837,0.9293455483620736,0.9224410494886552,0.8892994548962487,0.9148461007278952,0.9574238437806404,0.8731052666295042,0.9710236142888884,0.9329442568657946,0.9139045781542476,1.068941961948271,0.911184624052598,0.9139045781542476,1.0761859213414404
266,13.325,1.002327615935081,1.008140989493171,1.0126467913872153,1.044894213385034,0.997477396771026,0.9059375191026796,0.8874350130393118,0.9655567053068654,0.9415719752247216,0.900455295083904,1.0609349436335194,0.9529517432636956,0.8422689628846262,0.9178572031435028,0.8071744227644337,0.9934454434023798,0.92595594317124,0.9205567831527486,1.0653975146692098
267,13.375,1.002243462513511,1.0302617267744016,1.0401005154339116,1.069327529521407,0.990889260484761,0.9352255154369368,0.9120999390552234,0.9828369962228172,0.9372660074706172,0.9263833832909872,0.9297635923164784,0.959237366136309,0.943160762234583,0.9297635923164786,0.937801894267341,0.8654571767095743,0.9458401962182044,0.9538784981690674,1.0745897332475016
268,13.425,1.0025701850067592,1.026913923666155,1.0181628972695926,1.053167002855841,1.0087188255847748,0.9437996602515812,0.924896662764425,0.9903820469163588,0.9086940934897196,0.9248966627644244,0.9760411364850854,0.9919982122859312,1.0026362628198284,0.8696606311461114,0.8696606311461114,0.9521055227838164,0.9148723459151747,0.8749796564130602,1.1239154664830615
269,13.475,1.0024752981731102,1.0175447705131522,1.0081032441258595,1.0802113283210772,1.0226038043081167,0.9428395402901714,0.9736644293117406,0.9227363517978436,0.8838701873793436,0.9347982648932404,1.063844490013182,0.9080955448251476,0.9344936711282048,0.855299292219035,0.9688112353221784,1.0295269258192086,0.9265742332372878,0.8896168564130084,1.088922710001088
270,13.525,1.002120294613102,1.008410795647442,1.0240305415527615,1.0680552488633992,0.9948339109614296,0.9817774467523892,0.942532955317165,0.9691393901885034,0.9864335728548738,0.9245736117790118,0.9852443458416854,0.9957256686697886,0.9564207080644022,0.9171157474590158,0.9773833537206084,0.890912440388758,0.8830514482676812,0.945939385236299,1.1038276793688202
271,13.575,1.002306636671684,0.9913209892160512,1.0100509028010891,1.052449089156521,1.0214376979474893,0.9329615172590836,0.9626736674902648,0.940884757320732,0.932301247253946,0.9428655673361436,0.988404189508648,0.9571914256294274,0.964994616599232,0.9311807890634104,0.9285797254068086,0.8895637705577827,0.8583510066785628,0.9077712161539948,1.1053458881921905
272,13.625,1.0023871278550556,0.9824579010713068,1.015333732577265,1.0767599418607776,0.9776732899039664,0.9588983092280572,0.9484113830847568,0.9582428763441014,0.9241603663783732,0.9300592623339804,0.9785811573492896,0.914030949080867,0.8804648407812873,0.955343082372658,0.8856288574427611,1.0095652573181333,0.9475970573804468,0.9759991490185532,1.1346345792161734
273,13.675,1.0026420097197828,0.998144034743632,0.974797780685827,1.0585320130238047,1.018559093856905,0.9427900005555097,0.930427674806335,0.9714185443957046,1.0000470882358994,0.9759730854611904,1.0611489183741665,0.9611856144693536,1.0457699485426573,0.9355539980835044,0.920175028251995,0.8996697351433147,0.8740381187574657,0.9740014226622788,1.1142691355983076
274,13.725,1.002517471619121,0.9970733173948828,0.99683063190933,1.0569281695527304,0.982845685090231,0.95918637947719,0.9578945459694772,0.9798557156006044,0.8984702046146607,0.9314119590613528,0.9338390401970555,0.997452053834457,0.9567397251065202,0.8905821909236223,1.0432534236533866,0.9134828758330872,0.9643732867430082,1.0025410949254492,1.1061653959160098
275,13.775,1.0030318941006675,1.0058698191954905,1.003821940521679,1.0659414450829898,0.9867487721321976,0.9246626266805056,0.9406935321361316,0.9253038628987303,0.9560832013735328,0.9342811699538812,1.018011074933629,0.93717644863617,0.9447546948515564,0.9952763362874684,1.0028545825028556,0.9498068589951478,0.8007680167592071,0.922019956205396,1.1534400055990797
276,13.825,1.0027084386453384,1.0038693749391436,0.9937039118857924,1.0769326279466578,1.0168657362044673,0.9326283379390086,0.9389944016792062,0.9415408271752856,0.9377211889311668,0.92817209332087,0.9981216300540744,0.9153628014315004,1.0332314361363788,0.9805667270129224,0.9228863313062802,0.9078392715567212,0.9429490776390254,0.9931059434708884,1.093598806798301
277,13.875,1.0019104448749885,1.0084019211160462,0.9870299270266912,1.0548726028877553,0.9908646296220788,0.9480397378098302,0.9082220688218174,0.9297109695455068,0.9726887709928858,0.9663685060741538,0.9934307313170884,0.8888590753889736,1.0282879499597937,0.9087774860419476,0.9809817246589794,0.973512320664114,1.0282879499597932,0.9535939100111394,1.0681247712657418
278,13.925,1.0022832798678856,0.990681751500474,0.9839624678456048,1.0615205694686924,0.968762512766235,0.9663436174523352,0.990815955816388,0.9832860055505256,0.9952084268048076,0.9575586754754956,0.9442861873806172,1.013500881743595,0.973949627821894,0.9269825137898732,0.8973190733485972,0.9517020474909366,0.9245105604197672,0.9220386070496605,1.0721214902346874
279,13.975,1.0022078205308167,1.0077157559105447,0.9996399850443632,1.064258233538463,0.9943701575665624,0.9700324264373104,0.943242834698836,0.930159545710279,1.0067902383575422,0.9912148943235456,1.0749819264191134,0.9375413148221496,0.9596299845430896,0.9424499080934696,0.9841729508996908,0.9350870181864896,0.9792643576283702,0.9129983484655486,1.1049594067546755
280,14.025,1.002099687582551,0.987295818774493,0.9768371766264572,1.0613527515874484,1.0084342714887455,0.93900370908172,0.9538496175257004,0.9321993343782295,0.969314105488179,0.9557053560811972,1.0502730430759926,0.9698577056711024,0.8675109126103328,0.925994794359344,0.9771681908897288,0.9917891613269813,0.9576735636400584,0.952799906827641,1.1061211716509414
281,14.075,1.001457330535937,1.0055626216097726,0.9988704090964778,1.0701808092868117,0.9800332080231816,0.9464705626296452,0.9440137928369656,0.9476989475259848,0.9476989475259848,0.9753376076936252,1.0404047834148868,0.9508815811210478,0.8976515689463325,1.0379852374069454,0.8444215567716175,1.1154107096610764,0.948462035113106,1.016209323335471,1.1267924515963916
282,14.125,1.0022731320407658,1.0094546865068146,0.9788651505520628,1.0618504926014,0.9926716490925662,1.0062556079843206,0.9550280497596644,0.9416113083198736,0.9556379016432917,0.9910093108936489,1.1315524495294755,1.0306496833293946,0.9345518107578892,0.8696857467721233,0.9633811725293407,0.9057224489864378,1.0114301088150932,0.9393567043864652,1.0977956203123933
283,14.175,1.001577883150748,0.9874432232288396,1.0040522912693246,1.035073010217585,0.9750154128386704,0.9579914427245954,0.9840304010287412,0.9470914136670464,0.919841341023174,0.959202557064324,1.032933730049562,1.0186205605800531,1.013849504090217,0.942283656742672,0.8826454506197182,0.9494402414774266,0.8850309788646363,0.9971508063757898,1.1519180367960924
284,14.225,1.0015385213148995,0.9973452265620676,0.97633421601268,1.0760982546566509,0.9884722104871878,0.9416478008302792,0.9596870307312418,0.9380399548500864,0.9843406449292252,0.9951641828698028,1.0849047962660088,1.0375290409705502,0.9688341957921346,0.9996284367341828,0.9333023793205406,1.061216918618279,0.9427775303796324,0.9996284367341832,1.0927846412794375
285,14.275,1.0010825574974092,1.0093279618115296,0.998335058915606,1.0565540226594134,0.9702919392831448,0.9189411043426212,0.9708890420150116,0.9929818430940744,0.9852195075798088,0.929091850784353,1.060852520282905,0.926775815945598,1.002046948205138,0.9220713701793758,1.0091036168544705,0.9079580328807122,0.9032535871144914,0.8562091294522778,1.104944698204071
286,14.325,1.0013267887274038,0.9816870495294144,0.989261623382586,1.0476993887947763,0.9903848737556884,0.9682738844731306,0.987248020604876,0.9819115448178232,0.9617515251778446,0.9825044865719396,1.1165272909343342,1.0347732005939545,1.0090790579155493,0.967034097169068,0.9436757856432454,0.9530191102535742,0.8595858641502825,1.0394448628991193,1.0948851002553073
287,14.375,1.0011902215260278,0.9993162176330148,0.9999799211204836,1.0668448360145326,0.995236225334238,0.9703821491869796,0.9709709733066312,0.965082732110108,0.9692045009476744,0.9833362798193293,0.9835147113707396,1.0020715927173571,1.0136696435589934,1.0067108130540114,0.8860910843009966,1.0113500333906664,1.0136696435589936,0.9208852368259048,1.1403961011225028
288,14.425,1.001458351652802,0.9830631647985896,1.0141512054330744,1.0448714199399107,1.001958371714263,0.9753617132535324,1.0472858683675512,0.9724379671106848,0.9718532178821164,0.995243187024886,1.031993790056786,1.059636480861878,1.06424359599606,1.025083117355512,0.9467621600744164,0.9744048508795096,0.9421550449402346,0.9721012933124188,1.1542233752493714
289,14.475,1.0006866366653246,0.9899202131166656,1.015666429812227,1.047284726493877,1.0063723130417277,0.9297271025840934,0.984895169258352,0.9494714632885656,0.9756037053974252,0.9947673496105888,0.9905615544159648,0.9722601862050456,0.967684844152316,0.9676848441523156,0.9905615544159644,0.9814108703105046,0.9448081338886676,0.9127807395195604,1.1593589951470251
290,14.525,1.0007647323846387,1.010094408690704,0.9931926895277996,1.0467378670727083,0.9941349359062778,0.929681229442582,0.94063901068291,0.9735123544038952,0.986777036957976,0.9960046422129896,1.1200704939276465,0.9655780120065915,0.9269548915263274,0.990569442905586,1.0382803564400291,1.0314645116493948,0.9837535981149512,0.8542525470928901,1.0863622003032145
291,14.575,1.000682179763143,0.9793958788855311,0.9829467538584188,1.0516983577322974,0.9838429766521616,0.9960560214156666,0.970853913915788,0.9353418533477766,0.9462245815863608,0.9949104710747632,1.0695274546436204,1.0469635842924894,0.9431697806772854,0.9589644899230771,1.0514763583627154,0.9905539084146612,1.0176305528360183,1.0627582935382809,1.0454900254124142
292,14.625,1.0004347523782728,0.9967558611909644,0.9951528443669198,1.028059160049147,1.002295059971341,0.9807240488306986,0.9454543904620776,0.9676401433068548,0.9283884267353248,0.985274972491166,1.0308531624846338,0.9681055786812214,0.9815514894962384,0.9569006530020407,0.9905154300395832,0.9994793705829276,0.9501776975945322,0.9613826232737128,1.1085330247951997
293,14.675,1.000732968857028,0.9932656000912932,0.992628755295338,1.0440481519442315,0.9896718780599252,0.9559726220143118,0.950322665619428,0.9791374432333348,0.980267434512312,0.9932623342205444,1.0483237274506831,0.979325775113164,1.0483237274506827,0.9392624479494436,0.970422813521226,1.0527752082466515,0.9459396691433968,0.9459396691433972,1.0687642004933973
294,14.725,1.0002631723100497,0.9921189456868368,0.9852665674624562,1.0266154840035184,0.9971995675564268,0.9764274050191728,0.9898953692263336,0.9781109005450676,1.0123419762382686,0.9876507085251396,1.0323738724958902,1.0168993176619048,0.875417673465466,1.0279525711147517,0.9682650024693789,1.019109968352474,1.0876401397601243,0.9748969545410868,1.1270258143084302
295,14.775,0.9996426658558596,0.9754681193162438,0.9788188041400012,1.0347549744578883,0.9856701439550292,0.9720594418705376,0.968157827138258,1.026682048122436,0.9954691302642082,1.0077313479942265,1.0232026860668113,1.056138394845786,1.086878389706162,1.01222411647382,1.027594113904008,1.1154226706479398,0.9002427066253061,0.9595269824274604,1.1452888609896912
296,14.825,1.0000312585006892,0.9844999042846084,1.005716678051147,1.0214024630081482,1.0051510316158154,0.9439224244415132,0.955548448437567,1.0336088952682143,1.0020525444217825,0.9992844434703416,1.0337598825928394,1.088283083151533,1.0337598825928391,0.9857794661011882,1.0533882347939696,1.001045962257623,0.9181706974084074,0.9814176100564932,1.0802937651921158
297,14.875,0.9999400679177852,0.9897727123718408,0.9837809769248552,1.0402599150241854,1.0065915604257525,0.9408868262673772,0.985429101502712,0.998076908051017,0.954084537448218,0.9892784339304572,1.0224893409802231,1.0658151605132833,0.9293388289841434,0.992161267307081,0.9575006116806328,0.981329812423816,0.9358377019141028,0.970498357540551,1.0941979933094297
298,14.925,0.9999155608951732,1.0029568359500616,0.9856149385410614,1.0390282473731085,1.012342446928011,1.0187121510289705,1.0372838470799008,1.0258130936366792,1.0017791340413575,1.03127535718107,1.017801773771572,0.94464054690427,0.9640067540162036,0.9467923476944852,1.0371679808835048,1.097418403009517,1.0888111998486578,0.972613957177062,1.042679225764565
299,14.975,0.9995731076152048,0.9945376603037432,0.9880140966817852,1.0548549767321267,1.006731200291478,0.9864192735559364,0.9717694823645122,1.0124633467851365,1.019516949951378,1.0271131379765612,1.0195662758476456,1.0174288203427233,1.0366659198870185,0.998191720798428,0.9960542652935058,0.9362055111556992,0.9383429666606206,0.9939168097885848,1.044365121858828
300,15.025,0.9996101180856504,0.9966372537689874,0.9891445018865416,1.044455643528956,1.0007200523099875,0.9809429761773794,0.9685464440608522,0.9971123658945894,0.978787057548418,0.9787870575484178,0.9915592421533252,0.9979290017388928,0.9660802038110552,1.0234080400811625,1.051010331618621,0.9809429761773792,0.9915592421533254,1.0234080400811616,0.9995322745597496
301,15.075,0.9996053183331836,0.9839014771681036,1.0015034766062985,1.0468566099052992,1.0118304155577975,1.001752612598346,1.0049650742100995,1.03601886979038,0.972840458092568,1.0162086898512357,1.0419408318524497,0.942808809388756,1.0693603274275152,0.9639007290618824,1.063032751525577,0.9934294166042588,0.9997569925061972,0.9997569925061977,1.0383681189282272
302,15.125,0.9998103809245096,0.9872990770055,0.9963917008297594,1.0154117551321158,1.010839335367106,0.9775884929483836,0.9834391313719048,1.0148198283707917,1.0504555351322398,1.0126923234895118,0.9952532304475016,1.0120153901181963,0.9994437703651754,0.949157291353091,1.0057295802416857,0.9847768806533176,1.0476349794184228,1.0350633596654015,1.0068199758325076
303,15.175,0.9992782431595336,0.9930128866825674,0.9886453769850432,1.035874679066042,0.9992036075397472,0.9843664391625035,0.9891218325884096,0.9764407834526604,1.0102569144813245,0.9489651769918708,1.0844538610659953,1.0386611836313466,1.0199278155898992,0.9970314768725754,1.0678019783624866,0.9096090926791552,1.038661183631346,1.001194447548452,1.0324379672638375
304,15.225,0.9992850689644994,0.9905443884996205,1.0126331832257447,1.0229185963690988,1.0190664174501278,0.9905094954859746,0.9710877406725243,1.0367017772044518,0.9915593200704858,0.9747621267183124,1.0545965144404303,0.9615438808133344,1.108360258313865,0.9450011903907392,1.0194432972924166,0.9801544075387536,0.9698152260246318,0.9553403719048614,1.0026896031654533
305,15.275,0.9989551607856,0.9960221390966996,0.9912217963391756,1.0159048490988272,1.0021276441707838,0.9908148599044724,0.9991585639878778,1.0132385646286255,1.0075022680712846,0.9866430078627688,1.0312691827331075,0.998400045434842,1.014834614083975,0.9778568346234252,1.037432145976533,1.0271605405708248,0.9799111557045662,0.9881284400291336,1.0736133519566398
306,15.325,0.9993594866659528,0.994983784574498,0.999168887062682,1.0374219168571543,1.0173252619232722,1.0164812859780246,1.0030110956439628,1.0066376853492875,1.0201078756833482,0.9693356198088096,1.0633286612190962,1.0816971025837254,1.038837406066257,0.942913323384304,0.9837320819723696,1.0470011577838705,1.0143461509134184,1.0592467853602905,1.040503477845362
307,15.375,0.9992089094231892,0.9967420309050496,0.993164280115034,1.0231306723030766,1.0060784944313583,0.9877478183160942,1.0263518237218825,0.9826006175953224,0.9599529344239272,1.0459111864608146,1.0057318256829118,0.9388182163128788,1.066562379655668,1.0543962688611166,1.0685900647880937,1.062507009390818,1.0442578431989908,1.0097871959477618,1.0303330259120305
308,15.425,0.9995778004725654,0.9899063683472964,0.9944216633116136,1.0260516609257555,1.0149000909878023,0.9276588519095952,1.0084582447440589,1.026356844422578,1.013572130366493,1.0227771244868744,1.0636882094663498,1.0435425994385783,0.9367708662913876,1.025411550413584,1.0012368183802571,0.9186398172663932,0.9629601593274904,0.9750475253441536,1.0318046980856617
309,15.475,0.998726153390529,1.004232613112655,1.001273653792581,1.0377559903168496,1.0049432559961855,1.0004278172822294,1.046155853623215,0.9552078702339216,1.0248161033307552,1.001443995867585,1.018796015044786,1.0007819401225797,1.0408132177274827,0.980766301320128,1.0288038344460115,1.01679445116454,1.0308053983262568,1.024800706685522,1.008972012734603
310,15.525,0.9993366987590188,1.0126638743887606,0.9978693843714684,1.0075836985982896,0.9985864704881042,0.9879363579377674,1.0197401344068937,1.0348847898683815,1.0106533411299996,1.031351036927368,1.079859827299469,1.0758824430368554,1.0619615981177095,0.9307079174514756,0.9903686813906728,0.9784365286028336,1.0003121420472052,0.9505948387645416,1.0044924540783198
311,15.575,0.998547161238304,0.9976918920568452,1.0135222885307351,1.0300469366472202,0.9935525230249423,1.0031716446824224,0.95652416320469,1.0096922603728578,0.968060637118537,1.0011653013930577,0.9603088562278091,1.1144324998199269,1.0334187897266351,0.9761164094167444,1.0077315157946152,1.0097074599432316,1.0531782312128035,1.059106063658655,1.0379755588856894
312,15.625,0.9989251612600906,1.0120083318946456,1.012570090613433,1.0201212150688683,1.011343282056598,1.0376288506922435,0.9628717288844444,0.9987551473521884,0.9942697200437196,0.9494154469590408,1.08178841112982,1.0994582762843903,0.997365722057983,0.8128137971102455,0.9934390853569668,1.0385954074186474,0.9463194449447784,1.0837517294803276,0.998287279651078
313,15.675,0.9985077658809498,1.0018412364817926,1.0138421204548784,1.0151811538204163,1.017465493125321,1.0191348180019824,0.999821767515064,0.9824895427191116,0.9706045885733162,0.9899176390602342,1.014422853858319,1.018324480219313,0.9871114693313648,1.0729472492732224,0.942242766179939,1.1119635128831578,0.9968655352338486,1.1080618865221643,1.006380726053008
314,15.725,0.9990500499358967,1.0018586827426752,1.0064806548904075,1.0246244302001484,1.0226641176260065,0.9757594726333804,1.0072514576301208,1.0052832085678245,1.0495688124694909,0.9988863991153618,1.0564427732097847,1.042873783462136,1.0118589497532244,0.971151980510279,0.947890855228596,1.0234895123940655,1.0234895123940662,0.9711519805102788,0.968659717087242
315,15.775,0.9990424285099216,1.0100308190910987,1.0120516155643613,1.014243676020256,1.0162941029403414,0.9994096258791766,1.0419480982135645,0.9984317299634438,0.9832743432695812,1.0448817859607635,1.1075412075915974,1.015085593740473,1.026642545471863,1.040125655825153,1.0844273041288162,0.9823408971681992,1.0381994972032538,0.9361130902426372,1.0137687301928486
316,15.825,0.9992775570395426,0.9986382885783388,1.008313424177398,1.0299514556799805,1.013753406080265,0.9960194020918016,0.9911607708620854,1.00768011704312,0.9484048160405842,1.0086518432890634,1.016337314506979,1.1407477202375869,0.9857132146348282,1.087155545461325,1.0718434955252498,1.0890695517033344,1.008681289538941,1.0220793332330067,0.9861038281536052
317,15.875,0.9992599427682874,0.9962577002358792,1.0101349242103956,1.011325738074538,1.0074788533851653,1.02934535583002,1.0254828967087064,1.012447097174274,1.014378326734931,1.042863962754617,1.023259056608556,1.0670043322628249,0.9623960643939204,1.0517885842091663,1.0080433085548977,0.9909255919945308,1.0023374030347754,1.0403767731689222,0.9901492783183246
318,15.925,0.9989207172832326,1.00272022483912,0.9965912382962834,1.0078019338901496,1.0096127179598269,0.986428491153195,0.980191346024308,1.0108972912742131,0.9739542008954212,0.9960240990437904,1.0206237483633158,1.077325067716833,0.9393518572899406,0.997943220621909,1.0395241881478214,0.9884930007296558,1.0111735284710623,1.0489744080400745,1.0068534279488908
319,15.975,0.9993828166497576,1.0091720178876862,0.994393160787174,1.0245963484341911,1.025196170669591,0.993136441190376,0.995520350074654,0.9921828776366642,1.001241731396922,1.0493966908593453,1.0461748018824124,1.0442965706402532,0.9917060958598088,1.0386618769137774,0.969167320953904,1.0856176579677457,0.997340789586285,1.0142448707657132,0.9777918521678984
320,16.025000000000002,0.9984513003822044,0.9895327464469412,0.9961195435358208,1.0100660957677765,1.0062908905313075,1.0485441491394747,1.007796387356377,1.030065512982023,0.9860010729142552,1.0030582755211337,0.9985929640642824,1.1217838717806226,1.0153917242074189,0.9612623859684206,1.002326021873868,1.000459492969075,1.03405701325535,1.00979213749304,0.9867843118094696
321,16.075,0.9988424167182326,1.0049703305027196,0.9924093070953274,0.9992508131656508,1.002508917783225,1.0109541679807588,1.000595066119755,1.029318030370722,0.9972989882548896,1.0227258746409915,1.1036866789926996,1.0257793840049805,1.029489255194871,0.9682763805616624,1.0610231603089486,1.0369089975746535,0.9942454788909026,0.9942454788909026,0.9875260693377816
322,16.125,0.998644447037808,1.0022640313842817,0.9885500423573584,1.0111174378652683,1.0070945543182062,1.0379190503898803,0.9972071669886546,1.007502126009654,1.0262202333205628,0.9995469304025184,0.9751850301296836,1.0268016290779465,0.9844022799418732,1.0507664785896402,1.098696177613027,1.0599837284018294,1.063670628326706,1.0286450790403847,0.9795491157550472
323,16.175,0.9992163202071324,1.0228117009743076,0.9907478166096056,0.9926868121658086,1.013944741935174,1.0696474188820029,0.9980275482264253,1.05802081650285,1.0012829968925878,1.0110493428910752,1.0626009931976683,1.0919141240445005,1.014967155571566,1.0735934172652304,1.0094709435377849,1.0003105901481495,0.9984785194702228,0.9746616006571716,0.9599302568387376
324,16.225,0.9993667674770246,0.9799621123343812,1.0081818258297448,1.0284445604568568,1.0182686578138138,1.0260888203578085,0.9891126466512208,1.0085251378471796,1.0473501202390965,1.0247022138438109,1.1125066202705527,0.9941548521566648,0.9795884806964936,0.9595597199387584,0.9832300735615366,0.9832300735615364,1.006900427184314,1.063345116592476,0.9374686285278614
325,16.275000000000002,0.9989680107876128,0.992072503787918,1.0044992992424635,1.006531458893408,1.0230982924751946,1.016578250636209,1.0340341808324027,0.9669666595522912,1.0386278466735055,0.9959067543512432,1.0061520211968562,1.0821563105678416,1.002532769322047,1.0513926696319666,1.033296410257922,1.0314867843205175,1.0097712730716644,1.0351060361953264,0.9774195930478627
326,16.325,0.9990730921269536,0.9944959697188744,0.994324430957388,0.988887758919947,0.999322295775928,0.9683574210551116,0.993011499667548,0.9779451182932816,1.007164767019131,1.026796718506811,0.951437141513581,1.1115087967020665,1.0755376382327433,1.0737390803092777,0.9424443518962512,1.0503578273042184,1.0521563852276845,1.0521563852276845,0.9962726211771292
327,16.375,0.9994271059170056,1.017841996176544,1.006333732400679,1.0029337760488315,1.0259591032287785,1.043224439152966,1.037779161523633,0.9910405285385292,1.0482159436465213,1.0141829584631925,1.0618291377198523,1.085067822552105,1.0618291377198528,1.1154568719481273,1.0242897237600594,1.0153517680553472,1.0350152706057143,1.0278649060419447,0.9294014674826828
328,16.425,0.9990493895553872,0.9861513423401372,1.0013176874109229,0.9963640950868476,1.0078067730961022,1.0292154198737484,1.0219991855538628,0.97464264782961,1.0287644052287563,1.044549917803507,0.998519089793325,1.0162863333839531,1.0233932308202045,0.9416639103033136,1.02694667953833,1.0393837500517706,1.0766949615920898,1.005625987229576,0.9728109761081078
329,16.475,0.999326118409916,1.0107446155188746,1.0093971806040012,0.9993490107186568,1.016925973190853,1.0395641753712097,1.0189432387316768,1.0171501138065002,1.0297019882827376,1.0234260510446187,1.027786604839935,1.087829121273882,1.1054886849309262,1.008361084817186,1.0136589539142995,1.0472121248626818,0.9606802629431686,0.978339826600212,0.95145404193051
330,16.525000000000002,0.9990078198921836,0.9951786567284852,1.0074834142807678,0.9898538856305916,1.0130236603957063,1.0216979526232162,1.009667492649022,0.9918445889835502,1.0190245170733965,0.9829331371508132,0.9899812854185236,1.028597576693714,1.0672138679689052,0.9864707134844156,1.0724797258700676,1.0110447170231731,0.977694283649145,0.9794495696161988,0.9912171500279808
331,16.575,0.9997242962760275,0.994674927255894,0.9978365874178108,0.98918415954855,0.9787834248630972,1.0461024658491571,0.9743545405876992,0.9991562925299315,1.0314871477403411,1.0337015898780408,0.9857622728122108,0.9456338971048112,1.07648729615068,1.0363589204432806,1.0119329526213852,1.0189118005704976,1.0293800724941669,1.0154223765959407,0.9570457377562946
332,16.625,0.999759807659918,1.009707198059439,0.9969711092314302,0.9842584970648564,1.009827249169045,1.0561080395647977,1.0257322768595154,1.0393793586546416,0.9984381132692616,0.997997884824258,1.0665534599417117,0.9989183624819936,1.0544138270643266,0.9746390967272232,1.0544138270643268,1.0231976282367636,1.071756159746306,0.941688664631463,0.98166451108921
333,16.675,0.999819553038568,0.9957692262999556,0.9817940947494738,0.984787477765448,1.009377344908012,1.0191525934707126,0.9806444662807506,1.0213405552428705,1.0042744534200458,1.034905918230243,0.9291544325759906,1.001556076672821,1.1049869968111503,0.9756983466382384,0.9946606819969324,0.9619075572864614,0.9981083793348766,1.0187945633625424,0.9781082167162916
334,16.725,0.9998219677133452,0.9894974896206048,1.0033891877984475,1.001618325780255,0.9877550963576912,1.0087183197962648,1.0004537022558904,0.9978438230326138,0.9821845476929564,1.011328199019541,0.9938630981567068,1.0658324949197784,1.055551152525054,1.0229935682750928,0.9681597421698948,1.0161393400119436,1.010998668814581,1.0778273943802903,0.9422640481450886
335,16.775000000000002,0.9994189682422688,1.0082201701833813,1.013743774080616,0.9758918896129278,1.0061731875626418,1.041196835260353,0.9845536519467704,0.9806621355359136,1.0386024909864482,1.0074703596995933,0.962396903627717,1.0015741227134476,1.0884453476426748,0.9913539786041264,1.0169043388774286,1.0356412697445176,1.091852062345782,1.1020722064551025,0.98942466568553
336,16.825,0.9994580199994348,0.9910127971910508,1.001509958735485,0.9875844190211294,1.0080426835874547,1.0328685207314774,1.0057895707497535,1.0225527302622497,1.0350176437459002,0.9903158850459116,0.9532988692459784,0.9939368317005144,1.0650532659959515,1.019335558234599,0.9702313536020356,0.9770043473444578,1.029495048848233,0.9888570863936976,0.9345176340469656
337,16.875,0.9999094459000072,1.008266478865542,0.9895636614484836,0.9941043316163576,1.0127393082724678,1.037011641032387,1.0049655458212503,1.0451299851525415,1.0143657337498506,0.9955653578926504,0.9897387951269884,1.0301362969689074,1.082316403514718,1.087366091244957,0.96954004420603,0.9745897319362692,0.9426083763114178,1.0116207752913606,0.9754656981751892
338,16.925,0.9999922460240857,0.9976100551829074,0.9990463838497838,0.9845878567497008,0.995097252235586,1.0589277853138097,1.0296193147214905,0.9608081228960442,1.0228231476276186,1.0202745849674173,1.0458116976837817,0.9855729438971964,1.096010659172603,1.0591980874141345,1.0658912822793103,0.9972860349112542,0.9788797490320196,1.0307520092371352,0.9590050581568536
