,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DTFEG),O (DTFEG),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
338,16.925,0.9994199379391664,0.990933422874123,1.0074174315800044,0.9820337017753812,0.9858503893065717,1.0147427139176854,1.0306964677980637,1.0113840288902385,0.9874533980696718,1.002147645064756,0.8765659029968103,0.9741458808775864,0.9939926560397788,1.0006082477605096,1.0121855332717882,0.9691841870870388,0.9741458808775872,1.0022621456906924,1.0046923630574909
339,16.975,1.0004533786163838,1.0073719820903997,1.006431099168148,1.0033858405724696,1.0155273973500536,0.9899921857521988,1.0000089700937047,0.9812274994533806,1.0108604864636694,0.9820622314818394,0.9634831201211412,1.0177407019709666,1.014452363677038,0.983213149884714,1.0440474083223967,1.0292498859997177,1.0243173785588249,0.9749923041498922,0.980512014857558
340,17.025000000000002,0.9996669072974714,0.992265907468018,0.9942145836413646,1.0157950139571583,0.9895797323121444,1.009080884269658,0.994558749833212,1.041444498156596,1.0426892525368634,1.0148897380442372,0.9006238005910541,0.9725429425620274,0.9856191501931132,1.1082085967345454,1.0444620845330004,0.9627357868387124,1.0575382921640872,0.879374963190539,1.0099869299750222
341,17.075,0.9994649152824684,1.0003341273904276,0.9939798475510894,1.00985470921691,1.0122921602417554,1.0060672853167665,1.017204561537984,1.0056547936048683,0.9817302743148426,0.9908050919765772,0.9473559649900928,0.9343562261909146,1.031854267184749,1.0091047242861877,0.9522308670397844,0.9603557037892704,0.9831052466878316,1.0009798875367015,1.0292510031650166
342,17.125,0.9998135054568812,1.0008955600353149,1.013915214410774,0.9806659898859998,0.9866308847113848,1.0059422317085702,1.0198851733629086,0.9932295496119682,1.03177768242102,0.9870782518232892,0.8352095441961351,0.9402165468513553,0.9644489320794828,1.0355305954153242,0.9967587790503198,0.9014447304863508,1.006451733141571,0.9256771157144786,1.002577848428231
343,17.175,0.9998689694378144,0.9976805263213768,1.0029653379532029,1.007395324474622,0.9975734053802224,0.9984629376755646,0.9919397008430576,1.026186694213718,0.9890857847288362,0.9825625478963292,0.9122647873338984,0.9732965864865178,0.9732965864865184,1.0295100857060364,1.0600259852823464,1.024691785772935,0.9459928868656096,0.9459928868656092,0.9929631168257084
344,17.225,1.000319214389372,1.002785974926253,1.0004254034916171,0.9829466313800742,1.0105833689071615,1.03077661179362,1.0303712729765555,1.0105096709404224,0.9947014570749284,0.9890267136360332,0.9724446711197806,0.9788318282371514,0.9916061424718946,0.9293313605775246,0.9660575140024096,1.111365338422606,1.0315258744554645,0.9900093531925516,1.007639210337949
345,17.275000000000002,0.9998691555057854,0.9892673949639544,1.0048631004328896,0.9847752515426796,1.0038259632540707,0.9812948330569452,1.013937494854732,0.982100824706273,1.0183704489260368,0.9865337787775772,0.9334848738581653,0.9938121276109032,0.9747614158995124,1.0208006358687074,1.0001623648480331,0.9572982634974035,0.9795240938273594,0.9525355855695552,0.9772237527873792
346,17.325,1.0001767217128965,0.9894367159926368,0.9933508057021556,0.987477039286271,1.009331935028498,0.9940699328351762,0.9880598365060635,1.024120414480738,0.9828510863541668,1.01410358726555,0.90442843546581,0.9375750273415204,0.9817704831758004,1.0338579846947742,0.9612511643955997,0.9754568466280468,0.9454670730262134,0.9580943461217226,1.0343089587339
347,17.375,1.0004169769013889,1.0165295178464415,1.009270196398227,0.97781819579302,0.9912179266242576,1.024608607236153,1.0066819403132805,0.99512919940743,0.9807878658691328,1.0054868291850896,0.9729894639619442,0.9431720449050454,0.9682814504266444,0.9259093286089464,1.0593030454424388,1.0498870183718387,1.0514563562169392,1.0483176805267391,1.0162103093081136
348,17.425,1.0003272149519862,1.0064628086504512,1.002667924483575,0.999040591763529,1.0001208302840885,1.0068543170622382,0.9696220960536422,1.0405217509529896,0.9795242824920986,1.0226978153637685,0.9299653396989036,0.9705342974710034,0.956491196703738,1.1203273723218337,1.0017411880649263,0.9845773982382684,1.0079825661837107,1.0672756583121643,1.0277257010492535
349,17.475,1.0006061458443676,0.9986400479647436,0.9956066917663032,0.9884985081042909,1.0080107024873708,1.0270932705721072,1.002282351842797,1.0263056223584788,1.006220592910941,1.0231550295039633,0.9370626929415542,0.9836055419287172,0.9262026948445492,0.944819834439414,1.0177369645193035,1.0394569607133128,1.0456626739116015,1.0053255381227268,1.015583961981121
350,17.525000000000002,1.0006902411163534,0.990963612856336,1.0047198444355907,0.9892737276337252,1.0127685336876384,1.0228072235470376,1.00048715779582,1.0239819638497336,0.9891313348697616,0.9973545169886308,0.9841713202583804,1.0211934388887898,0.9872564968109144,1.0474174395853302,0.9733732023245107,1.007310144402386,1.0165656740599889,1.0011397912973183,0.9931749987688362
351,17.575,1.000660043294599,1.010568097504732,1.008300609735287,0.9992270781444506,0.9818830728915006,0.974166760350392,1.0045364675075978,0.9870154826092096,0.9776709573300696,1.0150490584466312,0.911091214716194,0.9356323922169666,0.9739779820619244,1.0000529831564955,0.921827979872782,1.010789748313084,0.9678426876867312,0.9831809236247142,0.9813340748076916
352,17.625,1.0010432123644672,1.000696884632443,0.996914906436289,0.9935657501127708,1.0041243659481882,1.0077494907183486,1.0747263105010123,1.005813744481855,0.9856819836223258,0.9899406253426112,1.0233645103593936,0.9547335074291812,0.9562586408276308,0.9562586408276303,1.038615844343885,0.9989623759842072,1.0904703798911577,0.9867613087966136,1.0050473469923045
353,17.675,1.0007113198440507,0.9956941200037756,0.989836244951458,0.988302364693004,0.998801327490734,0.959325227371268,1.015914636851034,1.0070605115582816,0.9612500372175184,0.9970515003577782,0.9356908955621552,0.9341743787135942,0.9296248281679104,0.984219434716108,0.9902855021103516,1.04639662550711,0.9736038167761808,1.000901120050279,1.040732899317587
354,17.725,1.0012769697538095,0.98742384607565,0.9934644551405656,0.987432395056178,0.9717726742535248,0.9906687373553934,0.9933482895816252,1.0480877136317874,0.9987073940340886,1.0258857094715816,0.9515310351419474,0.9952622554575044,1.0239137446297657,0.9334353577699924,0.9801825243142096,1.0646290187166636,1.0103419866007992,0.9771665780855494,1.0343618440647635
355,17.775000000000002,1.0012576253971908,1.0056887042817408,1.009621645033696,1.0073188869710443,1.0043775573457432,1.0338254574767065,1.0250706763566908,1.0010901889409938,0.9953805490801132,1.0151739672644975,0.9941694133520472,0.9446858678910856,0.913196338961383,1.058647972589058,1.0256589422817508,1.0796409918755274,1.0196609367713307,0.9491843720239006,1.0027991967905086
356,17.825,1.0013771845687516,0.9920194713853048,0.9858331267497572,1.0197409187839968,0.9822339978636476,0.9780703855412968,0.9848835693415068,1.0121363045423486,1.0004024879975415,1.0083512024311203,0.9513223306219528,0.9796532464241742,0.9841265489192615,1.0094752630580914,0.9095715073344692,0.9632511372755198,1.0064930613947,0.951322330621953,1.0473918270640712
357,17.875,1.0013094386852326,0.9935484938736292,0.990366536559252,0.993342297105937,0.9876963625891452,1.0155154217537032,0.9997068051066847,1.0072347177957417,0.9921788924176286,0.9778758583084222,0.9593526307220164,0.9534215479973052,0.9993874391138162,0.9845597323020387,1.0839053679409492,1.026077311375016,0.9771458788961492,0.962318172084372,0.9951055605140888
358,17.925,1.001308924856383,1.0064362727182756,0.9869586756007628,0.9859368774434278,0.9942735309369092,1.0049920854285292,0.9915173312104928,1.0169696447334502,0.9900201362973778,0.996757513406396,0.99971787607551,0.959906102249494,0.9318904095571124,0.9834982645167628,1.0645963223104988,0.9908708152252842,0.9717021833831284,0.9820237543750584,0.983107067948556
359,17.975,1.0009433415721818,0.9862305261323135,1.005250286704349,0.9873962786313814,1.0124364858345072,1.0291863541663278,1.0046198806129916,1.0079698542793554,1.01280870513077,1.008342073575618,0.9032521589307858,0.9061847958104312,1.001495494398907,1.0205576341166027,1.0117597234776656,0.9985628575192612,0.991231265320148,1.0161586787971342,1.0191212405428995
360,18.025,1.0010190089915283,0.990154315027175,1.004131491607024,1.0049766480936742,0.999087784426626,0.953894962113222,1.0183023053059657,0.99276146231574,0.979065647958662,1.0034960195145308,0.9901142778863614,0.9565757971921258,1.0265691482061845,1.0134453948910476,1.0586494340876271,1.130100979914478,0.965324966068883,1.0469838755852838,1.017894377023957
361,18.075,1.001558797385904,0.980119698886985,0.9998977440349204,1.0123082279860038,1.0109696385936262,0.986908494265628,1.0424934187841326,0.993166399674996,0.984699821768204,1.0038416500792118,0.9048864292476548,0.9614418310756326,1.02524792544566,1.031048479479299,1.0455498645633956,1.0063961248363331,1.0179972329036118,0.9744930776513204,1.0156888491555307
362,18.125,1.0010862541015324,0.9895745701471708,0.9893682511736182,1.009726018424112,0.9761128582854052,1.0246688985253771,1.0294279895153131,0.9803727439267456,0.97561365293681,1.00636470241024,0.9792190248988834,0.9878719176078568,0.9244173710753816,1.0123884469499496,1.0296942323678977,0.9619132394809352,1.0008512566713177,0.982103322468541,1.005722187771097
363,18.175,1.0014575542281516,0.9954225555131808,0.998431940729794,1.010797586850312,1.006494912119123,0.961879484906476,1.016126284017401,1.007752617040548,0.9720735142696032,0.9607872674747128,0.9537595654137686,0.9508911155929756,1.0383788351271706,1.052721084231137,1.009694336919238,0.9810098387113052,0.9767071639801148,0.9336804166682156,1.002611022055646
364,18.225,1.0012971026286237,0.9920768299339844,1.0049326764103312,1.0069047909436109,0.9981820132515528,0.9982478455360212,1.013817180812789,0.9761611140968856,0.975436958967733,1.006937707085845,0.9114479784644842,0.9699289911672132,0.9956035821098748,0.96564989267677,0.9513862310419576,0.9884717512924688,0.9784871881481008,0.9742080896576568,1.012487099963326
365,18.275,1.0011023820660436,1.003703120097103,1.0007942278571509,1.014169739191094,1.017770729226956,0.9751481017115652,1.0284427542423296,1.007196913030742,0.9927929528872914,0.978028893740255,0.9107231163426804,1.0000931417781775,0.9277459783303936,1.0256274347597478,1.053998871405937,1.0837888798844364,1.014278860101272,0.9972559981135586,1.014119632650707
366,18.325,1.0010997729717572,0.9947348018925468,0.9978296818984348,0.980154802424247,1.0110847829026737,1.0124522136185632,0.9845175575654156,0.9859501040296796,1.0120940770024969,0.9877407871100096,0.9283335193419716,0.9523178199936634,1.001697262511854,1.038379134096795,0.959372026067691,0.9551395024232744,0.9720695970009392,1.018627357089518,0.9658359822457272
367,18.375,1.0010451295515868,0.9942133953004284,1.0050535198150785,0.9942564450913004,1.0023516775053318,0.9745364589307208,0.9905650191105024,0.9984012040872848,0.9702621762161122,0.9919897800153724,0.9260945881651584,0.9345136298757512,0.9583675813890956,0.9878342273761692,0.996253269086762,1.0986849432323016,0.9078533311255418,0.996253269086761,1.0149240690707964
368,18.425,1.0009152857215389,0.995945746766063,1.0165102129037653,1.0057753819369148,0.9838756938255762,0.9883844531426168,0.9710257297720112,0.991927049748862,1.001492060585726,1.0184965242957074,1.0006225141460117,0.9615466000649956,0.9252618227040524,0.9727111469452864,1.013182629386338,1.082961047388152,0.9420086430244882,0.9545687582648142,0.9821668346092046
369,18.475,1.001203415612854,1.0175685778336043,1.007970747625716,0.9897684290776086,1.0155536583788205,0.9858606055064926,0.988327018744,0.9848035712618464,0.959787094138558,1.0302560437816242,0.9841095588789986,0.9216484444226444,0.9147083205941604,1.0479586981010491,1.0063179551301469,1.046570673335352,1.018810178021417,0.9355286920796124,0.992281908774988
370,18.525,1.001183979693592,1.0013519243880231,1.0010885839739827,0.9981319893254398,0.9951054161053337,0.985101795146247,1.0124365301236244,1.0218985537696397,0.9696822010564442,0.9935124828315944,0.9580962663787762,0.9843265676196936,0.9884681941314172,1.027123374907506,1.0354066279309535,1.0519731339778493,1.0547342183189985,0.9746627724256708,0.9934409633784874
371,18.575,1.001420074526831,1.0022545155048164,0.99898045789504,0.9998953623851567,0.9892800891669976,0.986428224720328,1.0073418973292387,0.990262398031962,0.9909595204522584,0.9867767859304762,0.9845269817558808,0.9735420224057448,0.9996313008623162,0.9721689024869778,1.075152896394497,1.057302337450527,1.014735619968753,1.0023775406998507,1.0065949804503496
372,18.625,1.0007900436381216,0.9929727067049748,1.0036540345220812,0.97814491767147,1.0071409970740075,0.9998604597457618,0.9970869217159538,1.0047141512979256,0.991886537910064,0.9766320787461202,0.9314465216771668,0.990174088293176,0.9451040953087968,0.995637117745828,1.005197419287969,1.0707537727197929,0.9792480293878716,0.9546643968509378,0.9864809688927848
373,18.675,1.0006409304895485,0.9861727244507416,0.9923917733601074,0.9826323786446012,1.0026956972706198,0.9555468984994768,0.9696852683437488,1.0062381269655265,0.9824442850324828,0.9689955917659804,0.9482007979817212,0.9835205984796072,0.987595960075518,1.0215573067081007,1.0460094762835603,0.9509177057123278,0.9821621446143044,0.9753698752877876,0.9953862771398078
374,18.725,1.000630911835357,1.007138705921127,1.014162257996969,0.9929825557950844,1.0001543563236714,0.9813205845007724,0.9648566250264502,1.0108185118922668,0.983378579435062,0.9676006182721696,0.939090112692582,0.9512509918497528,1.0525916514928375,0.9593582446211998,1.0080017612498795,1.0688061570357306,1.0323235195642195,0.999894508478433,0.9718776077444532
375,18.775,1.0009696916113593,1.010306034950179,1.0033839356179053,1.0114278955192466,1.008326307369847,1.002371258123,0.9774655052833204,0.9999830352479622,0.9873595714799048,0.9883830955692072,1.0322085361202245,0.9475351796416116,0.931406921264734,1.0322085361202245,1.104785698816178,1.0537128806227287,1.0510248375599156,0.979791696395369,1.0309742306321978
376,18.825,1.0004172417430743,1.007113952653465,0.9941719932694898,0.991407855745612,1.0079133233922248,0.9522575035146742,1.0109676061903825,0.9885695323372224,0.9804247782088008,1.0024834873066102,0.9612249600803102,0.962561851540784,0.962561851540784,0.9638987430012572,1.0173744014201898,1.105609237811428,0.99732102951309,0.9679094173826768,0.9939924426115034
377,18.875,1.0008300654827211,1.0126294858271443,1.0035609727714527,1.0041148664976285,1.0128609770401655,0.9708489583288192,1.002580461139288,0.9803008953361924,0.9803008953361928,1.0015677536027834,1.0000231188753883,0.9242234941733972,0.9654478514674626,1.0279492963971748,1.0093318447159834,1.0784823795318346,1.0465667480783645,0.9228936761961692,0.9941067858338444
378,18.925,1.000661346707152,0.9997791054493432,0.9934078713241375,0.992710886631357,1.0017161053138983,0.9986329626463164,1.0117286874422842,0.994267721047661,0.9979613870157542,1.0322117441744374,0.9577075507353752,0.9272831395932296,1.0225247744729902,1.0238475749574314,1.0119423705974613,0.9775495580019918,0.9788723584864328,0.9378655434687582,0.9786158971680224
379,18.975,1.000281602138793,0.9984075924975288,1.0034903035145797,0.996443927488351,1.0022133727488358,0.999055360606255,0.9813522733069796,1.0013935042118192,0.981686293822061,0.9980532990610128,1.018458915982303,0.9618778650943972,0.9316135820613316,0.9816154409855272,0.9592461883089132,1.0974092195468226,0.9921421481274632,0.9842471177710111,0.976123829734187
380,19.025,1.0002416785211117,1.0077105091119036,0.9806201745631816,1.0026915818030635,1.0085817718452863,1.0034467343725797,0.995472323238493,0.9798557681009064,0.9968013917608404,1.0167374195960577,0.988242995972995,0.8835285063334724,0.9306500266712576,1.0615431387206609,1.0039501694189237,1.0733235188051071,0.9947876515754652,0.988242995972995,0.9864265201323096
381,19.075,1.000121089756567,1.0010684969145711,0.9983363908567472,1.0157711528455826,0.98707535485808,0.9829888328410118,1.0110836717083571,1.018024749546172,1.0127363092887895,0.987616218066222,0.9895793511920684,0.9869751950047204,0.9648398674122668,1.037756240657998,1.0403603968453456,0.9713502578806356,1.0260375378149336,0.9791627264426788,1.00581546782951
382,19.125,1.0003453037738512,1.0070829684019749,1.0137540283006137,0.995670808176512,0.9925322481387298,0.9630596748315527,0.9873909878863614,1.0159967208021503,1.000214247469302,0.9890349955252004,0.9507345993815952,0.9507345993815952,0.9882976830083882,1.009022142940412,1.0116127004319142,1.0193843729064231,1.009022142940412,0.9118762370090496,0.9730847663108372
383,19.175,1.0003438377999785,0.9999943356980326,1.011054860487614,1.0126378819843047,1.0105564063789922,0.9940235429996572,0.9884630295968944,1.0126676173500948,1.0051445698051815,0.9838837832652088,0.9908815060144944,0.9483599329345488,0.9419172703466786,1.0334030790944408,0.9857273759441988,1.0540195993756272,0.9921700385320692,1.014075091330829,0.9979552865701574
384,19.225,1.000063565926424,1.0048857169842906,1.0050079732914858,0.9891851858411348,0.9908121351599524,1.0057800688930754,1.038319055269428,0.9543684704184372,0.9914629148874796,0.9794234899282284,0.9511244320797032,0.956251787508704,0.956251787508704,1.0459805075162236,1.0652080903749774,1.049826024087974,1.0370076355154716,0.9818885646537096,0.9936343941823912
385,19.275,0.9998856646043432,0.9963344383700388,0.9843545870297742,1.013634651788968,0.9890625822797862,0.9902102597778194,0.9643139470016748,1.030349544580843,0.9675509860986934,0.982441365944976,0.9780762677686952,0.9130412095467872,0.9576731122480968,1.0596888898510894,1.0150569871497803,1.0482121148707526,1.082642439811763,1.011231395489668,1.0438790467659302
386,19.325000000000003,1.00002122461503,1.004918289512552,1.0001995111980633,0.9928802012089138,1.0092745079368215,0.9944318052385192,1.0201942872395169,0.9838047814131072,0.9834827503880952,1.000872425738769,0.928620373945061,0.9565297294461416,0.9793646566742994,1.0516752595634642,1.0186914757894587,1.045332224222309,0.9514553011732184,0.9425750516956016,1.0000377738984303
387,19.375,0.9996270371526702,1.0114744467509198,0.999437383240853,1.0068389146705052,1.0091688861247612,0.9950725588265106,1.011091112574523,0.9950725588265104,0.9838595712029016,1.0072466596749996,0.9743163964548436,0.998295686004898,0.9162612743862912,1.0361577221365628,1.0172267040707303,1.0462542651050069,1.0159646361996753,0.9452888354205676,0.9791586160417504
388,19.425,0.9996341204586844,1.0032802813686068,1.016991858381821,1.004125243118162,1.0219448081020797,0.9893190679851824,1.0246974238313016,0.9883628962055576,0.9826258655278092,0.9848569330136002,0.9605180149867848,0.995674229914406,0.9278729582682802,0.9567512776731112,1.078542450815227,1.0270637075283533,0.9366620120001852,1.0873315045471312,0.9627088724039224
389,19.475,0.9998288563103944,1.0093342050693943,1.0170185837552983,1.021460418738102,1.012668393121759,1.002953925473537,0.9981975837466632,1.020393845138742,0.95443923985942,0.9870994530506234,0.996813920698845,0.979325957177812,1.0030596219563563,0.9143706640996924,0.990568219441333,0.9755785364233056,1.018049304974384,0.9880699389383284,1.011612408780418
390,19.525,1.0000296908763031,1.0068382672977298,0.9941557439472256,0.9792398332907984,1.006484754703194,0.9971928025583348,0.9694316615823354,1.000978412691425,0.9855205046479714,0.9883597122477892,0.9768021297960044,1.01408465383402,1.0103564014302182,0.994200641013745,1.0426679222631654,1.0401824206606312,0.9879868870074098,0.9780448805972712,0.9624978144508072
391,19.575000000000003,0.9999609253911488,1.0127861595015777,1.0058876335272122,0.9926472135828658,1.034447390872285,0.9585222906899338,1.0231770359034655,0.9845725035672306,0.9688796042435578,0.9732736160541862,1.00396512279206,0.9619271743007668,0.9149435848104982,0.9841825587961572,1.063312814779768,1.0138564047900114,0.9841825587961572,1.033638968785914,0.9629995709459536
392,19.625,1.0001318904680665,0.9950197768436376,0.990268179041236,0.9990924577537852,1.0213765202438183,0.986743964526824,0.9598895401757775,1.0039183056815628,0.9989221337092752,0.995487265478328,0.8783043228555797,0.9902450698861928,0.9213584563288924,1.0160775499701804,1.0246883766648427,1.02591849476408,1.0160775499701804,0.9287391649243169,0.984609120635604
393,19.675,0.9996810290271564,1.0079450153511291,1.0088204742527085,1.0058830953647535,1.0053182305070445,1.0059678250934092,0.9901233658346812,0.9898126901629412,0.9904340415064206,0.9919874198651196,0.982770708270174,0.9411589970856338,0.9974571945706,1.041516653471878,0.974203591261592,1.0439644011886156,1.026830167171452,1.0305017887465584,0.9837323234446048
394,19.725,0.9993479445232052,0.99778955521183,1.009925853706812,1.0009305285065293,0.9933434638603542,1.0243661281913825,0.9798553489338204,1.0098383044059287,0.9712004751892944,0.9795462463000876,0.982665372876848,0.8937749488123994,0.976576987666954,0.9997128514645504,0.9790123417509116,1.017978007094232,0.9960598203386144,0.9510057697854007,0.9984330480428796
395,19.775,0.9992146056847738,1.0240065753183667,0.9975455613544868,1.0161451161051689,1.004262830389261,1.0225755295514254,0.9945892519005438,1.0084286199696613,1.0293414428296606,1.020115197450249,1.085528345246298,0.9583179922877472,0.943779666235342,0.9619525738008488,1.0467594757732162,1.026163513865641,0.9995099161028972,1.031009622549776,0.996246210254398
396,19.825000000000003,0.999419382558888,0.999648179687776,1.0041319380555536,1.0106087459111774,1.001289892900436,0.9712192060209976,1.0012064404854142,0.9751971044703592,0.9923326670214544,0.951941698151016,1.0511295296494267,1.060772919829697,0.9775986795248692,0.994474612340341,0.9992963074304754,0.978804103297402,0.988447493477673,0.9980908836579424,0.9891978082748616
397,19.875,0.9996816810467384,0.9980565456492232,0.9839865221403568,1.00802131242675,1.017985279271166,1.0129202627919216,1.0126158082494534,1.0031777174329377,1.0126158082494536,1.001959899263064,0.9379045087067868,0.9415026078450476,0.9451007069833092,1.0206607888867971,1.0770310087195576,1.0602398794076713,1.0182620561279558,0.9451007069833092,0.9850347120450323
398,19.925,0.9992367322220224,1.013199384403249,0.9986877104522928,0.9981492682513976,0.9982869630049148,1.0078429788990595,0.965130066357801,0.9657359232732794,1.002693195117489,0.9960287690472216,0.921269697537226,0.9439434336165098,0.9833241331226348,1.0298649598116922,0.9940643238970333,1.0000310965494754,0.9332032428421126,1.003611160140942,0.9973764915734916
399,19.975,0.9995446479854562,1.020703922346799,0.9897872274837484,1.0163125938543789,1.0206967948524022,1.0025023607106034,1.002803774529218,0.978690669040087,1.0151617410923972,1.001899533073375,0.9546597673196696,1.0069048292127862,0.9831570738068238,0.9926561759692084,1.0520255644841137,0.9807822982662274,1.01046699252368,1.0009678903612955,0.987591603642835
