,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DMF),N (DMF),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
339,16.975,0.9986175103744298,0.9813114480588124,0.9914221767301292,0.986528330609838,1.0069237705960348,1.035170521942555,1.0095625299951292,1.0507957373681034,1.014770935136979,1.017809171469724,1.0241881525146663,0.9711834234195832,1.008799682777384,1.0686437317557034,0.9643441035363473,1.078902711580558,1.015639002660621,1.0908715213762217,0.9632449271265402
340,17.025000000000002,0.999012332565485,0.98966039593718,0.9846346817469844,0.9827073146756872,0.9910141480027956,1.0221953481724226,0.9906967156622554,1.0351399916697517,1.036865944136062,1.0502420757499695,0.9824853660498084,1.0929724746886271,1.052177234575833,1.0011831844348391,1.0028829861062056,1.0487776312330994,0.9467895309511132,1.094672276359994,0.9804907008232052
341,17.075,0.9989365577167688,0.9878216325659304,1.0088545454472897,0.9713662025914688,0.9934770156863838,1.01278589627233,1.0145017554782123,0.9767528529487904,1.0132148610738008,1.019649333095861,1.0561633369543826,1.0274356941892229,1.0392647235631125,1.0172965261544615,1.0358850008848586,0.9767398540154132,1.0865808410586688,1.0020877741023182,0.9787400980494814
342,17.125,0.9987046299810572,0.9843851196249276,1.016751977957187,0.9732061329710072,0.97673735986858,1.022659607507321,1.0337476599656987,1.017542044834223,1.073835234238296,1.0102921643806682,1.068485055080057,1.034884896115276,1.056724999442384,0.945844474858604,1.092005166355405,1.0096847768916897,1.0164048086846458,1.0668050471318185,0.9803874954269898
343,17.175,0.9986343116662492,1.0017605235274831,1.0088493910311762,0.989928664376182,0.9936148957711456,1.035369230359598,1.0332493097405164,1.0425769604644768,0.9929708179779602,1.0268895478832707,0.8768762560747845,1.0522515072897414,1.0756348741184023,1.0823158360694485,0.9854418877792815,1.0622729502163104,1.0522515072897414,1.0823158360694485,0.9398170532309388
344,17.225,0.9992667904244824,1.002129932155866,0.9941318979284656,0.9733698948445,0.986284170455166,1.0390622105417937,1.0386406842900526,1.0196720029617032,1.0044970578990238,1.0251518442343377,1.0428303997619035,0.9664447335373056,0.9813897551899444,1.034527609954882,1.0843443487970112,0.9697658494601143,1.0179220303408385,1.08766546471982,0.9757472470149686
345,17.275000000000002,0.9992174446827752,0.9881492946526306,0.987913102485954,0.9775467235697364,0.9868294267488242,1.0410187914898947,1.0267697420089543,1.0121016028373973,1.0288651904620336,1.042695150252358,0.9526035664575332,0.959207404006633,1.010387145012149,1.0335005764339968,1.0516611296940188,0.9542545258448082,1.1077937488613605,1.0896331956013383,0.9567646579744412
346,17.325,0.999044780054794,0.9959958368117756,0.9975613756939072,0.9707911593887276,0.9890770523954276,1.0554357353842572,1.0112682707373046,1.056269083773823,0.996267999725132,1.022518473996434,0.9668103968030772,1.053806918077378,1.0538069180773786,1.0078464917437857,0.9356229646481397,1.047241142886865,1.0767871312441748,1.037392480101095,1.0181306396187222
347,17.375,0.9993915004350648,1.007393695735607,1.0066932520349257,0.965469190752287,0.9838215097095606,0.985570983105488,1.066769769439525,1.0290703329272934,0.9863995421497124,1.0050421206447726,1.0134783581859714,1.0412225322425916,1.047750573197091,1.0346944912880929,1.0036862967542226,0.9530939793568552,1.1244550544124536,0.993894235322474,0.9650176459982354
348,17.425,0.9993376545224398,1.0089718842750344,0.991096855111177,0.9722148861788872,0.9899504322519632,1.055713627202808,1.0104040294687815,1.0487112348257317,1.014934989242185,1.010815934902728,0.994689213064611,1.080690074879333,1.135860439062362,1.0644634971784424,1.0466142617074623,0.9817079509038986,1.0985393103503134,1.080690074879333,0.9704155774426662
349,17.475,0.9995109679445408,0.9995902179785408,0.9986669511515898,0.985989184265596,0.9958236421654072,1.0304320647003684,1.0521383045370614,1.0275652028351452,0.998487032487877,0.9964392740127168,0.9196297152080892,1.027726541381672,0.9922320611455704,1.0503139378955548,1.0132060721941758,1.02288638498584,1.0712879489441605,1.0503139378955555,1.0029001609567914
350,17.525000000000002,0.9991033581099612,1.0031511237960278,1.0070526495577607,0.9964717038957124,0.974723146277482,1.0335194704717392,1.0587669910269977,1.0021636788144013,0.9952409715653778,0.9618490895406804,1.0635795682589386,1.0523502213844111,1.0491418365631162,0.9464735222817102,0.935244175407182,1.0571627986163517,1.0491418365631164,1.058766991026998,0.9955650839095692
351,17.575,0.9993218588053698,1.010686873794887,0.9906815567324916,0.9935759347841432,0.9867028770270744,1.0219785558267716,1.057205233464224,1.0276472165960169,1.0187393211014886,1.0284570252773375,0.9873530997860578,0.996923566019848,1.0431808194831695,1.0718922181845407,1.0144694207817977,0.9889481774916892,1.0192546538986929,1.027230042426851,0.9609041072181832
352,17.625,0.9996487843652604,0.9989854625907896,0.9892285633877148,0.9743617333177552,1.0024482874301566,1.0294744635352098,1.0286692429927493,1.0379292792310404,1.0073308986175578,0.996057811023117,0.9738288439267192,0.9928613294757754,0.9881032080885116,1.013479855487253,1.0118938150248318,1.0150658959496743,1.0198240173369384,1.0166519364120956,0.9597325047147895
353,17.675,1.000161367473785,0.9989068516429136,1.0022159844145062,0.9664535906397536,0.9870058535859608,1.0428743500067268,1.0132495124249614,1.025659917357863,1.0332662945748028,1.0336666302177997,0.9289000055838432,1.004599836259606,0.9588645218929994,0.9651728411159796,1.0266789535400376,0.9951373574251352,0.9935602776193908,1.0392955919859972,0.9819252908892514
354,17.725,0.9997895143654656,0.9946253318069276,1.0003089051315388,0.9847414777601896,0.999079972917534,1.0007737155815672,1.012716122688746,1.0266489309804545,1.0346105357185735,1.0234642890852066,1.0130538877382411,0.9738490159217464,1.0663725134086757,1.0334404210828194,1.0036447185022823,0.94248511846855,1.020894862101541,0.9895309646483448,0.9473497229714946
355,17.775000000000002,1.0002230854539749,1.0004152139517968,0.9963995727153888,0.975357953667713,0.9996947857469636,1.0212770994064688,0.9971306253507354,1.0169228171996971,1.0169228171996976,1.018506192547614,0.9933281254621767,0.9184776544697364,1.0089219735856017,0.9559028899659564,1.0494659787065073,0.9137995000327088,1.0728567508916442,1.1258758345112898,0.9551550217396289
356,17.825,0.999476694651004,1.0119663944366448,1.001170114306009,0.9807310349818248,0.9822792145817468,1.0253963298362394,1.006895897013858,0.9939062314151648,1.011225785546756,1.011225785546756,0.967604842393017,0.9676048423930173,1.0730489598332822,1.0575424719744195,0.9831113302518798,0.9831113302518794,1.00792171082606,1.029630793828467,1.0051526951369776
357,17.875,1.00017229347716,0.995650533776154,0.9891795406467374,0.9841651766887508,0.9774398589162202,1.014187892765422,1.0161450287993188,1.0032279309755987,0.9973565228739076,1.0357163891382892,1.0022908779654314,0.989954990236626,1.0392985411518474,1.040840527117948,0.9298175375587,1.087100106100968,1.1194818113890816,1.0223366955247395,0.9969411307361016
358,17.925,1.0004210158582014,1.0050942410310917,0.9993174170920986,0.9702218422598048,0.9845644623015164,1.0011421509633838,0.98985400073868,1.0221614651749011,1.027221670448044,1.010484068390725,1.0043740769420346,0.9798397483449768,1.07644366719589,1.0427089653749368,0.99057351710619,0.9461050465240232,1.122445533315373,1.0549761296734643,0.969184214049954
359,17.975,1.000064809747194,0.9891844271600828,1.012672376139918,0.9843030504509166,0.9862261433531327,1.0110636278363678,1.0106765437522045,1.0323532524653882,1.0308049161287316,1.017644057267156,0.9789708383129544,1.006418618826401,1.024717139168699,1.018617632387933,0.9987942353504434,1.029291769254274,1.0094683722167843,1.0292917692542745,0.9632863923052698
360,18.025,1.000401491363989,0.9999751238403216,1.0179093030934596,0.9731125459164705,1.008492661408357,1.0393368646576933,1.015855550308019,1.000073027548402,1.0193200065235453,1.022014583580065,0.9902279061817238,1.005392192646987,1.0630164812149896,0.9932607634747764,0.934120046260248,1.0296550509914095,1.0766643390337274,1.0781807676802535,0.9901195898498292
361,18.075,1.0004913398059694,1.0083301451808109,1.0104157007196628,0.9810493564201238,0.9902417413429612,1.0423993821611124,1.0113915415606531,1.0102431030198953,1.009477477326057,1.0297665582127773,0.99682145259912,1.0224583129534093,1.0284905153897133,1.0405549202623192,1.0375388190441677,0.9455477318905424,0.9983295032081954,1.091828640970897,0.9821102650248708
362,18.125,1.0003272178131115,1.0001284005439248,0.9926903746817562,0.9859679991521124,0.9720189674320326,1.0602597782610144,0.995159447172098,1.0073419652706082,1.0187630759879616,0.9746014478808604,0.9268404394264724,0.9763319192016724,1.0708156533179634,1.0663164278838542,0.9703329519561936,1.052818751581527,1.0198244317313938,1.0453200425246785,0.9585186593196892
363,18.175,1.000215971017668,0.9950599625123984,0.9999676921345106,1.0024172531117808,0.9828234835044354,1.035124981996017,1.025281072145287,1.0506480706067842,1.0127868788732062,0.998399626014447,0.982899483580488,1.0365935373117443,0.9784249791028832,0.9739504746252792,0.9993059999983716,1.005272005968511,1.012729513431186,1.045542546266953,1.0014671552222485
364,18.225,1.0001938964545882,0.998237480350016,0.9883343307433692,0.9786073472648484,0.993183179518016,1.021169257109496,1.0117558236921884,1.00384853962165,0.96431211926896,1.0256877051498032,0.956747141868142,0.9686137730851112,1.0279469291699574,1.0442635470932895,0.9760304175957168,0.9893803777148074,1.0101469823445033,1.0427802181911685,0.9969786543358766
365,18.275,1.0007598946060834,0.9942599994670148,1.0038979829048538,0.9817094263064567,0.9855078913956088,1.0200828682871614,1.0110953540291248,1.0036057588140943,1.0167125504403978,1.037683417042483,0.9529942517549476,1.0267554167514603,1.0444580963506245,1.034131533251112,1.0208545235517392,0.90726232945711,1.0680616691495082,1.0326563099511816,0.9652024772268194
366,18.325,1.0010325906040227,1.00066610246522,1.0096218611783747,0.9853028049991912,0.9988719203106038,0.9999987262149602,1.0148962863820363,1.0629409179208558,1.013034091361152,1.0186206764238053,1.019692849314617,1.0710442877693098,1.063708367990068,1.100387966886278,1.0343646888731008,0.9257930761403212,1.0152912974470716,0.9874148022859532,0.973775980002505
367,18.375,1.000499282491912,0.9906349968188246,0.9868773198148756,0.9927531778051268,0.9947468120542136,1.0119734634976605,1.037902505388156,0.9993793574365616,1.0464220477236053,1.01160304861351,1.0229063149268107,1.0331207859745817,0.9630786987898646,1.0272839453758558,1.0053957931306312,1.0345799961242634,1.1265102355542052,1.0141510540287209,1.0068103335818543
368,18.425,1.0008066085737433,0.9928787540029164,0.9997304894445924,0.9907279711926524,1.0145219152317642,1.0308034024818014,0.982542056618644,1.0429608407526738,1.0204880003125767,1.024172072515872,1.0710602641941651,1.0318751325773057,0.9868847962764666,1.0333264337483,1.0101056150123835,0.9883360974474612,1.0434855419452642,1.0638037583391908,0.9607909935898048
369,18.475,1.0006072213291153,1.0129809324575048,1.0016231005836609,1.0016046860328516,1.0095689792576483,1.025964337471334,1.013872614922565,1.0479492875600056,1.0003152290345507,1.039155307524537,0.9295858694058452,1.03640163700838,1.008975966948269,1.071044588663256,1.0046455979914102,0.9642288210607208,1.050836200197911,1.069601132344303,0.979900632523642
370,18.525,1.0005497446295348,0.9895140302221288,0.9928687792348516,0.9747798225473746,0.9796835210587578,0.9865405745037876,1.0269934757856194,0.9931005044413818,1.0000248749310647,1.024806832473088,0.9532881350389782,1.0006654068104943,0.9834373079844884,1.0609637527015134,1.0652707774080148,1.019329180538667,1.0021010817126612,1.0164578307343326,0.9871876424228015
371,18.575,1.0008864343327806,1.0013543122761146,0.997813310967828,0.9940758283277604,0.9940758283277604,1.018209688030265,1.0138599136420965,0.9696372073623916,1.017122244433223,0.970724650959433,0.9153199489040847,1.025272579271658,1.009565060647719,0.9124640364270052,1.0352682729414375,1.0109930168862595,1.0552596602809965,1.0209887105560385,0.9770717707299228
372,18.625,1.0005670381879266,1.0016745415966255,1.0006585758028632,0.9901637138644968,1.007553338145075,1.00698153009676,1.0152738950062572,1.0030156164443922,0.9878730370444406,1.006620992491999,0.9189338768614008,1.016934553064549,0.9757458630661244,0.9729052637558886,1.0140939537543128,1.0013112568582505,1.019775152374785,1.0567029434078554,0.9684849434006734
373,18.675,1.0013432706951333,0.991939030428492,0.9944316780871348,0.9854626091663304,0.984052154207825,1.0166582182283366,1.00912741661183,1.0123549030189043,1.015223779825193,1.0130721222204762,0.9917185505373108,0.9352103710195152,1.0044328909288145,1.06941729737428,1.0129091178564842,0.9380357799954052,0.9606390518025232,1.029861571711823,0.9647330117471784
374,18.725,1.001086625870026,1.004808291163345,0.9895971219673412,0.9847848115017014,1.0071578937454608,1.0255039347831196,1.0230070556375606,1.0337079662613844,0.9787766250590892,1.0169432062840609,0.9934552479148006,0.98221388725947,0.934438104474317,1.0299896700446232,1.0159379692254602,1.0117224589797116,1.0046966085701303,1.1255412356149292,0.9695243411115512
375,18.775,1.001130815222262,1.003062847485659,1.0035294193464082,1.0098797213419235,1.0026820331461777,1.0477235161695424,0.9998255565749306,1.0317575296380057,1.00834074939175,1.0008899556770328,1.0524649303516342,1.017522535585644,1.0636464966767512,1.0510672345609946,0.9923640113541304,0.9727962702851763,0.9811824450290136,0.9560239207975006,1.003431480063685
376,18.825,1.0007087574805158,0.9864043526814148,0.987664043681613,0.9906416103066202,0.9991161255570308,0.9871101876386112,1.007932318875893,1.0188727607124315,1.0075794013972947,1.001579804261129,1.019075955624351,0.9982217409799238,1.042710732221369,1.014905112695466,1.020466236600646,1.0037828648851042,1.0413204512450736,0.9940508980510386,0.9859361968424571
377,18.875,1.0007401907245284,1.007960481056993,1.0011018125127686,0.9852547933126578,0.9948471839836472,1.0363001748110277,1.0040035568968628,1.0194497654645072,1.0341938736427128,0.9790789930718012,1.023364507029862,0.9735792066878692,1.0178328069918632,0.9694304316593696,0.997088931849366,1.035810832115361,1.026130357048862,1.0828302824383549,0.9485877761590492
378,18.925,1.0004699179139986,0.9796811879316664,1.0080863007195606,0.9782484180143418,0.9872119001567918,1.0147684912247532,1.001848176642745,1.030482387338007,1.0042925604825843,1.0196572589044326,0.9079139976546312,1.0358473336877845,1.034471706418611,0.9423046793839742,0.9711928520366214,0.962939088421579,1.0220910609960472,0.980822242920837,1.0042640545485924
379,18.975,1.0005629675723444,0.99423213086345,0.9879023516107754,0.9856113447658909,1.0023653714187288,1.0142906541732746,1.0257535280046848,1.0000489018372798,1.0135959345471286,1.0035224999680106,0.9879755168192568,0.989343903961666,0.9907122911040748,1.0262903568067072,0.9920806782464838,1.0030277753857555,1.008501323955391,1.039974228230797,1.01049805213258
380,19.025,1.0006849722143594,0.9967377127081148,1.0038132197537144,0.9933126264949576,0.9980334901335168,0.9733760562059668,0.9858153668284076,1.007584160417678,1.0034377235435312,1.000327895887921,0.9596488371604956,0.9909565297203418,0.9977625498420478,1.0454046906939871,1.0140969981341417,0.9569264291118136,1.0277090383775518,1.0018461619150711,1.0161943635185844
381,19.075,1.0007426878316064,1.0015280255543633,1.0008177219901406,0.9738101461101766,0.9955120381577875,0.9974966802905644,0.9748106772239976,1.014683046250085,1.000246498844088,1.0356504127207005,1.0020172153368887,0.9275429628456332,1.0480558441496648,0.984414210202592,0.9925386741107288,0.9451459679799302,1.0453476895136191,0.9776438236124776,0.9839720625069092
382,19.125,1.00098530584043,1.006511627208583,1.008824118023536,0.9936403164252088,0.9912337221269863,1.0151973031797903,1.0035716014929896,1.012461843959367,0.960488118771314,1.00254580428533,0.979273677735816,1.0129488385933063,0.9954377549474108,0.945598516878326,0.952333549049824,1.003519793553209,0.9954377549474112,1.0802991603082863,0.9906270176820552
383,19.175,1.000957637703137,0.9943041498787916,1.0118770059981146,0.998463839271716,1.009870830947457,1.0020863445104315,0.9942628598112664,0.9952833143372448,0.9517439212288484,1.0136514958048497,1.0291129280166376,0.9795332687241696,0.9822132503075462,1.0143730293080664,0.9835532410992344,0.9513934620987146,1.0090130661413126,0.9674733515989749,0.9520771308699842
384,19.225,1.0005665016038845,0.9968944047574604,0.9865961715237712,0.9877432539626736,1.0011924210260614,1.0374868519177154,1.0114312460476358,1.0232747032613083,0.9731937984720644,1.0171837824085628,0.997106302560623,1.043762346129636,1.0091035709069407,1.049094465394666,1.0011053920093955,1.0344311374158337,1.0224338690695156,1.0184347796207438,1.0306224807979545
385,19.275,1.0010284603293151,1.010511430518526,0.9997606361516604,0.9893848507602736,0.9973289184449246,1.0001313196497394,0.9930620642769208,1.0024877381073454,0.9920521706522324,0.9957551139427568,1.054267738500459,1.0264191567287495,0.9693958702438192,0.9640913784777788,0.9985705749570396,0.9362427967060692,0.9428734114136184,1.0555938614419695,0.9770549068243766
386,19.325000000000003,1.0004156226003469,1.0030242876187867,0.9922032264966368,0.9977207494780796,0.9812214763835984,0.9979767175157438,0.9765436604952712,1.0381636994291292,1.036489241849405,1.0123770527013742,0.9881329365925162,0.9920907454173192,0.9841751277677134,1.0501386081810988,0.9788980493346422,1.0026449022834614,1.0000063630669258,1.0422229905314928,0.984000122615596
387,19.375,1.000022009675294,0.9982921927750076,1.0023604681687608,1.007405847236213,0.9774050569611566,1.0478047894014757,1.004826468945898,1.035144508957197,1.0248163854368637,1.0354776742320455,0.9633524401858534,0.9974766410643712,0.9948517025352546,1.014538741503631,0.9659773787149708,0.9817270098896708,1.0119138029745138,0.9974766410643716,1.0164940528569526
388,19.425,1.0003984095111311,1.0028109906327458,1.0036827294634725,0.9990015950598914,1.0036672618500069,1.0351256785194642,0.971818280313502,0.9711553756202465,1.0198788705745725,1.021867584654341,0.996265401879949,0.9649280891078408,0.9766795813973804,1.006711172803985,0.9988768446109576,0.962316646376831,0.9766795813973808,0.9858196309559129,0.9967583783138638
389,19.475,1.000309756749641,1.0006418730729103,1.0051640582233046,1.0024793930314992,0.9863015627068042,1.0238818066645587,1.05290003500159,1.0189355177434745,0.994863578327528,1.025860322232993,0.9638768269249336,0.9599797508052914,1.0197349179731436,0.9846612328963608,1.0067446642410018,1.000249537374931,0.9560826746856484,1.0872842373802825,0.9754620123962512
390,19.525,1.0004612769914836,1.0026726929202243,1.0069868541166358,0.9865536677112124,0.990832106553768,0.9861660484656474,0.9710750177838704,1.0055219356444474,0.9864941143500338,1.0248778228232474,0.9912560403688552,1.0183960362590063,1.004179847935594,0.9705779482620732,1.013226513232311,0.9847941365854864,1.0235655592857011,1.0145188939889844,0.985268888700182
391,19.575000000000003,1.0000522437859578,1.0000096843082882,0.9793460468313188,1.0012492916596252,0.9944927676589538,1.0229127865362426,0.9919055386993112,0.981134599977008,1.0154057686388809,1.0114890636489522,1.0183432973813278,1.0003422794983243,1.0183432973813278,1.0620600550971928,1.0080570014481829,1.076203712005267,1.047916398189119,1.0041996404732536,1.0109828228679407
392,19.625,1.0001789573823008,1.001997096687457,1.009805658536833,0.998237749758083,0.986406783835024,1.018681327937018,1.0365415361093284,1.002120043995422,1.026474873321299,0.9511372679399192,0.9632704010949932,0.9543156961711344,1.0336287969253042,1.0515382067730197,0.9888552723060152,1.0106024128353832,1.024674092001446,0.9926930029876684,0.9890380213860936
393,19.675,1.0002964343015757,0.9983675013141348,0.9919338606588184,1.0100243674768403,1.0064797183259822,1.0177104427038126,1.0002639779717468,1.0325722459940905,1.0274029231105155,0.9941254070475016,1.0054724623923184,1.0067452123447136,1.0029269624875283,1.0207454618210623,0.9978359626779464,0.9952904627731556,0.9914722129159698,1.060200710345318,1.0045893297722888
394,19.725,1.0005107630506809,1.0123345205798076,0.9985058039720308,0.9971249708670898,0.9947960169811808,1.0070928934987815,0.9935921269724648,0.9820200413784792,1.016736298160435,0.9939135737945198,0.997848862161498,1.0371043377033846,1.0307728093901771,0.9687238319207432,0.962392303607536,0.9813868885471588,1.019376058426403,0.9661912205954604,1.0033404938617287
395,19.775,1.0005142625976795,0.9951451639428346,1.0027155491784077,1.0058597350592824,1.0016225848556497,0.992092052534642,1.0202365079256956,0.981857705119713,0.993371345961508,0.998488519668972,0.977690309865528,0.9902894117967848,0.931073632719878,0.9865096812174076,0.981470040444905,0.9449326448442606,0.9890295016036592,0.9789502200586538,1.0131220699905723
396,19.825000000000003,1.0003544539489335,1.0054952422252146,0.9996966073562588,0.9972353573862708,1.002109881228439,1.051372974469944,0.995049422266197,1.023370304447742,0.985184845326558,1.0220974558103693,0.9589757347479276,1.0254145765017053,1.0015968785145015,1.0091182568262504,1.011625382930167,0.9978361893586278,1.0442180222810764,0.9802863066312149,1.0177269092136756
397,19.875,1.0002304287336667,0.9866433058983946,0.9887250828278892,0.993993740108776,1.013459396235131,1.0175945247393616,1.0115788757132114,0.993848541741399,1.0014472563007475,1.010945649499932,0.9653821451535386,0.9154915950164048,1.012778167783815,0.9603930901398244,1.0713995641949474,1.0489488166332372,0.9853383652083916,0.9342005513178298,1.02395263284004
398,19.925,0.9996463734967952,0.9940074252757995,1.0024111555918962,0.9796859519691036,0.9765557565557698,1.0128088370880852,0.9728005253275296,1.014698993549214,1.023204697624293,1.0017829243981689,1.0374858797750413,0.9965324897839208,0.984122371604794,0.987845407058532,1.0585830806795573,0.9655071943361028,1.0312808206854776,0.9220717807091572,0.9761950920332284
399,19.975,1.0001425313913916,1.0053486249759318,1.0055841661520522,0.9877648010605234,0.9936045719398146,0.9867435898452208,0.9923857069409048,1.031253624711174,1.0343881342087762,0.9914453540916244,1.0421769153846372,0.990315030969762,0.996489064828675,1.024889620579679,1.0113067460900684,1.0755166982227713,0.9582100549034104,1.0322984612103754,1.03908989845518
