,r ($\AA$),g_full(r),O (DOL),O (DOL),O (EiPS),O (EiPS),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
330,16.525000000000002,0.9997258083004508,1.0009956591464193,1.012402532037449,1.046476874909842,1.0575885566361571,0.9814834893182386,1.0091245294144586,1.019093429121292,1.036312437705823,1.0032338159513297,1.0246271296472622,0.947869348158007,0.8853920841551256,0.9978511593603124,1.0049914181034991,1.0781790702211604,1.0121316768466857,0.9782154478165498,1.0428967202580173
331,16.575,0.9995691003740924,0.9900580226135814,0.997757815798594,1.0200502005316472,1.0386598378299847,0.9922358339404662,1.057093736839889,0.9593564803872876,1.0007934739063624,0.9985414633890212,0.9705482902310424,1.032649186315297,0.9350620638971844,0.9208675733636408,1.0042602052482088,1.0645867900157695,0.9616767336475784,1.0042602052482088,1.0043507313357956
332,16.625,0.9997201617555412,1.0032876693759925,1.0010168363578729,1.0100136729244462,1.0411442313365016,0.9898580534813692,0.997916599371312,1.0108998121939985,0.9607577488787956,0.9741886586953682,0.994701320960678,1.0405563463950356,0.8959366507943699,1.0070469047314667,1.0017559402582712,1.10052061042458,0.9294460924579389,0.8765364477259875,1.0066329857420666
333,16.675,0.9989252373474226,1.0130806235806171,1.0089841595968363,1.0199609894448478,1.0483638310093384,0.9839307775120464,0.9923860849623988,1.0239822338558202,0.9777005509696816,0.9968362467783736,1.001016701817622,0.9729671970381436,0.9045965291381663,0.9712141029894268,1.015041454207361,1.0606218994740129,0.9449176922586664,0.983485761330448,1.028940985593621
334,16.725,0.9994909758247752,1.0071986034601523,1.0029603915148988,1.0571131745829268,1.032297613695191,1.005925222133614,0.9984051127333188,1.000616909615759,0.9970780346038552,0.9970780346038548,1.0229225460544251,1.029893057441508,0.921850130941722,0.9201075030949514,0.9880699891190105,1.0438340802156738,0.9915552448125518,0.8852549461595365,1.0157564335825005
335,16.775000000000002,0.9995697684388322,1.0031859724049057,1.024003072622794,1.0335385869672993,1.0469803493531822,1.0359951457397658,0.9753129173390496,0.9951006005131962,0.9977389582697488,1.032917061690454,1.0254950148702513,0.9787241273677224,0.8817178421772934,0.9873854028311536,1.0099047190360746,0.9492757907920568,0.8695920565284898,0.9614015764408602,1.0633748379684824
336,16.825,0.999000305645099,0.9969038948241022,1.001502463037458,1.0403263292639928,1.010225144013588,1.0001228925734518,1.0477686072983232,0.985260926512482,0.9940032594895232,1.00842810890164,0.995301363477022,0.9798035913813588,1.0590144265369696,0.9987453128316136,1.0194090089591643,1.088287996051,1.0504045531504902,0.9866914900905424,1.0547446321840837
337,16.875,0.9994054770716794,1.003902832064315,1.015576120809249,1.0360681308611377,1.0268722598771631,1.0237530743346142,1.024622134669363,1.0076754581417529,0.9881216006098944,0.9985503246268858,0.974005953960634,1.0544598728290868,1.049324516305569,0.9003991771235387,0.950040956850882,1.0476127307977292,0.934634887280327,0.8832813220451444,1.0168005916566196
338,16.925,0.9991035951850534,1.0113698340890394,1.0072311947936416,1.0118175209155922,1.0238612401520746,0.9589657965553088,0.9753805264062556,1.008641952683174,0.9887714902320272,1.003458353782875,1.0039950395276027,0.91550734112856,1.019310218096668,0.9648562498511036,0.981873114927842,1.0635540672961898,1.0244152776196898,1.0176085315889942,1.015958937525433
339,16.975,0.9989218648598712,1.020103001016007,1.015020637309878,1.0270706400331673,1.025916628078074,0.990684865014447,1.0155915499606272,1.0194563803833097,1.0039970586925775,1.0009910794749348,0.9744057308098124,0.9202720790981564,1.0014725566656402,0.9338054920260702,0.9456472283379947,1.0556062083772966,0.9947058502016832,0.9760974074258012,1.0002987402382184
340,17.025000000000002,0.9990446476020096,1.0114734328767732,0.9949523793426298,0.9972414784286804,1.0115820231285464,0.9929856460092904,0.9899972971176024,0.9707864828138968,1.0126233672975218,1.0053659485605666,0.9720542671921888,1.0342791943307894,0.9619637384670106,1.0494149874185563,1.0494149874185574,1.1183669337072764,0.9014205661159402,0.9602819836794804,1.0182167200335663
341,17.075,0.9991551018073782,0.997824562469108,1.0133719687560816,1.0234872083224746,1.024485176069829,0.9926960649791012,0.9850566767064964,1.0113701252010256,0.9901496022215664,0.9515282503989512,0.9245717557535288,1.031574635262074,0.9396190356844178,0.9830889554847644,1.1034671949318788,0.999808155407975,0.9479786356460234,0.9897766354540488,1.0702505803905615
342,17.125,0.9988400821950274,1.0072253149221428,1.0000121644021214,1.0238974686882003,1.0161020145384425,1.0122239123831016,1.0527297463092282,0.9869077661792728,0.9725619499971024,0.974671628847422,0.9407889079180536,1.0189109550419917,0.977356674656918,0.982343188303127,1.000627071672559,1.0704382627194815,0.9889918731647388,0.9258293669794276,0.9867699912339448
343,17.175,0.9991024349541244,1.0152389704879123,1.0048367703711376,1.03020389274893,1.002303418017117,0.9870427038077468,1.013050628854954,0.9916570130903156,0.9752971892702978,1.000466148993402,0.970021877005101,0.9220991607646444,0.948539280069724,1.032817160354664,1.0113345634192874,1.0328171603546643,1.0427322050940688,0.9320142055040496,1.0032912363092603
344,17.225,0.9991838436345803,1.0099019776786835,1.0204005707748005,1.034738808991457,1.0414633503983877,1.0459636204168716,0.9888276491261572,1.0092631425075076,0.9996709721448328,0.9950834124061626,0.9496122279991746,0.9561839389195848,0.9331829506981508,1.0268298313139863,0.9758990716808128,1.018615192663475,0.979184927141018,0.9824707826012228,0.981984610109662
345,17.275000000000002,0.9988008438946896,1.0030517774516914,1.0165275837341436,1.0255541256609686,0.9834901101849928,1.0614788948639615,1.0307955205592996,1.0162831137935813,1.0158684736002752,1.0270637588195437,0.9849589319174468,1.0029266736273836,0.8885864991096035,0.998026380433764,0.9865923629819868,1.0715307783380514,0.9996598114983036,0.9408562931748744,1.036262001475133
346,17.325,0.9990221682496324,1.0102039761491135,1.0088099504230563,1.039030651111362,1.0093954972611905,1.0429933675859353,1.0256788531833234,1.022793100782888,0.9906375740351792,0.991049824378098,0.9565457199192128,0.959793752924032,0.9760339179481274,1.07022687508788,1.0036421984890895,0.9776579344505364,0.9468016209047556,0.8834649773107842,0.9969307017189278
347,17.375,0.9988479535236032,1.0118672982134094,1.009095270001273,1.0135077929456122,1.0191529253339795,1.0431473857952287,0.997240703198346,1.0447869101736886,0.9886332002114308,1.019374282307557,1.0075622543991063,0.9898007402991218,0.9865713740991252,0.978497958599132,1.0059475712991082,1.0882964093990346,0.9607364444991476,1.038241233299079,1.024368139725622
348,17.425,0.9992639102198528,1.0163276232953065,1.0134183615487735,1.0120804493230289,1.020431173982667,1.034316754734495,1.0233133850032767,0.982560163776543,1.01516274075793,1.0245359816400783,0.9937611248834048,1.0451348825510445,0.9391765073615376,1.1061412197813667,0.9841285453207224,1.0660054716035232,0.9343602175801964,0.9199113482361728,0.987683425873618
349,17.475,0.9996084920710606,1.0157724733377014,0.9924030077116018,1.0348812685185735,1.014600154614948,1.0227335409238476,1.0373208655962958,1.049071766026879,0.997610926210187,0.9919380777264571,0.9753124568455708,0.9577536401102168,0.9801012250461222,1.0966279179261982,1.064702796589191,1.0790691011908444,0.917847238438958,0.9864862493135236,1.020203086643933
350,17.525000000000002,0.998772855840026,0.9914409793670184,0.991213914481294,1.0165333116439572,0.982563153046882,1.0161002259566647,1.0350362729907496,0.9830628673014518,1.003610492806523,1.0575983715845536,0.9522963692189916,0.9380119236807068,1.0173699544489565,1.042764524294796,1.104663788294031,0.9697551359880064,1.006259830141401,1.033241560602606,1.0325613489103078
351,17.575,0.9987723942423348,1.021404959086602,1.0141801671567234,1.0215231942689167,1.021254053656542,1.0391705371910986,1.0387699317411407,1.017537842893366,1.0183390537932813,1.01673663199345,0.9768703199430816,0.987917318714651,0.9153227553586226,0.9863391760329984,1.0557774540257212,1.0431523125724989,0.9295260394934975,0.9674014638531646,0.9879012152179008
352,17.625,0.9995437947302728,1.0009509334946267,1.0046176945398744,1.0110522675137028,1.0156017351017743,1.042842958899488,1.0129677786407176,1.0034077209579109,1.023324507797091,1.0065944068521793,0.9948736795668188,0.9572128462709142,0.9729048601442086,1.0749029503206171,0.9917352767921606,1.024688505926077,0.9807508670808552,1.001150485116137,0.9849460789531032
353,17.675,0.9990308840601158,1.006308402449234,1.0203717186325314,1.0320835540600248,1.013190184886823,1.0179391140831202,0.9866483786696714,1.0737871355172528,1.0044722152975856,1.016750858307926,0.9003137949224722,0.9221584970523068,0.9611668937127263,1.0079769697052283,1.032942343567897,1.125002159686486,1.006416633838812,0.990813275174644,0.967296784616506
354,17.725,0.9989375855516068,0.9937580159659312,0.9848792309226791,1.005232947049285,0.9935903438194422,1.0074780154693035,1.0259891439787086,1.017324360421115,1.0062964540750865,1.015748945228825,0.9867827886251342,0.9402364306711184,0.9976436054810716,1.0022982412764725,0.9898858791554016,1.0457415087002206,1.0271229655186147,0.9014477990427722,1.0015541328329902
355,17.775000000000002,0.9995498117628976,0.9972983216609944,0.9997998445629837,1.014977993516181,0.9843247371987126,1.037065744337743,1.0033846061152931,0.9975099889834708,1.0041678883995355,1.043332002611686,0.9241544162727736,0.9874103946820956,0.9472968473981352,0.988953223423786,1.0522092018331073,1.0151813120325288,1.019809798257601,1.0228954557409833,0.977744100320888
356,17.825,0.9992862603003246,0.98680937528517,0.9890042359953238,0.9975178757215138,1.003143222430501,1.0573488218007294,0.9923111594652888,0.9997106539824944,0.9997106539824944,1.0191830079751412,0.941989876177624,0.974207770965458,0.9343189488471874,0.946592432575886,1.0754640117272225,0.9818786982958952,0.983412883761982,0.923579650584576,0.9831154396410076
357,17.875,0.998976545052437,0.9984662665357964,0.9871167519934182,1.0041737345922888,0.9966284467821638,1.0204601482673257,1.0429218896713124,1.0092292775653318,1.0150383486180872,0.9964493212492704,0.8711259479717506,1.011482493003977,0.9565603666870192,0.9916495029450756,1.087763223999752,1.0389435561624558,1.0236874099633009,0.94588106434761,0.95039563822287
358,17.925,0.999451220691124,1.0041900810111135,1.003828341068386,1.0134566058075525,1.0131978729492914,1.0232476542399676,1.0186262873408785,1.0247881098729976,1.035571299304205,1.0294094767720865,0.8693071220028873,1.021018661619447,1.0012961614692943,1.005847507657791,1.028604238600275,1.0756348158814084,0.96488539196132,0.9830907767153072,0.9926114498647136
359,17.975,0.9990508036676972,1.0027841328826232,0.9845098345792672,1.0285385901570046,1.010527908153004,1.070796400208368,1.0363287049226908,1.026754345121114,0.9972653169322568,1.0091375230862123,0.9625423053852048,0.9248251304092954,0.991207358366896,1.0606069603225692,1.0319419073408782,1.0636243343206415,1.000259480361114,1.019872411348587,0.95559926623658
360,18.025,0.9989470943706868,1.0007343821152088,0.986210246877532,1.0251431600460483,1.0045456249446616,1.0797172789685252,1.0324915496591434,0.9845041150383202,1.044297981986489,1.014591474840265,0.9287034304804368,1.0022195340241218,1.0187231491053577,1.0247244636803527,1.0547310365553262,1.0607323511303213,0.9497080314929184,0.9932175621616304,0.9780917999164896
361,18.075,0.9991925785300286,0.9838922810949636,0.9898690638265218,1.017825433797905,1.0140085884211625,1.049512101172976,0.9976235562936192,1.0245146999902202,0.9953510652770048,1.0343621610622151,0.914620248050419,1.0041426214321894,1.0280152543339949,1.0056346609885516,1.0578560454612511,1.0518878872358002,0.944461039177676,0.9504291974031268,0.9561080826533648
362,18.125,0.9992696936071004,0.9813018068698316,0.9952415570827932,1.0343598542707444,1.006523870424926,1.0670827078679546,0.9977769478087584,1.0339364747961648,1.0252732547887655,1.0162333730419135,0.9259030395260244,1.0268027297307831,0.9244192205524248,1.0089969020475904,1.0490600143347744,0.9629985138660097,0.9540956000244132,0.9733852466812052,0.9943101224109436
363,18.175,0.9997048903614142,0.9923065797168088,0.9758396809398618,1.0252791087956874,0.9989802214934906,1.0859427143860656,1.0383695082021986,1.063092591730822,1.0207636759924206,0.985926603747542,0.9621343250165976,0.9532803281606164,1.0432959628630896,1.0595282904323882,1.0890416132856575,0.9340966683059908,0.9473776635899624,0.9503289958752896,0.9873561698019184
364,18.225,0.9992764374197832,0.9806405637899132,0.9847697240285372,1.0105257520872948,1.0081480444353244,1.0203860190828935,1.0200134794629292,1.021131098322823,1.0125626870636384,0.999896339984844,0.9289783432388652,0.9818112347974732,1.0008897789714155,1.0199683231453571,1.0287738050717925,1.0522550902089516,0.9539272086970962,0.9832788151185464,0.9824401977922192
365,18.275,0.9996859041509866,0.9856527819976362,0.9878800886160894,1.005128225891311,1.0012700070945513,1.0229612386772269,1.0374108903644463,0.9999899975334426,1.0414864331480207,1.03704038647503,0.9034681206453132,0.954552747822351,0.9355784577280228,0.9749865986931658,1.0085564965523617,1.0406668336350704,1.0508837590704778,0.961850551704785,0.9898502890496328
366,18.325,0.999730692354464,0.9730820921227428,0.9994564449077444,0.9776177860573048,0.992471436896362,1.0413380438426512,1.010385320671108,1.00817441187314,0.9739053255046451,1.0258616822568791,0.907254241590163,0.9159638823094284,1.053866527031133,1.0828986627620187,1.0291892116598809,0.9885442216366416,1.0146731437944383,1.024834391300248,0.9556164472847236
367,18.375,0.9997481135910228,0.9788092645793408,0.9855563496133692,0.9997576773835364,1.0080058936604344,1.0452071483357168,1.0283489685238498,1.0488719700339486,0.991700751541532,1.043741219656423,0.9730656884820368,0.915316982934142,0.9644033826498524,0.9990526059785898,1.139093216932236,1.0553575938877875,0.9557410768176684,0.9875028648690104,0.9640350873338592
368,18.425,1.000230931921862,0.9885685010156184,0.9746681473613846,1.0140518634352793,1.001930258209477,1.066150277814863,0.9979895591990072,1.04901897420553,1.0231397708807932,0.9994475424849076,0.8945611085234484,0.9304584242747908,0.9577403842458104,0.9922018073670992,1.0970219693610184,1.1042014325112866,0.9620480621359718,0.9720993105463474,0.9573594331398778
369,18.475,0.9998854958720488,0.9935767870069536,0.9808412424754372,0.9979757756160864,0.9985846687067614,1.0400858850085584,1.0252223362858852,1.0549494337312326,0.9936826109475284,0.9704809739170132,0.8940100480792222,0.8997225723480986,1.0154011887928545,1.0525325965405536,1.0568169897422115,1.102517183893226,0.9939792227845664,0.9254289315580448,0.9608407529186832
370,18.525,0.9996586831583102,0.9848337220763642,0.9832757624087288,1.0077361317641678,1.0042235899587395,1.0344789666292074,1.0395269643750458,1.022219543532173,1.0200561159268131,1.0132052618431764,0.8934518954051176,0.9460078892524768,0.991461721769113,0.9772573991076636,1.0298133929550235,0.9957230185675467,1.0198703670920095,1.024131663890444,0.9590091927497416
371,18.575,0.9999496375865494,0.9878932064949008,0.9798757958986448,1.007257517137684,1.012678709372009,1.04397983930343,1.0016611786927108,1.0482834319079095,1.0099097311846306,0.9740464594806306,0.8801716288808887,0.9564625886875788,0.9649393619994336,1.029927957390318,1.0553582773258814,0.9748289308632636,1.0115616152146325,1.0030848419027785,0.9838246902962512
372,18.625,0.9997412009245328,0.9775703085506388,0.9897664832254548,0.9952663114337276,0.9959852613336312,1.0319613299786985,1.052650495944396,0.9809518345805112,1.009131905464824,1.011985583529058,0.8178381906816691,0.955549776054184,0.9766280799377328,1.1326075286759885,1.0328368902938605,0.9808437407144418,1.051104753659602,1.0061377053747005,0.9667198432142412
373,18.675,1.0006943134184951,0.9886061499892388,0.9710096003939608,1.0093710705652026,0.99554570225896,1.0764699469310672,1.0161535688894452,1.0257332289313503,1.0126055466517023,1.0133151510992515,0.9322697219231822,0.9895756568539924,1.0035527141541902,1.0315068287545854,1.0692448834651191,1.0720402949251586,1.0119389485343089,0.9769963052838146,0.9511957984919188
374,18.725,1.000068032516239,0.997455094231843,0.9865822038726524,1.010982136137245,0.9984159885726877,1.066493868128891,1.0283795935564486,0.9994409776773722,1.0160277453153794,1.0301441433051728,0.8939315969445688,0.9467611469972804,1.0093224562702283,0.9842979325610488,1.081615524763412,1.0607617550057633,1.0079322049530517,0.9676149167549292,0.9742115173925529
375,18.775,0.9999949395401604,0.9789604019216024,0.9818620023045288,1.0020670447173088,1.0006520288857474,1.0183460762102765,1.0555555502117553,1.0467797308717848,1.0179950434366785,1.0193991745310742,0.9265137751654604,1.0150165835394749,0.9804451740183754,0.9832108867800634,1.1187308121027728,1.0440565675371982,1.0219308654436945,0.995656594207659,0.9275861943995852
376,18.825,1.0000866813212013,0.9844590764358044,0.9858365844718616,0.976459461661622,1.0030848427784018,1.0366873188520105,1.0150387456728844,1.0468132643712784,1.0003735831967029,1.0017702653372906,0.8968392290629064,0.8679533029734573,0.958737642111727,1.0110074131307305,1.001378771100914,1.0632771841497342,1.0110074131307307,1.0412688595101536,0.967131123064832
377,18.875,1.0001907396349148,0.9947794664797214,0.9795765532113382,0.9968441533068018,0.9876270783874148,1.0475263981799847,1.0176566136164973,1.0155726751585794,1.001332429029475,1.020782521303374,0.8442055742908182,0.92903660444646,1.045337210305,0.9509284831963029,1.093225695070282,1.0453372103050005,0.9208271499152686,1.016604119445831,0.991040324808738
378,18.925,1.0003546298482842,0.975900093257932,0.9889458447041172,0.9941370096097412,0.9948333465298506,1.0219601332663233,1.0385436648406248,1.033706801464787,1.0326703307413931,1.0482173915923003,0.911884848561649,0.9581596020707472,1.0180445772001696,0.9840190231493612,1.0643193307092678,0.963603690718877,1.0085174220659432,1.0860956853017845,1.020641629693027
379,18.975,1.000556030656026,0.9784467425018416,0.9987839727155066,0.9820934470278296,0.9626986310996908,1.049917580109862,1.0279225800682803,1.033421330078676,1.018987111301388,0.994586408130259,0.8624081218955285,0.9219779136748107,0.9937324355907656,1.1033950068208098,1.080379405451541,1.0289327670967057,1.0397636383293023,1.03028662600078,1.0093432576479522
380,19.025,1.0001568186130845,0.978063106597471,0.9884673500322856,0.9989872625530428,0.9757897194980112,1.050559835328967,1.0283384265114,1.0355176508986137,0.9797931949407156,1.0382525935223144,0.8726953281080781,0.8996303690990687,0.969661475675643,0.9535004510810487,1.011410789211677,1.054506854797262,1.0181445494594248,0.9737017318242912,0.9577880698510436
381,19.075,1.0006332091407664,0.9861031890926384,0.977989479665054,0.9938712127984112,0.9945566412210298,1.0147925972672915,1.020233844437626,1.013092207526562,1.011731895733979,1.0107116618895409,0.936451004485323,0.9404701075088652,1.0168330649561668,1.00477575588554,1.0610431982151298,1.0141536629404715,1.0409476830974185,1.0275506730189456,1.0294645316015851
382,19.125,1.0003025889308008,0.9759330819328628,0.9857203764508142,0.9887949381469294,0.9811809557476828,1.0308064628455964,1.0088168271104585,1.0335128795514597,1.02065740019861,0.9770164308165684,0.9075722385229454,0.9208992904836348,1.0141886542084602,1.0568352204826663,1.016854064600598,1.0701622724433553,1.0181867697966664,0.9422225736207382,0.96709520426982
383,19.175,1.0002026218098845,0.9778046223237916,0.9925987695902968,0.9965326359099752,0.9939324940352244,0.9981779430762056,1.0234184507399668,1.0113030070613611,1.0261107715574342,1.0096203065504437,0.885610377988288,0.9346636474277596,1.0447020626568435,0.9823911528283256,1.0089064336064184,0.9903457370617536,1.018186781878751,0.9876942089839438,0.9817012143999162
384,19.225,1.000620287663215,0.9790774658577316,0.974926434011736,0.99742882303485,1.0028270171385447,1.0415374324523352,1.0080582478669178,1.0187715869342515,1.0629641105870025,1.0247978401596265,0.912662862213378,0.9047496004022796,0.9575046791429372,0.9917954803243646,1.0300429124113415,1.0063031269780456,0.9772878336706836,1.0155352657576606,0.9877042701363145
385,19.275,1.0003271414322308,0.9720023435649444,0.9776960811423124,0.993043967339874,0.9908063739028758,1.018821904346955,1.011827703630615,1.011494646453646,1.0154913325772692,1.0388053349650714,0.913182223397551,0.9656639603744214,1.015521610502448,1.0233938710489792,1.0037132196826526,1.0470106526885712,1.0627551737816323,0.9892807420140132,0.9649142212747518
386,19.325000000000003,1.000917087433427,0.9868353036946504,0.9793658804296472,0.9918075205511172,0.9842390196648556,1.009911991110041,1.0420515787536349,1.0231654293135848,1.0092493191998635,1.012231342795661,0.8823576888844199,0.9410945172864889,0.965894511500696,1.0089681856622137,1.036378705583179,1.0572629112372478,1.0220208141960063,1.050736596970351,1.0025617424736877
387,19.375,1.000621349510667,0.9890556075534368,0.9779711501434653,0.9775047174301406,0.979387089450566,1.002398874462251,1.005035898794937,1.014265483959338,0.977347143301734,1.0103099474603092,0.9492288724816156,0.9596171501558334,0.9479303377723394,1.0284394897475242,0.9557215460280024,1.0362306980031868,0.96610982370222,0.9661098237022196,0.96110118982358
388,19.425,1.000818288073308,0.9803357479442608,0.984894589479351,0.9940700579911536,0.9821729429354088,1.0198725617979518,1.0047876300157306,1.0198725617979512,0.9949496310273264,0.9972451641246204,0.9120520678341228,0.9533915383308534,1.052864639213612,1.0528646392136114,1.0115251687168814,1.030903045512224,1.0748262329150005,1.037362337777338,0.9748653895550798
389,19.475,1.0003270555852604,0.9830922311777396,0.9811309499185318,0.9946711390768972,0.9825062540573362,0.984953562526622,1.006159916141802,1.0126849480233964,1.0113799416470777,1.00876992889444,0.9215124570960332,0.9382204932776902,1.0269016083957183,1.0371834768152,1.0127640393189314,1.0011969373470144,1.0513210458919875,1.0950189866747837,0.9811184417472356
390,19.525,1.0005675995392938,0.9604414185034617,0.9801978161667918,0.9851129661421296,0.9856581310376148,1.016917886144748,1.0334716085173568,1.026655369893341,1.0360682708503146,1.008803316354254,0.9564372926395972,0.9014549349076416,0.9973543960680292,1.0254849046750758,1.0510580943178451,1.1111550899783555,1.031878202085768,1.017812947782245,1.025615380132437
391,19.575000000000003,1.0004352257198887,0.9814453572623204,0.9852066140400594,0.9772664965812762,0.966093397552763,0.9955832028378012,1.0175422225565725,1.0223861239651248,1.0572622141067018,1.0039792986126257,0.922298399507199,0.9413804353590718,1.0075314929788983,1.0151643073196477,1.076226822045641,1.0431512932357283,1.0482398361295613,1.0024429500850651,0.9993924205441193
392,19.625,1.0001507789885868,0.9804946342843324,0.980373920879065,1.001756569460943,0.9705663466022694,1.032926037579893,1.0309983373542375,1.0274642202738713,1.0332473209508355,1.025536520048217,0.9416523526530672,0.9327927203028374,1.0403739702699215,1.0846721320210742,1.0302486761553724,1.0327799996840097,1.049233602620152,0.9884818379328574,0.9964374261657172
393,19.675,1.000850999609132,0.986266522887944,0.9790004336728044,0.9863633482167125,0.9973157825208824,1.0251255495334837,0.9937996050825066,1.039509911781381,1.031838251915836,1.0193718046343243,0.9330946904646124,0.9242800307706148,1.0124266277105916,1.080425431064288,1.016204339008019,1.0136858648097342,1.0099081535123065,1.0287967099994444,1.0147009641039415
394,19.725,1.0004292113280535,0.98294567466658,0.985634256927703,0.9773094552471664,0.974531793918305,1.0399711938050662,0.9922660931718068,1.0011710452900149,1.052374519969713,1.0014890792942366,0.9684617298255132,0.9296230317341926,0.973473174740522,1.0862306853282275,1.049897709694411,1.0323576524918796,1.093747852700741,0.9797374808842836,1.0129383034462192
395,19.775,1.0002597606757562,0.9904646632463622,0.9874329925090224,0.9951203829630773,0.9907623466779368,1.0381995307595495,1.0097210309825435,1.021112430893346,1.03756667520895,1.0128853087355438,0.8750666295116654,0.9797754569745992,1.0296368033855208,1.013431865801971,0.990994259917057,0.9772823896540536,1.049581341949889,1.0919634863991716,1.0162174869407443
396,19.825000000000003,1.000830305139197,0.9823402394298524,0.9701563578401992,0.9841847399053244,0.970859221183202,1.0395808248787182,1.0361176543536834,1.049340669085635,1.010301292257967,0.9992821133146738,0.9624370318609944,0.9376319537202468,1.040573028004348,1.031891250655087,1.0504950592606466,1.0703391217732452,1.087702676471768,1.0939039460069548,0.9902161882482088
397,19.875,1.0006140632719145,0.976168061974494,0.9921746759639472,0.9866049630781968,0.987762456102286,1.0224532505263515,1.0149352119195405,1.0331038052193349,1.0102364377902833,1.0403085922175288,0.930452202322796,0.9970893627013516,0.9464944816731892,1.0439821792640387,0.9884512122819092,0.988451212281909,1.0686626090338749,1.0575564156374484,0.997290835597432
398,19.925,1.0001847457577246,0.9997316938295406,0.9762519931603572,1.002285325176847,1.0010289349227868,1.0282370323285106,1.0235618109023428,0.9746278266417862,1.039457563751313,1.0238734923307533,0.9319274709494534,0.918421275718302,0.994547103384792,1.0141924782664673,1.0645337514007591,1.0878626340727482,1.037521360938456,0.9834965800138498,0.994359169313858
399,19.975,1.0004848063502296,0.9901304974450524,0.9792358576673396,0.9815433793757072,0.9914400702099984,1.0150326592668697,1.00169736921234,1.023405980929016,1.00479859945758,1.0069694606292472,0.9236027530367646,0.9211593595102124,0.9956828620700576,1.0579893969971408,1.0531026099440364,1.0359988552581705,1.0653195775767983,1.088531816079045,0.9716977133706364
