,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TFEPE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
354,17.725,1.0008912983723948,1.0510529821597323,1.0291545192187692,0.941163623901101,1.0951079346952974,1.074835377698446,1.0756150914290945,1.079513660082335,1.0646990992000205,1.1027042366469153,1.0934894380119824,1.1134548350543363,1.111919035281848,1.0719882411971409,1.1641362275464646,1.1364918316416674,1.0658450421071857,1.1030960223031625
355,17.775000000000002,1.0001727099599833,1.0406328974452452,1.0517755129753112,0.9186922381703206,1.1067883256979134,1.0936076591221768,1.0749996592505482,1.0808146592104322,1.0769379925705085,1.1087266590178753,1.1071994873112394,1.0629115078187896,1.0873462551249689,1.1285798912041456,1.047639790752427,1.1102538307245116,1.056802820992245,1.0840425775555107
356,17.825,1.0008190152113614,1.0609464962975947,1.0426243486140945,0.9345102516502706,1.0543284630206116,1.0863245370354966,1.044305596461732,1.0963474035943768,1.0786146396825118,1.0326589787936624,1.0022866558879662,1.094922240750339,1.172371664159864,1.037214827229517,1.125294563656036,1.0691057662804977,1.0660685339899283,1.1127427363327644
357,17.875,1.0008803983434664,1.0414086054040717,1.0444332345048926,0.932716542659366,1.0886892086559137,1.0940559864450627,1.0783389943482695,1.1040228594820531,1.0618553197101697,1.1522309283672674,1.0842749758423298,1.017829155595725,1.1084370922956408,1.0419912720490356,0.9921569068640816,1.1235384150789598,1.0767243144506708,1.0785580465029312
358,17.925,1.000914122770023,1.04097793484959,1.031238460500419,0.919710562717598,1.0563209122010095,1.080336869425356,1.0719503446803464,1.0692819049887523,1.0982535359260583,1.097756813386065,1.0136605321964345,0.986629584671196,1.0932516554651914,1.1037636906138957,1.0421931990286308,1.13980495398088,1.013660532196434,1.1180606713627883
359,17.975,1.0016715176810265,1.0383994558060787,1.033485556728469,0.9109296773872556,1.0633414652825044,1.120962820976957,1.0936684945953743,1.080400419270994,1.0940475824617857,1.1185389561341494,1.0812045450482295,1.063284027726988,1.057310521953241,1.005042346432954,1.0782177921613554,1.1095786974735284,1.111072073916965,1.0932429878065464
360,18.025,1.0007837739070358,1.032646564989288,1.0529014801245278,0.908831917793593,1.0864784419170344,1.0819545899728968,1.1045738496935846,1.08006965166284,1.1298320230483527,1.0841251249965995,1.0648187871541948,1.1375888297909522,1.094520845373279,1.0009593619831616,1.109371874482822,1.0930357424623252,1.0262061114693843,1.1111903678431745
361,18.075,1.0010532612820189,1.039266618142605,1.0270822101093524,0.9424936368644088,1.0561069978360509,1.0902233403291577,1.058731331873982,1.0890986257414728,1.1055944396941833,1.066320315152502,1.125396232889483,1.0737048048696254,1.0796123966433226,1.1549341917579736,1.1002889678512666,1.0293978665668897,1.076658600756474,1.048356413636563
362,18.125,1.0004779939850503,1.0481093943895126,1.0632384794729215,0.9234128516655332,1.111061043290706,1.102858579212721,1.048796884153274,1.0719129192821408,1.092791918753376,1.098633067414972,1.063382808567432,1.0398826360024065,1.0898205027030872,1.072195373279317,1.1955712792457045,1.097164306629658,1.0766016556352598,1.0880819695286323
363,18.175,1.0013317057092914,1.0329468420586665,1.0357331306608877,0.9372611807046152,1.0693604191413169,1.0593490698636416,1.069731209855305,1.0904954898386316,1.0745514891371488,1.127653213813124,1.0721469675373485,1.0706862768458807,1.0925966372178972,1.034169009559186,1.0677648954629448,1.015180030570105,1.0195621026445083,1.138176148794514
364,18.225,1.0006748679243065,1.0345608044903,1.026801944834285,0.9332243965423624,1.0664509966094269,1.0022869324980712,1.0944766797845016,1.074194935381487,1.1014831005782704,1.028502344271886,1.0546507089567645,1.0633668305183908,1.0619141435914528,1.047387274322076,1.1345484899383371,1.162149541550154,1.1301904291575244,1.096719336494
365,18.275,1.0011608060608472,1.0453738587916814,1.0336613724017405,0.9268953370602092,1.0939971065894911,1.0763933985384362,1.0752931667852457,1.0525550438859672,1.0540220195568888,1.056111348542746,1.0286611219732358,1.1586885109867069,1.0777825800449916,1.0503323534754805,1.0734483337445424,1.1066775553813188,1.0503323534754814,1.067374491990171
366,18.325,1.0009366009436913,1.0393344050664677,1.045843949401997,0.941680441513285,1.0493722805584371,1.0676095464701236,1.0811051232447717,1.0366061944202565,1.0891295202459137,1.1164522604481502,1.08484099953456,1.054666614117042,1.0015022207623687,1.0862778750306326,1.0905885015188488,1.0992097544952826,1.1178891359442218,1.0944592681613288
367,18.375,1.0010097591343992,1.04077337100904,1.0533809583346478,0.9123749600986554,1.063258387041055,1.070513647273338,1.0451202364603471,1.0817593006333766,1.067611543180424,1.086090471135678,1.0389312796258394,1.0803742054981222,1.1275333970079615,1.074657939860566,1.0889486039544565,1.0532219437197303,1.064654474994843,1.0861050534459789
368,18.425,1.000847013595127,1.0551951426736617,1.046451554967797,0.9384749179591084,1.060381857670557,1.096461539796129,1.087080822443481,1.0690409813806945,1.0661546068106489,1.0858890996096378,1.0901530620426598,1.0588840042004972,1.048934758523446,1.105787590963741,1.0958383452866896,1.0645692874445272,1.038985512846394,1.0610739985113338
369,18.475,1.000964081928034,1.0371547517157167,1.044772462924288,0.9392834751766714,1.0535735381204676,1.0829989571006715,1.0578796969956197,1.028454278015416,1.1002235926012789,1.0220602845341291,1.0743648910732202,1.0319557506361192,1.0517466828400996,1.0263011985778392,1.0361966646798295,1.07295125305865,1.0856739951897802,1.111032930185842
370,18.525,1.0009981829404209,1.0282781865157802,1.0459123259950216,0.94073437742751,1.0757330535882,1.068237899598369,1.046823173913136,1.072520844735415,1.073234668924923,1.112159718289142,1.0910694581445946,1.093881492830534,1.0657611459711378,1.1459041345204184,1.04326486848362,1.1107537009461723,1.0573250419133189,1.0846849916382524
371,18.575,1.0010718559849403,1.03535413371434,1.046491276408723,0.9344865860623728,1.0749194615562094,1.073144495470416,1.0742094751218922,1.086279244505284,1.1171636543980803,1.057234344919582,1.1047819212783985,1.0488435961503788,1.129954167586008,1.0949927143809954,1.1047819212783991,1.159321788278218,1.085203507483592,1.121235209256104
372,18.625,1.0009036838152991,1.0487072400718054,1.0245624307494687,0.9434174277388296,1.092106667411633,1.1044648094612308,1.0733929094508132,1.0762176276335778,1.0899881287745588,1.0154005891834348,1.0279192265843256,1.041828823696428,1.0654751387870014,1.0835576150327333,1.1350231243475102,1.034874025140377,1.0028819517825422,1.066042877444638
373,18.675,1.000581501497705,1.035577795006401,1.0130135999317205,0.9368025858628162,1.0370983152143127,1.0855641355663528,1.0588728142130557,1.0799449100182903,1.0739744828734736,1.0168882596920192,1.1261864535908888,1.040408124201903,1.0348740384348711,1.0500927742942074,1.0417916456436611,1.0971325033139754,1.047325731410692,1.0622056456924551
374,18.725,1.0006517712278769,1.0377328867921396,1.0280203422246803,0.9523656523068088,1.0577667767975547,1.0689452896302902,1.1059741133887244,1.0476362495428884,1.0829184306712087,1.063758290304495,1.1091709986874814,1.070639003695857,1.018345581921509,1.0197217245997816,1.1215562827919323,1.1311892815398388,1.0513730062000446,1.0278100734026872
375,18.775,1.0011703275005093,1.029536718581158,1.0344977121528145,0.9331919939276784,1.038241555074907,1.089319703868752,1.0434536110742785,1.0698613614710966,1.094184289468166,1.0800011795062383,1.0498870781765344,1.118328217562227,1.1210658631376549,1.07315706556767,1.0635753060536726,1.0279859135731113,1.0923205845956638,1.0320225440389212
376,18.825,1.001383022070855,1.0373207057288372,1.0423852409721297,0.9366097191723632,1.0669507342074485,1.0697157506874162,1.0323880282078552,1.046904364727684,1.0683332424474328,0.9925780750246876,1.034786470533282,1.0361480316787206,0.9939396361701262,1.0552098877148597,1.0769948660418764,1.0484020819876667,1.0402327151150357,1.0421361220224348
377,18.875,1.0005199274774366,1.0394534438542855,1.0444265962823194,0.9289648129113834,1.061993102131513,1.041365201151296,1.0564923285367882,1.0461783780466798,1.0633682955301935,1.063170351025839,1.0929662079972635,1.061815993890774,1.0997379936725875,1.0144134941635077,1.105155422212846,1.1159902792933645,1.0834857080518108,1.078579618429891
378,18.925,1.0008968387536972,1.0405855079469757,1.03319726732131,0.924954341761698,1.0816957544143062,1.064596548685342,1.1107644041535467,1.0786178973830922,1.043735517696005,1.0279213431854597,1.064296017190712,1.0629488070423692,1.0440878649655716,1.018490872147061,1.0481294954105995,1.029268553333802,1.03331018377883,1.0565564323589056
379,18.975,1.0005350541802425,1.0354282919758748,1.029484900348066,0.9478370153802944,1.0382421855803068,1.0811053950767406,1.0225937122720845,1.0668176585779292,1.0586532377214657,0.9970489712590574,1.017150765034442,1.098898059721004,1.0426130371499285,1.033232200054749,1.0667351896803894,1.061374711340287,1.0707555484354665,1.0496418276264918
380,19.025,1.0010917155443777,1.0366044697860235,1.0434702420622954,0.925088312984385,1.052757617209799,1.0920118388736817,1.0862590650091473,1.0571567972238554,1.027377732513324,1.0877972398392366,1.0864641549864928,1.115792021746864,1.0238091669075169,1.0398061851404463,1.0877972398392366,1.0131444880855638,1.0118114032328194,1.0432341176189317
381,19.075,1.001073288841639,1.0342759509926631,1.039714516066669,0.9584892005925894,1.0465725563540873,1.0896607799672502,1.0388301411735972,1.0469091831010653,1.0358005004507962,0.9826440768598432,1.0781236632753748,1.0065139734637258,1.0661887149734324,1.09271082231108,1.09801524377861,1.0211011324994317,1.1086240867136687,1.0895714708302966
382,19.125,1.0005546267363572,1.0310768559614565,1.0340335742183322,0.9450019801102924,1.0267080748774842,1.0786127557665928,1.0762686734038598,1.0759338044948976,1.0836357894010231,1.0447909959614317,1.0606211625669084,1.0381950932091502,1.0500677181632576,1.0118114822000237,1.0223649266036745,1.0355567321082375,1.0593019820164518,1.042569926667295
383,19.175,1.000693332259431,1.037159044798189,1.0329035198451766,0.9553427581478406,1.0983124788345011,1.0626681248049918,1.044013135780202,1.053340630292597,1.0326868924437227,1.0537847966979492,1.031475529520035,1.02228936068207,1.0459109376939797,1.112838739227722,1.085280232713829,1.0931540917177978,1.04328631802599,1.007090670257741
384,19.225,1.0008279248897176,1.0388684191536115,1.0333898777210284,0.9555645137699345,1.0574791776460113,1.054165234751477,1.061455909119453,1.078025623592127,1.0382583088577104,1.0248117345068564,1.0261172271622796,0.9921744181212876,1.0848643966563032,1.0522270802707343,1.0613655288586934,1.0678929921358076,1.010451315297206,1.0484571371943603
385,19.275,1.000359498693974,1.036458505270147,1.035963036609128,0.94582411962862,1.0358458392143102,1.0566155043545078,1.0536484093344796,1.0256258452564342,1.0302413263987005,0.9545654180595964,1.1065166478731647,1.013008198757123,1.055866237935309,1.0311903971963532,1.0454764102557483,1.0428789533358584,1.0675547940748145,1.04521136363127
386,19.325000000000003,1.0005244080925233,1.0402209424639643,1.0364625181619858,0.9618268389495755,1.0334444039179764,1.0527948386470016,1.0600102549866386,1.0888719203451862,1.05443470599692,0.9961448756498538,1.0452415102473815,1.056869660546797,1.009065042649203,1.0865860446453004,1.0504095770471211,1.052993610446992,0.9935608422499836,1.0002186834078122
387,19.375,1.0004183963526712,1.039701368301552,1.0243160927772212,0.9388813499059596,1.0359481720657666,1.0326853431773704,1.0503046191747094,1.0581354085068604,1.0294225142889746,0.9678736966215018,0.9884394059786652,1.057848675059092,1.068131529737673,1.0604193887287368,0.9768711944652608,1.0231440405188788,0.9460226304295158,1.085523194665989
388,19.425,0.9997759949438996,1.0203912747675945,1.0294774099460064,0.9514657029960304,0.9997844643190832,1.0721714563785494,1.058862637210665,1.0439307913149911,1.085155670200875,0.988472459852664,1.062639863049888,1.0588036180569285,1.0767060946907414,1.033228651437196,1.0345073997681828,1.077984843021728,1.0741485980287673,1.061426356980686
389,19.475,1.0000235187731894,1.03050752759813,1.0208006393127365,0.9446617128223002,1.037931430427171,1.077976078022992,1.0663502125919473,1.0463278887940362,1.0560161099865732,1.02029691064035,1.0877230157076052,0.9834033814526068,1.1258887355569946,1.0648235837979718,1.0241134826252891,1.083906443722666,1.057190439828094,1.0559831568532658
390,19.525,1.000153213697392,1.0377304509708227,1.0376097355109295,0.9375558161307,1.0306945968199792,1.0477229053085877,1.0239475311924169,1.0412971285204335,1.0785666338917297,0.940402696920972,1.0188750619399496,1.0074839121791306,1.1302551929346274,1.074565127437288,1.0315318950075258,1.0467200946886188,1.099878793572442,1.021173956109366
391,19.575000000000003,1.000134640505394,1.0371198024432131,1.0326761185001403,0.967659065612172,1.0551633764748434,1.0593188214594451,1.0637939160582484,1.06667076258605,1.0292717577246269,1.011158279586616,1.030046665880264,0.991010667540058,1.0716011157262897,1.0464166006680924,1.106859436807765,1.0426389234093625,1.050194277926822,1.0638787210579337
392,19.625,0.9998022747932362,1.0338134086569006,1.0246128038873,0.9434254184215888,1.032302340301133,1.03262036320326,1.0462953479946802,1.0586982411775954,1.0386627983436556,1.1024793940369473,1.0373328843893093,1.0373328843893097,1.0611364167605617,0.9771976447145668,1.0385857018825335,1.077423044172471,1.0210462569774004,1.0352619003698986
393,19.675,0.9998483955804854,1.0324887367076436,1.0218488124778984,0.9587905149174868,1.0102925836432373,1.0482616127810984,1.0134566694047262,1.027378646755275,1.0552226014563726,0.9871947575843726,1.06946098738307,1.0171097502384443,1.0108774601021795,1.0009057958841554,1.015863292211192,1.0395459947289982,1.0021522539114087,1.0010457044382346
394,19.725,0.9998117971971964,1.0384384076583744,1.0141910275604225,0.9582746270951088,1.0523981657387826,1.0461020355219786,1.0533425852713032,1.067823684769952,0.9925849286791446,1.069006594083412,1.052884684891899,1.0231211602306436,1.0243613070915296,1.0082393979000157,0.983436460682304,1.0342824819786147,1.052884684891899,1.0185275550214463
395,19.775,0.9996824424988524,1.0363123674822197,1.0233084478130408,0.9323174276455316,1.0426980026612231,1.0129424273374568,1.052720933296596,1.043011219243578,1.0549134493730845,1.098156320561307,1.027824960705134,0.9809373874676848,1.0895191360175664,0.9994456400614145,1.038929912261372,1.05867204836135,1.041397679273869,1.0599185225156216
396,19.825000000000003,0.9995955607216056,1.0296280404212657,1.0208463149386255,0.9481673457422136,1.025291219067531,1.0629994979450907,1.033393824446181,1.031835631104132,1.0626878592766815,1.033696019518578,1.018964009739215,1.1184050757499102,0.9894999901804912,1.0926240586360263,1.0361513544818046,1.0656153740405296,1.012825672331148,1.032668787544166
397,19.875,1.0000664268242954,1.0206094987102288,1.0186872275237986,0.9408616992778568,1.0489757690431256,1.019828940107254,1.0102166880113814,1.038123226354237,1.039363516947253,0.9600976726845152,1.0456025544757572,1.03949506291924,1.0162865950044746,1.0211725882496885,1.013843598381867,0.9930781270897082,1.0333875713627223,1.017607807463639
398,19.925,0.9996901119196014,1.0179279360595697,1.0328233115402574,0.9752187147240622,1.0585266395023212,1.036930351316614,1.0304514648609011,1.0184192471574367,1.003918882232747,1.053730580697444,1.0828995933119057,1.0148385638781612,1.0391460743902128,1.020915441506174,1.053730580697444,1.026992319134187,0.9966079309941216,1.0305144278002183
399,19.975,1.0000873777206785,1.038673959320357,1.0270825171004148,0.9674839740420026,1.0191597020201169,1.0747223243290451,1.0348154685270523,1.038806154107252,1.0467875252676502,1.133112845044454,1.0085550829958103,1.004927187013811,1.0714386133504656,1.0037178883531457,0.9831598111218164,1.0412061468338043,1.0762758079931314,1.0147743332506671
