,r ($\AA$),g_full(r),O (DOL),O (DOL),P (TTFP),O (TTFP),O (TTFP),O (TTFP),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
308,15.425,0.9974681728729422,0.9964683635173772,0.998858857838419,0.9235637444751914,0.942157037852484,0.9770194629349068,0.9276310274014736,1.0316864271891533,1.0747549307909774,1.0189616420340684,0.9998744643014422,1.0277711086798964,0.8830229698528281,0.9852068506436578,1.0603987629237022,1.054614769671391,0.9967748371482804,0.8232550395789467,1.0025588304005904,1.1413746684560575,0.9180023576168048
309,15.475,0.9971521770591174,0.991044395819052,0.9822748998287644,0.929439770994968,0.9456039409253147,0.9285738333201278,0.9187598730052738,1.0201678357880788,1.0094701749742858,1.013846490761747,0.9817535083203672,1.011415204213157,0.9022283355765092,0.9654417858398316,0.9980062905209368,1.0094996451142684,0.963526226740943,0.8983972173787323,1.1129398364542504,1.1589132548275758,0.9598123876716692
310,15.525,0.9970309446182396,0.993838050038389,0.9807683989693916,0.9306324283827292,0.954435969694214,0.9595981834726076,0.9610321317443842,1.0087759909717366,1.0338987646932558,1.0551564963037707,1.0039446883329834,0.990417040944474,0.86026467591866,0.9287813315228004,1.0049109488607353,1.039169276662806,0.9154586484886617,0.8792970802531431,0.9915882658265966,1.0220401127617706,0.9203138536760302
311,15.575,0.9968737027545456,1.0034291156300748,0.9925173763480374,0.930650832961042,0.9411940297827068,0.9466081038262648,0.9315056867573928,1.056073228415446,1.0239109982773391,1.0123901994218982,1.0397520967035705,0.9797479359981476,0.928500746139916,0.928500746139916,0.9171545048428906,0.9625394700309924,1.0173796362999488,0.945520108085454,1.053309400407196,1.0741108427850754,0.9125040896174088
312,15.625,0.9965686041521804,0.9868922614297188,0.983487330801943,0.9354631614477146,0.9708544735484904,0.9051681982894504,0.91564402667128,1.0588644995172518,1.0288156420985195,1.020230254264595,0.9982898186890125,1.0168914923291803,0.88686767254134,0.965783863742052,1.0390631841427136,1.061610667342918,1.0165157009425103,0.8643201893411362,1.0447000549427647,1.0653685812096174,0.9256547120940712
313,15.675,0.9966403150705164,0.9888863874569562,0.9839005553062772,0.9627014181978992,0.955386912974888,0.9604508012062034,0.9475097535039526,0.9966705863889084,0.9924052343786846,1.072972994571797,1.043589458501368,1.0279498344638816,0.8868198203074265,0.9409625040735644,1.0193760460796946,0.9727013186950936,0.9129576676428032,0.901755733070499,1.0212430351750783,1.0081741115073903,0.936733202245245
314,15.725,0.99649720710433,0.9830501020453986,0.9918083777925628,0.9532345577279424,0.919130564753512,0.956589048840182,0.9613412445825203,1.052032922242646,1.019539515065053,1.0237777855664785,0.9903425404996798,1.0355507591815485,0.938698429574907,0.909016265793882,1.0314551913906085,1.0073384333185265,1.016614109500096,0.8830443724854858,0.992497351428014,1.1112260065521131,0.9514004269582408
315,15.775,0.996581936237525,0.9887837085883158,1.002057743083056,0.9247019412872702,0.943868187592113,0.948312534561352,0.9288685165709316,1.0692393695248503,0.9957730321001668,1.016362324117276,1.0523935851472164,1.0088753088383275,0.9235403506021284,1.0470477427984213,0.9567214410429232,1.0138666523576256,0.9216969566887504,0.9198535627753732,1.0359873793181555,1.0857590149793486,0.8957201506237072
316,15.825,0.9959589746746692,1.0049950399626428,0.9896209307028924,0.92990864659869,0.9434335868430762,0.939569318201823,0.9597187189740716,1.0211096329813194,0.9643813200379128,1.0164597712646468,1.0085550063463036,1.0220396053246543,0.8590971783804039,0.9158818532840118,0.989152401546733,1.0166288571452538,0.9451900725891008,0.9598441822416456,1.0917311691145426,1.0752452957554302,0.92707804165375
317,15.875,0.996624081603426,1.0010180320053197,1.0091775615759495,0.9566998876182984,0.9715111817500034,0.946825691530494,0.954231338596347,1.0179220132336395,1.0137634575735834,0.9952809879733366,1.00452222277346,0.9772605801130956,0.8973799065756592,0.901020393012072,1.0466398504685686,0.9974932835770016,0.98839206748597,0.8718965015207722,1.037538634377538,1.10852811988758,0.9145050519551104
318,15.925,0.9963021870190368,0.9906878910987418,1.0066458588700318,0.938708991114196,0.960241514429534,0.9335302829750648,0.9591512600844532,1.0363349777872293,1.0046526058477885,1.0583748887016229,1.004193441037072,1.0409266258943946,0.895371380897252,1.023798387046151,1.0147542316835525,0.9858129345232378,0.9405921577102446,0.8863272255346536,1.0400778666988282,1.0599750084965447,0.8825803611701497
319,15.975,0.9961920341296356,0.9772098978474714,1.0118408451045222,0.9642618471301792,0.9558651849782028,0.958573785672388,0.9661578676161088,1.029401610286354,1.0211882995659842,1.029401610286354,1.0001987277250384,1.0394401011668062,0.8987629576162293,0.970663994225528,0.990436779293085,1.019197193936804,1.0173996680215716,0.9526887350732028,1.0443625567500583,1.0695279195633127,0.9539359979531594
320,16.025000000000002,0.9963775328636684,1.0009365125779308,0.9936956952528986,0.965252488953768,0.9830178721860464,0.9412961388375146,0.9380660691589192,1.004849830321377,1.022987913901185,0.9871651988310636,1.0152792283797671,1.041125997480993,0.9056674914736084,0.8645819839708602,0.982479527239614,1.0217787083291987,0.9842658536527774,0.952111978215844,1.011060749850221,1.093231764855716,0.9281423942024838
321,16.075,0.9965069318572384,0.9984444428519438,0.9899787446761598,0.9300995858256904,0.9678171704105116,0.9437421164202,0.9597921524137416,1.045474652256183,1.030603676599091,0.9841882071239244,1.023844142209503,1.0297024053471455,0.8982670144385027,0.809505451746951,0.9941295021453784,1.0385102834911542,0.8929413206770095,0.8361339205544165,1.0633635210447887,1.0438359772526475,0.926562026872013
322,16.125,0.9969420926339004,0.9943654639242782,0.9888968324702564,0.944012948571477,0.9783068574325638,0.935505932419889,0.950924899194642,1.0484058974951282,0.996007994886444,1.0282528580302497,1.0430317536378273,1.0255657861015997,0.8891765291170672,0.9050546814227292,0.8856480508269201,1.026787182432804,0.9809169646608916,0.901526203132582,1.0656004436244215,1.026787182432804,0.9451821207530242
323,16.175,0.9966994753059346,1.0000169222155249,1.0106358310049377,0.977816213615706,0.9683048967580556,0.9442624013678828,0.9447908078599748,1.0254662852064071,1.006327808529378,0.9938655446466612,1.022350719235728,1.0116687787648275,0.8521275239286197,0.8731677097046349,1.0362291494687537,0.9941487779167224,0.9696018945113716,0.8503741751139522,0.9871353826580516,1.0800628698354522,0.8938858518208136
324,16.225,0.996822647706192,0.99494327726582,0.9967714533369674,0.9434405445317174,0.9665473544172696,0.9528933303939886,0.9521055982388,1.0050008025467414,1.0226944786479168,0.9474963552179227,1.0116359310846823,0.9762485788823324,0.8555964738924264,0.9131009212212448,1.0333374929087755,1.0315949338988113,0.937496747360744,0.911358362211281,1.0176544618190977,1.0315949338988115,0.9235918377098046
325,16.275000000000002,0.996665411053808,0.9750469695066516,1.013285724959945,0.9580079698430444,0.9660979309068236,0.9627053665897546,0.9400012823139864,1.0362035661997202,0.9939992631215812,1.011584389404139,0.9931200068074536,1.004110710734052,0.8555430377771704,0.9282815146732049,1.0391210985147812,0.933477120165779,0.8936441447227121,0.9161584351905324,1.0287298875296336,1.0339254930222077,0.896347980234154
326,16.325,0.9973267683572484,1.0107820569651351,1.0018349037891403,0.9705639081615408,0.9492955381804484,0.9705639081615406,0.9770481673021174,1.0167577702790107,0.9800548683866872,0.9756854753042676,0.9962216227916392,1.000154076565816,0.8365401665068545,0.9260465217709628,0.926046521770962,1.0000613924701287,0.9449805584614464,0.9139975893315632,1.0637486067926671,1.0585847786043532,0.935495976074748
327,16.375,0.9972287847311562,0.9967051749240028,0.9976025930237132,0.9447961129613752,0.9545920890302796,0.9656770093187764,0.9863001168322572,1.042694400926094,1.0513799019750412,0.974078942639412,1.0153350726219112,1.0127294223072267,0.8417040107434147,0.947772402341162,1.0863456236220903,0.9888311345725486,0.8827627429748015,0.8622333768591081,1.0384437693521404,1.1274043558534763,0.9079007423001396
328,16.425,0.9974061403360828,0.9955114466380494,1.0124587376983534,0.9626250896721724,0.9697992984852732,0.9449457893827452,0.9329033674464684,1.067433579247524,1.0160690034568018,1.0212486245449417,1.0031199507364514,1.01132101745934,0.9488124084183772,0.8961006079506898,1.0100261121873046,0.9981234475655688,0.877396420687962,0.9148047952134176,1.0916443838792085,1.027029918789785,0.9470426244658744
329,16.475,0.9970668324868318,1.0110778116394292,0.9846422977121488,0.9916806539302576,0.9562816783533944,0.9585736983547742,0.9346348227848092,1.0365102143674991,0.9940373206496254,0.9948953589065516,1.0214945448712816,1.0013306458335025,0.8703888075946219,0.929541445003966,0.8906697118492539,1.0140452127315989,0.9396818971312813,0.8585582801127537,1.0140452127315984,1.0731978501409412,0.9458558458754636
330,16.525000000000002,0.9973764399168604,0.994954961897328,1.003526635079535,0.97050083756084,0.9821448225706988,0.977335350501409,0.9107621318580862,1.0127638299753858,1.0089259880933732,1.0063674268386984,1.011910976223827,0.9978388893231168,0.9860798451728444,0.949122849271988,0.9793603913726894,0.9827201182727666,0.9004068092208596,0.9188853071712876,1.0364757486740117,1.059993836974557,0.9752121571389188
331,16.575,0.9977780353854276,0.9992330954992292,0.9942166252612464,0.9543386501390076,0.9820152258087388,0.9767315159081544,0.9568547024726196,0.9825029528764858,0.9854699592052756,0.9439318706022144,1.0206501771037864,1.0134445903052964,0.9434052590893124,0.9550934658390914,0.8599180680194618,0.9166893579469602,0.9350565399823272,0.9450750029107092,1.0152042434093838,1.0335714254447512,0.9772090523714724
332,16.625,0.9981202887648528,1.0120690032727115,0.996714237758134,0.963862643573942,0.97936847748717,0.9771176306287988,0.9438551159439684,1.0107283532464186,1.023789036427177,0.9993529195083396,1.0077791667217308,1.0044086678363744,0.8962462945153729,0.8979060098755866,0.959315478203492,0.9891903546873376,0.8763297101928091,0.8530936951498179,0.9842112086066964,0.9925097854077644,0.9271881308736428
333,16.675,0.9980464745543678,1.009627747435511,1.0185179473466948,0.9777301541792036,0.962814362353434,0.978973136831351,0.9822048917269344,0.9958815254625626,0.9782923647941748,1.023521635084316,0.9812238915722392,1.0339913735774044,0.8298378182582379,0.9750181920290644,1.004714177573096,0.9931657387504168,0.9403728755610256,0.940372875561026,1.017912393370444,0.9304742137130148,0.9210805856327592
334,16.725,0.997947132231108,1.0111859870685642,1.0064937087062968,0.9968513266410052,0.9802947974181628,0.9933917533705602,0.9513826493723028,1.0249042839625555,0.9799450383622488,1.015745919118049,1.0128318939402514,1.0028409504735158,0.8642418395277891,0.8724414774739733,0.9937961190774957,0.9773968431851278,0.957717712114286,0.9363986534542084,1.0757924985393352,1.0905518468424664,0.9183427160176114
335,16.775000000000002,0.9977955009492756,1.0029126057128597,0.9987924314548344,0.9845310270445288,0.949649937763011,0.950141220710638,0.954317125765468,0.9894230714730152,1.0237694181615389,0.9902506942847864,1.036597571744,0.9902506942847868,0.8900707148416981,0.8623578903869201,0.9389756991736592,0.9732091882060326,0.9601678590508428,0.9145232070076792,1.082430319880746,1.0058125110940073,0.9375784139070328
336,16.825,0.9984315233548924,1.0039156196991286,0.992787619603934,0.9760021098205652,0.9725835385077086,1.0070134353014788,0.9745370078293408,1.0127573864414323,0.9753240305656528,0.9921896084877074,1.0107006086460602,0.9806716528336212,0.9171982435364276,0.9204392267291364,0.9820179073905922,1.0841088779609016,0.9836383989869466,0.9658129914270516,1.0273916720885077,1.0079457729322585,0.922192003353764
337,16.875,0.998827047163197,1.014799000716811,0.9931356155387532,0.9641584964159036,0.9600319368894504,0.9799365181346936,0.9661004067812934,0.9912257393550256,0.9720064284021844,0.9720064284021852,1.0120807363464055,0.9781402510467088,0.8586112546243344,0.9729853617131292,0.9133819537936162,1.019701546298693,0.9327127887945392,0.971374458796386,0.971374458796385,1.0728613425512314,0.9438576069328264
338,16.925,0.9989144419389924,1.0075137593183594,0.9934621765309286,0.9903227483039264,0.9676399173242556,0.9845313872027336,0.9611246360854144,1.0618015089721078,0.968710947886881,0.9849713079017678,0.9833452719002792,0.9825322538995348,0.9400212672242512,0.9944688363650088,0.9288114735776252,0.9208044781157486,0.888776496268244,0.9079932853767472,0.9960702354573838,0.9736506481641306,0.9862820920254168
339,16.975,0.9988505619311578,1.0083439340221605,1.011836165686444,0.9916939551820212,0.993373166039853,0.9952922641630888,0.9564305271675668,0.9828144357887428,0.977965022454259,0.984430906900238,1.0034244424602998,1.0171644469080046,0.9392676837245382,0.9997628904728982,1.0109067443475963,0.9679233079737618,0.9328997672247112,0.9185719551000996,1.0459302850966472,1.0268265355971655,0.9386666303814428
340,17.025000000000002,0.999680484649968,1.0127696858209758,1.0120904304984937,0.9787231758899836,0.9772922940538876,0.9999479231254148,0.979438616808032,0.9710239309334496,0.9866920870387056,1.004368981106175,1.0007532527741925,1.0079847094381569,0.859374622742846,0.9464199344387144,0.973324848962892,0.9574984286545524,1.0049776895795712,0.9242629460070388,1.077779222997934,1.0081429736412393,0.9299636871997384
341,17.075,0.9997600593741812,1.0141251239861575,1.0038458148720628,0.9862764634512086,0.9933890341010968,0.9957598909843928,0.949528181760118,1.0032882734568906,0.966144241039896,0.9689400284261208,0.9789249833769263,1.0332431383093057,0.9487522649619482,0.8984038860584945,0.9566191991656128,1.0164078991134635,0.9597659728470792,0.9015506597399608,0.9629127465285444,1.0368619280429918,0.9261147604167096
342,17.125,1.0000119963507403,1.0158950519648162,1.002841110111975,0.9505912815346544,0.9781685639397012,1.0106956149815511,0.9720402789608014,1.008159085192948,0.9787759531313968,0.9883056175837917,0.9918792417534396,1.0200711657584418,0.9729402368947654,0.96355496129771,1.0198666148800437,0.958862323499182,0.9682475990962376,0.8446748037350054,1.0010960636859323,1.0198666148800437,0.9338828059662028
343,17.175,1.000278820572192,0.9984197001218748,1.0052424448601354,0.9928685161584874,0.9806832051270398,0.988884856782822,0.9783398760825314,0.987691561530926,0.9872968007149666,0.9711116072606228,0.9821649101074916,1.0066400806969868,0.9050788889546528,0.9159647175159632,0.8755316400025256,1.0170474112995584,1.009271819470051,0.9315159011749778,1.041929305153982,1.024823003129066,0.9792485138753
344,17.225,1.000253954785702,1.004354902612096,1.0134237363385152,0.9840841048741248,0.9747651266082712,1.0043528826023551,0.9775608200880272,0.9760787441215154,0.9796109953065152,1.0047292259553997,1.016895868925954,1.0306324013120634,0.9245697209490142,0.898285966340096,0.927661927373593,0.9972365719266124,0.8890093470663597,0.8287113217870763,0.9972365719266124,0.9972365719266124,0.9444166376945256
345,17.275000000000002,1.0001065515741123,1.0153360540082537,0.9992824408519614,0.9985473908219108,0.9936832072897236,0.9902087904810184,0.9809436789911378,0.9942391139791168,1.0078962446656432,0.9645836302026592,0.9860448355672008,0.9575599629924466,0.9100024048788452,0.9591917240614852,0.9422828955924528,1.0083810432441256,0.9238369008989626,0.976100552530518,0.9653403889593154,0.9007794075321,0.9467218551998152
346,17.325,1.000794899440249,0.9981144489795144,1.0078077108790595,0.995095018031782,0.9704536926604796,0.9932526759479468,0.985883307612603,0.9850170525366468,0.9954918301729168,0.965231361445914,0.9931641018093008,1.04088253326342,0.9200405138209746,0.935323578834612,0.9292103528291576,0.9567198698537048,1.0346635014232557,0.8634931732705158,1.0178521299082544,0.978116160872797,0.9705993880803744
347,17.375,1.000892541572643,1.0099141747545364,0.9872333154090412,0.9909788816306264,0.9735772191990348,0.9946423895109616,1.0049460054244037,0.9970994056133976,1.005971083110151,0.9785846004027812,1.011756959738469,1.0009566566989423,0.9588191107492756,0.949701971819806,0.9269091244961304,0.937545786580512,1.0044048053966266,0.9269091244961308,1.0150414674810089,0.9603386339041882,0.9665562745686732
348,17.425,1.0011108482657978,1.008593665013425,0.9972821995225252,1.016944272248265,1.0112528447116171,0.986665877753298,0.995316847609003,0.9871667233765228,0.9683745052547478,0.9810304888877798,1.0331884820420951,0.9994391923540088,0.8445457581381639,0.9472811991996932,0.9926056584915444,1.0107354422082857,0.9019567399078426,0.9215973389343112,0.9442595685802372,0.9382163073413232,0.9910331772508076
349,17.475,1.001402676716759,0.9976008711932164,0.9996066750416588,0.9961936682975876,0.9491115771805912,0.9828386520672852,1.0213192073071378,0.9605530128584684,1.002498559271502,1.015463546344621,0.980381816617357,0.9906775416460104,0.9298507217236386,0.9854314595326448,0.9328550859295304,1.031999104723974,0.9659030921943452,0.8712656197087411,0.9974489163562136,0.9734140027090752,0.9944752089279318
350,17.525000000000002,1.0011911137651168,1.0085838262633224,0.9950505687075288,1.0049216181383944,0.9761131148636546,0.9997450902062148,0.965309926135627,0.9933739789050706,0.9543214904213976,0.9850326706852566,0.9842743699380012,1.0024735878721394,0.8991608557611697,0.884224628921284,0.9723483672766142,1.0201442931642506,0.9200715733370116,0.9693611219086372,0.9708547445926258,0.9872845941165008,0.9712052886919296
351,17.575,1.0011402171368755,1.0088023812618414,1.0144682188426437,0.9864559556434964,0.9873511062384538,0.9616155266334174,0.9761617238014816,0.9835828665223704,0.9824518781745104,0.987729823797858,0.9982857150445528,0.98132088982665,0.974249356621343,0.9697939479782582,0.9876155825505996,0.990585854979323,0.9460317685484684,0.9801899014787904,1.057416984625604,1.023258851695283,0.9691877699315796
352,17.625,1.0010371924037882,0.9959742099038114,1.016044396556048,1.0064567543991454,1.0042315570646347,1.0133548661361282,1.019807938406209,1.0162459109807351,1.0466095844552603,0.9667643690222482,0.963015767358726,0.9570180046970916,0.8491150737825676,0.999740704262258,0.9672528231784032,1.030751863478665,0.8786495111315271,0.9672528231784038,1.007124313599498,0.9746364325156436,0.9676747437119612
353,17.675,1.0015101399656257,1.0053323549899973,1.0070129272906003,1.0184715782679057,1.0191353659574136,1.0016556234670453,0.9905924953085844,0.998949412117514,0.9955947312559258,0.9642843765477652,0.9907490811225192,0.9859034309891136,0.8134818708808621,0.9529778595698184,0.9750035419943908,0.964724890196257,0.9764719208226952,0.9059897370640656,1.002902739732182,1.0058394973887916,0.9978083642054092
354,17.725,1.0018029578734988,0.9940285487040044,1.00844182340152,1.002833004683613,0.9951324440947744,1.0103135492556277,0.9905121077414706,0.9936921854000268,0.9936921854000272,0.9607050147545202,0.9532921674184518,0.985167410963548,0.9330079215261176,1.0147738739603318,0.9184068585914368,0.9373882404065224,0.90818611453716,0.8308004809833505,1.0556568501774386,0.9519893033412032,1.0266037147461853
355,17.775000000000002,1.001437533576332,0.9932215672035132,1.0036072928975202,0.994792546532996,0.9932610867076755,1.0063878852104204,0.9989493660588656,1.010960386688876,0.963784692377474,0.9781585367379791,1.0120660670243005,0.9895839002040222,0.9582562907003572,0.9669677115249056,0.972775325407938,0.998909587881584,0.946641062934292,0.942285352522018,0.943737255992776,0.8784015998086604,0.9851461355924588
356,17.825,1.0012684689085476,1.0109287111021612,1.0037682816289863,1.005753621992663,0.9894370479823988,0.9918301455039044,0.9685518332492612,1.0063962439844525,0.9972338601171508,0.9917364297967692,0.9866054948310802,0.9708461945793204,0.8503802820840175,0.905243526089438,0.926900069775788,0.9658818484112184,0.9601067700948588,0.9196812218803376,0.9860946225184788,1.004863627046649,0.9859472990920408
357,17.875,1.0017793066465974,1.0002830872471835,0.9989137743282964,1.0157113047236874,0.9899669713345248,1.0046780189854754,1.003812663241302,1.008427339161673,0.963964695367772,0.9934849752637228,1.0211830156599233,0.9843737777649724,0.9633572822011875,0.9834571360772184,1.0236568438292797,0.9461288360217333,0.9490002437183088,0.9131076475111112,1.0265282515258558,0.9547430591114604,0.9823730331713698
358,17.925,1.0015085312460057,1.0135017394431438,0.9987955473351416,0.998650674057568,1.0177975740987406,1.016076504432118,1.0158613707237905,0.9883126719350772,0.9778025628459254,0.9825139910583038,0.9999100336886244,0.9781649804007236,0.9365748204000776,0.965128930778129,0.9465687590323956,0.9879722190805698,0.9123038265787342,0.919442354173247,1.0108155073830107,0.9665566362970316,0.9874768926760537
359,17.975,1.0018710233536772,0.9976475860658064,1.0004235311644638,1.023909776543092,0.98518690367341,1.0243376535913753,1.039313350281308,1.0267913638951875,0.9705683197506996,0.9583145793602332,1.003004691372519,0.9907509509820538,0.9611868910560372,0.8760004605340852,0.9626066648980696,0.9271123188472556,0.9157541281109955,0.9569275695299392,0.9441496049516468,0.97964395100246,0.9858156209688472
360,18.025,1.0020928593778045,0.9951503562487684,1.0037687084544415,0.9888772091881044,0.984196637199692,1.0033444316977411,1.013556588763367,0.9999567449788554,1.0239700431557666,0.970208927834323,1.0064080788174288,0.977377076543849,0.9276236080009128,0.9403307807132536,0.9304474241592112,0.9022092625762302,0.9742165746128308,0.8880901817847404,0.9657451261379368,0.972804666533682,0.9960435209384508
361,18.075,1.0025901361961571,1.0110121859263643,1.019917717466745,0.9992821513348612,1.009437887787132,1.0003400405486405,1.0227672918807378,1.0036992456828522,1.0058378094165517,0.9865907358132584,1.0175999099518982,0.9987092636375544,0.8986288012312053,0.9828752513466308,0.9196904137600616,1.002532756373563,0.9210945212619854,0.9365397037831468,0.9182863062581378,0.9253068437677564,0.9976327077443996
362,18.125,1.0019622966175068,1.003044646234172,1.0042432656082818,1.0087157395742332,1.0026137878746813,1.007663678936379,1.0388046738168517,0.975838035363888,0.9407461481495668,0.9761924988711032,0.9726478637989496,1.0254629263740385,0.9593071463455718,0.9704781174820556,0.9523252893852694,0.9704781174820556,0.9648926319138136,0.9285869757202406,1.0179547448121131,0.971874488874116,0.9737980617101176
363,18.175,1.0020296930816217,0.9985267871258472,0.9975996499047458,1.0115436001785263,0.9914550222684856,0.9935475824674485,1.0207508650539625,0.989864676517274,0.978584167383174,0.9785841673831736,1.00467034475578,0.9662461105177516,0.9470927460504778,0.962368435502905,0.9095978719399752,0.912375270022235,0.9082091728988452,0.958202338379516,0.9470927460504782,0.980421523037592,0.976864753044494
364,18.225,1.0020517343632498,1.0024077139293068,1.0051080238025725,0.9853980773960732,1.0455416981706176,1.015782051905013,1.0118279730305615,0.9749749974156888,0.9707679855606052,1.0005676528674494,0.9658598050630072,0.9816360995195722,0.8700865427559846,0.900470517264924,1.0095766075470232,0.9460464790283324,0.919805773770612,0.962619556033208,0.9198057737706123,0.929473402023456,1.016157922990286
365,18.275,1.002402196139082,1.013501923766315,1.016580485804511,1.0222357321873172,0.9992618171695414,1.006091900012665,0.9942944841927258,0.9870807067190224,0.9773179869068952,0.9808046725540834,0.9672065985300488,1.0146255233318104,0.8996705541154193,0.957359353005263,0.9807095811273422,0.9546122673438416,0.907911811099682,0.9340091248831834,0.9862037524501844,0.962853524328105,0.9930294193742252
366,18.325,1.0015455628464327,0.9896080551759548,1.0077181887641926,1.0356026543319294,1.022840307965684,0.9981389924181124,1.0174883562637107,1.0118703903942996,0.9917578192349888,0.9806612282505416,0.981007996718805,1.0149913066086758,0.8879374414638344,0.9384815727471592,0.99858810724625,0.9794633008147215,0.8988659022818504,0.9712669552012092,1.0108826256665189,1.004052337655258,1.0000378010282327
367,18.375,1.0018669765388402,0.9879228120900726,0.9972526182902932,1.023627899948148,0.9998797326693504,1.0095018349288636,0.9976277512894652,1.0091301792605751,1.022925533727569,0.9998183149953545,0.9739520253697422,0.9698134190296436,0.9211534414551572,0.9306638752164932,0.9659883434728862,0.9360984087944004,0.9062084741159144,0.941532942372306,0.9347397753999236,0.918436174666204,0.9895703373913024
368,18.425,1.0019224648275462,1.005250812482166,1.006990669657616,0.9938494957505014,1.0307039843247363,1.0260208172683418,1.0166544831555522,0.9686731655617103,0.96867316556171,1.0022885941116566,1.0046896961509375,0.9779345591417976,0.9242683694066794,1.0053445421616516,0.976967881697411,0.940483603957674,0.966157725330082,0.8945404393965232,0.943186143049506,0.9864267685188244,1.0369890687726475
369,18.475,1.0020879883387177,1.0023806710026362,1.0056493036254712,1.0297904777404552,1.0354609071164105,1.0105515209291782,1.0034634842092347,1.0098349282058436,1.0094937677571252,0.9559315773083694,0.9740130810904336,1.005741002821225,0.9837826757582728,0.9542154368693628,0.923304232576412,0.9945343989906038,0.923304232576412,0.9407757828289496,0.9461516444451156,0.8682016510107159,1.0191646221095654
370,18.525,1.001820885169715,1.000674244077445,0.9916861520647734,1.0149735739849712,1.0042981226213663,0.9930184004258608,1.0278646850655506,0.984371129880102,1.0074449791844264,1.0271256153557624,0.9701196347215484,0.9945507692790688,0.9704589560348472,0.9611019137590288,0.9009494991287698,0.9958566422120676,0.9771425576604318,0.9704589560348472,0.9250104649808736,0.9824894389608986,1.0429282936608262
371,18.575,1.0015881808084968,1.0010005235836112,0.9971329639219314,1.043374316706008,1.0039072006554923,1.0449770422309017,1.0073129923958926,1.0087785616018297,0.9642289563387172,0.9581540101664752,0.9595039982047512,0.999666142343466,0.950616576952768,0.9758777167599042,0.9559347116490072,0.9665709810414856,0.943968908582469,0.9599233126711864,0.9492870432787082,0.9559347116490072,1.0216516618239622
372,18.625,1.0017760466839936,1.014110600182032,1.008308835663858,1.023631909681405,1.0365842309057174,1.016259049907566,1.035189365543099,0.9691294616609488,1.0050480111579083,0.9912848286403814,0.9875922674771432,0.975507521851998,0.9508090686719868,0.9732899506850938,0.9799019748065956,0.9428746397261848,1.0129620954141054,0.8873336371055675,0.9098145191186752,0.9018800901728722,1.019290747073258
373,18.675,1.001109812194238,1.0022268430120234,1.0080603075507717,1.000914478180848,0.9975450631057842,1.0326266200638057,1.018752557990012,0.9963345130742898,0.9799737921826548,0.9786382231302764,0.989656667812398,0.9983378666528576,0.9812385356034676,0.9404632077164606,0.9286252092976514,0.9352018750858786,0.9496705398199782,0.907579878775325,0.8983725466718074,0.960193205081141,0.9885936638727504
374,18.725,1.0013407689077074,0.9965696914348896,1.0043685527276556,1.0267250035436764,1.0190363946461716,1.0087849161161655,1.0145020868348231,0.9823858424104942,0.989028072582302,0.9983271948228348,1.000651975382968,1.0069620940461856,1.027029680353135,0.935447415863047,0.9995550010061088,1.042729497122865,0.9341390977989018,1.0087132274551174,0.9262891894140376,1.0008633190702525,0.9987406397621008
375,18.775,1.0007788801470243,0.988476145241538,1.0054182589815517,1.039696660449442,1.0334216145923345,1.017145714400463,0.9873392465792044,0.9570093554616914,0.98178522762587,0.96097349500796,0.9798031578527362,1.0286942122567166,0.917458054079602,0.97211512964179,0.912252618311774,0.9408825150348252,0.9617042581061356,0.8797186447628517,0.9851287190613596,0.9460879508026528,0.9820346717809926
376,18.825,1.0014139609192003,1.0066895762426156,1.01520828862436,1.0207222536700764,1.0412030174070068,1.0216975281337397,1.0367167548741556,0.976248237704776,0.9949780086738677,0.9870917893184606,0.9913634914693064,1.0074645226532624,0.924241010819306,0.9229465556220796,0.913885369241498,0.877640623719173,0.9669580323277616,0.9022352724664652,0.941068928383243,0.8867018100997546,1.0243367402537764
377,18.875,1.0007168812277738,0.9974333847994034,0.9956526923493176,1.004650362230547,1.0207542595007542,1.009888979414831,1.0219183966528176,0.9740246002301156,0.9893867331867652,0.962584713985802,0.996577518826048,1.0054025739288035,0.9798683516449584,0.9180632519354208,0.9618418642296764,0.9451029830583436,0.9824435641328556,1.0300849951589577,0.8961739457882928,0.8884483083246008,0.9989722238766048
378,18.925,1.0005845586175717,1.0015150080153992,1.0113487529864598,1.0302286285379776,1.0338956094188734,1.0101567331899164,1.0055247573403645,0.9848159653129898,0.9835154490167688,0.9822149327205492,1.008225258644959,0.9896929014238168,0.9132186022475768,0.9247459057822588,0.9119377907437232,0.960608627890158,0.99390972699035,0.9734167429286934,0.9503621358593302,0.9132186022475762,0.9820556858271337
379,18.975,1.0008686538560887,1.0015905655593091,1.0134990733451517,1.009255744983758,1.0288380325980526,1.0182789559432863,1.0226945698170975,0.9844840034722828,0.9589339915556234,1.003242240069324,0.98998210730245,1.0009783149627838,1.025626677053462,0.9950489873027996,0.9224269741449768,0.954278734301917,1.0218044658346297,0.9835823536463014,0.890575213988037,0.9198788333324216,0.9803191733200188
