,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TFETFE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
275,13.775,1.0022437744652144,1.036935512932894,1.0311700890222284,0.8826360676570661,1.1687696917978412,1.1566216479553035,1.161097243055186,1.1694090625263958,1.150867311398312,1.2140293894312846,1.266922786066258,1.35759718029764,1.269441519239352,1.1913607908734392,1.1535797932770302,1.2568478533738825,1.198916990392721,1.1441473945573823
276,13.825,1.0029869022963045,1.0120387655973302,1.0290909092853728,0.8917498556568981,1.135575538465443,1.1457316081219249,1.2434837785655686,1.2301539371414352,1.1952424476972767,1.1952616826776867,1.3452945298757235,1.2552748215569012,1.157753470878178,1.2902824859031097,1.195261682677687,1.2352704419304965,1.1677556606913804,1.1240981434199795
277,13.875,1.003309758507788,1.0363675068060574,1.0510476040009342,0.8828101351950413,1.1419002849283335,1.150722914061334,1.1822323038220497,1.1746700502794782,1.1160625853245465,1.134528997384311,1.3232034039515046,1.246244106535939,1.3182382879892114,1.186662714988404,1.1444592293089,1.1990755048941404,1.1394941133466052,1.2096390424261665
278,13.925,1.0034604021580107,1.0269402141435144,1.0118951932655962,0.8785322905644769,1.1424740397337847,1.1556131168610628,1.186270963491378,1.1549874465216687,1.140597028715603,1.1707619229573034,1.210198114046391,1.2644228767938877,1.316182877598315,1.1682971610142348,1.1781562087865072,1.3038590678829751,1.269352400680024,1.1694289394574815
279,13.975,1.003305672451304,1.017154265269555,1.020771954831666,0.8767812417074743,1.154191986806418,1.1579191945140814,1.1560555906602497,1.1411467598295968,1.137419552121933,1.1770823129302492,1.292098671989962,1.2260254444450207,1.267627106232577,1.0938789893551382,1.157505060324341,1.1942124089604194,1.243155540475191,1.213814632551795
280,14.025,1.0030963999423252,1.0166351695282303,1.0234714443176267,0.8649258888128292,1.149677811674729,1.1626301904543264,1.1786664689433517,1.1632469703962118,1.13980933260456,1.2950509749470334,1.2513156699769643,1.2367372349869414,1.1978614083468802,1.2464561916469563,1.1930019300168726,1.2488859308119606,1.222158799996918,1.179811917406853
281,14.075,1.0031117177436977,1.0162128121255765,1.0325495289060396,0.8810921737430525,1.1139658490777111,1.1445861308005734,1.182555280136921,1.1280511786702272,1.1243767448634836,1.170065916743294,1.2810412408055447,1.3389414098815016,1.2110785365054295,1.2665661985365555,1.1845409590122828,1.177303437877789,1.302753804209028,1.1820053648733266
282,14.125,1.0029408793733476,1.041130950254355,1.0261662635653797,0.8788511192984717,1.1200791188324108,1.1444022267332232,1.136497216665459,1.0762975246109483,1.1504830037084266,1.2719879836311216,1.3246880507495489,1.4276927273901112,1.295942559594044,1.2121015437238187,1.1186786974684255,1.2767788988237063,1.2576152380533694,1.1373534893415609
283,14.175,1.0034560411433455,1.0212083662800386,1.017465183331328,0.9082809118663426,1.1127950659057626,1.122455793553344,1.171967022747197,1.2130251152494178,1.1568721357978518,1.2202157704871073,1.236865888213052,1.1964298880214708,1.2249729469802342,1.1607510643230174,1.139343770103946,1.1750225938023993,1.3177378885962123,1.1846097607145685
284,14.225,1.0031977466759154,1.0334150333623942,1.0339782023179052,0.8778911149106402,1.0965921932053782,1.1661409599696335,1.1715369849772057,1.1457559766076966,1.1499528849469185,1.1833101304482725,1.2281861633395244,1.2116528880638002,1.230548059807485,1.1691387516405087,1.0959199611337294,1.204567198659918,1.242357542147288,1.1580040968629768
285,14.275,1.0033593258899398,1.045649613666219,1.0122076161813325,0.8997192169706275,1.132385439095633,1.1532232363450268,1.1436973861738755,1.144888117445269,1.144888117445269,1.280577358235477,1.3931555875309036,1.1961436862639072,1.2665050795735484,1.2289790031417396,1.0976377356304083,1.2195974840337875,1.221942863810776,1.144377804043243
286,14.325,1.002258885829189,1.0142614053172367,1.0250348784135757,0.917561792050776,1.127450367228056,1.1250855001756637,1.1475517371733908,1.125085500175664,1.1227206331232715,1.1016339019061063,1.1808211168422755,1.2204147243103594,1.2274018315106092,1.2553502603116102,1.187808224042525,1.2041114741764418,1.1761630453754417,1.1316974754037812
287,14.375,1.003053785152361,1.031262357509218,1.033909448052557,0.8957966956817291,1.120207993471239,1.152499104394152,1.196532437470852,1.1765706598094154,1.126079104548133,1.1749338652061596,1.2142525181756572,1.3645885442354997,1.2443197233876255,1.1610566935698663,1.1494923838729558,1.2188782420544213,1.2050010704181289,1.159664256279831
288,14.425,1.0034632642153076,1.017115564635111,1.032011937324146,0.9029732441125626,1.1147879123502498,1.1445233639872072,1.1002117105674272,1.1713435752675998,1.170177479124974,1.1415374511371514,1.302317373832525,1.221927412484838,1.3551450627181476,1.1645060115222048,1.2563802530624182,1.2632708211779344,1.3138016540250514,1.1818027437305394
289,14.475,1.0031092601371636,1.0232629905110704,1.0199996876817594,0.8902095112403379,1.1296818060078595,1.1181012646853807,1.1487896991899504,1.1377881849335951,1.1256286165449918,1.2089383289679194,1.2249054389731562,1.2340295018332914,1.3275511461496772,1.215781376113021,1.1587559832371757,1.154193951807108,1.2910548947091365,1.0976107966719326
290,14.525,1.0029997000201865,1.029193781838739,1.0281134902654847,0.9012621435429372,1.1224927480660296,1.1259430331522984,1.166771406673142,1.1742470243600571,1.144919601126775,1.2164868781434666,1.2187522168364713,1.16891476559037,1.205160184678444,1.2119562007574578,1.225548232915485,1.1915681525204158,1.3048350871706464,1.178554012886114
291,14.575,1.0023766752023842,1.0379160544840498,1.0092698288744528,0.904447645714779,1.166204268072589,1.0965289885893104,1.125655539848714,1.1393621522060795,1.1342221725720671,1.1226615449777229,1.275649490986711,1.2374025044844648,1.196905695246791,1.2329028590136115,1.212654454394775,1.1001633176234604,1.2621505545741538,1.1318444949182385
292,14.625,1.0032991643831854,1.0206018696498038,1.0243313607165967,0.8978608712129295,1.1157030721846597,1.1293161244126366,1.165617597020577,1.1366898610361251,1.096417914861691,1.1887357223319774,1.21108037876679,1.2133148444102706,1.280348813714705,1.202142516192865,1.090419234018807,1.17309446282761,1.2155493100537524,1.17453090502699
293,14.675,1.0019844870031,1.0516527195512675,1.01715148310428,0.8979072627596775,1.1317740666168543,1.1199436756766088,1.1345908263645326,1.1768422225796962,1.1154368600803246,1.1207289541517191,1.242788543217748,1.1739913202896226,1.2960509093556511,1.240569277962002,1.1917454423355909,1.2871738483326671,1.2139380948930498,1.1276811422488
294,14.725,1.0021330457045965,1.0215028200500262,1.0282301487681984,0.9148436849465956,1.0882909633338058,1.0944458222524036,1.1531967482935603,1.1375298346825855,1.131374975763988,1.1087223820580765,1.223341793324518,1.148398332111844,1.177053184928455,1.1638278682438654,1.161623648796433,1.223341793324518,1.2960810350897594,1.085150729191664
295,14.775,1.002575608840744,1.0412238919071437,1.0384049763269272,0.8779013802871356,1.111504035048081,1.1231748274160858,1.1381801318892348,1.0842721861894025,1.1076137709254132,1.0596338467458368,1.3332996129508563,1.2610518506727313,1.2698091551912918,1.2501052200245304,1.1296922828943217,1.1800467838760451,1.1909934145242458,1.0947747651328166
296,14.825,1.001601523914925,1.0205237481874376,1.0311012730644948,0.8876685368567624,1.0510262667582453,1.1244435427450352,1.1156113892428643,1.169156319849771,1.1023631589896097,1.1351324557902744,1.174274954265801,1.198195370000846,1.2503853679682144,1.2221157857358895,1.1373070390389153,1.259083700962776,1.2830041166978203,1.129873514668562
297,14.875,1.001603989459684,1.0230480986540675,1.0271683084754697,0.9406115868548826,1.0971579957724045,1.1125105314453814,1.0713876680356214,1.1064791781452838,1.122380018663724,1.2009537645484731,1.1685539327710863,1.2355135851110193,1.2635934393180883,1.162073966415609,1.1663939439859277,1.1685539327710863,1.3305530916580204,1.1724771777073963
298,14.925,1.0018373630653403,1.021116173150766,1.022548600648172,0.8811681786142946,1.1175956744375803,1.0952655464395582,1.1116046644868918,1.1295776943389575,1.136113341557891,1.07062483609141,1.1285544364410456,1.2293948518644848,1.1414276809631867,1.1821929552833006,1.2422680963866262,1.2143760665886536,1.3345263487953043,1.1422377320640684
299,14.975,1.0021793797274965,1.0350421226729465,1.0238623668310358,0.9178468517312306,1.1350313571594557,1.1004069496960591,1.1263752552936068,1.1160961343279112,1.0787666950314372,1.067749838111266,1.2403800514585963,1.1892303586149435,1.17644293540403,1.1316869541658332,1.1913615958167618,1.21480520503677,1.334154488338628,1.1267285655738457
300,15.025,1.00053332259885,1.012011377909781,1.0093864481586183,0.9111611357054474,1.1086802405446083,1.1049183589722325,1.0952449492146932,1.083421892844368,1.0463404887738017,1.2511920398513832,1.208850515660135,1.1897968297740735,1.2046163632410103,1.1241674672776392,1.1707431438880114,1.2024992870314486,1.2850652592043816,1.1555995681441011
301,15.075,1.0016497318771374,1.012229366765773,1.038705989457358,0.9315653950125942,1.0954656350841243,1.1424446681676548,1.0645021814608893,1.0634344761635368,1.0879916980026538,1.1020012856921642,1.2071540801284393,1.2092571360171642,1.095692118025988,1.215566303683341,1.1020012856921642,1.2597304773465767,1.3333374334519696,1.1387403844829609
302,15.125,1.0006077419804356,1.0219866717342505,1.0193963370232846,0.9061047749392712,1.084522562981244,1.090886509561085,1.1301308468034374,1.1322521623300523,1.1142209803538354,1.126064992044094,1.190829397894497,1.2284345367753755,1.172026828454057,1.2535046293626286,1.165759305307244,1.2242561880108336,1.1741160028363284,1.1284099836976644
303,15.175,1.0010458238796651,1.0080380843072112,1.0259521631741328,0.904364202962708,1.108471125359768,1.1400815186685072,1.1363936394491536,1.0705386533892818,1.159574594542229,1.1041286874910932,1.2120510404037568,1.16431615353854,1.1995984612215265,1.1228075562644386,1.2307299091771025,1.2203527598585773,1.1539390042200155,1.1007190527150064
304,15.225,1.000480183595736,1.0029028794476578,1.0242391465888483,0.9134904549967862,1.1132403482752158,1.151970854045017,1.068752605161256,1.1425499202091196,1.1205677412586927,1.1051358075510689,1.1484340388170622,1.1463722182805862,1.0907030637957378,1.1422485772076345,1.1236921923793517,1.1484340388170622,1.15461950042649,1.060869782972036
305,15.275,1.0011607390275985,1.0341505966922795,1.0274105956370454,0.9122535200020628,1.0451284579427789,1.0804860376144745,1.067486927441056,1.1278027986457153,1.1018045782988792,1.1941849212646338,1.1675564410306023,1.2269584353988257,1.1552663732302797,1.0897193449618954,1.102009412762218,1.2269584353988263,1.3109405653676942,1.1215313912069478
306,15.325,1.0004898354012424,1.0320716344010712,1.04497859513218,0.9044294285937222,1.1116737657255973,1.1090908805821824,1.103408533266671,1.1090908805821822,1.1039251102953531,1.1396002329731811,1.2067552467019578,1.0948302238206633,1.1945452442058166,1.2026852458699109,1.2026852458699104,1.186405242541722,1.2555952566865236,1.127930128546598
307,15.375,0.9997240648184544,1.0232487716775112,1.0153427696726531,0.918553525274382,1.098296458626062,1.080846888722658,1.0952171227607554,1.0664766546845592,1.064936986751906,1.122091326676159,1.2292459939082965,1.1968974151212362,1.1483745469406454,1.0836773893665246,1.1605052639857931,1.180723125727706,1.2696817173921222,1.1294564048821425
308,15.425,1.0002108473530424,1.0349218334555517,1.0298449307183115,0.9133509285251126,1.1238214214733395,1.1008758842835482,1.065182826432762,1.0871085619696732,1.0906778677547515,1.1208547257558743,1.1730809316154671,1.1650461307139914,1.1449591284603016,1.0766633207977574,1.2373593388272734,1.2092375356721083,1.171072231390098,1.1038832585456126
309,15.475,1.0004784201591677,1.032908399812091,1.0272932154769845,0.938266564573906,1.0532445915279447,1.1003594289556018,1.098839595490193,1.133289154039448,1.096813150869649,1.2014360303318472,1.1455552847350168,1.1555339893058794,1.133580839249982,1.187465843932639,1.2333678849586076,1.17149991661926,1.2293764031302623,1.1222987936739444
310,15.525,1.0004532002175754,1.0177554732423937,1.0360056642983984,0.9225181407633029,1.0379143331437932,1.0786859437086078,1.1098938431532808,1.0927798337803958,1.1109005495869797,1.100513169566538,1.2095730332172765,1.0905986365073808,1.1302567687440126,1.142154208415002,1.1163764224611912,1.2194875662764346,1.195692686934455,1.063667527320158
311,15.575,0.9994502106596056,1.020157092004887,1.031431622400962,0.9105946585065549,1.0862749855147942,1.1052797964952557,1.0777728332340617,1.1397885322229362,1.1127816955664904,1.1860578208380472,1.0796672521914443,1.1919684079850807,1.1545346893872015,1.0914884264855111,1.095428817916867,1.274716628043549,1.1821174294066914,1.1391148923063352
312,15.625,0.9996215924880724,1.0302555638099176,1.0273615875070805,0.940605318959518,1.1131252574445023,1.11014367193349,1.0838063332528838,1.061941372838795,1.088775642437904,1.1628183492947015,1.0453619503760443,1.2000128756189432,1.1001749365380846,1.1882672357270772,1.2274193686999633,1.1530303160514803,1.1491151027541917,1.1160155699296648
313,15.675,0.9996842557601532,1.0275893462201582,1.0346390655117923,0.9374910651450894,1.047277185764165,1.0462896542358635,1.090234807245298,1.1045540144056754,1.0690028793868067,1.1379056473842355,1.067880684468283,1.135960509525459,1.1534667502544471,1.135960509525459,1.1281799580903538,1.1417959231017882,1.161247301689553,1.1128371870206155
314,15.725,0.9991798671911084,1.0353514215983637,1.009820188287338,0.9179605205070032,1.1230537958862603,1.10490045798858,1.054856121081459,1.0636874746533045,1.1039191964805972,1.1364792374272965,1.1558071156148355,1.1171513592397575,1.1944628719899135,1.1538743277960817,1.173202205983621,1.223454689271222,1.1480759643398202,1.084293966320943
315,15.775,0.9992546938160524,1.0321873114231923,1.0255014486251532,0.9565332373675248,1.076943843755519,1.0745062162232526,1.072068588690985,1.0979074405330145,1.0808440478071466,1.2022674459144287,1.1580946803297132,1.1965057808381614,1.125445244897532,1.112001359719576,1.1580946803297134,1.2349168813466098,1.2022674459144291,1.1097672446900029
316,15.825,0.9982946140779024,1.0193044574491943,1.0276773154925276,0.9457352710830612,1.0716026169198571,1.1011540453249706,1.0754782140877417,1.0706337176278864,1.0386600409928457,1.0801759076245712,1.118344667611305,1.1317037336066618,1.1469712376013554,1.1107109156139578,1.158421865597376,1.2443015755675269,1.2233087575748234,1.0950539344765424
317,15.875,0.9987110393927024,1.0128033218464136,1.0421048912971,0.929795127966052,1.091821557070195,1.136592017743708,1.0590861664702067,1.117335905626068,1.039830054352567,1.088553853195687,1.1283789941662603,1.1435504764407651,1.0866574179113735,1.1587219587152695,1.2061328408230956,1.2213043230975995,1.1113110766074437,1.0830580611472689
318,15.925,0.99924824296456,1.014182293622792,1.0344030305359628,0.9584576432171112,1.0639273803509255,1.0366594573832988,1.0543596880815824,1.0797140725953414,1.111287457084173,1.1081127228311638,1.1608799953469338,1.175956358922868,1.1175354500661228,1.1288427227480742,1.117535450066123,1.2249545405446534,1.1703027225818927,1.044538159078564
319,15.975,0.998727322501064,1.0359757757940558,1.0382977904639388,0.9332517680516712,1.06535956616691,1.0934078546112864,1.091030881014306,1.0392128566001186,1.0477699615492506,1.162988354450187,1.138642382456865,1.1779704910614606,1.059986165247674,1.1948253947491454,1.1592428202973686,1.148006217838912,1.1124236433871348,1.083414863570917
320,16.025000000000002,0.9987401004405486,1.0174508714068742,1.0304973890356954,0.963048242817337,1.0634461610818586,1.0776191441260417,1.0299034345439593,1.0927369927065036,1.070060219835811,1.1855199251401902,1.1408535543342804,1.14271465311786,1.092464985961212,1.1222425664984843,1.1538812458193377,1.1687700360879745,1.0738539981254158,1.0534768655256106
321,16.075,0.9986539638755292,1.0252434121710647,1.0237440025008209,0.9483473397694816,1.0474509584726044,1.087358323542157,0.995806133088478,1.080785345765995,1.0826633394163274,1.1522629222755965,1.1263693734604148,1.1115730598517388,1.172607853487525,1.1004758246452329,1.2022004807048767,1.1892537062972852,1.128218912661499,1.0575212203424955
322,16.125,0.9982839100482884,1.022138390264983,1.0198593749020737,0.9536891140435532,1.0936900329517432,1.0722268326463762,1.0400320321883263,1.0750263805122935,1.1020886765494955,1.06241427598503,1.0587381020196838,1.117556885465222,1.141452016239972,1.156156712101356,1.146966277187991,1.1046902765865108,1.1965946257201636,1.1023457778841208
323,16.175,0.9986946517950588,1.0318577727309983,1.026282517563859,0.9513481892190522,1.0169185012530857,1.0609710583069132,1.0739549698596196,1.0600436360531484,1.0405677687240873,1.1143118897507187,1.0759503328904474,1.0595096656646168,1.20016870748561,1.0887375185105372,1.0649898880732274,1.21843611551431,1.1325792977794185,1.114610133147106
324,16.225,0.9980617205007382,1.0427367778555974,1.0323475040808825,0.9627791419868124,1.0516768811345576,1.0696503247648148,1.0742589000546252,1.0650417494750053,1.057207171482329,1.1619195882186697,1.1274251004434277,1.1655505869318528,1.169181585645036,1.0693291210324942,1.1673660862884443,1.1219786023736529,1.1328715985132027,1.0692364935143015
325,16.275000000000002,0.9982372296264074,1.0321233792616331,1.0140536910878164,0.9643780768112784,1.0617139829062736,1.09286003589921,1.0553015602312568,1.0191171751365222,1.070416556536653,1.0952473447738904,1.122312765155453,1.0916386220563488,1.1403563787431612,1.0483339494458492,1.0970517061326612,1.1674217991247238,1.0970517061326608,1.1361953005076295
326,16.325,0.9982751152985102,1.0376979782881262,1.0261527972209683,0.9433947258763848,1.055220339707205,1.081168380847546,1.0351902728620297,1.0716085762168943,1.025630468231378,1.1459350226093217,1.0957219073776143,1.097515232921604,1.022195560074043,1.0975152329216036,1.0544754198658548,1.1423483715213425,1.2248413465448624,1.04047650107859
327,16.375,0.9986920678794332,1.0351105008037338,1.0127559219146398,0.9371480604855176,1.106700075291145,1.083172518498366,1.0587400556750934,1.0542155255226366,1.0723136461324678,1.146077198314959,1.1460771983149591,1.1246885103215227,1.1246885103215232,1.0302218050171796,1.110429384992565,1.1496419796471988,1.1246885103215227,1.076145646159549
328,16.425,0.9984853234866052,1.0249318973203945,1.0355765906160064,0.9591261014099433,1.047806940299976,1.0945760054464129,1.05994890913607,1.0523039657948257,1.033866161265942,1.0806488537623635,0.9991573008556932,1.1355670741994677,1.071791076272508,1.1320239632035254,1.1036790752359875,1.1727697396568606,1.144424851689323,1.0660244823556433
329,16.475,0.9986789393449004,1.023674419286964,1.02165914686773,0.9531504690277246,1.112525971673199,1.0191077603113272,1.0503961564612363,1.0526310419005165,1.0539719731640833,1.1515755154395144,1.1269240518062524,1.1374889647919364,1.121641595313411,1.1128375011586742,1.0353614725969948,1.149814696608567,1.2537030076344555,1.0477051719527155
330,16.525000000000002,0.99851297778893,1.0340146328054245,1.0285895822660462,0.9504651138910036,1.0680402929812762,1.0533791741508345,1.0347195683666357,1.0986953596267457,1.0493806871970774,1.1008628895915735,1.065859300097406,1.130615940661616,1.0676094795721145,1.113114145914532,1.0553582232491556,1.1411170175098666,1.0781105564203646,1.0561083001668894
331,16.575,0.9979418668076252,1.0183282611849502,1.0071287243002276,0.9508500928884704,1.0889855331479272,1.0373183363197402,1.0567487351269214,1.102675132307531,1.0567487351269211,1.149899565772093,1.1029293868373782,1.0420421178479329,1.097710478066854,1.122065385662632,1.059438480416346,1.1203257494057908,1.116846476892108,1.0556041800951446
332,16.625,0.999058031714378,1.039012109495211,1.0301062914138237,0.9588856169677524,1.0666429809784903,1.06664298097849,1.0508408627417725,1.0438176990810084,1.0556692877585474,1.1499100349867877,1.099763582333228,1.0375128135219136,1.053075505724742,1.1343473427839592,1.1360765308064955,1.170660291257225,1.15855597509947,1.0696439501447603
333,16.675,0.9982023732838424,1.020495373758221,1.0179543812613123,0.9547326419474872,1.0484752951087888,1.0628738322451143,1.0135697505358785,1.0301498842080112,1.0742181342313095,1.0570826850773365,1.096615858665594,1.1378678658881247,1.0622391859801523,1.057082685077336,1.088021690494234,1.1275548640824915,1.1361490322538526,1.0846541797005578
334,16.725,0.9983787832862762,1.0095141936253975,1.019617483375967,0.940030454775626,1.0383123299442036,1.0604317655445186,1.0465529039913797,1.0595643366974477,1.0383123299442036,1.1088632095059945,0.961926019956664,1.1413260769645674,1.1635375125941174,1.0781089140189253,1.074691770075918,1.1874575201951711,1.1789146603376524,1.0925620381452168
335,16.775000000000002,0.9983159787833524,1.0359024606185094,1.0322577686147696,0.9694449673937652,1.0752451974821278,1.0420479720586615,1.047652698428857,1.0506706280128086,1.0752451974821275,1.015644354356645,1.0564060006853406,1.1090564605265707,1.1073580585962082,1.1260404798301935,1.0088507466351957,1.1073580585962084,1.0513107948942528,1.1100789678111762
336,16.825,0.9984422617623532,1.018402429176116,1.025326502929705,0.9555763040359448,1.0641496234411063,1.0011492228588097,1.0401494708383263,1.0911497951192342,1.0564352886759274,1.2290987242029594,1.132864346071684,1.0096168091667168,1.0771497061009454,1.0636431267141,1.1362409909183957,1.0839029957943684,1.1801373739256444,1.093257680242146
337,16.875,0.9987327932043152,1.021260401998257,1.019099427793402,0.9682285391276167,1.0263260703052508,1.0552966692179768,1.0535925163407576,1.0450717519546622,1.0386811786650902,1.0724543902317962,1.144622682532214,1.1479793472903737,1.1530143444276113,1.104342705434307,1.0439227397874444,1.1479793472903734,1.1110560349506249,1.084528107856808
338,16.925,0.9988284023652598,1.018099584586496,1.0145987732609407,0.9851873224708424,1.0321297592066057,1.0367885312013834,1.0414473031961602,0.9779185941764676,1.06220001480926,0.9927162914491366,1.1495487811906808,1.144543488964887,1.1061695819004662,1.0327586292554878,1.0461060751909388,1.1161801663520543,1.119517027835917,1.0168915124036508
339,16.975,0.998753202825744,1.0081559872098038,1.009737904654037,0.9413693824164512,1.0664776327999643,1.077845534926138,1.0702669335086883,1.023953258179831,1.0239532581798314,1.0300008290078964,1.0731248572755372,1.0399525278388906,1.1444453655643283,1.0598559255008784,1.0631731584445434,1.0465869937262195,1.0797593231628668,1.066761185914222
340,17.025000000000002,0.998950052332323,1.0105780544908174,1.0171045078461498,0.9747148287769122,1.0250632727441544,1.057711265914446,1.0648268541695096,1.0589669579594572,1.0489214215993672,1.0552886681306366,1.1129997671690308,1.07672421920204,1.1080531015371682,1.122893098432756,1.104755324449261,1.1344353182404343,1.0734264421141322,1.037184544933753
341,17.075,0.9988715216779012,1.0293706523463029,1.013423537136807,0.9487101488719404,1.0548547678281444,1.0727477678346966,1.026142744561816,1.0781572794645848,1.056935349224255,1.09337704761674,0.9491234041530618,1.0491174070085667,1.1458329179671685,1.0819023259775842,1.0491174070085667,1.168782361245481,1.0769845881322306,1.102325992335324
342,17.125,0.9994346843580348,1.022358195997329,1.0217364654334389,0.9711979993760216,1.0875908841421331,1.0143677626156375,1.0528409281634572,1.0669063865357786,1.0420849894081523,1.07396418784025,1.103298566263808,1.1195954431657844,1.132632944687365,1.0038876171617508,1.0609266863186686,1.0609266863186686,1.1049282539540053,1.082179144156144
343,17.175,0.9993035414184884,1.0144053932392905,1.0189639977180107,0.9697450072545132,1.0323248098016655,1.0335586641560102,1.034381233725573,1.0306796706625392,1.0820902687602316,1.151971292647204,1.0887829938944036,1.103364908991204,1.1454904414930704,1.064479802066403,1.095263845048537,1.059619163700804,1.1001244834141366,1.0535185665684694
344,17.225,0.9992707589971652,0.9852493768878609,1.0226590483789246,0.9699303876371754,1.0794974041003815,1.054554471657153,1.007939811025546,1.075817299313676,1.0140733190033888,1.1340174750145426,1.0873036869812729,1.047033180056041,1.1162984519674406,1.1082443505823938,1.042200719225013,1.0454223597790318,1.1549581386156635,1.051208163222983
345,17.275000000000002,0.9992167937384966,1.022399309510971,1.0223229369622655,0.9662483719163236,1.022440433191042,1.0561830001711043,1.0822013650713929,1.0700052565243827,1.0488653350428978,1.0762141845119504,1.0105523071830955,1.045785509652237,1.0778156937150931,1.028168908417667,1.0585975832773795,1.012153816386239,1.1610941722785175,1.0834209759260949
346,17.325,0.9996860253121124,1.0218217998248913,1.0351858955943194,0.9592073783026938,1.036352917593765,1.0379696928162203,1.020185165369213,1.0480745379565648,1.0193767777579854,1.0158737647759992,1.079564909903021,1.1416637764018671,1.044534780083159,1.1161873183510589,1.117779596979234,1.1464406122863942,1.1018568106974789,1.036427157272347
347,17.375,0.9990028682589108,1.0247823055212206,1.029463055701147,0.981645557387053,1.0520979091766798,1.0187426278697032,1.0135183067011402,1.0577241012043623,1.0287893993477082,1.0781099138760948,1.0559461271003747,1.073360530995583,1.120854359800698,1.084442424383443,1.0195341916831209,1.1889288477546949,1.090774934890792,1.046996609699685
348,17.425,1.0000594634800062,1.0141055905399294,1.0263409133569543,0.9672900423193812,1.0668462411348831,1.0472674149867145,1.0420730325392416,1.0388764894946425,1.0668462411348825,1.0530429870786604,1.1585046913152377,1.079801926959583,1.0813759822466962,0.9932288861683632,1.0199878260492858,1.0813759822466962,1.0703575952369049,1.0261555528885855
349,17.475,0.999691294487536,1.0227151560827406,1.0062955885181053,0.9752169471303892,1.0794223716991511,1.079819656340924,1.0102948440305262,1.0365156303875904,1.058366285685144,1.0814569506221725,1.1064979219824542,1.078326829202137,1.075196707782102,1.087717193462243,1.0032039151212913,1.1127581648225249,1.1331039540527534,1.058763570326918
350,17.525000000000002,1.0002820858614676,1.0092441945168698,1.004272182676235,0.9736878347457992,1.0345597836223182,1.032189658115738,1.0306095744446846,1.0349548045400818,1.046015390237457,0.9990438120161376,1.050396531325378,1.011492956091104,1.1328721108220376,1.0270543861848145,1.0410596732691524,1.0908562495690215,1.0550649603534905,1.0197182834263514
351,17.575,0.9995747151611866,1.0176032786191214,1.0077157549199725,0.9704439780659274,1.0644242791898904,1.0514626551259545,1.0663881616238196,1.0769931267670407,1.0573543024277428,1.0335972761360843,1.0181242630202745,1.1836855033594382,1.0676379049908655,1.0490702892518935,1.1047731364688085,1.0072931538392074,1.0444283853171503,1.0738428990260835
352,17.625,0.9993148789763678,1.0070688233378544,1.0153595691514328,0.957265981737386,1.043552619959567,1.0369132507457526,1.0380849041364255,1.0478486823920357,1.010355773890494,1.0754357940451595,1.084667002577736,1.1231303714634713,1.0662045855125828,1.0569733769800065,1.0785128635560182,1.1062064891537475,1.063127516001724,1.0356379817491013
353,17.675,1.0007562374848522,1.015678347783507,0.9923327744972894,0.9587870003619092,1.0298899655214917,1.0617342253905575,1.0186279711775537,1.0174629372799049,1.042316993763078,1.0326436820068434,1.0984269091569092,1.0341735244987056,1.1473818688964927,1.028054154531258,1.092307539189462,1.0923075391894608,1.072419586795255,1.016908159233406
354,17.725,1.000904854008463,1.0034272800647344,1.0054585093766066,0.966744042740168,1.0310386059854546,1.0094138262344488,1.009027669453181,1.058069580674212,1.0495741314863167,1.0937598286398875,0.990316618142652,1.0739839207507107,1.1196206312641963,1.0100925260318296,1.0344321049723553,1.049644341810184,1.029868433921007,1.051646768904143
355,17.775000000000002,1.0004605561877278,1.0086105162798766,1.0091154707652117,0.9783718453193172,1.0098867748691858,1.04175772631943,1.0371498779169848,1.0198704464078163,1.0290861432127067,0.9741643137694228,1.1012292242610868,1.030133381485989,1.105767256778646,0.9484487961699194,1.0528235440737856,1.1163559993196177,1.055848899085492,1.0543979635186542
356,17.825,1.0000947736331989,1.0008798173217404,1.0155131924191128,0.967746157370461,1.02866667641501,1.032103202060049,1.0133932291037255,1.0408854342640377,1.0290485125977922,1.0108245129650075,1.006311903532128,1.0935556859011322,1.122135545642702,1.0995724984783048,1.0108245129650075,0.9972866846663696,0.9431353714718156,1.070777752573265
357,17.875,1.0006378834867162,1.0048467446337732,1.0258895351262105,0.9768578252073846,1.0449427256623094,1.0350704470041625,1.0806348100417629,1.0722813434848697,1.0487397559154428,1.0799674532093946,1.07248845422595,1.0515472570723057,1.0605220558524384,1.0365892591054162,1.0410766584954825,1.0799674532093946,1.020135461341838,1.0854469647095095
358,17.925,0.9997245320035448,1.0047815872839116,1.01783346247348,0.982415487985504,1.0391213328182052,1.0157108958143066,1.0470506743840422,1.012690194265417,1.0666852344518276,1.0352768035741633,1.1037002704770535,1.018914670184342,1.0709760036974103,1.090313070430836,0.9847029367328968,0.9951152034355104,1.070976003697411,1.0413329178807855
