,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TFEiBE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
267,13.375,1.000687908634584,1.06397561403157,1.077081269167333,0.813164361262054,1.3024574293982258,1.2767198410897838,1.3126170037305047,1.271301401445902,1.2435318982710053,1.0512593884835422,1.283390268681685,1.3127401500860478,1.2807220976449245,1.3314173473433697,1.2967311238654855,1.4248033336299784,1.3500945446006911,1.1976548544494603
268,13.425,1.0011033015012183,1.0954685786314644,1.0618745456690517,0.8222556005449956,1.3028578146257983,1.3001687376090274,1.2410090432400536,1.2591603131032612,1.2732779674413115,1.154673373565223,1.289738378271246,1.3638917141882796,1.3268150462297632,1.3109250456761123,1.250013376887122,1.3400567133578043,1.3744850478907125,1.1816161125992173
269,13.475,1.000809877687173,1.066419272032879,1.0624078206745795,0.7886664127575296,1.291205191776423,1.26251174307028,1.2418257684216656,1.2464967949552237,1.260509874555898,1.1829223039530312,1.330130412889408,1.3012145343483343,1.2407540610351793,1.2670412233452466,1.335387845351422,1.309100683041354,1.3564175751994758,1.1905670399309578
270,13.525,1.0012723429911037,1.052451852218234,1.0609132764261842,0.7910065314491808,1.291611518801758,1.1975557056377326,1.2492201663898026,1.3207555735849774,1.2346481389981931,1.205504084214973,1.2002854518157735,1.291611518801756,1.2055040842149725,1.1924575032169746,1.3542351075921444,1.3124860483985517,1.351625791392545,1.188809785672638
271,13.575,1.0020818149517452,1.065093702156101,1.0912794686940916,0.7924528550137107,1.2341173143661632,1.2663345484652275,1.2433222383944675,1.256472129863473,1.240692260100667,1.2095907743686702,1.292474938779371,1.2458525962983515,1.2898848086415364,1.310605849744212,1.271753897676696,1.3701788429144035,1.3339170209847215,1.223677910730565
272,13.625,1.002182298980569,1.058884820340948,1.067590334727726,0.8362807383890147,1.255752058360799,1.2661949029209714,1.2583627695008417,1.1924423132147504,1.25640473614581,1.2495812865752407,1.2778639905923763,1.344714018269241,1.385852496839619,1.2907197651456193,1.3884236517502673,1.3601409477331328,1.3421428633585917,1.2095184952634008
273,13.675,1.0016494236057976,1.0678311205511757,1.0498168716236052,0.7979714027466465,1.2414027159093264,1.2867566773465142,1.2550089043404828,1.261488041688652,1.2912920734902331,1.2098316466491537,1.278746107534232,1.1613362852855802,1.3195843065772417,1.2302507461706582,1.355317730739874,1.26853655777348,1.2123840340893417,1.192095158416826
274,13.725,1.001554341200762,1.0735983706651004,1.0853191407218836,0.8153947264945857,1.243308800608617,1.2388063890182086,1.225299154246981,1.2619616486260248,1.2516704221336623,1.2491755793476338,1.2871829499160208,1.3150550216661705,1.264378527574988,1.3099873722570516,1.388535938098384,1.3327917945980845,1.2593108781658706,1.2337657882872544
275,13.775,1.0020657107388835,1.0587412384366144,1.0598208522079633,0.8238636965587938,1.2451545496229384,1.1991796124060916,1.17938484777106,1.2643107734632917,1.270696181410076,1.2275463034666545,1.24767001335955,1.255216404569386,1.363381345243702,1.2350926946764895,1.2325772309398784,1.2879174331453418,1.3357112441409704,1.241766373977706
276,13.825,1.0022677748573992,1.0775351267756794,1.075867853148926,0.800948287125657,1.2329946512042247,1.2659590326245946,1.2323607207922938,1.21714639090597,1.21968211255369,1.3210725584375551,1.243656208132141,1.2711265259824498,1.286110335718981,1.3735158925154174,1.2736238276052043,1.3735158925154165,1.4134727184795024,1.2084136760477495
277,13.875,1.002821576721375,1.0717930905865636,1.0683642985703454,0.7879668525670999,1.2404878387966498,1.2895786817322856,1.1945438447671444,1.290208051513512,1.205872500829214,1.2595024349142996,1.3239651579610945,1.2446264219035004,1.299171802943096,1.3016511384448954,1.3165271514556942,1.380989874502489,1.2148743958819024,1.1913713072985146
278,13.925,1.003080177966908,1.0646969522838765,1.0740878846083206,0.7650632980253923,1.2347197820179407,1.2615886841569952,1.241593222100024,1.2290960583144177,1.2522158113177897,1.1692422178200197,1.2455506572987995,1.2652431578094527,1.1963194060221671,1.326782221905243,1.2357044070434735,1.297243471139264,1.3095512839584218,1.2118423209655136
279,13.975,1.003284402797057,1.048117796525091,1.062686319216699,0.8070405491592236,1.2476142153793766,1.2302431571841397,1.2147332837955345,1.2314839470552272,1.2426510558950232,1.1804423637218189,1.322193206570401,1.3050853462266068,1.290421465931926,1.2977534060792664,1.331969126766855,1.30019738612838,1.197550224065613,1.1570998603955918
280,14.025,1.0033031186311236,1.055354184886056,1.0747949198707991,0.8023432749095458,1.2097834079187089,1.2128633045783797,1.181448358649737,1.2455102091708907,1.2338066018641416,1.3079294481402188,1.23027872023579,1.235131890729817,1.2860901809170984,1.3249155448693128,1.254544572705924,1.375873835056594,1.2933699366581377,1.2183191215183666
281,14.075,1.0032223994729628,1.078891885293594,1.055797394458236,0.8091249823955888,1.266034154313061,1.2446277797232268,1.23667684058986,1.255025161666861,1.2024266412461246,1.1251783561461857,1.1926408700050577,1.272150261338728,1.3347940242076808,1.2143252494596948,1.2673315103488083,1.3010627672782444,1.2866065143084862,1.1715465416920443
282,14.125,1.0028938113147514,1.0592882128657564,1.0624826199697142,0.8186287101624826,1.2267225346690438,1.1914998084260713,1.2230788043680467,1.1921070968095706,1.2315808417370393,1.1172265988562504,1.2751215785661278,1.275121578566127,1.3492843720662202,1.2703368822112828,1.380384898372712,1.3277532384694204,1.4138777728566254,1.1648782686759285
283,14.175,1.003092490136524,1.0680278721671823,1.0630434400102713,0.8215739124800648,1.232555960747958,1.2283348786906023,1.2198927145758904,1.1825059877821655,1.1758728588348917,1.1449913494109452,1.2352603769578665,1.1829993610096488,1.323153903779868,1.2471378805824611,1.2637663856568948,1.4253004349513845,1.27089288783165,1.1438763184584324
284,14.225,1.0031302816594527,1.0623327719896152,1.0632326726859211,0.8048700064355963,1.1855845558183389,1.2406723230583825,1.2322894019566366,1.247857684002736,1.240073542979686,1.2053624432661816,1.1605446616183197,1.266692039205361,1.2619743779792705,1.2572567167531794,1.2714097004314515,1.2973568371749509,1.3398157882097672,1.2184563601385954
285,14.275,1.0032410450847111,1.057249622105611,1.0760153840193711,0.819449951380744,1.226050400082071,1.1963207589549594,1.2302125498398662,1.214158543631226,1.2337801067751193,1.2203567233571198,1.1969333697418203,1.2812574427568997,1.3046807963721996,1.2882844488414895,1.2812574427568992,1.4030588815564582,1.2531494184185397,1.209146975555513
286,14.325,1.0029041848188718,1.0572029479980425,1.0627490761482783,0.8087226321700898,1.1897554107886894,1.233448661606735,1.1879840627825524,1.1903458601240684,1.2482098949912106,1.2583727805213705,1.2839589183877933,1.1606802541222994,1.1885924045220335,1.1909184170553448,1.204874492255212,1.29558898105435,1.3072190437209057,1.203853894919167
287,14.375,1.0029170675962094,1.0762978353947783,1.0466668746209384,0.822785624531776,1.2289875235093786,1.1803205557368224,1.2190195903511445,1.1814932537554386,1.2078789591742949,1.1526200070849724,1.2727327132341089,1.3166200481732155,1.217296079626815,1.2935214508368431,1.2981411703041177,1.3096904689723037,1.3812961207150576,1.2040497411543245
288,14.425,1.0025517227213911,1.0661146879445969,1.0765067354876647,0.8316869685977618,1.250179307196482,1.2495970159495355,1.2280522398124736,1.1954439299834083,1.1977730949711989,1.2318106651336809,1.236398414352056,1.2203412920877437,1.3098024018460557,1.2111657936509932,1.160700552248869,1.3006269034093056,1.3671492670757426,1.1841308428998558
289,14.475,1.0025982927601438,1.071255291903179,1.043335952077692,0.8355324498939825,1.1744774617302869,1.2190046722439407,1.223630875933671,1.1889343482606936,1.1669598807344748,1.1116907654412558,1.3372181953156093,1.2893790435240795,1.2643204402047072,1.2939351532185108,1.2460960014269815,1.275710714440785,1.3121595919962368,1.249606065528304
290,14.525,1.0025781648138643,1.065942631334475,1.066589964916257,0.8275941244597538,1.1933976340982748,1.2129238706523369,1.2008635480748275,1.2324501072063998,1.2134981717274564,1.201333430772651,1.296354154110601,1.2488437924416265,1.2692053760140445,1.1945462362485115,1.253368588791052,1.3393397194301504,1.2578933851404788,1.1983553760324677
291,14.575,1.0027215490864796,1.0762142777869863,1.0673208304496389,0.8483378107179094,1.161838641382262,1.2051865730194993,1.2576603850014174,1.243971564484395,1.1886459148947637,1.1099697646504656,1.2537715155363558,1.197598956596555,1.204339663669331,1.240290101390804,1.1863644448085946,1.2313024919604356,1.2919688556154203,1.2370573133048788
292,14.625,1.002223426507597,1.0745083181621198,1.0537566966862744,0.8394185646013519,1.2156537255825637,1.1810987967565914,1.2009253952632972,1.20375776647854,1.1771334770552504,1.1559507735424586,1.2162030339394596,1.2452133815380153,1.3166234679344604,1.3389391199333496,1.1983505123403482,1.3813388587312383,1.3233181635341276,1.2676884310511816
293,14.675,1.002087462693933,1.053141379116142,1.0674101553285746,0.8406398903382951,1.222574763023042,1.186004418063772,1.1786903490719172,1.2411412458485194,1.1910680042889017,1.2478244977012158,1.176900192325658,1.1968476532125338,1.2433917286152434,1.3785911857374005,1.2034968068414922,1.4251352611401102,1.374158416651428,1.1762217072614796
294,14.725,1.0023691665829304,1.0449516843285305,1.0485209386250112,0.8195095689508496,1.215403765075403,1.1667876144723874,1.1980807688835238,1.2031100258424563,1.2299327296234308,1.2613782857605962,1.1799280299610464,1.2459687779066273,1.283391868409123,1.3714461990032312,1.239364703112069,1.2679823605551543,1.3208149589116194,1.181590280079404
295,14.775,1.001939628935537,1.0643754917093382,1.0651053730222273,0.8146797552439295,1.2038614250739603,1.1594589750942843,1.1738897713376788,1.231612956311257,1.1644542507169982,1.2769068191124944,1.33156892609505,1.296585177626215,1.3184500204192364,1.2134987750127304,1.252855492040171,1.4124688444292322,1.298771661905517,1.2082110528270722
296,14.825,1.0016596398909654,1.0584508065388494,1.0573115737725165,0.8103647644347559,1.1494460279168923,1.179767146159305,1.1941007656920817,1.1863826628667409,1.1588180099190923,1.1618918863690115,1.2531058288503167,1.3790679398959294,1.285682236879355,1.2140141392154715,1.2357317445681637,1.2769951947382778,1.3812397004311996,1.2000749823105317
297,14.875,1.0018194675651488,1.0685266837488023,1.0628687490606166,0.8167906128123625,1.1357081297848282,1.1921102210904395,1.200324117882519,1.1702064963115617,1.180610765581528,1.2382241992423333,1.2446957542906385,1.2403813842584352,1.3266687849024998,1.244695754290638,1.1735086487592847,1.2511673093389424,1.2533244943550448,1.198558409456468
298,14.925,1.0015402305432903,1.0718020855281198,1.0728239199122636,0.826809611475194,1.2086131331417456,1.185768060418095,1.2048056210211366,1.1786969664798217,1.1770651755709889,1.3456506040107477,1.2320845498506052,1.2256562826339936,1.2535121072393112,1.300652733494465,1.2727969088891466,1.358507138443971,1.217085259678511,1.1927059469352377
299,14.975,1.0012415654382911,1.0644537604078783,1.0710514045793786,0.810509142591155,1.1967736133953302,1.1751614488193425,1.1875884434505353,1.1730002323617434,1.1616538459593495,1.113190204182894,1.1940720928233333,1.3132664550302964,1.3515789285968205,1.2941102182470348,1.1770443267937665,1.3026241012618178,1.3026241012618174,1.1532184858059675
300,15.025,1.0010430736140417,1.0585909375011069,1.0692786829411598,0.8297494239177584,1.210290221290656,1.2392727809135808,1.1372971081662528,1.1662796677891774,1.1458845332397114,1.200938385273157,1.251682260707234,1.1797951038422916,1.334141058287609,1.3003118079982243,1.143851525409821,1.3468270271461282,1.2411106199918016,1.1306046123500757
301,15.075,1.0012091231521096,1.0595932316726937,1.0804265233059218,0.8281050124759426,1.1926782093714372,1.1932113690537676,1.1894792512774597,1.192678209371438,1.1772165785838775,1.1089721392456835,1.2034868102041223,1.2265903964384068,1.3526099577163255,1.281198872992172,1.2412926785874976,1.3253057194394438,1.3253057194394429,1.1768683926688863
302,15.125,1.0007319509933883,1.079563454036472,1.0619521423899785,0.8350145792979455,1.173153683855387,1.184805774620542,1.149849502325077,1.2006949893003,1.1985764273429984,1.1350356183357684,1.2539639827569793,1.2393587450210417,1.3165578587681437,1.3395089466389032,1.118343918066125,1.3603735719759578,1.2581369078243902,1.1894752581182668
303,15.175,1.001137652173932,1.0632685649768996,1.0834328103292543,0.8520976462892446,1.1817464322202906,1.182798744270353,1.1475462905932563,1.1843772123454468,1.1622786592941323,1.200114060730473,1.2830234949778287,1.3721511367937362,1.2726598156969091,1.2394960419979666,1.278878023265461,1.3970239670679423,1.227059626860863,1.19211922242805
304,15.225,1.000107186289108,1.0687672523585052,1.071516745473723,0.8400702682972833,1.165634009802356,1.1844514198260714,1.1447257764426724,1.1431576589406962,1.1818378906561104,1.1963627770128,1.2663736796262854,1.2601962470427428,1.301379130933028,1.2663736796262848,1.270491968015314,1.2540188144591995,1.2190133631524571,1.1420055726127138
305,15.275,1.0008435219697969,1.0657816000034117,1.075049266090398,0.8281818505489487,1.1548997772631937,1.158015514072357,1.1626891192861015,1.1959236452505095,1.2000779609960606,1.2642338143847418,1.2458226423305945,1.176269325681596,1.3337871310337406,1.274462243303713,1.2049089266547135,1.3706094751420337,1.3276500736823584,1.1552071118464105
306,15.325,1.0003109062398765,1.069499495390789,1.0804513252937489,0.8473342555425563,1.1556305306997687,1.1772986031503905,1.1071353209293326,1.1231284220238384,1.1896803588364593,1.132023900540723,1.25193307492475,1.18892994940094,1.3637128137573171,1.2499007160368851,1.2417712804854262,1.2194153327189128,1.26006251047621,1.1935338644326334
307,15.375,0.9997119022006395,1.0600511907533856,1.078538776240228,0.8544617635426242,1.2070704553080085,1.16862872106253,1.1558148096473708,1.1881058664135726,1.08098156698284,1.195343784861408,1.1690946814776273,1.2074587556539222,1.3770683467491225,1.2922635512015228,1.1771713286726373,1.2438036680314657,1.3225509781828086,1.1320698472698918
308,15.425,0.99948687419913,1.081507259981019,1.07892427050561,0.8623445734557738,1.1666664360702397,1.1549539402039737,1.2012946847183308,1.1340751432249778,1.146806116992658,1.1876069589826543,1.2277288157050414,1.183594773310416,1.2798872294441443,1.346088293036083,1.2518019297384733,1.3942345211029477,1.2718628580996674,1.211884776366711
309,15.475,0.999704007474479,1.0673060881985703,1.0622684871054615,0.878490785666301,1.203157540840989,1.1475026503899766,1.1925325163003415,1.207711122786982,1.184943213057022,1.1819381556111814,1.2596710191336709,1.1879176066513737,1.3792600399375006,1.271629921214054,1.1799450052644511,1.2616641694804016,1.273623071560784,1.1302382762092538
310,15.525,0.9998054789923824,1.0639366069386884,1.0653531744075393,0.8974013553042955,1.135598939075743,1.188382422299715,1.12755574163209,1.1215233435493503,1.197933719264053,1.2099832821010397,1.318901580817173,1.138691304759571,1.2634522651071418,1.297117921073946,1.3149409154093132,1.3109802500014538,1.20800294939711,1.147643216880397
311,15.575,0.998932624425911,1.083483445910054,1.059274670553269,0.862365714528317,1.1887562510915402,1.1323153030355133,1.1542923093582138,1.1193288902084628,1.130816870786238,1.204194643962858,1.1982917290414712,1.2376444951840486,1.2160004738056311,1.206162282269987,1.306511835933558,1.2533856016410796,1.1766477076630544,1.186666600675885
312,15.625,0.999371370911313,1.0790775408324058,1.0597783313151852,0.840409857627847,1.15336838124377,1.1489018083387812,1.1747086740120494,1.186619535092019,1.1563460965137622,1.1730393487849309,1.2492869064559513,1.2004102669232457,1.2610172999438003,1.2668824966877252,1.2140957259924037,1.288388218082116,1.2043203980858628,1.193567537388669
313,15.675,0.9991717892029724,1.0689620917530145,1.0764658554614812,0.8813558893605519,1.1736371013576334,1.148980859732473,1.1864583470027172,1.1440496114074403,1.137638988584899,1.107289396620838,1.2257887881890326,1.274354112602228,1.3073785332031995,1.214133110329866,1.249100143907366,1.2413296920012549,1.3034933072501431,1.1382126235941377
314,15.725,0.9991908179845658,1.0838070094953811,1.0792965165902284,0.8824213526785063,1.1284559326707868,1.1539356150411215,1.1044462319756645,1.1480556883402755,1.1446257310981152,1.1118406852509708,1.2180060284606995,1.1755398911768082,1.3531255561821725,1.2874960712888854,1.2122151915583503,1.3029383030284818,1.2566116078096914,1.1446357309734576
315,15.775,0.9989656558770592,1.0677091984454523,1.0747522557812097,0.8778706752569972,1.175845810027131,1.13007789858094,1.1480929275544405,1.186070556201279,1.094047840633939,1.214133279467125,1.1738539763568416,1.1911165348326778,1.3100363821106578,1.2793473892647276,1.2524945205245384,1.246740334365926,1.2563306446302798,1.1483711519401314
316,15.825,0.9991861717523968,1.0607002116481352,1.0921485641100248,0.8462278894483695,1.1282701221711868,1.1698787115823033,1.1761683820746809,1.166008145125455,1.1471391336483212,1.198849315062347,1.1264228063622366,1.2350625694124024,1.2541221769650623,1.2140970011044752,1.252216216209796,1.29414735282565,1.292241392070383,1.1924701811059462
317,15.875,0.998791363695246,1.088440912223373,1.0692931673564448,0.8631691932865752,1.125981886321327,1.1519438939478646,1.1081931033179582,1.1538670056239049,1.1437706693246952,1.195097354435969,1.2102491433987077,1.1628998028901507,1.3295694814802703,1.178051591852889,1.2935839826937674,1.2500225894258952,1.2954779563141094,1.173490594154923
318,15.925,0.9988344793113192,1.0624994037019273,1.070218186327232,0.8624258361242806,1.1327776077265332,1.1375552441994403,1.155710262796492,1.1265666803117518,1.1322998440792422,1.149962621342719,1.1292595299601167,1.1518447205593192,1.3212336500533364,1.253478078255729,1.1819583080249223,1.1781941095917217,1.227128689223327,1.169935919151539
319,15.975,0.9985477838549952,1.071645846546609,1.0732513084890003,0.8663140264089924,1.125697770796832,1.139941099824206,1.1328194353105188,1.1380419892872229,1.087715560057166,1.1147203364050275,1.2437735297136625,1.1427753784286432,1.2568658826580168,1.2026261347456917,1.142775378428643,1.198885462475877,1.2231998322296775,1.1701815283238204
320,16.025000000000002,0.998422429822579,1.056991651567784,1.0727689693018778,0.879557945771905,1.077635801366958,1.1333105056407322,1.1719997069157286,1.171999706915728,1.1248177541413429,1.0854708650397955,1.2192960401816877,1.2508936509790791,1.2694804808598976,1.234165504086343,1.22115472316977,1.2378828700625069,1.2062852592651148,1.1453659760230852
321,16.075,0.9988869731252004,1.061789611556747,1.0630228166805056,0.8631388044968028,1.1614380062383594,1.114080219145072,1.1661268960495763,1.1473713368047098,1.084071324353285,1.1914042747591354,1.1212130151609228,1.2061813820429694,1.2726783648202238,1.2615955343573475,1.2024871052220114,1.2412770118420755,1.2412770118420755,1.1233240304871843
322,16.125,0.9984507354291876,1.0546898400051394,1.0623058771964116,0.8700683100932952,1.1919913005844167,1.1081138830296104,1.1360730222145463,1.1192975387035848,1.1463247065823556,1.1564916662859686,1.2207412033018554,1.1968770895530978,1.266633729741775,1.1840271821499204,1.1803557800347266,1.1656701715739526,1.1142705419612429,1.1516027073468589
323,16.175,0.9978347871119172,1.068015494534063,1.0553134529731332,0.8635170607117243,1.1267447020799506,1.1480477256293455,1.1461952887989637,1.1360068862318615,1.1230398284191856,1.1092167202530772,1.1840158740859323,1.211381418171123,1.238746962256314,1.240571331861994,1.2442200710733524,1.1894889829029702,1.2314494838335968,1.1985549828822142
324,16.225,0.998761072273192,1.054871779896683,1.0610107877960813,0.8709129015591436,1.124873762929826,1.1534098403854929,1.1290160967540357,1.1262545408712286,1.1902305854895785,1.164037646358716,1.156785075353366,1.1404667905913275,1.2982102099576962,1.2383764991635562,1.2148056433961687,1.287331353449671,1.2202450716501807,1.1435565338512608
325,16.275000000000002,0.9988555588033524,1.0637824593906269,1.067133902634526,0.8614888509253816,1.1600567980352094,1.112483490860264,1.1303234810508684,1.1198024611948718,1.0900691442105304,1.1154498917155788,1.1442821990943344,1.3064639280998294,1.1893326793736378,1.230779121230598,1.2632154670316975,1.2542053709758365,1.320880081789207,1.1104483690070206
326,16.325,0.998878939668406,1.0715394430951528,1.0641088730689072,0.8892479274802001,1.1024968665820405,1.1475060170115747,1.176148203648551,1.104315418114547,1.1252287607383709,1.1337015576511855,1.139074550815409,1.126537566765553,1.2268334391643945,1.1551935303080805,1.2751903776424074,1.296682350299302,1.1820584961291982,1.1754244943652066
327,16.375,0.9984269312405776,1.0591484096984107,1.05125381948426,0.8872811445324048,1.1034560626670584,1.1319236023673145,1.1201750939195898,1.0790553143525534,1.1242418853053409,1.1837512299601316,1.1730707677349277,1.1979918462604038,1.2300332329360166,1.1801910758850638,1.2015520003354716,1.2033320773730063,1.2638546966491626,1.1059182696965264
328,16.425,0.9984982622793562,1.0639313176243486,1.0679811751379074,0.91279729674869,1.113814658728849,1.1115690646588312,1.1174076092408778,1.1425582628250774,1.117407609240878,1.0527072807023026,1.0615535603720698,1.21547882662602,1.183632219814858,1.157093380805556,1.1995555232204391,1.1907092435506716,1.1818629638809046,1.1486442810393298
329,16.475,0.9985202336056096,1.053541816519121,1.0495165035211966,0.8917142584175369,1.16509588330293,1.1253665600791911,1.1427760387952115,1.1293841320905809,1.1030467155714725,1.1905269788632402,1.0920491194594857,1.201078178085072,1.223939109732371,1.1905269788632409,1.1993196448814327,1.1993196448814325,1.255592707397864,1.1558946412813815
330,16.525000000000002,0.998194860886145,1.0766833325420195,1.0576786255806832,0.8823677765440084,1.0910574054387543,1.1225600796096176,1.12744077560792,1.121672680337198,1.115017185794059,1.183333484326774,1.1815855766689802,1.1938209302735407,1.256745605954137,1.1361399775663277,1.2724767748742858,1.230526991087222,1.171098130722214,1.150676148393903
331,16.575,0.9978568970991064,1.0601722345537845,1.0669660860099743,0.9074053419740108,1.1307925996717507,1.1263823321223287,1.1162387167586578,1.109182288679584,1.117120770268543,1.1310331597198997,1.160568587853906,1.221376822247449,1.2126899316198003,1.1275584034688395,1.287397191017582,1.204003040992151,1.2092151753687408,1.1700709824996622
332,16.625,0.9983504271970332,1.0570166682973217,1.051581288468134,0.8922710484775925,1.113918380070899,1.1187405375603836,1.1020821753239831,1.1410978131934475,1.0630665374545178,0.9999002595963952,1.0862474322731135,1.182956265671038,1.2192220781952596,1.2382184561841376,1.198498756752847,1.1691407180427624,1.2174951347417249,1.142108766433358
333,16.675,0.9980723438234476,1.0522426070800424,1.0501960795262066,0.869526486914079,1.1455944891726584,1.1107342536710176,1.1068124771770829,1.0946113947515088,1.1120415125023289,1.132957653803314,1.0797429761246735,1.1449738713436526,1.095192398676537,1.1535568838724657,1.2222209841029696,1.1981885490222928,1.124374641274501,1.1075239105546677
334,16.725,0.9992350768010564,1.043438036580573,1.0602007469865316,0.9129162062341892,1.1015041155021228,1.0711835146035191,1.0568895170370352,1.079846543431692,1.0781139376660576,1.138138226804287,1.1313128101517875,1.1347255184780374,1.1500827059461611,1.1739716642299092,1.218336872471156,1.1347255184780374,1.2285749974499052,1.1509010594733748
335,16.775000000000002,0.99904510663893,1.0510589661505627,1.0495220937204517,0.9069334275670584,1.10097558713567,1.1362825868013422,1.0906418311359605,1.1268099771349425,1.0772940629696692,1.071996708252647,1.163591363704613,1.2653632030956874,1.2772365843579798,1.190730520875566,1.2144772834001505,1.19581911284512,1.2043000994610429,1.138909961838683
336,16.825,0.9979756931028944,1.0536661232499338,1.0484396047814328,0.9040967762277552,1.0952976623124089,1.0901614481866777,1.1368153931620784,1.1064261262514952,1.0627683061827713,1.1145325248085225,1.188722284402433,1.219072640599942,1.166802582704232,1.2713426984956515,1.2511091276973123,1.1684887136040938,1.180291629903125,1.146345341480401
337,16.875,0.998770744198922,1.0583821408719667,1.0428752958202967,0.915557943689813,1.0960498784435528,1.1134947716951773,1.12711029813547,1.0951989080410345,1.0998792452548845,1.0945284465117788,1.1464892150291837,1.1666030609068876,1.1749838300225983,1.2353253676557132,1.2571153673565596,1.226944598540002,1.2185638294242926,1.1581880845702968
338,16.925,0.9981458111761627,1.056905653573591,1.0476087615002043,0.9029686276405204,1.127228298744077,1.115807974516651,1.1056565752033836,1.0891605513193234,1.1136930996597203,1.083072275216037,1.1747168523497022,1.1413915515738249,1.2013770929704053,1.2080421531255807,1.1747168523497027,1.0780734800996556,1.1563879369229697,1.1552827611319332
339,16.975,0.9988701462579256,1.065302321839033,1.055191191986193,0.8994434450536439,1.0747644921556447,1.113028799192485,1.0507967393963056,1.1130287991924848,1.115551720535574,1.0518543276360848,1.098235305862557,1.2622251931633013,1.1661503096941783,1.2655381201794782,1.2108748244125636,1.1860278717912387,1.2274394594934463,1.174145281524034
340,17.025000000000002,0.9988669478263892,1.0515153619364246,1.0512797722362146,0.8893731887868006,1.0901979825585657,1.1094269347049206,1.1152792244885932,1.0876898583655623,1.1253117212606047,1.0539188528173522,1.1329627667786537,1.212006680739956,1.187305457627049,1.235061155645335,1.113201788288329,1.1873054576270488,1.1560172416840344,1.1190158176740883
341,17.075,0.9987549902897396,1.057857472821515,1.0747207358568989,0.9014742824467225,1.1137440560862162,1.1046013809989408,1.0879783353857138,1.1228867311734905,1.0896406399470364,1.152531162517079,1.1394342174884755,1.103417618659817,1.224564360174396,1.181999288831436,1.209830297017218,1.1918219976028883,1.124700154331297,1.1383817844058208
342,17.125,0.9986312773456244,1.0614687707641408,1.0534743803437907,0.8916543025598557,1.0936158923319763,1.0923764334438026,1.101052645661018,1.1027052575119165,1.0886580567792807,1.1441833110121138,1.1751071842827114,1.1832450456697108,1.1881277625019104,1.1262800159607154,1.1572038892313128,1.19301047933411,1.1653417506183124,1.116946387186241
343,17.175,0.9988527803255288,1.0333828282652076,1.0505132783753393,0.9011284505557368,1.0909544366187012,1.100812458636341,1.0794534109314564,1.112313484323586,1.0999909568015378,1.1229681141810337,1.1051689077602969,1.1213500045064213,1.1682751850701822,1.2200546946577806,1.168275185070183,1.2152003656339432,1.1472397593002208,1.1071832891919584
344,17.225,0.9993835786582036,1.0575419468856615,1.0486427908581872,0.9361543097696324,1.112807594231351,1.1017816107288747,1.0981062828947166,1.06952039974015,1.0764626856491155,0.9974122001117244,1.1245018191582188,1.190459722713994,1.1695462410987487,1.2596350849798073,1.1824160759388995,1.0907185027028217,1.101979608187954,1.1294757476742476
345,17.275000000000002,0.9994685028732844,1.0468525999167413,1.0563867766008648,0.9186688970873588,1.0609021626784658,1.0572480794545451,1.0661802828907967,1.0738944585857415,1.0698343661147185,1.0956098016504598,1.0988086623852058,1.2171665095708033,1.2059704969991931,1.0972092320178328,1.2203653703055493,1.1947744844275816,1.1851779022233442,1.15472344237112
346,17.325,0.9992266312426804,1.0438522360431484,1.0549239706208675,0.8926232855694854,1.0648791983502317,1.1032277669034052,1.0426773955036577,1.094347045764776,1.12139287832333,1.0431789238324227,1.0415887120582876,1.1290503596357016,1.219692430761385,1.1847077717304193,1.2244630660837892,1.208560948342441,1.232414124954463,1.1079070337000123
347,17.375,0.9993311478497848,1.0464484707720152,1.0295593247634458,0.9227884026796858,1.098492791786196,1.0944792996715216,1.0736091406752186,1.0535416801018496,1.1237777921086405,1.0656429669324574,1.1209805097256855,1.1778991251701487,1.1842234157750895,1.2411420312195525,1.151020890099152,1.1684126892627382,1.1431155268429765,1.0972805533515595
348,17.425,0.999543316035046,1.045549328673302,1.0484729985534382,0.8947831156470691,1.0471051593116862,1.062668078981334,1.108159690323381,1.069451915760411,1.064264275870529,1.037527977976517,1.1727210175310336,1.1680049812675035,1.1570008966526009,1.119272606544364,1.1255606548957369,1.1790090658824055,1.1082685219294612,1.0841108667836272
349,17.475,0.9990775088403774,1.0469539917649795,1.0510535553095528,0.9233824774356908,1.0847663017842113,1.0661181612634147,1.0851630707314623,1.091511373887478,1.0946855254654864,1.2004064149557272,1.0972464886704698,1.1503894809992388,1.1238179848348542,1.2457342613537954,1.203532473328008,1.108187692973451,1.144137364254678,1.0952847275490898
350,17.525000000000002,1.0001337949414375,1.062184720352746,1.0490667538789502,0.9280095419825788,1.102255803686519,1.0990997383932146,1.0426850712754006,1.1062008853031495,1.0868699853816604,1.095656758073247,1.077007281340085,1.1158603578675053,1.1329557115395703,1.1951206339834428,1.1982288801056358,1.2184324798998944,1.1655922958226028,1.1330032867353177
