,r ($\AA$),g_full(r),O (DOL),O (DOL),O (PEGDME),O (PEGDME),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
333,16.675,0.9984474856976608,0.9976520407273638,0.999807692107644,1.0097136702053258,1.0058290067804456,1.018600125116915,0.9815280235095404,1.0389015140923823,0.9938853907119992,1.0261028123469795,0.9788265211557564,1.0466315554809331,1.09357350232144,1.0222912867488183,1.0483701461046555,1.057063099223268,1.055324508599545,1.0396771929860429,1.0005234225109878
334,16.725,0.9988404834120926,0.977685430120122,0.9850203372499114,1.013933298067348,0.9895763241574248,1.0590211185330618,0.9958483591839482,1.0033062543848852,1.0164672459159505,1.033576534906336,0.9401467889666102,1.009275229331802,1.0421112385052682,1.000634174286153,1.0974139907974214,1.0127316513500615,1.0663061926330857,1.050752293550918,0.9549776609939384
335,16.775000000000002,0.9986502427138164,0.9988189282460403,0.992920391268211,0.9850147132354226,0.9882626634289452,1.002567272043492,1.0182664550767964,1.01695818982402,1.0274243118462232,1.0274243118462236,0.9740629472936296,1.0651129229665792,1.082292163659588,0.9809346435708336,1.006703504610347,1.0256006693726571,0.9740629472936296,1.0221648212340555,1.0117696276310406
336,16.825,0.9987362821750988,0.97749946824044,0.9871091439258832,0.9869471163785736,0.9878276639916994,1.033031365946553,0.966272309985257,1.00355334123637,1.0165583521379211,1.023494357952082,1.0007290206870432,1.034883594771925,1.0758690836737832,1.065622711448319,1.0348835947719253,0.9921903771658228,1.0212217651379722,1.0400067808846571,0.9758623996568774
337,16.875,0.9990957030307216,0.993735510165118,0.9926830815189144,1.0216645040221772,1.0005105195750528,1.0092504257222257,0.9954604967627416,1.019592872441838,1.037261218921177,0.9721899916436127,1.0151790504832157,1.0134814266529757,1.006690931332018,1.1051531134859078,1.021969545804174,0.9999004360110596,0.9252049874805228,1.0219695458041724,0.995240631823973
338,16.925,0.9989035176596904,0.985619384687895,0.9906895260478474,1.0120112812312183,1.0056300120460404,1.0281429512343094,1.030284915716048,1.0024393774534517,1.015719557240228,1.0551317037042105,0.9956889439352462,1.0547552372195408,1.0210030696285153,1.0615056707377464,1.02775350314672,1.0108774193512078,1.0243782863876176,1.1155091388833869,0.9882324701766174
339,16.975,0.9984433143095228,0.9901422896384696,0.981181725931334,1.008941805645311,1.017015646902261,1.064256490608449,0.9961168193410014,1.0416852245011072,0.956084762471376,1.0105964994853345,0.9847989231854044,1.1055919767958793,1.00493109878715,1.149211690599662,1.0066087800872956,1.030096318289332,1.0636499442922422,0.983121241885259,1.024224433738824
340,17.025000000000002,0.9982923689133426,0.9734386160280964,0.9798014797655136,1.004027586347,0.9798047937570434,1.0317652748303012,1.030495149338101,1.0199107702364358,1.0161003937598367,1.0296483990099676,0.9456661619196668,1.034061764356601,1.070754278575707,1.0440688136890846,1.0457366552444984,0.9890300423604266,1.0590793876878088,1.0724221201311208,0.989574643684642
341,17.075,0.9987226814193894,0.9799228929834248,0.9867229711563108,0.9856168053391856,0.999581016257682,1.0366749586363135,1.0067911088339676,1.0067911088339674,1.032465965706406,0.9891133385283544,0.9069742037749988,1.032988901191635,1.0512278705545688,1.0014852268374757,1.0760991924131154,1.01972419620041,1.1175513955106933,0.9915366980940572,1.0167294860174434
342,17.125,0.9989025520177678,0.9812839392898524,0.9803406237990666,0.9699535083471428,1.018826585662721,1.0005021783463606,1.0000837332696784,1.0230982124871812,1.0147293109535445,1.0201690969504082,1.0236688194099293,1.0500435393947265,0.9939972594270328,0.998942519424182,0.9725677994393852,1.0302624994061285,1.036856179402328,0.9544351794498376,0.9280941006895104
343,17.175,0.9987183769806,0.9883176888555484,0.9907404192330996,0.9800880580132526,1.0136073794397722,0.9992614565461078,1.027550290453325,1.023390167819911,1.030462376296715,0.9971813952294007,0.9669133514632566,1.0275502904533254,1.0308279628311667,1.0373833075868493,1.0078842561862755,1.0947425741990764,1.035744471397929,1.027550290453325,1.006028023360049
344,17.225,0.9990228589451148,0.9828991251833944,0.9870949001051263,0.9885485289167444,1.0042308851828456,1.020352692091569,1.062539953783235,1.0253158993494118,0.986023841891488,0.98933264673005,1.0574388796571184,1.0460335296454086,1.1209829725795026,0.9922654510187754,1.080249579680538,0.9613080724155622,1.0574388796571184,1.0688442296688287,0.98977156982088
345,17.275000000000002,0.9990439346177532,0.9838611781808824,0.9954487391676234,0.97002691786949,1.0083101271711703,1.0518748130679818,1.0407721469409934,1.0054080992772536,1.0189780245435722,0.9683992121872936,1.0707655446600286,1.0254078513915252,1.1015439793779416,1.0545663684927058,1.0399871099421154,1.0156883456911316,1.010828592840935,1.122602908395461,1.0031422490472557
346,17.325,0.9991642252514484,0.9867927022872872,0.9803410688040888,0.9946092274771244,0.9984846878680737,1.0351823166469825,1.0409060735320768,0.980397786461084,1.00942541066406,1.027414360874355,0.9760120506660116,1.0130554123249529,1.0694257452842109,1.0033919266747944,1.0839209737594488,0.979233212549398,0.9534639174823089,1.035603545508656,1.0217656970096196
347,17.375,0.9993003481925756,0.989368780813615,0.9794414929542624,0.97815921827243,1.0069205121130225,1.0328914205813746,1.010534463425934,1.0255745982395943,1.0495575159154311,1.0129734042065273,0.907951136048241,1.0616783125220164,1.072887585806563,1.1145220294348774,1.0200438688937024,1.007233270854221,0.9672001519808416,1.034455791688119,0.9522653476337932
348,17.425,0.9995702375312288,0.975271259774618,0.9893935216911678,1.0038867144342667,0.9769321440726,1.0245473242038678,0.9873645416292108,0.998681040673672,1.0694091597015525,1.0023184867951054,0.9982768799935148,1.0110140650652022,1.0603706572179916,1.0683313978877964,1.066739249753835,1.00782976879728,1.0444491758783818,1.0348962870746163,0.9564586218627436
349,17.475,0.9998153380391136,1.0026884213461469,1.019145737703131,0.9791041622261984,0.9950212369768524,1.0271316591760045,1.0098520577109935,1.0098520577109935,1.0098520577109935,0.9998057777894758,0.9292504494679292,1.0305656603128142,1.014735158618301,1.1033859681075753,0.9783250047209204,1.0084029579404956,1.021067359296106,0.946664001331894,1.0069652899294643
350,17.525000000000002,0.998812657353749,0.971829301435666,0.9625215982319872,0.9976029758898696,0.9908395658838368,1.0232768802727714,1.0017005618289097,1.0352637238526947,1.0232768802727712,1.0280716177047404,0.9727505183949742,1.0577481365071566,0.9963609678705808,1.0152493274510652,1.1049690354583697,1.024693507241308,0.9932129079404994,1.0514520166469954,0.9969873675505454
351,17.575,0.9995271032229353,0.9975052541292346,0.9891460630733068,0.992338291354151,0.9915312935568988,1.014681784212424,1.0166682403287366,0.9828984863514244,1.0337517629290238,1.005146794854124,1.0047856210147954,1.0423477003050674,1.0423477003050676,0.9875696680067528,1.0360873537566893,1.0266968339341207,1.07990977959534,1.05643348003892,0.9902686439421508
352,17.625,0.999992896828395,0.9913341920527958,0.980276489206871,1.0164057397806363,1.002898242449341,0.9852304770900372,1.003402330316236,1.0014271288786063,1.039746036768636,1.009722974916654,0.9804181681329014,0.9524062204719612,0.9944241419633713,1.072235107688205,1.019323650995318,0.9881992647053848,1.062897791801225,0.9524062204719612,0.9636967503965236
353,17.675,0.9994800959450544,0.9987948967003536,1.0052149303917413,0.9985619859953142,0.9959023456011328,1.033086164189012,1.000090256283355,1.0326933557615636,1.0091248501146652,1.0205162945106665,1.0259441927808608,0.9795213786278802,0.9949956500122068,1.032133901334591,1.0429658913036195,0.9300037101980354,1.0646298712416775,0.9857110871816112,0.99420614637015
354,17.725,1.0000613279834638,0.9814274575099424,0.971007816465724,0.9988867768124676,0.9995479409485624,1.0346872890186265,1.0530452741390015,1.0354684798748124,1.0491393198580712,0.989378219359827,0.9401513591950028,0.997083601895846,1.0417061704992094,1.0478610075479493,1.0817126113160185,1.066325518694169,1.0155481130420654,0.9955448926336612,0.969952075313645
355,17.775000000000002,0.9999924383364498,0.9938633526561848,0.9995546632433062,0.9785481939582016,0.9999810555028384,1.0413032888933331,0.9896459455800868,1.0222716360937163,1.0315932619547532,1.035088871652642,0.9409898833205828,1.0037225422086222,0.9930120882521274,1.0435042283327445,1.0144329961651162,1.008312736761405,0.9930120882521278,1.0511545525873829,1.0155102867234227
356,17.825,0.999567837887983,0.9875699378297588,0.9902545376166736,0.9937251688727312,0.9926791423791804,0.9860328509663144,1.011137486811521,1.007275235143028,0.9864190761331644,1.020020665649055,0.978320051422264,0.9813630375853192,1.113732935678222,1.100039497944474,1.0376582816018411,1.017878871541982,0.9904919960744852,1.037658281601841,1.019043279512539
357,17.875,1.0002479971039473,0.9891957910290886,0.9964830831438908,1.0065068676875273,0.9818025265351402,1.018546983428113,1.011249701118485,0.9997276764190718,1.0592581373660397,1.0565696649361769,1.0424522750771987,0.9758805768139238,0.9985754739491308,1.0016014602338252,0.9546986728210632,1.0560692133583234,0.989497515095048,1.110536966482821,0.9578172913389612
358,17.925,0.9996617286133024,0.9981783542453389,0.995738872931053,0.9840907980894052,0.9895213346180812,1.0350244566303417,1.0483919311624668,1.0289136111299406,0.9781172079078612,1.0312051781925908,0.9930123938150875,1.0215991142430978,1.0140762930778318,1.0682406054677458,1.0893045047304892,1.0261128069422565,1.0306264996414165,1.0140762930778318,1.0006119784616296
359,17.975,0.999808600091455,0.9842848845699486,0.991419968908984,0.9886528940137512,0.9878814130195936,1.019399378865549,1.015221512558723,1.029274335590774,0.99167353882934,0.9969908232198464,1.0234046060687878,1.011434961553363,1.0368704561486397,1.018915989375503,1.008442550424507,1.0024577281667948,1.017419783811076,1.062305950743917,0.9970683346541096
360,18.025,1.0000881463598563,0.9916747510489672,0.9846501517105408,0.9919984857407002,1.0004377613347817,1.0114855402943073,1.0103524347599973,1.0281044214641917,1.0216834901031002,0.9756038650411482,0.9001893967020543,1.0341018689387227,1.0832031087588354,1.0326139525805371,0.922508142074832,0.9850006291186112,1.08766685783339,1.0088072908495742,0.98202479640224
361,18.075,1.0002823633851183,0.995651412051725,1.0027783286085803,1.000378433542766,0.9741831930051016,1.0175413047329782,1.0265560671226386,1.0288097577200546,0.9927507081614104,1.0291853728196236,0.981038346420298,1.00619317581569,0.9573632128716938,1.0698200972275649,0.9721601713395712,1.0639013138404134,1.0106322633560536,1.050584051219324,0.960654781183936
362,18.125,1.0001486325601614,0.993674480829565,1.0047620915619857,0.9925904271167368,0.9995457683693064,1.0377096771834062,1.01268212197416,0.9977402979686396,0.9581444643540096,0.996993206768363,1.0492103538422015,1.0330233778362212,1.025665661469866,1.0447957240223886,0.980047819998466,0.980047819998466,1.0756981327610793,1.0389095509293051,0.9870751899157194
363,18.175,1.0003801995762798,0.9922625169677348,0.9977758619417432,1.004115045508905,0.9855016904568864,0.9956016606618268,1.0308935105733472,1.0190057295505193,0.9859428385807798,1.0260640995328236,0.9995417395993176,1.005395571163589,1.0332012710938772,0.995151365926114,1.01124940272786,1.0200301500742668,0.9849071606886394,0.9834437027975717,0.9757381490037854
364,18.225,0.9998251560986864,0.9934885257753724,0.993627339318166,1.001114594782608,0.9735977018725412,1.0182250991012307,1.0045551685254883,1.039653638922665,1.0211807597662566,0.9794320528727736,0.9824213005908106,1.0595595656742371,1.0872129059871634,0.9707777888801044,0.9576788382055604,1.0260844695059574,1.061015004638075,0.996975690229193,0.9846044590365672
365,18.275,1.000370496246566,0.9813639727378204,0.9890260252787144,0.97947290684231,0.9677799358944844,0.994289106691421,1.0067820222965604,0.9869403328060448,0.9895124036659262,1.0181726218188936,1.0262674075986948,0.9799478631090498,1.0899567812719562,1.0537696371394218,1.017582493006886,1.0566646086700244,1.0349523221905033,1.0421897510170102,0.9538783490707134
366,18.325,1.0006495723151947,1.0104102696090127,0.9855584882801324,0.9878676043572202,0.9852695806012404,0.9731568896246408,1.0345501894582645,0.9910632687427812,0.9881397782745128,0.9771766890185092,0.9990807198754548,0.9443760118707468,0.965969975556816,1.0393894520894502,1.066741806091804,0.9904431344010276,1.0379498545103785,1.0523458303010913,1.0291506815525855
367,18.375,1.000569517584568,1.0046458100993267,0.988054201301303,0.9929574313704722,0.9818835566711734,0.9925826233037264,0.9802253149213298,1.0162068893288978,1.0387408046144455,0.9725928597439666,0.9335164514188806,0.99651449415267,1.039467705107527,0.9635836990872804,1.0323088366150512,0.9979462678511656,0.9163351670369378,0.975037888675242,0.9763089530810496
368,18.425,1.0008592508240863,1.000355027353255,0.989014365513054,0.9733799276392954,0.9881874422538732,1.004553840797361,1.032387826310638,1.0399789132688044,1.0305804246539314,1.0085301244421143,0.9825692642821512,1.0879462578428465,1.0623140161659206,0.9868413045616392,0.9569370226052256,1.0751301370043826,1.030985720783011,0.9782972240026646,1.0213663647795383
369,18.475,1.000582475976285,0.9970414897030008,1.0014316601968831,1.0039025382056206,1.0096231273539793,1.0250097332564565,1.003078623565596,0.9836641985933584,0.9671259847281192,1.0099096249447164,0.9616786152072888,1.046657579732234,1.0339107350534922,1.0041680974697615,1.0594044244109753,1.055155476184728,1.0523228440338968,0.9560133509056262,1.0291993162720054
370,18.525,1.0006121472630656,1.0083265076838148,1.0006011546935656,0.9862637672463532,0.9919535177140812,1.0033926166904434,0.9790766160008678,0.996240851781745,1.040224205970243,1.0155506170352318,0.981850633904848,0.9874853577723076,1.04242391548004,1.015658977109606,1.008615572275282,1.0339718296788505,1.005798210341552,1.0015721674409566,0.9885490556452458
371,18.575,1.0003766522921234,1.0046426217581603,1.0093197289358051,0.9836102554186872,0.98746330085551,1.0065340233420863,1.01435866945994,1.0004877058873825,1.0182709925188678,0.9937300569674172,1.0144017804578351,1.01019845816312,1.001791813573691,1.0396217142261237,1.0326161770682656,0.9737696649422588,1.0340172844998374,1.0228084250472649,1.0153167893927393
372,18.625,1.000589697399139,1.0035090945693603,1.0053699061354493,0.9982167194120874,0.9734259742509233,0.9901705518818904,1.009627279410831,1.009981038093175,1.0131648662342745,0.9777889979998372,0.9880587197478948,1.0340473484526629,1.024292184788015,1.0145370211233673,1.0368345380711337,1.0479832965450169,1.0228985899787797,1.07724878753896,0.9756159089511508
373,18.675,1.0002905648332212,0.9967546030530904,0.9860460517105218,1.0052673229764566,0.9918065802941078,0.9950796757918172,1.002820748234328,0.9711527246058752,0.989097937995332,0.9813568655528214,0.9772304261103254,0.9605967167297244,1.0465375485294974,1.0174285571134458,1.0312899815972796,1.03128998159728,1.011883987319911,1.0562405456681825,0.9993379837309714
374,18.725,1.0005618340580749,1.0080732461919957,1.0027475265897543,1.0103327046497872,1.0083184375008436,0.996072422381743,0.9845227421503304,1.020221753774694,1.0153218894340943,1.0391212305170037,0.999593537016112,1.0478497767341313,0.9389285499420305,1.0230322820220064,1.0450922773216735,1.0244110317282369,0.9858060399538208,1.0533647755590485,0.9772943708490388
375,18.775,1.0006483165784943,0.9974791756532876,1.0004875707542609,0.9938801377641472,0.9829195243629772,0.9671014281989072,1.0130544118282283,1.0046993238956246,1.0123581545005118,1.0053955812233415,1.0134763859662386,0.9942765626867698,0.9668482437160998,1.0491332006281089,1.0395332889883744,1.0052478902750377,1.0710758558046438,0.9531340842307656,1.001651421920209
376,18.825,1.0003283390142723,0.9886096093921036,1.0124840403091862,0.9902488080861438,0.9872008065459238,1.0215314037755627,0.9650874651940656,1.0083726941676057,0.9851718114377888,0.9924437299053434,0.9617190873757612,1.0626654880364794,0.9235231519906246,1.0722144718827633,1.0258336932008114,0.9862736172662062,1.06130134748701,0.9903660389146132,0.9724512543516868
377,18.875,1.0005715733111875,0.99282636054159,1.0006561193648662,1.0063491413191878,0.9931721479276392,0.9679035363660368,1.0178487366411522,0.9985595558452456,0.9689368853372454,0.9954595089316176,0.9824121734365516,0.9552737156068128,1.0204060143981866,1.0963936963214556,1.0271906288556212,1.093679850538482,1.010907554157778,1.0014090939173692,0.970047559741674
378,18.925,1.0004467012696836,1.000718108699916,0.9994307630915032,0.9803914579370772,0.9697198992373364,1.0265254270851871,0.9734174694088849,0.9929474925543644,1.00459698004465,0.9603974539785656,0.9515824674551684,1.025819397540323,1.0190705857143996,1.0838591792432626,1.0622629814003086,1.0123217738884769,1.0379672588269846,1.0271691599055082,1.031287312427856
379,18.975,1.0008101344152134,0.9979482952117106,1.0009576349958087,0.990346911009724,0.9941546062285656,1.0027179263850663,0.9792007486418404,0.998287153766777,1.0139652722622614,0.99521969580027,0.9949098515612288,0.9975951682995856,1.052644161435902,1.01907770220644,0.9640287090701246,1.0244483356831544,1.0405602361132955,1.016392385468084,0.9774826939531164
380,19.025,1.000050276862283,0.9921365019519583,1.0030279022109163,0.9721782232854148,1.001217313071863,1.011354948490774,0.9977933668817792,0.9930468133186312,1.0005056832035786,0.9645674919397432,1.0244131077521614,0.9683174747331386,0.9790023572129531,0.9749955262830224,1.0444472624018133,1.0017077324825576,1.0431116520918366,1.0404404314718834,0.975949533647292
381,19.075,1.0003697276404842,1.0089276312637976,1.0037955577814837,0.9935776100380184,0.9936917881131784,0.9736825195879176,1.0512533472655143,1.0175269004491678,0.9608664697977064,0.9858240404418024,0.9459757325215185,0.980519790169776,0.9645763789475033,1.0137352302161782,0.9579332909382228,1.0230355534291704,1.0894664335219733,0.9579332909382232,1.0142368511474908
382,19.125,1.0006562841320508,1.0043524005105038,1.0047935970466553,0.9708976226888768,0.9947498104245645,0.9820181591540724,0.9870507086543494,1.01321996605579,0.9907412449545528,0.9987933241549958,1.0494136553911164,0.983329672054144,0.9542527193858764,1.0613087723917711,1.001833187388496,1.0018331873884965,1.0282667807232848,0.9727562347202284,1.001819700861285
383,19.175,1.0005042139130886,1.00639458778852,1.0080247827472453,1.004822520775038,0.9772528935323624,0.9471992185387552,1.0463247181532769,0.9735659339244356,1.0016014287649069,1.0132828849484363,0.9190423579197547,0.9860969505576764,0.9624306237442914,0.9966153180302914,0.9676898074806,0.965060215612446,1.0465775635252137,1.071558686272675,1.0041284376535888
384,19.225,1.0005865390434538,1.0026635539888564,1.008339596502884,0.9907228134528218,0.9916220399683228,1.0020426918575658,1.0023747139555972,0.9658522831721872,0.9993865150733184,1.0003825813674112,0.9757425171832316,1.0346009800160003,1.0084416632014368,1.0202133557679902,1.0045177656792514,0.999285902316339,1.052912501786195,1.0489886042640102,0.9575110749543057
385,19.275,1.0004798303494826,0.9995160978044284,1.005162730837717,1.005381848122319,0.9754138428618604,0.9638205944433628,1.0087416365421629,1.0160082757052038,0.9684448193652978,0.9961901688969096,0.9993130220909434,0.981096378459078,1.0032165885834867,1.0552641418173898,1.029240365200438,1.0058189662451815,1.0357463093546757,1.0682760301258658,1.008633782899668
386,19.325000000000003,1.0000836895615952,0.9971285121087567,1.0030546148241926,0.9954026375766134,0.9997411157690016,0.998928185930192,1.03211626052853,0.9972852119401744,1.006814461082272,1.0308018813365167,1.0420438063954798,1.0174489836358345,1.0122711262127522,1.0278046984820008,1.0187434479916058,0.9514313014915248,1.0511050568858753,1.0174489836358347,0.9785754265028404
387,19.375,0.9999097256305376,0.9972087092469534,0.9898392644194108,0.9862876014261376,0.99403447441759,1.0209118671743111,0.9999902022690416,1.036276214839118,1.0228732732591792,1.0147007479055588,0.9709950729235288,1.0044776616450295,0.9967509104016066,1.035384666618723,1.0997742603139171,0.9645561135540096,1.0263701235013962,0.977434032293048,0.9566191105760709
388,19.425,1.0002075412374305,0.9994132392391822,1.013037713646221,0.978354109094895,0.9994934281300312,0.9730591162019592,0.9889949105515236,0.9724086756162624,1.0039550440225429,0.9899705714300684,1.0185308262383783,0.9890638966742488,1.0287801930432927,0.9634404796619624,0.9800957007199488,0.9506287711558196,1.0274990221926783,0.998032092628549,0.9767228223581286
389,19.475,1.000428414726649,0.997874250465125,1.0057152554179185,0.9790327916969392,0.9753085676067974,1.0217787954392754,1.0056011704323204,1.0056011704323204,1.0233965579399709,0.9823053904223056,0.9215363481234524,1.0489964239358247,1.0286028118058448,1.04389802090333,1.0438980209033304,1.0375250171127115,1.0184060057408555,1.0158568042246083,0.9936033154781824
390,19.525,1.000375451310478,1.002445577412486,1.0046830441654724,0.9886277084109332,0.9922239070857076,0.9982041591476768,0.9804997964410906,0.9917662090725544,0.9869377465162128,1.0194493943955791,1.013196779246862,1.0208052656992792,1.019537184623876,0.9865670766634026,1.0854774005448231,1.003052130643639,1.0170010224730706,1.011928698171459,0.9761377567983548
391,19.575000000000003,1.0002639997718523,0.9966091077543144,1.003828733044415,0.9768616778158528,0.9821742440992024,1.0052809884393088,0.9742162366461856,0.9687718987030618,1.0049607332661834,1.0212937470955574,1.0370444787919766,1.0004577514380015,0.9840568046931164,0.9941496949976611,0.9865800272692524,1.053445425536861,1.035782867503909,1.035782867503909,0.9677588466248078
392,19.625,1.000325798663723,1.0162584100294008,1.0142232594851086,0.9831086508879,0.9895807289055948,1.036169733589896,0.9915621804833205,0.9829592952413376,1.009086576346618,0.9724446577233592,0.9815592746351788,1.0242357648367089,1.025490955724989,1.0192150012835872,0.9602210295344146,0.8999718668969605,1.069422636814799,1.0493395826023142,1.0118631689379456
393,19.675,1.0000263699703344,1.000558775061302,1.0061568064198971,1.0085972602502074,1.000226267879542,1.0039643204884543,0.9846268327872242,1.008402432419884,1.0039643204884543,0.9874799047431432,0.9278727953610606,0.9178822403639022,1.0065484159636806,1.0477594553269571,0.9965578609665224,1.0302759840819309,1.0714870234452083,1.0490082747016027,0.9760287996139436
394,19.725,1.000408392942977,1.0091798749682184,1.0005290845886177,0.9738064375940976,0.999966807902272,0.997303953254263,0.9799567940420604,0.999827176412402,0.9906804924641496,0.9973039532542632,0.9666620841444444,0.9318721890852616,1.1170041306502,0.9939970016909448,0.9828145354219224,0.9691470766486716,1.0126344454726504,1.0051794679599688,0.9878225560299309
395,19.775,0.9997605184407576,1.01003724421836,0.9940020997353506,0.9942790547813768,0.9826991405842224,1.0117232924985586,0.9765765776226786,0.9765765776226778,0.9737522880344378,0.9728108581716912,1.0755122977440692,0.9766146151928896,1.0161736882133616,1.0285358985322588,1.0223547933728103,0.9889768255117872,1.0310083405960389,1.049551656074385,0.9582731317197506
396,19.825000000000003,1.0003829654997811,1.002016118840643,1.009641365896153,0.9902214257990098,0.9989947368943686,0.9960106727868646,0.9963229018378952,0.9978840470930468,1.0109976672363226,1.007875376726019,1.0331943143186626,0.9421748152001138,1.0012144903040374,1.0221243752366769,0.983994585065393,0.955704740744763,1.040574273706653,0.9926045376847152,0.9671135555129318
397,19.875,1.0000174365999088,0.9958720136850872,0.997447760542184,1.012274492832974,0.9988125567204944,0.983860423112871,0.9916269247162248,0.9813751425997972,0.9764045815736512,0.9739193010605776,1.021883332174625,0.9717070248462902,1.0071975836882832,1.0035261465666976,0.9606927134815336,1.051254829147309,1.048807204399585,1.0769548889984073,1.0137662092867654
398,19.925,0.9998330257432646,0.988150966922262,0.9986032895435234,0.9973638908715934,0.9779000692681816,1.0033479293248506,0.9739831562854604,0.9968567689687748,1.0141665299183102,1.018184867281595,0.9570948992551508,0.9522241872996544,0.9826661370215096,1.0605975283094613,1.0021489848434977,1.0557268163539637,1.0398970024985985,1.000931306854623,0.9762919655083208
399,19.975,0.9997321111425715,1.0021036667697725,1.0083437034401563,0.9820691045896286,0.983943282270143,1.008480593133496,1.0023294458743717,0.9847986761858656,1.0158619698444455,1.0038672326891525,0.9850223542680144,1.0128889153358671,0.9595789724234532,1.033485938733846,1.01773527378245,0.9595789724234536,1.0492366036852403,0.9801759958214316,0.9563150983675917
