,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DEGDME),O (DEGDME),O (DEGDME),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
247,12.375,1.0003648181397211,1.0233215714235318,1.0233215714235315,1.0374159289898093,1.046259274651392,1.052663076682193,0.9355180681040915,0.8757023348493543,0.8597514726480909,0.8828802228399228,0.8980335419311226,0.9959621686576676,0.8514376899250087,0.8200193249831268,0.8985652373378322,0.8734305453843262,0.961401967221597,0.879714218372703,0.7603244315935503,1.157414092991666
248,12.425,1.0012601735637203,1.0476508292876798,1.0315994334069776,1.0130511537226106,1.0644750701552306,1.040275580069291,0.9398709649531136,0.8726243050027648,0.8710420306509911,0.9311684560183616,0.8963584202793585,0.9380968997708228,0.8819980818443278,0.9349802987749064,0.8570652738769969,0.8290158649137497,0.8788814808484114,0.8539486728810808,0.8851146828402446,1.1984920931847314
249,12.475,1.001653013316912,1.035878661382155,1.0318979150318386,1.063761231134367,1.026552093571416,1.0679622627947,0.9103774103491252,0.8805547020790669,0.9205799158099344,0.8821243183038074,0.8915420156522462,1.010975541116543,0.9553255113303112,0.9738755212590552,0.8811254716153355,0.8254754418291039,1.001700536152171,0.8625754616865916,0.8409337834363906,1.1441381123907406
250,12.525,1.0019149535871732,1.0254307878651785,1.0283559933647228,1.063620206016286,1.046652293409812,1.0335542556083246,1.0027784465083251,0.8750954766113022,0.941272625643296,0.932708524003861,0.8914451251956771,0.981450766392488,0.8342331514336149,0.8219650168537096,0.938512295362817,0.8618364542384037,0.972249665457559,0.843434252368545,0.7851606131139908,1.1639392682685905
251,12.575,1.003114508985603,1.02440236594497,1.027884753591242,1.0377549326945494,1.0327344905045073,1.0407081339828093,0.9500221375002412,0.8503856694209473,0.865833183851846,0.924533738689259,0.8905492069412835,0.9219357476258806,0.9219357476258808,0.8762953640800449,0.9432345932806042,0.8732526718436562,0.9432345932806036,0.8732526718436558,0.8580392106617106,1.2038815455712772
252,12.625,1.003329445468308,1.02810846756478,1.0091067428772205,1.044493644601513,1.056213068383857,1.055334111600182,0.9884883213339596,0.937914500242454,0.959370060705517,0.9279529900274616,0.9279529900274608,0.9237036744812046,0.926722313940294,0.8603122458403377,0.9237036744812048,0.8633308852994266,0.8935172798903152,0.7878648988222043,0.8482376880039825,1.2146943578486835
253,12.675,1.0038816933619557,1.0178708825661325,1.008873286719119,1.0662092270895187,1.051384616789201,1.0295837192887338,0.8947982729986652,0.9267282028762728,0.9510557684973074,0.9366112764098182,0.9328100942815316,0.937394550302919,0.8415586857352081,0.8535381688061722,0.8954663595545453,0.9373945503029188,1.00328170719322,0.8325740734319852,0.934399679535178,1.2404265761490354
254,12.725,1.0037573643062594,1.0103127191273324,1.0186729506039824,1.0639032198810434,1.0330445469270522,1.0295837611752032,0.9435965459561754,0.8945687478049755,0.8938144739872649,0.9141798670654556,0.912671319430034,0.9597562910810707,0.7666164801824034,0.8854717484277372,0.8587293130725372,0.82604411430507,0.9359852374320038,0.9300424740197364,0.9419280008442706,1.2046830402866322
255,12.775,1.003183595989429,1.0034038340670457,1.0157759144086314,1.0266908018650656,1.0126696621517464,1.0401396501615143,0.8793477732293408,0.8853348218981357,0.9242506382453068,0.9474504518368896,0.8860832029817353,1.0200660951606904,0.9198283863876738,0.8756058678113432,0.9669990728690931,0.866761364096077,0.9227765542927624,0.946361897533472,0.7960053343739485,1.17740199458532
256,12.825,1.0043789025011998,1.0258662904182931,1.0149854676480146,1.0533391370509415,1.0266507599935868,1.0257990032789892,1.002452133332744,0.9385922196537684,0.9126027199006974,0.9868584334809012,0.8836429916044185,0.9858008521056668,0.8424648231644868,0.965324276542641,0.9389972508187512,0.9272963504970216,0.9887260771860994,0.8336891479231895,0.8541657234862156,1.2066553456783025
257,12.875,1.0048278706075706,0.9918916036941744,0.997981923337287,1.0220728829095342,1.0198191389560405,1.0161568050316123,0.9497363702483512,0.9283691439200332,0.9408947593538756,0.9099491212232076,0.9615251847743204,0.9926717686071352,0.9026927486456702,0.9114003957387156,0.9723539253900306,0.8765698073665356,1.018794709886271,0.8272264738392797,0.9694513763590156,1.1318164150123255
258,12.925,1.0049878614782997,0.99659352306099,1.004559678565061,1.06058453528659,1.0236849151870044,1.048564204496574,0.9475203147250388,0.9548314282645832,0.881720292869133,0.9570247623264476,0.9475203147250384,0.9418043532304858,0.8957221830418384,0.9043625899522096,0.8611605554003527,0.8525201484899813,0.9533248957776476,0.8352393346692379,0.8726810979475145,1.2346083465911328
259,12.975,1.0044312658911252,0.988246002011394,1.0075993232478608,1.0407757581860315,0.9925095050078948,1.0099852173654955,0.9184671095489498,0.9547414819639956,0.9503885572741904,0.9170161346523482,0.9351533208598708,0.968855510503668,0.877400123081493,0.8688261805106641,1.003151280786984,0.8831160847953787,1.000293299930041,0.9174118550786946,0.8859740656523218,1.1943152044325034
260,13.025,1.004913051457905,0.9883823304962333,0.9969028678280974,1.060877703402749,1.0325252375359917,1.0297725709469865,0.944545778479698,0.940226209370797,0.9215080765655588,0.9834219004598074,0.9531849166975002,0.9160540751654328,0.9217262366215652,0.8990375907970344,0.9217262366215652,0.84798813769184,1.012480819919689,1.055022030840684,0.8962015100689681,1.153648185139153
261,13.075,1.0048045646956318,0.991306172552769,1.0100961622843403,1.0514136128142588,1.012897291846005,1.0104388032735636,0.937335540508394,0.9530530571937472,0.9430510011212498,0.9509097594639268,0.9666272761492812,0.9315767809514992,0.8696592909788924,0.9456489377634558,0.9569066632130208,0.9737932513873682,0.934391212313891,0.9259479182267172,0.9906798395617156,1.1799072706514702
262,13.125,1.0050358400724069,0.9817698553849038,0.984433726923053,1.05615925157935,1.021731062423658,1.0068212167263109,0.9614035329097776,0.9762925256760786,0.9238265511662538,0.9621125325653156,0.9642395315319297,0.9300786390378172,0.9691810442826496,0.9216995521996382,0.8714250311705676,0.904941378523282,0.910527436415401,0.9384577258759956,0.8742180601166267,1.1455408720195506
263,13.175,1.0054537491997386,0.9925737071236034,0.9788265150153522,1.0605336666623657,1.0153358848259182,1.0215236763868607,0.9836726035943412,0.981561718178902,0.9266786973775016,0.9541202077782024,0.946380294588261,0.9119451436192374,0.975698147580461,0.9729262778430164,0.909173273881793,0.947979450206016,0.9812418870553498,0.8814545765073486,0.9174888830941268,1.2479353539366171
264,13.225,1.0045765430394742,0.9602882916559888,0.985607368198284,1.0455875737248466,1.034373406693068,1.0132800925142469,0.9329529729880844,0.938539517736516,0.9895167385659546,0.9511092434204872,0.975550376694876,1.0123496241097347,0.9435758724718448,0.9325720722097828,0.8968097213580798,0.9903420235856096,1.0013458238476722,0.9710853731270012,0.935323022275298,1.1597780908861408
265,13.275,1.0050931460550252,0.9821028383824076,0.9789780248969012,1.066875658347311,1.0088414384819206,1.022356256806737,0.9148492404491452,0.9384135390667748,0.905839361565934,0.9536610264075938,0.9501956883755897,1.0265801394204348,1.0265801394204348,0.8846062903516515,0.9037181546493716,0.9200997526188472,0.9938169434814852,0.8573036270691926,0.8955273556646346,1.19334926432737
266,13.325,1.0056678703497697,0.9853427704130364,0.986764248508058,1.0333720067530767,0.9968134145060216,1.031267915112958,0.9575235494568906,0.971968947832317,0.9760962045110104,0.958899301683122,0.9485811599863876,1.0405689565675715,0.989082471737405,0.8508819071932744,0.9484352468714844,0.9348861719161778,1.0134708066569578,0.9132076519876862,0.932176356925116,1.1232736161417
267,13.375,1.0050884944792349,0.9863264600860018,0.9861981991679148,1.072910124554349,1.0303591877411225,1.023049824362164,0.9244336607520864,0.974273880275648,0.9667637102104532,1.0022663323368262,0.9858805067400384,1.011286812084552,0.9279094419392828,0.9063927012566328,0.9682533307192518,0.9467365900366016,0.9467365900366016,0.9359782196952768,0.9225302567686204,1.1420613903407102
268,13.425,1.00516448510436,0.980902821407607,0.9844674260798212,1.0874755147084878,1.0125933551300383,1.0185528349580808,0.9636419087833062,0.9358575780799906,0.9873602398715036,0.9690632416034658,0.9582205759631476,0.90232334893105,0.929019306000016,0.9156713274655331,0.9824112201379482,1.030463942862087,0.9957591986724312,0.8596098176207047,0.8782969875689808,1.175820705025355
269,13.475,1.0052889863715224,0.951017698776662,0.9622641212043958,1.0223243282209764,1.0081789601575415,1.0099792797292515,0.9719747314077716,0.9565038533300004,0.9430509158710692,0.9820644345019696,1.0520197092884112,0.9618850283135733,0.972484312372125,0.930087176137918,0.9883832384599528,0.9459861022257456,0.9486359232403836,0.9115384290354523,0.9989825225185046,1.108220041897456
270,13.525,1.0043523177257374,0.9907851827579086,0.976109671125718,1.0369898026388062,1.0354580599465777,1.0142689527040811,0.9187314117080244,0.9587923744278511,0.9227375079800072,0.9768198076517732,0.9367588449319462,1.0547363568608898,0.8416848733054482,0.9916099913629814,0.957416543384948,0.9442652172395496,1.0573666220899696,0.9863494609048225,0.8679875255962429,1.1567262330905042
271,13.575,1.0041538521550653,0.966940275621365,0.9756559361021137,1.056986964147932,0.995914353656527,1.0202420325244723,0.9689745682434648,0.9504169157736864,0.9166154773465875,0.9709628881509408,0.964997928428512,1.0130389508394535,0.945154897432687,0.9895406246601886,0.9529876728257752,0.916434720991362,0.9608204482188636,0.9294893466465096,0.958209523087834,1.1086574232401176
272,13.625,1.004553899913079,0.9725870159745262,0.9688790974995952,1.02459093610686,1.0298736293693798,1.0077366290312006,0.978981749221293,0.9631917210080464,0.9612179674813908,1.0125355591744425,1.0145093127010985,1.054861607023839,0.8501095997636839,0.9485979070533788,0.9200881338905724,0.9226799314508272,1.0004338582584815,0.9382307168123586,0.9563732997341436,1.091807945714415
273,13.675,1.004496882796407,0.9842602251463348,0.9792297253668536,1.0523228149891202,1.011618349198131,1.0001311993430055,0.9666110045316452,0.9888169330141288,0.9594267335520184,0.987510701926924,0.9626923112700304,0.9905585744637346,0.8824976390676906,0.8927891567244569,0.9339552273515213,0.877351880239308,1.0703178363036716,0.9545382626650531,0.951965383250862,1.0682437804493736
274,13.725,1.0037448868158003,0.96187665158005,0.9878206463611752,1.0466528280642358,1.008723438510984,1.0050048709077248,1.0088569255531528,0.9479105560145944,0.98616412838454,1.0010765379524855,0.984219031484374,1.0880754174872165,0.8530919939923247,0.8965128439859457,0.97058370573977,0.9220545204527812,1.0293295616134928,0.9986795498532898,1.0114503880867085,1.101758458451593
275,13.775,1.0039084885909055,0.9887642083840088,0.9728027462944054,1.0166725830073464,1.0430061502747845,1.0009216642679446,0.9082146341395168,0.9590643549736922,0.9680756979063307,0.9809490449529576,0.9487656773363904,0.999049751103366,0.9762288177025272,0.9432652472346504,0.9534078843016898,0.8697311284986157,1.0573699142388415,1.001585410370126,1.0117280474371648,1.1296362033414962
276,13.825,1.0035391527444226,0.9652987419694335,0.9750225571789264,1.0430497187178636,1.0264351998907808,1.048180673061521,0.96619817179033,0.9789785708880858,0.9834517105723004,1.019875848000904,0.973227391294096,1.0220446429993133,0.9112811841520972,1.0749090210854846,1.011975237649566,0.9389720488639012,1.0094578863121295,0.9817670216003258,0.9817670216003256,1.0723146079724108
277,13.875,1.0036401999837994,0.9777810802354582,0.9733712923309348,1.0408824109404742,1.0037686824683478,1.0263280076180714,0.9294292685754624,1.0169796024071438,0.99350596217691,0.9827207761251822,0.9630536721484996,1.0471819683381005,1.0021956307961295,0.9147221966867416,0.9547100522796048,0.949711570330497,0.9322168835086192,0.9921986668979136,1.0196903176180063,1.047768524893352
278,13.925,1.0034132417275574,0.9635538519573772,0.9727835216678866,1.0331800858293405,1.025714215745258,1.0035574400118554,0.9687475891731736,1.0298454540299988,0.9763060879183478,0.9781957126046414,0.9681177142777424,1.0371939944766952,0.9875674875639346,0.9900488129095724,0.9503476073793644,0.9875674875639344,1.0123807410203147,1.0123807410203156,0.9850861622182964,1.0369154783664711
279,13.975,1.002551149379177,0.9784058743134824,0.9621930968572788,1.0372777449843704,0.9856290605868092,1.0332128022308589,0.9480697252806044,0.9843415221580945,1.0093565544873977,1.0318700835837713,1.0037281722133051,0.9805134641804282,0.9805134641804284,0.9139962191229624,0.9780498625116332,0.982977065849223,1.120938759301746,0.923850625798142,0.9952950741931984,1.06269217698952
280,14.025,1.0021939888420928,0.9750582400673988,0.9652598321040464,1.0450894104844617,1.0078156627684092,1.045326822890296,0.950635797947754,0.9711263148205668,0.96864261580568,1.0152119723347994,1.0034144020140898,0.9857650862870926,1.0004414895568756,0.9784268846522012,1.0346864305197028,0.9931032879219842,0.9686426158056792,0.9588583469591572,0.944181943689374,1.0724257532134318
281,14.075,1.0017906344747691,0.9849369246334454,1.0049738587775645,1.060778866453347,1.0381489173023422,1.0353201736584667,0.9660884862718198,0.971020654676526,1.0154101703188818,1.020958859774176,0.9753363020306444,1.0613503298157465,0.966630277498094,0.9496292424667204,0.9520579617569164,0.9714877160784862,0.93748564601574,1.010347224721626,0.9569154003373092,0.9977575369724454
282,14.125,1.0022845239535978,0.9822313395104412,0.9740662036826412,1.0244925131172622,1.0062356211768586,1.022620011379785,0.9819111034140529,0.9917057278870114,0.9335501450788222,0.966607002675056,0.99660304012349,1.1141385337989873,1.0442034310280552,1.0273225441523126,1.0683189837076872,1.068318983707687,1.0827883153154665,1.0224994336163864,1.0128532125445342,0.9963906566846636
283,14.175,1.0018525755947576,0.987646986819352,0.9688052995924822,1.0349413010535558,1.01053778957576,1.0212288517469847,0.9239366103827624,0.984721913697418,1.0345658624154352,1.0376051275811682,1.004781063791254,1.012904190688758,0.9817747474761016,0.9985367553598402,1.0105096181339384,0.9386724414893456,1.1182653831008271,0.960223594482724,0.9769856023664618,0.995824535425299
284,14.225,1.001106352511162,0.9672226660831572,0.9864990849851658,1.065296283026956,1.0041386757907895,1.0119853121909017,0.979622375183201,0.9325425567825296,0.9898833612448862,1.0025586969681437,1.0236842565069055,1.0034183517718849,0.9653740540743724,0.9701295912865616,0.9891517401353178,1.0271960378328295,1.081884715773004,0.9558629796499948,0.9439741366195225,0.9888363218508356
285,14.275,1.001173533288092,0.9692415242112756,0.9681155466041528,1.0337838853310906,1.0124711162475628,1.0090335728469944,0.9667782316615398,0.9853585944523072,1.0560838463655506,1.0051376903263498,0.9679769647448152,0.98931804615161,0.9633454960139785,0.9279283821899352,0.9279283821899348,1.0625134147212996,1.0270963008972562,1.0695968374861082,1.055429991956491,0.9453478198054336
286,14.325,1.0005284224282074,0.9958075622374204,0.9791474087708388,1.0393239094010986,1.0192975235838675,1.0698186332591555,0.9689689753106676,1.0308687132912009,0.9802775812878802,1.001109223877483,1.0225360562553611,1.0832454146593458,0.9613216883340516,0.9542876271998996,0.9777344976470712,1.0504197960333046,1.0363516737650016,1.0996582239723658,1.0527644830780218,0.9048099454807652
287,14.375,1.0004374544330017,0.9924454321107458,0.98911433309941,1.0223887464393135,1.030750458114436,1.0605814294959548,0.9651953339421132,0.9521920900065792,0.9663774470271616,1.004796122291238,0.9988855568659954,0.9849151294972418,1.071066098271232,0.9593026793211904,0.996557152304538,1.0268264116035075,1.0757229073941508,0.9849151294972416,0.9336902291451392,0.947137953449076
288,14.425,1.0002448689870873,0.9961630739874492,0.9869005437444838,1.0449379496282043,1.060423499139447,1.013742422351933,0.9884510845214204,1.0136906312164444,0.9655594026352348,0.9831683887015312,0.9749508618705928,0.9272287309454684,0.9711622618381464,1.0451555770258143,0.9041058199493222,1.1145243100142537,1.0035343372327516,0.9757868440373756,0.9642253885393024,0.9530414499554528
289,14.475,1.0001678653496078,0.9934543056360752,0.9802038679176048,0.9996189477831706,1.0433035216439293,1.0089799278961906,0.9344178353842444,1.0370114342785843,0.9723075167940854,0.9653124986876538,0.9851317166558788,1.0149841929181782,0.9552792403935794,0.9943170939673552,1.0471330135083463,1.076985489770646,1.0356512918690006,1.01039150426244,1.033354947541132,0.9495618116588846
290,14.525,0.9990338878381156,0.9984807762740596,0.9840163450307906,1.01311281835261,1.0321488031414077,1.0325915004620778,0.9968862588680636,1.0194638222222183,1.0102012321282066,0.9864658450123,1.0223583816265975,1.1311587296627017,1.069583556878644,1.0125695080045152,0.9829222025899692,1.014850069959481,0.9737999547701084,1.074144680788574,1.037655689509132,0.9714495796940732
291,14.575,0.9996045573152288,0.9963943436615376,1.0138920004282768,1.028816472376378,1.0604723638341125,1.039588268775191,0.988908404085644,1.015355954427469,0.9791343093940998,1.0096064869618553,1.0015572325099953,1.0418731952840286,1.0214887197241234,1.0577277873861777,1.0803772046749598,0.985249652062071,1.028283544910759,1.1437955730835534,0.9444807009422608,0.905306453692784
292,14.625,0.998859218470502,0.982298482393613,0.9980676073157336,0.985114082049576,1.0427537357865198,1.0324921307651695,0.9564622028901284,1.0084252240620697,0.9501809585726408,1.020416690486364,1.0244138459611285,0.998769757590559,1.012266646206648,1.1427365694955047,1.04150990487484,1.0392604234388252,1.007767683334618,0.9920213132825152,0.9785244246664262,0.9468480534245856
293,14.675,0.9992225040701228,0.9987360829706396,1.004169786857081,1.0261189422793364,1.0408645230221505,1.0250347084011882,1.0021323527904609,1.0214150353002938,0.965835538654304,0.972641191304833,0.9941924246981768,1.0947476612089035,1.0545324410012298,1.032190651996966,0.9852728950880132,1.0031463262914242,0.9852728950880132,1.05453244100123,1.0254881152956872,0.9133232153967326
294,14.725,0.9985999223709028,1.0010656133916265,0.996303673370207,0.984055839139954,1.0478073226999072,0.9995629567626456,0.9649204536119532,0.995338261256464,1.0251927761668156,1.02181301976187,1.020123141559397,1.0007834243533198,1.0518211599633565,1.0540401919464013,0.976374072539824,1.1206111514377533,1.082887607725987,0.9830311684889596,1.045164064014221,0.883967240674448
295,14.775,0.9989025701034704,0.9994518707830268,0.993565941162262,1.0148430821253918,1.0503540331441132,1.0236138591842328,0.9818991878068184,1.0367288860433244,0.9908509752740036,0.9986837893077898,0.9846966213903136,1.0645506345919038,1.0072456314875775,0.9609608212879298,0.9874092842591572,1.075570827496582,0.9830012070972858,1.0160617858113197,1.0314900558778692,0.9329155548550048
296,14.825,0.9988483798741248,1.0087988888476078,1.0041009741215243,0.9931354884549956,1.0356316582647949,1.026919943453786,0.9886243565828792,1.005851650036544,1.018077471197209,1.023078943490208,1.0880980832992002,1.013598038099775,0.976381695448163,1.007030448220078,0.8975706168918087,1.022354824606036,1.0792739368967357,1.0376792009919933,1.0245440212326011,0.9258961405906346
297,14.875,0.997631659480928,1.0069022321195993,1.0011988724114045,1.0008219016841673,1.0092640940222872,1.0375454383549905,1.0211805732072503,0.9963410457508582,1.04436413216655,0.9913731402595792,1.041604184671395,1.0133189045846878,0.9807013432783138,1.089426547632894,1.0415874577168789,0.943734773797756,0.9741778310170393,1.035063945455604,1.0415874577168784,0.9013763217339008
298,14.925,0.9980942033940476,1.0070683814970094,1.0009911559157134,0.9790331643836966,0.9916117489368056,1.0331210779620676,1.0105118785473768,1.0094152839965933,1.0324437695630548,1.0033840139672816,1.0181880404028645,1.0648597690869837,1.1166987842149505,1.0087008360316865,1.028140466704674,1.045420138413997,1.1447782507425996,1.006540877068021,1.010860794995352,0.9491697221453615
299,14.975,0.9981923163913392,1.0155998701733049,1.008335353672972,0.9922896196299829,1.0189450385833168,1.0462251939183702,1.0517036514195968,0.9716412812700984,1.0244715527292911,1.041355453917281,1.03155189838877,0.9633561215473508,1.0191406631068856,1.0341595781421449,0.9805205958733614,0.959065002965848,1.0363051374328962,1.0620518489219122,0.997685070199372,0.8814307861800911
300,15.025,0.9975952009744404,1.0037698587759711,1.0195236384550188,0.983420877935135,0.9985217875037646,1.0043139172013216,1.020910596527012,0.985744094791848,1.036600266531932,1.039305382050022,1.030107989288517,1.0571263551904055,1.0358133238357603,0.9889246548555408,1.0336820207002952,1.0976211147642312,0.9761368360427533,1.0507324457840117,1.0315507175648313,0.955237016520494
301,15.075,0.997169350724972,1.0022715746443285,1.0184258460196776,1.0202669578308403,1.030952533220005,1.0149241701362577,1.0205989061787282,0.998563858704622,0.9819032130534682,1.0173742650849569,1.003400820345279,1.016250526521976,1.0268364695065797,1.1242271449649357,1.0014302063435303,0.9230942282574616,0.912508285272858,1.1094068247864906,1.0903521274142032,0.8990058069761687
302,15.125,0.9973660101938214,1.0168187738726648,1.019225920309136,0.9790336546625282,1.0155739015734109,1.0137366824549867,1.0197351243630042,0.9855659893058152,1.0528364739496574,1.0111928405987072,1.0053200205107535,1.0389876199681432,1.0558133304129718,1.0452972613849538,0.9990265576616766,1.070535827052196,0.938033357299174,1.053710116607368,1.0999808203306458,0.9221090241996052
303,15.175,0.997121126211819,0.9862161008435852,0.9952831512756696,0.9999696499993244,0.9971305554748892,1.0119344054951591,1.063412493026128,1.0124959846318595,1.0543960279979765,0.996054195462877,0.9865073501389516,0.9882752844581988,1.009169053685644,1.0739397382907274,1.0969228844409185,1.0718503613679826,0.9903646613809428,1.0509565921405366,1.023794692144857,0.9090068824299892
304,15.225,0.9971081152520076,0.9943988475252622,1.0050891795512154,0.9841452120689964,1.0147675400596798,1.0194011817951123,1.008491202591954,1.03325561561276,1.031148005993968,1.0295672987798734,1.0285134939704783,1.1229407915881713,1.0876542972129428,1.1084110586101363,1.0419894221391168,0.963113728829782,1.0419894221391168,1.0689732119554682,1.0523678028377133,0.9331011462789413
305,15.275,0.9976091973862284,1.010320504716629,1.0039285607019723,0.995726047930224,1.0235463334904853,0.9719086811556112,1.0668086480584624,0.9814848945582032,1.03016654532829,0.9825318117790643,1.0275492522761345,1.130036103245678,1.0083716322757963,1.0166200709856192,1.094980238728933,0.9939368645336076,1.045489606469998,1.0475517161474537,0.9980610838885186,0.9158923258225584
306,15.325,0.9972899791767272,1.0134106352321193,1.0054971809321285,0.9532488431588582,1.03199029953994,0.9906311507337154,1.0255355803105668,1.005253690030591,1.0161747078736545,1.026055628779284,1.0203350956233932,0.9546829162089566,1.038678623429058,0.9403421857079636,1.0325325960714893,1.0448246507866263,1.0735061117886124,1.050970678144194,1.1144796275057345,0.896818277686
307,15.375,0.9981308487485,1.0151774511691074,1.0108096353834095,1.0039535919906435,0.9960515566345588,0.9808401385740948,1.0390264719941928,1.0421265012492722,0.9770258868925998,1.0364431142816264,0.9656591129573082,1.0095448806441187,1.1072427723193556,0.999368016927948,1.0339693535629275,0.9484836983470948,0.9952972714414796,1.0644999447114392,0.9566251893200316,0.95473520034417
308,15.425,0.9975199012875834,0.9929843835067004,1.0125605542216527,1.00196979481139,1.0119796791474105,0.9939226328941974,1.044621262758986,0.9830219745373256,1.0220348570777105,1.0323014051146535,1.0379480065349724,1.051543404996016,1.0778319901209168,1.0474990072844932,1.0515434049960164,1.003010632457738,1.0252548198711158,1.0070550301692611,1.0232326210153535,0.9240417036720284
309,15.475,0.9975344554515287,1.012159907970138,0.9999917606478922,0.9730798090667316,0.9880952690463184,1.0046707768159924,1.037371778569738,1.0485921222907482,1.0332916535802803,1.025131403601364,1.0098309348908958,0.9402833498433144,1.0548050398883333,1.1612901201056316,0.9824755514388476,1.0548050398883333,0.9945304661804284,1.105033851311587,1.0487775825175427,0.9234925757389691
310,15.525,0.9976206862737218,1.018026347474862,1.008411548419788,0.9734096480274492,0.998209893837066,0.9980161419166786,1.0347544868209484,1.0089109614400136,1.0611047479936655,1.028166921527769,1.0033368677304006,1.0160820406752469,1.065987838350848,0.984142330162862,1.0619953745367996,1.0639916064438244,0.9382289963013084,1.01807827258227,0.9981159535120298,0.9471305610295688
311,15.575,0.9973053058109766,1.0150002346242557,1.0073387847123585,0.991618624522763,0.9835332076658506,1.0087520078624108,1.0724283677245428,1.0583307178201826,1.0089889431549222,1.0215761305695292,1.0452400429089912,1.013535587821046,1.0551877352657473,1.102790189488262,1.0472539928953275,1.0175024590062558,0.9956846674876026,1.0413036861175136,1.0393202505249086,0.9130077858979035
312,15.625,0.9979575196529066,1.01725490444285,1.0100183350006746,0.9573555691441772,1.0036452889709286,1.0057493671448712,1.0140479691735702,1.035059323246233,1.0065439141476178,1.023052835204711,1.06357473234485,0.9794686772257012,1.0622406781180145,0.9814394391517092,1.0031178203377906,0.9853809630037242,0.9893224868557388,1.0326792492279024,1.0504161065619697,0.8852743010887739
313,15.675,0.9973508342977438,1.0154447365954349,1.017405775722573,0.9801471309283012,0.975395593547419,0.9904104516710058,1.0234957719569613,1.0041094994429636,1.0538178905044964,1.042384960560344,1.0478528835771124,0.9301494388029252,1.0770151396665446,1.0358927434247305,1.0672240929423034,0.9810628817689796,0.9125255546992908,1.0319763247350342,1.0182688593210962,0.9521693030684644
314,15.725,0.9978813360306616,1.0167918426623153,1.012245137032597,0.963348128973451,0.9886546667665196,0.9990416785472576,1.0560177068046708,1.050584500642439,1.0090945626763062,0.9750135422041256,1.01996097500077,1.017641010937008,0.957321945279174,1.0643396424140408,1.0370987740524382,0.9942916951984916,0.9631592742138032,0.9923459188869486,1.0118036820023786,0.9618488534325584
315,15.775,0.9979113154312944,1.012108322865778,1.0133069571189677,0.9733897246455732,0.9728267462044828,0.9869012072317463,1.0179227628703011,1.0562052968644589,1.0012355044625911,0.9781678237225216,1.0144871508451845,0.9609302724796204,0.9860652695464912,1.036335263680234,1.0614702607471052,1.084671796501141,0.9183941235972224,1.0421356476187429,1.0402021863059066,0.9303697462185648
316,15.825,0.9981065722843212,1.0001339267262512,0.9971104364750636,0.9795558688348333,0.9967116160141224,0.9754534075528292,1.0193038416055775,1.050516973597327,1.0124759689823817,1.0227177779171743,1.0105251482328974,0.9202849096241752,1.0701434126527465,1.1200962469956035,1.141230138448351,1.100883618402197,1.0701434126527467,0.9856078468417576,1.0759072012307684,0.9186773223337046
317,15.875,0.9977870854108666,0.999306478228804,1.0044049806687478,0.9559767052869956,0.9811778744901426,0.9798807554870388,1.0293708343746657,1.039548229629781,1.032763299459705,1.0201627148581318,1.0240398178124617,0.9698631784241128,0.9660448194539392,1.006137588640763,1.0977782039249313,1.095869024439844,0.9736815373942868,1.0099559476109363,1.109233280835452,0.9360434275454328
318,15.925,0.9985583219462376,1.003355276213732,1.0056171230942856,0.9766835777982402,0.9774201415824012,0.9879161755067036,1.061926671126785,1.014729930187817,1.0441074934253378,1.0267699151212268,0.9959475536916972,0.9505020832884958,0.9751658100005725,1.0586430388722168,0.9865490684830696,1.0377737316543054,0.9865490684830692,1.039670941401389,1.102278863055122,0.9614787968251904
319,15.975,0.9983412443031114,1.0067045266569237,1.0011302049053183,0.9308704804217014,1.00205361721825,0.9608808517189608,1.0873551416372895,0.9940302065055674,1.0270528758598685,1.0308815911473244,1.021788392339618,0.9596442824655816,0.9671856913651148,1.0784214726332275,1.0294023147862623,1.01054879253743,0.9030837157190834,1.057682598159511,0.9841538613890636,0.937693395847298
320,16.025000000000002,0.998247367699134,1.0053463978709278,1.02562844837899,0.957621823775724,0.9683509706809208,0.9659869213628264,1.072019429239481,1.0434829759323074,1.0178001679558517,1.0277879266133618,1.0168489528456126,0.9068250717612882,1.077323174096572,1.1129216789797634,0.9892637146486783,1.0548399078545567,0.9911373201688466,0.9686540539268303,1.0623343299352286,0.9791691869481812
321,16.075,0.9986424353036032,0.9951951259524424,0.9889795960794348,0.9878179710006468,0.9755289805088718,0.99920335925038,1.0781225889130597,1.0199862108173532,1.0346384687113932,1.037001736113658,1.0261307060632414,0.9570516837534132,0.9924290806236754,1.009186794930642,1.0352543505192562,1.1171809537977584,0.979395302829368,1.096699302978133,1.0650458426205296,0.9304521372344188
322,16.125,0.9985990912785156,1.0009458168558774,1.003240147389092,0.9772114346611483,0.9644597324260924,0.9610473050674152,1.1043278076457137,1.0362174154259645,1.0503092207128095,1.0258834248822783,0.9779712869070072,1.0140406147826273,1.0380963227975442,0.9862840286115702,0.9788822722992884,0.9788822722992884,0.9899849067677112,1.167627058262478,1.132468715779139,0.9477458025060428
