,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DEGDBE),O (DEGDBE),O (DEGDBE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
323,16.175,0.9974396040121514,1.0044186790546772,1.0109317339311272,0.9856806237675492,0.9999748572774192,0.9574029009545458,1.0414902832973898,0.9993246847833251,1.0353996968453576,0.9862064985789492,1.034462683545046,0.8914403807064317,0.9357355549030248,0.9523462452267468,1.0649298129764206,0.9597287742595124,1.013252109747062,1.0390909613617412,1.0981511936238653,0.9670359713633712
324,16.225,0.9978081448304564,0.9993748047941172,0.9899277606875296,0.9613938315492648,0.9431727470451192,0.9595408399047752,1.0467217211476896,1.0443936034405104,0.978275060556626,1.0248374147002066,0.978275060556626,0.9134687294713328,0.9905082608725296,1.1060675579743242,0.9960110845440436,1.137250225446238,0.9666626916293016,1.07305061594524,1.0620449686022129,0.9036422586293448
325,16.275000000000002,0.9978253685436984,1.0021980973228326,1.004110689111617,0.9554957284395652,0.9671593447841536,0.9631691602452156,0.9907840705217952,0.9838425660576072,1.0222522240927818,1.0328958642712038,1.0592735812351184,0.9406790292075642,0.9534401788285968,1.0063077986871618,1.05006031167356,1.075582610915626,0.9479711147052972,0.9662013284496296,1.0172459269337613,0.944139049367203
326,16.325,0.998104914876081,1.0037584448566517,1.006782594427968,0.9603288356485168,0.9926651941551058,0.9444657163811332,1.0178396828386096,1.0192194926210396,1.0330175904453316,0.98334443827788,1.0463557516754802,0.9258663014825462,1.016459873056181,1.0526973016856351,1.0273311016450168,0.9802224444267263,1.0291429730764892,1.0853109874521436,1.0762516302947802,0.9572782357894044
327,16.375,0.99762913035059,0.982008295156185,0.9940311339250404,0.9681171843570664,0.9787291798010056,1.001772369907845,1.028090118608814,0.9828340395771232,1.029918647054539,1.0491181957346505,1.0088905699287027,0.9688430264696828,1.0192660836093683,1.0192660836093688,0.9706438499389572,0.9292249101456436,1.0444776121792116,0.965241379531134,1.028270200955741,0.96781398448724
328,16.425,0.9983556549448598,0.9974628562280328,1.004376641214724,0.9583143543910732,0.967355055847593,0.976395757304113,1.0186598775490523,0.9664092593875264,0.9500525441369624,0.9923073918675872,1.0122989327293883,0.9182065152021504,1.0345484713193818,1.052447233798956,1.009490203847978,1.0112800800959356,0.97369267888883,1.0327585950714246,1.0667662437826155,0.949876366364988
329,16.475,0.9977328656965858,0.995914062882027,0.9891270175604016,0.9692801041619854,0.9704782254279456,0.9827589684040404,1.0188085940333031,1.010228202505541,1.047259365941148,0.9948738176663856,1.0084218042891693,0.9411061010593998,1.1029976987841743,1.0051511287307389,1.0353946140199828,0.9998140430914608,0.9802447290807736,1.0318365569271308,1.0442897567521137,0.9285439811193312
330,16.525000000000002,0.9983755142856736,0.994787349794358,0.9870294082684548,0.9485374211100968,0.9467510982831472,0.986347920947191,1.0530510474314565,0.9906579973065752,1.0072662192822623,1.004124123232808,0.9960444476770682,0.9566390266585848,0.9566390266585848,1.0892599638108833,0.984931493251075,0.9937728890612284,0.9142003267698487,0.9937728890612276,1.020297076491688,1.0039134287455265
331,16.575,0.9981105216976616,0.997260237388072,0.987537411069614,0.9762631063080104,0.9795183030856366,0.9860286966408882,1.0132448733355,0.9846901961477104,1.002536869390079,1.0417995505232909,1.009675538687026,0.9737253082692544,1.0317269963069533,1.0405151308581204,1.0352422501274203,1.07215241524232,0.9930592042818206,0.9965744581022876,1.0985168188958194,0.9428233575923972
332,16.625,0.9989292908204814,0.9945199528725296,1.0019349043515993,0.9971672996858548,1.0133455302117311,0.9812832188059034,1.0151421057414585,0.983654517489976,0.9699064155773568,1.019576977326175,1.0240118489108898,0.941671066487999,0.9434181371122814,1.0307716683263812,0.9923361145921769,1.076195504557713,0.931188642742307,1.0325187389506632,0.9888419733436132,0.988931109599954
333,16.675,0.9984987991470936,0.9938649327151936,1.001732374479042,0.949677120703204,1.014294929716569,0.9628345931267402,1.0059776078324263,0.9658619363544456,1.0059776078324256,0.9804093776596476,0.9715927465655853,0.929085897866641,0.9586082534997864,1.0054967006818416,1.007233309836732,1.0523851478638957,0.9151930246275136,1.026336010540532,1.0489119295541134,0.9742377358938042
334,16.725,0.9987357331277362,0.9815104092057332,0.9841446734927896,0.959120842781235,0.9408103539645024,0.980919043753536,1.049488359017174,0.9855111980917012,1.031083970257792,1.0205671766810018,1.035465967581454,0.9649689257895624,0.9994937531881156,0.9131816846917324,1.0633646838754385,1.0167561668873917,0.9425277879805026,1.0702696493551491,1.0530072356558724,0.9631898402960648
335,16.775000000000002,0.9989266459173614,0.9965349453982284,0.9924434076030316,0.9707465671805012,0.9823030739326496,0.9955930566976204,1.0327872291983828,1.0101364759641716,0.9683197007625496,0.992712819630162,0.9866145399132588,0.9678049109163156,1.0175679293854174,1.0656149817004117,1.029579692464166,1.0347275909264866,0.9626570124539954,1.0656149817004117,1.0947864063202295,1.0308404022916748
336,16.825,0.9988781367199184,0.9872043140053492,1.0077846280662714,0.9635494866233942,0.963262288564788,0.96900624973691,1.0218948768371363,0.9612739943128992,1.0257919335708372,0.9708001329952798,0.99937854904242,0.9910595794492676,0.9637670609102168,0.9876480146318856,1.0047058387187926,0.9757075377710518,0.948415019232001,0.926239847919022,1.0166463155796273,0.9718782303229708
337,16.875,0.9988179090389916,0.991956041189196,0.9962418217535576,0.9629870030579646,0.9846849017334476,0.9621305070576168,1.039953051335393,0.9697906559017554,0.979690871208342,1.0029348549716337,1.0257483945911594,0.9699341372830088,1.0106306745116669,1.0225004978700252,1.024196186921219,0.968238448231815,0.9546729358222624,1.0394573883819656,1.0089349854604723,0.9621305070576168
338,16.925,0.999494658748398,0.9784670724344156,0.9997695514185692,0.9942015411242124,0.9686582528852238,0.9578733089620948,0.984180712661226,1.0286827970598202,1.0012968989683773,1.0312502250058926,0.9721993822462192,0.9153269631983644,0.976011623741902,1.0434390243458331,1.060295874496816,0.9524120335305264,0.9355551833795436,0.9271267583040522,1.092323889783683,0.9808622683771856
339,16.975,0.9995492133949272,1.001080817699859,1.0093918582555212,0.9581638176562448,0.9654995830446608,0.9499816177999336,1.0149747628654715,1.0209301889677842,1.0102954994993696,0.9945561590861162,1.03879646727472,0.9233488565121508,0.9685946262504964,1.050707319479344,1.049031550229776,1.0674650119750275,0.9618915492522224,0.9719461647496328,1.1127107817133726,0.9626781348183472
340,17.025000000000002,0.9995190058779274,0.98662931664494,0.97725478895639,0.9693735058200976,0.9963005476484336,0.9553490048678392,1.043276152991906,0.9899916798354492,1.019171272278271,1.0242459840074571,1.0001411032938214,0.972909379999576,1.0095600758214784,0.9962325500680596,0.9745753207187536,1.0245535422940748,0.9829050243146408,1.0662020602735085,1.0578723566776216,0.9895687871913498
341,17.075,0.9995724014013128,0.9981563136273022,0.9835449100807708,0.9698393651986802,0.9737432614358228,0.9486467856256212,1.004382411903595,1.021199195694363,0.9930310828448276,1.016994999746671,0.966544648374368,1.015249621428992,0.9622512725126336,1.0284992086580822,1.0268430102544452,0.9804694549526316,1.0318116054653546,0.995375240585358,1.0135934230253556,0.9954935404713308
342,17.125,0.9997845571654173,0.9931998970961262,0.9862116141613836,0.9927383915961936,0.9500459279531296,0.9725010549342216,1.021932189162307,0.9985259713328226,0.9792994352586032,1.0001978440349286,0.9646705491151756,0.9665197416493204,1.025795228360352,1.055432971715868,1.0010971088974223,1.0060367327900088,0.9698128242443784,1.0373210174430527,0.9434681634839196,1.0185202040559669
343,17.175,0.999686639110102,0.9985105155898728,0.99562216525942,0.9602323063290916,0.9712567874580142,0.9734616836837984,1.0035245956853578,1.015990739731139,1.0164062778659986,1.0085110533036703,1.0014469050110617,0.8986956571185638,1.0443858456131947,0.9936398249015816,1.021468287872466,0.9478047094201252,0.9330719937296564,1.0656664349438714,0.9789071092111136,1.0131498157479168
344,17.225,1.00034529695301,1.0061487648999907,0.9898504587731008,0.9409650437779288,0.9554878007145132,0.973024714751143,0.998946465811537,0.9993595950364385,0.9952283027874244,0.979529392241172,0.9799425214660732,0.9211529808558646,1.0285665793302237,1.0741359847435883,1.0659985909197731,1.0301940580949869,0.8999957569139453,1.0301940580949864,1.0253116218006983,0.9437051865961518
345,17.275000000000002,1.0001835230334477,0.9933111171638888,1.0035737116315957,0.9796596776302752,0.9638587150878516,0.9679451709177892,1.0276744858228506,1.0354785686488437,0.9948151897134068,1.0141200261777048,1.0059052021503443,1.0048223389831017,0.923918769016668,1.054982552362289,1.0161488387784012,1.051746409563632,0.904501912224724,1.0080584817817588,1.014530767379073,0.98129425996225
346,17.325,1.0004464696246946,1.0080696030256835,0.9808348458663144,0.9691377564304045,1.00028667817146,0.9631788322712456,1.002557736679671,1.0433951190291475,0.9956153816802594,1.0103168393260709,0.9972488769742378,0.9877696542834206,0.9893783996487028,1.0263795430501994,1.042466996703024,1.0038571079362453,1.058554450355848,0.9990308718403972,1.061771941086413,0.9685960360522996
347,17.375,1.0002841168506698,0.9771047975817968,1.002276115552288,0.9931914023997976,0.964106621635378,0.9756866732360262,1.017097269210438,1.0061345441530805,1.0256238331439385,0.995577845949698,1.0426769610109397,0.9804933331322784,1.0508713211548233,1.0140828274157654,1.015682327143551,1.028478324965832,0.9612993363988568,1.0156823271435511,1.0444733222436833,0.9888825459902536
348,17.425,1.0004360926097249,0.993726363209954,0.998125060383592,0.9821445718833068,0.9826800923696114,0.9826800923696116,1.0189389486808134,0.9943132450874976,0.9813948432024796,1.0334721508014593,1.029031450153484,0.9557904727996922,0.9796454762805497,0.9907778112382828,0.9907778112382832,0.9716938084535972,0.9605614734958636,1.0766558237693704,1.063933155246246,0.9933905020957108
349,17.475,1.0008593169869848,0.9849562865682692,0.9858611614296094,0.9831880872218756,0.9826556268442844,0.9858503891098308,1.0255596457309484,0.9814063928814754,1.026763825354116,0.989032863828202,1.0195387476151103,0.9455850899498772,1.005672436802879,1.0341348642595645,1.024647388440669,0.988278731134905,0.9803725012858258,1.005672436802879,1.0278098803803009,1.006882574024677
350,17.525000000000002,1.0003888071119462,0.9845173988990732,0.9879663213230588,0.9778506043110936,1.0040572122772005,0.9873802799351324,0.9993616071513388,1.0073437286142088,0.9762134549090152,0.9957696524930468,0.9738188184701546,0.9213303227900692,0.993653180893044,1.0282423738988145,1.0078033053044957,0.973214112298725,0.9700696402072914,1.043964734355983,1.0911318157274883,0.987380279935133
351,17.575,1.0009114197863556,0.9927154210125976,0.9801909248628444,1.0059854228855505,0.9807173431898384,0.9607134467640652,0.958761649582442,1.0286052134593089,1.0040012307299582,0.9813814401562,0.9750320252583032,0.991134045236113,1.0114569830721851,0.9411083521011672,1.0005138626989158,0.9645578957581736,0.983317530683778,0.9911340452361128,1.0145835888931192,1.0191458810604006
352,17.625,1.0010648365290564,0.989981985557162,0.9911680366068748,0.9513445572285076,0.9911256776408144,0.9717585532295596,1.0606580833493278,1.0058100649023205,0.9750320401622729,1.0373772697639072,1.0156748164215663,0.9559841017742018,0.9699741130196784,0.993290798428805,0.9979541355106304,0.9715285587136194,0.9497663189984348,1.0337063864712916,1.0181619295318736,0.99662175348725
353,17.675,1.0007932990476054,1.0025951008458671,0.9929391709671128,0.995675443976843,0.9761574987864972,0.9803213270937712,1.0083671129518983,1.0162143278386837,1.001696980298131,0.9942421261556852,1.006405309230202,0.947491748981686,1.017046608205464,0.964494047903054,0.9521287395966044,0.9691310385179724,1.0077726269756266,1.09123845804416,1.0031356363607085,0.968610559979563
354,17.725,1.0005911391689446,0.9872718681812038,0.9909365744476516,0.985408103279982,1.0027459034164723,0.978162455461746,1.0471633169923245,0.9878604763876918,1.026875503101266,0.9777165694421628,1.030777005772623,0.9790407158033504,0.9621342042274686,1.0082428721616927,1.0451298065090713,0.9836515825967732,1.0220754725419596,0.99748418297704,1.014390694552922,1.0164608796438466
355,17.775000000000002,1.0008200608026148,0.9898153537856154,0.988867883083958,1.000714985342519,0.9791001592255812,0.9579999718257138,1.0284777647487624,0.9815347962332582,0.9858023388255772,0.9815347962332582,1.0079159686221366,1.0010502802642458,0.9613139332613908,1.0499565534985302,1.0698247269999586,0.9429740807985344,0.9582572911842484,1.0255034168813892,1.0453715903828165,0.9839892270377464
356,17.825,1.0014003012173054,0.9940541821301212,0.9930395453154656,0.973615018658209,0.9759179188337478,0.9659386847397476,0.9980257605189162,1.014228729959115,1.0026551803589732,1.00728460019903,1.0041983203056584,0.9787248207312056,1.0136792786144635,1.0501534955361231,1.0060804834224506,0.9969619291920352,0.990882893038425,1.0592720497665375,1.022797832844878,1.0035527209402102
357,17.875,1.001376444621969,0.9849694316590738,0.9938339403364772,0.996165157567883,0.9892950530329314,0.9702114293247353,0.982092208392299,1.0035754754508803,0.994368360997203,0.9936011014593962,1.0265932615850748,0.9989486679350178,1.0201064309472572,0.9838359800691328,1.0820684511973864,1.0473092691058503,1.050331806679028,0.959655679483716,1.0004599367216056,1.0198288509660478
358,17.925,1.0009920832881891,0.9908056440821592,0.9974707381074492,0.9673366735467602,0.9764457816418902,0.9696139505705424,0.9998920030337584,0.9914991666862782,0.959835284102608,0.99111767412503,0.9747134939913203,0.987372110796403,1.002400605633487,0.973846465443028,0.9753493149267366,1.0099148530520288,0.9377780778340268,0.978355013894153,1.0189319499542793,1.0111109985594693
359,17.975,1.0014391370804243,1.005826805665241,0.97489583183553,0.9846088499505874,1.0047388545496283,0.9536589678795616,1.011788227314023,1.0189963174223726,1.0133057199684126,0.9772652694266678,1.0125469736412178,0.9101507079393618,1.0028097291088869,0.9908537263773346,0.9788977236457836,1.0625897427666444,0.9460187161340168,0.9998207284259985,1.0117767311575503,1.000964478687308
360,18.025,1.001272831547442,0.9978446331287316,0.9916076612049224,0.9814060464139576,0.969895419658465,1.0061789170399094,1.0009009674473406,0.9873191978174488,1.0250463356782602,1.016369093970274,0.9835464840313674,0.9541536138979888,1.0240059812705835,1.0552166135008916,1.0180610989410008,1.0002264519522537,1.029950863600166,1.0076575548642317,0.9942815696226708,0.9989222175636208
361,18.075,1.0008522339243815,0.9769663756265548,0.9924726596347668,0.976232775919302,0.9827028376511148,0.9896705964392212,0.988242588731549,0.9874922147082148,0.996496702988228,0.9829899705682076,1.015256053571591,0.9400140037772308,0.9917443341737768,1.005046419132888,1.0020904002530855,1.0257385512915065,0.9858322964141716,0.9858322964141708,1.0981610138466704,0.995891809642887
362,18.125,1.001220336757377,0.9818174913486828,0.9840605240982478,0.9983240952372228,1.0084706713167282,0.9812481501278104,0.9827977397954882,0.9906332570831514,1.0271990044255803,1.0145129288169823,1.0133935692044596,1.0744721613948742,1.012737782764799,0.9877500580811978,0.9921596565547748,0.9921596565547744,1.0009788535019275,1.0700625629212972,1.058303633658426,0.971596528979013
363,18.175,1.0008399754863824,1.0029822755407902,0.9877158647579554,0.9660119822770185,0.9906237525261148,0.9800406913190034,0.987416649541348,0.9785109751373672,1.0189575797221126,0.9911273472096728,0.992611626277003,1.0027879335189251,0.9326220139724114,0.967704973745668,1.0291001533488675,1.0042497235094776,1.0481034232260489,1.0217912033961063,1.056874163169363,1.003667990758135
364,18.225,1.0014427903296628,0.979807940541623,0.9791839915240846,0.9922939951442974,0.9969446083430497,0.9602292409844788,0.9764706132324288,0.9827442339523652,0.971304102051305,1.0104219724226722,1.0074696803191732,1.0438141853811929,1.0263688229514238,1.059805767608481,1.0452679655836732,0.9682176148521928,1.0321839437613465,0.9958394386993272,0.9682176148521928,0.9785869246637644
365,18.275,1.0010347549741407,0.988174629288088,0.9819002857725136,1.0114582269898624,1.0068330269145784,0.9958786056836412,0.979943199756244,0.9718687614061924,0.9865495584062856,0.9905867775813118,1.0159111524064728,1.041001969097542,1.0453394773021156,1.0193144280746769,1.0785937068705094,1.0308811166202048,1.0005185591881938,0.9788310181653282,0.974493509960754,1.000016942593106
366,18.325,1.0011995831960705,1.0093272797992856,0.9949269313545646,0.99432516752257,0.9957777974239912,0.9785883435905106,0.9910288150539616,1.0045345484451207,0.9694926455923836,1.00307446915959,0.9954090529105536,0.9778106730372248,1.0453946460265626,1.0137595948400642,1.0942851796784234,0.9677449749324296,1.0008179829910415,0.9734968024208844,1.0281391635611996,0.9776199236562304
367,18.375,1.001077403826037,0.9892469314809812,0.9939527596969197,0.9961449156981332,1.015408051607209,0.9624344278572482,0.9939926307052146,1.017226936170932,0.9732995773998108,1.024124620606067,1.0125074678732082,1.0440035931328422,1.0068199035144128,0.9896582006135984,1.061165296033656,1.013970613056418,1.0411433093160398,1.0068199035144128,0.9896582006135988,1.0069804296469889
368,18.425,1.0015208468386567,0.9823250651781424,0.9883620028111254,1.005354300321986,1.0051148162104275,1.0146941806727623,0.99907613222821,1.0182127549271969,1.010630319518164,1.004853225873187,1.0218234384553069,1.004207679424223,0.98287182221266,1.0426122224050365,1.0170091937511607,1.0781719844243074,0.9629583554818684,1.0198539747127022,0.955846403078014,0.9866745396204342
369,18.475,1.0010154109348224,1.0033262150681836,0.9959726272896444,0.9915833298101492,0.9796738495097624,1.0134967735628595,1.0022945331695423,0.9843387013320376,1.001217183259292,1.0076812827207942,0.9904436841567894,0.9959501392536236,1.0171706677888577,0.9931207354489264,1.080832253394558,1.0115118601794617,0.9888766297418796,0.9379473612573191,1.0058530525700664,1.031360994013439
370,18.525,1.0014897687579691,0.9953005451240994,0.9887247038632514,0.9781830907799508,0.9748664128262288,0.9845795411192716,0.9815325710431057,1.0101070272597903,1.0122501114760414,1.0111785693679158,1.0226083518545894,1.037014640197167,0.9539971859615736,1.089076433531353,1.0848552070447983,1.0187226587554263,0.9962094508271292,1.056713697134427,1.0313863382150934,1.0011629308878842
371,18.575,1.000998208762815,0.9866792361681808,0.989282083179176,1.018165376593709,1.025234333154184,0.9804642749378442,0.9563609456195892,1.014623648101615,1.0437549993426276,0.992242244099374,1.001123753624072,1.0496329438280665,0.9740593718724458,0.9908534989736948,0.9810569248312996,0.9502676918123428,0.9866549671983824,1.041235880277442,1.0958167933565015,0.9759872691162096
372,18.625,1.0009664744322564,1.0059500149052485,0.998581633510602,0.9864567919069812,0.9831756336540236,0.9536452093774072,0.9742011249819232,0.9805615240568872,1.0526460469064742,1.0208440515316564,1.0204906960274922,1.08994111420967,1.063492990110074,1.099685159930574,1.010596741910882,0.9980686831268628,0.9757965786219396,1.0217327941633436,0.9618765133063626,0.9857536865670616
373,18.675,1.0004936285104895,0.9853844444971788,0.9933076643671644,1.018946287575704,1.030602044697366,1.0026282276053768,1.0023807669157172,1.0006234373804512,0.9812928124925258,1.0073012896144615,0.976723755700834,1.0079616195004408,1.0730360647154409,1.0273454967985265,0.9968851181872488,1.024576371470228,1.0771897527078884,0.9913468675306532,0.9871931795382064,0.9963341187596788
374,18.725,1.000355791509433,1.0010792993877715,0.998452311788513,1.0153668952082335,0.990092861963726,0.983600449754128,0.9868965974913088,1.0473759143053356,0.9917908774646984,1.0253516544250827,0.9837502746512728,0.955761773158426,1.035638117312877,1.0204891554904814,1.0067173720155769,1.0246206905329531,1.0218663338379714,0.984682518455728,1.0191119771429906,1.0179174857191475
375,18.775,1.0005709503422175,0.9920962020741748,0.9894831877801754,1.0035081420520493,1.0088128277029789,0.9963583483486218,0.9948609721983256,0.9531331439341524,0.9910359212741096,1.0327637495382826,1.011899835406196,1.0780742701281665,0.9794448578673938,0.998622799140322,1.0205404463093823,0.9657463283867308,1.0534169170629732,0.9890338285038576,0.9876639755557914,1.0189609219917155
376,18.825,1.000750793434779,1.013539393293153,1.0151638634067786,0.9970374291348234,1.0098846670620094,0.967672313872684,0.956378038771861,0.9785148179694736,0.9968468382424968,0.979206592319399,1.0259013609393632,1.0451033398645648,0.9919624920748412,1.0083135221639867,0.9510849168519772,1.057366612431424,1.0546414407499,1.0273897239346574,0.9824243911895062,1.012178816691864
377,18.875,1.0008036070968025,1.0000973882754127,0.9916948379958418,1.0029439665333912,0.9992927484527236,1.0084207936543927,1.023225780814176,1.0036145267770515,1.013248125251429,0.9901963003305976,0.9984536704514928,1.0084000480971154,0.9731602614700656,0.9704495086526004,0.9880694019661252,0.9446973568866798,0.9419866040692144,1.0260199414106408,1.0084000480971156,1.002259363143266
378,18.925,1.0004256275600305,0.9878118043736004,0.9931481998281052,1.0062772809487774,0.9872095409082412,0.9831235966138407,0.9788106554141968,0.9873666926118732,0.9853132436844312,0.9945537638579218,1.002083076591877,1.0597040980104098,1.0192573767123023,1.0367842892748156,0.9653284149814928,1.0219538247988431,1.015212704582492,1.0179091526690325,0.9909446718036274,0.9919764759183756
379,18.975,1.000397642696932,0.9871536497432292,0.9980260903299704,1.0102389866769252,1.0073035582400007,0.9899167898059094,1.0128096577341148,1.0087243750810695,1.013150097955202,0.9893192824791052,0.9882979618158438,1.0085283640446854,1.0232807736251257,0.9629300071596864,0.9843880574585092,1.0179162610504195,0.9723179041654209,1.0205985173377734,1.0273041580561548,1.0188194698002426
380,19.025,1.000137612272157,1.0081831140815207,0.994377615516765,1.0020158876936158,1.0053851408465877,0.9833726869138428,0.9594043383302444,1.0166367185553806,0.9942856114852096,1.021716515616784,1.0091863495319906,0.9858911185635384,0.973884325509314,0.9405321225809128,0.9685479730407698,0.9645457086893616,1.0766091105287896,1.011238792789123,1.027247850194756,1.0080805433689644
381,19.075,1.00058385939246,1.005246289254225,1.0102459402773356,1.00280264685285,1.0010151198531123,1.0036964103527186,0.99548066125777,1.0261367493032714,0.9833529780749344,1.0103033851479029,1.009292744882667,1.0165611880023475,1.0377948420598375,1.0470845657099896,0.9687854663729945,0.991346223809078,1.035140635302651,1.0616827028745142,1.0085985677307887,0.9943118936040964
382,19.125,0.9996851095197862,1.0062296414490155,0.9892314556771804,1.0042343139733048,1.0146811959469086,0.9962324469296928,0.95844585255708,0.9859257686094164,1.05663628430506,1.0067032661124011,0.9671589966712346,0.9993712264265971,1.0086124398810037,1.065379893958076,0.98880983962156,1.0561386805036683,1.0363360802442247,1.0204940000366698,0.9610861992583384,0.9811178091806474
383,19.175,1.0002270621378158,1.0032434944451345,0.997982713276934,1.0074063623423226,0.9833046736910244,0.9875058854742782,0.9731231134746048,1.014461676705455,1.0207958113940527,1.027463321592577,1.009794419566488,1.0427581858964623,0.9718401228757964,1.0020459645327469,0.9679002304857592,0.9862863949725988,1.0059858569227835,1.0558911605299193,1.0112390467761665,1.0043107326072933
384,19.225,1.0002588446951144,0.996723488555054,1.0000255478683069,0.9918346098259608,0.9909547388037157,1.0043727718929552,0.9713843767973904,0.9945994353074002,1.021462574440411,0.966741365095389,1.0009006654744026,1.0569383997825452,1.0660837258622458,0.9328232601294651,1.0451801233943585,0.9628721886770526,1.1209556823404494,1.062164300399517,0.9759369402194824,1.0373679352271523
385,19.275,1.0000437378912874,0.988893981427036,1.006806257242292,0.9963240151915176,1.0247716589373768,0.9950110470186312,0.9884563059093792,0.9901059325881332,1.027057570192221,1.0095715273974295,0.9937351112813912,0.9929752832354196,0.973479695213782,1.0124708712570574,1.0319664592786952,1.0696579294538615,1.003372930180293,1.0098714595208396,0.973479695213782,0.979474256972816
386,19.325000000000003,0.999709183589779,1.002034754919656,1.014613371005042,1.0495178981135305,1.0247004244804785,1.0001006479845589,1.0000872512376582,0.983348015985568,0.9931946249573858,1.0201086894803553,1.0050105557235671,1.0822318406298257,1.004652497215501,1.0524930923210014,0.9943085847602584,1.0628370047762443,0.9762067379635828,0.9800857051342988,0.9464679896547578,1.011420899115424
387,19.375,1.0000195024417302,0.9963175603418204,1.0138613863643402,1.0066405508785488,1.013354375550931,0.9927797515549196,0.9906873039647176,0.9906873039647176,1.0337890587845406,1.035421701012564,1.001789271115278,1.0534995031374086,1.0277730195443098,0.9930422666936256,0.9750337281784563,0.950593568765012,1.041922585520514,0.989183294154661,1.047067882239134,1.0092394507517288
388,19.425,0.9996997244488977,1.0229900095473063,0.9952839029831788,0.9853054202990206,1.0068515698791436,0.9889682657276416,0.9576567381993584,0.9901417021816974,0.990791401461344,1.010607229490571,0.9972883942578116,1.053201908021352,1.0173700083559838,1.0263279832723258,1.0493627759143482,1.0979917826030618,1.008412033439642,0.9776989765836118,1.073677279258705,1.0299059499298744
389,19.475,0.9995137314135514,0.995340559520772,0.9964941200082,0.9918278377357468,0.9976154650577408,1.0166931995635724,0.965673038709689,1.0144737846418046,1.0025159859696973,0.9831249610960088,1.0112419471628566,1.0592592173425006,1.03506940348492,1.007060145334036,1.0758101426134763,1.0108795896273386,1.061805513538035,1.0274305148983152,0.9905092200630592,1.0237669662904532
390,19.525,0.9994856617847528,0.9952627764130488,1.0053501032116758,1.0044551503513797,0.9946451849763978,1.0140518556095135,1.0256827342898844,1.0144291619700898,1.0092846717667554,1.000281813910919,1.007677018578213,1.0753738328448237,1.0297749424061742,1.003175589650295,0.999375682113741,1.0209084914875484,1.0057088613413316,1.0589075668530896,1.0183752197965117,0.9635092079166736
391,19.575000000000003,0.9997181365522329,1.0070716043460115,0.99823764290438,0.9950869491734962,1.0063320682153292,0.9942382609439244,1.0060546124479703,1.0025358204807435,0.968307571344994,0.956791524906798,0.987500982075321,1.029561693771729,0.9602521550233266,1.0572855092710904,1.0346023874988857,1.02830152033994,1.0144396125902595,1.0018378782723685,1.0005777048405788,1.0086659608466542
392,19.625,0.999536134151612,0.9968644913860428,1.0052947614805332,1.017253811588522,0.9982555042544344,0.9744020739349696,1.0165296026080943,0.9913868854490342,0.9859764273261982,1.0146200291529763,0.9767468222931254,1.0343522881891996,1.0945327849565714,0.9766793121204688,0.9904706759629918,1.03560604853852,1.0330985278398794,1.0468898916824023,0.9829481138670704,1.002688442632388
393,19.675,0.9993325266642924,1.0015004377169747,0.9999538107639784,1.0423330888661282,1.0181807001456766,1.027841655633857,1.0135860918834043,1.0173858523028363,0.9882543557538598,1.027201900053035,1.0281518401578928,1.0128856309980034,1.0241121958735973,1.0378335529437677,0.986690312954952,1.086482000738007,1.027854384165462,1.0066486505115624,1.024112195873598,1.0690057268443671
394,19.725,0.9994233836033998,1.0123501798935015,1.0017561616414732,0.9979804346940516,1.0088462183213731,1.012607451115446,0.9901815024218968,1.0075088911057033,0.9728541137380902,0.967183331987026,0.9930168932974288,1.0636057152963625,1.0288554702225017,1.007757107141944,0.9630782206184094,0.9593549800747811,1.012721427866781,0.986658744061386,0.913435013370038,1.0201299167035929
395,19.775,0.9995977311699143,0.9944591470174212,1.01000493188316,0.9979297891550406,0.9937717483668944,1.0012562217855576,1.0043011870396463,1.000226307067263,0.996464879400448,0.983926787177731,1.0177796361790674,1.066877665496662,1.0001978114031214,1.0594687928196014,0.9841452539361571,1.052059920142542,1.0137807446443985,1.015015556757241,0.9816756297104708,0.9937717483668952
396,19.825000000000003,0.9992928416947352,1.001928722883741,1.003393445301851,0.9980738126176308,1.009864529160471,1.0067617090176175,1.0110929276990777,1.0223203630467534,0.9930042818611536,0.9989298727390948,1.017954138189324,0.997616225000604,1.0000734078208025,1.029559601663185,0.9927018593602068,1.0049877734611998,1.0516742470449714,1.076246075246957,1.0418455157641775,1.0437886960556606
397,19.875,0.9989498983273176,0.9968356213215812,0.9924635352631536,1.0161096801603815,1.028046962203992,1.0327807119799055,1.0060120694343688,0.985842179084821,0.9935998292192614,0.999805949326815,1.0072532934558789,1.0268307814315234,1.0304980342223498,1.0194962758498696,1.0427222101917737,1.0427222101917728,1.013384187865158,0.9926030887171394,1.017051440655985,1.0393667986246562
398,19.925,0.9990278122088028,0.9949130827882632,1.0051214838009563,1.0142929461208023,1.0052824697167406,1.0284230113908075,1.0031306671349325,1.011158182476732,1.012701935427078,0.9901631423520242,0.988619389401678,0.9791136136589392,1.0606050572802423,0.9511389389829696,1.0435769944339996,0.9937090960985756,1.0289815119943635,1.008304578538212,0.9791136136589392,1.0050776861621034
