,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DME),O (DME),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
328,16.425,0.999895509132142,1.001325776661184,1.002343470344587,0.9540108628253272,0.9548943230766536,1.0577203588120934,1.0703606362541502,1.0152851416851898,1.0089650029641613,1.022056718886291,0.8376235798453747,0.960332766701703,0.938992038552776,1.036803709235357,0.9158729163914394,0.9283216744783132,1.0563660433718736,1.0510308613346415,0.9258174053587956
329,16.475,0.99909921164466,1.0181007799355677,1.0036865364044378,0.9759520562554708,0.9501106521952356,1.015862454759253,1.0010552723356418,1.022144289726846,0.992081222381938,0.996119544861105,0.998702983484142,0.9527449700848712,1.0075410629840014,1.0481962286833555,1.035822917383552,0.9668858972846466,0.963350665484703,1.030520069683637,1.0071081774574775
330,16.525000000000002,0.9991584029418537,1.010273442461405,1.0002193030439752,0.9766634273701728,0.9992315469098132,1.023104071148727,1.0199821319603912,1.0181981667099145,1.01418424489634,1.0248880363992037,0.9259049947742378,0.9557728978314716,1.0119948329980286,0.9891546718366148,1.0330780586854875,0.9329327366700576,1.022536445841758,1.0787583810083152,1.019363205240837
331,16.575,0.9995367581640352,1.0012726843506474,1.0059363515155513,0.9737543616334968,0.9756133810333316,1.065704321179174,1.0528484870218549,1.0297966464639026,1.0204872493154984,1.0550650101524268,0.9011174036290396,0.9674787628110234,1.0635280984691582,1.0303474188781667,0.962239708138761,1.01463025486138,1.0897233718304675,1.0408255282226904,0.9473600800729844
332,16.625,0.9992535726926288,1.014215579639211,1.0130566653301225,0.9756669921599528,0.9713553324723776,1.02625555313165,0.991885465907833,1.021849131692699,1.020967847404909,1.020527205261014,1.0345743426966996,0.9477811931416074,1.0640840135454313,1.013743986803478,0.98770604193695,0.9217432482750796,1.0536688355988204,1.0762350544831447,0.948100025119564
333,16.675,0.9996005625004164,0.9976101103301536,0.983210426289591,0.9802331644280547,0.963334703879514,1.0253663716289103,0.9986481534873622,1.0056562107048177,1.039382486063821,1.0420105075203665,0.9075965010030022,0.912772906902259,1.0024972758227082,1.0559868034483595,0.9196747814346012,0.9438313422977984,1.0232028994197335,1.031830242585162,0.9482330479944449
334,16.725,1.0000210874225743,0.997625111220308,1.005640792199204,0.9634261036644208,0.9528363284251536,1.0405788428081584,1.0070539177469742,1.024904851870462,1.034048013250785,1.033612624613626,0.967354390195184,1.017094243591745,1.0513975907617863,1.04625208868628,0.9279055409496356,0.9056083652891084,1.0068032394407318,0.9930819005727156,0.98011313513751
335,16.775000000000002,0.9999460881607528,0.9913616608824226,0.993638223377683,0.9689441646493336,0.9677341944137576,1.050398430161981,1.0512640242535856,1.0183714487726172,1.0166402605894085,0.9798525116962198,0.9274971842161456,1.021269877473293,0.9581864292821212,0.9837608001704338,0.9189723939200412,0.9769409679335506,1.0707136611906976,1.053664080598489,0.9863356347904816
336,16.825,1.0002691901598304,0.9815987088743872,1.0008346489906577,0.9522483873421418,0.9557364766730662,1.0239438892660846,1.0334089168139222,1.036850745013136,1.0153393187680504,1.002862691545901,0.9677534364683172,0.9321618039537202,1.0406315411410627,0.9999553896958098,1.0355470222104055,1.0355470222104055,0.9779224743296304,1.0321573429233013,0.980482028077036
337,16.875,0.9997671579706036,0.9942698075266228,0.990413245848944,0.9707663794204564,0.9817665650229546,1.0422629870968938,1.0136082394007542,1.033709331068196,1.0550934711399418,1.010186776989275,1.0108866215734416,0.8996890932003624,0.988984078106016,1.0193106767532196,0.980560022926238,1.0327891650408658,0.9822448339621932,0.9856144560341052,1.0070184329704812
338,16.925,0.9999751515894468,1.0089307792732476,0.9906403147028264,0.968961601044587,0.9713388375535283,1.0288862475045983,1.0067779479714414,1.0233591726213096,1.011879863248324,1.026335289866157,0.8759576254424956,0.934578116628896,0.9396027301591586,0.9362529878056496,1.026696031350382,1.0032478348758218,1.0635431972389762,1.0568437125319587,0.9756979130704342
339,16.975,0.9998439304756086,0.9969614185942676,0.9920385444342766,0.9742509689488014,0.947309886969381,1.0642545430919288,1.0308645077844372,1.013958160793302,1.0135355021185235,0.988175981631822,0.9490608424568786,0.9607159756098576,0.9657110326754202,1.0040064701780658,0.9573859375661492,1.035641831593295,1.022321679418462,1.0539570408336911,1.004720049758861
340,17.025000000000002,1.000765996586971,1.000823221018217,0.997192187958288,0.990268780602084,0.9893290237521654,1.0466677457825562,1.0117928269146506,1.0164148041140115,1.0538108014542955,1.0416255888377988,0.9468050262933336,0.9252867302412124,1.0577070136388809,0.9716338294303968,0.9087341948165036,0.981565350685222,0.9732890829728678,0.97825484360028,0.9910239423564836
341,17.075,1.0006201439368831,1.0054074979423513,0.9982663738155356,0.9732666171152168,0.966026092725831,1.042635512071593,0.95366060659433,0.9945974175650896,1.0359519510967752,1.0305215578047358,0.9906353823660028,1.0219012831383516,1.0251924305880729,0.9955721035405842,0.9116478435727008,0.985698661191422,1.026838004312933,1.0021543984400263,0.9952026890309212
342,17.125,1.0003582927568686,0.9939279052358478,1.0020416024214471,0.9759509319926196,0.9869805939649366,1.0531674966992222,1.036140735120094,1.0373865957234458,1.0286655714999895,1.029911432103341,0.9635913777633538,0.9603194206232406,1.089561727657714,1.029030520565619,0.9881310563142032,0.9488675706328442,1.0224866062853926,1.0093987777249394,1.0037229337063749
343,17.175,1.0007773687505854,0.9931132861248262,0.9961382328726284,0.974663029181458,0.9793955237570664,0.9966740123952182,1.0441543402433744,1.018556250446977,0.9954353951470052,1.054063278229077,0.9628685194187436,1.010036065133513,0.944977381389004,0.9710008548868072,0.9628685194187436,0.95473618395068,1.005156663852675,1.0572036108482827,1.009388797616667
344,17.225,1.000418467133351,0.968077848991962,1.0104129405242692,0.9724555513492088,0.9569632809418284,1.0783282266374816,1.015935424791689,1.0434375150789794,0.987201897625864,1.0081363245609656,1.0252022982715772,1.0543089881278682,0.9847763401378408,1.0720964097067125,1.01550006831948,0.9912444934392382,1.0041808000420342,0.9912444934392376,1.0318519558747996
345,17.275000000000002,1.000858174499294,0.9828755566921592,1.0015823925605587,0.9658075886937736,0.9712841113467334,1.022714276004333,1.0214899572381662,1.0525060326477151,1.0357736761767735,1.0508736076261598,0.9292455766640736,0.9453224897551477,1.004807068192121,1.1189531511387465,0.9212071201185368,0.9806916985555104,0.9999839942647992,1.008022450810336,0.9917814875856792
346,17.325,1.000957704699843,0.9855191603457026,0.9984774910177404,0.96262315882824,0.970904032101214,1.0504972729436128,0.9892284092068476,1.0099218664954244,1.0099218664954244,1.0602353704911784,0.98143301293771,0.9446692355801084,1.0038109643727722,1.0981180454205326,0.9222912841450466,0.9734408874251884,1.0261889158078337,1.0245904907053294,0.9699178280155868
347,17.375,1.0003790491422733,0.9865245638111962,0.98887397315883,0.9796477945704948,0.991151832683112,1.0343743951846631,1.0238854192584534,1.0444599489598647,1.0384086166947435,1.032760706580631,0.9551325047957472,1.010755861980192,0.9837388027763184,1.0632007416112388,0.9376508782520644,0.9646679374559376,1.05207607017435,0.991684996659811,0.9466835925237072
348,17.425,1.0005517313781338,0.9920987535085528,0.9948114646680776,0.9922001965901452,0.9472327148052616,1.0184190074255863,0.9779068688867972,1.0601344768120613,1.0071879195138431,0.990341287646228,1.0033834492580258,0.9939026607610992,1.0081238435064883,0.9670404266864748,0.9923225293449452,0.9464987182764684,1.009703974922643,0.949658981108777,0.9939349083410204
349,17.475,1.0008631605810554,0.9988667682224645,0.9846314932477964,0.9918823799983336,0.9607745580536916,1.003825485059794,1.0780056758508632,1.0317427611639594,1.0341356705443163,1.0237663965627692,0.978796619773332,0.9693700070628348,1.0196452748521545,1.022787479088987,0.9850810282469972,0.8876726969051886,0.9615144964707528,1.047925112983647,0.9819067607016242
350,17.525000000000002,1.0002848561157698,0.9872155877531164,0.9830438345902596,0.9759204539207806,0.9779159745581284,1.048467009740947,1.0849492203673337,1.0337948163368569,1.0286397213570413,1.0302259044277535,1.007586746054858,0.9685329962077704,0.962284396232236,0.9216684963912652,1.0341432959508774,1.0060245960609742,0.9700951462016538,1.077883495779615,0.9747337752651252
351,17.575,1.001010561932402,0.984569316327344,0.9888655110570304,0.9729108105848056,0.9915400794482582,1.0145150471248745,1.0350182661106864,1.0145150471248747,1.034623973437882,1.042904119566768,0.9133252093679752,0.9474972410109948,0.9832225468196067,0.92575140269271,0.9490505151765866,1.0096282076346672,1.0173945784626266,1.0049683851378917,0.997439760355686
352,17.625,1.000615812887648,0.9954155760179672,0.9960784498754708,0.9763864237200868,0.9873472053065268,1.0271938620584626,1.0048465146778014,1.0409159174676403,1.0475809158092415,1.0362112127559218,0.9807408433139732,0.9560292630099988,0.9498513679340048,0.9235953138610324,1.0039079498489485,0.9977300547729548,0.9946411072349578,1.014719266231937,1.002190116779348
353,17.675,1.0009471614074956,1.006929123459399,0.9996787064674376,0.9773004562508664,0.9801341589231672,1.0186616164100295,1.0210006786750343,1.0272381780483832,0.9999491182899828,1.0467303635900982,0.9153057792558074,0.9844144370855245,0.9567709739536374,1.016665144072726,0.9291275108217508,0.9506279821465516,0.992093176844382,1.0166651440727257,0.9303341699267133
354,17.725,1.000588386022926,1.0102864664589497,0.9926630739062886,0.9855581201167528,0.9745039164382934,1.0439344860733215,0.9993550334560066,1.0059450394950875,1.0338556533076686,0.9908267903466064,0.9865039343352308,1.027735522921997,1.0155187559333256,0.9666516879786397,0.9849768384616472,0.8414298263447557,1.0704942073823482,0.9452723457484642,1.0315376799950016
355,17.775000000000002,1.0004895963726503,0.9986002852006722,1.003090003669305,1.0066394196712842,0.9745252405617632,1.0376842314330703,1.028818430050098,1.0168688716643528,1.024578264171286,1.0033774347772222,0.9581840414297678,0.9551470080179462,0.9824803087243416,0.921739640487907,1.041702460254866,0.9551470080179462,1.079665377902638,0.9475544244883916,0.9822788728347812
356,17.825,1.0004243414115697,1.0012869504483932,0.9886853527261013,1.0081798501868502,0.9749596382865608,1.0238213767577675,1.0322541997786103,1.015388553736925,1.0288044085428114,1.0383871619755871,0.9150658368897936,1.0056664147996737,1.0086864340633368,0.9830162703222036,1.0343565978044695,0.9935863377450233,1.040396636331795,1.020766511117987,0.98592843175502
357,17.875,1.0003297623761411,0.9895349945000864,0.9896782081905852,0.9918912446918274,1.001162252243202,1.0337296377441814,1.016577044197541,1.0268686003255254,1.0173393816885028,1.0306802877803345,0.9655119828711471,1.0330828059336694,0.924969489033634,0.9730198521003158,1.0375875274711706,1.0135623459378296,0.976022999791984,0.9775245736378172,0.97586977797098
358,17.925,1.000520621546086,0.9835238235669505,0.9885083781317988,0.9888027042108652,0.9995056377791112,0.9904452336198538,1.021526943974553,1.0154622200029042,1.0181155367405004,1.01053463177594,0.9153368433724868,0.9526670572131264,1.009408982250899,0.979544811178387,1.0153818164654012,0.9452010144449984,1.0706305329495478,0.9511738486595006,0.9563543681312628
359,17.975,1.0007469855518385,1.0014278832737713,0.9861324213315328,0.9852062265930552,0.9915290818284368,0.983435016504683,1.0007742310540175,0.9905968659924512,1.0083130199885115,1.0150979300295555,0.9340102593538446,0.9384649982696812,0.9993464301194556,1.0008313430914009,1.0290446895583696,0.9978615171475096,0.9696481706805408,1.086956295464251,0.9780424746239884
360,18.025,1.0007042295740516,0.9934855401541396,0.9898941195028872,0.9855118745361892,0.995048410114964,1.004975919468522,0.998228598860378,1.004601068323625,1.0544562705949094,1.0162214538154284,0.973136290403493,0.9642761724332032,1.0499239794793378,0.9406491911790976,0.9450792501642424,0.9495093091493872,1.0336804298671398,1.0233436255684687,1.0089233315249868
361,18.075,1.0008426289075811,0.9978010171756092,0.9942294385767908,0.9901762277469374,0.999868511630788,1.051985581547176,1.0117253254142582,1.028873212285686,1.0180625879536984,1.005388062874817,1.0558715321952474,0.9706969162462568,0.9809766112745828,0.923704024688193,0.966291332662688,0.9618857490791194,0.9883192505805302,0.9692283883850674,1.010272243607495
362,18.125,1.000598474637738,1.0031681417700165,1.0053271401312258,0.987208178858427,0.9805749690477258,1.0183850622295227,1.0409993646670914,1.0080047266844092,1.025428861349421,1.0313604816609143,0.985794852904444,0.979953105627972,0.9974783474573856,0.9536652428838542,0.9624278637985598,0.9551256797029716,0.982873979266208,0.9492839324265012,0.9688060980698076
363,18.175,1.000487024418823,0.9932234463947032,1.0023660889974992,0.9898237775324324,1.0009558162675671,1.0227441655867628,1.0304866412454945,1.0098400394888762,1.0312240198796596,1.0054157676838866,0.968759111643051,0.9237343253447984,0.9731163490267528,0.9905452985615604,1.0050694231738992,0.9905452985615602,0.8917812511976513,1.0152363104025373,1.0021201366454762
364,18.225,1.0005557443048008,0.9922585298983958,0.9962537395293656,0.994138515268312,1.0018267384736246,0.99843997758472,1.032540204509207,0.9977066393712906,1.0285068443353436,1.0200734548809007,1.0154512018992825,0.934561774720961,1.0053400235019927,1.0255623802965728,1.0530070073749318,0.9547841315155416,0.9056726935858462,0.9620064017993206,0.9859283296984476
365,18.275,1.0003341178190952,0.9901931849619012,0.979026622823477,0.9869729367236044,0.9843222501876258,1.0166872896372885,1.0174166205480752,1.0031946677877253,1.0414845406040514,0.994078031402886,0.8791752615488745,1.012775423843066,1.0343238371163226,1.0113388629581823,0.9308914534046904,0.963932353757018,0.998409814994228,1.0300141544616714,0.9916667741059976
366,18.325,1.0002883929906752,0.9870454452978072,0.9918829014043952,0.9734828389190662,0.985650106981798,0.9901114386047992,0.98974876042216,1.011872129563147,1.0115094513805074,1.0147735550242596,0.9772528484930486,0.972966651789132,0.9615367939120204,1.0272584767054125,0.9529644005041864,0.9443920070963524,0.9801103129623268,0.9715379195544924,0.9905925423164632
367,18.375,1.00041149188816,0.979919245809419,0.9848659372515108,0.9764612979163748,1.0043947668333255,1.0456899131202988,1.0539861766600596,0.9811233403543336,1.048936277114118,0.9818447545751824,0.9392594545081095,1.0074658899338114,0.9747836396256628,0.9349965522940028,0.9847304114585778,1.0074658899338116,1.0032029877197053,0.9278917152704924,0.972768185857768
368,18.425,0.9999820335131596,0.9962420370563893,0.9973877625759368,0.9860126865543448,1.0055704603187736,1.027465908817175,1.0296184211959818,1.0045057767765675,1.0608298506886822,0.9872856777461124,0.9073165814910424,0.980806398060411,0.9638472096213258,1.011898243532066,0.935581895556184,1.0359237604874365,0.9638472096213264,0.9765666009506392,0.9927182089878624
369,18.475,1.0000637499136429,0.9913261773449886,0.997291964739924,1.0048234019330091,0.9793860975060342,0.9980055904749794,1.0433208246509968,0.9691037482052351,0.9976487776074514,1.0397526959757206,0.9965891515160072,1.003617283755189,0.9895610192768252,0.9600428638722608,1.027512933368408,0.9811272605898068,1.0120510424422071,1.0345410656075902,0.9707858660092944
370,18.525,1.000646317022482,0.9968493182058992,1.0062497832852886,1.001787770416599,0.9901794541703132,0.9975939704315004,1.0224362251202967,1.003272200074654,1.0139188806555666,0.986237511145194,0.8905571908134998,0.9604596390720151,0.9996050100967848,1.0065952549226362,0.9800323245844,0.9688479328630372,0.9185181701169052,1.0695074583553017,0.9740264203564738
371,18.575,1.0001509907399186,1.003558623817297,1.0127759258333284,0.9975860231669478,1.014066077165254,0.9950544257425188,0.970698712590254,0.9904656681920916,1.0052908848934703,1.0088206983937975,0.9817160092730958,0.9316568359957146,0.9831065418641346,0.9761538789089425,0.959467487816482,0.9942308025924412,1.005355063320748,1.0665384973264371,0.9992253686337224
372,18.625,1.0000261849746803,1.0006179961861013,1.0144687495444218,1.0033284318842486,1.011082584312233,0.9999005981916446,1.0083267268280915,0.9991984208052735,0.9872614052369753,1.010433258987203,0.9902828958086302,0.9640044390762784,0.9391090590140498,1.0068798158501158,0.9155967556219456,1.0317751959123436,0.9695367457567732,1.045605962613581,0.986415926343182
373,18.675,1.0000228410692629,0.988313164665194,1.0022210565277243,0.9908361392054416,0.9868333525557788,1.0004901396522343,0.9854740572770002,0.988616958239258,1.0043314630505502,1.018998334207755,1.0097495280090565,0.95334662521836,0.971230472444678,1.011125208564927,1.0001197641179624,0.9560979863301012,0.9781088752240316,1.0441415419058226,1.0084721103500336
374,18.725,0.9997957093382672,1.0026834411068004,0.9959623429398085,0.996913358333434,0.9971075748458698,0.990291322245956,0.988554578432828,1.0170371769681374,1.0080061091398684,0.998280343786348,0.9509988091889304,0.9742606505647746,0.9578405272406488,1.0016275227716498,0.9003700956062107,0.9619455580716808,1.0618346416267774,0.955103840019962,0.9537913471692238
375,18.775,0.9999241630923122,0.9987779695062122,1.0050738795037495,0.9988550195520752,0.9888094802392996,0.9857148299998236,0.9805323124919384,0.9853693288326314,1.0347759957411398,1.0022988860250568,0.9826890773538058,0.9799669469456228,1.038492750721543,1.0058271858233547,0.9976607945988084,1.01127144663972,0.9418571212310716,1.0099103814356285,0.9523845439321031
376,18.825,0.999952947174706,1.0087806093815628,1.000710364506511,0.9881756254558488,0.9904815287140823,1.003855028540285,1.0354725097541526,1.0447515531538747,0.9760178983411196,0.99973100925152,0.9165528727379644,0.9449836117741484,0.999137400414501,1.0099681581425712,0.9652912825142808,0.96664512723029,0.9855989532544124,0.967998971946298,1.0344064367407304
377,18.875,0.9996452848907794,1.011213822142668,1.0028651750654072,0.9881080263888234,1.0139121822186892,1.0040132375392254,1.0152942851520266,0.9944414395647282,0.9975180889136742,1.0036713876115655,1.014051194505988,1.036944780570533,0.9494104809119814,0.9776907931093588,0.904969990316101,1.0127045129727794,0.9386370286463128,0.960183933177649,0.9246342890306044
378,18.925,0.9996477731869284,1.0132239828181284,1.0127129310646106,1.0000057391169952,1.0062801358069575,1.0143571418023705,0.9895337856670794,0.997694889054024,1.0286390727295245,0.9990550729518488,0.9832480873513773,1.0408498145395373,0.957796161384516,0.9484191360283036,1.0274540640306626,1.0087000133182389,1.0328123642342122,0.9510982861300792,1.027112335701354
379,18.975,0.9995159986148324,1.0066203323222465,1.0068745133290824,0.9947425631979652,0.9988089126815194,1.007665407308045,0.986355262742618,0.9934586442644272,0.9893995691091076,1.0090184323598186,0.9967284548062112,1.0380367196444362,1.0180488495614242,0.9554201899679856,1.0393692443166371,0.975408060050998,1.0327066209556333,0.9580852393123872,0.968759033880528
380,19.025,1.0001422086774951,1.0083527449131706,1.0065196061467163,1.0144493416797966,1.00532456551669,0.9673818503610594,1.0141526598219943,1.0202093114068638,1.0010299147214443,1.0047312018010872,1.0074026541836394,1.039215369578912,1.0206579522650026,0.9994494753348208,1.0445174888114577,0.9914962964860026,0.934498514736139,0.9914962964860028,1.019021328726385
381,19.075,0.99953092998768,1.012128248546553,0.990371515569595,1.0126940398994997,1.00127760367073,0.993111180655889,1.0349510517654226,1.0135290377573414,1.0041569066288054,1.0064999394109395,0.9942167675530856,0.9968539473078688,1.0034468966948258,0.9744379193922158,0.9612520206183024,1.0074026663269993,1.002128306817435,0.9427917623348224,1.0061378964446042
382,19.125,0.9996429634420216,1.002464329473618,1.005341738630974,0.999214027460526,1.0065680341839636,0.998580308283286,0.9832636379995148,0.98725929111702,0.9839295801857656,1.0212223426158185,1.0309995847139586,1.0218176545701951,0.9627909607888616,0.922128127295054,0.9706611866263728,0.994271864138906,0.9890250469138988,1.0073889072014248,0.9977920501852752
383,19.175,0.9996616291997166,1.0141688027158091,1.009128449726487,1.000399465652665,1.0086412089131565,0.9807923798060756,0.9619118780671542,1.008947513978152,0.9917231966022936,1.0106036983412152,1.0138859546243777,1.0034469743965844,0.904276662232553,1.016495699681326,0.9656056710708364,0.991703121640318,0.9890933765833696,1.023020062323696,0.984246707191894
384,19.225,1.000177575927673,0.9909484407237878,1.018124000786116,1.0015590701563095,1.002111806949994,1.0007405945195078,0.997115916699384,1.0050243046705631,0.9885484963972746,0.9631757516564112,1.0319847182086714,0.999532368579468,0.9592914550392556,0.989147616698123,0.9904457106832912,0.9670800189502644,0.9657819249650964,0.9566952670689194,1.0092945651822105
385,19.275,0.9994976657035296,1.012725593560478,1.0053972660667907,1.0097498966154042,0.9997605393154334,1.0234191724126125,1.0083399661566923,1.002111598355335,1.00637311316679,0.9581852149141789,1.0343858678714637,1.0201808184999448,0.9491555716423532,0.9788570385100732,1.0085585053777932,1.0072671372531097,1.0330944997467792,1.0021016647543757,1.0118923434955975
386,19.325000000000003,0.9997695360240498,0.9981797033180366,0.999895104514434,0.9973289855357677,1.0167485918909298,1.0259569498339876,0.9786703135574684,0.9949760502045446,0.9891059850115969,1.0422626864810625,1.0444565492299431,1.0123391891675222,1.0046310227525406,1.029040216399981,0.9879299955200816,1.0213320499849996,1.0585881876574086,1.043171854827447,0.95648120091202
387,19.375,0.9998544404590264,0.9986417236319108,0.9932173041382738,1.002256037212605,0.9866553097555406,0.9917939214604276,1.0076911743722887,0.9921183551933226,0.9956871262551692,1.032023704339424,0.9662226445131477,1.005842885227311,0.9419392711722088,1.03012625856825,1.0135113189139229,0.9866718010107806,0.947051560296616,1.0032867406651065,0.9924361678296266
388,19.425,0.9995546948094745,1.0022387953156655,1.0052705540285818,1.0002613062454997,1.024173732601391,0.975075170096776,1.0364006524927991,1.01735747638035,1.008965568263,0.9996053630551855,1.0324589986801054,0.9765129445644346,0.9688839371850247,0.984141951943844,0.939639408897288,0.9231098929085668,1.0006714679325646,0.9434539125869928,0.9706354950017256
389,19.475,0.9994650859698628,1.0144724973736274,0.9967371751266244,1.0034806451414104,1.0016851886283644,1.0018647342796694,1.012782490999384,1.0134247119828956,0.9912680880517112,0.9781025578897028,0.9601203703513498,1.0056596764549712,0.9613853510764504,0.9664452739768528,1.0271643487816815,1.071438674160202,0.9702402161521542,0.979095081227859,0.9801406265210534
390,19.525,0.999234558177096,0.9924790056692924,1.0009412140383656,0.9952217859644374,1.001384426477005,0.9820445903088012,0.9673490629326764,1.0114356450610489,1.0197418127084228,0.9622375751496772,0.985413525438506,0.962760340945666,0.933814605204816,1.0307198944241844,1.0131007509297534,1.0282028739249796,0.9766039536912904,0.9690528921936776,0.9980114698758494
391,19.575000000000003,0.998937885103758,1.0066417945663149,0.9989392741618396,1.004005975005714,1.01209204843925,1.0072287844933827,0.9919725580321382,0.999282833211484,0.9989649951602088,1.0139033835701765,0.9866463628092428,0.9591003983653296,0.9565962197795196,0.9490836840220884,0.9540920411937096,0.9666129341227598,1.0517550060403087,0.922789808871081,1.0093628399805203
392,19.625,0.9993641603907883,1.008588212595257,0.9981922332570444,1.01498638693893,1.018522616838552,1.0141193305693117,1.0100084633110007,1.0220248445276003,0.9843945980861448,1.0062138166110224,1.0065396196105167,0.991591011398479,0.9417623173583548,0.977888120537445,1.0551225962996376,1.0264710972265658,1.0414197054386038,0.992836728749482,0.9845107607402256
393,19.675,0.999414977156406,1.01599854416783,1.0080194980094443,0.987317193858952,1.007811172136826,1.0036230663084982,0.9900946049131172,0.9869484511002378,1.0092861431716813,1.0067692201213778,1.0088666559966308,0.969206050355486,0.9555727171663418,1.055963625195491,0.9605302928714852,1.0014302924389162,0.9283060507880546,0.9481363536086276,0.9907816221742972
394,19.725,0.9991566538988512,1.0078552147111826,1.0137356932380004,1.0110219472443018,1.0140848545543988,0.9490839029361648,0.9857075232011814,1.0132534939988007,0.9866465903874644,0.9756908065475018,0.9753967552063424,0.9618324514044848,0.9988260072277342,0.965531806986809,0.9938935331179676,0.949501266130068,0.9236057770537937,0.981562347843551,1.0123399796611243
395,19.775,0.9992336149782532,1.009083889246224,1.0081477645736463,0.995467427426112,1.00103988569212,0.966402905015844,1.0103161533584912,1.0280683175821144,0.9994157016422318,0.9869580425379344,0.9692436287964452,1.010957911554773,0.9655629567883576,0.96678984745772,1.072302445022903,1.0121848022241355,0.991327660844972,0.9397982527317432,0.9923542428336212
396,19.825000000000003,0.9992996790856592,0.9964326583829276,1.0044660583278278,1.010204362103335,0.9887198683376528,0.9739292870991492,0.9863241873485816,1.0046066652164949,0.9807464822363376,1.013902840403569,0.9191945344067698,0.9106495652954184,0.9790093181862272,0.9851128675514784,0.9021045961840676,1.0681211389188892,0.9606986700904752,1.0009820959011304,1.0083188113626256
397,19.875,0.9996816900758694,1.0005189906449647,0.9987813751697212,1.00624851298405,1.0148680822232483,1.0081912312818062,0.9952419861093792,1.0118910156167853,0.9970918782768688,1.0035665008630823,0.993522894398178,0.9595147757635212,0.9862354404050376,0.985020864739514,0.988664591736084,1.004454075387889,1.0238872860362636,0.9825917134084668,1.0052968421762118
398,19.925,0.99968353289777,0.997175143840238,1.0017279286962384,1.005750144014509,0.9956300351210392,1.0028308818337002,1.0055918111504645,1.0147949088730126,1.0270657058364108,0.9859585360090276,0.9377863618693848,0.9232845109126416,0.9885428402179852,0.9269099736518271,0.9933767905369,0.989751327797714,0.9426203121882992,0.954705187985585,1.0136867807798902
399,19.975,0.9997002747479178,1.0001024797385747,1.001077294379682,1.0098522292603795,1.0128389478698197,0.9914067802658162,1.0170466107899316,0.9807235175474344,0.9746187959940736,1.0002586265181892,0.939109665625358,0.9415145559342574,1.0064465942745513,0.9823976911855536,0.9679683493321553,0.9499316720154068,1.0244832715912993,0.955943897787656,1.0106428824666105
