,r ($\AA$),g_full(r),O (DOL),O (DOL),O (IPMS),O (IPMS),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
338,16.925,0.99849939929498,1.0054892223234386,1.0151892359976182,1.0455343850918404,1.029267601685142,0.9705497609364458,0.9974161903049285,1.0121087688658177,0.9760070044019188,0.9990953421404588,1.0451448091451505,0.9409610702588456,0.9376536499767404,1.0534133598504127,1.0203391570293636,1.150982258172507,0.9955335049135766,1.0352225482988355,0.9828606853632668
339,16.975,0.9987669620191654,1.0067872136438722,1.0004369750279904,1.018257445217858,1.0213873349060274,0.983619999335447,0.9719350778329474,0.9973915139633936,1.0178401265927692,0.9698484847075012,0.9567977931592536,1.0735205479948329,0.997897354721078,1.0817404603071978,1.047216828595266,1.089960372619562,0.9880334599462396,0.9337820386846324,0.9959010903023614
340,17.025000000000002,0.9981978779593288,0.9886460234162144,0.9962839666795014,1.022786700539992,1.0365293029303124,1.009381180849812,0.9699684343719112,1.001083760538675,0.9641602401541156,0.9977647924142192,0.9626264745814512,0.9462830709383022,1.0165597066038412,1.001850643325007,1.045977833161508,1.0263657487897304,1.0280000891540448,0.9757011974959696,0.9840063148574872
341,17.075,0.9983484075298208,1.0054893505790936,1.0053343857412138,1.032401080741938,1.0353655282896372,1.0088401671889269,0.9997663799124932,0.9795565809786188,1.0055406081793137,0.971307683454588,1.062607981050107,1.0024910157613396,0.99599188437877,0.9618714446202804,0.9976166672244128,1.054484066821895,0.9326253533987174,0.9131279592510094,1.0313226215630948
342,17.125,0.9984149456722512,1.01141214161079,1.00748357959844,1.0306098035259654,1.0276626413375909,0.9812256162477228,1.0115685730393358,1.0070581335162585,1.0378111302645152,0.9791754164645056,1.0741804318734645,1.0596426515924704,0.9659547342260628,0.9950302947880508,1.0079527661489351,1.0354130177908127,0.9772618966668356,1.004722148308714,1.0100790401356112
343,17.175,0.9986856737243746,1.0036172856622014,1.0035407028857302,1.0446185259886132,1.019649595367422,1.0016108169186424,0.9963112887867972,1.037076889800987,1.0012031609084997,1.0065026890403446,0.9956689217405132,1.0326050269018547,0.960338734194882,1.0422405325961177,1.0165458507447496,1.030999109286144,1.0277872740547231,1.0085162626661972,0.9858203861584512
344,17.225,0.9982728718469884,1.0097530254582756,1.005336973921812,1.024504189650617,1.047301909286804,1.0099896414822451,0.996614979295683,1.002289078405134,1.025390767636469,0.9921567585668292,1.0218291036933076,0.9292258411711016,0.9994765920500164,1.1112391502664716,1.0218291036933076,0.9867037282538502,0.9771240804067256,0.9962833761009746,0.944084070485009
345,17.275000000000002,0.9985090344779802,0.9985417105116102,0.9996014924801616,1.021730264051522,1.0336928441704394,1.0557291759684455,1.006569267774495,0.9948837158267524,0.995286665893916,0.9807804634760292,1.069893481359648,0.9762381172643676,1.0381459003104,0.9905245287365289,1.0032235611562277,0.9952866658939168,0.995286665893916,0.922267229480646,0.9632151299360024
346,17.325,0.9983314365287932,1.004677903546855,1.0027210809015468,1.0314908605850617,1.0450120419108522,1.0039727526646107,0.9879476488710818,0.9731244278620668,0.969919407103361,0.9875470212762426,1.0684616552034194,1.0258494473888071,0.9658767104645388,1.0116453781172696,1.017958297793509,0.991128389169494,1.0132236080363306,1.0211147576316288,1.0235626244448637
347,17.375,0.9983780316154875,0.9921692204212572,1.0103528783564235,1.037139093045026,1.024940385517612,1.0141358159933305,0.9834647799244044,1.0013894113932578,1.0133391657058268,0.9695233998930743,1.0277995754699252,1.035645373755955,1.0089696595834523,1.0795818441577218,1.0121079788978646,0.9760173067821268,1.048198651013602,1.001123861297423,0.9727669046350575
348,17.425,0.9987206048652028,0.986037046259536,1.014904651628033,1.0157252093044224,1.02191337312375,1.0625819857443712,0.9806011914659198,1.0035716555632634,0.999611230718894,1.0011954006566417,1.0063079490921,1.0375112963507702,0.9985071122774328,1.0203494553585015,1.0250299574473023,1.0796358151499743,1.049992635254238,0.9938266101886324,1.022880747304486
349,17.475,0.9985510700939476,0.998600634914086,1.013543766127705,1.0184119492020582,1.04622261867036,1.0013809905542137,1.019888621917189,1.0104379165403508,1.0147694898380684,0.9856298149261484,1.0424414415664642,1.068812728034663,0.9586738257263016,1.0238264158242052,1.0905302580672978,0.9990063815011948,1.0238264158242056,0.9912501207752532,0.9987531158448374
350,17.525000000000002,0.9987833254921156,1.0021784705231058,1.014388498127277,1.024110407270404,1.019583276437787,1.0336540884851104,1.0097704144708717,1.0238656974956686,0.9772729563859226,0.99136823941072,0.973262682259338,0.9948564660178654,1.0179926629020015,1.056552991042229,1.03804403353492,1.019535076027611,1.0257047285300471,1.0766043616751473,0.998256070457984
351,17.575,0.9987402018680078,1.0163042711384265,1.006942804046766,1.0140335246511232,1.011965309903785,1.005201031083077,0.991964456700108,0.9763920162495572,0.9974148108578011,0.9717202841143914,1.029078773107255,1.056684462996868,1.0122086292858246,0.9938048360260816,1.0214105259156958,1.0735546068182986,0.9447280540001022,0.95086265175335,1.0034292687256925
352,17.625,0.998164765589864,0.9971653238262896,1.0080009155160592,1.035022766655672,1.011070626894356,1.0331840165325816,1.01537717323528,0.9809248025078916,0.9739569073045996,1.005312435719413,1.012573592505336,1.0140985527350117,0.9866492686008312,1.0552724789362835,1.0476476777878996,1.026298234572426,1.0689971210033735,0.9561500640072969,1.0033927094899346
353,17.675,0.9982651001323845,1.0185037266286758,1.0065723730685956,1.0221985525504873,1.027491178616882,0.9823113979228408,0.990394681369698,0.993474027444691,0.9915494361478208,0.9923192726665686,0.97500961518441,0.9765259598425506,0.9750096151844092,0.9977547850565192,1.0023038190309403,1.0174672656123471,1.008369197663503,0.9795586491588312,0.9533011299255196
354,17.725,0.9987955827386458,0.9765261535212688,1.0011891732295226,1.0172769677347748,1.0206260277108563,1.0192624818634517,0.9829012592659954,1.0012732454204996,0.9744807656118472,0.9760117644580558,1.053953523901408,1.0418911087494602,1.0539535239014084,1.0494301182194277,1.0057038632936186,1.0192740803395588,1.031336495491507,0.9800712310957302,0.9717937064123788
355,17.775000000000002,0.9988675539296312,1.0125815046581994,1.0011415215523312,1.0267859211816588,1.0148921887458695,1.046648454349426,1.0021183201098325,0.9884167403438032,0.9758569588916108,0.9655807740670886,1.0315398099946294,1.0165464988028463,0.968567902989143,1.01354783656449,1.0825170680466891,0.973065896346678,0.9940565320151732,0.9880592075384602,1.0142975021240792
356,17.825,0.9986691496723242,1.0070509926917928,1.0148719196330596,1.0174855038722603,1.0145287286081894,1.0199691950940803,1.0006673661702228,1.0010458334040233,1.0093721125476494,1.0029381695730295,1.0257608906416438,1.015324369951976,1.0048878492623077,1.0391792743855026,0.9855057394100676,1.012342506897785,1.1196895768486548,1.0004150546810215,0.9764840823124392
357,17.875,0.9987673266467376,0.9919509382267242,0.9869310867217992,1.022503777654451,1.0155647711118228,1.0462610542919255,1.0172818812054223,1.0082494116719662,1.0135183522331497,1.007496705877512,1.025960807108149,1.0882301046493956,0.9977913629823478,1.039304228009845,0.9770349304685988,1.0318912163977916,1.0363390233650234,1.0407868303322556,0.9405750162133985
358,17.925,0.9986819092646946,1.0003457972140914,0.9900807925477112,1.010491818686236,1.007918807110878,1.0370640109553926,1.0123630998319504,1.0048779752490895,0.9798028078965052,0.9966443382079428,0.9642201394467308,0.959797111284131,1.0571037308613245,1.0055017356309948,0.9981300220266618,1.02466819100226,0.9686431676093308,1.0688984726282569,0.9497324655671956
359,17.975,0.9984167317504582,1.005975159016891,0.9875868168691676,1.0199976817032468,1.0056921269883663,1.0216259562236394,0.987757846199468,1.0167876547916157,1.049167056682856,1.016787654791615,1.0028479331832645,1.0893508981800673,0.9691264383540028,0.9808556539467896,1.013110996826953,1.0556294033508051,0.9984494773359696,0.9969833253868716,0.9498869342056308
360,18.025,0.9990937796992372,0.9960910253595974,1.0061033880324848,0.994800034953525,1.0084480298523175,1.0093039210578352,0.9937590861900568,1.0019016187398455,0.9737728699314864,1.0189269140712212,1.0249945588500575,0.9797956522720324,1.0002080616943665,0.9900018569831996,0.988543827738747,1.0279106173389627,0.9491770381385316,1.0395748512945822,0.9559167039317656
361,18.075,0.9990655898465766,0.9999225045881972,0.99473654318552,1.004946903347176,0.999425849053864,1.0132974979658096,0.9985746865169788,1.0272841688421994,1.0350136448528358,1.0110890762484843,0.943932979480748,1.0062818552375403,0.9743824304317392,0.932333188642274,1.0222315676404403,0.9961320382538764,1.013531724511586,0.9888821689798302,1.0268034239785633
362,18.125,0.9986756773173088,0.997714032420333,0.992075287458002,0.9976941963100064,1.00558698460918,1.0088127328705812,0.9883143609399752,1.0143033682091376,1.035533824851551,1.015767537632752,0.9834337961945916,0.9834337961945911,1.0728368685759182,1.0122734969627611,1.0901406890368206,1.0454391528461564,0.9906437213866344,1.0526490780381987,0.9949255341027248
363,18.175,0.9992745838511676,0.9783494684088996,0.9967456662980364,1.0099588919337374,1.0252026958894842,1.044041307345241,1.017831065319838,1.0196512210160464,0.9876164807627756,0.9985374149400268,1.0095796928303586,0.97946438949309,0.992370948066205,1.029656561721872,0.9364425275827056,1.015315941085077,1.0339587479129106,1.0368268720402698,1.0015313853301169
364,18.225,0.9996405058479227,0.9834626076376486,0.9907399588836542,1.0075927034567616,1.027730981158907,1.051353859721871,1.0158742873207889,1.0198566883045843,1.012977995696211,1.027821490272174,0.9855071084691516,0.9199017148518138,1.0382766642048369,1.012604988441531,0.9569830242877008,1.0311456431594743,1.0126049884415305,0.9883595168872974,0.977313710819072
365,18.275,0.9993466608525506,0.9824175308810236,0.9798471738049096,1.0073750997276116,0.9997238647469932,1.0243653421110446,1.0074426106245007,0.9944805184220408,1.0265256908114544,1.0348070274963597,1.0084900524186382,0.9829586586865212,1.06380807217156,1.0581344291199783,1.0510423753055007,1.0439503214910235,0.9219669958820188,1.0226741600475928,0.9609877654408552
366,18.325,0.9997647574429624,0.9815037459780814,0.9938818603893204,1.0157615489323877,1.0186710785426378,1.029525862088572,1.0144858321032777,0.985480059988783,0.9503866566897636,0.9743790854758272,0.9522096906273744,0.9677271818820432,0.9592630957431328,1.0072262505302898,1.0100476125765936,1.011458293599745,0.97336990597465,0.9522096906273748,0.9529006364346322
367,18.375,0.9991515216260002,0.985536444819197,0.9815889464998258,1.0212595032738945,1.0077925895973316,1.03212207166094,1.0299851729618494,0.9933017452941209,1.0164514812009398,1.0242867764309405,1.0298124942790945,1.025603451386946,0.9736919223837762,0.9708858937890104,0.990528093952372,1.053663737334605,0.940019579246585,0.9526467079230316,0.9789031183454842
368,18.425,0.9999105142856752,0.9836550909041012,0.98112641457787,1.0049869583231903,1.00188753825126,1.0506148495249543,1.0038578838684151,1.000315689500496,0.9716239151203468,0.9882722286495692,1.057720706105448,1.0339987377627131,0.990741030784786,1.0074859496149515,1.071674805130586,0.8944577475113352,1.0074859496149515,1.0074859496149515,0.9848746136436062
369,18.475,0.9998563456624138,0.9915749327027892,0.986147810524066,1.0188212752168424,0.9896460387858438,1.0086484757971284,0.994556286124797,1.0001931619937292,0.9952608956084134,1.0128761326988278,0.9159923287015488,0.985385686936514,1.0089794287364022,1.0603305138302768,0.9964886242541084,0.9437496719955344,0.9798342182777172,1.002040092912906,0.9814203521802304
370,18.525,0.9996197120427096,0.9759604182301944,0.9821482152970792,1.0089489214556355,1.014643011309737,1.0319442843279691,1.004963058557765,0.9941004871437856,0.9898956207899872,1.011270358088462,1.0725594706998838,1.0628967727656504,0.9428032412973234,1.0283871372862463,1.003540199741075,0.959367866327438,0.9786932621959042,0.938662085039795,1.022612055430509
371,18.575,1.000065258772443,0.9779154407774664,0.9882602881022414,1.0082077374380174,1.0052670861567357,1.0563690706447912,0.9904984819440766,1.0162890828110227,1.0124553448443143,1.030926991411182,1.0310959715970418,1.0310959715970422,1.0118744754554192,1.0475715397184326,0.9926529793137971,0.9679396271317104,0.9953989073340288,0.9816692672328694,0.9445291897755512
372,18.625,0.9998231007579308,0.9717602218100312,0.9947485181710376,0.9977103465047588,0.9880690630260476,1.010839824680261,0.9810276762157536,1.014999659349726,1.0285191220254917,0.995933750448007,0.9764056376941253,0.9805024445655688,1.0064488880847138,0.985964853727494,0.9982552743418256,0.95045919417498,1.0078144903751949,1.029664127022896,1.012120318005385
373,18.675,0.999803891617072,0.9892994712814968,0.9849595862179292,1.00605922546857,1.0140327054605025,0.9999174908801896,1.0250878277195876,1.0212950372369385,1.0319838104153136,0.98784952116267,0.926360342125785,0.9154939451507024,0.9834089262449678,1.0744150009112845,1.102939292970876,0.9616761322948032,1.0065000198170189,1.003783420573248,0.96600051476448
374,18.725,0.9999840376345048,0.97841790208452,0.9914969771617728,1.009696294542621,0.9943702601386728,1.0360827957331944,0.9901261275345028,1.0172199841591043,0.9671477934351564,1.032996153839252,0.9633024819847904,0.9443877067424524,0.9984299217205612,1.064631635068745,0.909260267006682,1.0132915308395416,1.0457168598264064,0.995727810971656,0.9895101989933076
375,18.775,1.0000476605993702,0.989171036345734,0.9749438921883804,1.0085897817472709,0.9999547778024944,1.0326185458108832,1.017608563645149,0.981107016105748,0.9879297352719912,0.9831538318556216,1.0294035978401237,0.97430497184607,0.9783365786261224,0.9877436611129125,0.9326450351188584,0.9837120543328594,1.0522493695937551,1.0347790735468605,0.981984222855693
376,18.825,1.0007488174623609,0.9847521583051064,0.9788875027792084,0.9962405820636672,1.0008002781816807,0.9820100885976806,1.0210326042123086,1.0173000157622136,0.9955831375071164,0.9932078539479652,0.951758641710134,0.9958710506658,1.042656938952113,1.0480038976134065,1.053350856274699,0.9918608316698306,1.0546875959400224,0.99988126966177,0.9623707178287207
377,18.875,1.0002416290886686,0.9920968186088762,0.967874590262424,0.9903366098584674,0.987066779748167,1.0264313151405606,1.0186681055883624,1.0254187225902731,1.0200182289887452,0.9896404524801448,0.9959205719334384,1.0358105814901846,0.995920571933438,0.9786349011255152,1.0038985738447872,0.9932612379629884,1.0038985738447874,1.0145359097265862,0.9801138164458156
378,18.925,1.0000374479128131,0.9880599042845024,0.974940436675746,0.9798644824188808,1.013649294854782,1.0159785583208587,0.9743455969091644,1.0310872943170382,1.031423044005842,1.0012055720134834,1.0316672255977006,0.9999236186562324,0.9232099018810188,0.9853744654747266,1.0607655319607117,1.0276992747300169,1.01976337299465,1.0991223903483196,0.9963200714396632
379,18.975,1.000699816635354,0.9809145868227924,0.9851810696105592,1.0042438981071449,1.0182294190327703,1.0239906186976546,1.0360139919113256,1.0393538178040125,0.9932642204849398,1.033676113786445,0.9815039850688756,0.9630843392364836,0.9722941621526796,1.0262374106618268,1.0472884344702744,0.999923630901267,1.0551825683984424,1.0196589657216872,1.0056965519711845
380,19.025,1.0003465833671266,0.968775180452508,0.9811329620353966,0.995546173004522,1.0080047756492754,1.045525933947726,1.0249277109083998,1.0345623636203432,1.0312400695817414,1.0083162407153952,0.964572702540482,0.9907483525415806,0.9344707050392186,0.9907483525415804,1.0156152200426247,1.00645374254224,1.0928333875458651,1.01168887254246,0.9995358921848064
381,19.075,1.000270156205989,0.9777966538165602,0.9725193209335576,1.0053092288443946,1.0026239977009843,1.008655439961567,1.0000627003026556,0.9858516308667612,1.016917689633599,0.9673441916014116,0.986863130523578,0.92306854820741,0.9764476885127752,1.0597712245991986,0.972541897758724,0.985561200272228,1.0415442010802936,0.9920708515289796,1.0096469099222112
382,19.125,1.0008525424639672,0.98461075521707,0.9866489031860928,1.0157786223086278,1.0024225769055612,0.9830049416657178,1.0329770992353469,0.9984568588089592,1.0158813611194213,1.0211415882320138,0.9752341516130246,0.9959562584202076,1.0322199453327765,1.0011367851220023,1.0399907353854705,0.973939019937576,0.9648730982094332,0.9700536249112292,1.0078635404567322
383,19.175,1.000440949262617,0.9800969896531464,0.9958871680847448,0.9980192675295074,0.9938289152541668,0.9945647819952018,1.0128796875498658,1.0020869753480106,1.0547423288176685,1.0089550649310095,1.016536722262891,0.9869038393578886,1.041016060314849,0.9894806117844106,0.9881922255711502,0.9534057978131042,1.0100947911965863,0.9972109290639768,1.020401880902673
384,19.225,1.000982306006592,0.9872298307796472,0.980139770083112,0.991614690101336,1.0066622625544268,1.004689810489631,0.9763841066319237,0.9825658120721128,1.0059912221612488,1.0177039272058173,1.0548335965642714,0.999720784107086,0.9612699847183518,1.0279180369921574,0.9279459585814488,0.9612699847183518,1.0984111692048364,0.988185544290466,1.007764063571056
385,19.275,1.0004592474232503,0.9805945486979188,0.9782839768091282,1.0045819331749646,0.9804080425155992,0.9852428206474724,0.9959238367714434,1.02699588367754,0.9981895068583456,0.9972185053925304,0.9715899515523694,0.9473639553850536,1.034067520615448,0.9894406855703918,0.9881656331405332,1.00219120986898,0.9919907904301098,1.0034662622988384,1.0429018124508975
386,19.325000000000003,1.0004322992460006,0.9754663976308536,0.9766157131185754,0.9895292265084428,0.9935541572650358,1.0216884232536223,1.0155705285036007,1.032636234911556,1.0142825506614912,0.9888449882798218,0.9754480672403004,0.9767165302666212,1.038871218556315,0.9691057521086992,1.0312604403983934,0.9614949739507777,1.0236496622404712,1.027455051319432,1.0195724596558706
387,19.375,1.0010176091897605,0.9775994710705151,0.9842792827842008,0.9937382989037112,1.0086538833236418,1.0535808248515948,1.0138593221816046,1.0503774778620791,0.985029199275966,1.0183440079669257,1.005753883586922,0.9666342218664772,0.9931346378706496,0.961586523579968,0.9628484481515954,1.0082777327301766,1.0208969784464492,1.0574927910236396,1.0092177377682254
388,19.425,1.0003774776969412,0.9844273423723154,0.9735910382325972,0.9918159932240624,0.9793672534757936,0.995899179861495,1.026174514929285,1.0067345629383888,1.0306361432550646,1.004503748775499,0.9905394315480572,1.0508003855585852,0.975474193045425,1.0282025278046372,1.020669908553321,1.0093709796763473,1.0068601065925753,1.0382460201397252,1.0319304056994223
389,19.475,1.0015536330604635,0.9814636803371054,0.983488790491946,1.0056538960385062,0.994457946259949,1.0259849482027528,1.0190097724115106,1.013936917290606,1.0171074517411711,0.9904749623564274,0.9991987359355576,1.0329216932733822,1.0091907232949129,0.9529857943985376,0.9879577501562824,1.0354196901132215,1.0191827106542688,0.9642267801778124,1.0220120744218408
390,19.525,1.0008775645223948,0.9857468283363272,0.973599061590974,0.9877940575068732,0.9785282515588,0.9907709440987008,1.040924583102742,1.0122202991444544,1.00496537023192,1.0169517745221937,0.948111197410111,1.0139695112538012,0.9692355622278986,0.9443833683246192,1.0350938760715884,0.9916025367408496,1.0027860239973254,1.0375790954619166,1.0297557262586905
391,19.575000000000003,1.000495410581166,0.99209584641065,0.9747041020149314,0.9853041094613308,0.9926593207890508,1.016784413943971,1.0089388551944034,0.9916786259453544,1.0039176975946802,1.0340446431930193,0.9791257319460456,1.0335216059430488,0.9667630333103636,1.0186863675802296,1.0063236689445467,0.9989060497631382,1.0236314470345027,0.9828345415367504,1.0149270979950942
392,19.625,1.0009964498348711,0.964934073198104,0.982941170667669,0.9886809047865542,0.996193825902568,1.003492092129552,1.0178544556136715,0.9763284916269792,1.0515747872720385,1.0100488232853462,0.9433934538877046,1.0307219222397603,1.0184221379648224,1.0454816633696855,1.0344118575222414,1.0036623968348974,1.0774611024845218,0.9852127204224914,1.0238440836860192
393,19.675,1.0004284279705562,0.9876973014083532,0.9793522075175762,0.9897779636022068,0.9975439735167012,1.0263558702994713,0.996223751831236,1.034121880213965,1.002436559762831,1.031947397437907,1.0254898425271897,0.960631893059479,1.03405598679651,0.9765404467025024,0.9985676748236112,0.996120205032377,1.0316085170052751,1.0291610472140404,1.0524369844123105
394,19.725,1.0006670351967444,0.9873993205912228,0.9889669897465768,0.9925897123780214,0.98959562061158,0.9970518749460734,0.970162999211322,1.0029241581525128,1.0322855741847126,1.026104223441092,0.9789011813988951,0.9825537977473988,0.959420560873544,1.0312553490607768,1.0008168794899153,1.0142098061010938,0.9971642631414116,1.0543885859346305,1.0032395331904531
395,19.775,1.0007926221499628,0.9829323831798524,0.9710898243463604,1.0134264167089824,0.9739310386255958,0.9993964283873904,0.9953988426738402,0.9907862437735911,0.9947838294871404,1.028917061348987,0.9993964283873894,0.9521522335908946,1.0175672725398877,0.923078882946898,1.0405836751330513,1.0224128309805538,0.960631960862061,0.9255016621672312,1.0344772826083348
396,19.825000000000003,1.0006551364591103,0.9893036715363448,0.9770609523847495,0.9863303134180892,0.9902503931825468,1.0065999941513806,1.044232759890171,1.0130251004970274,1.0353599939842777,1.01730850472746,1.0172621475388188,0.9811035403988128,0.9907458356361484,1.030520303490154,0.9786929665894796,0.9895405487314808,0.9931564094454816,1.0341361642041544,0.9927382486826378
397,19.875,1.0007922560332545,0.9870201767889945,0.9815300593446612,0.9954533139210348,0.9793761340612628,0.996062153868387,1.033505810630554,1.0237643714729172,0.9884516545264832,0.98632071471075,1.003755676839475,0.978571842653538,0.9785718426535378,0.9581849292649232,1.0481271942146968,1.000157986241484,1.007353367437466,1.0241425902280907,0.9760387747835249
398,19.925,1.000923533377624,0.9894130838350472,0.998688120220204,0.9807141808449792,0.9862041357227912,0.994704100343956,1.0289311293752796,1.0189356253218842,1.026205082815263,1.0552829127887762,1.0034972067564008,0.9617345406012598,0.9581548835022472,0.9903717973933568,0.980826045129324,0.9474159122052114,1.0750903487366437,0.9557684454362392,1.0032902197812876
399,19.975,1.0008700839610472,0.9718403142086822,1.002017470484431,0.98551127589862,1.0000151689116537,1.0222795864978953,1.0014843944376493,1.0123340598603865,1.01353957824069,1.0129368190505386,0.991356213500094,1.0008542371024898,1.0222247902078807,0.9925434664503932,1.0329100667605766,1.0115395136551857,1.013914019555785,1.04953160806477,1.0194626098745314
