,r ($\AA$),g_full(r),O (DOL),O (DOL),S (DES),O (DES-i),O (DES-i),O (DES),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
307,15.375,0.9981412589032396,0.9979214528327884,0.9990616087343396,0.9814882699790118,1.018230352806455,0.9964312223251008,0.9932668324165176,1.0170863041471974,1.0241669646434983,1.0272015334276268,0.988257900697973,0.973085056777329,0.9981892167187584,1.0260827277647913,1.0201055468263551,1.0499914515185345,1.0081511849494846,1.0240903341186465,0.9882272484880326,1.022097940472501,0.973487601616039
308,15.425,0.9983992411149905,0.9911792428559942,1.0026014036546205,1.0018588395261552,0.9926017756323464,0.9999375621142328,0.9884098976426972,1.0094982684521634,0.9808564559575028,0.9426673726312886,1.043164960331853,1.0059808528826435,1.0867443688165517,1.0689288873605425,1.007564451234289,1.0234004347507415,0.9996464594760625,1.088723866756108,1.0352774223880812,1.1006008543934476,1.0285107712681685
309,15.475,0.9978371680752112,1.0016665813497956,0.9925690477925928,0.9993865555737868,0.9775211785982184,1.024375557831579,0.9985188818842802,1.0064801217061534,0.9690366647974424,0.9575540046787708,0.9905042467584364,0.9425766219152868,0.9912304228924234,1.0580991418970715,1.0403985986311348,1.016797874276553,0.9872969688333268,0.9145280687400332,1.077766412192556,0.9381287930946148,1.016577119201808
310,15.525,0.9972409903198568,0.9933613006271008,0.9890747509245824,0.9879595104881448,0.996063192336826,0.9836490414196972,0.986235322860766,0.9573485486112934,0.977189969307901,1.0000076031089986,0.9742137562034096,1.0024877806960748,0.9868100520698924,0.934049910672096,1.107962969353721,1.023937558979453,1.0845140176213668,0.9672692589595976,1.0278457176015117,1.045432431400778,1.0245158069388396
311,15.575,0.9979169599733112,0.9791235976676066,0.9981968327616516,1.0073234861671998,0.9929331506505252,1.0071521726491437,0.991391328988024,0.9901473292876816,0.9940901757955468,1.021690101350604,0.952197431649478,0.9797973572045352,0.931945538222715,1.0290231984542484,0.9746597087245892,1.0717373689561225,0.9630103894968056,1.0018414535894185,1.0193154324310951,1.083386688183907,1.0061802306487468
312,15.625,0.9980640411976602,0.9854708137751932,0.9993623459708671,0.9865885515358824,1.017057728679589,0.99203555527107,1.0133129136116474,1.0024293811484548,0.9931249560181076,0.9872484769884148,1.0009602613910311,1.0381779619124205,1.0822515546351177,1.010873109855262,0.9665027252623788,1.0301645814173843,0.9935107854493512,1.070676671697844,0.989652491136926,1.0340228757298102,1.0062470937153642
313,15.675,0.9979031644303272,0.9825761555470668,0.9928141804257782,1.004152558341254,0.992143996501566,1.0139623694215627,0.9951884206299376,1.0101555382251453,0.9872859282556932,0.9634431433939252,0.9765810044402056,1.0028567265327666,1.0216861861916902,1.0063513091006326,1.0101850283733975,0.9986838705551044,1.0351042036463654,1.0370210632827477,0.9795152741912828,0.9354275025544933,0.9862829622952444
314,15.725,0.9973581138996962,1.0099449018518407,1.0022243049764556,0.9937435486729502,0.9871891772205156,0.9981131296412404,0.9774416504451002,1.0003573877953666,1.0395207268052389,0.9607105507730278,0.9911709255584829,0.988753435496146,1.0171040007726526,0.9352023677516336,1.0171040007726526,1.051388405293079,0.9752008396921312,1.085672809813506,0.9980571093724157,1.0209133790527003,1.008882740504999
315,15.775,0.9980864477282868,0.9893827257069854,0.9907365608543676,0.984281108057134,1.0061577326169386,1.0126706208446656,0.981442156778381,0.9661606344199882,1.029578438369983,0.9935455952165766,0.9757693925942302,1.018528366469605,0.98795504500611,1.0220224603511476,0.995525581749452,1.0788014859262114,1.0541972415103509,0.9784918740769324,1.076908851740376,0.9501023612894004,1.0050466904598274
316,15.825,0.997740148903532,0.9906742284942472,1.0053827721727784,0.9694420898269532,0.9833813461681832,1.0001416424832326,0.9983162636766428,1.0183086293191648,0.976774240781534,1.01162493461196,0.9939608843143466,1.0097153075527583,0.9798412175735848,1.0174550838911889,1.0287392437864695,0.9873639908371056,0.9817219108894653,1.0306199371023503,1.1491036160028023,0.9629149777306624,0.9993390176647512
317,15.875,0.9977945711800058,0.977402941399828,0.9966533321486528,0.9979739608069266,0.991048166630804,0.9831329732866648,0.9834627730093364,0.9986208756475526,0.9696822184435148,0.9872351744525214,0.9801191112056262,1.0109553852755035,1.016662611758366,1.0035805560923583,1.0596465089466798,0.9830230400457736,1.0166626117583666,1.0428267230903834,0.9942362306166384,0.9904985004263496,1.0308125903358865
318,15.925,0.998523780337388,1.013431232033969,0.9989068309106998,0.9849985849283388,1.0000742578302533,0.9859817809871586,1.0017129179282869,1.00178854839435,0.999431398868716,1.0145171558327724,1.014045725927646,0.998017109153336,1.012145720552438,0.9954313875524892,0.988002795108068,1.0938602374410755,0.9954313875524898,1.0232886092190705,1.0715744601078108,1.028860053552387,0.9868278646704296
319,15.975,0.9981320820268704,1.002080743107961,1.008945515456672,0.9881243493585662,0.9917068700714684,0.9917068700714686,0.9931724467267464,1.020825498215565,0.9767880512985104,0.9749141173871462,1.0077079608360169,0.969292315653054,1.0593405186817082,1.0445761908952034,1.039039567975264,1.0445761908952034,0.9652179290427412,0.9984376665623764,0.9929010436424373,0.9910555026691242,0.985631872053672
320,16.025000000000002,0.9981644103311534,1.0052831176237735,0.989627499209413,0.9900591944801224,0.9819678313346492,1.0000924847805093,0.9551045056916776,1.0000327331757428,0.993514828955789,0.999567168588603,0.9865313601486954,1.0042228144599987,0.944531791181592,1.0692466684638218,1.0160594413875763,1.0233956106394726,1.0270636952654206,1.071080710776796,1.0288977375783943,0.9848807220670196,0.9498467709457212
321,16.075,0.998425488434456,0.986435987179224,1.0015597744529203,0.9855179995996076,0.9644503008483762,0.9734563400092074,0.9496546650841522,0.980866528824233,0.9804038559332784,1.0206563974463478,0.969762379441317,0.979015837260414,0.9459557561430963,1.0206844382276177,1.0881225171819429,1.0698960093564494,1.0152164858799702,1.0698960093564494,1.0717186601389987,1.1172849297027316,0.9789308565253412
322,16.125,0.9983344867872432,0.9927667820539452,0.989397957160523,0.9829319197468208,1.0005128158723735,1.0094630902635642,1.0152168380864728,1.0331886939999928,1.024912149054732,0.9968638578513496,0.9973236659038645,0.9821500001708868,1.079573572994558,1.0433462718873576,1.1085554138803175,0.998062145503358,1.023421256278398,0.9111166228460784,0.9871939551711983,1.0143644310015976,0.964940041633918
323,16.175,0.9990971278362364,0.999859036704496,0.9835481225657609,0.993860311259776,0.9949721895047524,1.0037083757152832,0.9883009200348932,1.014015853599484,1.0163007023007002,0.9847697902239244,0.9897964573665988,0.9943661547690305,0.9684988979576916,1.0675090083437018,1.0405062509656993,0.9522972435308904,1.036905883315299,0.94329632440489,1.0243045965388975,1.089111214246104,0.9680764058354512
324,16.225,0.998851731169533,1.0077836513580023,1.008295563134852,0.9811140515327178,0.9877442671665672,0.9970581415093562,0.981114051532718,0.9814346333875424,0.9696265350682102,0.9837054215258748,1.022308819877537,0.9855220520365412,0.9840081932776524,0.9285459132929124,1.1289257635603618,1.051994213904109,1.0126338861730022,0.9249677016809944,0.9303350190988724,1.0287358384266363,0.9988687251761312
325,16.275000000000002,0.9985953205685916,0.9906623677130012,0.9851506794564444,0.9863913194457444,0.9953342660352787,1.0012962304283026,0.9790173108543728,1.0002390075926164,0.9876006085797132,0.9903088369396212,1.0070095784923856,0.9677402672737232,0.9850838711139404,1.0650997090203076,0.9495212764888884,1.0188683360077395,0.9352962386388676,0.9957526495014558,1.1415592874641696,1.0277589846640027,1.000524569086349
326,16.325,0.9990269876460224,0.9913454160463214,0.991682522368194,0.9744328639862864,0.991741561042212,0.9772396797250849,0.9870635348108806,1.023281053792628,0.9815602567725868,1.0120657857764876,0.9501575063273936,1.004888014246158,1.0303092884160754,0.9772916577943216,1.056818103726952,1.0161712535836076,1.0373783058323096,0.9861279295646144,0.9914296926267896,1.0373783058323094,0.975362104571014
327,16.375,0.998774639318914,0.991164034743588,0.9913315601445416,0.976395371655753,0.9821297571718264,0.9985579967584148,0.9706609861396798,0.9751292765584416,0.9898431613899126,0.9965312908587638,0.963982394110357,0.9858302837086028,0.9994362359815976,1.0486176324798138,1.073208330728921,1.0749648091752864,0.9888973653034088,0.9888973653034084,1.015244541998882,1.0082186282134218,0.9321523575361528
328,16.425,0.9989490289152934,0.9785617130763492,1.0028717369165991,0.9803184956211008,0.9715381445446712,0.986172063005388,0.9698436908281668,0.9749625999577451,0.9997798297748516,1.0188359169558443,1.003768313138315,0.9878143796844616,0.9444782321629228,1.049226280092267,1.0684300888793132,1.0352598737016876,1.03002247130522,0.9916148537311272,1.0771590928734254,1.0841422960687148,0.9876244519052488
329,16.475,0.9984517245907676,0.9876086125833184,0.9877741104656118,0.9700901749841296,0.9955060476241812,0.9906066022959784,0.9762144816443832,1.0038515932000585,0.9976848874936948,0.9985658454517474,1.0355660796899242,1.0038515932000578,1.027250370479828,1.0272503704798277,1.0550138940063103,1.0636899951083358,0.9561063414432182,1.032456031141043,1.0706308759899563,1.0133686087165878,0.9594351312537912
330,16.525000000000002,0.9992415610108454,0.9998182248973664,0.9788447428844652,0.9887300109612184,0.9885778284137404,0.9859907251066232,0.9730552085710368,1.0017264005157955,0.9772086214821925,0.9973482256883665,1.0192390998255114,1.01442310751534,0.933081926100286,1.026217645156506,1.062437091456147,1.0193187030041932,0.9589529591714576,0.943430339328754,1.1262523063650391,1.0572628848419137,0.9733844197961928
331,16.575,0.9992540197498626,0.997147134285993,0.9964113530112066,0.9805048373238376,0.9850428109615602,0.9960852134800168,0.9652269927435068,0.9861179616388046,0.9826365213505832,0.9909049420351094,0.9813309812425004,1.004395523151969,0.9617478796212532,1.0114639019189653,1.0286073578836934,1.078323380181405,0.9360326956741616,0.9480331148494712,1.069751652199041,1.0406077770590032,0.9178746270094794
332,16.625,0.9998470566222905,0.9949776165013372,0.989533031373472,0.9687520029274924,1.0055895383484514,0.9818330869341187,0.9708570049515476,1.023019417745432,0.9801953490956236,1.029075346645405,1.0065818964455056,1.0260473821954188,0.9014420572535502,1.019021456025753,1.0224295545408888,1.0718469830103652,1.001980963450072,0.990052618647094,1.0087971604803438,1.1042239189041612,0.9473644459192394
333,16.675,0.9998705439032652,1.0029939091110334,1.0081635644370472,0.9692283018935256,0.9829783410260168,0.9819321423963712,0.971320699152818,0.9708861243374268,0.9910950029219526,0.9915249790620492,0.964436482235982,0.9936748597625304,1.0027564770245638,1.0722041384401164,1.0467964574344268,1.0434087666336676,1.0434087666336678,0.901125753001804,1.024776467229495,1.111162582648841,0.996447767114988
334,16.725,0.9991565691197696,0.9945168013319248,1.0064805510007813,0.980378253828206,0.9907777806910602,0.9864694052764492,0.9717615029989848,1.0411686309647623,0.9894521267173342,0.9616705335265664,0.978339489441027,0.9732105799288852,0.9597277647719676,1.0085560194708922,1.018658416994807,1.0405469449632907,0.9967698890263244,0.9731976281371884,1.0220258828361124,1.025393348677418,0.9683869626496092
335,16.775000000000002,1.0004715824279269,0.9949025151225558,0.9755073036364116,0.9769055720026149,0.9958086579007758,0.9899014435576,0.9797114988156224,1.0281733764848264,0.982712818103059,1.0264739163584051,0.9508479407326615,0.973790652439348,1.0092475705315005,1.0544377602567916,1.0695011568318886,1.0577851817179245,1.0343532314899957,0.975773355920174,1.025984677837164,1.020963545645465,0.9840394374874604
336,16.825,0.999886667135033,0.9958214787910976,0.9978050288643804,0.9896052237913808,0.9926881061084886,0.963914537815489,0.9793289494010248,1.0115128856785165,1.0017989832273235,0.9549188453106998,1.0009542960576547,0.9827935219097732,0.9566722111022856,1.0049217660970091,0.9866202107541828,1.0165682104060805,1.0248870991982746,0.9184053226581936,1.0531713210917328,0.9832926552373052,0.9978082673134806
337,16.875,1.0004830684578492,0.999788126873601,0.9974219511236628,0.9771825020084216,0.9941109921865844,0.9862304881381292,0.9697398037404368,0.9807567933033337,1.0059474643642072,0.9807567933033337,0.9904132172100016,1.0034283972581195,0.9956676349615876,0.9824361713740584,1.0618249528992352,1.027092360981971,1.061824952899235,0.975820439580294,1.0469395563632649,1.0304002268788528,0.9790945517435348
338,16.925,1.000795838259593,1.0124721958148104,0.9961634978569792,0.9833135218616668,0.9889714190809952,1.0010125849580265,0.9764950303409384,1.0004300558952075,1.050096796258799,0.9966737478004826,1.0108642450472234,0.9858221910823868,0.9585541767651198,1.0604930429048067,1.0193886613968683,1.0193886613968688,1.0341862387397258,1.029253712958774,1.0029469087936933,1.0983090738921104,0.9633524841574764
339,16.975,1.0000488129656235,0.9818076172419504,1.00760773801895,0.9511369145097784,0.9772408995782044,0.9812790851136516,0.9756544695464214,1.014460988785418,1.006992564328102,0.9841723784863032,0.9991092274009354,0.9999390523406372,1.034640822546347,0.9986817418259366,1.0656963922594282,1.019930289524361,0.9578191500981976,0.9676261721128552,1.0150267785170324,1.0689653995976471,0.9890581845088324
340,17.025000000000002,1.0005728445851274,1.0068122946122715,1.0035577639901123,0.984986552009808,0.9991806813619136,0.9957396803068578,0.9706490476137408,0.9767502071767432,0.995724239917508,0.9977866347806352,0.9841748286839992,0.9928368871091308,0.9960742220761004,1.0805699146502554,1.0415719026929533,1.0220728967143016,1.0448217370227284,0.9505765414592472,1.0350722340334024,1.023697813879189,0.9591819701181924
341,17.075,1.0014855865209338,0.9873662415125076,0.9850551712741232,0.9931949995878916,0.990059194480122,0.9817920719232774,0.969248851492202,1.016555651205417,1.000973111977581,1.0633032688889257,0.9804697708883232,0.989901307789382,0.9466330449573842,0.9837875842645856,0.969248851492202,1.0887895431762404,1.0839432989187787,0.990249243274533,1.0580966628789876,1.1259440824834412,0.9318140871769164
342,17.125,1.00066988318472,0.9950882422498782,1.0066528019804817,0.9720995996094236,0.9448921472588392,0.9706825447994972,0.9777678188491288,1.000028659870909,1.0175587179118586,0.9800525472195944,0.9894290898926608,0.9665992468625876,0.9154174072123732,0.9957171797748614,1.0374730615073562,1.059956997824853,0.9844752116161136,1.002141161579861,0.9812632207136144,1.07922894323985,0.9864089612410876
343,17.175,1.000492229216684,1.016180712235149,0.9826024345417802,0.990256866524969,0.985889536483388,0.9863121813261212,0.9782819293141816,0.9982676118518592,0.9966463895833224,0.9869190559720982,0.952873388332814,0.9755705000923368,0.983541509579312,0.9675749266315964,1.0633744243178922,0.9643816100420528,1.0330379167172317,0.950011685389108,0.9931214593479418,1.0777443489708372,0.9715339875053668
344,17.225,1.0010528396639746,0.9896994744826736,0.9916676698579644,0.9738713298562116,0.980874575432626,0.9838159385747208,0.9761123684406642,0.9928835254625824,0.9997337770587124,1.0311643432056607,1.0013456009636836,1.0114195003697568,0.973077628690885,1.0826083895060092,1.044510733570314,1.0492729405622756,1.0667343661994697,0.9556162030536918,1.0508603428929295,1.0635595615381617,0.9846105925625744
345,17.275000000000002,1.00138509879449,0.9877417968528583,0.9836023729861324,0.961975543479229,0.9676850103701738,0.9746477748713264,0.9887125591636547,1.005172534444379,1.00116626686987,0.9983618795677132,1.006775041474183,1.0023681471422226,0.9942827707645764,0.976922277941703,0.9974392240050988,1.0684594219168535,1.0400513427521525,1.0100650369671886,1.109493314043647,1.145792526309655,0.9395923870665448
346,17.325,1.000497887315008,1.0066673413932927,1.004871458230174,0.97733738412789,0.9897981242570172,0.9971361156663924,0.9794141741494116,1.00336222564886,1.0065487670562403,0.994997554454487,0.9862345655841908,0.967513634815832,0.9948285711980348,1.0466098690679642,1.0905455157454802,1.0497481295449296,0.9854137897671384,1.0026742223904483,1.0732850831221707,1.1454650740923746,0.9611242941367484
347,17.375,1.0005442153659083,0.9926236885115264,1.001030709707884,0.975161942247359,0.994846888286514,0.9660765825369796,0.9627728153695692,0.9908633074904244,0.9999719629949329,1.009080618499441,1.002744162496305,0.991655364490816,1.0156330900481385,0.9345072518261672,1.051515672338626,1.045275223244628,1.0078325286806418,0.9703898341166552,1.0171932023216383,1.1076797141846058,0.9492964793984224
348,17.425,1.0016679923113103,0.993814718443094,0.9961078525161664,0.9761433059113718,0.9928412143972368,0.989966984248031,0.9642357810075172,1.0119606354630186,0.9954227573737398,1.023379646524663,0.9832162283078436,1.0170795024906525,0.9663800479442268,0.991198797169118,1.0377339519657902,1.0098128590877875,0.8671050510446594,0.9989546563018972,1.0408362956189026,1.0191198900471217,0.9459457333719468
349,17.475,1.0010502792653846,1.0085825176914909,0.9822518430518375,1.004586859643747,0.992883463554698,0.9814522394677194,0.9576371892865144,1.003828965299519,1.0073525459109451,1.0147912160906216,1.0331921370614,1.0147912160906212,0.9855348194987834,1.000957899616136,1.1305117726018907,0.9855348194987832,0.9747386634166372,1.0318040598508391,1.1243425405549503,1.1305117726018914,0.9722206095199276
350,17.525000000000002,1.0009730623994637,0.9896721727088168,1.003274406073469,0.9666588144542684,0.9682825414662296,0.993856241904619,0.966794125038598,1.0000555483682354,0.9607384559645018,0.9868200915194536,0.9973306013699564,1.0020019390812922,0.9262460532676776,1.0381930100367844,1.0366594900810426,1.0918662084877258,1.0121231707891842,1.0013885310989956,1.0519946896384549,1.0980002883106907,1.0141887282805904
351,17.575,1.000965335944874,0.9968468509405872,1.014007537848602,0.9966854785788812,1.0001835647617987,0.9972236456839454,0.9571301963566632,1.0036630220833864,0.9781166435806852,0.9978570269691364,0.9719235821254858,1.017210344016637,0.9895996116955368,0.971301930123354,1.0627903379842671,1.0734639855680397,1.035343815625993,1.009422100065401,1.1192081894984955,0.998748452481628,0.9622153263494128
352,17.625,1.0006260385484331,0.9910544029904474,0.9864993269425592,0.9624097370870628,0.975118789773089,0.9846171344121188,0.9744498922632976,0.9860454878637952,0.9714203010804914,1.0199143414672354,0.9948975746010584,0.9972068146194742,0.9779281593142106,1.0067353454025365,1.0279616930465654,1.081027562156639,1.0158323515356915,0.9824766623807882,1.030994028424284,1.0249293576688467,0.95318987222762
353,17.675,1.0011718679044326,0.9936511912936404,1.0031412395716777,0.988499022399864,0.9771920089556446,0.9694766350760604,0.9515184372528892,1.0175964191690758,1.0042019570890015,1.0160656235027816,0.9793265275117208,1.0053500538387228,0.9829563687507368,1.0342148296978606,0.9769259615804864,1.0010475902614864,0.973910757995362,0.9859715723358616,1.0824580870598606,1.073412476304485,0.9620191642642316
354,17.725,1.001163514818299,0.9950591195130528,1.0007782609428284,0.9843850454581896,0.99933203687673,0.9880887247477392,0.9644116321466898,0.9935974389437892,1.003491553617301,0.9890309244790924,0.9871282101188013,1.0137662111628711,0.9714221679447652,0.951933760254515,1.049375798705764,1.0118980916091296,1.0223918495961886,0.9924096839188798,1.0388820407187065,1.0718624229637448,0.9858778549677528
355,17.775000000000002,1.0008819973269334,1.0053925467031066,1.0025490409498634,0.9676746593593802,1.0012151022215037,0.9692530331411272,0.9595197281536874,1.00201643044916,0.9717440307377048,0.9899074705645776,0.9883938505790052,1.0050436704203052,0.9570206363325882,1.041989758249967,1.00770397221313,1.0509338763465337,1.0390083855511114,0.986834363321142,1.0554059353948164,1.0315549538039734,0.982849058999203
356,17.825,1.001377451828,0.9994066632598192,1.0023756178401628,0.992859388835122,0.9762485151186072,0.9902435032104736,0.9602916128082548,0.9817277893923888,0.9975317630046848,0.9708155218981844,1.0005420436927417,0.952753837769846,0.976858888431026,0.9694472124945236,1.0094702625516372,0.9650002069326218,0.970929547681824,1.0109525977389375,1.0494933126087505,1.0302229551738438,0.9284258550663708
357,17.875,1.0010924965679666,0.9969163576243846,0.9911522100200127,0.9961570268456676,0.9644215111712532,0.994076009424394,0.9743063439223004,1.009171389641783,0.9717530956246612,0.9855978644109968,0.9968233526161328,1.0192743290264064,1.042156182761725,0.9360242942767966,1.025941588687639,1.0465783447819306,1.0185713186539636,1.0141491566337584,1.0672151008762218,1.081955640943573,0.9679119931980056
358,17.925,1.001173840281488,0.9902440745138122,0.9905935888701992,0.98737394485784,0.9849165038109052,0.9630582123934348,0.969137145509536,0.9704325253650452,1.0500615746089568,1.0180611155670112,0.9622463614240828,0.9875490499688768,1.0216918935132782,0.9601265283374424,1.0861889427451064,1.0583379442131806,1.0759280485491332,0.993840894981352,1.0905864688290947,1.0920523108570908,0.9743661366094046
359,17.975,1.001153941706181,0.981823122767498,1.0114363095629502,0.9714702914018112,1.0018247186189215,0.9854899209215784,0.9835606141069316,1.0087049235363847,0.9902033658779772,0.977252275517092,0.9950137708691636,1.0013043004730215,0.9883195709163942,0.9824887769876838,0.975200284576796,1.0101850481490575,1.0043542542203472,0.9766579830589732,1.0160158420777674,1.06849298743616,0.9414649768464002
360,18.025,1.0012976301101706,0.9953942589770268,1.0086671041554136,0.9613556068633258,0.9837394854158912,0.9857860114549832,0.9760650127692968,1.0097402051798516,0.9917091300873536,1.0156279031692386,0.9898692244656708,1.0108441485528616,1.0074877146611856,1.0248831859934646,1.016185450327325,1.0002396016060684,1.0060380920501617,0.9958907337729992,1.0408290347147209,1.1046124295997453,0.9469881587521516
361,18.075,1.0009651279030407,0.9961508772108212,0.999038271057808,0.98046689499791,0.9906429914690872,0.9868269552923956,0.9685099816442768,1.0220930003899122,0.9990382710578088,1.0089188693429958,1.005991284665903,1.0209951561360022,0.9658811567225566,1.0249873170593105,1.03507861272656,1.012012794058559,0.9947134300575584,0.9456985653880556,0.9788556797233076,1.058144431394562,0.9771934109034832
362,18.125,1.001296892621754,1.0046096712570989,1.0044729338579896,0.959378840793393,0.9898654310664952,0.9964434505445084,0.9640593546527486,1.0113666024253998,0.966239053414694,0.9931700100823732,0.9891667597669076,0.960416143864926,0.931886092718618,0.9949676128411088,1.080987867553597,0.9648605236917384,0.970595207339238,1.009304321959857,1.0551817911398509,0.9935339419292344,0.9718094388258246
363,18.175,1.0008121629375122,1.005821163605953,0.9857632143553776,0.9771299152163286,0.9952458811994817,0.980275048199515,0.9637945513676184,0.9924181647142908,0.9573107387561272,0.9493482297759246,0.9956755547516464,1.006171589316459,0.9695396609502388,0.9895007716168612,1.0308487865691516,1.002332914188262,0.9424495821883944,0.9880749779978169,1.10071267390233,1.0237198184739285,0.942944245280715
364,18.225,1.0007466177973587,1.0145777508409308,1.0075452204432052,0.9821604182054308,0.993170624167479,0.977656243039138,0.9628925577718466,1.038812932519242,0.9984986399197432,0.9797812897842612,1.0024580793714797,0.9707825637575868,0.9840788631836668,0.9954227117506252,0.999676654963235,1.0847555192154248,1.0436340681601997,1.04079810601846,1.0535599356562886,1.0365441628058507,0.9210655206975634
365,18.275,1.0007575332346648,1.0034517930619695,0.996390440721543,0.9748025182213576,0.9863747206970516,0.9764201379222608,0.9553910818105164,1.011299464490854,1.0030658759303974,1.0055717507096669,1.011299464490854,1.0016339474851008,0.9335739545624336,0.9998548848712464,1.0337004663055345,1.039341396544582,0.9702400011162452,1.03793116398482,1.0844688384569656,1.050623257022678,0.9345524832773708
366,18.325,1.0010684046495797,0.9947729491980484,0.998852902798605,0.996097405074516,0.998819997062544,0.9911472378235548,0.9629312844930809,0.9854945276050542,0.9822902462652976,0.992971184064486,1.0271501850218865,0.9883427776848378,0.998613740093755,0.967757697562768,1.0350799721758297,1.0715462042579058,0.9719653397260842,0.9607449606239076,1.0336774247880578,1.039287614339147,1.0007748080075662
367,18.375,1.0010936490251665,0.9954199973175104,0.9908965704384948,0.9909300087938444,0.996837925875214,0.983298949230409,0.9775141137549016,0.9985516005414437,0.9911155779842212,1.007404008347663,1.00811220097216,1.0173187050906278,0.9764474065040988,1.076881996887378,1.0364291757607793,1.0838566212195495,1.0210850022300004,0.9834220308362708,1.1173348180139764,0.9987662043670495,0.9929872299203936
368,18.425,1.0004336221416232,0.9951191338774894,0.9979640326712352,0.995107458506243,0.9773573562201802,0.9938833135209972,0.9664624658514934,0.979756680391262,1.0385702553823988,0.999126420657804,1.0022960145196016,0.9850393368275916,0.9642182000452102,1.014163315443236,1.0599463378914262,0.975317114578105,1.019712772709683,0.9753171145781052,1.077982074007379,1.0641084308412612,0.9791960719531208
369,18.475,1.0010073734982337,0.9930960681764692,0.99704423701364,0.9891197484028468,0.9970336804124712,1.00653039882402,0.9777967379890776,0.975161258145874,0.9958273911310052,1.0049345005820804,0.9961776645714316,0.989522469203338,0.9810840635930752,0.9686652779779736,0.9700451430463176,1.0073014998916248,1.0155806903016928,0.9286491909959768,1.0376585313952078,1.0818142135822382,0.944165632886954
370,18.525,1.0001592760641058,1.0056752382082637,0.9815903437880732,0.973615477416031,0.9789437213222876,0.9714357412725624,0.9692560051290938,1.0117105583234232,0.9657237147632672,0.9639817888708372,1.0061363954676463,0.9744333442254184,0.9538363901882594,1.058140801201652,1.0197128603019805,1.007361022155658,0.9799124929416076,1.0265749926054937,1.029319845526899,1.0677477864265694,0.9982301848864932
371,18.575,1.000763324040919,0.996167333785358,1.0109441739323404,0.9905429514381928,1.0011421464438546,0.9898202790514432,0.960672492785874,0.971966565086487,0.967461907209081,0.9768177351083086,0.9782037836859724,1.0104294131166476,0.9923897808709976,1.0115004506539331,1.108418847410248,0.9814693981378922,1.0374363596450589,0.9214072931058092,1.0360713118034213,1.0579120772696329,0.9418412235515567
372,18.625,1.000153616896852,0.995746751851783,1.023264299776681,0.9955345057759364,1.0072748645684806,0.988106931845959,0.9867891364712864,0.9888128278298768,0.989502136179706,0.9912254070542788,0.9770945858827814,0.9705461565594048,1.0291582544266922,1.0074345973411687,1.0617437400549787,1.037304625833764,1.0861828542761924,1.080751940004812,1.0264427972910015,1.0006459545019426,0.9537073382992924
373,18.675,1.000137352813372,0.9931267547307938,0.9937707640393544,0.9819888375927464,0.9794864998194848,0.98794678467194,0.9591103208086418,1.0274048932665771,0.9924381601624092,1.0082074711701712,0.9800969602432916,1.010264337823358,0.9561313472690448,1.0155519394722063,1.0398603635553176,1.0115005354583544,1.069570659656898,0.9682855593106008,1.042561299564552,1.0412108315599344,0.957247550415718
374,18.725,1.0006564055757,1.0069192143864418,1.006662984546277,0.9849296928226984,1.0143235031500184,1.0095825660004507,0.9683364127992116,1.008968067608372,0.9591845806631804,1.019197551227247,1.0001025151386804,0.986122220859551,1.003419347706013,0.9617781164089766,0.9980462856031695,1.0141654719117,1.0168520029631214,0.9577483198318442,1.0867018103000865,0.9913299579746152,0.961188724392593
375,18.775,0.9999615531138122,0.9926429316255584,1.012140250906476,0.9704950645363452,0.979101252547904,0.9945452337741266,0.9680193118206912,1.0348047817809916,1.0141154695264387,0.9679884782703868,0.9896952976849992,0.987999452418233,0.936620479760255,0.990065300288658,0.956662287458406,1.006098746447178,0.9820485772093972,0.999418143881128,0.9967459028547082,1.0020903849075484,0.9596753755545228
376,18.825,1.0000568033382802,1.004996215331757,0.9989752378166848,0.9890346090231518,0.9823503580491983,0.9998232246302332,0.9443556683025182,1.005361861739556,1.0107597777757418,0.9389000205440216,1.026278786379775,0.9773601723018436,0.9608903943959812,0.9595613620385876,1.0459484652692084,0.9608903943959812,0.998103300403018,0.9794968473994996,0.9967742680456236,1.0552516917709676,0.9796460245008398
377,18.875,0.9998799087630684,1.0046592140525876,0.9955179247680982,0.9827518100221732,0.9935999902396284,1.0029317581686223,0.9717869827056054,0.9738668902113172,0.9725245512861468,1.0047406854902428,0.9980289908643896,1.0235334304426318,0.9240783191686238,0.9809243388027458,1.0509903630029414,1.09329437761438,1.002076346108465,0.9809243388027454,1.040414359350082,0.9941443433688202,0.9936047513457148
378,18.925,0.9995037767585164,0.9991067518819072,0.9992948839592136,0.9795383330316688,0.9976392546086582,1.0104027249514065,0.976637544317408,0.995432870085073,1.0084516098346763,0.9800774334573352,1.0284804402186816,1.0044458437578752,1.0349240588826267,1.0270339135798368,1.0454442526196797,0.9875831870658864,1.0467592768368117,0.9823230901973596,1.07700483383084,1.08489497913363,0.9781767383290568
