,r ($\AA$),g_full(r),Si (TFMTMS),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),O (DOL),O (DOL),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
359,17.975,1.0031495967748036,0.8011980784028538,1.238519516626676,1.2542717521322626,1.2704177935254883,1.2302495929862438,1.219223028132334,1.1426346119902553,1.1356804097547688,1.2503933608145987,1.3108962653701444,1.3326152567490577,1.2410852216522072,1.2690096391393824,1.2597014999769909,1.186787743204923,1.3155503349513398,1.2072561512609985
360,18.025,1.0034175431199124,0.7663623747463842,1.1874044020779644,1.1944536366549443,1.2289165612535136,1.1952368849412758,1.2622046134225853,1.138952798908924,1.1491791692369613,1.2943771301535505,1.249637038646454,1.2774067506163755,1.269692941735842,1.2249528502287466,1.212610756019893,1.2450087533181349,1.237294944437601,1.201087270100402
361,18.075,1.003152212476235,0.8033767859317966,1.1901912250011746,1.1999277369858048,1.198759355547649,1.2065485651353525,1.2018750393827304,1.1497075960949084,1.158560505546829,1.3087052290613612,1.370074759146303,1.311773705565609,1.21204821917758,1.1629525951096271,1.215116695681827,1.2212536486903216,1.2074455044212091,1.2207996394116316
362,18.125,1.0031285021868577,0.7942115695454218,1.1948658404397554,1.2560615625757297,1.2696175769729392,1.2301114778724995,1.2266256455989322,1.1502127096136043,1.1369701290752898,1.327433098116362,1.3579488015213366,1.30607210573288,1.335062023967606,1.310649461243627,1.2267312768799483,1.174854581091493,1.2511438396039274,1.3019306888422064
363,18.175,1.003358242119048,0.8084047116128742,1.2460786500315328,1.2414564108351254,1.2403008510360234,1.205248870463266,1.1871451002773363,1.1495370837713053,1.141360217948181,1.3034481087445202,1.3171047245520882,1.3444179561672236,1.2078517980915469,1.1790211647200146,1.242752038488664,1.2746174753729884,1.311035117526503,1.2487906781314653
364,18.225,1.0031300596033397,0.8101268576460058,1.1944309477041064,1.2277585591378002,1.2430815988774295,1.207455531482791,1.1637848682248473,1.1502908502807283,1.161517412633318,1.2631060258098992,1.2570696768215603,1.3445967371524736,1.2902695962574235,1.2117970594090188,1.2314151936211204,1.2993241197399326,1.4125056632712851,1.2480459510379724
365,18.275,1.0034234266883717,0.7921526498281032,1.1913328631061229,1.134566442702282,1.2061911879098126,1.2336219413935476,1.1875230362333815,1.1437904079372392,1.1468679992983115,1.293724846543518,1.3042307327683498,1.2276878474160071,1.3042307327683496,1.2411954154193618,1.299728210100565,1.344753436778414,1.251701301644193,1.2346560372590076
366,18.325,1.0033589578054125,0.8111607902731547,1.1677898098718635,1.2268992227011992,1.2121218694938651,1.233719539566122,1.2098484305388912,1.122181952377731,1.1424687812028282,1.2807039446355928,1.37474164686408,1.3792196326844848,1.252343367773033,1.128452426741851,1.235924086431551,1.265777325234246,1.3344397744804433,1.1726382664186967
367,18.375,1.0031557396341646,0.8044469002915183,1.2300293364024235,1.231536725295074,1.2247534752781493,1.1712411695890728,1.1772707251596728,1.1328615671330022,1.1374632420401167,1.2930427599603245,1.3004655082953436,1.3405483493044466,1.3138264552983778,1.2277225746121567,1.205454329607099,1.2692899652882637,1.2574135679522331,1.2537476391826932
368,18.425,1.0027105500172893,0.800946611260294,1.1948773702151994,1.1603953382014616,1.2252365505751217,1.2297342069247397,1.2394791290155789,1.1589697804567367,1.1400995555987528,1.3657655960645774,1.3864366429239334,1.2978464420981226,1.235833301520055,1.2697928785032822,1.160531630818116,1.288987422015541,1.314087978916188,1.235516907945678
369,18.475,1.0029647491140288,0.7893479954648297,1.1362295672696503,1.23576148802457,1.192146376682527,1.23128814327154,1.201465844918006,1.1277041392757368,1.140309662784999,1.4538370447347877,1.3069848179939003,1.1850974697989638,1.2688032390412702,1.2364957491582744,1.2159364374145505,1.2834884617153586,1.2232790487515948,1.232299971251393
370,18.525,1.003063656548423,0.7931733469153454,1.189798187785051,1.212415105658185,1.1872028037668227,1.2176058736946422,1.1753381911120635,1.141754650595432,1.1420332632480903,1.2429754715871109,1.260502740281641,1.2940966719461569,1.2283694143416686,1.2663451631798184,1.22544820289258,1.1348906479708396,1.3087027291915994,1.2502486919297375
371,18.575,1.003187531506324,0.8138664267833239,1.159431013879074,1.211428397135102,1.1804512326421497,1.1870891964620676,1.179344905338829,1.1329143308547085,1.1431675761899067,1.2174070345823345,1.3074777221051328,1.265347884392855,1.260989625319172,1.2188597876068954,1.18980472711567,1.20142675131216,1.2726116495156616,1.2185781314082564
372,18.625,1.0029094325640855,0.8029109587996813,1.1491794578872634,1.2082340039197723,1.2008980354685288,1.2019984307362157,1.169353371128183,1.1557807693823348,1.1384850576363763,1.329366404194999,1.2889074266760208,1.2759027553306352,1.219549179500629,1.2166592525349884,1.181980128947293,1.1675304941190858,1.215214289052167,1.2130173547772665
373,18.675,1.0024361662863177,0.7981988381389057,1.1696672243768085,1.2349730363429496,1.207245429027716,1.197029994753683,1.1722210829453164,1.122116107116094,1.12725651195568,1.3466905291341895,1.3409415834388465,1.2317116152273218,1.319383037081308,1.240335033770337,1.2230881966843072,1.2633308165517108,1.2058413595982769,1.2215336348381167
374,18.725,1.0029286418054495,0.8148934148323472,1.1881056119330646,1.21314510100557,1.216048230173397,1.191734523392848,1.2204029239251373,1.123085167702485,1.1378787504019767,1.3166350578177552,1.2637409241160642,1.2694592088405714,1.2194242175011345,1.2422973563991626,1.145086516082543,1.2237129310445156,1.283754920651839,1.2135746456273402
375,18.775,1.0024867310712755,0.8166315215946123,1.2066922167871803,1.1525480850139005,1.1803420726575171,1.204887412394738,1.202360686245318,1.1369798214598998,1.1325721344321136,1.194452361543889,1.306787762212897,1.2399553086503226,1.28403628865968,1.1930303944468137,1.2100939996117246,1.2868802228538323,1.3096316964070491,1.2262725028080497
376,18.825,1.0027265609336344,0.8101027525384753,1.1787479233487117,1.207830647013422,1.2071125550710826,1.2168067962926534,1.2164477503214843,1.131757522445653,1.1314877191147164,1.2871254057371089,1.3012696409649889,1.2404494294851038,1.226305194257224,1.1852869120963705,1.1725571003912778,1.199431147324251,1.237620582439527,1.2002393893372716
377,18.875,1.0024048057783983,0.7968038136629667,1.228940285751568,1.251440500224788,1.1717968839148198,1.1796541016673725,1.1939399521265597,1.1381817823213307,1.139054003682459,1.2859429936065208,1.209968243437208,1.304233211239874,1.2155960027090087,1.167760048898701,1.1973057850756554,1.308454030693725,1.3436275261424808,1.2062068329035045
378,18.925,1.0029447992183238,0.8146043747600172,1.1830210914473789,1.209310449035098,1.1617053961059844,1.2164156808155633,1.164192227229147,1.1311744615695514,1.116892124276739,1.2077817476520287,1.3183434603571385,1.2133798090548191,1.2693604230827231,1.2273749625617956,1.1923870787943551,1.2567647849264445,1.2007841708985412,1.22246237806547
379,18.975,1.0025710319927728,0.8092360300978084,1.19693801140557,1.1881032165177223,1.1877498247222087,1.207186373475473,1.2213220452960292,1.1267478640896564,1.1319261773938627,1.307228378132771,1.2236994082840311,1.2515423982336114,1.148523335420166,1.1944642688369729,1.220915109289074,1.2612874447159643,1.2835618366756285,1.20993417498753
380,19.025,1.0030262899424156,0.8076763037275431,1.222293191930856,1.1822180053101714,1.1913579601534854,1.2085832596658843,1.180460321686457,1.1308712914516357,1.1375413452028975,1.2518968452054118,1.1992728627742104,1.226969695632738,1.2837482029927172,1.2006577044171374,1.1729608715586108,1.232509062204443,1.2242000123468848,1.2282980131269732
381,19.075,1.002273105052082,0.840217170947534,1.2008568282224727,1.1945622962166482,1.2047034866704778,1.2309307033614163,1.1770774850893548,1.13730105579885,1.1252789847954308,1.2604959294493845,1.2384544705737668,1.2301889234954106,1.2384544705737668,1.1544214086104747,1.190238779283353,1.197126735181984,1.2343216970345887,1.2116617278333817
382,19.125,1.0024098789418798,0.8245238444702994,1.1733659713296545,1.2144146474686697,1.18554142611665,1.186585036526964,1.160842646405887,1.137701239070438,1.110253682036169,1.2415801426947215,1.2950256455259506,1.21417219252486,1.170319472253081,1.2223945775758176,1.151133907134178,1.2621361053221165,1.2141721925248596,1.1974897004061626
383,19.175,1.0027558308243207,0.8137459548245712,1.1942472528253438,1.2122422853222776,1.1693310539834352,1.2122422853222772,1.1821352117216384,1.1342461415245673,1.1326858785913072,1.2446564143712415,1.3209989764794452,1.2432931543335954,1.2405666342583026,1.142411911547755,1.2160279535806648,1.285554215500636,1.2160279535806655,1.1875803334073274
384,19.225,1.0025695700230428,0.8159685365316617,1.1966499003742277,1.1687647904978435,1.1832237363596727,1.20112528837908,1.1901089486748293,1.1195584068206652,1.118329615316443,1.3141366596064925,1.216491830409725,1.249040106808648,1.223272721326167,1.2666704231913974,1.1947929794771106,1.2259850776927443,1.2395468595256285,1.2037880388560638
385,19.275,1.0025431929480737,0.8199903935759293,1.197299193450229,1.216477899066136,1.2140805608641476,1.2086009306881742,1.160996643534404,1.110605030048345,1.1120204692014597,1.2628056814630035,1.2614565300939191,1.229076897235894,1.2290768972358934,1.222331140390472,1.2506633191412442,1.2641548328320875,1.2398701081885684,1.2543390682794633
386,19.325000000000003,1.002511939975947,0.8415462493935671,1.1727134374140311,1.1727134374140311,1.17066919551267,1.1611293999729864,1.1699877815455502,1.12701143590827,1.1102419563417114,1.315335445623119,1.2106454815837278,1.2052767654791443,1.2025924074268524,1.242857778211233,1.194539333269976,1.236146883080503,1.2039345864529982,1.162888560520756
387,19.375,1.002531780028685,0.8300804565343718,1.1812434191407883,1.1903950898199274,1.1487041456149591,1.1673464377391325,1.2151384957301938,1.116999513859483,1.1110776717212472,1.325913768765569,1.2818501691993418,1.229775006075619,1.2925322539426696,1.1950582306598037,1.233780787854367,1.2671623026772665,1.199064012438551,1.1915157025561494
388,19.425,1.0018519455680035,0.8344511780098369,1.155274924162045,1.1552749241620452,1.154600507977479,1.1977631437897214,1.1761818258836,1.116831252462043,1.1175914325544734,1.2486917841515144,1.2181386873052538,1.2433782020912956,1.1995411500944864,1.2035263366396511,1.1756300308235,1.276588089967665,1.1703164487632804,1.2260955053393072
389,19.475,1.001952601941311,0.8228604856474281,1.1651179551078557,1.156730984512493,1.1731694468794045,1.130563636254959,1.1698146586412592,1.122070010542198,1.1255363018576223,1.2436098338554915,1.3057242463859997,1.227750834911532,1.2171781689488923,1.1378831742290951,1.1999975867596029,1.218499752194223,1.129953674757115,1.19043633654594
390,19.525,1.0020059847809146,0.8296263967624423,1.1815203946650517,1.1558206572669705,1.1748451381980185,1.1307884455155923,1.1721750356112035,1.1236038631215937,1.1164559367602176,1.285897132149587,1.2267300861917838,1.2306745559223042,1.2398783186268518,1.1925446818606087,1.2398783186268512,1.2845823089060806,1.1465258683378732,1.163980817723611
391,19.575000000000003,1.0019383371777215,0.8335193206698837,1.1479312661889598,1.1442786066783792,1.156232765076644,1.1459389064559156,1.1529121655215702,1.1124440379381055,1.1070168730583538,1.2021576631656024,1.2387848825003538,1.1720710187120564,1.3355853907421984,1.2688715269539,1.1367519143535456,1.2257037327379423,1.1799197085695026,1.2060553118703203
392,19.625,1.0019880910313437,0.8383723953932666,1.157616783504737,1.1632330749772202,1.1622419647173703,1.1899930519931692,1.1800819493946697,1.1113754744736464,1.1082102234992697,1.22987773154107,1.2467966844617404,1.1569960881904875,1.1700106673602346,1.1609004619414125,1.1791208727790568,1.1687092094432596,1.1817237886130063,1.1744993691555154
393,19.675,1.0019037206671932,0.8332369697422936,1.170804767740454,1.1543701135049051,1.1763925501805392,1.1724482331640085,1.1734343124181412,1.1162312658982845,1.1135143230593434,1.2417626324519966,1.2508265932728138,1.2236347108103611,1.2326986716311783,1.1938531252562463,1.1524178757896522,1.191263422164584,1.140764211877172,1.2430971223104548
394,19.725,1.0020186962466504,0.8352700789618271,1.1776307789913905,1.1661847703091637,1.1805740383668204,1.136752176554866,1.1334818883599445,1.1048659214843792,1.11635446281654,1.1968263796991594,1.254799670427321,1.1710604727088656,1.227745468087512,1.248358193679747,1.1530243378156595,1.324367619301115,1.230322058786542,1.185612951810016
395,19.775,1.0019284573596428,0.8375208157792317,1.1528112860550983,1.184698247961223,1.1368678051020362,1.164524863898164,1.1300348846935806,1.0869995231945229,1.1065597687898805,1.2176993801503986,1.294606709423056,1.2881977653170011,1.135664895592898,1.199754336653445,1.1715549825868048,1.322806063489696,1.251025889501883,1.2102702367784817
396,19.825000000000003,1.0022780953833506,0.8413474174087118,1.170960295810239,1.152507230601175,1.167075439976753,1.153478444559547,1.1793774834494613,1.1014717148406856,1.0998296334370803,1.2664041402647743,1.2778821234091688,1.1911595840959712,1.2319701908315934,1.223042870608176,1.267679471725263,1.2000869043193891,1.252375494199405,1.1809829595847283
397,19.875,1.0016928602141888,0.8477113228889644,1.1045191865167563,1.1380187477292794,1.1463936380324105,1.1615328628111468,1.176349976424378,1.1221384810784565,1.1278266291167094,1.2410064721912066,1.204207711768359,1.1750224879847215,1.1902495612631407,1.192787406809544,1.130610190922664,1.234661858325198,1.1534508008402928,1.1494109650725497
398,19.925,1.0017398366462649,0.8330460135057939,1.170453497691485,1.1634025730065962,1.1803888915656462,1.136480860573386,1.181670877871989,1.1222937924607022,1.1245817304496242,1.220897716442601,1.224685403256798,1.243623837327779,1.1666075387724553,1.1741829124008474,1.1400937310730808,1.2385735882421838,1.2095346560000124,1.168308132852298
399,19.975,1.001812643938463,0.8504624191173074,1.148018749379195,1.134944091400154,1.152483266737892,1.134944091400154,1.186923829219268,1.1005671234063403,1.1206961612085575,1.2085119932437889,1.2298682342886378,1.2122807416634684,1.146955769055696,1.197205747984751,1.1532370164218273,1.184643253252487,1.1934369995650724,1.2233818849676918
