,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TFEE),O (TFEE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
341,17.075,0.998933054198014,1.0121518548428294,1.0203614783729853,0.9181915991116668,0.9493201419511922,1.097973996208072,1.0958730126715086,1.1063779303543255,1.0975537995007587,1.1357916998662152,1.1504476516879392,1.1587242534986442,1.145481690601516,1.0958220797372893,1.2083838643628717,1.1769327774821938,1.1603795738607845,1.193485981103603,1.1159223984204292
342,17.125,0.998632317594576,1.0194344836007891,1.0205331812736465,0.914235335518936,0.9132370440409724,1.1020154983569057,1.106192964233922,1.1584112876966255,1.0919895802520665,1.0915718336643645,1.255644970731058,1.15361353143181,1.1634875416865762,1.0976608066548037,1.1124718220369527,1.1157631587885408,1.1091804852853635,1.079558454521066,1.1398940307887089
343,17.175,0.9987601212112188,1.034339466170219,1.0263812082272932,0.8987966565805904,0.9184479085685489,1.0951931317708956,1.1001769457948818,1.1358942796334477,1.0814876432049343,1.1192815662201612,1.1763563051059596,1.1256371876396378,1.1256371876396378,1.1714480034156698,1.1812646067962482,1.177992405669389,1.1501786960910834,1.0945512769344736,1.117840667607784
344,17.225,0.9988703533073,1.029584429564662,1.0180265240417858,0.9423309124368224,0.9186492978834352,1.0999927793782047,1.1099026242374674,1.121877020109077,1.1032960609979592,1.13798051800538,1.1060988454025993,1.1451376281815149,1.11748515704645,1.0296478957938902,1.1028456135043567,1.1174851570464497,1.0654334466745623,1.2492410489252888,1.139842827285905
345,17.275000000000002,0.9992101660171474,1.036358131408972,1.0170777673032825,0.9527766188717464,0.953561443104754,1.124834239185045,1.11539219995101,1.1170342937308422,1.0714661913404993,1.1203184812905065,1.1401355675880265,1.1223462183065116,1.1660109847247768,1.0883847333145271,1.127197859019652,1.1708626254379166,1.1886519747194324,1.0026724140490448,1.1588490389101405
346,17.325,0.9988196776430494,1.0138993572577062,1.0073818162029595,0.9154878701378184,0.9199745995248144,1.1595749522607148,1.1142694895007927,1.115085804145115,1.0954942526813656,1.1469220752737097,1.091758994763403,1.1496431240881193,1.2075272534128354,1.1721536188255088,1.215566715819046,1.117485274463277,1.1110537045383082,1.0660327150635294,1.172744273206373
347,17.375,0.9993023184123287,1.0265977822272023,1.0249205840088005,0.9515386774665078,0.9282641888207712,1.0952855000331343,1.118010949459535,1.1236923118161346,1.063226383878033,1.1115179639091344,1.160621167134036,1.2037847642588555,1.11905622175458,1.1382400426989443,1.1238521769906713,1.1494306049164902,1.1030697043009432,1.079089928120488,1.1530846660487502
348,17.425,0.999433918760737,1.0157119561460866,1.015332959147525,0.9358650914284614,0.9233303230495512,1.106762195080615,1.0962715581604192,1.0978855023019884,1.0849739491694403,1.0886053234879696,1.1619175134337647,1.0538321633469026,1.1221802523724176,1.0935694244082486,1.1221802523724178,1.1317171950271407,1.0888009530808866,1.1253592332573257,1.1496881686010063
349,17.475,0.999658336023199,1.0315380207050038,1.0197055176546146,0.9278329365984168,0.9274494553268328,1.1237063205559132,1.1024437589745264,1.1200956968911495,1.1184909752623655,1.1012402177529388,1.1363131109274969,1.1726624872158593,1.19636860218653,1.1442151492510542,1.082579250327309,1.2453612397925842,1.074677212003752,1.114187403621537,1.1489724988540115
350,17.525000000000002,0.9990722165413622,1.0199651284148248,1.0190658865118802,0.9347476319530652,0.9214022649865724,1.1224890812186146,1.0885830499806677,1.144428277901992,1.0678405367527477,1.086987472040058,1.1738376803982202,1.191123108088154,1.0905533469830857,1.120409994811153,1.1392668250183533,1.1345526174665532,1.0811249318794849,1.1046959696384862,1.160945765868808
351,17.575,0.9998745087573564,1.0264642107198272,1.0164797301567865,0.9199583364609326,0.920337466210144,1.077241771112534,1.0919170087896937,1.0839844478831209,1.1188877158720394,1.1022293379682375,1.1718555884709254,1.1421685802296622,1.0874819861010188,1.1359186837578166,1.151543424937429,1.173418062588887,1.0687322966854842,1.1421685802296624,1.1133106398877253
352,17.625,1.000608325969933,1.0041267423345674,1.0257606985628336,0.9384959697055338,0.9058870516980913,1.0857305267523896,1.0920406206238165,1.1074214744354198,1.1153090917747033,1.0924350014907809,1.090642361186399,1.157448089863058,1.103071333963451,1.137251009100347,1.1123930635462411,1.1776451706257691,1.1356973875032157,1.0191757677183435,1.1781524756370771
353,17.675,0.9997164965678816,1.014366512201309,1.015029545000337,0.9341308764235507,0.9309446354726676,1.0890081379202217,1.0858709160608917,1.1097922327382888,1.0309695335226006,1.0780278614125642,1.103018685542007,1.0628527390096654,1.1061083737368025,1.101473841444609,1.0983841532498135,1.1972541754832702,1.1323707233925644,1.0566733626200735,1.1168749912727476
354,17.725,1.0001100149555036,1.0164168448639408,1.01729590808112,0.916754129899555,0.926818110996236,1.1366850900194831,1.073904198255114,1.085212557641242,1.0275009304292757,1.1292761649044338,1.1567140024118434,1.1628585655056642,1.090659949153265,1.1474971577711115,1.0276781774415975,1.119846623848916,1.075298541418712,1.155177861638388,1.1426536118629718
355,17.775000000000002,0.9997968414087198,1.0188651498774122,1.0050248425579942,0.959602496508614,0.9490390854809988,1.0996667691516964,1.1299114828307624,1.1334012574860397,1.08880969244639,1.099666769151696,1.090642705396637,1.1318854967771823,1.0555099571835804,1.170073266573983,1.0768951082697893,1.1700732665739833,1.1395230507365426,1.0662025327266849,1.1290331041760326
356,17.825,1.0000604720289723,1.0064931583510652,1.012143137937347,0.9221610346921774,0.949250897222104,1.0665155548987406,1.0915782848584004,1.1363056183248694,1.0992898940767568,1.083095514718208,1.1133927915412378,1.1938973180783254,1.058710471629253,1.0526346583056996,1.0374451249968153,1.2394659180049792,1.1209875581956796,1.029850358342373,1.1083864453588197
357,17.875,1.000655736989537,1.0368137594517812,1.0202466367149527,0.9892118821149783,0.9619068486886846,1.1291907060298438,1.0973663160127036,1.105418270113426,1.100050300712944,1.0850966716687456,1.15852863403031,1.1615495691907536,1.0965994632412055,1.1751437774127522,1.123787879685203,1.1479553609687556,1.1011308659818717,1.0648796440565431,1.1271170735354883
358,17.925,1.0003993044032666,1.0245193520816642,1.0217974241379386,0.9383246160711328,0.9359555696526196,1.082483193341586,1.0855335158307484,1.1255689985010084,1.0668502905846278,1.0786702902301324,1.1806134543281712,1.1610867686967896,1.13404981936103,1.149070346769785,1.129543661138403,1.129543661138403,1.0649553932807552,1.0018691781639826,1.089478703335865
359,17.975,1.000493847047386,1.024098741422996,1.021534398744327,0.9490592447781956,0.91879518255212,1.057889983515631,1.0813986498159789,1.1234867459343427,1.091636294817743,1.0942904990774596,1.0769634859880526,1.1680796755099263,1.135218098961054,1.1740545076097215,1.0919005662375405,1.1934727119340558,1.1307369748862075,1.190485295884158,1.1261796412182536
360,18.025,1.0008023605133411,1.0265005088673227,1.0018491958395246,0.9391156460657304,0.9241575576712848,1.0961464620798569,1.0769158223942457,1.098031818911779,1.1033108180411628,1.0991630330109328,1.185375259052489,1.1645792018761294,1.134870548767045,1.0917930017588713,1.1081327609688678,1.1675500671870374,1.0739678098934204,1.0412882914734265,1.0984319762801873
361,18.075,1.0009766130635305,1.0153344819141126,1.0182227573431328,0.9631404027660012,0.94073762078875,1.0518416330685467,1.114464646516835,1.0930903245614303,1.0960902293972767,1.121214432397489,1.1315550134604426,1.0975788185393076,1.048830364956808,1.1995074033027149,1.0695115270827171,1.1226916582636248,1.1034877220038526,1.085761011610216,1.13912202759106
362,18.125,1.0015685514948678,1.0354515104581772,1.0240321196459523,0.9542691613764652,0.9512391696425476,1.10347637423569,1.044554688825336,1.1187661786776175,1.1053409845334867,1.0617091035650594,1.122382392588496,1.0944697414639133,1.0533353082276855,1.1076915235755582,1.1150369580820272,1.1738004341337809,1.1253205663910837,1.101815175970382,1.131856504033574
363,18.175,1.0009297178719123,1.0229343080219402,1.0107415887804316,0.940694929037088,0.9328956871155448,1.0807240456207745,1.089624998638928,1.1111356350994646,1.093333729063158,1.1014929359964647,1.0782290815172022,1.1016053217668975,1.0387816760958408,1.1059883668137156,1.0811511115484138,1.1819611476252254,1.1483578022662873,1.0227105109241754,1.1148140901732932
364,18.225,1.0006886763093377,1.013587493220698,1.0167055843606296,0.952463736021728,0.9432969556639396,1.0449261747016323,1.1046783950693213,1.101358827271116,1.0910312830100346,1.0958262142741075,1.1624075791694166,1.178390683382997,1.118817294950564,1.0752270107317106,1.047619830726437,1.1653135981173404,1.1783906833829962,1.086851086523405,1.1121304860448833
365,18.275,1.0006619177613565,0.998469971165425,1.022727092419496,0.943752610375358,0.931480144700776,1.0619593814058106,1.117350008898825,1.0876371557403202,1.0935063613024942,1.0667281109250764,1.2485400923169585,1.1242641109057796,1.134379597764829,1.0722416070592395,1.1199289022519014,1.196517588470418,1.0563458419950191,1.0476754246872633,1.0715043266759272
366,18.325,1.0005546585782858,0.9989228904989872,1.0207861084797198,0.944014888048574,0.9419225018910972,1.0842637766193897,1.0813451661843447,1.131691196188878,1.0809803398799631,1.0415790990068496,1.1023282063575115,1.1440068477973648,1.0577751758528395,1.13825806966773,1.0922678446306502,1.1655647657834955,1.0764587047741536,1.0261568961398475,1.127127144666728
367,18.375,1.0010450640236292,1.0140795792959731,1.010398709679654,0.9536249045436292,0.9569198442029008,1.0936104826669248,1.0351926698900915,1.0990531360312252,1.07437977411306,1.0830880194959414,1.109201760385266,1.0748965513011852,1.0706084001656746,1.0849022372840418,1.137789434621999,1.119207446368122,1.0891903884195522,1.136360050910163,1.07238783703143
368,18.425,1.0014464332215485,1.0097357380896492,1.0291250506378995,0.9631168438714168,0.9565626819682806,1.0541215145718088,1.1053660387310678,1.060256422393692,1.0844351767505254,1.0718044841760603,1.14583893329219,1.117406205418935,1.0221565670435295,1.1941745706767246,1.106033114269633,1.168585115590795,1.0022536575322507,1.0975032959076565,1.1326380239224647
369,18.475,1.001172534556281,1.018774813851291,1.0108856978793146,0.9587685477572502,0.9489904466260706,1.0602681405788523,1.0710359280593411,1.1069285529943058,1.109799962989103,1.077496600547635,1.1523707914725745,1.107124330948497,1.0251151212486087,1.0675336779899305,1.1566126471467062,1.1453010320156871,1.0746034374468172,1.0378406882710052,1.0984241983923697
370,18.525,1.000931237534562,1.005905646457363,1.0191174213991654,0.9191345826207884,0.9454101953409666,1.058479328000476,1.069189068250059,1.046341622384282,1.0688320769084063,1.0738299556915456,1.1363142584002246,1.112406656428932,1.0547471457922872,1.0828737363467482,1.1489712241497316,1.1320952698170552,1.096937031623979,1.1067813383180405,1.0787695501740062
371,18.575,1.0013930700499374,0.9864229605961792,1.0094359387815783,0.95101868060183,0.9415152819377154,1.0577596012017456,1.1184769196997315,1.0978827414957362,1.072672626797742,1.0517233765557472,1.1637755039415394,1.0462789386397489,1.0532727818124747,1.0924383035797376,1.063064162254291,1.05187401317793,1.1385976685197263,1.0099109541415758,1.1111218560554468
372,18.625,1.0008167595649309,0.9946022063574402,1.0183542969368513,0.9160429278008134,0.9292088294718036,1.0379612547340114,1.0979998438135563,1.101178357353062,1.08669846233976,1.0842262851423672,1.1422314817218924,1.0977108880372388,0.996148283694123,0.983626866720314,1.082406933958139,1.11857991632692,1.104667230800466,1.0601466371158124,1.0620631805301706
373,18.675,1.0008985064233782,1.0189798132042212,1.0100709164499586,0.9401894526720772,0.9354885054087172,1.0485695335350462,1.0594592003824783,1.06929502850274,1.0699975876541878,1.0433003398991916,1.1817896514193265,1.158264564681471,1.039255302360555,1.0738510181515186,1.1485777642600012,1.1485777642600017,1.0766186754147968,1.0281846733074471,1.10624390469212
374,18.725,1.0009943000903336,1.0182713379174182,1.0233912479514264,0.9497037343266082,0.9383480364306684,1.0538087647432086,1.0758213483568768,1.0772189727133,1.055206389099632,1.097833931970544,1.1341933413641638,1.12731110021511,1.0750060674822963,1.083264756861162,1.0282068276687264,1.041971309966835,1.0997821356188926,1.0171952418302397,1.113785389548703
375,18.775,1.001251578516188,0.9973811120406162,1.0393630480868397,0.9451504525162706,0.9624256101721038,1.0767023113634582,1.049941149977085,1.1177129223192,1.0780925015653484,1.0614102191426735,1.1842946075945475,1.0870866109018154,1.103516131469601,1.08982486432978,1.114469145181458,1.145959059603047,1.055596696480226,1.0638114567641197,1.0691342861317437
376,18.825,1.0008327532432992,1.0117681177834543,1.0095600096889277,0.9705380025409216,0.9857388020359452,1.05992785455463,1.087238454851374,1.1124748323407698,1.078250156019534,1.0723731913987151,1.1943542538671783,1.15213648662672,1.0840433136582377,1.069062815605171,1.0568060444708447,1.1180899001424789,1.026845048364713,1.1180899001424789,1.1180343138788322
377,18.875,1.000973816701054,1.002538815704981,1.004606039244034,0.949132057573121,0.9693473377603924,1.056726906579871,1.0553514078404247,1.091114375066037,1.082173633259634,1.0777032623564329,1.1744883554774967,1.0945635423596507,1.0606970961232756,1.110819436553111,1.0715343589189157,1.1582324612840365,1.128429988596026,1.0823716217145556,1.058291887288527
378,18.925,1.001229172166482,1.0093934946075342,1.016719115844182,0.952134201267629,0.932025597772451,1.03781018243833,1.0798835682128562,1.0768050277903296,1.0545711247387508,1.0668852864288565,1.1063051154755497,1.1238227360616428,1.0335396145794722,0.9985043734072868,1.056447272268978,1.1036100969238427,1.0658798371999507,1.1063051154755492,1.0781174214398428
379,18.975,1.001255417181928,1.014947586073865,1.0242162219209927,0.9324868077998456,0.9355766664235284,1.0272441401993289,1.0724986849646512,1.0820259575468243,1.0724986849646514,1.0639921915877113,1.124609978936843,1.0589295391657991,1.1621416588060105,1.1540991559769027,1.0803762133767525,1.0830570476531218,1.0213978592966315,0.9744832594601724,1.0656726580344211
380,19.025,1.001075135379914,1.0174408774166477,1.0149610202690162,0.9597841987342188,0.9649608537754278,1.06111473238943,1.0655148891744577,1.0756690971399063,1.0600993115928845,1.0550222076101596,1.1787086660499082,1.105372719632776,1.0773717219098708,1.0907055303493496,1.0693714368461835,1.0733715793780272,1.0627045326264444,1.0587043900946005,1.1004881918472926
381,19.075,1.0012171846397526,1.0129362652389262,1.0104061384367813,0.9566902441560858,0.954115468057432,1.0619564989048025,1.0727309465791692,1.038724096106948,1.0589261854963865,1.0730676480689938,1.1194814382874558,1.112849439245469,1.130092636754636,1.06509904614316,1.1101966396286744,1.1088702398202763,1.104891040395084,1.06509904614316,1.1054459627639026
382,19.125,1.0008909513670083,1.0359620830470575,0.9993409744262248,0.9693036334382302,0.9603389755567208,1.0517218411318352,1.0728232666067736,1.0366493943640225,1.062105082238551,1.0805269616214332,1.1426640115288746,1.0305087679030616,1.0766903388078075,1.0661345511724378,0.9909245642704214,1.1241913831669763,1.04898139626496,1.0463424493561175,1.029472038760302
383,19.175,1.000234645047927,1.0127894383823035,1.0050276404614498,0.976676642576682,0.9583629602195456,1.0925587645579806,1.0592388876272705,1.0562400987035063,1.0992227399441223,1.0355817750064662,1.149838662081592,1.1052102208592476,1.1157110305586224,1.0382675590257295,1.0723951905486997,1.0671447856990115,1.064519583274168,1.080270797823231,1.0603540835082166
384,19.225,1.000796593283306,1.0212276010573262,1.0220371107410924,0.9498991753923726,1.0045548150705528,1.0616915892500651,1.048101406559072,1.0590398462859696,1.0772705791641306,1.0732929647179863,1.150394400295272,1.0315681909571672,1.0576838413611465,1.1138324897297012,1.117749837290298,1.1138324897297012,1.082493709244926,0.9715021950280162,1.0610015949073668
385,19.275,1.0007504400045968,1.0032370747277326,1.0119097014929,0.978073703245858,0.9605799583118764,1.0667426224746466,1.0650938703533568,1.0641046190805827,1.0782838873236769,1.047287347443424,1.1132574171692229,1.080781996598358,1.102865282586546,1.0470075592046597,1.1145564339920573,1.0392134582676529,0.979458684417262,1.0327183741534791,1.0769379672246644
386,19.325000000000003,1.0004974986638475,1.011302245172581,1.0052011530170606,0.9777226749785328,0.9675315309962358,1.0605736604232523,1.0815686230793264,1.075007697249304,1.0963307061968783,1.0618858455892572,1.1152579831368248,1.0403043759271655,1.0441812866449065,1.0364274652094243,1.0726119652416737,1.0751965723868344,1.0415966794997458,1.0403043759271655,1.0535307073893905
387,19.375,1.000820874630676,1.019761383373377,1.0176768594128949,0.9489741233451104,0.9352480019029058,1.0753408287902966,1.0799098034801498,1.1069972962842756,1.078930737475181,1.0420525846213715,1.1275082346105836,1.1017953900356556,1.0503697008858,1.0503697008858,1.0092291495659156,1.0825107566044596,1.0092291495659151,1.014371718480901,1.094855545760075
388,19.425,1.0007541863580431,0.9962201119762698,0.996464089227718,0.985372094038712,0.9495262745547836,1.0616951608985972,1.0694874189602377,1.0724095157333533,1.0561756447716018,1.068838064121768,1.1345016124846372,1.0488064512259332,1.0871774189537111,1.0999677415296372,1.138338709257415,1.083340322180933,1.0449693544531558,1.0705499996050076,1.0521867507638571
389,19.475,1.0007924398964367,1.0165975414387134,1.0150198218614783,0.9772312962859327,0.9721367255470018,1.0775694013847184,1.0778924137952055,1.0355777880214052,1.0588346815764718,1.047529247209425,1.165585389115002,1.0625150654050506,1.072694850462823,0.9619896879595426,1.1503157115283422,1.047245387818391,1.1337735608094617,0.9874391506039756,1.0647873388554463
390,19.525,1.0005929354038252,0.994795504229264,1.0103712561464355,0.9654746661754277,0.9880525815314232,1.0482768964114078,1.0942314016802093,1.0672371468369968,1.0919818804432748,1.0325302477528673,1.1241763272368026,1.1292401845666982,1.0342928596311574,1.007707608649206,1.106452826582168,1.1140486125770117,1.0342928596311574,1.0444205742909485,1.0857711031506307
391,19.575000000000003,1.0007331433089026,1.0261783395068855,1.0210729746337173,0.9632993231416396,0.986220468203702,1.0614723506074608,1.0736217329336903,1.0582751447321364,1.0221467183409798,1.0438877182931805,1.073098553790456,1.056724984307737,1.086953112583525,1.0252373506871255,1.0390919094801951,1.049167952238791,1.052946468273264,1.080655585859403,1.045453696681094
392,19.625,1.000428614349549,1.0135461451196264,1.0163547453684694,0.969039146307708,0.9494272777991284,1.0808817614947466,1.078337013380574,1.047481942496233,1.0551161868387504,1.0363486694967283,1.1315453830405433,1.10272418280806,1.14908872231249,1.0262853474088651,1.100217991483496,1.0989648958212144,1.0287915387334288,1.0651313129396038,1.0747341174536216
393,19.675,1.0003410037574547,1.0092930636367916,0.99639152058724,0.9822711681712564,0.9662377921586056,1.0703314025791986,1.0092509884166372,1.0700149237493408,1.0814081616242233,1.051342672787729,1.053490892723734,1.0622180362137523,1.053490892723734,1.0385300753122728,1.1071004884481366,1.033543136175119,1.0360366057436956,1.04850395358658,1.0764155466144252
394,19.725,1.0002047835216294,1.0095656604714585,1.0061347816815511,0.9667631858318562,1.0081485961842478,1.044445048105615,1.090417003795521,1.0579847336855186,1.0611334977738682,1.0230334523048363,1.0952928172777845,1.0456759286128785,1.0258291731469165,1.081648172894935,1.1114183060938785,1.096533239494406,0.9972994621645962,1.090331128411293,1.075142284942445
395,19.775,1.0006437366110787,1.0095283272740458,1.0168851185589096,0.9835917432230477,0.9816452227995588,1.0852231450738332,1.0733182722352632,1.095561587275749,1.075197988999248,1.0604735410147017,1.0984001494597446,0.9749844023294364,1.090995204631926,1.0218823862389534,1.0564387954354395,1.0798877873901986,0.9614086701451025,1.0144774414111353,1.0464396012291697
396,19.825000000000003,1.0002645901245644,1.0120550716535763,1.0248792376370357,0.9848937085536362,0.9702938623218622,1.1021990036852558,1.0520140377369158,1.0654174758473427,1.0510789141478167,1.055442824230282,1.1002342995788643,1.0818151985814506,1.0535725770520823,1.016734375057254,1.044976996586622,1.062168157517542,1.0449769965866218,1.0449769965866222,1.0705256679701085
397,19.875,1.0002972610097305,1.0060954248695986,1.0215935360009003,0.9626016656232962,0.9806856513341122,1.055721649547064,1.0203655190980727,1.076811271218392,1.017574245641574,1.0637853284213954,1.113032038562999,1.0604959489272043,1.0763789527705847,1.0604959489272048,1.0800442613498251,1.0360605583989284,1.0470564841366523,1.0641612575064463,1.0655575655366327
398,19.925,0.9998775113879392,1.0080089340143688,1.0104437382028093,0.968690597469944,0.9732626755030708,1.0525899311438147,1.0624647120868231,1.027594391881824,1.0285201525952308,1.003524613333241,1.090433906973697,1.0952964884986638,1.0211421202429274,1.05396454553645,1.0503176093927251,1.095296488498663,1.044239382486517,0.9956135672368538,1.0630818858957614
399,19.975,0.9996901823729812,1.0011807680616212,0.998758137868697,0.9865932430519152,1.0005343940395597,1.0589946634604597,1.0491692563190458,1.0298254860093887,1.061758059218982,1.021535298733821,1.0220842561403969,1.1176400623357707,1.065628674153478,1.055952136817238,1.0499043009820874,1.1176400623357707,1.040227763645847,1.0474851666480278,1.0316990808660749
