,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DPT),O (DPT),N (DPT),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
248,12.425,0.9965040922863908,1.0354495824989278,1.0158243711757522,1.0773832819556974,1.112387045555315,1.012260000840128,0.9308433757377595,0.9893134370278204,0.9885338362106192,0.9994482476514308,0.9596886059741891,1.093331085456157,0.9582002771413513,0.8752790993118117,0.8967771824528032,0.9059906466560854,1.191608036957835,0.8414963972331096,0.7770021478101348,1.2234164252786897
249,12.475,0.9974764460308924,1.027892455959237,1.0364642799735968,1.1224649217796374,1.093797652194617,1.0073920790792068,0.9574246865457512,0.9999597089690276,1.0285741785992322,1.0231606302908154,1.043268095436364,0.9931869147649915,0.9170222740621552,0.9596744728557436,1.0266993566742404,0.8713234896404527,1.179028638079913,0.8987427602934736,0.8926495890372469,1.172593503130734
250,12.525,0.9977532184409176,1.0498247705697878,1.058760676085346,1.075469048193917,1.0946953105079975,1.0077765829630894,0.9513302487332868,1.0242144210152724,0.9551662578007596,0.994293550288984,1.0387912554716694,1.2270579307952805,0.9218046031836464,0.9248269133580188,0.9278492235323914,0.9459830845786272,1.0547862508560413,0.9369161540555098,0.8915815014399205,1.2344903466322577
251,12.575,0.9972931281531348,1.0649421896724105,1.042636741016543,1.0740862521890413,1.1257441185540344,1.0097126033342043,1.0099968744331371,1.0176080038561444,1.0145635520869414,1.038919166240566,0.9909690508756172,1.082394860065928,0.9474702930216992,0.8875038187798195,0.8994971136281955,1.0044384435514846,1.175342895140842,0.8665155527951615,0.8365323156742214,1.1297867318009658
252,12.625,0.9983981880726436,1.0308482627915605,1.0437569172451222,1.1002874694066,1.108960462716147,0.9902981451628016,0.9914414033717872,1.011073906408852,1.0239105430100095,0.9838904406652228,0.9854006332065356,1.121432370450535,0.9072596100461884,1.0411175852989047,0.9280819617521668,0.9994728818869486,1.210671020619012,0.8685895283065149,0.8209955815499935,1.1629253074506412
253,12.675,0.9989128174504384,1.0597450615769468,1.0311755731971175,1.1338650997029314,1.1405141879040188,0.997754352998337,0.970150106733646,0.9813873666572018,0.961909449456372,1.022590653043573,1.0061093384890247,1.100797441804481,0.9325790659791312,0.8942134714926478,0.9650422613138478,0.9178230680997148,1.1185046392597808,0.8263358812473314,0.7997750850643816,1.1060674410471294
254,12.725,0.998601872498653,1.033281142099051,1.0480821962966864,1.1199273679907311,1.107509600916683,1.040764102893673,0.9513920004424694,1.0101107254697783,0.9573382004452352,1.0286926004784196,1.012340550470815,1.098019886874299,1.027746614114344,0.8959842276894281,0.9428330761960652,0.9545452883227238,1.08630767474764,0.8549914852461209,0.8403512200877961,1.1259857811359146
255,12.775,0.9990907346771212,1.0238232572685488,1.053609725511138,1.131584228526384,1.128119016530217,1.0122269264361572,0.9734580161542444,1.0508921765301504,1.0435174945895878,1.0479423037539255,1.008119021274888,1.092346828044524,1.0051914960196957,0.8744584979824517,0.8773636757166126,0.8889843866532571,1.16788144913271,0.8512170761091639,0.7814928104893004,1.113275965598787
256,12.825,0.999761133461469,1.039911926673884,1.0389496816657258,1.078845033220265,1.118957897415777,1.0425524418052774,0.9966151309551492,1.0207621935994375,1.06393421469074,1.0090545268628133,0.98856611007372,1.078080978664162,0.9944864642757648,0.8820662552706778,0.8878313941940157,1.141497506820877,1.1386149373592085,0.8590056995773271,0.7927066019589426,1.1677053577427845
257,12.875,1.000126952514165,1.0535379114835997,1.04058010444179,1.1246883507584506,1.094742149305833,1.058351828553285,0.9794507316587976,0.95258662708402,0.9794507316587971,1.0026845518315786,1.014301461917969,1.0640033556398556,0.975336409336534,0.8838092389589126,0.909551255627619,1.052562459342653,1.0783044760113587,0.7808411722840874,0.8952501352561149,1.1124228631833744
258,12.925,1.0006560275650922,1.0403947699840574,1.0380939099489683,1.0603350134017846,1.1227740386677287,1.0426564941999814,1.0007054549353414,1.017996261932065,1.011512209308293,0.98917825027086,1.0511369753424509,1.1324168673232589,1.0699778420573147,0.8996895913320127,0.8656319411869523,0.9507760665496032,1.1125499047386402,0.81738360348145,0.8656319411869523,1.165953226904874
259,12.975,1.0006368549206952,1.0532088309008345,1.0451506149031236,1.1264544544655717,1.1257079637734144,1.0286641737929472,1.0451960715061874,0.9851437664401688,1.0273233616651114,1.0630687813472652,1.0258935448778246,1.154685375187162,0.932197217529148,0.9096667711840322,0.940646134908566,0.9152993827703114,1.0899103419449558,0.9265646059428698,0.9040341595977536,1.0811165707949488
260,13.025,1.00145663358905,1.0386078563156222,1.0404736987368235,1.1000441703238568,1.1311565306966531,1.0322636709402653,1.0166134698846083,1.039315236134649,1.061307572189375,0.9790136695329804,1.0187417604705502,1.0033062792513,0.9613854040736688,0.9082856288486696,1.0312535293697207,0.9474117790144588,1.1039163796776144,0.8440069535763024,0.8216491534815656,1.0615392228653973
261,13.075,1.0011996861496648,1.0255215637637538,1.0424504727348354,1.1254622532147025,1.1129652850209406,1.036513244306159,0.9947728050653204,1.0588381449527535,1.0736224541575468,1.0137812026143391,0.9785804664124518,1.1176767088586956,0.9706869679914236,0.8902586192149908,0.9263127065975292,0.9762337506656602,1.1149033175215777,0.9013521845634648,0.8292440097983871,1.1048002490792177
262,13.125,1.0016300343920523,1.0312418473431852,1.0198229799995608,1.0771445027872533,1.1293055809784407,1.038114884840001,0.9746321309897792,1.006770538176539,0.999783927918548,0.9976879448411504,1.0535808269050806,0.9990852668927488,0.9660576547640628,0.935782343646101,0.9192685375817584,0.935782343646101,1.1229388123753214,0.8834886244423489,0.806424196142081,1.1195686478723934
263,13.175,1.0012230218875695,1.03906028963011,1.041014145007376,1.0993923095807068,1.1062702990051494,1.0335084108834105,0.9949833162732192,1.0095440477308764,0.9825026893095132,1.0012236297550725,1.015784361212729,1.0925801382368807,0.9587390713028628,0.9532761706116784,0.9314245678469408,1.0297567802882597,1.016099528560299,0.857675408515951,0.8686012098983201,1.1248837193648535
264,13.225,1.0018160477418498,1.0387162521048636,1.0281157875532023,1.120554974245721,1.105106476684783,1.0605573209276584,0.9530672828896112,1.0280740221206344,1.0156875881191811,1.0053655597846365,1.0033011541177277,1.0545150967230636,0.9786116964447972,0.9379491605814406,0.940659996305664,0.910840803339202,1.0111417251354833,0.840359074509383,0.8240940601640395,1.1319122228085563
265,13.275,1.0023633126536708,1.0318045062490653,1.022566763840469,1.1156954501102654,1.1246096035946875,1.0590014339493412,1.0428819016330488,1.0100997593420298,0.968439120180526,1.0312715595716464,1.0230760239988916,0.976634655753282,0.979325109350398,0.8044456255378274,1.00084873812733,1.0708005316523583,1.011610552515796,0.8340406151061087,0.9013019550340204,1.0762912532791256
266,13.325,1.002059979645121,1.0225475787906213,1.0340082614918862,1.1094615915117256,1.099552524665688,1.0482377142129928,1.023546715231245,0.9754196842501728,1.012023341616059,1.037781470873534,1.0215131787109175,1.0467577886450783,1.0227250843139413,0.8651773559209328,0.8998912621770195,1.0040329809452793,1.1001637982698271,0.8117713462961834,0.8144416467774211,1.0790193781326816
267,13.375,1.0027622036392507,1.0188347714145314,1.0209834119199337,1.0909956927869602,1.146845118142121,1.07167670917354,1.019272277399795,0.9627581709301029,1.0219634253269223,1.0441653957257304,0.9889968632196022,1.0203935890360978,0.9011268059020086,0.8825741951922607,0.9249801625288264,1.0468973186214507,1.1343596262531168,0.903777178860544,0.9090779247776144,1.052225109160548
268,13.425,1.0023628421707262,1.0308301694834745,1.0431243591645476,1.115308009610267,1.0783518830023615,1.046625396952179,1.0263853470603173,0.9956672429843412,0.9949994581131248,1.0136974345071974,1.0110262950223297,0.9654550365380744,1.086465749564646,0.925995021420715,0.8628589972329391,0.8944270093268266,1.1259257646820056,0.8786430032798831,0.8839043386288644,1.0966662976902222
269,13.475,1.0026177093701627,1.0357711124816291,1.039631283735167,1.1236573952176447,1.1444210058468591,1.0215696429573415,0.9750351971356368,1.0101656291194498,0.9717210054390508,1.00287440738696,1.0512616061571178,0.9687482759172644,0.9765818199273768,0.8225221210618282,0.9243581931932926,1.000082451957715,1.1306415187929255,0.9034687424996588,0.7807432196745607,1.0718366493020473
270,13.525,1.002531083774693,0.98486614256676,1.005507789882102,1.1181128084052696,1.1260134519055218,1.0868537406434018,0.98099832951845,1.0125797646739734,1.0270545891202552,1.0402135204350562,1.0073161921480531,1.0497238389762096,1.0082532675598652,0.8760658211702687,0.9797422497111292,0.9460474104353492,1.0393561961221236,0.9797422497111288,0.852738624748575,1.016795993687083
271,13.575,1.002788927345865,1.0113653183417637,1.0144326643272716,1.116711037262206,1.084658873139261,1.092842404404693,0.9875004227757456,0.9777037915974142,1.0273400562342907,1.0573830585145056,0.9744382478713046,0.9802568530560096,1.0548695794041043,0.8773427477482921,0.8850613056463704,1.1217637478541214,1.1011809267925778,0.9545283267290802,0.8438956635232838,1.0526380235492176
272,13.625,1.0032938714720032,1.0146740407692147,1.0294112342553603,1.0790820671449706,1.0892365408006632,1.037787207611819,1.0023090388855442,0.9919358534895748,1.0224070855902343,1.0308352987244602,1.015275520630506,0.9832915323262664,1.0675736636685182,0.973075516405994,0.8683613532231966,0.980737528346198,1.1518557950107693,0.8606993412829919,0.891347389043811,1.0380462503071175
273,13.675,1.002501209641731,1.0211718812622814,1.0164565481614976,1.119927300550083,1.0923743336598613,1.0577651191514128,1.0258853542711142,1.0027160489048903,1.0117263343250884,1.028459721534028,1.0085083752464474,1.0394982963128856,0.9761142538547832,0.9406191900782456,0.9304777432849493,1.0242861261229412,1.1257005940559053,0.841740083843605,0.9431545517765696,1.0799864703728563
274,13.725,1.002833588578912,1.0399110224162933,1.0238274493549158,1.0864312366765445,1.1227901574004446,1.0313925034706406,1.028646981581114,1.0286469815811143,1.058036895340574,1.0216189587255908,0.9954236008095504,1.07975987507583,1.0218706510041653,0.9967014231469196,0.8884737433607643,0.9866337320040216,1.087310643433003,0.9161598940037344,0.938812199075255,1.0839975511946502
275,13.775,1.0029648347618343,1.0227237586801383,1.0052076929075675,1.08716850532731,1.080876637644941,1.0567026197074156,0.9844047296017442,1.0484671507936103,0.9685476946532624,0.9913818249790768,1.0034331715399225,1.039452666683503,0.9819829279005204,0.8920302932836789,0.949500032066661,1.0819302996970117,1.0419513509784148,0.8745395032192932,0.9519987163615732,1.0795081057376583
276,13.825,1.0028895006231466,0.995583975773088,1.005520888078808,1.1000308249119262,1.1128524633373789,1.0484155112504874,0.9779268469836933,0.998707005354886,0.9760377416772212,1.0308217955649113,0.9924099876666456,0.9153573894087244,0.9996992626875773,0.8756670961010291,0.9178380327404552,1.0443508426587345,1.1336540026010489,0.9500863960529576,0.8930315994231457,1.0299479237224611
277,13.875,1.0032844087998998,1.0042766779055132,1.0181352497676168,1.0829779142132887,1.0620886476341302,1.0790611767296965,1.0234058435253424,1.0146534416870074,1.011527583887602,1.0565399361990409,0.973392118734856,1.0195979803878847,0.9826560245767296,0.9506396628737284,1.014672386279731,1.1082586743346572,1.1919937741732758,0.901383721792188,0.8890697365218029,1.1179088178934906
278,13.925,1.0036981764827817,1.0115364423086477,0.9900813754055016,1.0885009222006667,1.0820198211455876,1.0538270315559903,1.0365524045130263,0.9986903106954856,1.0210351529484614,0.9949661703199894,1.069448977829908,1.0342953497399996,0.9609410696165952,0.9902827816659568,0.953605641604254,0.9364896429087938,1.1467719125958853,0.7995616533451059,0.8680256481269499,1.109895169050855
279,13.975,1.002907232307568,0.9955126362164028,1.024802634700268,1.1096825833202706,1.0897346795319676,1.0276387854812823,1.00449822711644,1.0118933060890771,0.9903243257522204,0.9823129901985308,1.0346947995880384,0.8691085237032741,0.9832093634073348,0.8569701365007139,1.0366182670985975,1.0414736219796212,1.0269075573365496,0.8933852981083931,0.898240652989417,1.056188319935378
280,14.025,1.0032629126488792,0.9873926462275682,1.0091175833797237,1.085811998790521,1.05514475787146,1.0727145313146722,1.0352847706032025,1.009586212467662,1.0254948436944251,1.0212117506718352,0.9857232656275176,1.0533442191053786,1.0075466443616667,0.9328242855692948,0.8749747174719738,0.9930842523373368,1.1738641526414637,0.9424658802521808,0.9087202988620774,1.0949358941277294
281,14.075,1.0029114634878404,1.001618356584779,0.987466046168129,1.0676441374792427,1.0869924121037924,1.0787456065261156,0.95382358120746,1.0236896397035475,0.9999959329092224,1.0261197634773251,1.00971642800433,0.9190286271738348,1.0027942572547832,1.0051875609713818,0.9214219308904336,1.1033130133519216,1.074593368752739,0.842442908242682,0.9214219308904336,1.0750817980826572
282,14.125,1.0028508725144147,0.9978262349074152,1.0076855060530086,1.0430920452231394,1.0632484132467748,1.017581641943225,0.981467341687416,1.0098195021418157,0.9663864052755008,0.983880291513322,1.0146454017936282,0.9862018417246112,1.0218476914255012,0.9196629222829512,0.9719435018442552,1.033729641325797,1.02422408140556,0.8412420529409932,0.8650059527415866,1.098692383739866
283,14.175,1.003255972118319,0.9933874373410422,1.0048651807267222,1.1026695818219157,1.0573244061655978,1.0735861243320015,1.0098959985666605,0.9901293509078825,1.0075000412746875,0.975753607156044,1.0069010519516937,0.9556602380483604,1.0476867794900544,0.9084671398731324,0.9792567871359736,1.0335288500374853,1.0760026383951908,0.8707126613329499,0.8801512809679957,1.0512262618531965
284,14.225,1.0029206974970808,1.0037355978370222,0.9847402675874068,1.0682259332058608,1.0235094987925926,1.066052217644105,0.9915081060663876,1.0176786859505629,0.9784228161242988,0.992102891972846,0.9706905993403389,1.0426777178371691,1.049707005822588,0.8810040941725299,0.993472701939236,1.0333053338566107,1.023932949876052,0.95832626201214,0.8903764781530883,1.0375372521335458
285,14.275,1.002636364973058,1.0033738481274643,0.9790745146385876,1.0770988930817336,1.049654918995197,1.0527385115891894,0.9822120049759644,1.0129245872121346,1.0046558150716278,0.9928432834423307,0.9745338594169224,1.0237527412056548,0.9423178640642956,0.963258261043502,0.9399911532888288,1.0074657657773831,1.0958807752451447,0.870189830024807,0.9446445748397632,1.0193129971749162
286,14.325,1.0022556973870258,0.9943984365301304,1.003433414014393,1.047545857467653,1.0429527011209665,1.0729613225859855,0.951906920470466,1.0029333542849637,1.005865907952464,0.9994142898839636,0.9859245430134648,0.984271649128146,1.0374130761937503,0.9057147569442092,0.8802992918258764,1.0766915222857183,1.0628285413120837,0.8802992918258772,0.8802992918258774,1.0635594127579722
287,14.375,1.0019019969146434,0.9853045697199132,0.9868364146922708,1.0423998505872036,1.0728082476288374,1.0600367208713517,0.9977158806882552,1.0116943868975483,1.008782198103945,1.0140241379324295,1.0076173225865046,1.032503299550018,1.060036720871351,0.8810694822826814,0.8971306447201263,1.0141476853357954,1.131164725951463,0.9659641980234608,0.8833639340594591,0.9997722425710848
288,14.425,1.002121895218112,0.9918510955266896,0.9991313347247932,1.084106733505031,1.053304815171462,1.041225631511239,1.0307213875667136,0.9815567871496704,1.028986166375523,0.996016963742918,0.972880681193722,0.947886485045878,0.9570007781713192,0.9228221789509148,0.9501650583272384,1.068650868957973,1.0321936964562086,0.8453506873846653,0.8316792476965037,1.0335189890790402
289,14.475,1.001689359561115,0.981449710377748,0.9701190650132984,1.0367438664842572,1.0667335646758758,1.0373436604480897,0.9805316375738592,1.0104013769727116,1.001785105992273,0.9759362930509584,0.9885734904889344,1.0001836980524736,1.0409151608690907,0.9232464905099756,0.943612221918284,1.1246409455476911,1.0477037380051937,0.9277722086007107,0.839520705831375,1.0522987272911957
290,14.525,1.0017427388375282,0.984135272665361,0.9841352726653614,1.054636717993203,1.0799527645985192,1.0576150764173584,0.9954704823748984,0.9937590718034798,0.97265167475599,0.9943295419939528,0.9663765026607896,0.970836542331757,0.9730838491427102,1.0966857237451333,0.964094621898898,1.1326426327203831,1.0607288147698828,0.90117003119221,0.8786969630826785,1.0556609085941633
291,14.575,1.0017555143250616,0.9933599299032472,0.9826099724490276,1.0701894898405775,1.0885288343320412,1.067527326930526,0.9795872121351684,1.0215128649391032,1.006215667294425,0.9586243857332012,1.0192466134361875,0.9887380610067888,1.0356082625443563,0.9351721163924256,1.0021295471603795,0.9909699753657208,1.055695491774742,0.8525912851119487,0.9753465748531978,1.0491819457884723
292,14.625,1.0015536615778842,0.9914419428885812,0.985205129301799,1.037619665594659,1.0523085057078336,1.0628844705893192,0.9599586380055272,1.016790890314179,1.0111639346400547,0.9638975069774144,1.005536978965931,0.9243553548310716,0.9819890220387644,0.9686889449908346,0.9110552777831424,1.0861729589142088,1.019672573674563,0.9154886367991188,0.8489882515594732,1.042766755079216
293,14.675,1.0011443211042146,0.9601298993850572,0.988267112401481,1.0571128836073291,1.0489430904135657,1.0349377306528285,0.961252480501384,1.0137860462962276,0.9852837925139192,1.0333464165389885,1.014344914017449,0.9753088504593856,0.9643008498898658,1.0369536536486923,0.940083248636924,1.0479616542182113,1.0171392526235574,0.9620992497759624,0.984115250915,1.0408626171162354
294,14.725,1.0009500602112864,0.9831311892805512,0.9868851904275704,1.0487868434332874,1.0734198585457022,1.045888841655357,1.02412038983882,0.991925819318142,1.0518743299428528,0.9891504253077382,1.022455153432578,0.9424565236539224,0.9927500272363826,1.0605369233692634,0.9249631311035016,1.084590338126092,1.0758436418508817,1.0146167679244087,0.900909716346673,1.043378225829373
295,14.775,1.0006111631040864,0.9807349388663946,0.9818742444242704,1.0304746319314864,1.0589709974513792,1.026157000792108,1.050280380927247,0.9901855979765544,0.9857749717049435,1.000109507087678,1.0111360727667036,0.9686670879847576,0.920885303375644,0.9360885984785438,0.9882141816884856,0.9708389872851724,1.0012455774909716,0.8253217341574172,0.9860422823880718,1.0633884921681298
296,14.825,1.0000736496331946,0.9933684576512796,0.968061017657264,1.0532694254263206,1.0858624532489598,1.0564143667074524,1.0234936491988786,1.0037794858114202,1.0010414075631624,1.042112581287033,0.9687320842337158,0.9254704479112376,0.992345934823239,0.9578295544815608,0.9815595659664644,1.0764796119060789,1.104524170933692,0.9794022921951092,1.0182332200794977,1.011189060826093
297,14.875,1.0003159503476489,0.996817928377242,1.003255604388289,1.0533001533041548,1.0555720328475449,1.0496083490461463,0.9910593918135144,1.009009424705856,1.00465790158044,1.0258715768168434,1.0052018419711168,0.9749719426831878,0.9921143065105849,1.0606837618201703,0.9685435562479144,1.002828283902708,1.1228248306944844,0.902116896416752,0.9792575336400372,1.0188336542109409
298,14.925,1.00026074773355,0.989845769404068,0.9853796892303828,1.0665648414201576,0.9963255805067434,1.0434338398342138,1.0076632431039805,1.0265738133498994,1.0114453571531643,1.01792898123748,1.004961733068849,0.9556796409128177,1.0259189018262316,1.0280473642781538,0.9386519412974446,1.0919012378358028,1.0131481271147014,0.8960826922590112,0.9727073405281907,1.006284921657485
299,14.975,1.0005183786015726,0.9909095332133772,0.9683247005475454,1.0359172304392907,1.0642179175570536,1.0235882182295728,1.0084593132120885,1.005775813176931,1.0197300133597489,0.9767940127972328,0.9510324124597238,1.0486792864662942,0.9810225583071784,1.012736649631764,0.9471941942276204,1.105764650850548,1.0571363774861835,0.945079921472648,0.9852511038171232,1.1077926267583775
300,15.025,1.000576769171069,0.9850265275145844,0.98372450973546,1.026250654843806,1.0627135883356795,1.0340442589489394,1.012954423664444,1.0465418598175291,1.0273490391586233,1.0209514322723223,1.0118881558500608,0.9787046090206082,0.999706853849376,1.0333104455754054,1.0165086497123907,1.0732147107500654,1.022809323161022,0.934599894880194,0.8925954052226577,1.0806297890263437
301,15.075,0.9996843010398936,0.9863630599437924,0.9857661083238954,1.024431312041587,1.0390857950478505,1.0200073171717712,0.9363385141963916,1.0110125699100183,1.0136605860700751,0.979765979221338,1.0104829666780069,1.0076905132728542,1.0181220920852023,1.0640210388595357,0.961791566498521,1.0765389334343534,1.1015747225839894,1.0431578812348383,0.9075473566743096,1.0453719306154192
302,15.125,0.9997195668369552,0.989241782925924,0.9693759023816022,1.0124505963149433,1.0429394775387522,1.034424564764535,0.9990781687844178,0.993817093646006,0.9811905133138172,0.985399373424547,1.0611588554176776,0.9595882199424592,0.9554431304394678,0.9782411227059196,1.001039114972371,1.0010391149723703,1.1046663525471507,0.907774601155069,0.94508040668199,1.0552213563328985
303,15.175,0.9992759673799516,0.9876428867123704,0.9814572318895376,1.0336222505560928,1.0491757004720643,1.0194331383520496,1.0040035283206996,1.0034808820279766,0.9898920784171812,0.9987770653934704,1.013411161589712,0.9841588069636752,0.967687529859681,0.9944533551536722,0.953275162393686,1.03151372863766,1.1529893972796197,1.0479850057416542,1.0006300840676698,1.0427326852365535
304,15.225,0.9994276331860767,0.9730706466301936,0.98750673882158,1.0173566852283868,1.0452777453345743,1.0013630682743564,1.0072850855037496,1.0368805751293757,1.0083235237362276,0.993785388481534,1.0083235237362276,0.9286155224372272,0.9981594161880328,0.983841555709926,1.0227043198647874,1.002250233467492,1.127020160490996,0.8979343928412836,0.9204338878783092,1.0317625581264471
305,15.275,0.9996801461968868,0.9817307949552831,0.9776608420001828,1.0069370277865033,1.0373686630204897,1.0373686630204892,1.014628835929716,0.975426094938024,0.975426094938024,1.0058598017605214,1.0316510787287403,0.9855394017249556,0.9814753217178424,1.0221161217889745,0.9977316417462948,1.0932375219134558,1.1074618019383524,0.9570908416751626,0.9794432817142852,0.9860163090727284
306,15.325,0.9987392204769056,0.986887859284142,0.9660930316960656,1.0209787103350771,1.033821209836148,1.044255740680767,0.9690715500920496,0.998282062178378,1.0039191785459147,0.993669876059484,1.0182682020269187,0.940761734284832,1.0134386064613428,1.0356454285152763,1.0336266265103735,1.0861154786378535,1.0154574084662458,1.033626626510374,0.993250586412312,1.0434940363098486
307,15.375,0.9989524478495432,0.9734972730401122,0.9644107883733004,1.0260448498505346,1.0135515576373288,1.012754113453507,1.030494179450524,1.009619544392485,1.0091104069520442,0.9984185207028052,0.976525610763886,1.0088635524354683,0.9727610793860878,0.9968293947523414,1.0309261748545342,1.0690343408511027,1.0108692453826562,0.9386642992838948,1.000840780646717,1.0421212161005715
308,15.425,0.99903383406449,0.9656758917505072,0.9869621936351864,1.0093682246099696,1.0410595346448197,1.014914203866069,0.9575590271856896,1.0389995994925547,1.0258477058280924,0.9646408160819384,0.9788043938744372,0.9963555806411138,1.0322243815441945,1.0401952261893233,1.1039619833503544,1.0142899810926542,0.9744357578670096,1.012297269931372,0.9863920248347028,1.0501384482083749
309,15.475,0.9986997363016528,1.001932519253791,0.9743633244156732,1.0495616893864548,1.019386790816594,1.0222730854624067,0.980028227464602,0.9966133205447716,0.949370934195196,1.0458660212070958,1.0182241994068124,0.9859677924795384,0.9463706923799587,1.0037864875243492,1.02160518256916,1.0414037326189498,0.9978469225094128,0.9820080824695802,1.0037864875243494,0.989361829630931
310,15.525,0.998693821142562,0.9910802751253852,0.986671304663398,1.0253450168572649,1.0177846289882435,1.019348847168041,1.0181676619015014,0.9802173223701068,0.9677336580505688,0.9632395388955352,0.9707297374872584,1.009134028448454,0.9697915711990012,1.05831210001027,1.007166905585981,0.997331291273618,1.0229038884857622,0.977660062648892,0.9501203425742752,1.0869959629742836
311,15.575,0.9984258513641509,0.989107926191205,0.9985217879086296,1.0242119840805888,1.0413080870015097,0.9913149375509388,0.9932835797054694,0.998245036147554,0.9744300452255452,0.9699647344276686,0.9997334730801796,0.9889836507889952,1.0378464793852893,0.9772565719258848,1.0339374530975864,1.041755505672993,1.098436386844694,0.987029137645143,1.053482584536104,0.9832796634508156
312,15.625,0.998559617051324,0.98630698673942,0.9828803803066164,1.028992096244157,1.0305363565186607,1.0230724318585602,0.9598230946924552,1.020459068317093,0.966231774831644,0.9544003653439096,0.9755983073427672,1.0234467979857125,1.0661713322469748,1.0117946522780954,1.000142506570478,1.0020845308550803,1.079765502239196,1.015678700847301,0.9884903608628608,1.0253888222703158
313,15.675,0.9984873416315142,0.9817731989874454,0.9888588242871011,1.0163003316673074,0.9991659274846928,1.013487220532848,1.0173881991200038,0.9708538327664166,0.9997541234491706,1.0188577054259065,1.0183678699906054,1.0285059791515303,1.0014908127197832,0.9976315032295338,1.0400839076222792,1.1018328594662734,0.9686866820526604,1.0014908127197824,0.957108753581912,1.0221066139253512
314,15.725,0.9986217587482228,0.9672189861294336,0.989986761469406,1.01620049419378,0.9973960839486342,0.997650197600596,0.9875657950585254,1.040132136047348,1.0021675564443098,1.053273721294554,0.9865923442994732,1.025810610486139,0.9030968178298532,1.0603238646707194,1.0564890586502105,1.0162235954348666,1.0910023128347908,0.93185786298367,1.02197580446563,0.9794603275137648
315,15.775,0.997998078354104,0.9883548084144822,0.9941697291479376,1.028959273109351,1.0234041555612758,1.003708738799919,1.009366800834025,1.008399511135094,1.006948576586698,0.9590677364896366,0.995824745048998,0.962160132345308,0.9564443295788998,1.0040760192989646,0.9621601323453076,0.996454948943754,0.9850233434109392,1.0745709200846607,0.975497005466926,0.9918667535258224
316,15.825,0.9985715491047628,0.9863625424825612,1.002072115241551,1.0171982807492554,1.0227183503537165,1.0347621385816306,0.9828136513774136,0.981852464432301,1.0270282508525832,0.9914643338834248,1.0217417226544652,0.9807019527858784,0.9693424707072772,0.9977411759037794,1.0374993631788834,1.0109939049954804,0.9939546818775788,0.9466235065500752,1.0526453392836834,1.0340606083999877
317,15.875,0.9982389795882476,0.990027903047428,1.0041134835438887,1.0000794580345038,1.0175328517174802,0.9953421083205533,0.947500630075702,0.9909595803463116,0.9952577182851624,0.9923922929925948,1.015315695333136,1.0159235128194395,0.9914660949182308,0.989584755079676,0.9971101144338942,1.0704823681375206,1.1005838055543926,0.9895847550796764,1.0290928916893216,0.9819442116537104
318,15.925,0.9979416405394784,0.975083702563514,0.9769559488608384,0.994800471898902,1.0123922112525314,1.017843172742389,0.9970856826773428,0.990916185354732,1.0269840158561496,1.0284077460075216,0.989017878486237,1.011423651979542,0.998336839477034,1.0693795359192195,0.9945977501906031,1.046945000200635,1.0488145448438504,1.04881454484385,1.1123790627131749,1.0028580851958295
319,15.975,0.998373601992437,0.9830764313509344,0.9921133632180758,0.957805187594267,0.9972007737163968,1.0040950012877692,0.9738759351061076,1.026696324806778,1.0092467317806644,0.9696314395051612,1.0158492804932475,1.03111231517948,0.9642293541948656,1.129578896629052,1.1685939572034107,1.0812745359179414,1.0404016153162323,0.9549400540581132,0.9976708346871735,0.9621819166137032
320,16.025000000000002,0.9985527455928972,0.9740458673991874,0.99218321248499,0.9858492501790284,0.9939239648119174,1.0164352904551217,0.99639719908409,0.995928526836167,1.0235801894636185,0.9537480245231058,1.0235801894636185,1.0246879602314356,0.9896085525838734,0.991454837196903,1.0080713987141692,1.0080713987141694,1.0800764986223244,1.0542285140399097,1.0634599371050577,1.0077888041305407
321,16.075,0.9981434220165166,0.9947704537738652,0.9962579282847414,0.9804554882294332,1.0069608573308737,0.9938297570420868,1.00371549280081,1.002318209052132,1.0074415827972865,0.9957975515582984,1.006510060298168,1.047680531963779,0.965113764996406,1.0311671785703045,1.0678635194446928,1.0898813239693257,1.0274975444828651,1.0403412637889018,1.0935509580567642,0.9694012456393836
322,16.125,0.9988079957324144,1.0019152816888202,0.9958283115692036,0.9871927064563032,0.980184484060408,1.0178838872935003,0.9757453235613636,1.0141641384833715,0.976671078137797,0.9734309371202784,0.9891687649196552,1.0101946150722991,0.9810193193301388,1.0521341027016544,1.0794859424599297,0.9664316714590588,1.0685452065566192,1.0466637347499994,1.0101946150722994,1.0045381801835125
323,16.175,0.9981323872554756,0.9958170591030998,0.9845824658822888,0.989745103329294,0.9832604836277918,1.0116006734343572,0.9835228243678532,1.0014636055420096,0.9849028844581728,0.9812227242173204,0.9701822434947625,1.0112076661797211,0.985836864519298,0.985836864519298,1.0710102700935762,1.0583248692633638,1.020268666772729,1.0184564666541276,1.0347662677215423,0.9775895047958658
