,r ($\AA$),g_full(r),O (DOL),O (DOL),O (ETTFPE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
273,13.675,1.0032362738160916,1.0526734830365272,1.0584736769055445,0.8792173952050483,1.1358013679337615,1.1640485968644452,1.1627347722630184,1.2060909841101135,1.1174078235137814,1.172289860273397,1.0687764068276229,1.1800533692818302,1.1257088062227985,1.1231209698866544,1.0713642431637669,1.242161441349295,1.0480737161384677,1.1659523018991669
274,13.725,1.0035851537038734,1.04893805755222,1.0437926010680814,0.8643935320974296,1.1634084436722438,1.187537430452442,1.181668217451853,1.1921023738973435,1.1542785567824383,1.1098148219294943,1.274231832585716,1.1689021851340744,1.2768008483772193,1.0841246640144595,1.117521869304005,1.2331275799216606,1.15862612196806,1.1349806909074878
275,13.775,1.003670375991792,1.045837145684755,1.0374451509118454,0.8758232370879325,1.120665297961993,1.1867010347569815,1.2009440368108022,1.1679261684133084,1.1368505275686085,1.1170751197583455,1.2063391133463417,1.155331117010344,1.2139903127967409,1.1527807171935438,1.1884863146287423,1.2037887135295418,1.1553311170103435,1.145650007501675
276,13.825,1.0029805835876997,1.046979645811864,1.0421498469613883,0.8849289175628358,1.160136260033682,1.1800610379068366,1.1434251560110358,1.1845601812975488,1.1408542169306293,1.233076918034624,1.1773732379591382,1.182437208875091,1.1976291216229509,1.0938177178459092,1.195097136164974,1.1723092670431845,1.1647133106692544,1.1527251346233245
277,13.875,1.0032637397770676,1.0442425029950793,1.0569493914484691,0.866779254026715,1.1173320089887355,1.192629083266674,1.1441326625452897,1.1020173498135617,1.2073056316428823,1.1362239559762937,1.143765265418614,1.2191783598418195,1.17895804281611,1.1814718126302166,1.1714167333737897,1.1864993522584304,1.1010311785787978,1.1046479290256237
278,13.925,1.003473176531132,1.0294968899535588,1.032710348453992,0.8474631216844978,1.180278588297526,1.1720426131778972,1.1587383456769589,1.120726152817136,1.1276950548414366,1.1156002662042217,1.2304047678717698,1.23040476787177,1.2004557674367573,1.1131045161679705,1.1929685173280042,1.1904727672917532,1.08814701580546,1.147153677376824
279,13.975,1.0039343691026623,1.0418772383759836,1.050030751980151,0.8804371318913632,1.1504616785238782,1.2139918204215878,1.150461678523878,1.1712190516191694,1.1359944184877655,1.278608436393157,1.1745356566867369,1.1448005767706175,1.1175434201808403,1.1200213435071842,1.0927641869174076,1.0853304169383775,1.1646239633813638,1.079717162056253
280,14.025,1.0039734871365515,1.0264836175309433,1.0372775931639124,0.872786790583231,1.1322808238478694,1.2115966896110688,1.134154426976134,1.1210392050782825,1.1497677863783378,1.0751453910778628,1.1391128514165918,1.2547463374135248,1.1981597378831104,1.1292717036721724,1.1243511297999624,1.2030803117553206,1.0825262518861785,1.14825106003641
281,14.075,1.0036528552665132,1.0451817237459755,1.024096359056049,0.8684289680077167,1.1068875551334951,1.21044510230845,1.1614568015490403,1.180059953736158,1.21354562767297,1.104162851025282,1.07484879303346,1.1652338051749105,1.2458474646524194,1.1383625853490742,1.0626346022035345,1.0772916311994458,1.1774479960048356,1.1483333533735025
282,14.125,1.004026067290233,1.0406870726646686,1.035134890883197,0.8661574455903133,1.214820932876972,1.1692574513600456,1.1704888968064489,1.1514014923871956,1.106453733593471,1.1254665049553658,1.152147822960774,1.2273406282487398,1.10848748440647,1.1594245460531578,1.1715524178737975,1.1181897818629825,1.2297662026128682,1.126332781513984
283,14.175,1.0035860197979771,1.0408239528303431,1.0303720680689703,0.8559934387553804,1.1561321847810029,1.1701940780914015,1.099273224873741,1.1799762647421126,1.188535678061486,1.1488511253989389,1.0669623659365404,1.2403738565627958,1.213880434383784,1.187387012204773,1.2211059131598778,1.0790048305633635,1.1295831819960214,1.1776055817527822
284,14.225,1.0039796774174128,1.045609241779778,1.0164124741210057,0.8856361496636169,1.1625893198933803,1.207514442437562,1.1498402986308416,1.1455906248766623,1.1219138711033765,1.1718797322131231,1.1264394976987369,1.2029704189861243,1.2077536015665864,1.167096549632661,1.0857824457648126,1.2197115580177398,1.2555854273712037,1.128269797155545
285,14.275,1.0036410279931445,1.0265190771040944,1.0409021224253896,0.9061601683229402,1.1460194461418116,1.213538740180677,1.196658916670961,1.1689277780478553,1.109848395763848,1.1874334720038533,1.173184270339807,1.1446858670117157,1.1423110000677072,1.168434536451792,1.1138125967396149,1.0734398586914835,1.132811532291677,1.1395726330812488
286,14.325,1.0032775052181504,1.0610894783123817,1.0312867531663528,0.8388240258275179,1.0817601986212118,1.1751495682863522,1.157190074119979,1.1524008756756128,1.173353618869715,1.1107675028353845,1.1202007724985306,1.214533469129985,1.179158707893189,1.148500581487966,1.1225590899143163,1.1909502949721211,1.1107675028353845,1.132425519919137
287,14.375,1.0034216631714834,1.057182976910719,1.039537201466826,0.8771298195781908,1.1955244818416355,1.1271578406622276,1.1176459601503104,1.1943354967776456,1.1883905714576972,1.23654446654928,1.1171055123939522,1.206099242941059,1.1334990943368404,1.0749505873979546,1.163944317945061,1.203757302663504,1.163944317945061,1.115886747555631
288,14.425,1.0034928328137134,1.0399959387269917,1.0373341169791566,0.8590676798102367,1.202600827895851,1.1654069878578357,1.1736722856440611,1.1358880671927434,1.1228997421001037,1.1907753693748666,1.1023975099290757,1.2303128328111417,1.2000783019481076,1.1814724368016256,1.0349512487730776,1.1605408385118334,1.158215105368523,1.2052756035642809
289,14.475,1.0036316411152582,1.0489046567482765,1.043177150484398,0.8754460781688325,1.1567834233983552,1.1696821741914438,1.1520929685645052,1.1104651819140825,1.1432983657510352,1.1225111227373807,1.0693881683691506,1.1710146897692422,1.1294402037419318,1.12251112273738,1.152537140423771,1.1479177530874038,1.12251112273738,1.123076762003058
290,14.525,1.003732006691728,1.0411487817680831,1.056681785236361,0.887063028172993,1.1197191897775038,1.1925038484993904,1.1540735486942335,1.1144786943495273,1.103997703493576,1.1492035933470237,1.1721417888230128,1.1629665106326177,1.1079148414902442,1.1308530369662333,1.2248996384177857,1.1239715783234367,1.1560850519898205,1.1091787828736135
291,14.575,1.002431163856342,1.03521267305483,1.037494073635599,0.8779972604139208,1.1230374029578991,1.1108933321741117,1.136338051911571,1.1386512082513407,1.132868317401918,1.0570423516278205,1.221066164811448,1.237012924426523,1.1276637156374378,1.227900490360766,1.2005631881634935,1.1231074986045593,1.2119537307456902,1.117691179376697
292,14.625,1.0031493562706562,1.02534109169164,1.0418492666920425,0.8713677838670341,1.1326019005404062,1.1475347856388092,1.183718314915709,1.155001228188011,1.123412432787543,1.1154412656837327,1.101865915594276,1.083765448808333,1.1765303410862908,1.1493796409073762,1.0724526570671182,1.0701900987188755,1.2059435996134482,1.118442618594667
293,14.675,1.002580732158703,1.049228832602751,1.0453709796792805,0.8669148380536571,1.0929528143905116,1.1756658405317555,1.0655719505644443,1.10949541961876,1.1517075846839469,1.1258305940604485,1.1190890934972122,1.0516740878648496,1.2561662716163482,1.2269531025089913,1.105606092370739,1.15953809687663,1.1775154317119263,1.1388320594324035
294,14.725,1.0024495409194412,1.0298752974547705,1.0312589662091014,0.8746383068245732,1.1371006197874782,1.0951746377923244,1.095741205116583,1.1427662930300662,1.0985740417378778,1.1762281025749302,1.093646622887506,1.1181978736053888,1.1427491243232717,1.0780230997033986,1.21640287647692,1.13605332867294,1.120429805488833,1.109315695701886
295,14.775,1.0023125918300066,1.0383513742832564,1.037505639097524,0.8662346533595523,1.1356076678148732,1.15980545260974,1.1378586245399769,1.1434860163527365,1.1232274058268026,1.1416784298916671,1.130594173290778,1.0264021612424117,1.1771480510145158,1.130594173290778,1.1039919574486414,1.1239436193302437,1.0751728902863278,1.1115247277508795
296,14.825,1.002172458491832,1.0475299060509835,1.04343471094914,0.8771222989153952,1.1413753000771285,1.1039256697611797,1.1341089538964222,1.1659690871502897,1.1089562171170535,1.0723365424254747,1.116375004126726,1.1405961580624144,1.096557696361163,1.2506923123155436,1.0569230808300365,1.15380769657279,1.1582115427429152,1.0988494938578606
297,14.875,1.0014837294052288,1.0612552849420838,1.043941439507157,0.8944056630050313,1.0615393026104785,1.1292735049736993,1.1187247357531973,1.1831277478362603,1.1287183065936726,1.1701226463889762,1.1460640499211658,1.1351283242539791,1.1241925985867924,1.1766840817892883,1.161374065855227,1.089198276451795,1.08482398618492,1.098103081637932
298,14.925,1.0016108052137491,1.0535349982465658,1.030120807116295,0.8922928319648504,1.1415733132282204,1.106278292915851,1.110138685762517,1.1746623947710677,1.0875278133749045,1.1579507374261957,1.2187811701615312,1.125363005603695,1.1449156446971958,1.1688133147003632,1.1101553974198617,1.1188454592391956,1.1036378510553615,1.094415744634844
299,14.975,1.001271092563359,1.0281931334248986,1.0300455482383954,0.9259980745189272,1.1180764166531354,1.1739528470787202,1.1372497016030907,1.091233817723197,1.1224588817845538,1.1070704530844595,1.1437569983133793,1.1739694473254303,1.130808805879643,1.1545471586748262,1.1437569983133795,1.0811740682169868,1.0660678437109614,1.077672771283375
300,15.025,1.0014464926769329,1.0512119264044737,1.0254504360364942,0.8903025163742505,1.1345907671772697,1.121530729569474,1.144385795383117,1.122074897803132,1.1264282436723971,1.1597379355508666,1.1940370242178049,1.1125766886338249,1.108289302550458,1.0354037391332132,1.1168640747171927,1.1940370242178044,1.1618816285925495,1.10732682812358
301,15.075,1.0006085217558167,1.0616155270044527,1.0418130563935988,0.8766205234406184,1.1362665448133549,1.1519429148417024,1.1081571916590758,1.1465372700043412,1.1319420289434652,1.0753957077962788,1.0945611758560148,1.124374126171159,1.16270506229063,1.1669640551927936,1.0924316794049336,1.14992808358414,1.203165494861183,1.0763300786880805
302,15.125,1.001033577160538,1.0402831115577995,1.0529940960473538,0.8730158183695931,1.1411173804572312,1.1148045561549234,1.1432653661145629,1.1217855095412497,1.12554448444158,1.072528292990176,1.0386812462685926,1.0957981376112649,1.138106946013245,1.174069433154927,1.038681246268593,1.1507995885338382,1.095798137611265,1.079198406151509
303,15.175,1.000861465684968,1.0480708712199167,1.0500752140602687,0.8859890041361791,1.1394781555530644,1.0914664355157162,1.1496139631165043,1.087732190623922,1.1272084937657418,1.0276447955468793,1.1705483662977738,1.1348224736100492,1.109604196418715,1.0990965809223263,1.181055981794163,1.185259027992719,1.1789544586948857,1.0862515570808202
304,15.225,1.0004255684910994,1.0417956599470828,1.0601146967810144,0.8852681338178227,1.138365779872312,1.1463152615753307,1.1134574038695189,1.1288264018286882,1.067880375438877,1.0689242467736169,1.1566094388917656,1.1294687841885287,1.1294687841885291,1.1127668428326911,1.068924246773617,1.1503462108833262,1.0668365041041377,1.0875648063225425
305,15.275,1.000308119713364,1.052295683903912,1.053086958034116,0.895232264934327,1.181469663978557,1.1567240872374729,1.124080986004554,1.1614626019325742,1.1146039566143515,1.0329004759624552,1.15527221909857,1.1739390951701811,1.0702342281056774,1.1034197855663177,1.045345060010196,1.128308953661799,1.1034197855663184,1.133536525532193
306,15.325,1.0002104501437885,1.057920005135782,1.031879804377749,0.8847638365617404,1.1439577355010169,1.0963582138135026,1.1115272921534798,1.1439577355010169,1.1251271554927695,1.0694437989532308,1.0302926772189118,1.188957749510625,1.1024131646242357,1.0323532625733491,1.0900496524976089,1.061201457535479,1.0570802868266036,1.0914584200358468
307,15.375,1.0000599342666732,1.0261555780578953,1.0565175212389435,0.8826652209627454,1.126655637621265,1.1250966122924533,1.1271753127308686,1.126655637621265,1.1188605109772067,1.058404973226618,1.0563577682493903,1.0399801284315704,1.0911602528622577,1.1669068370196751,1.136198762361263,1.1710012469741304,1.1566708121335376,1.0857497825653004
308,15.425,0.999791429080904,1.0390098006466222,1.0482243199764798,0.9128006456388124,1.0930315057121247,1.1606683159380524,1.0873520788992606,1.15085839689765,1.1364016741012692,1.0596902976178748,1.098335433231578,1.167489886435048,1.1329126598333137,1.1064712512555162,1.0678261156418123,1.132912659833313,1.110539160267485,1.1163919681316423
309,15.475,0.99921662580981,1.050520307817606,1.061891869722246,0.897249525443437,1.0921354800602834,1.112141719478954,1.1962705211369573,1.106498934001893,1.0721292406416114,1.073061932456003,1.1357077326558824,1.0629577711334417,1.170061881152591,1.0791244292495394,1.066999435662466,1.129645235862345,1.1074160809527105,1.0772067006719916
310,15.525,0.9995032356143024,1.0521905237085245,1.0599462278144838,0.9035264716033784,1.1131446130153622,1.1187511106083885,1.1472932801728852,1.1162027026115589,1.0693119954698858,1.090255275734743,1.118364988184626,1.08824743913118,1.096278785545432,1.182615759498644,1.0601377266812972,1.148482537238072,1.1565138836523243,1.1013803295687712
311,15.575,0.9998267208837788,1.0607625766219098,1.056291200738391,0.9080211980670516,1.0832204461985726,1.1698173121639563,1.0882845904070757,1.1333554738627425,1.0984128788240783,1.1171809041786187,1.0613218589696871,1.0673067566706445,1.1151859382782994,1.099226211075748,1.149100358583722,1.0912463474744718,1.181019812988825,1.1117863535297965
312,15.625,0.9987164557982318,1.0407506772204165,1.0627756461388866,0.9048208273447836,1.0848529688956574,1.096929254263698,1.1623424666739188,1.12410089634179,1.0883752187946696,1.0307536501004455,1.1556334192472302,1.1199534852052913,1.064451365584498,1.0803091140475816,1.1417578893420313,1.0803091140475825,1.141757889342032,1.0893302311579576
313,15.675,0.998154724441462,1.0456745728888366,1.0505587081435048,0.9009041503500668,1.1359400394430823,1.11594109508669,1.1259405672648863,1.1644385351509412,1.1199408839579683,1.1187288267242474,1.1482727217961912,1.0399451065323997,1.1738774308585416,1.1620598728297644,1.0419146995371955,1.0911545246571008,1.183725395882523,1.094993221227673
314,15.725,0.9985537813049684,1.0496749348438763,1.0731939251151188,0.9082110082421512,1.1257469509342717,1.0979261966305116,1.081035024374658,1.0979261966305118,1.1014037909184824,1.0626986181289977,1.1233683366593823,1.127282512048439,1.1820809674952384,1.1351108628265536,1.156638827466368,1.1155399858812685,1.150767564382782,1.144716568755821
315,15.775,0.9985318386612698,1.0608372630555505,1.0282860016399982,0.9245230597131444,1.1201029587794422,1.1507095623247596,1.1462666682617295,1.1551524563877895,1.105293311902676,1.050138596716173,1.1493183530727,1.075419711081562,1.052083297821203,1.1240372387073103,1.114313733182161,1.199880581803479,1.0754197110815622,1.070022173320662
316,15.825,0.9979324203508272,1.0590284431919594,1.0513796996499358,0.898399592813068,1.1169604095708583,1.108130683012986,1.1517887754380212,1.1154887884778792,1.0801698822463903,1.1034185225435496,1.0724996147314707,1.1324049986173723,1.1072833860200593,1.074432046469726,1.057040160825432,1.1613914746911969,1.1439995890469026,1.095156390927948
317,15.875,0.998356193467666,1.053741518318372,1.0531920745789176,0.9166927673974604,1.1196846288636966,1.10067387547855,1.1113978902086326,1.039254518388072,1.1503943074089358,1.0772760251583668,1.1521668718271303,1.063834078320384,1.0503921314824003,1.10031936259491,1.1732899311439613,1.1310438125103,1.132964090630012,1.1173667295760257
318,15.925,0.9981215807894483,1.0419480199884406,1.041766020334294,0.9216793394438424,1.1141178828442069,1.114117882844207,1.0700375666099362,1.0739127592459163,1.085538337153856,1.0514395777092302,1.1563927116003514,1.1640256667924322,1.1583009503983712,1.0590725329013118,1.0896043536696376,1.127769129630046,1.089604353669638,1.07887537838689
319,15.975,0.9977334702348652,1.03742534988863,1.0455641470896389,0.921963357980678,1.1312232485710283,1.0691263127984068,1.1061919256239257,1.053241050158899,1.1278536474050729,1.069520162285337,1.196573089365332,1.1339947819975729,1.0221123536733976,1.1738173412316015,1.1017574721414545,1.132098469653095,1.1491652807533934,1.095120378935783
320,16.025000000000002,0.9979844298810788,1.0421052499102237,1.0323995438917428,0.9171024147679522,1.1103023517717037,1.1026483932933115,1.0572030148278604,1.1294372479676824,1.086383731526729,1.0251665598330753,1.070394496296299,1.017628570422538,1.0892394698226426,1.1589658718701124,1.0647410042383962,1.076047988354202,1.1551968771648444,1.0794131621981915
321,16.075,0.998220390561618,1.056709601336982,1.0567096013369823,0.9172000964521296,1.093422661808876,1.1319301555508408,1.119094324303519,1.1110125046292798,1.0820130340334788,1.1049475383496823,1.1143115005390865,1.088092406408755,1.127421047604252,1.1049475383496823,1.2304246316876972,1.129293840042133,1.089965198846636,1.034240068756222
322,16.125,0.997905623111508,1.053095492242823,1.0459062183387633,0.9310634175795244,1.1320081851563113,1.0824001469921156,1.1164170874475643,1.071533624346625,1.1022433622577934,1.1371909008317636,1.09252219114279,1.1409132933058443,1.1502192744910469,1.0887997986687097,1.1074117610391148,1.0962445836168715,1.1390520970688038,1.1450345135450055
323,16.175,0.9976920917559842,1.0475652179827946,1.0711169115834522,0.9306918429931856,1.1156296803414554,1.1189164681202397,1.0949698714462437,1.0837008847761276,1.1128124336739262,1.0635817595847854,1.0950267855203355,1.1930612781429328,1.1357203484957537,1.1283215188638591,0.9562987299223203,1.1061250299681764,1.133870641087779,1.0569945362645523
324,16.225,0.9975172463264158,1.036384731628085,1.054531545995114,0.907730233306284,1.112030850113252,1.1232304893926135,1.1269637024857335,1.1274303541223734,1.079831887185088,1.1636594902760642,1.0496833632664029,1.055198337153967,1.1599828410176878,1.137922945467431,1.1011564528836693,1.1618211656468758,1.1195396991755495,1.0548231688622955
325,16.275000000000002,0.9978194561201724,1.0410918120802055,1.0395235090743102,0.8925693590427324,1.0968603988838606,1.1135567939620086,1.0657865524884196,1.1209774139967406,1.1056723851751051,1.0651681674855251,1.041416561692537,1.1345959382650272,1.0816115868806706,1.0615140742866038,1.1565204974585548,1.125460705267725,1.0359354218941552,1.0692697006679874
326,16.325,0.9980998689353138,1.0381881001243054,1.0503980027114714,0.9203066469870635,1.1247232035121228,1.0924565542310378,1.0873860807725813,1.121957490716602,1.073096564662386,1.0259677011669817,1.2057390328758857,1.0423105495041547,1.0550216537664,1.0386788054292264,1.0768121182159645,1.0749962461785003,1.0804438622908916,1.1208192211647026
327,16.375,0.9977882474259864,1.0435628215622978,1.035300386026629,0.92958463590229,1.072051010752988,1.0734254351257484,1.0862533959381766,1.103204629868887,1.08579525448059,1.030540618080734,1.1352189996020698,1.1045374050182302,1.120780602150851,1.1171710027880466,1.1695101935487142,1.1586813954603,1.1063422046996318,1.109730808183081
328,16.425,0.9981742363156038,1.0559530939902522,1.046714359856182,0.9446187653802928,1.126551762635266,1.076007200932552,1.0741857752856072,1.1229089113413766,1.07737327016776,1.0619463468853043,1.0834722863491957,1.0440080639987286,0.9668734475864512,1.0242759528234944,1.128317993565637,1.074503144905908,1.173163700782076,1.0818431973931704
329,16.475,0.9979036352927084,1.0335686248449203,1.0448770015399171,0.9093078840733828,1.084421655775479,1.0848742524598594,1.0785378988785337,1.07491712540349,1.0943787828318476,1.1018672007006878,1.10008424406525,0.9770602362200276,1.1036501573361266,1.1072160706070022,1.0983012874298117,1.1303945068676968,1.1553558997638285,1.080690042296098
330,16.525000000000002,0.997933907351226,1.035521145503277,1.040084774153989,0.936377465498031,1.143998988584437,1.1215058901065682,1.0904654142071084,1.060324662246763,1.0576254904294191,1.1377418175533212,1.1501471021683884,1.1253365329382534,1.056221375797164,1.1217921659053762,1.096981596675242,1.0491326417314115,1.047360458214973,1.0759504800464923
331,16.575,0.9979008602343364,1.0465876078467693,1.053979831098275,0.9294155236944088,1.135318841452568,1.104912507770498,1.0762947819520798,1.1013352920431956,1.1138555470887532,1.0815657551260216,1.0692352009144872,1.0322435382798834,1.1344109874611683,1.1203189255051298,1.0199129840683492,1.0251975073018635,1.1027038480600806,1.1109901242867817
332,16.625,0.9985689734184656,1.0638482566217715,1.0392163410968192,0.9277730536454816,1.1084991432831448,1.061385707361728,1.058718909102025,1.1076102105299108,1.1067212777766762,1.0295457523822469,1.0750698842903057,1.1135903035971244,1.2046385674132416,1.0645643153884463,1.1451070103027028,1.0435531775847264,1.0943300939437146,1.0565600724155997
333,16.675,0.9980347876918344,1.0493441197267412,1.024693704195709,0.9207490437557208,1.104512273211241,1.0819802228377309,1.063866221557067,1.0660752461034897,1.107604907576232,1.16783764354202,1.0233808262335435,1.051227923546021,1.051227923546021,1.0651514722022597,0.9816101802648272,1.0460065927999316,1.0895176823506774,1.0678154164604672
334,16.725,0.99817068997242,1.044564442789486,1.035736672836206,0.9283896401630388,1.0926481824214194,1.103188197042848,1.0601498040053488,1.1150457134919551,1.0742031568339194,1.088203277265413,1.0605224307848935,1.069172695310056,1.0985835946956075,1.0985835946956075,1.0034306849188228,1.076092906930186,1.1349147057012892,1.0637706933820976
335,16.775000000000002,0.9986412480332008,1.0484342225756151,1.0362145183231304,0.9260880683454276,1.0599511518907088,1.1014237051978,1.0551490667709402,1.0241537900887985,1.0643166838177716,1.0473307959561111,1.08344565098908,1.1849111960817087,1.0679678559749508,1.0593690809671008,1.0352925109451216,1.0886049159937905,1.0129356959247118,1.071337171896393
336,16.825,0.9985708140606822,1.036994496959463,1.0300648953681455,0.934054709470052,1.0701512295690665,1.0883776495373962,1.081000289074025,1.094887085240371,1.0749248157512477,1.0445342987622084,0.9607664090087747,1.1043685057289467,1.1231735422042075,1.0838539204832076,1.1300117372861207,0.9539282139268612,1.0804348229422511,1.0586467983062575
337,16.875,0.9986827451964378,1.032803468752418,1.0680568828223578,0.927093877999599,1.1164491289866918,1.1026445029714,1.0767608291927286,1.0784864074446403,1.0689957270591277,1.0383536405251843,1.0485502392864796,1.130123029376838,1.0740417361897163,1.036654207398302,1.0893366343316588,1.079140035570364,1.0808394686972462,1.05581618296162
338,16.925,0.9990256792404162,1.0375058543774502,1.0379086754111426,0.9474405642579856,1.0948526961831972,1.0511100502722353,1.097854642471204,1.069979426939709,1.0922795993649053,1.0440535271796456,1.0660158182044606,1.0322276781662842,1.106561586250272,1.1302132842769956,1.0592581901968252,1.054189969191098,1.1251450632712687,1.1297995519499966
339,16.975,0.99899487759713,1.0251558529344749,1.0326843412294628,0.9341523382942308,1.0751962730058389,1.0879860779979778,1.0913966926625485,1.079459541336552,1.100775882990117,1.093334541903782,1.0681425017677502,1.121885520724618,1.1118087046702052,1.093334541903782,1.0580656857133377,1.1151676433550095,1.0798987871645644,1.1027944100364966
340,17.025000000000002,0.998354429096858,1.0454976327801802,1.0418350868120214,0.9364997942826304,1.0871146893916126,1.0905053005086232,1.062108932403657,1.0684663282480522,1.0727045921443157,1.0351638486025634,1.0485208014877576,1.050190420598407,1.0401727059345105,1.0936005174752887,1.0585385161516532,1.068556230815549,1.0919308983646392,1.1120685492706337
341,17.075,0.9990310047317928,1.0274312317846617,1.0251357382775923,0.919196734052647,1.0908696608336008,1.0786505723190496,1.0592685698476914,1.0672741795641216,1.0976112269105949,1.097164342795641,1.0540081054088233,1.0191511444425474,1.0772460793863408,1.1336811590460258,1.0971643427956412,1.014171578590222,1.0888650663750992,1.0960634183725078
342,17.125,0.9989708312747756,1.02805064215969,1.049927408733511,0.9254398075750097,1.0690099540980136,1.053929876375628,1.0966567632557205,1.0819955765811786,1.0706855182893895,1.0940672549599564,1.0280601807542276,1.0709647789879515,1.0544630104365191,1.0313605344645138,1.0561131872916625,1.0759153095533809,1.0577633641468058,1.1013415039540586
343,17.175,0.999051461025752,1.028410727229359,1.0431190738797296,0.9379006970620716,1.058630241087858,1.0777872006040026,1.091113781136974,1.0461365718381976,1.1019416278200125,1.0368483490424916,1.0450512631963087,1.0762223369808144,1.030286017719438,1.0171613550733305,1.035207766211728,1.109033993596083,1.081144085473104,1.082232227146569
344,17.225,0.9991518548523732,1.0348163357250637,1.0321717359494582,0.9396505188667448,1.0909991228131473,1.0483528572914194,1.0715391764100288,1.0847885016206624,1.0976237854184645,1.037361939787144,1.037361939787144,1.076507673364017,1.0862941067582357,1.037361939787144,1.131964129264588,1.0862941067582357,1.0438862287166222,1.1100112285044277
345,17.275000000000002,0.9992652374828545,1.0475492778672704,1.036722694455089,0.9351312029481648,1.108568377872105,1.0739899360818128,1.0706967511494034,1.1044518967065933,1.0608171963521775,1.086501543987896,1.1124478495159655,1.135150866853026,1.0881231880834006,0.9924461864486454,1.097853052656426,1.036230577027262,1.0265007124542362,1.069192975376697
346,17.325,0.999413827290078,1.0428955129559183,1.0086039029014853,0.9407755735153792,1.0620699523826975,1.0276908094153967,1.095630544326968,1.0899006871657513,1.0547029931754188,1.0915253869235857,1.094749981862798,1.0995868742716175,1.099586874271618,1.0334826780177524,1.0544425451226365,1.0221965957305068,1.0802393046363403,1.0787750753016978
347,17.375,0.9995440040713964,1.0352965291902012,1.0319329430361457,0.9367213900291974,1.0738707467660242,1.1015415352389646,1.1031692286785495,1.0848576774832217,1.09462383812073,1.0163219188679806,1.098076521174395,1.1173128981876697,1.0371613272990272,1.0580007357300742,1.011512824614662,1.074031049907803,1.112503803934351,1.0736548282485283
348,17.425,0.9996642445869356,1.0550540003664544,1.0324038964755813,0.9531691275373192,1.0834958422321084,1.0749994222594146,1.0624570880140096,1.0863279822230063,1.0543652594685864,1.0678761610701857,1.0312177256901636,1.2256668177059291,1.0200608105745053,1.0455623308388684,1.168288397111113,1.0009346703762338,1.0917838363180252,1.0653552837481337
349,17.475,0.9999438721107548,1.0388228175692489,1.0413922905648374,0.9383626066655396,1.0592018775994168,1.0704657031112972,1.09299335413506,1.0950047515478964,1.043915257261863,1.0982229874084322,1.0490961293858327,1.0126471702077748,1.0380029678968583,1.0570198161636717,1.0966382500528642,1.1029771994751352,1.0839603512083225,1.1035593478914674
350,17.525000000000002,1.0003373455925026,1.0433483703178532,1.0301233567653902,0.9402542321943664,1.1171645233218208,1.0999650695077008,1.0855655267795996,1.086765488673608,1.1135646376397954,1.0116042391307187,1.0179070692810657,1.0683297104838425,1.073056833096603,0.9974228712924376,1.1250551818369667,1.0257856069689997,1.0399669748072806,1.1025772314538411
351,17.575,1.0000548356686596,1.0238968230395566,1.0237473926800935,0.950922167381412,1.0953061434339495,1.0583186810739795,1.0539438199346285,1.0714432644920333,1.0471826709010854,1.0230908047369982,1.0512923889410808,1.0638264263651176,1.0779272184671589,1.0183905407029843,1.0606929170091082,1.004289748600943,1.0403251061950487,1.0931471210534902
352,17.625,1.0002390976801214,1.0197301444959062,1.027382206632223,0.9339964875972598,1.0867276916664208,1.077632081437772,1.0669546259519664,1.0748638522377476,1.0851458464092645,0.9985997369609072,1.09830392286652,1.0920724112474194,1.0297572950564111,1.0733778763901165,1.0920724112474196,0.9939261032465816,1.0609148531519157,1.082756937245395
353,17.675,1.0003296350265125,1.0238678391613267,1.0471375627786297,0.9285744594503236,1.106934217632079,1.0601401956433698,1.0483433833773086,1.0943509512149472,1.071937007909431,1.08900067979327,1.028586701824653,1.112236825165815,1.0130959382429567,1.106040519733136,0.9805653347213936,1.0270376254664837,1.1447674286873772,1.0307364404441548
354,17.725,1.0000880186482457,1.0387407092861638,1.0308809217256223,0.9437045587837904,1.0795833523092453,1.0576866961233282,1.112819348305727,1.0596417547113564,1.0612058015817791,1.012009418203029,1.0043076722501905,1.0243322117275715,1.05976024311063,1.0274129101087073,1.075163735016309,1.1136724647805032,1.0643812906823336,1.1214056464311088
355,17.775000000000002,1.0005438491061216,1.0207799172936964,1.0339277087150105,0.9442903165956568,1.0641867326125938,1.066130807754378,1.0618538424424533,1.0976248250512797,1.0606873973573827,0.9986655091976782,1.0798453742091454,1.0767819830766376,0.998665509197678,1.0752502875103835,1.1472399791243266,0.9956021180651696,1.0767819830766372,1.072812078241653
356,17.825,1.0007323111425457,1.0254479508286374,1.0081610396303649,0.9432839486254642,1.100754965662122,1.0454659034599143,1.088769224905,1.0539719130294851,1.0856761305160656,1.0098250203874184,1.0524722309015169,1.1788907477825965,1.0311486256444673,1.0189637083547245,1.1331973079460615,1.0509491162402995,1.1210123906563192,1.1206549249705229
