,r ($\AA$),g_full(r),O (DOL),O (DOL),O (THF),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
272,13.625,1.0030218451697996,0.9631804611118076,0.9817462940620868,0.974997004905756,1.037355612395041,1.0347025289873804,0.9842939442418412,0.9418446097192824,1.003528798947376,0.990283481025801,1.0529927252068545,1.0582184955552754,0.872703648186326,0.995509251374222,0.9589288589352742,0.8570263371410626,0.930187122018958,1.0241443399160803
273,13.675,1.0027511282834922,0.9906604365866138,0.9742092144532613,0.9838485683153866,0.9988375217811782,0.977767778408075,1.031100566321243,0.997520662820359,1.002788098663635,0.9986180452877093,0.9856489797644918,1.0712448122177245,0.9000531473112603,0.9752737273459186,0.9208036521484074,0.951929409404128,1.0038056714969958,1.0437450998123723
274,13.725,1.0038196404320456,0.9767020054523896,0.9846836034350908,0.9715520947591684,1.053015527845099,0.9915732810310462,0.9804613853306322,1.0170652770496422,1.0242553272087338,0.9501562152385942,1.00680509527992,1.0222547898366448,0.9862055025376194,0.9424313679602316,0.9681808588881066,0.9887804516304072,1.045429331671733,1.0084078697152266
275,13.775,1.0039161099239695,0.9809615585866708,0.9942490955427968,0.984927843806524,1.0213755506639557,0.99087704311554,0.9869836166199972,1.048629536132752,1.0109930800091758,0.9713902468676484,0.9611650863743046,0.9662776666209758,1.0071783085943504,0.9995094382243436,0.9458273456342892,0.9943968579776707,0.925377024647602,1.0622168000253598
276,13.825,1.0045164463888534,0.9585088069458192,0.9637128320340352,0.9612075368606312,1.0397697983412029,1.0616732513421945,0.9637519320436424,1.0455677711944062,0.9869438234564578,0.9516874632783904,0.97960362886789,0.9999062947511624,0.8806281326869371,0.9466117968075723,0.9719901291616628,0.9719901291616632,1.002444127986571,1.02378264417001
277,13.875,1.0047463304824569,0.9922248607418768,0.9674733081488972,0.9593230865395912,1.0258936269053232,0.9849602153579786,1.003508167465369,1.03356864157045,0.9824018771362696,0.9775953022954824,0.9398016694747804,1.0305063882444645,0.9347625184320204,0.9851540288596222,0.9826344533382426,0.9725561512527222,0.9423212449961612,0.9909644785313764
278,13.925,1.0044272082685843,0.9696042266759748,0.9818912881114608,0.974367079437032,1.0407645732180972,1.0248895797278883,1.0534645680102648,1.0121895849357212,0.9817095974345208,1.0106117067948772,0.9430708254001704,0.9180556841428716,1.010611706794878,0.9480738536516296,0.9380677971487104,0.9981041361662276,0.94807385365163,1.0023924460960498
279,13.975,1.0042456734439076,0.9791416408277824,0.9771281646097986,0.980631195206346,0.9803715923636548,1.038374284644977,0.9955027294805217,0.9696537035725408,1.0509835655756992,0.998425790059916,0.9512365114252432,0.8965962940587808,0.9810402663524048,0.921432756498082,1.0009094363038469,1.06548423864603,1.0356804837188684,1.009450138183483
280,14.025,1.0045615042428704,0.9872250802522125,0.9667632382076756,0.9995008019872472,1.0203421464436566,0.9934251450344068,1.0122044483431856,1.0341136355367613,1.0485111014068251,1.0135133088768282,0.9543300499643128,0.9025446984158616,0.9913195867846344,0.9567960190856676,0.9370682661148292,0.885282914566378,1.0628326913039248,0.9947920739147064
281,14.075,1.0048170721279193,0.9790558856200556,0.9787055972888852,0.9845358865432604,0.9913519042193296,0.9957026649275024,0.9981888139036006,0.9969457394155516,0.985136531779083,0.9916344211484318,0.9818405009395584,0.9622526605218116,1.0210161817750518,1.011222261566178,0.9989798613050868,1.092022103289384,1.0381555421405804,0.947336919795541
282,14.125,1.0054782284015882,0.9684267883933853,0.9644849099299142,0.9557342515059872,0.9905173606875438,0.9973059531906984,0.9985402427367266,1.0232260336572876,1.0195231650192036,0.9408652584950504,1.004075844337095,0.9214158474667292,0.9165534947096484,0.974901727794613,0.9578834931448316,1.0162317262297966,0.9749017277946128,0.9783004131401228
283,14.175,1.0054518046191727,0.980486777213456,0.9672478457376368,0.9503426444403312,1.016020246404004,1.0098922593931234,0.9853803113496014,1.044208986654055,1.046660181458407,0.9825205840778566,0.9994189725018005,0.9994189725018,1.0887390255997869,0.9607940846756434,1.013903305436609,1.0018330279909349,1.069426581686709,1.020997672588352
284,14.225,1.005351341191222,0.98720947677852,0.9875524166152896,0.9735871763940628,1.0088903091256285,1.0776506257306926,0.9875928659293698,0.9894183610604776,1.0265367620596717,0.9588459274506098,0.9804199608182486,0.9684343867251158,0.9828170756368751,0.9468603533574772,0.992405534911381,1.0715103239260568,0.942066123720224,0.9807379454370464
285,14.275,1.0049556384394287,0.9783762061289334,0.9968789699761336,0.9731158389839228,1.0417152096187012,1.0338600485252891,1.0308388327201297,0.9770611913883064,1.010898808406083,1.0068888310646922,1.0140298866041575,1.0830600901523275,1.037833405069044,0.9759442570603398,1.0544958679944645,1.004508479218203,0.9926067199857602,0.9538409899143728
286,14.325,1.0054268316698456,0.9668239212800872,0.9833941808613128,0.984295205894964,1.0164549269268792,1.008654505409731,1.032655802385572,1.0452564832978886,1.0128547323805033,0.9856896280760282,0.9218679974811774,0.99514468446045,1.0376924381903505,0.9455056384422332,1.023509853613717,0.9927809203643448,1.1275154738423627,1.0076871061948889
287,14.375,1.0052604570231245,0.9757815017266116,0.9866396875322196,0.9766787154164138,0.996287198536662,0.990328543043022,1.0022458540303034,1.027272207103592,0.955768341179908,1.035180968031515,0.992928683622065,0.9976233818897816,1.0656965067716726,1.0210968732283652,0.955371097480332,0.9483290500787578,1.0962120455118312,0.979347592204742
288,14.425,1.0053107424315153,0.983702547256171,0.9864816820376606,0.9696611439282464,0.9663145698263816,1.0426492786491637,1.007144762917637,0.9905759889095912,0.998860375913614,0.9161240953149964,0.9394351409973118,0.9860572323619422,0.9674083958160904,0.9604150821113958,0.9744017095207852,1.0746392059547412,1.104943565341751,0.968645308444131
289,14.475,1.0054436689833006,0.9819967606161776,0.9737168553833264,0.9643862139413176,1.0366339445004022,1.0266437080738111,1.0001989645916576,0.9943223549289574,0.9896210671987972,0.9329563037239073,0.9352713317728496,0.949161500066506,0.9908320049474746,1.0139822854369012,0.9537915561643922,1.0672279305625838,0.9723117805559328,0.9502717686205912
290,14.525,1.0054712393843592,0.9736030688663632,0.9749187486891552,0.981603286679578,1.0137515446895733,1.0312602069467336,1.023089497893391,1.0125843005390958,1.032427451097211,0.9288433755010612,0.9886204244194464,0.9909195416855382,1.0621921769343818,1.0162098316125472,0.9403389618315198,0.981723072621171,1.0828842323292074,0.9452891020676985
291,14.575,1.0048408486297915,0.9736857006768848,0.9871879403194632,0.9790591455181076,1.0044895694793323,1.073464906333366,0.9818842069809512,1.0427447983227456,1.0137635643504623,0.970432228465844,0.9270481994285478,0.9338983092765416,1.0001160378071523,1.022949737300466,0.9658654885671812,1.0663337663377626,1.0686171362870942,0.9057522796970272
292,14.625,1.0054272956247294,0.9923455162078976,0.9996994280542504,0.9728792789675508,0.9866953160653156,0.9993600167382654,1.0385054551819304,1.040808128031558,1.023538081659353,0.9116491145570051,1.0681262013839543,1.022770524042809,0.9297913854934629,0.911649114557005,1.002360469239295,0.9842181983028364,1.0976073916556983,0.9629519393862488
293,14.675,1.004427895592548,0.9848430220010108,0.9994507928584808,0.9703834590015994,1.0051402221641677,1.017718768744152,1.0302973153241353,0.9879876586460072,1.035443084379583,1.10815955820354,0.9234662985029494,1.0495982807374988,1.0405888534350305,0.9752705054921388,1.0180652851788612,0.9932893600970748,1.0248223556557117,0.9624688447587856
294,14.725,1.0041791593303409,0.9908612893840129,0.9911813350201188,0.971621257384428,1.05397757134345,0.9812894629749368,1.039212799331096,1.0096832553063873,0.9943506074474032,0.9283909674434944,0.9932664808311124,0.9865552208254972,1.0939353809153465,1.0268227808591903,1.0044519141738049,1.0134002608479595,1.0872241209097315,0.9363577352732896
295,14.775,1.0042812486908643,1.0063121673405482,0.9874510990256472,0.9662886277664208,0.9616862602428448,0.9938364753946588,0.9994768640177834,1.0355753512057848,1.0350113123434732,0.9843332751690292,1.0287727006845613,1.1443152070249436,0.9954431315479128,0.9998870740994656,0.97100144751437,1.079878040027423,1.0154408730299018,0.9487363884040376
296,14.825,1.0040680156855513,1.000377660268784,0.9844852850241144,0.984752383767721,0.9804211116299084,1.0325234907050984,1.028041565623362,1.0454090253150912,0.9927464056046844,0.9843258190874824,1.054950093102728,1.1277813756809496,0.9799118019615296,0.9468066735168836,1.0152239389691518,1.0615711187916574,1.0395010331618932,0.961670200573663
297,14.875,1.004125718451057,0.9999362112255208,1.0056859751165197,0.9726720519654524,1.0333845579782768,1.038949364429425,0.9927614708848924,0.9682763224998392,1.0294891934624728,0.9536054691286292,0.9952572022629836,1.0281401494743154,1.0149869705897825,1.0171791670705383,1.0084103811475162,1.0018337917052496,1.16624852776191,0.9906491157830276
298,14.925,1.0039065768429845,0.9920015970100774,0.9992705294701116,0.962905098791484,0.9866737091520092,1.0154171449368292,1.0165226616977832,1.0303416212097165,1.0369747217754453,1.02561804959473,0.966824658216688,1.0517484457627486,1.038683247678739,0.9973101204127098,1.0408607806927408,1.0190854505527254,1.0430383137067425,0.9539594376543712
299,14.975,1.0032609171934457,0.9965284360880058,0.9962189872412748,0.9787993575397728,0.9888810822808536,1.0443374894492965,1.0580643229068318,0.9965681090170732,1.0569661762302296,0.9971504595273928,0.9971504595273928,0.9928244271650182,0.9906614109838312,1.046899831694703,0.9127928284610836,1.05771491260064,1.135583495123387,0.9432295561535068
300,15.025,1.0034273095721524,0.9885749740259382,0.997181970068453,0.9576380067381112,0.9883101433784764,1.046125195916069,1.0161268195993942,1.0526702962033443,1.0319441452936409,0.9582952390307722,1.0184572719744085,1.0356464242440186,0.9969708316373952,0.9668898151655771,0.990524899536292,1.0893625250865513,0.9325115106263564,0.8740157730557957
301,15.075,1.002684124087625,0.9973977800661672,1.006354919023798,0.9782865368856928,1.013190218245836,1.0456989953018518,1.0267355420191755,1.0635788226826608,0.9904340743066246,1.0010404732855058,0.9967716439751196,0.9668898388024184,1.073610571562067,1.1056267913899624,0.9796963267335764,1.0928203034588038,1.0906858888036106,0.9530379232850448
302,15.125,1.0025591393392084,0.9740294262622282,1.0068914177015742,0.9920560660342336,1.005964281753747,1.0032730985494838,0.9914318924507236,1.0764732817054543,1.0334143504372366,1.028358188053468,1.0834866682377782,1.0368394926972078,1.0410801450190774,1.0241175357315977,1.1110509083299325,1.000793947961313,1.0432004711800125,0.973164799925456
303,15.175,1.0019919698555702,0.9926330624517024,1.0025774738241695,0.9759498161967174,0.9923950765385152,0.9870481203071664,1.0715300287624918,1.0196645533183997,1.0656483769080076,1.0258054515356154,0.9942098010776396,1.0847839990571702,1.0889967524515674,1.0152735680496234,0.9857842942888456,1.1500816766703208,0.9752524108028549,0.9887504165767383
304,15.225,1.0020883120903192,1.0089759088992514,0.9976996476287918,0.977442125596908,0.999167327107969,1.0411312924676344,1.028382746029255,1.015103010155944,1.0645036276046629,0.9814127226615896,0.977227593780304,1.054652478084097,1.069300429168598,0.9583945138145163,0.9332837405267996,1.1530030067943204,1.0358193981183093,0.9442163220942414
305,15.275,1.0014731309410374,0.9948468532132192,0.9749201748379472,0.976011522664846,1.0269384903884275,0.9952754331308196,1.050685783331634,1.0501580657106735,1.0010803269613815,1.0851793260107567,1.1496248415401304,1.0415226864585998,1.060232674838095,0.962524957745173,0.9957871593087207,0.9666827329406164,1.0373649112631558,0.9877473797216122
306,15.325,1.00127312652524,1.0257926950382126,0.9867899194995536,0.9640402868257376,1.015529843494959,1.066384977629709,1.0066170880280438,1.0307339557620492,1.0469866274958353,0.9831039363506212,0.981038591946524,1.0491949572817554,0.9872346251588172,0.9521237702891522,0.9046208489949,1.0595216793022455,1.0244108244325807,0.946538910420928
307,15.375,1.0014301612075194,0.980284363036142,1.0179574993676366,0.974964815866968,0.9891422545116472,1.0313331563628547,1.0261244030478909,1.0209156497329266,1.013102519760481,0.8905389758492853,0.9192660395863588,0.9931356320531196,0.984927899556812,0.9931356320531192,1.0239146289142698,1.0382781607828069,1.1121477532495676,0.9625032018436886
308,15.425,1.0004880346027265,1.0057301013089932,0.9961054246507444,1.0043839047045058,1.0086152607920955,1.0065452448643537,0.9884326054966148,1.0174128284849977,1.0225878683043514,0.960205115572866,0.9765143319732548,1.0356352414246632,1.0213646770743228,0.9703983758231092,0.9683597237730608,1.0539831098751002,1.0641763701253426,0.9446031866184132
309,15.475,1.0003207740810305,1.0058097808586517,1.0163382804374086,0.997679353838332,1.0216463680161405,0.9959381051068268,1.0051930797541797,0.9985089313977584,1.0129055586269735,0.9600867639223842,0.980341758941844,1.0005967539613037,1.1038972285605475,0.9540102654165462,0.9499592664126544,1.069463737027466,0.9843927579457358,0.9419192734916638
310,15.525,1.000622781074505,1.0042360723259274,1.0019327785820609,0.9937189879229098,1.0140546001443338,1.0084351539974383,1.0375541022131691,1.0089460127380652,1.015076317625588,0.927750434114189,1.0042244395292417,1.026361651623072,0.9840997012621228,1.0988107093847006,0.951900120034732,1.068623601984022,1.1028356570381244,0.9053667966538222
311,15.575,1.0001036578750804,0.9917912948560632,0.9956055100078992,0.9833565907528596,1.0014632642776218,1.032933473291921,1.022274208948368,1.0045087683757798,1.028872801161044,1.009784565879153,1.0237815796636174,1.0157832860724954,1.053775180630325,1.0457768870392026,0.9937879786969096,1.015783286072495,1.157752997314911,0.9628558024618574
312,15.625,0.9994447421609794,0.9982447128993072,0.9999501423632589,0.9829133638060128,1.023307237859285,1.035411414157276,0.9996032259423862,0.9728731699509912,1.029863666687363,0.987437917440872,1.0013454937428556,1.1285004770752822,1.025187053117686,0.9933983072845798,0.9715435445243188,1.1285004770752816,1.0986985278567447,0.9573724135693809
313,15.675,0.9995951219243528,1.0080790159710935,1.0099618680741405,0.9782951437124828,1.01127696785073,1.00275778625833,1.024306304403812,1.0393401542727525,1.020297277772094,0.9831226671870774,0.967329531971221,1.0443210661485225,1.00483822810888,0.9673295319712204,0.9989158024029344,1.1904075668951963,0.991019234795006,0.9579221414791234
314,15.725,0.9989499968982952,1.0136522800240004,0.999714093449289,0.9948219322441076,0.99738698475633,1.0187986873746635,0.9929054656036548,0.9998767176189266,1.04568780229071,1.0396520862601717,1.0357288708403225,0.9866886780922012,1.0612297710693457,1.0161127937410743,0.951379739313554,1.084769063588444,1.0828074558785183,0.9742985232713486
315,15.775,0.9990302575630036,1.0302890806397935,1.007143827926034,0.9897147832160312,1.0163089761893946,1.0113610259645192,1.037090367133871,1.0187829513018325,0.9930536101324806,0.941459983696735,0.9940881815431366,1.064259112005005,1.114938117338577,1.0408688018510484,1.005783336620115,1.1129889248257472,1.0408688018510484,0.9595994078977624
316,15.825,0.9986177869592848,1.0043919178031615,1.0077171071576692,0.9807849362373376,0.9971134477716286,1.04529743094797,1.0221887859552343,1.033497271802743,1.01235532000088,0.9781318786415556,1.0459231969632476,0.951015351312878,1.0401125125356738,1.0284911436805269,0.976194983832364,0.9897532474967022,1.0439863021540563,0.9444140975754314
317,15.875,0.9980484704585028,1.003857491885886,1.0266202840581176,0.9750434930957348,1.0519149426301515,0.9996367731636276,1.0030568403249895,1.0313945396619837,1.024554405339261,0.9334858637395465,1.0932370527918818,1.0759146347018695,1.0913123396707691,0.970055413040684,0.921937585012872,1.0855382003074314,1.0085496754629328,0.9643991132561908
318,15.925,0.99775340672394,0.9988406751437,1.0050429549272597,0.9801748175597832,0.994340514223818,1.008420531270932,1.003565352978823,1.0084205312709316,0.9899708537609198,0.9620609349120416,0.975449456869068,1.0270908987033134,1.095946154482306,1.0290035446971737,1.0290035446971737,1.030916190691035,1.084470278519141,0.9403192243287656
319,15.975,0.9977413670949324,1.0170707240827337,1.0113604081022316,0.9942887188753164,1.036856724924575,1.0233471910493366,1.0450589419202565,1.0190048408751529,1.024312157754711,0.9370411537489745,1.013068833566335,1.119507585310641,1.024472985538939,1.0434799054932795,0.9503459977170124,1.028274369529807,1.0491819814795822,0.9344422483674616
320,16.025000000000002,0.997874954381822,0.9949706948351172,1.0078514488964447,0.9940650984221796,1.0548499183950912,1.0251223297857748,1.0193686029581652,1.0193686029581652,1.0083406265385804,0.9406471586349616,0.9614245055124406,1.0105345981319371,1.0539781416030294,1.019978846712609,1.0124234478480711,1.093643985641853,1.059644690751433,0.9407049805650466
321,16.075,0.9972018340348556,1.0266559270777382,1.012780988661394,0.9916387268489916,1.030667609023824,1.0368620976587335,1.0216141256343405,0.9744407121838738,0.9906416824597918,0.992995299353708,1.1243935431245202,1.028660536948643,1.0455545968620334,1.011766477035253,0.9610842972950824,1.1131308365155936,0.9911181815855538,0.9797405493989846
322,16.125,0.9968121343138427,0.994233238047234,1.000816385829579,1.0123993169833,1.0114999724385174,1.0039231936187532,0.9972935121514588,1.005817388323694,1.0048702909712235,1.0409460901244194,1.0521390588354345,1.0353496057689118,1.0521390588354342,1.0278876266282346,1.0017706996358662,1.024156637057896,1.1323553345977104,0.9347271013362128
323,16.175,0.9969770533235196,1.0171836665180365,0.9998548530771382,0.9798265665288758,1.0711437417153575,1.0264343148862896,0.9854898924217746,0.9746655048736846,1.0226693105217368,0.980755114205746,1.0252506203322824,1.0271045997542223,1.0549142910833071,1.04935235281749,0.9529454228766604,1.028958579176161,1.0382284762858558,0.9945086146113546
324,16.225,0.9970526732293438,1.015932584186121,1.0076729696805438,1.0050679348177065,1.012166416262629,0.9752157938574776,1.0290046745738373,0.9855058406032162,1.0360206155368406,0.9747197172237296,0.956294013684528,1.018941405717812,1.0299968278413325,1.046579961026613,0.97656228757765,1.1129124937677368,0.9857751393472504,0.9921113251561388
325,16.275000000000002,0.9967803034219735,1.0059447341516057,1.0152889555731028,0.9820419324860008,1.0208323427168975,1.051513096186531,0.977600371918778,1.0199026229147878,0.99433532835676,0.9614147953638608,0.95042719770256,1.0493155766542708,1.0053651860090658,1.10059103240701,0.9559209965332104,1.0603031743155722,1.1262287602833798,0.9570421799680364
326,16.325,0.9969953891669936,0.994758073282148,1.0060414298414957,0.97199778531983,1.015050756078882,0.9753173172883564,1.0344554587440218,1.0321453750934095,1.012278655698147,0.9191332828040792,0.9482543373087636,1.0119566440377588,1.0538181598882417,1.0865793462060105,1.0392576326358995,1.1047800052714378,1.0847592802994677,0.9861228514255036
327,16.375,0.996886096764757,1.008964960412471,1.017677807625335,0.9836286183516938,1.0175862331458707,1.0162086344547885,1.0106982396904602,1.0240150270375863,0.9982998514707228,1.01121309980733,1.0383476194801555,1.0817628509566783,1.020257939698272,1.016640003741895,0.9659889003526194,1.052819363305664,1.051010395327475,0.9709727917210972
328,16.425,0.9965157919859472,1.0112341112930952,1.0196367688229169,0.9967952589663382,1.0091182772777358,1.0100310934489505,0.9789953436276542,1.008205461106522,1.0287438249588496,0.9493288180631804,0.9709044730191616,1.006863897945797,1.015853754177456,0.9798943292508208,0.9924801279751432,1.1075502877403771,1.0733888340600737,0.9674919969802046
329,16.475,0.9968191034460064,1.0093665265304514,1.0085995306896225,0.9905558640154748,1.0860189108692615,1.0138898353353385,1.02160174907167,1.0256845269320805,1.0079924895369672,0.979316817426473,1.054373945769378,1.0758188395816373,1.0150583071135706,1.0454385733476037,0.975742668457764,1.057948094738088,1.0400773498945384,0.9477877175953549
330,16.525000000000002,0.9968442062499778,1.014448954848738,1.0056394448867916,0.9929445253275374,1.0312104810514824,1.014978046719233,1.036170391541892,0.9820622771010616,1.0194870562559688,0.9396502601252196,1.0710947199537,0.9716232368402554,1.010701319491966,1.0266878078494834,0.9556367484827376,1.0675421669853633,1.0906337612795558,0.9821358935832946
331,16.575,0.9965970533417788,1.004717383624517,1.002949256158153,0.9932300031049556,1.0617495332336857,0.9976591224053124,0.9842135816720872,1.0317211589294824,1.000796415243065,0.9693012546770556,0.9957848955152268,1.0116750800181291,1.0434554490239345,1.0699390898621048,0.9798947110123242,1.0381587208563,1.062876785638593,0.9732467766794772
332,16.625,0.996874762152334,1.0104834748018954,1.0119062194657709,1.0023515360972697,1.0607185931781538,0.9885487434953054,1.00904141686204,0.9934491653873508,1.011268881358424,0.9775194192919958,0.942419978742912,1.0249036640332596,1.0828177409392488,1.0091089157861717,1.0635130486372524,1.0898376290490657,0.984539307401813,1.0264974651602352
333,16.675,0.996647778285034,1.0003563973473668,1.0129180452475293,0.9829009568065292,1.0091988247892636,1.0255833603387166,1.0100844753595046,0.9897145122439686,1.00432774665294,0.992599586071268,0.9716660271383064,1.039700093670432,1.0257443877151244,1.0711004320698745,0.8687426957179117,1.1147120131802115,1.078078285047528,0.9563218708456084
334,16.725,0.9962816153755428,0.9986014845889952,0.993887979734609,0.979244913688227,1.0405892077237255,0.998771959528398,0.9675190687718908,1.002733593567955,1.0093363169672174,0.988407684616829,1.0369610445629198,1.042163190271429,1.0282908017154029,0.93465217896223,0.9606629075047778,1.012684364589874,1.0230886560068937,0.990318676917914
335,16.775000000000002,0.9963493934813928,1.004740970456054,1.0078646026966929,0.9819246398307444,1.0273942596570922,0.9766371326893656,1.0063913105669984,0.9818878699618891,1.0129547321576529,0.967010781023072,0.9463260584343436,1.010103953082924,1.056644578907564,1.1359360154976907,0.9463260584343436,1.0273412219068645,1.1014614778498093,1.0192502589895054
336,16.825,0.9964546570458586,1.0147121707325444,1.0051517484442771,0.9954842065785504,0.989544563341208,0.9512676747372408,0.970841083682451,1.0178172651509572,0.992589315843796,0.9167209374676132,0.9989687972777924,0.925288422864507,0.9407098965789156,1.031525241785988,0.950990879055188,1.0161037680715796,1.0520872067385325,0.991275545084662
337,16.875,0.9975082110367304,0.9998539583953088,1.000503794423188,0.9970570695921248,1.0511422668956585,1.0009849230207517,1.022172076898945,1.0126594771985318,1.0260635949582049,1.0066846211883549,0.9930577566037408,1.0833357344768078,1.020311485772969,0.9453637305575924,0.981134250092204,1.0850390925498845,1.020311485772969,0.9291992100681912
338,16.925,0.9969000918282008,0.9975888945080168,1.0063906744579418,0.9870425014788188,1.0118431814727926,0.9942197445822302,1.017860940411034,0.9611220704219048,1.009693981851992,0.999052187365969,1.026145128040301,0.9838124082366576,0.9939722609895328,0.919466674135121,0.9533328499780352,1.043078215961758,0.9770391730680748,1.038896779964826
339,16.975,0.9968653171105408,1.0069730436712927,1.004083133788308,0.9832903536050138,1.0276840644993528,1.0037546226648564,1.0097369831234804,1.0170012779660955,0.9964903278222416,0.949408374082941,0.9746585967979128,1.0251590422278565,1.0032755158748805,1.0201089976848623,0.9780252931599088,1.028525738589853,1.0066422122368774,0.9840372509491868
340,17.025000000000002,0.997413877836426,0.9910915037505924,1.0041794340682584,1.0007269190620371,1.0530921972882863,1.0157093359081464,0.996593099975119,1.0314271298975235,1.014859725422234,0.9103705085411722,1.0643302268974002,0.9438400125316566,1.092779305289311,1.09612625568836,1.0660037020969242,1.066003702096924,1.030860722906916,0.9968618543125
341,17.075,0.9972743987483907,1.0081449389625854,1.002035931305379,0.9844480162557054,1.0262400515536103,1.0123034582609065,1.0135704212875167,1.0351087927398763,0.948532985921568,1.003204360160713,1.0348144477943009,1.0680882242507097,1.0647608466050686,0.9948859160466104,0.943311562539178,1.0364781366171212,0.9865674719325088,1.0162422480783253
342,17.125,0.9976262274487612,1.0181204651212172,0.9916184139683872,0.9863217155096912,1.0278136145996426,1.009339840481021,1.0261341805888582,1.0269738975942508,1.0223554540645956,0.9262333029170878,0.9262333029170872,0.9973547886767922,1.0486284179454164,0.9411191952853974,0.9808149082675588,1.1230578797869684,1.06516829835465,0.9991775510076052
343,17.175,0.9978157276510652,1.0056141843398887,1.0031832704507315,1.0006514034556344,1.0063935244750712,0.9838529809986492,1.0226728058747097,1.016411543797925,1.0214205534593526,0.9175594970705188,0.9520913061000544,0.9866231151295902,1.08199668292545,1.0343098990275206,0.9816899995539422,0.9948449744223372,1.0589754769057595,1.0099799072428617
344,17.225,0.9973556156220318,1.0067231703329125,0.9979134655201176,0.9914956869564124,1.0184042751895233,0.9686045551313562,1.0192342705238264,1.0063693428421332,1.0320991982055197,0.966190023249748,0.9890777733774918,1.0544713451710446,1.0315835950433014,0.9416674338271648,0.9057009693407108,1.026679077158784,1.0086958449155574,0.9997209108275642
345,17.275000000000002,0.9982416470304613,0.9854792201661844,1.0148560193201073,1.0015403521485668,1.0389238876912723,1.0199443408946876,1.0191191432078797,0.9819852473015198,0.9885868287959844,1.012617585675453,0.986611355545746,1.017493753824774,0.9996144706106,0.9979890812274932,1.0223699219740932,1.0272460901234128,1.0386238158051593,1.030612968131277
346,17.325,0.9982588518683002,1.011010400755658,1.000067228493495,0.9812480547863124,1.0427811685898023,1.032115428863864,1.0505753630049108,1.0136554947228176,1.0173474815510266,1.016477316305321,0.998701083428757,1.0148612951347245,1.0294054856700945,1.0132452739641271,0.9922369987463708,1.0698060149350122,1.0730380572762048,1.0018176956863367
347,17.375,0.998394853421376,0.9853549932766236,0.9974612210322767,1.0118776894637784,1.0188422102272183,1.0090534940360838,1.0037512727658864,1.0420904111811622,1.0033434095912557,0.9270853554254752,0.9897479704369028,1.041163449420638,1.0941856621226151,1.025096112238221,1.031523047111188,1.060444254039539,1.0106355087740453,0.9814519779733284
348,17.425,0.998275404827026,0.9963160827546138,0.9933449612354648,0.9851688394148104,1.0389572437446248,1.017869899218972,1.0069207010998835,1.04950091600745,1.010164907949984,0.979283499562476,0.9249676121479172,1.047977121880888,1.0639523828851694,1.0431845435796037,1.0128315476714678,1.0671474350860255,1.0495746479813166,0.974213799386627
349,17.475,0.9985889243427736,0.9934255127102188,1.0203915426396772,0.975663094969177,1.0322139442660532,0.971732658469215,1.0467294528572957,0.9866513756324348,0.998344424219824,0.9546268402640476,1.0737566456214578,1.0578726715738036,1.0896406196691135,1.0006903650022458,1.081698632645286,0.9863947883593572,1.003867159811778,1.0141107022588365
350,17.525000000000002,0.9989896596540988,1.0024515390676874,0.9901750852083312,0.9961192002444867,0.9790248902589608,1.0139041553910362,1.0223232883539513,0.9702048462025727,1.044373398494919,0.939711305456662,0.97919497375316,0.9223384914062024,1.001305827999199,1.0534242701505772,0.9918297476080394,1.015519948585939,1.062900350541737,0.975359417404358
351,17.575,0.9994269515833056,0.9992271024426348,0.992636981404266,0.9903723510023692,1.0133255834123056,0.999373421563592,1.0264804788696646,0.9898062248673308,0.9411729749946712,1.0144610840302966,0.9547869026167498,1.0552907871027235,1.0270240695910438,1.0238833232008566,0.9579276490069364,1.01603145722539,1.063142653078191,1.0306295182532466
352,17.625,0.999436291163524,1.0119582456999183,0.9879065522958652,0.9846745883956668,1.009169876004968,1.0202683663930827,0.9394079364225352,0.993711264392952,0.9738925315570336,0.991537209457618,1.0149593482637034,0.9884142576168068,1.0165208241841088,1.0149593482637038,1.0727339573187145,1.0102749205024866,1.0680495295574972,0.988509858183362
353,17.675,0.9998400723594728,0.9896554065577384,1.000835861921364,0.9831588084975966,1.0176572357730864,0.9849440093713951,0.9963739318490948,1.0101686658739035,0.9995270139119088,0.9905932814006032,0.9936985894927676,0.993698589492768,1.1085949889028694,0.93159242764947,1.0449361730134883,1.0542520972899836,1.069778637750808,1.0001785436238668
354,17.725,0.999524055150414,0.9933567247390148,0.9961544979038592,0.9831001204892302,0.9931120611748012,1.0005584420596954,0.9840980211562452,0.9915444020411396,1.022897584714377,0.9958198360420338,1.0529443847762283,0.9556782612558438,1.0946298662849647,1.009714996544946,0.9603099814234812,1.060663918388957,1.0266979704929498,1.0194983238378144
355,17.775000000000002,0.9996846533037204,0.9737193828362588,0.9926080746236086,0.9878799339772616,0.9918196378763724,0.9867533686062776,0.9766208300660868,0.9910402118348198,1.039754339431891,0.9748730262153308,1.0393528169256363,0.9503092964209292,1.0792688778415396,0.9979015228975828,1.0009719891218831,1.0915507427387403,0.9196046341779268,0.976032283871444
