,r ($\AA$),g_full(r),O (DOL),O (DOL),O (OFE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
354,17.725,0.9992926858643192,1.0258587330313271,1.022083655797429,0.9427501416180613,1.0764629885495005,1.038243036174206,1.0583380626808043,1.0689766061254733,1.0914357533975532,1.0073781261804131,0.967020913113093,1.0306611337192515,1.0275567327140729,1.0617051437710363,1.049287539750322,1.0958535548279988,1.0539441412580897,1.1106944922864288
355,17.775000000000002,0.9994072374272572,1.033491656850818,1.0274560243558557,0.9349281114440188,1.070807266157853,1.0774679772901925,1.057094037355978,1.0829532688109422,1.0802106230505673,1.049566602671658,1.1776754674095231,1.0819796889306363,1.018696996710727,1.0403057208833797,1.131371058468126,0.9862839104517498,1.0866101298247757,1.067552873083589
356,17.825,0.9994229336145511,1.0234566133961576,1.035240673666256,0.9556430697023082,1.0270160414433422,1.0772759311801363,1.0480550650540927,1.0581849653111215,1.061691469246247,1.0314080261701646,1.083592360827584,1.0498260266374897,1.0682440271048137,1.077453027338476,0.9961068586077934,1.0252686926810568,1.0360125262869966,1.0569207155930147
357,17.875,1.0000520251382456,1.028292676931556,1.0175206415276858,0.9644568781153696,1.0278649308271606,1.046461808580536,1.066608426146692,1.0604094668955673,1.0456869386741452,1.1004326716059556,1.0485398687840386,1.1050114483255369,1.0348035386252956,1.0149621728404448,1.0699074934754165,0.9813844768968512,1.1401154031756575,1.1188567969776029
358,17.925,0.999840656948639,1.0325522805784555,1.0188003575930429,0.9489425029704024,1.0521902493048327,1.081085990314668,1.049878590024045,1.0583546740535978,1.0868651385166364,1.032074143543237,1.073053558066278,1.0214498508891152,0.975917168085737,1.0685002897859397,1.1079619482155345,1.107961948215534,1.051804972758034,1.052827135025049
359,17.975,0.9997880417775112,1.0495604488720298,1.0272477524551922,0.9471695015451752,1.026804820516396,1.05860511906224,1.0750799725257487,1.0513255326481303,1.029103637278746,1.082185406154831,1.079166757881037,1.127465130261728,1.0263404130896585,1.0308683855003475,1.0399243303217278,0.9312529924651756,1.0429429785955204,1.0510440448813123
360,18.025,1.000170025712296,1.0257797268685134,1.0157588517194258,0.9683253290612378,1.0306415031084293,1.0443579889168964,1.0630276501561986,1.0161629903106022,1.0683618390817138,1.0461706894824925,1.100205330546151,1.0476716517342608,1.0461706894824925,1.038665878223651,1.1062091795532236,1.0431687649789565,1.1302245755815157,1.0998071160711933
361,18.075,1.0000051220913917,1.0217496411640743,1.0310745124886176,0.9674534880021276,1.0882250773522626,1.0355568023689885,1.030630992478467,1.0325255347440516,1.0545022250248426,1.0403907556648149,1.0866635152424469,1.09412686356142,1.0881561849062416,0.9956106657509785,1.050839443311378,0.9866546477682112,0.9538159151647304,1.0454780175801963
362,18.125,0.999960610133067,1.035021120525317,1.025039725409109,0.963944998886906,1.0460545644884691,1.0618810384468684,1.0769538707882012,1.060373755212736,1.0675333505748683,1.0569252738740356,1.0331741441240578,1.071769729967772,1.0717697299677724,1.031689698514684,1.0212985792490687,1.1029430877646185,1.1118497614208611,1.0677102256482618
363,18.175,1.0001759578627485,1.017225219702243,1.011311528896306,0.9501934995073168,1.043305029393849,1.072910308604378,1.0785315641506812,1.0957700811593445,1.054172790116701,1.0156870627501944,1.0850726615136523,1.1249324735692556,0.9773035400299832,1.086548950849045,1.0274973774333356,1.074738636165903,1.031926245439514,1.041958987249428
364,18.225,1.0000713311092568,1.0141719484812997,1.021313511390868,0.9421840453848452,1.0562231512605798,1.0957290277720908,1.026780092351058,1.0558504543123584,1.0733672108787828,1.0086534680511796,1.107022874687903,1.045358470527569,1.0306764695370134,1.0453584705275698,1.010121668150235,0.9543300643861234,1.064445071815291,1.0901385735487636
365,18.275,0.999965236004245,1.0338370859802772,1.011345715415744,0.9463939197466118,1.056011359822395,1.0756563587941703,1.0741737173623382,1.0304357951232923,1.07750966058396,1.0586284465922209,1.081991281275636,1.0732302182693552,1.0367257890765202,1.0192036630639594,1.039646143411947,1.1593806711644463,1.102433761623624,1.073856008484088
366,18.325,1.0004825517542972,1.0096432374491435,1.0194079467214074,0.9703468788579512,1.0849087428632744,1.0495192629737484,1.0506251842202967,1.087489225771886,1.073480889982282,1.0252671920014766,0.984605037077905,1.0615726874689504,1.026719411820175,1.0252671920014764,1.0267194118201757,1.0586682478315526,1.102234842392522,1.0337730509395695
367,18.375,1.0000096391479445,1.0168982826137107,1.0274364455261935,0.9506956453832464,1.069479953809611,1.044182004953641,1.0537145653921225,1.088178437746632,1.0566476609116549,1.0615805942854153,1.0124734647538451,0.9864755726488962,0.9951415366838792,0.9864755726488962,1.038471356858794,0.9575890258656196,1.0774681950162175,1.0067551075334815
368,18.425,1.000250875396189,1.037486511082026,1.0289235652989124,0.9956897111924452,1.031229500729491,1.061130780453614,1.0542024351516823,1.0779046690793406,1.066235876991879,1.0328427996355225,1.0400252947651163,1.1017947528796188,1.0256603045059296,0.9825653337283704,1.0314063006096044,0.9840018327542882,1.119032741190643,1.0269355638452655
369,18.475,0.999894626682737,1.0044207786972856,1.0332411551312133,0.945107663560538,1.03145815966607,1.0782437091024002,1.037986375866488,1.0169510125540298,1.093476213570042,1.072979373142804,1.0786943098839106,1.0686931705869738,0.9829691194703716,0.9601093725059436,0.9743967143587114,0.988684056211478,1.025831145028673,1.0978801689433404
370,18.525,0.9999762974131742,1.0220465588686602,1.029026455139942,0.9599717981436078,1.04537682305966,1.0659380649210823,1.064855894296797,1.063773723672511,1.0605272117996556,1.0686161639407783,1.011774878624779,1.0515637783459786,1.0060907500931795,0.9492494647771806,1.0430375855485785,1.0700371960736783,1.067195131807878,1.0709072157468802
371,18.575,1.0003461978071868,1.028212183765305,1.026864150748241,0.9875756727620776,1.0465734304061862,1.0788640059072343,1.0193058333164124,1.0515964088174607,1.03760382610034,1.0444968311062874,1.0529771842681788,1.033189693557099,0.9611066916810224,1.0671111062046648,1.0148155950396678,1.0346030857507476,1.1250601861442555,1.1027487808016605
372,18.625,1.0001120662339815,1.0158608895775978,1.0369115276906684,0.9500744596773052,1.0480989981273403,1.040248069302417,1.0573773685567962,1.063443995376056,1.0737929470089098,1.044519580164463,1.0459253938658954,1.059983530880222,1.0417079527615978,1.0093742376286468,1.0585777171787896,1.01640330613581,1.0880998049088753,1.0319820171537266
373,18.675,1.0002988365355896,1.0251651571659182,1.0304330150699197,0.9524302520919944,1.0318456422040607,1.050303149391749,1.0659210400890238,1.0400095396139992,1.046043724656128,1.0822811032781108,1.1018572472650534,1.0710947352855722,0.9662225353555226,0.9997816393331383,1.0668998472883702,0.9732140153508592,1.0501202952995623,1.0820242734007313
374,18.725,1.000233207822083,1.0098813583034163,1.0163813171313252,0.9460230176444784,0.9928018746516836,1.014338472928267,1.071887087995203,1.0379934251336946,1.0503504897186196,1.027829605778131,1.0000128370155297,1.0139212213968305,0.9638510376241474,0.9805410988817084,1.0027945138917898,1.0667730820457737,1.022266252025611,1.046747846982491
375,18.775,1.000272140173703,1.0219925895584407,1.025159308575858,0.953253304661265,1.0352816447171078,1.055298962813741,1.0398469979672176,1.048977704467436,1.046870618352001,1.062482210934543,1.0029942746452392,1.0970682204050686,0.985009549720566,0.9421228979771143,1.0348134033581229,1.0209789995699126,1.0334299629793016,1.0537580665048345
376,18.825,1.0002398590057286,1.018605213958979,1.0172271241836184,0.9532628242246506,1.0605294308172943,1.06611851872674,1.081139192483375,1.021755133445516,1.052844434941807,1.0706067256843252,1.0472130054572897,1.058221814975895,1.0458369042674642,1.0444608030776386,1.0293236899895557,1.060974017355546,0.9949211602439164,1.028705848639023
377,18.875,1.000345874650744,1.019090630897902,1.0193517353383066,0.9801375167990772,1.0232984293798018,1.0656897395272842,1.0417143264110853,1.0601302234423686,1.0382396288580131,0.988288219185968,1.032090467127729,1.0184022646459288,0.9978699609232288,1.078630355565849,1.0375657481204483,0.9869193989377884,1.0088205229086686,1.0864102828947897
378,18.925,0.9998357672680502,1.0020251601706582,1.0210501324315442,0.9799784515602084,1.0331064406602994,1.009257546580152,1.0548815178639124,1.026884990030696,1.045203705773418,1.0742999849805543,1.0307288829281114,0.9817113931191118,0.9803497961799738,0.9926041686322232,1.0402600615020832,1.0143897196584444,0.9912425716930842,1.0715073218706883
379,18.975,1.000553374803147,1.018518152458068,1.0226519061366348,0.9524725763490798,1.0173545405451832,1.0321386720907877,1.05173624181403,1.0534553268774725,1.0170107235324948,1.0253040066264354,1.007696408097844,0.9927976708813436,0.9630001964483428,1.021240714658299,1.0293672985945714,1.0361394518747988,1.055101481059436,1.039871046539414
380,19.025,1.0002048971011095,1.0348241483629317,1.0268570432842652,0.9682337205106752,1.0397170975117416,1.0455313049649324,1.0513455124181226,1.0451892927618032,1.0687881347776944,0.9592924097456802,1.0266584497559113,1.054952186560208,0.9848915049495685,0.9673763345469084,1.0253111289557066,1.0266584497559117,1.0455209409587751,1.0570969013033915
381,19.075,1.0009425303356128,1.015856368555936,1.0201386371285577,0.9659059004047844,1.060470625657426,1.0349540081007027,1.0254278042128586,1.0451606551233916,1.020664702268937,1.0963382266593822,1.0011792852256216,1.0387067550868223,1.011901419471679,1.080255025290296,1.0132416862524365,1.0105611526909215,1.0534496896751515,1.037120316856539
382,19.125,0.9998776951252988,1.0079448389420065,1.014112166853277,0.957953068459738,1.051548483081691,1.0424104692280691,1.048840923421359,1.0258266663085316,1.0034892991107869,1.0226165671657894,0.9306210741613056,0.977285454670826,0.9679525785689216,0.9732856506271528,1.0199500311366736,1.0332827112822514,1.009283887020212,1.0402347516438732
383,19.175,1.0011167541429735,1.0316001831212789,1.027425712729739,0.9598365103046458,1.0433782226595514,1.0312576624737675,1.0497751849798267,1.0541520539358038,1.0864735477645602,1.098196210772528,1.0531011972866997,1.039837958026162,0.9562795506847735,0.9828060292058493,0.9934166206142792,0.95495322675872,1.0252483948395703,1.044195879497482
384,19.225,1.0005740220475554,1.0206412657241677,1.0157334290478546,0.9935337622171154,1.0362834221053423,1.034943689174372,1.0325991565451742,1.04130742059648,1.0654226133539408,1.0172835732661316,1.0080475356359593,1.0225613090548016,1.0067281016887917,1.004089233794457,0.9645062153794324,1.0146447053717964,1.008047535635959,1.0694281414026574
385,19.275,1.0007682527371322,1.0146644362208803,1.0256811506425263,0.967444033684826,1.0232505398732747,1.0279153095112517,1.0309140899928082,1.0382444422810568,1.057569916495531,1.0684543789841412,1.0198882708484984,1.094706329327732,0.9778851502987532,1.0080748931938823,1.0107000882282418,1.0093874907110625,0.981822942850292,1.000239489647456
386,19.325000000000003,1.0006755552517816,1.0267321757328876,1.0131569929144884,0.9793605619612592,1.03155294637101,1.0318844222535195,1.0660264381520466,1.03420475343109,1.056413637559257,1.035510567513704,1.000253587283099,1.0498745224224697,1.0146175421918642,1.0276756830180145,1.032898939348474,0.9545500943915736,1.0289814971006297,1.0434387244438668
387,19.375,1.0003961230831817,1.0119613279250708,1.0083062487486036,0.9597862118533288,1.0463514770579097,1.0423942700851094,1.0463514770579097,1.05426589100351,1.0170021920096417,1.0301728960251724,1.014583898859596,1.0002939847911512,1.035369228413698,0.9470315778087652,0.927545331351795,0.9639196580714732,0.9613214918772104,1.0306235983241785
388,19.425,1.0001568090890964,1.0058956056393449,1.0000405671897563,0.9825207844570852,1.0265366310659196,1.0275208464360688,1.0435963641485106,1.0412998616181617,1.0166944773644249,1.0171219648484278,0.9912738844202594,1.002905520612935,0.9654258039920908,0.987396672356034,0.929238491392655,1.0080751366985687,1.000320712570118,1.0357695085858931
389,19.475,1.000281381047808,1.0049679766514807,1.0060103473411135,0.976780894862414,1.0101751134901873,1.0503210065303472,1.0317168121946634,1.029432086574492,1.0532585108991397,1.0286210584322673,0.9900477687410572,0.9591891369880892,0.9707611238954522,1.0376214926935496,1.046621926954832,1.0247637294631462,0.9771900055106538,1.0637962249840127
390,19.525,1.001127921104176,1.0057447085844833,1.0197142323465893,0.9515499741712912,1.0017607899838694,1.0296866985539226,1.025465340281705,1.0306608581552037,1.019620382674019,0.9773083999921214,1.022080381667153,0.9696332031335452,1.0233595811435825,1.024638780620012,1.0297555785257302,1.0131259853321466,1.0246387806200123,1.0549088172102152
391,19.575000000000003,1.0004541894734509,1.0139654005615235,1.0173640994560853,0.984875326802978,1.0334789742421415,1.0722465506438474,1.00731086017099,1.0031110393941385,1.0506013204862288,0.9570500679370616,1.0334104456979971,1.0448645023621377,0.9532320490490148,1.076681326429194,0.9774128353399768,0.9659587786758372,0.9799581812653418,1.0212421337996984
392,19.625,1.0000542726296846,1.0142396797454711,1.0053031153231151,0.9693307986833124,1.0491117890854782,1.038826379388562,1.0526473986687936,1.0430048270779342,1.0356121888582754,1.0496767074211035,1.075000632811239,1.006626034257874,1.006626034257874,0.9888992864847792,0.969906342442178,1.0496767074211035,0.9471148095910564,0.996858234464536
393,19.675,1.0005537345979896,1.0087308119536629,1.0310789664439712,0.947747041672626,1.0265178356577973,1.0853587334026684,1.0150054860990194,1.0121273987093236,1.0236397482681028,1.0418288729497764,0.9763208906119434,1.0178932640186449,1.0216725706919816,0.9360082860963536,0.9939576550875138,1.0317507218208792,0.9876588106319528,0.9960401301932296
394,19.725,1.0004645417789269,1.0164144269854405,1.0129476797484422,0.967218527287536,1.018774941616044,1.0318198424924518,1.0311835058643335,1.0003211794006377,1.0248201395831598,1.0791690725028276,1.0541012659406253,1.017752946425431,1.0365538013470832,0.9738842849415764,1.0528478756125146,1.0804224628309385,0.9638571623166948,1.0180087403699432
395,19.775,1.0005740957867109,1.0012901341489209,1.0121136065261316,0.990562501255569,1.0326233090011905,1.0465520109006554,1.0513004320027453,1.0462354494938495,1.0601641513933138,1.063742254567212,1.0126127909830902,1.0151069111579252,1.0637422545672115,1.0412951729936952,0.9839304089724856,1.0400481129062769,1.0038833703711667,1.056959774704013
396,19.825000000000003,1.0004865658779492,1.0157719732645565,1.0083165489835904,0.9838803029686284,1.0009639895309228,1.0277361541344865,1.01954702143222,1.0119878220147434,1.0683668510034263,1.0757542504341424,1.063346473612526,1.0348085869228083,0.9578803706287868,1.0286046985120003,0.9839367019541816,0.990140590364989,0.9715289251325646,1.0507994258265856
397,19.875,1.0004265083893658,1.0215590513412356,1.0094901483026832,0.972875709263774,1.046075454151557,1.0278991880219006,1.0366739371879412,1.0351070176940051,1.0407479278721743,0.9728195936896114,1.0592375779006182,0.9345487721104514,1.0370158105320733,0.9715850510580252,1.003683159479256,1.0135595005319429,1.0493612368479313,1.0683832712733865
398,19.925,1.0009798079471426,1.0126894991249205,1.0115179471823887,1.0008297142124594,1.0367784094509889,1.042079231394047,1.0115215519575962,1.0108979258466482,1.0280476438977175,1.0244476204390622,1.0367311650486433,1.1435980031519988,0.9777701509226542,0.9826835687664864,0.9618015429301988,0.9568881250863664,0.998652176758942,1.0411056110371582
399,19.975,1.0002322828915688,1.010890005950711,1.025869176357154,0.9919922726199872,1.0443149419621176,1.0430739259883073,1.0173228445317242,1.0145305585906486,1.04896875186391,1.0608806248852625,0.9851034373934584,0.9753257357816122,0.9484370563490364,1.008325478721592,1.010769904124553,1.016880967631957,0.977770161184574,1.0025636188431846
