,r ($\AA$),g_full(r),O (DOL),O (DOL),N (Me-Im - i),N (Me-Im),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
338,16.925,0.9987458414073868,0.9881904523314246,0.9901387453451392,1.0024646943847504,0.9977448181464176,1.0249919588924146,0.9994967963398628,0.980483454775248,1.0362271152715052,1.0003610391382542,0.9515836993805472,0.9515836993805472,1.040103113276412,0.987331924223108,1.002652592012777,1.0639352631714525,0.9737135528545132,1.0179732598024456,0.969318848828678
339,16.975,0.999380456175996,0.9808442583996516,0.98956000464839,0.991415736940475,0.9953718316591488,1.0211105094451036,1.0262654636366648,1.0090822829981272,1.0065048059023467,1.0481740189508,0.9798318232293444,1.0221388967711986,1.0119851991211537,0.9578321449875796,0.9578321449875798,0.9764472573459964,1.0221388967711988,1.005216067354457,1.0342784366487177
340,17.025000000000002,0.9994898094241206,0.9823120457315284,1.009348893118944,0.982308344932605,0.993924095380132,1.024089868619876,1.0834512079602272,1.006153348819194,1.014267488729026,0.998039208909362,1.0043674615663123,1.0329675400363751,1.0127792493516248,1.051473473164063,0.9824968133245006,0.9724026679821252,0.9808144557674376,1.049791115607,0.9738275218314728
341,17.075,0.999269607266836,1.00248917849992,1.004483150133502,0.9901121005410864,0.9755636630273958,1.0113080548879547,1.0036659285286,1.0108834923124357,1.0134308677655537,1.0448484983540118,0.953335965030627,1.0419794845861063,0.9817687920578562,1.0536871192443775,0.9566810035044188,0.9550084842675228,1.0185642152695644,1.0921550616929818,0.9929132314628863
342,17.125,0.9987541209659913,0.995137194952108,1.0077449092148476,0.9898531187973134,0.9880451678954004,1.032846886610534,1.0421328005890511,1.0248272336290865,1.0096321016642404,1.059860454548038,1.0092995482710698,0.9910091116467182,1.0824612947684793,1.0126250822027707,1.0841240617343286,0.9444516366029124,1.0109623152369205,0.9860208107491674,0.955208720851372
343,17.175,0.9991876802799128,0.9935296678660692,0.9839120673360636,1.0064762979472892,0.999016923652296,1.027681245838885,1.0176100535562664,0.9890750087555128,1.0490825294394497,1.016770787532715,1.0993113293338233,0.9968191452455566,1.0943520301037462,1.0050846439623529,1.0844334316435913,1.0050846439623533,1.0298811401127403,1.0150032424225075,0.999197584672227
344,17.225,0.999756050822814,0.9815000284993652,0.9940401550313388,0.9818779625022388,0.9923320276230656,1.0396633057611715,0.9820896556026472,1.0275644952206118,1.0246440926763392,1.0542653184825368,0.9499525851803888,1.048563580181813,1.0239108314314562,0.9976145660977436,1.0666422625987406,1.0321284143482423,1.0337719309315994,0.964744234430602,0.9873174315856896
345,17.275000000000002,0.9996089612459516,0.9842422910789596,0.9973333135555073,0.9926367667473904,0.9783344113288892,1.014988211725114,0.9954931377769816,1.0141586341103,1.0373868073250962,1.0548079372361938,1.000018106585059,0.9967500735570032,1.034332453379644,1.0114562221832544,1.0310644203515884,0.9460955616221391,0.9804099084167244,1.0604767176040903,0.979959720193472
346,17.325,0.9994650873516469,0.9970856385474542,0.9880986972831576,0.9915083028750222,0.9734905143674056,1.0466663789602164,1.0235720853346164,1.035119232147417,1.0243968815355318,0.9831570714898172,1.016998709551573,1.0559890754129757,1.038118491059833,1.0738596597661183,1.034869293904716,0.9617623579145864,1.0088757166637812,1.0494906811027418,0.9480527352243744
347,17.375,0.999425054668432,0.9842686659827746,1.002216279003121,0.9802776567309842,1.0086418673485709,1.0476215475983388,1.0086688873158176,1.0271201474496432,0.9914477111909132,1.0340906235001996,0.9659265742785376,0.9626960506187432,1.0321523093043232,0.9610807887888456,0.9626960506187432,1.0353828329641177,0.9287755521909018,1.0612270222424736,0.990468664734832
348,17.425,0.9998066593431432,0.9949411958034576,1.0102585877794945,0.9920350550342316,0.9862724856245978,0.9984041046509629,1.04365639359186,0.991881252191014,1.0436563935918604,1.0147112358008357,1.0310554286124125,1.101719663595195,0.9892992897589504,1.0503274926986266,1.0439034713365545,0.96039119362963,0.978057252375326,0.9732392363537724,0.94964079053392
349,17.475,0.999962282098775,0.99344404572813,0.9961854212950632,0.9890574935556334,0.987408051584462,1.0656617189965232,1.0214787112480936,1.0194519677733946,1.0004005791112285,1.006886158230264,1.023566871191724,1.0107922456542302,0.988436650963615,1.002808104693296,0.9852429945792416,0.9884366509636148,1.0714717169573278,1.0491161222667127,0.9748636113300256
350,17.525000000000002,1.000053838897945,0.9894491505648404,0.9953549535755576,0.9876514393961988,0.9956790205763986,1.025331272052443,1.0474984182642688,1.0156583355236466,1.039840676845638,1.0221069598761778,1.0685419405358805,1.000269572864197,1.0971210711891428,1.0082082202678813,1.00344503182567,0.9605763358457768,0.955813147403566,1.0129714087100914,1.013684266844299
351,17.575,0.999696128702654,1.0157482301557323,1.0024980308889515,0.990107596311752,0.9913091832004794,1.045954978134548,1.0215092870746985,1.0191047928720902,1.0106890631629617,1.0343332561552754,0.9393314473320246,1.054577154315618,0.9630120720546812,1.0230029880187426,1.046683612741399,1.0040584882406178,0.8998637394609307,1.019845571389055,1.0169620123241876
352,17.625,0.9995455783114392,1.0020582781322498,0.9995879417226908,0.9744276560356904,0.9920933176926698,1.0292699838129369,1.0671254419864669,1.040028903504361,1.0428182530539902,1.0260821557562183,0.9968000230382562,1.007788369748914,1.001509314485681,0.9606954552746656,1.0250557717228048,1.061160339486395,1.0234860079069967,1.025055771722805,0.9667983125585734
353,17.675,1.0001708087563728,1.003468343262055,1.0025751142642692,0.9983685746828528,0.9875914553471348,1.036134185777218,1.0206813241155313,0.9988888269003314,1.0329643680004623,1.028209641335328,0.9708767629867991,0.9459024411093252,0.9677549727521148,1.034873462797826,0.998972875098957,1.0208254067417477,1.005216455568326,1.019264511624405,1.0070640457072209
354,17.725,0.9997670346158954,0.977978621727951,0.9816054250628994,0.9999163738439844,0.9869216800404425,1.065756372143798,1.0314788104519277,1.0287208457180983,1.030690820527976,1.0027171782277136,0.9203961096573744,1.0042095833867135,0.9840322656370578,1.004209583386714,0.9545423396952536,0.9964490765599228,0.9933448738292064,1.0197305970402957,1.0019131068767435
355,17.775000000000002,1.0001953800721446,0.9946381468465212,0.98470206945831,0.976426673208777,0.9781048147799876,1.021374404315516,1.000218202615079,1.0190237152376898,1.062511463177476,1.0382210093732709,0.9677003370384828,1.0309789874668365,0.9507231381430704,1.0402392777734248,0.9862209176516592,0.9646135736029534,0.9568966650141296,1.0309789874668365,0.9910872947005313
356,17.825,1.0004154633695883,1.005972443826726,0.995213771637382,0.996321361801245,0.9899801488796394,1.0288983804512395,0.99032930068423,1.0849988601123448,0.9950043406559884,1.0246129271437945,0.9699527375749988,1.0681757996079095,1.0052516504930755,1.0282726806570397,1.0144600625586613,0.983765355673376,1.04668950478821,1.0344116220340958,0.973131832216688
357,17.875,1.0006538229002362,0.990600064532066,0.9767719834020164,1.0028690843690071,0.9815455669798424,1.0436831008312135,1.0316733843776986,1.029348923128632,0.9871212104372424,1.006104310637959,1.0164235098194243,1.0789961282917913,0.9584293756255232,1.010318864114803,0.9813217970178526,1.0210019940978905,0.9752171513132316,0.9813217970178526,1.00315524925734
358,17.925,1.0005345343820655,1.0014379212938358,1.0011484256166532,0.9928266172192238,0.997447101767074,1.0251554113694747,1.0239996555505686,1.0305489385243685,1.002040294991358,1.034016205981086,0.9576429275236926,0.8984542204342725,0.9986197247394448,0.9363956993377468,0.9667488824605266,0.987996110646472,1.0259375895499467,0.9606782458359706,0.9623043092175482
359,17.975,1.0010367903231268,0.9993290401001532,1.0013442517042443,0.99805951370306,0.9966646590719392,1.031336579572384,1.0240574580969473,0.9991552004178224,1.0439792642402477,1.0171614482781126,1.056459416690159,1.0217471787131964,1.0036364458556508,0.9915626239506208,0.9900533962124918,0.9960903071650068,0.9734518910930752,1.0413671393088706,0.974745514868614
360,18.025,1.0008181581998432,1.0210619594933243,0.9969418220792458,0.9924485165955546,0.9957939403545304,1.0420053520345605,0.9898098371428842,1.0180030349675857,1.0557209617871184,1.029813698921177,1.0220900095908227,1.06261340204156,0.9530501557858624,1.0310952079132083,1.025091742364951,0.9140276297221894,1.0085822121072434,1.095632462556976,0.965807520075909
361,18.075,1.0003879965736455,0.9818960614721592,1.000046369241308,0.9980822405781088,0.97438793047658,1.0468571901472237,1.0582237177275406,0.99646558454115,1.0184408711964306,0.9805524459287058,1.0045025232343046,0.9821139083033766,1.047787178767432,0.9522624217288052,0.9731584623310052,1.0239059895077751,1.082116388328188,0.9850990569608336,0.962984588335182
362,18.125,1.0004345980908371,0.9912095666614672,0.9978634050722498,1.000007378208046,0.9778961756879518,1.0169744051165712,1.0373214291537316,1.013206437702283,1.035814242188016,1.0452341607237383,0.9900619833120896,0.9663123705189964,1.0167802977043203,0.9485001609241764,0.9425627577259026,0.9856089309133852,1.0271707533012986,0.9559219149220182,0.996165997314396
363,18.175,1.0006832867158126,1.000405863584887,1.0096278161659595,0.9874504565539496,0.9953153902943824,0.9772865421816986,0.9956481374910936,1.0368680453285122,1.01475918567026,1.0608505371611914,0.9742887307026132,0.990526876214324,1.0938605294706614,1.0318603375168582,1.01266980191211,1.02890794742382,1.0215269721912243,0.9506696099583072,0.9708091280929608
364,18.225,1.0006263044293529,1.0024153624135423,0.9813420963088852,1.0023925252661496,0.986110331209752,1.0132982799050554,1.0132982799050547,1.008080855882006,1.0412487657428189,1.0438574777543432,0.945460474479825,0.9293113048846724,1.024738216128754,1.0085890465336016,0.9733544946896332,0.973354494689633,1.0687814059337153,0.99243987693845,0.9481869576582268
365,18.275,1.00044939368272,0.9938044239573324,0.9870504809093494,0.9839762834249168,0.9859607467264347,0.9936769506468311,1.0429716296606428,1.0348176226057269,1.022215975339038,1.0292580723410103,1.0045377286387114,1.042499910244244,1.0103780642703313,1.0235188194414775,0.9724158826647988,0.9840965539280396,0.9534347918620332,0.957815043585748,0.960705413770784
366,18.325,1.0007373188896291,1.0081245271995165,0.984441425928584,0.9816929203079046,0.9843770826955576,1.038393725279126,1.030284154119687,1.0439229783423802,1.0232804335728984,1.023280433572898,1.0469836153915362,1.0063240575122536,1.0193932011163085,0.958403864297384,0.993254913908198,0.9714730079014394,1.0411751071230675,1.0193932011163092,0.9628046983681364
367,18.375,1.0006089413093295,0.9970669319759938,1.001819133281951,0.9809116260393104,1.004466695903377,1.027251092199584,1.0063541213732543,1.001588145570758,1.010386870129213,0.9803245612211592,0.9994106834325542,1.0412935010908553,0.995077978157558,1.0008549185242204,0.9994106834325542,0.9921895079742268,1.0239626799908683,1.032628090540862,1.0057181591390123
368,18.425,1.0008194893120084,0.9907722989455654,0.9938547625415654,1.000349998023718,0.9851221877493528,1.0304343843811452,1.0122030612321515,1.043560937048421,1.007098290750433,1.0118384347691718,1.0112307239975382,0.9825025784294268,0.99112102209986,1.009794316719133,1.0112307239975382,0.9322283236852308,1.0155399458327554,1.0184127603895663,1.005587695403802
369,18.475,1.0007958968702464,0.9968624456534594,0.9952273514287684,0.995020383159251,0.9782438315424836,1.046986468738836,0.998027974357214,0.992588141648145,1.0031051515523453,0.9911375195923932,0.9486189079734264,0.991478195984274,0.97862040958102,1.0243369834592575,0.9914781959842744,1.0100505541223082,0.9443329791723416,0.9814776954484102,0.9967845840237128
370,18.525,1.0009181625908157,1.003482350112587,1.0145952615460707,0.9932099287962588,0.9915876678874374,1.0305213354643947,1.0146505133571375,1.0168147163717636,1.0294392339570813,1.015011213859575,0.9534516614435484,0.997500844013966,1.007447433626641,0.9364003649646776,0.9648191924294626,1.0387081438379049,0.997500844013966,1.0316034369717086,0.9770566875214411
371,18.575,1.0007788483001434,1.0020637401578534,1.0005136012001168,0.9974745027535724,0.9823379693193974,1.059063230983744,1.0364612717859212,1.0048902811603888,1.0328736592148375,1.0224695827586965,0.9582187030765716,1.0119241761103617,1.0500833280027912,1.0514966299247337,1.0331237049394892,0.9723517222959904,0.978004929983758,1.014750779954246,0.9908400188666988
372,18.625,1.0009143971542025,1.0113716339093957,0.9919312034836164,0.9969407891482414,0.9811211844450072,0.9820170996277532,1.0141324844266255,1.0109209459467383,1.039824792265724,1.0255512879106694,0.9910353591975396,0.9685437765774534,0.9811952918012512,0.9868181874562733,0.9910353591975392,0.9249663352510362,1.0346128005239557,0.9868181874562728,1.021028917398176
373,18.675,1.000804176467662,0.9862933837862128,0.9974285240709808,0.993813989143436,0.989633189892794,1.016162846228579,0.9969966591184346,1.0225515752652934,1.003030458764221,1.0055149645007202,1.0081070245981094,0.981541097458908,1.0109034379811832,1.0850083926326388,1.0388675718119214,1.0095052312896464,1.0123016446727204,1.0123016446727202,0.9779029065778676
374,18.725,1.0011559495673368,0.9945628272688448,0.9966851272470122,1.0059793676373976,0.9804234844159436,1.0195692348962164,1.001211340085065,1.014979761193428,1.02451174503768,0.9976809756983062,1.031936208323774,0.980478472868276,1.0416714555721114,1.0124657138270994,1.0138564634340044,1.0152472130409098,1.0319362083237742,1.0166379626478153,0.9853319051699252
375,18.775,1.0002736291980605,1.001476895327175,0.9954077381985204,0.9989738733762036,0.9917540064904008,1.0176575930031166,0.9979927119789016,0.9920230159536938,1.0520711347954923,0.9983438705686198,0.962813005990778,1.0679477595185067,0.9724964701314904,1.0485808312370832,0.982179934272202,1.0776312236592187,1.072097815578812,1.0637977034582011,0.9656502892156796
376,18.825,1.0004614540374934,0.9993793704804442,1.0006261339761189,0.9944223694112796,0.9817798221735978,1.02867578881606,1.0101631175742087,0.9965405859056774,1.0133067787284855,1.0402025463817413,0.8820245252049425,0.957705256696786,1.0044897088917435,1.060906254185663,1.000361668992188,0.9398170837987138,1.0540261876864054,1.030633961588926,0.9651610022296556
377,18.875,1.0004531772807732,0.993961117429916,0.9900448009703816,1.0053083271519352,0.994816212116522,1.0256652054454114,0.9718108332082704,1.022885624942849,1.0103775126813197,1.0263601005710516,0.9786439686104026,1.0210746861305742,0.9184197243882242,1.051186808241663,0.9909625640194848,0.9430569152063878,1.0498180754184312,0.9690628388477832,0.97111593808263
378,18.925,1.000480007083536,0.9889756622286952,1.0080643468856836,0.991194963292605,0.9877900668463756,0.990184312591592,1.0237088774507148,1.0036632613493837,0.9960597517937068,0.9825808030359156,0.9516954728985972,1.019770971675321,0.9775641624337524,0.9748411424826832,1.007517381895511,0.999348322042304,1.0034328519689073,1.014324931773183,0.9659913276417104
379,18.975,1.0008356307769355,0.999787811646199,0.9874519284404872,0.9808976958004434,0.9778788693834034,1.0018187858928742,1.0375734714566556,0.9973494501974014,1.0172895633002796,1.0365420862961616,1.018466800907712,1.0211754892079987,0.934497463598832,0.9602300024515528,0.9453322167999773,0.965647379052126,0.9223083662475424,0.9642930349019824,1.0074247501325646
380,19.025,1.0001651476095994,1.005204553214835,1.0018637225381664,0.9921551610552048,0.9966230087463586,0.9863001959598116,0.9791183984164146,1.0102395211044677,1.0386247209188446,1.0075035982307925,1.0117732960488,0.9215085679059644,1.014467765545602,1.005037122306797,1.0575792774944182,0.96192561035798,0.971356253596784,1.017162235042402,1.0007754613679798
381,19.075,1.0006443115256092,1.0001334453268087,1.0170696944808508,0.9910407995234825,0.982006167914828,1.0182181147427891,0.9845383307937292,1.018898514418528,1.012094517661142,1.0076719197688413,1.0024555222548466,1.0024555222548464,0.9662706304087488,0.9903938916394808,1.0078162469727865,0.9850331669215404,0.9823528045625702,1.0037957034343314,0.9693612523124588
382,19.125,0.9996807070539668,0.9938300254003812,1.011695061041215,0.9908667465225768,0.9902144313504097,1.000040974008063,1.010193674251799,1.001733090715352,1.0152700243736674,1.0365906948855144,0.9372275507829244,0.9372275507829244,1.0372162653045731,0.9932212309150474,0.985222133753316,1.007886242378223,1.0078862423782229,0.9718903051504292,1.0302918767751146
383,19.175,1.0002996515104448,0.998899611980414,0.994409180648857,1.003875689654788,0.98808535883281,1.0143587610585885,1.00459560006599,0.987425903147972,0.9729494920210155,0.9854059388046756,1.0066155644092851,0.9416298428598056,1.025182913423422,1.0755800036046512,0.942956082075101,0.8912327526785766,1.0848636781117198,1.0410977840069682,0.977140574502005
384,19.225,1.000407880034405,1.0076781008702602,1.005287256225338,0.986180193008672,0.9895513813912024,1.0255000569845527,1.0164574372789406,0.9966976386629748,1.0255000569845527,1.0137781425513523,0.968402662524652,0.9974283554068626,0.9763187605834368,1.0040251037891832,0.9552091657600108,1.0027057541127185,1.017218600553824,0.9433350186718346,0.9654004688731066
385,19.275,1.0003904682441795,1.002206618643195,0.9977000687717044,0.9864221451824524,0.9593783088815152,1.0105244771453188,1.034846365319274,1.01019130059499,1.0281828343127106,1.0365122480709152,0.9292596876425494,1.0276982138758706,0.9975103991643188,0.9856977760163204,1.0053854812629843,0.9830727486500976,1.038198323340758,0.9660100707696564,0.9670279385239048
386,19.325000000000003,1.000063247794059,0.987687142288478,0.9980858153916288,0.9962316389043454,0.980756471647602,1.0387790659442535,0.9923754063296412,1.0023190476756298,0.9651961199839396,1.0062965042140244,0.9897438568017124,1.0080240863468628,0.9923553181653058,0.976686549983748,0.9061770931667392,0.9701578965747653,1.0445845454371634,1.0171642011194382,0.9989639142690924
387,19.375,1.0000406110300488,1.0068170790378703,0.9917640703498622,0.994345006002636,0.9821981778043084,1.0050663745769737,1.0208941914994465,0.9961632275580836,0.9945144966286588,0.9918765271415804,1.006725097815061,0.9898380961742924,0.9872400959218668,1.0262100997082564,1.034004100465533,0.9794460951645884,1.019715099077191,0.9300840903684948,0.971943706680542
388,19.425,1.0006378797514957,0.994183659320274,1.0020104213295522,1.0038463685777166,0.984174127312196,1.0021953054715034,0.9933379328863212,0.9749670860429812,1.0208942031513313,0.9805439502632808,1.0144723595037135,1.0015491447329652,0.9563178930353478,0.9537332500811988,0.9653641433748716,0.9240098561084782,0.9744103937143954,0.998964501778816,0.9760851368530528
389,19.475,1.0003394866337416,0.989943660876576,1.001776878178024,0.9996071199954012,0.9924775537944692,0.9631135267257288,0.992486694263958,1.0156588597663394,1.0035832242228446,1.011416068899706,0.9475566268814068,1.024698279002009,0.9578421804974864,0.9784132877296472,1.0015557833658282,0.941128155871356,0.9668420399115571,0.9436995442753756,0.9935923509105218
390,19.525,1.0001588662158278,1.0002516160446564,1.0066564471023884,0.990391180914088,0.9886526765240548,1.0646884394509724,0.99747572003458,1.031244429306584,1.0020215078211958,1.0202046589676594,0.9977118648546656,0.991316275977392,0.9555009782646596,0.9670130382437524,1.0194568670373951,0.9631756849173884,0.9746877448964808,0.970850391570117,0.9833413682140968
391,19.575000000000003,1.0000081504752707,0.997939912641016,0.994359369291112,1.005678677264364,0.9866526978857376,1.0104769494343684,1.028567329603271,1.0279212445972383,1.0227525645489808,1.0007856743438854,0.944263025482826,0.9073578668049258,1.0358896263383022,0.9633519006610496,0.973532634089436,0.9671696756966948,0.9239015586260536,1.0206185261957224,0.9611833005557688
392,19.625,0.9998719057946164,1.0051181511176428,1.0185825199348009,1.004002395286775,0.9856927396480614,1.0088699679960496,1.0127267502884836,1.0297608720800702,1.0197975178246144,1.0188333222515051,0.9622477032640164,0.9799733188504592,1.0318840502107551,1.0382146272059127,0.9939005882398072,1.0179567808214072,0.9812394342494904,1.063536935186545,0.9976472562573488
393,19.675,1.000155263764337,1.0049419309729195,0.9875811671465587,0.993975107674845,0.9858940092384634,1.021975534277877,1.0011906751639656,1.0254929719740773,0.9784872136703084,1.0072662493664932,1.017828252366104,0.9976732374677652,0.9498050770842108,0.9825569762940108,1.0241266945218348,1.0342042019710038,0.9712197804136958,0.9624019613956724,0.9616178696171016
394,19.725,0.9999628774423984,1.0055315585189215,1.0043959724744698,1.0036599535997386,0.986761944876539,1.0075746938960657,1.023482093547093,0.98657692635671,1.0066202499170045,1.0397076411911403,1.0164346334592742,0.93998270665161,1.0001415998773129,1.0126747026326677,0.93998270665161,1.0139280129082031,1.0527806314498036,0.973822084091068,0.985447176340678
395,19.775,1.0000883000101273,0.9946254757677152,0.981483527295596,0.9994044908061948,0.9623895096652244,1.0224280385291284,0.9819107664140424,1.0097663909931642,1.023377662094326,1.0072340614859714,0.9514460750699344,1.0374877253711472,1.0200299992230752,0.9838675664877826,0.9352353293610104,1.0038192535141512,1.0125481165881876,0.9851145469269308,0.9590552006067756
396,19.825000000000003,1.000207025757964,0.9974838906010246,1.0167129234289107,0.9985517099122874,0.9988215158322854,0.9990103799762848,1.0169623319493764,1.0175922250010638,1.017907171526907,0.9986954334504404,1.0272983042975194,1.0111692246406747,0.9888366528081206,1.042186685519223,0.915635445134746,0.9590598903647138,0.9689854778458492,1.0446680823895071,1.0160560572525603
397,19.875,0.9997731072725716,1.0104853142244528,1.0017138425192704,0.9951445733948264,0.977493978385193,1.0033911544034215,0.988036324120546,1.0021376988701252,0.9993174239202096,1.0137321625531133,1.0023845916266838,0.9221444457452374,1.0085569105406411,0.9628817505773568,0.992508881364352,0.948068185183859,1.029542794848097,0.9468337214010676,1.001805149442925
398,19.925,0.999726551464462,0.9949355153658752,1.0001485885359898,0.9954317044379506,0.9804070761761589,1.029229156258161,1.00490929131174,1.0189399826269827,0.9874488754527708,0.9877606685931092,1.0059580500565153,1.014555982108281,0.9261201095758396,1.0084146020713052,0.9224352815536546,0.9691097698346656,0.95805528576811,0.9985883940121458,0.959559297205736
399,19.975,0.9997665385711528,0.9912430298967916,0.9850069642689132,1.003610120954903,0.9856042723763682,0.9915084325460876,1.0194295085564598,1.007640609796525,0.9756864894735442,1.0098122490417758,0.977707712147696,0.9777077121476958,1.0180381552737885,1.0107053474326806,1.0290373670354502,0.9679306350262192,1.0009282703112037,1.019260289913973,1.002499586277155
