,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DMI),N (DMI),N (DMI),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
323,16.175,0.999645372536244,0.9807207182191056,1.0027583916092822,0.9350568610162298,0.9946505644045174,0.9972655306040036,1.0600141324839794,1.000182223672661,1.0143157454391136,0.9799241758074118,1.0223247411067709,0.9817800928070464,1.0244661837986575,1.0133306818008454,0.9557972548121526,0.9632209228106936,1.0040510968026697,1.132109369777502,1.1488126227742192,0.914304253320308
324,16.225,0.999435694132534,1.0049437968981614,1.0043280764099085,0.9604891729724728,0.9684225782747236,1.0013872451340748,1.01416065897616,0.9963683667134202,0.9991776760180632,0.9715528011890732,0.9991776760180636,0.9536044361871856,0.9941833483653636,1.016317300462552,1.049518228608334,0.9240925000576016,0.8853580838875226,1.0716521807055222,1.0402957485678388,0.9509129777263884
325,16.275000000000002,0.9999412979723143,1.0133777302602802,0.9915226204806852,0.9411381941830494,0.9685988203891706,0.998778320477086,0.9944438080770716,0.9697804848070268,1.0130576369601236,1.0442358003392362,1.007473488295208,0.9752518223878026,1.0339135861404525,1.0045827042641278,1.0265808656713715,0.9239227791042348,0.878093276172477,1.0595781077822364,1.0210813253195608,0.923473837034698
326,16.325,0.9992882158758633,1.0000550884547077,0.9778123340981127,0.9541626161890808,0.9933451648572814,0.9828064103879032,0.9726366162574428,1.0100990822188565,1.0133365792772506,1.0281365658299075,1.0646740326317805,0.9638210939642412,1.0057263589192085,1.0075483269607282,1.0330558795420122,0.9565332217981596,0.992972582628566,1.0494535919156955,1.0294119434589717,0.935004252491216
327,16.375,0.9990501592765756,0.9948207702214216,1.0019019597316778,0.964996329184088,0.9699649994011498,0.994942638870708,1.05220630487546,1.0126738705288938,1.0365772029244928,1.0094561142448712,1.0071577168991417,1.0104590512684632,1.0267567779018256,1.0122699097832817,0.9597550128535584,0.9706201639424668,0.932592135131288,1.0955694014649104,1.0032156172091913,0.9043020903742832
328,16.425,0.999753059345614,0.994695585981762,1.0110034780636097,0.9640685738494784,0.9690070394776708,0.9670049588175932,1.0261638755528155,1.0220519098894254,1.0389566576166973,1.027077645700236,1.028448300921366,1.0061163123185075,1.0457130187067134,1.0241148152222372,1.126706281773498,1.0259146655126103,0.984518108834032,1.0187152643511184,1.1321058326446172,0.9248659277816688
329,16.475,0.999313202794345,1.011701069037938,0.981842280424794,0.9490719963210064,0.9957694163245,0.9790538625732496,0.9863401295930244,1.053095193612442,1.0140412105806746,0.9999636120459672,0.9999636120459672,0.9857071192972312,0.9535061607720946,1.118088837678348,0.9177273179663876,0.9535061607720948,0.9588729871929508,1.0196970199626536,1.0679984577503574,0.8764903761816473
330,16.525000000000002,0.9995100494581572,1.0101670393544648,0.999991597003878,0.9540182243687804,0.9727425627046976,0.9886978087515016,1.0467321000781296,1.0101709529861378,1.0124278139177425,1.0106223251724582,1.0232607463894436,1.001088797479559,0.9744168046515068,1.0242045245972045,0.9886418674931348,0.9548573432442686,0.8837320290361295,1.022426391742001,1.0651015802668844,0.9454404967968142
331,16.575,0.9997678332420536,0.998434650083237,0.9980132273877774,0.9385721717544208,0.9727807092251513,0.9795962032806226,1.0359399732939376,0.9987017672378976,1.0126100128732862,1.043118422654138,1.034145360953887,0.9102219406542138,0.961477156729888,1.0445459551973602,0.9915233178776972,0.9950581603656744,0.9190590468741572,0.9932907391216856,1.014499794049551,0.9391499373415398
332,16.625,0.9993723932287074,1.0033292461904473,0.9910138320964262,0.9304597985473168,0.9802267606090744,0.9936456011649936,0.9886899501904588,0.9717435279499368,1.0346236736318737,1.017231292911338,1.0145555420312553,0.9802978224302008,0.9767842101634252,1.010163526697787,0.969756985629876,0.9961090776306872,0.938134475228902,1.0452996493655369,1.0593540984326355,0.9169452420690642
333,16.675,0.9990710498414656,0.9945731747908252,0.9888270851097928,0.9422411846695792,0.986918646009739,0.9845876480267742,1.052809185147864,1.0616749467070037,1.0364075262634544,1.050149456680122,1.0226655958467874,1.0180849523745652,0.9883980841235064,1.0076072341683096,1.0285626705808224,0.9342632067245163,0.9307706339890968,1.094921552553778,1.1053992707600349,0.9455606103686758
334,16.725,0.9997713840545144,1.0062674734299315,0.997327288572212,0.968153936286187,0.9861756822082812,0.9883640370702496,1.0857408773987485,1.0333045282061957,1.0280168291279546,1.029338753897515,1.0196446389207403,0.9443082798312612,1.0658185364271953,0.9564593054908545,1.0293654594484152,0.9200062285120744,0.9147986460865342,0.9842330784270678,1.0258937378313884,0.9106892613153612
335,16.775000000000002,0.9997484984989908,1.0238118159921477,0.994106297138815,0.927841789699129,0.9680213955418442,0.9662299481475832,1.0591292915928416,1.030220055345891,1.0258398680357468,1.0201456245325593,1.0227737369186458,1.0146106605679222,0.9214321305157668,1.0508467555882048,0.9680213955418449,1.0077085472307254,0.9490405838645536,1.0922594356113855,1.0939849639456851,0.9564004904332988
336,16.825,1.000185234623124,1.00333927945511,1.0017033112838152,0.9382354665368116,0.970162947841142,0.9956031719880186,1.012785107988755,1.0489249033297126,1.065470833726777,1.034120649816549,0.9579222861458558,1.01888097708241,1.0103045378813795,0.9554153269947854,0.9965822351597308,1.0943536420514774,1.0308879919638525,1.061763173087562,1.1149370961339504,0.9409053921016132
337,16.875,1.0000446743411455,0.9950442605393028,1.0088677078132815,0.9599966596061048,0.9892062523838984,0.9890798039303152,1.0626290332973782,0.979956061664058,1.008956528153233,1.0314643528910996,1.04012120855951,0.9565825513593502,0.99921100730228,1.0895833339012917,1.0418394632452097,1.0179675279171696,0.9582876895970672,0.978749348449674,1.0827627809504223,0.9479698633219
338,16.925,0.9998061082349078,1.0014606792622225,1.0008140019328085,0.93434628987433,0.9792220635168885,0.9750738827600128,1.0464632033381225,1.021936722009885,1.039148287854262,1.027100191763198,1.0129006499415871,0.978060268171758,1.001791366532945,0.9831455035348692,1.0373880140747247,0.9509390129018308,0.9950110527154628,1.061119112435911,1.0017913665329452,0.95093901290183
339,16.975,0.9997696051139752,1.007061112367435,1.0043289006039098,0.938347340882812,0.9863331417749416,0.978835360385546,1.0180641371164711,1.0086534602187558,1.0052313958923145,1.004375879810704,1.0343189426670705,1.0481368236215671,1.080153864857596,0.9386048404456794,1.0110644600851126,1.0413963938876662,0.9251239809778786,0.9992687080507864,1.0649878979563192,0.9538567822160112
340,17.025000000000002,0.9998273849799706,1.0102618281554725,0.999157416158508,0.9590564052487692,0.9713551855751454,0.9780636112077152,1.0274020749412691,1.0690764968552773,1.007415362390674,0.99168114187212,1.0133688512355314,1.0235619457729392,0.9465016356165472,1.0168610492376011,1.0553912043157967,0.9984335837654206,0.9213732736090288,1.047015083646624,1.0001088078992548,0.9539033912282868
341,17.075,0.9997731248423084,0.9846575532425152,1.002606626240805,0.9439381259694514,0.9793836633439422,0.991363513954832,1.053946595556135,1.0281580908112795,1.0112475958966198,1.0408409619972734,1.0306946650484776,0.9509591193296608,1.0042528002728293,1.06254276380442,0.9975910901549332,1.0225725030970434,0.9875985249780892,1.0858587492170562,1.1025130245117962,0.9853383019023738
342,17.125,0.9998479614045078,1.011130820359058,1.0111308203590588,0.9594301041045876,0.9863196859831274,0.9971246321261016,1.0641927462530796,1.030989260094314,0.9990466658149952,1.049902638286016,1.0188006385929953,0.965282783265366,0.945414183952871,1.044757180515344,1.0464128971247189,0.9719056497028636,0.9454141839528708,1.0348228808590976,1.076215796093461,0.9400077623712394
343,17.175,1.000040411849062,1.0009347502811126,1.0047026796994716,0.9481147655588008,0.9827825386267416,0.983270817120656,1.0057738827103964,1.0124595420886124,0.992820417665102,1.040037887023754,1.0212344700225209,0.9366254246338084,0.9893003167046022,1.0798352874512798,1.0222221242488485,1.0320986665121223,0.946501966897082,1.0485595702842454,1.040329118398184,0.9478457141437856
344,17.225,0.9999832957577938,0.998878332697582,1.001453767104881,0.9358221928880146,0.989100100121556,0.9859446887592052,1.0468870715208227,1.033177836060431,0.9978661689654827,1.0277772281517916,1.0493796597863485,0.949197753639611,1.0686657467701135,0.968836327852844,1.0506637204079827,0.934468822979686,0.9524708493418164,1.0048403805771051,1.0081134762793111,0.9715583411153926
345,17.275000000000002,1.0002100557262517,1.0010189053097782,1.0066055544983918,0.937049156627686,0.9790389977951384,0.996052123095744,1.0148148251116602,0.9846636316915738,0.9954024129096872,0.9697945500049564,1.0065542241746503,0.9795070141369556,0.950219428996648,1.0348280082908703,0.9518465170599985,0.9713715738202036,0.91930475579299,1.067369769557879,1.1129282353316905,0.9785440436504824
346,17.325,0.99982003009833,1.0092126289742362,1.0021924218777178,0.9425651283586496,0.977235017896088,0.9851527089323194,1.045513567985922,1.0106083624561484,1.005680568734298,1.0130722593170736,1.0040379708270146,0.914006184014924,1.0207750479883488,1.0450406988913996,1.0563646693128237,0.957684355640416,0.9609197757608232,1.0676886397342478,1.0871011604566885,0.957106602047486
347,17.375,0.9995412938056004,1.0120031707921335,1.0065573450284353,0.9426347782647204,0.980922234145143,0.9751970070976032,1.0444043590520773,1.035830281045786,1.0096997575980406,1.00561686330933,1.021131861606429,0.9425299603452896,0.9859571086888436,1.0390347344420767,1.0599441021630474,1.006866476409814,1.0390347344420767,1.0149085409178802,1.0406431473436897,0.9499811792976603
348,17.425,0.9999432869420222,1.0142112747911751,0.9991113550672364,0.9520568793132708,0.9802817843053684,0.993089724385816,1.054251287255731,1.0298943071882134,1.0169039178188704,0.9925469377513524,1.0282705085170447,0.9946997011411584,0.9723109618871772,0.9883029184971636,1.0282828100221302,0.9643149835821844,0.99310050548016,1.002695679446152,1.042675570971118,0.9978491374939412
349,17.475,0.9998333639802498,1.0164534000247651,1.014254433325719,0.9640678960194988,0.9927210881345596,0.9790430211166709,1.0361181117732146,0.9945442257145308,1.0106894241839226,1.0276418825767832,1.017551133533414,1.03512738368532,1.0319472688352882,0.9397239381843686,0.9810654312347812,0.9731151441097016,0.9572145698595425,1.108270025236049,1.1273507143362391,0.9867928829799908
350,17.525000000000002,1.000532453680216,1.0064395732172728,1.0004834172292465,0.9762782634421496,0.9776851733930692,0.9926922128695428,1.050682155077309,1.0550967859809957,1.0434582135985502,1.0105491468619814,1.0294116607231851,0.937531394945364,0.932788403065371,1.0418772163052192,1.0323912325452325,0.989704305625292,0.943855384118689,0.98654231103863,1.0165812596119217,0.9699902373349794
351,17.575,0.9999304408131556,1.0061187342378064,0.9944990036807052,0.9711975482084731,0.9919481380033492,0.9813396904115868,1.0419190375850016,1.0147836509301642,1.025158945827602,1.0419190375850014,1.0127884019114264,1.0060892021757852,1.0045171877973855,0.9998011446621864,1.0862619354741678,0.98408100087819,1.017093302824583,1.0658257485549725,0.9117683394718054,0.9819475527932175
352,17.625,1.0005439847550344,1.0086924408675095,1.013686705834855,0.9442505932385422,0.969172503077272,0.9553785157711842,1.0245089511843026,1.0598231636767124,1.000304828015347,1.0197474843313932,1.015382806382893,0.9675637314484994,1.0128938578006907,0.9003500958228352,0.9722530548642432,1.039466690489906,0.9284860363172994,1.0113307499954431,1.0613501997633783,0.9511191993341044
353,17.675,0.9998147672725616,0.9946180537825912,1.005068992420593,0.9642732716662936,0.9767214563829996,0.9724568005078318,1.0601482328016902,1.0202989691199005,1.0191153276244018,0.9907079317324324,1.030162648249056,0.9962913719182692,1.0553538869461851,1.0258226294322266,1.016496969164662,0.9745314979606154,0.9869657116507032,1.0537996102349243,1.0631252705024898,0.9692977090349404
354,17.725,1.0002466590736556,1.022328141549663,1.005523958990849,0.9424512998358576,0.980158520758392,0.9890982266306032,1.063199043056579,1.0251435791538164,1.0565295287643428,1.0337747152967105,1.034559364036974,0.939676309551515,0.9504949512733256,1.046317206523644,1.0308620040639158,0.969041194225,0.9427673500434612,0.9953150384065388,1.0401351255397528,0.9404175284449916
355,17.775000000000002,1.0000935344959927,1.000607847853546,0.99848248144413,0.9568730608624892,0.9805783486971008,0.9743101235485258,1.0170436389145812,1.01899424044683,1.01821399983393,1.0560556695595589,1.0213349622855286,0.9635971569309608,0.9528392939349214,1.032754847619786,0.9697445072144122,1.0189233094820218,0.9728181823561382,1.0711757868913554,1.002018096202531,0.9786048462709164
356,17.825,0.9999327082759168,1.0015612289818705,0.9967512863847078,0.9561589410637924,0.976898195089474,0.9766715365755316,1.0194925604402427,0.9950526702927024,1.0109579956268155,1.012121799919556,0.9838025621295492,0.9750093741399573,1.0040457034638748,1.0376667163652524,1.042251399942713,0.935275449801966,0.990291652731493,1.045307855661021,1.0254408934920245,0.9129134217404744
357,17.875,1.000003254135596,0.9998793515663236,1.0141560952249864,0.9560013071106144,0.9836118600096002,0.970877196835782,1.0759056595195082,1.004538665252348,1.0357858357152672,1.0388719760079017,1.0122540159839335,1.0425075427920272,1.0121137368797235,1.0637832069306397,0.9756411697849584,0.9969168339235708,0.936129222098963,1.0227515689490287,1.0394681622007964,0.9902022839439648
358,17.925,1.000035508603674,1.0093710197267902,1.0178028638870098,0.961658101974067,0.9836234892234458,0.9728649322033412,1.046894666506338,1.0422912454736977,1.0315499297308697,1.0273301271176158,1.0169724297941745,0.950559944037924,1.0684354219949324,1.0185650274746596,1.0110089070928006,0.968694632954387,1.007986458940056,1.0684354219949324,0.9943854422527088,0.9363421011969558
359,17.975,1.0002803835293406,1.0079917511010703,1.0088517511731088,0.9773788084618716,0.971806523350915,0.9792733853995974,1.032685881374702,1.0433675232950903,1.036119266277684,1.0403156256035515,1.0258191115687385,1.0489742292814417,0.9888610929329354,0.9993808917939238,1.03094028837689,1.015912004289763,0.9648158383935324,1.035448773603028,1.0579911997337177,0.9549247738668007
360,18.025,1.000075432200472,0.9934273504104766,0.996848292574168,0.9734047488953732,0.985263374436965,0.9697474157844148,1.0026847269130563,1.053900178344484,1.0102722011991947,1.019756544056866,1.0262058972000832,0.999822179796014,0.9833826521760494,0.9893606622196732,0.9714266320888028,0.9385475768488742,0.9684376270669912,0.962459617023368,1.007294692350544,0.9511440980122232
361,18.075,1.0001712953086117,0.9950972788436154,1.012249240487501,0.9706720190250646,0.9895189493365536,0.9815833997317164,1.0239317654113784,1.023931765411378,1.029590931395597,1.0401547078994728,1.0356273751120977,1.0047020337235872,0.9749771214832446,1.0255094722918274,1.092390524832598,0.9705183846471934,0.9378209811828164,1.0715830862643592,0.9630871565871074,0.9614037559449248
362,18.125,0.9999458670658282,1.0001169839706887,1.0001169839706887,0.9838478506929588,0.9788058496755933,0.997110505542987,1.0441790183848685,1.0182902823918545,1.02204227311548,1.018665481464217,1.02204227311548,0.996210385466764,0.951868676914831,1.0405520940186972,1.0287276384048485,0.929697822638864,0.9814298159494532,0.9755175881425288,0.982907872901184,0.9745221620321788
363,18.175,0.999390579254648,0.998897833277215,1.0161419642937908,0.9651433171312966,0.987053618322102,0.9858545471126546,1.048516499197954,0.9917995924797732,0.9671725145626684,1.008963919512907,1.053740424816734,0.945168706653262,0.9392889635325572,1.0010262662999558,1.0157256241017167,0.9936765873990748,0.9775072938171376,1.04512433970524,1.0010262662999558,0.9657028095416414
364,18.225,1.0000184877010962,1.0006746897443353,1.0020689696520186,0.9743817038987032,0.992269218489634,0.9760078415887872,1.0186501753233912,1.003806456921593,1.0097439442823126,1.0442555895664931,1.0075173865220428,0.9546085266126038,1.0189313063537282,0.9999268487029412,0.9970030859874358,0.9560704079703564,0.9633798147591208,1.007236255491706,1.0072362554917056,0.9697643578317549
365,18.275,1.000125509441478,0.9946518713206116,1.0009611784647765,0.9538550608879476,0.980054538653944,0.9993537424404192,1.0359658331646948,1.0282154653355324,1.0182507066980382,1.017512576428594,0.9964758637494392,0.9450304207275833,1.0148172825659283,1.0482568205301357,1.0249945332506871,1.0366256768904112,0.9348531700428254,1.0002783530162735,1.0555262853049632,0.9796419744412014
366,18.325,1.0006645524187543,1.0019881524044476,1.0063323306166476,0.961417231339605,0.9942293741892498,0.9972317924892176,1.0328896340022935,0.9983865687584356,1.0237132868629693,1.0171063169226564,1.0196756941216667,0.922528765740025,1.0729096303747618,1.0179627759889929,1.00928695687545,1.0107329267277072,1.038206353920592,1.023746655398021,1.05411202229542,0.948984112118566
367,18.375,0.9998215682873822,1.008475577067734,1.002989140742306,0.973788816307256,0.9811474219720456,0.994051643500156,1.0499097772477122,1.0338471798211122,1.0400531833722988,1.013768933037864,1.0265459991726589,0.9664108203772084,1.0181828286117014,1.1044695090025238,0.8873146966856208,0.9592202636779724,0.9304580368810323,1.025373385310937,0.969287043056902,0.9825675610422246
368,18.425,0.9997123404576012,0.9976211073266628,1.0045101905920797,1.0080743657655309,0.9961947015225022,0.9808147790650108,1.0420407409329246,1.011905067937304,1.017714354297905,1.036594534969861,1.0300590878141838,0.9711850512316468,0.959742517491068,1.052713104133273,1.0298280366521149,0.9611728342086404,0.9869185351249438,1.1385321071876158,1.0755981716144312,0.9521968670524464
369,18.475,1.0001965329176437,1.0111559479671186,1.0218068358457395,0.980576854785511,0.9755130905004432,0.985746114159851,1.0194355651685985,1.0179910939462553,1.0132965624736403,1.0396581622814007,1.015102151501569,0.9730483415965374,0.9815838533649274,0.9758935121860002,1.0242614122068812,1.0285291680910766,0.990119365133318,1.0242614122068807,0.988696779838586,1.0169888077919769
370,18.525,1.0002165741169005,1.0021963202442408,1.0009817821869862,0.9918691076922398,0.9881966842532018,0.9879868314852568,1.030821009926962,1.022560075004203,1.0390819448497215,1.0218417328370062,1.023637588254997,0.9819519746131408,1.0427933793802373,1.045623212160102,1.045623212160102,1.0470381285500343,0.9395044829151664,0.9395044829151664,0.9833668910030728,0.9490912633530756
371,18.575,1.0000105474929648,0.9917077015159044,1.0068749168195927,0.9752653663415528,0.9888324607903914,0.980170392796133,1.0452844182840229,1.0120610926174427,1.0313520559077152,0.9970570100583416,1.0052735314597545,0.959784963701211,0.9794872943343742,1.0315577395791615,0.9400826330680492,1.027335811586341,0.9780799850034344,1.0188919556006997,1.037186976902922,1.0363971604416793
372,18.625,1.00018202271184,0.9931321709902884,1.0122899161895234,0.9741881813163166,0.978444091325264,0.977302261810668,1.0087664520362891,1.0137409960054715,1.0087664520362896,0.9995280132363792,1.0450095580974732,0.996631579626618,0.9560384394451972,1.0330254294444443,0.9826339450813004,0.9840337085358322,0.996631579626618,1.023227085262722,1.0498225908988257,0.9912467753168372
373,18.675,0.9998811833143488,0.9943943982093106,0.9968510045212384,0.9918995962571858,1.00470229740592,0.9667071843193537,1.0231637606939046,1.0302322495415317,1.0150349985191347,1.0160952718462783,1.0185692429429478,1.0330703549121705,1.0135784614232617,0.9871251774025996,1.030285798699469,0.969025562020041,0.9982634022534044,1.049777692188378,1.0038325146788072,1.0028238233976736
374,18.725,0.9998407453576236,1.0104881480626549,0.9989310324551148,0.9926685969571124,0.9816800246547732,0.9822962062792032,1.0546185495055973,1.012785347041875,1.0078637938108492,1.0120822680088717,1.0307138623834704,0.9569331747685652,1.0067878698361032,1.0012484592730433,1.0289455120883415,0.9403149430793863,0.9943241960692182,1.0081727224768673,1.034484922651401,0.9634335034905224
375,18.775,1.0001309879629097,0.994865680323244,0.99841290691535,0.9919852378558356,0.9738024171022224,0.9796250057705148,1.0472605414821523,1.0448128540730115,1.0360711133260825,1.0112445696048025,1.017538622942592,1.0055650871316455,0.9311808204123184,0.9807703315585368,1.0400022476498527,1.0041876007109174,0.9752603858756234,1.027604869863299,1.0110750328145586,0.9606281066513572
376,18.825,0.9999274487103952,0.9972981166064986,0.9931816400719898,1.0089750488842524,0.9752409384885256,0.9759521998522908,1.0302269131488453,1.000314855575989,1.0371832056076489,1.037531020230589,1.02187936219828,0.9700866028913684,0.9920094639736594,1.0673692989440344,1.0317446496853109,1.0125621462383072,0.9563848147149367,1.023523576779452,1.0783307294851794,0.9370764785193728
377,18.875,0.9998153222879148,1.0004707926267091,0.9968310625944158,0.9858480457710452,0.9781666379918162,0.981299843796502,0.9929463507330244,1.0382689890417451,1.0320414509535238,1.008169221615343,1.060065372350519,0.9336065096903796,1.0208339792088972,1.0630847847569285,0.9785831736608652,1.0630847847569287,0.9963012534068144,1.0399149881660723,0.9758573152384112,1.0046318105244132
378,18.925,1.000018465353614,1.0183367623564872,0.993574970725319,0.966168250431344,0.9912021624352362,0.9853709700809162,1.0241862942537718,0.9997517422067228,1.0224655511518672,1.0279719290779623,1.041393725272821,0.978842106332061,0.9991781611727544,0.988332265257718,1.0303601119284849,1.054763377737317,1.0046011091302725,1.0425617448329016,0.9829093173001996,0.9271995942774286
379,18.975,1.000432216951698,1.0060957317728902,1.0057741721552178,0.9887855633385926,0.9863853556395812,0.9922858662329848,1.0359127183518757,1.0088680703843282,1.0047600225917888,1.0294083093470228,0.9684722670910288,0.9575070991195308,0.9912221378209222,1.06674382451204,1.0600008167717618,1.0020109502053676,0.9615529037636976,0.9885249347248112,0.9696445130520313,0.9890753843362624
380,19.025,0.9999557187210804,1.0061242708080669,0.9944169686170652,1.0006068084050654,0.9751389874713112,0.9746415690936994,1.0188964995203509,1.017534338424736,1.019918120342062,1.0175343384247355,1.028431627189659,1.002117151478906,1.0504119539598171,0.99675106231436,0.97796975023845,1.0423628202129986,0.9967510623143596,0.9940680177320874,0.990043450858678,0.9874972963061132
381,19.075,0.9995352347709452,0.9984383198823388,0.98889241204995,0.9913105656909664,0.9980400374356992,0.9896281977547836,1.0244022101189674,1.0328711437343687,1.017627063226646,1.0271122688758962,0.9983178945835306,1.031567441226301,1.0208914521838552,1.0449124275293578,0.9741840001231558,1.1196443508264766,0.9888634850565186,1.0022084713595754,1.0208914521838552,1.0101882284754864
382,19.125,1.000084661387218,0.98929951655687,0.998035891631091,0.9961755174763012,0.9865278051813444,0.9917454455041276,1.018041898364599,1.0022034444674996,1.0234337124572286,0.9934417465669768,1.0166939448414414,0.9810446588615744,0.94918393922331,0.9797171288766472,0.9558215891479482,0.9770620689067924,1.0049401985902742,0.9730794789520082,1.0806094077311523,1.0062541823508655
383,19.175,0.9995808935477012,1.0051813588816685,1.009589772835789,1.0001928457687053,0.981781384395503,0.9981362463599964,1.0707349588205342,1.074422524426991,1.019109040330126,1.0073758770368506,1.0365411686515622,0.9957442995729558,0.989141220663321,0.9574464418970722,1.003667994264518,1.0063092258283717,1.0459276992861817,0.9931030680091018,1.0181947678657153,0.953875389017372
384,19.225,0.9998061072853534,0.9963885885990128,1.010547531067786,0.9716151556411202,0.988956727655972,0.9818447346386452,1.0231527488762706,0.9931384896197958,0.9974738826235088,1.020151322950623,1.0151489464078771,0.9761203035632616,0.97217903719625,0.9511589499055202,1.0142192117777094,1.002395412676674,0.9984541463096626,0.9879441026642976,1.0496906090808162,0.9661732979703278
385,19.275,0.9995943145274044,0.9971468947504176,0.989480848869156,0.9996305339504248,0.992264631237585,0.999145935087738,1.054345473231329,1.0390843367402525,1.0467149049857905,1.011547938288962,0.9986091486552237,0.9906669234721204,0.9841321812328584,0.9802113358893012,1.0455587582819212,1.0089642017420548,0.9383889855580246,0.9854391296807112,1.0024294595027925,1.0117781417675316
386,19.325000000000003,0.9999392915417118,1.0019142492810345,0.9985660613076964,0.9950430095846052,0.990318483667004,1.0012138189463706,1.022492727671015,1.0092907557191622,1.014241495201107,1.0195222839818487,1.0185321360854591,0.9595433250460444,0.9348396351058346,1.023252841207638,0.9452411887648704,0.9985491512674284,0.9608435192534238,1.0128512875486024,0.9634439076681828,0.9969172748642876
387,19.375,0.9997905628422804,0.993295457243166,1.002239619281312,0.9820483380860474,0.9782114623756114,1.006412498847315,1.026087554774001,1.0070433697573955,1.0283859908966948,1.0149237221780598,1.005729977687285,0.985641048978546,1.0166848615447994,0.9934020021201097,1.105935822672779,0.9959889865006308,0.9908150177395882,0.985641048978546,0.9830540645980248,1.019654614022439
388,19.425,1.0002434433154472,0.999418663705399,0.9888022183645526,1.0096358805048191,0.9883552754620426,0.9780489734682316,0.997292542326334,0.9812862093509028,1.0211387118611592,1.0057856985990117,1.009052297165426,0.9715656039199364,1.033334013175774,1.0050234922668488,0.9934419155313792,0.9767129713579228,0.9432550830110114,1.0873813712746316,1.0191787527213116,1.0135455368261683
389,19.475,1.0000018964549455,1.00479440116542,1.0074806907298433,1.0106293294174595,0.9876540078844368,0.9902173702042364,1.0016027885990184,1.0263016243983445,1.0217518388563638,1.0142771911802515,1.0298764558956164,0.9973090515940308,0.9281759466054846,0.996028808909058,1.0177929345536003,0.9729844405795428,0.9281759466054844,0.9614622564147852,1.0177929345536,1.0109344915983864
390,19.525,0.9997779267876972,0.9883572056674512,1.0139286402536114,0.9967701387169188,1.010088113658555,0.9887415722627412,1.031075004339906,1.020405366477498,0.9890430976092104,1.023961912431634,0.9864565187334752,1.0138605381101078,1.0189553146835255,0.9883866552430196,1.017681620540171,0.9539969133724504,0.9883866552430196,0.982018184526248,1.03169225611707,0.9817452500669572
391,19.575000000000003,0.9998291451610948,0.999630638302484,0.9897201423115748,1.0005179386697705,0.9930001932866976,0.983603011557855,1.0354646117990665,1.009087445546341,0.985283661367052,0.985283661367052,1.0016889720852102,0.988412660024526,1.0175581615380695,0.9808094857166444,1.0581084245134351,0.999817421486348,0.998550225768368,1.0226269444099905,0.9402592227412796,1.0057525524511726
392,19.625,1.0000076061658052,1.0098145405833452,1.0066280574533797,1.008421864386453,1.0152468964743646,0.9932759027667052,1.01451333138167,1.0029920443375877,1.0055523303473837,1.0353156552112626,0.994351079054526,0.9745573527439448,0.9480816678699177,1.0275087224919983,0.997250796921682,0.9859040748328136,1.022465734896946,1.0640703825561315,1.0451591790746837,1.0112476604508085
393,19.675,0.999553886700408,0.9878799747151172,0.9972114476824536,0.9892571130117224,0.9942801392555058,0.977908794460954,0.9842090431898008,1.000129603577859,0.9988559587468144,1.0064978277330834,0.9934429682148748,0.9344886506566692,1.0323277308596497,1.0110038287641283,0.8830604161910006,1.0348364252238285,0.9696103717551748,1.0172755646745757,0.9696103717551752,1.0094934923612038
394,19.725,1.0000485805912065,0.9966853706350034,0.984842032200874,0.9905414925442644,0.9887830801030464,0.9968347581233544,1.002035245120556,1.022943979290001,0.9896800840204292,1.007420828164201,1.0055200341487966,1.0196127897781562,0.9996448526466384,1.0533086836875942,0.9497250098178418,0.9983968565759186,1.014620805495277,0.9796769155151196,0.947229017676402,1.0165692075240542
395,19.775,0.99995502665883,1.0041457048293532,1.0014218752254995,1.0041390516060906,1.001100391477434,0.9974171670790628,1.0092672332684391,1.0206143976649606,1.0111584273345255,1.0143104174446702,1.0029632530481476,1.0268801719445215,1.0219133996497485,1.0045296966180388,0.9834209143652493,1.067856043376407,0.9585870528913794,0.9945961520284904,0.9772124489967816,1.0369404199089365
396,19.825000000000003,0.9998631604629158,0.998380062433602,1.0153476924336535,0.9996301276837616,0.9775504960485502,1.0030199466485037,1.0377391631345765,1.01515916321143,1.0035555521398136,0.9906974966280224,1.0405616631249692,0.9784666633363188,0.987114727279948,0.9451098452680352,0.9339909059119408,0.992056478104879,1.0340613601167916,0.9920564781048786,0.9698185993926892,1.014243930788242
397,19.875,1.000028728502346,1.004735236901632,1.0073731065434388,0.9915987119498436,0.9871320510852046,0.9948803403401904,0.9900876202444594,1.017858751099094,0.990087620244459,1.022539278771224,1.0125541530706803,1.0104266404924394,0.9981343455959382,1.021489705899291,1.001822034064889,0.9403605595823796,0.9956758866166376,0.9895297391683872,1.0337820007957927,1.0464004178017945
398,19.925,0.9998139341727365,1.0123556129897744,1.0023819533814753,1.0122055395256644,1.0003239153609815,0.9819119328767782,1.0059263488338177,0.9984750425461596,1.0028216378806267,1.0338687474125343,1.0251755567436005,1.0567307098860306,1.043276962422204,0.9968003802744384,1.026154011104606,1.0065849238844955,1.0016926520794665,0.9980234482256958,1.0200386713483216,0.9937926315371632
