,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DMA),N (DMA),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
257,12.875,0.9990585714541368,1.019499104585757,1.0163947474506865,1.0578643289500602,1.079521981995984,0.9186248647288792,0.8773130351621675,0.8825709043797492,0.9742080536004548,0.9208782372506998,1.0060511663077985,0.9587075820109614,0.9616665560295136,0.8758563094914955,0.997174244252142,1.088902438827264,0.9439127119181996,0.8610614393987338,1.0970245205720666
258,12.925,0.9989086922044536,1.0135868091436926,1.0100863712063266,1.0835985128101182,1.063590196964077,0.9137672438639368,0.9100406237829256,0.90482335566951,0.9487974726254416,0.9301643722203858,1.0658133431691932,0.9747934708875268,0.91607097264129,1.0012185950983332,1.0540688435199463,1.1069190919415588,0.9131348477289782,0.9571767214136558,1.008469026004245
259,12.975,0.9990948479661514,1.0034280382240237,1.0376073926138198,1.067542022816702,1.0577986566707946,0.8904673026340806,0.8971236196803486,0.8963840288974301,0.9185717523849904,0.9237488878654214,0.958554478346412,0.978949254481442,0.9410732416592434,0.9585544783464116,0.9935169517207488,1.0547012801258395,0.9876898728250264,0.9206784655242132,1.044860651990716
260,13.025,0.998225792467533,1.0179369748182332,1.0237277580963535,1.0641048025131914,1.0639223741225674,0.9298810091681862,0.8931848367463951,0.943091631240031,0.93281670296193,0.921073927786956,1.066857812771708,0.9512092693818204,0.8673640754241531,0.974338978059798,0.9945774731530286,0.925188347119096,0.9454268422123262,0.8615816482546583,1.0329598085995206
261,13.075,0.9986742273187752,1.012492497716388,1.016870843652459,1.076619987512841,1.0682923400560411,0.8914649121681522,0.9672102968621784,0.8528638988144659,0.928609283508492,0.8783551340480326,0.9812470289907904,0.9324715918772128,0.91525673171948,0.9353407352368353,1.0328916094639895,0.9611630254734348,1.0271533227447456,0.9669013121926796,1.0801446439785842
262,13.125,0.9988292230381458,1.0164702959740963,1.0197290839921815,1.0975375807611265,1.0651989386696217,0.9294982572914569,0.9266071274087464,0.8485466205755602,0.915042607877904,0.9266071274087464,0.9680904607258216,0.999411034455186,1.0677468316828913,0.9737851104947968,0.9851744100327472,0.9396172118809444,0.913991287920555,0.9680904607258218,1.0738482421496502
263,13.175,0.9997194972760632,1.0332950613746537,1.0312737486567836,1.0635480191925388,1.0833391055513604,0.9389546956932696,0.8923297490010907,0.9066758864448377,0.9332162407157708,0.913848955166712,0.8872868643238949,1.0031427924680978,0.8957641273588363,1.0596578793677087,0.9890140207431948,1.0342260902628837,0.9183701621186812,0.9211959164636612,0.994348352925046
264,13.225,0.9994028293869144,1.0137277739831212,1.0087794985692182,1.0576447091639984,1.0762247149298036,0.903392548475472,0.9582083295886404,0.9190542002220912,0.8870190034676421,0.8941379360797421,0.9815497995471016,0.8693726795988608,0.911439099579451,0.8805903915936849,0.9366789515678052,1.048856071516045,0.9591143755574536,1.0152029355315733,1.0576699880834075
265,13.275,1.0001023522896078,1.0057076017813913,1.0208390082223415,1.0841144375617973,1.0554880560094604,0.8895347483627563,0.9008393996525136,0.9149702137647094,0.8916543704795861,0.9107309695310506,1.0827201055360092,0.9797364451122752,0.9379863125080588,1.0381866307581782,1.0381866307581784,1.0326199464109491,1.0020031825011908,0.9574697077233604,1.027223670768228
266,13.325,1.000460445632608,1.024916938180343,1.012665360384614,1.041132476579114,1.0657096872266367,0.8856765911626127,0.9060127915931084,0.9614114065589408,0.912324026209469,0.9565026685239936,1.052509934506208,1.0276474951084231,0.9199102577180236,1.0359349749076845,1.0386974681741052,1.0828973604368328,0.9696351365135928,0.9337227240501262,1.0613893771482732
267,13.375,1.000265478845177,1.0124304313856496,1.028643962767778,1.0577566669072749,1.043397196290117,0.8818511556278209,0.8839392009844762,0.9653729698940706,0.9284841685931432,0.9117798057398934,1.02272039741678,0.9212709209974212,0.9815922313008238,0.945947820666995,0.97885035355976,0.9898178645240152,0.9761084758186964,0.945947820666995,0.9980714760915032
268,13.425,0.9999895227718586,0.9942609669886254,0.9988033418541252,1.0385588617914197,1.0644884894585007,0.8718404702288645,0.9326344174397522,0.9409245011503272,0.8787488733210113,0.9250351740383912,1.137583709173428,1.0069520870673885,0.9933446264313428,1.0396099925938986,0.9552437366504148,0.9824586579225064,0.9035353862334408,0.9715726894136696,1.096955719560091
269,13.475,1.000563531289157,1.021806539979026,1.0194877656825532,1.0526831355503716,1.060353268500463,0.9476691819598332,0.938754782997837,0.9833267778078152,0.9798981628224324,0.9353261680124544,0.98058388581951,0.9994932169510158,0.9373625575189258,0.9994932169510152,0.9859865518570836,1.0346105461952406,0.9778825528007236,1.0021945499698022,0.9905898438380756
270,13.525,1.0006847084860089,1.0068491013441392,1.0220656422458343,1.05185106081275,1.0699543362682693,0.9399946829856086,0.9277427609771076,0.8998356052910756,0.8828190469459343,0.8937096442868249,0.9143564017455956,1.0001611080677628,0.9599401519792468,1.0028425051403305,1.021612284648304,0.9760285344146532,0.9653029461243828,0.9653029461243824,1.0212018667290348
271,13.575,1.0008796367863264,1.0024921495971433,1.0230547892824733,1.0703163878680615,1.0348798967586683,0.9013270867730028,0.9101106340953782,0.9702441503793342,0.965514547974978,0.937812591035178,0.9102949043189252,0.9688518864680958,0.9741752484816568,1.035393911637608,0.9901453345223394,1.04870231667151,0.9422350764002906,1.0966125747935591,1.1230392647894505
272,13.625,1.0012668157173252,0.9994319173788542,0.9988019174309352,1.0358008627470627,1.0391351645746731,0.9067967250368312,0.9550876748908638,0.9081381403105544,0.95777050543831,0.9067967250368312,0.9855337367096072,0.9828915551098492,0.969680647111061,1.0225242791062144,1.025166460705972,1.0145977343069412,0.9459010127132426,1.0251664607059725,1.0169433445026448
273,13.675,1.0010359436368244,1.0194043286917172,0.9826307246873788,1.0338672449425366,1.0312192737693204,0.936131647389584,0.9048384842122646,0.9427897672145452,0.8482444657000924,0.9547743828994762,1.049158275448476,0.9521111349694926,0.9652256134125988,0.9652256134125984,0.9835858832329468,1.0439124840712335,1.046535379759855,1.0858788150891732,1.028951272949403
274,13.725,1.001537118465965,1.0143497535097594,1.0005668152505376,1.0366988022609922,1.0458992987628328,0.9094943552962558,0.9630329038275034,0.89230914218746,0.9332892657545884,0.919408901320561,0.9529981814877522,1.0311127865277314,0.9972631243437404,0.9712249226637464,1.0050745848477385,0.9946593041757408,1.0076784050157377,0.9243561596397594,0.9846425674070094
275,13.775,1.0012537078623258,0.9869062796687772,1.01205352936306,1.0479434902874825,1.0402776001639786,0.8930611436301711,0.9330881309640724,0.9298072303629336,0.8773128207447007,0.8937173237503985,1.028810891533076,0.9952065156789808,1.0391506994881825,0.9590171878361088,0.9409225239146723,1.0546604114208418,0.9848667077238744,1.0262259395442994,0.9905641529236276
276,13.825,1.0013638476603015,1.0084177393316365,1.0087848817124605,1.0502546549163374,1.043291819553802,0.9068077905709006,0.9361226975936676,0.9263510619194124,0.9002933667880644,0.925048177162844,1.0650095851031902,0.9623580588281838,1.031647839063813,1.057310720632565,0.9007671430631802,1.0085512456519368,0.9751894996125596,0.9957198048675612,1.0214350596640027
277,13.875,1.0013932274094288,1.0113689970996853,0.999461961814274,1.0536306787436749,1.033535494910449,0.9138658927735218,0.9429699020975192,0.9313282983679204,0.94426341362303,0.9170996715872988,0.9885563840420444,0.9299563922045004,1.0649911560040584,1.0216781185589174,0.9325042179365676,0.9350520436686348,1.0395128986833868,0.9834607325779104,1.0303875228471058
278,13.925,1.0014819561453936,1.0114774642907758,1.017388304571068,1.0224556616927756,1.0133579450651633,0.9728111040898708,0.9606108328174566,0.9484105615450418,0.9150203454310664,0.909241269565186,0.9789404269779252,0.943526561402496,1.0598864054360486,1.0244725398606198,0.9915882361120072,1.064945529089681,0.9460561232293128,1.032061225341069,1.0459996272439342
279,13.975,1.0016631588286844,1.012995702467724,1.013714309019487,1.0211742602719442,1.0325840285431396,0.9907262696866976,0.9371734983522816,0.9154973766216844,0.9333483003998236,0.9620372850432604,0.997062961244306,0.9694365315876624,1.004597442059753,0.9995744548494556,1.0648732885833383,1.0598503013730398,1.0221778972957998,0.9192066594846744,1.0055456590331258
280,14.025,1.001438507554801,0.9881863314316492,1.003645323379437,1.0379793375003914,1.0565455891034,0.9336682296512856,0.9153113627632272,0.9583550506386754,0.9096144040738292,0.954557078179078,0.9351068555829516,1.0024345491849245,1.0124090223111426,0.992460076058706,1.0647750062237884,1.0024345491849247,0.9774983663693788,0.9874728394955976,0.9841140883408503
281,14.075,1.001179521403084,1.0135296629228812,0.9903875597154154,1.0517082183294924,1.0390539750608216,0.9779554910849676,0.932074545809131,0.9389881129054896,0.9371025946064828,0.9634998507925808,0.9903732479632772,1.0200844454021756,1.0547475090808902,1.0176085122822671,1.086934639639697,0.9581861174044703,1.0646512415605234,1.002752913562818,0.9963104345263212
282,14.125,1.001321197788498,1.0061324639828435,0.981864295718517,1.0335723220779682,1.021472871211679,0.9123821220992944,0.9273596671953162,0.9217430877843084,0.8730660662222389,0.9510741135973496,1.0300844461872198,0.9759988666738096,0.9194548517279718,0.9809157375386652,1.0079585272953702,0.9882910438359483,0.9391223351873936,0.9489560769171046,0.9950642843130442
283,14.175,1.0020450187460117,0.9915966909293596,0.9986978177369068,1.0386159752938382,1.007502164377428,0.9220683315541716,0.9989073591836866,0.9611075149465867,0.9586288366359572,0.9171109749329136,0.983772399196056,0.9593611734095524,1.013065870139859,1.0033013798252572,1.0008602572466072,0.8934508637859955,1.0130658701398585,1.000860257246607,1.0439535435840044
284,14.225,1.00138725569566,1.00359572509078,1.001052635255258,1.0079264483862092,1.0325510550918513,0.8983687142042037,0.9875902645874984,0.913751740132358,0.9660540282880818,0.957439533768316,1.001108681312239,0.9089969866636548,1.015652633098857,1.0811004161386406,0.9889887214900565,0.9720207777390018,1.066556464352022,1.1756361027516604,1.044790005895859
285,14.275,1.0016051278681912,1.000021201044678,0.9863615909753128,1.010446373824454,1.0380882256260542,0.933024654591982,0.9782399947621236,0.9513551979042016,0.9641865782227558,0.9342466908127964,0.972444580563411,1.0181783603423835,0.9459671291124272,1.044655811793367,1.0903895915723396,0.9315248828664352,1.0061431551373905,0.9218967187024412,1.0018203059209037
286,14.325,1.0020440091046523,1.0093525436770343,0.9996636711516198,1.0344738689249675,1.0205984357800344,0.9574675352771348,0.9465458523652278,0.9799176612627204,0.9174213646001445,0.9265227670267332,0.9130821101098916,1.0015220003561378,0.9441555850612756,1.0206441387877587,1.0421565445233318,0.970448525404754,1.034985742611474,0.9584971888849912,1.0125464985335515
287,14.375,1.001880727164813,0.9858166853018616,0.9928347854842836,1.0202507408351635,0.9970359926217978,0.9393700972211216,0.9158707811264302,0.973112704946832,0.9321395384227548,0.9725101583803007,1.0515350535301249,1.025424702313801,1.056282390114911,1.0016880193898707,1.1061294242551651,1.0728980681616624,1.0847664096236278,1.0277983706061942,1.007912843381147
288,14.425,1.0014274027521304,1.015977937260781,1.0003526956941462,1.0186934454929335,1.0100667525686258,0.96757514135962,0.952017346878884,0.9508205934572888,0.9759524153107856,0.992108586502319,0.971183534252006,0.9428966351961224,1.0442580234797054,1.060758714595638,1.046615265067696,0.933467668844162,1.030114573951764,0.9900414669559282,1.0080815811497308
289,14.475,1.0017469133794277,0.9947933777334385,1.008524674497125,1.0212691723841223,1.021416882707001,0.9020714867539318,0.9222759864572476,0.9401034861954668,0.9858607355235656,0.9650619858289752,1.0651480904199104,1.1564464981701883,1.0511021815352524,1.060466120791691,1.0557841511634718,0.9761906674837422,1.114308771516214,1.046420211907033,0.954620164553732
290,14.525,1.0020759831768125,0.9845193885351348,0.993721540477524,1.021584924779298,1.0073554966196785,0.953707957082434,0.9790850871285636,0.9649211075679331,0.961970278492802,0.9613801126777756,0.99970512302933,0.9973802273943776,0.9927304361244746,0.9834308535846666,1.0043549142992343,1.0183042881089448,1.0183042881089457,1.0322536619186569,1.0020774655139746
291,14.575,1.0017453068736173,0.9767851421824056,1.008937240200359,1.007011895531993,1.0186671258043536,0.9360393880398432,0.9987546131621122,0.9606565792093325,0.929005904848561,0.9712068039962556,0.992857854526996,0.8889541255648689,1.0298014026024194,1.0159475720741358,1.041346261375989,0.9443694476780036,1.0159475720741358,1.1059974705079798,1.015429231476139
292,14.625,1.002410851745137,0.9785382837391404,0.9933016574879991,1.0033214309696432,0.983208699659464,0.9418746437693256,0.9523528536505664,0.9983405525737912,0.9680701684724278,0.9331428022016248,0.997546748794909,0.951682530459511,1.022772068879378,1.100741240049555,1.045704178047077,0.9746146396272104,1.045704178047077,0.9883739051278294,1.0131312229843858
293,14.675,1.0014562475090936,1.013155055730588,0.9904546476422844,1.0197774185538266,1.0035380092673865,0.9354673580609963,0.9418271485051688,0.962641008140642,0.99039282098794,0.9713134496554228,0.9064891393429207,0.9998711863606587,0.9406533028859966,1.0590890698353224,0.9429309137888676,0.977095077331943,1.0727547352525524,1.047701015320964,1.0645274468891188
294,14.725,1.0013045743152194,0.9829845804985388,0.9979796262282686,0.9947360660524706,0.9868855159544812,0.9854010482995884,0.955540410472328,0.9917177216861244,0.974490430631936,0.9509464661912111,0.9568977121917496,0.9546355426593812,1.0564331716159507,1.0790548669396325,1.0858413755367369,1.0609575106806874,1.0338114762922683,1.0677440192777916,0.9849439977206004
295,14.775,1.0017258379900655,0.98930786215401,0.9823431690921656,0.9935440427229107,1.0094226004833224,0.9730393282303792,0.9593506155237383,0.9616320676415115,0.9872984039664632,1.022660911791952,0.927963365176188,0.9931230203580512,1.060529560201358,1.058282675539914,1.0403075982483658,1.0043574436652691,1.100973484107342,1.1593924853048745,1.0108229689155457
296,14.825,1.001170151908714,0.9940336330793316,0.9829651643598184,1.0044558035076774,0.9922046251948816,0.9483581887894608,0.9347616556168518,0.9914138771693884,0.9460920999273592,0.9636542886086452,0.9194827231375304,1.015448152979554,1.0154481529795538,1.0890960409978512,1.0444609573503982,0.9351050024141389,1.064546744991752,1.0913277951802236,0.9829738523258466
297,14.875,1.001306874683625,1.0060735469579671,0.9895822709964835,1.0151986468903242,0.9963157842104964,0.9600004348561052,0.9448069930383356,0.969566676000627,0.9813837974144471,0.9583122746541304,0.9642975699156768,1.0928705792377666,0.9886821061664178,1.059618938895847,0.9266123775281676,1.0463182827590791,1.0795699231009988,1.0928705792377666,1.0234040571357017
298,14.925,1.0013426487099173,0.9813879233896644,0.98212296677333,1.005351421891136,1.014799168807747,0.9921470199505552,1.0010903170317995,0.9474305345443328,0.9910291078154,0.9910291078153995,1.023905887426566,1.043723420731596,1.0415214725865922,1.05913705774662,1.050329265166606,1.041521472586593,1.048127317021603,0.9974825096865254,1.003212068635259
299,14.975,1.0006453097441856,1.0164635189675275,0.9994616150586816,1.0015473393613563,1.0027894402369597,0.954995097143238,0.981646123110026,0.9694310695419148,0.9944164063857776,0.9805356636947437,0.9842708453643308,1.0323907533599204,1.0105180679073793,1.0673870500839855,1.012705336452634,0.9580236228212822,1.025828947724158,1.0389525589956825,1.018619889151534
300,15.025,1.0014405371093558,0.9965507701129634,0.9921990200251344,1.001335991437803,1.0099729256465355,0.9822936079204548,1.0446176829878393,0.9993913630274368,0.9955305796161829,0.9811905269458115,0.890821453765509,1.016840098444533,1.064640274012437,1.0863676265433038,1.021185568950706,0.995112745913666,1.0820221560371306,0.9864218049013196,0.9869760740985362
301,15.075,1.0008680257058098,0.9749237899619392,0.9842901397176964,1.01200031021882,1.0008330345576788,0.9933207893638654,0.9867461343873812,0.9998954443403496,1.0382475983698431,0.9664742815432203,1.0057893900894703,1.0899648969853697,1.0964399359773618,1.128815130937323,0.8870803419029448,0.9453556928308754,1.1029149749693543,1.0770148190013848,0.9942488444030628
302,15.125,1.0007650434384432,0.985973001746188,1.0045820535265269,1.0064027634967987,0.988950692453502,0.9628162941165708,1.0047252000786835,0.9497537779725366,0.9894855979106432,1.0123450011627035,1.063473536574962,1.0034387401554072,1.063473536574962,0.9562685429686144,1.0270238387488042,0.9326834443752186,1.074194035935596,1.1063555340175004,0.9746902990128072
303,15.175,1.0007047793732229,1.014224962349538,1.0040674764972637,1.0030072524959723,0.9739774298322812,0.9554006177438238,1.0083883147098078,0.9873013740804876,1.0062255515683391,0.9640516703096986,1.058607019471942,1.0649970014808272,1.0905569295163666,1.0138771454097473,1.0713869834897125,1.0053571693979009,0.9435873433120128,1.050087043460096,0.996250358303606
304,15.225,1.000427358741888,0.9866862099399542,0.9823471317002916,0.988953281366697,1.0088471707853062,1.0049988277986504,0.9652500767259086,0.9904959051099472,0.9534328804610388,0.986198742831813,1.0495493321746094,1.0791737084859905,1.0241570096219987,1.03473714401892,0.9987646870693868,0.9903005795518496,1.0029967408281557,1.0622454934509156,1.003968385823791
305,15.275,1.000813185124775,1.0004876548259989,0.9783325674796516,0.9828874876721648,0.9831527744434664,1.0149729023273486,0.9989638660130372,1.0021656732759,0.9808202915234848,0.9658785242967938,0.9838280498613244,0.9501929028575188,1.0847334908727426,1.0553027372444126,0.8787182154744314,1.0300763769915582,1.0721203107463153,1.0426895571179853,0.9860804034553295
306,15.325,1.0007351413503436,0.9881932648219288,0.9843090139321832,0.982809739173396,1.012064735431977,0.9818528189908564,1.002528985265502,1.003589301484714,0.977611554114006,0.9823829771004626,0.9586222545517435,1.00874629400543,1.0526048285274057,0.9983037857859124,1.004569290717623,0.9899497792102978,1.094374861405477,1.1110828745567056,1.0295886879619365
307,15.375,1.0007639061133011,1.0105707381621982,1.009086496404396,0.9878182296151587,0.9925314776292272,0.9860114845430988,1.016034270130147,0.9554619834194346,0.9807443291769494,1.00549995939785,1.041619876348139,1.0374699963626886,1.01879553642816,0.9648470966173004,0.9876714365372796,1.04576975633359,1.0727439762390196,1.1038680761299005,1.0047367593345924
308,15.425,1.0008600690657403,0.9912496797226948,1.0072740472516848,0.9975540500092064,0.9827253680818304,0.9880024577231918,0.9649769767169314,0.9691634278089782,0.969163427808978,1.0084114067969232,0.9998323536120836,1.1111538940142542,1.0967233239621204,1.0699236938653014,1.039001043753588,1.049308593790826,1.0101399036493213,1.0740467138801977,0.957276897029772
309,15.475,1.0007230306710448,0.997845285010566,0.9936452705963664,0.97832378086688,0.9841394440292324,0.9904670843759626,0.986827572779831,0.9857877123237928,0.999305898252284,1.0045052005324724,0.8848267153194002,0.989285424766829,0.995430054734325,1.0343460445284651,1.0507317244417873,1.0282014145609697,0.987237214777664,1.040490674495961,0.982137589906681
310,15.525,1.000537140009956,1.0070528019444205,0.9971540464468456,0.9885966868082292,0.9806355237244372,0.9933961026176772,0.9990785556227704,0.9655004242290371,1.011993221543437,1.024391300827277,1.0012388270131354,0.9768183678176928,1.0724651663331757,1.0582198984691675,1.111130893392626,0.9971687504805616,0.97885340608398,1.168111964848658,0.94978143085131
311,15.575,0.999890877616244,0.979480385168362,0.991919149658096,0.9955281557631032,0.9929765008720024,1.014231786114874,0.9937007782987836,0.9957538790803928,0.9747095960688996,1.0286034915861375,1.033238522138558,1.0150405833924778,1.0554804472726564,0.9968426446463976,0.9826886922883352,1.031216528944549,1.0797443656007633,1.1019862907348617,0.9852265000726526
312,15.625,1.0001813302956597,0.990467258254908,0.9891259406291038,0.997660399185644,0.9977871667077776,0.9695014319807924,0.9863312832461086,1.0011211525398709,1.01387103986208,0.9751113824025642,0.9362280896720448,0.978418625901901,1.1090083808990747,1.0145819426703486,1.0487361862849942,0.9663641869790848,1.0025275037475327,1.0708359909768237,0.935633568024491
313,15.675,0.9999178785616042,1.0028174102259255,1.0111948482456592,0.9836223305081028,0.9779541265289938,0.9582588133181634,0.9790354454419312,0.9825826753167204,1.020081962564497,0.9927176178161192,0.9961419999030376,1.0001345530088617,1.1418701882656066,0.9781755109268302,1.0520377433845702,1.0700042323607784,1.1438664648185184,1.0819818916782489,0.9814347379519928
314,15.725,0.9996180157490878,1.0061934910605297,0.9998557112446934,0.9662378597458896,0.9850119114248898,1.020654689230442,0.9738264277117296,1.0141088032116976,1.0060523281117038,0.9697981901617324,0.9918009119310336,1.0394073557037236,1.0731285867093785,1.0354401520559988,1.033456550232137,0.9422108663344818,1.043374559351447,1.0453581611753096,1.0025892769526503
315,15.775,0.9999659126035376,0.997099343104382,1.0039609807407528,0.9988009587868568,1.0009152180695582,0.9946815015600168,0.9821729313693728,0.9861756738303789,1.02620309844044,1.0372106402082069,1.0288867553177063,1.013118375925864,1.0505682769814888,1.0091762810779032,0.9855237119901404,1.0072052336539234,1.0170604707738249,1.0190315181978042,0.9690312743609168
316,15.825,0.9998743673163774,0.9839901697559972,1.0050056218865242,0.9840957158125868,0.9944767330332646,0.9511169732848824,1.0097849308633542,0.97349034693769,1.0008355814022316,1.019728652486824,0.9890989766375596,1.0929054038886308,1.1457879234316286,1.088988180218778,1.0498159435202614,1.041981496180558,1.083112344714001,1.1281604169172956,0.978746314081523
317,15.875,0.9995682241621058,0.9788225331511532,1.0111220060827488,0.980362580766043,0.988836214496828,1.0019519258366516,1.0375241835586626,0.9891063883259252,1.0029400441067071,1.003434103241735,1.082139220600579,1.0276430008581046,1.017911533046948,1.00623377167356,1.025696707295873,1.0237504137336413,0.986770836051248,0.9984485974246352,0.9581722367694822
318,15.925,0.9996252247302682,0.9682585667798712,0.9938070162938762,0.9849553252966694,0.990813069766281,1.009908002499675,1.0143266568616087,1.006962232925053,1.0192362728193132,0.992724346647712,1.0076614812584237,1.054079668494896,1.0637501241691618,1.0772887621131326,1.0444092128206317,1.1237069493496048,0.9728478408310696,1.0405410305509253,0.9879850643048677
319,15.975,0.9998906755017106,0.9902537730296558,1.0065685797308113,0.9945649450154814,0.9917756517908312,1.0153055323946276,1.020672356448611,1.007011349765743,1.0196965702569778,0.9904229845079738,1.032115667241404,1.0148176392988106,1.074399735545521,1.099385775907045,1.0263496579272062,1.0398036796603345,1.032115667241404,1.183953912515279,1.0038151521380452
320,16.025000000000002,0.9998062664186316,0.9986576120116124,0.9918262255741016,0.9699290414268816,1.0034330515556924,1.0060705421150866,0.9886158242759814,1.035161738513594,0.991040090642523,1.0482527768929233,1.0352352011307635,0.9893945280179623,1.04287531331623,1.1288265754027331,1.0142248926207296,1.0505154255016975,1.1020861827535988,1.02568506089893,0.9911291453253764
321,16.075,0.9995567981736928,1.0025024439965102,0.99689024069829,1.0179206857289262,0.9916911728245092,1.0176498224765942,1.027286657916713,0.9925940503322837,1.0094585123524926,1.0311413920927608,1.028805189561823,1.0401941769001457,1.0344996832309843,1.0458886705693071,1.0819537971406623,1.0250088604490488,1.0212125313362743,1.0193143667798874,0.9888081506950938
322,16.125,0.9992020618446446,0.99125731900137,1.020224090642938,0.9928113894132408,0.984955550580814,1.012306321863128,0.9687302219153776,0.97016679663893,1.0228412031691785,0.98788455156274,0.9054774015117,1.0865728818140403,1.0394126004853057,1.0677087692825469,0.9809338516376752,1.0695951805356951,1.145051630661671,1.0658223580293968,0.9566414944797716
323,16.175,0.998990164987854,1.0099032683225306,0.992827177294769,0.994963462215374,0.9843170810954844,1.0246177283962326,0.9974912952710194,1.0017744162907891,1.043653821817435,0.9632263271128536,1.0329964937581415,1.0048749921131828,1.1286095993510006,0.9842525575735463,1.0236226598764888,1.0554936950741076,1.047994627968786,1.111736698364025,1.0012402401998888
324,16.225,0.9990014683830406,0.9880502925825744,0.9882279994697296,0.973909853164126,0.9783773295547876,1.003650223322685,1.0031772496076417,1.0192583559191268,1.0173664610589517,0.9932448015917242,0.998691165583136,1.0993055740560642,0.9931014762235288,1.0806732761907063,1.0173234634484931,1.0247763825946357,1.1198011017079568,1.078810046404171,0.980648256731888
325,16.275000000000002,0.9993769276292308,1.0056552864306232,0.9955881365664596,0.9717908139748755,0.9793856682382358,1.0087746084398157,0.9448448103280656,1.0581321731584457,1.0346285709114798,1.0012534557207866,0.9796016524387328,1.074043399649271,1.0795987965440088,0.9796016524387324,1.0351556213861084,1.0647844048247097,1.051821812070321,1.1351527654913856,0.989597587667699
326,16.325,0.9995130659612964,0.9965203892665068,0.993887342615283,0.9824536437981268,0.9888407537755372,1.0446524820508774,0.9610242198473408,1.014284677340096,1.0283005872066102,1.0035391464424344,0.9809721158088746,1.0288244141410146,1.0711552934348318,1.0785171854859297,0.9588864396555796,1.0214625220899165,1.045388671255987,1.0398672522176629,0.9655722395795366
327,16.375,0.9994554541814068,1.0164395135972508,0.996463144852506,0.9793486206469268,0.9983931135646336,1.0331748389749438,0.9625939061550828,0.9950982831115984,0.9997417655339572,1.0043852479563165,1.0262096153414062,0.9548688399433402,1.0499898738074274,1.0737701322734494,0.9987708555729188,0.9530395892921082,1.1798666700449314,1.0536483751098926,0.9781637870120954
328,16.425,0.9994426422990468,1.0098270552710251,1.0053185117083827,0.971789078660322,0.99278275135479,1.029663313058022,1.0102792435159171,1.0259711093357171,0.9867414447862182,1.0102792435159174,1.0799695887744385,1.030880062011965,1.0345163232536294,1.007244363941144,0.9672454902828306,1.0399707151161268,1.007244363941144,1.023607539528635,0.9942577166494831
329,16.475,0.9993554812685176,1.004396328419097,0.9897461889226368,0.9654433689420674,0.9887043170068108,1.049570464442889,1.011496011405844,1.0170007516039707,1.0137896531550634,1.022505491802098,1.030053658285893,1.0770385619971792,1.0770385619971794,0.9993327597054368,0.9921043129806226,0.9812616428934036,1.0427034400543165,1.0101754297926562,0.9845808276139804
330,16.525000000000002,0.9990216513986024,0.9815387964775092,0.983166271574208,0.980576920534779,1.0034706489152718,1.0778813688212816,1.0331976234132931,1.0108557507092988,1.0035604453365656,1.0067521414371363,0.9537782762874056,1.1028622629763976,1.0813079516478687,1.0597536403193395,0.9950907063337532,1.10825084080853,1.022033595494414,1.0741231812050254,0.9018169900489876
331,16.575,0.9988220410580364,1.00355204102021,0.996740794453516,0.9711776195701188,0.9682486533122808,1.0790926950101671,1.0333184983717687,1.0455551647998558,1.0052194865739403,1.0369441773134245,1.0801501847014827,1.0194475296934655,1.1229991176483185,1.0408719961668833,0.9944523188078116,0.980169341158866,1.0640818348464196,1.0569403460219469,0.9534980665695112
332,16.625,0.9995934783119668,0.9905004936186776,1.000740630300825,0.9837087957405244,0.9978177665160854,1.047834843133625,1.028463863660389,0.9793606831352112,1.02711239997621,1.014048251029144,1.0080007923211498,1.011550090885661,1.0718881664823496,1.1109304506919715,1.0346205315549832,0.9991275459098724,1.1446487870548272,1.047043076530772,1.0182865146917743
333,16.675,0.998893837126544,1.011404438148827,0.992813372621846,0.9893941079291788,0.9967402673535606,1.0823093255158094,0.9864821862272763,1.0097672854936488,1.0572330647674075,1.0200664640153134,1.0319532629415036,1.0513575123301475,1.0548855576735368,1.070761761718791,1.0090209682094702,1.0495934896584524,1.1377946232431964,1.070761761718791,0.968232443984362
334,16.725,0.9993009711246064,0.9919869812854516,1.0067877648720265,0.9709848690734032,0.9880235734760128,1.0139765331190291,1.0624942864596667,1.0028486080409007,0.9957267359908982,1.0455798403409122,0.9889690505798177,1.0292993487417612,1.0082574540485734,1.1011924889434843,1.034559822415058,0.987215559355386,1.057355208332678,1.0678761556792713,0.9500522810579786
335,16.775000000000002,0.9988256238180432,1.0005456307796972,0.9963895053714572,0.9705943501178144,0.9799428509404788,1.0083834438957278,0.9844901986257112,1.016790326490734,1.015905391480734,1.0530726619007602,0.942992109899167,1.099866952581099,1.1085822216189831,0.9987698317416308,1.0406031231234805,1.0981238987735218,1.0702350378522894,1.047575338353788,0.9625925721027366
336,16.825,0.9986417321636754,1.006836813736652,0.9784949978062734,0.964396844615545,0.9947904873774904,1.0459433077248228,1.0270301192335825,1.0433042581679053,1.0512214068386565,1.0213121785269297,1.0396255830279608,1.05521996677338,1.06561622260366,1.0812106063490792,1.063883513298613,1.0119022341472148,1.0933395714844047,1.0829433156541262,0.956879873358388
